Instances,feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
scenario52,0,20,100,0,0,0,0.8,0,100,left,20,40,60,0.00323,0,1.7025804258405346,74.08118486404419,0
scenario53,0,20,20,0,0,0,0.8,0,100,right,20,40,80,0.00278,0,0.8353890717888314,101.95369577407835,0
scenario54,-30,40,80,0,0,0,0.8,0,100,left,20,40,100,0.00164,0,1.4068898029832335,76.56193733215332,0
scenario55,-30,40,40,0,0,0,0.8,0,100,right,20,60,0,0.0015,0,1.9008526987893664,160.33803939819336,0
scenario56,-60,40,40,0,0,0,0.8,0,100,right,20,60,20,0.0015,0,0.7800779185405209,151.6126880645752,0
scenario57,90,40,40,0,0,0,0.8,0,100,right,20,60,40,0.00151,0,0.764621334959377,83.25290560722351,0
scenario58,-90,40,40,0,0,0,0.8,0,100,left,20,60,60,0.00308,0,1.4100559918652265,77.18306040763855,0
scenario59,-90,40,80,0,0,0,0.8,0,100,right,20,60,80,0.0026,0,0.7658939821826161,152.4414420127869,0
scenario60,-90,20,60,0,0,0,0.8,0,100,left,20,60,100,0.00784,0,1.436124783307593,76.45193099975586,0
scenario61,-60,60,20,0,0,0,0.8,0,100,right,20,80,0,0.00148,0,0.7508923232562784,153.10170984268188,0
scenario62,60,20,60,0,0,0,0.8,0,100,right,20,80,20,0.00344,0,0.9868156798871692,105.30116558074953,0
scenario63,60,60,20,0,0,0,0.8,0,100,left,20,80,40,0.00155,0,1.9792511618484208,74.26116943359375,0
scenario64,-30,40,80,0,0,0,0.8,0,100,right,20,80,60,0.00149,0,0.8447787365185968,102.25010132789612,0
scenario65,-60,20,20,0,0,0,0.8,0,100,left,20,80,80,0.00394,0,1.411377418183189,76.96636319160461,0
scenario66,-30,40,40,0,0,0,0.8,0,100,left,20,80,100,0.00159,0,1.3802100239230335,76.78734135627747,0
scenario67,60,20,20,0,0,0,0.8,0,100,left,20,100,0,0.00356,0,2.0242160603690214,75.02000069618225,0
scenario68,-60,40,100,0,0,0,0.8,0,100,left,20,100,20,0.00152,0,1.3789638373317257,77.14009308815002,0
scenario69,-90,40,80,0,0,0,0.8,0,100,left,20,100,40,0.00294,0,1.3962952035609617,76.04300999641418,0
scenario70,-90,40,60,0,0,0,0.8,0,100,right,20,100,60,0.00296,0,0.8093513613817878,107.70857858657835,0
scenario71,0,20,20,0,0,0,0.8,0,100,left,20,100,80,0.00273,0,1.472889952933318,76.9404284954071,0
scenario72,90,60,80,0,0,0,0.8,0,100,right,20,100,100,0.00149,0,2.166496407635811,105.4774775505066,0
scenario73,-90,40,20,0,0,0,0.8,0,100,right,40,0,0,0.00208,0,0.7731933232613493,151.91935992240906,0
scenario74,90,40,40,0,0,0,0.8,0,100,left,40,0,20,0.00157,0,1.353794949410864,74.24118494987488,0
scenario75,-60,60,20,0,0,0,0.8,0,100,left,40,0,40,0.0015,0,1.4498612818859358,76.18130922317505,0
scenario76,0,40,40,0,0,0,0.8,0,100,left,40,0,60,0.00163,0,1.3810667815985145,77.28788781166077,0
scenario77,60,40,40,0,0,0,0.8,0,100,left,40,0,80,0.00152,0,1.3806091735951682,75.21121191978455,0
scenario78,-90,20,40,0,0,0,0.8,0,100,right,40,0,100,0.00788,0,0.7731878924729,153.3160970211029,0
scenario79,-90,20,80,0,0,0,0.8,0,100,right,40,20,0,0.0077,0,0.7722660406674122,152.01893520355225,0
scenario80,-90,20,40,0,0,0,0.8,0,100,left,40,20,20,0.00801,0,1.4063590971384046,76.05531120300293,0
scenario81,30,40,60,0,0,0,0.8,0,100,right,40,20,40,0.00155,0,1.6637412443059056,100.5626699924469,0
scenario82,-90,20,100,0,0,0,0.8,0,100,left,40,20,60,0.00619,0,1.4015236575847687,76.76990175247192,0
scenario83,60,20,40,0,0,0,0.8,0,100,right,40,20,80,0.00413,0,0.8588415910063952,108.0054612159729,0
scenario84,30,20,40,0,0,0,0.8,0,100,right,40,20,100,0.004,0,0.7681659657419067,101.7678542137146,0
scenario85,30,20,40,0,0,0,0.8,0,100,left,40,40,0,0.00406,0,1.3489056250043114,72.91258335113525,0
scenario86,60,40,60,0,0,0,0.8,0,100,right,40,40,20,0.00152,0,0.7796252899478011,84.13255953788757,0
scenario87,0,20,60,0,0,0,0.8,0,100,left,40,40,40,0.00425,0,1.388414535027361,76.98541831970215,0
scenario88,0,20,80,0,0,0,0.8,0,100,right,40,40,60,0.00419,0,0.9754778267433334,98.48675417900084,0
scenario89,90,20,40,0,0,0,0.8,0,100,left,40,40,80,0.00406,0,1.3744461128424883,75.2329409122467,0
scenario90,30,40,80,0,0,0,0.8,0,100,right,40,40,100,0.00155,0,1.068451488316806,93.26218008995056,0
scenario91,-30,20,80,0,0,0,0.8,0,100,right,40,60,0,0.004,0,1.4934095216613028,161.2570037841797,0
scenario92,-60,20,40,0,0,0,0.8,0,100,right,40,60,20,0.00396,0,0.7774177968941912,152.6989369392395,0
scenario93,-30,20,80,0,0,0,0.8,0,100,left,40,60,40,0.00395,0,1.3738498455216843,78.03592205047607,0
scenario94,90,20,40,0,0,0,0.8,0,100,right,40,60,60,0.00438,0,0.8420834590077202,106.91525268554688,0
scenario95,0,20,80,0,0,0,0.8,0,100,left,40,60,80,0.00401,0,1.3858541451932238,76.07704830169678,0
scenario96,-30,20,40,0,0,0,0.8,0,100,right,40,60,100,0.00406,0,0.7306413393497384,99.47630906105042,0
scenario97,0,20,40,0,0,0,0.8,0,100,right,40,80,0,0.00385,0,0.7896077847388014,153.95574593544006,0
scenario98,-30,20,40,0,0,0,0.8,0,100,left,40,80,20,0.00403,0,1.370502995702294,78.07390475273132,0
scenario99,60,20,60,0,0,0,0.8,0,100,left,40,80,40,0.00386,0,1.374007734605719,74.50961446762085,0
scenario100,90,60,100,0,0,0,0.8,0,100,left,40,80,60,0.00148,0,1.3352934830225252,74.47982716560364,0
scenario101,30,20,80,0,0,0,0.8,0,100,right,40,80,80,0.00353,0,1.8064841370338167,99.8010756969452,0
scenario102,30,20,80,0,0,0,0.8,0,100,left,40,80,100,0.00349,0,1.377301704261925,73.54044365882874,0
scenario103,60,20,100,0,0,0,0.8,0,100,left,40,100,0,0.0033,0,1.3658500494668604,75.11680293083191,0
scenario104,30,40,60,0,0,0,0.8,0,100,left,40,100,20,0.00149,0,1.4849900221990282,73.7031192779541,0
scenario105,-60,20,80,0,0,0,0.8,0,100,right,40,100,40,0.0033,0,0.7224015463744415,152.0899167060852,0
scenario106,60,40,20,0,0,0,0.8,0,100,right,40,100,60,0.00167,0,2.1731475113193937,106.42207479476927,0
scenario107,-60,20,60,0,0,0,0.8,0,100,left,40,100,80,0.0031,0,1.362116915507759,77.1366617679596,0
scenario108,90,20,80,0,0,0,0.8,0,100,right,40,100,100,0.00303,0,0.8215959865953579,105.03032302856444,0
scenario109,-60,20,100,0,0,0,0.8,0,100,left,60,0,0,0.00351,0,1.3851433519566922,78.17504239082336,0
