Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeofDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,collision,min_ttc,algo_safety
scenario682,left,0,100,40,80,30,80,0,20,0.4,0,1.3392544317926802,0
scenario683,left,0,100,20,80,30,80,0,20,0.0,0,1.3493520327047062,0
scenario684,left,0,100,20,80,60,80,0,20,0.4,0,1.3425062936417278,0
scenario685,left,0,100,20,80,90,80,0,20,0.4,0,1.361549218174593,0
scenario686,left,0,0,20,80,30,40,0,80,0.4,0,1.5002218444971718,0
scenario687,left,0,100,20,0,30,40,0,80,0.4,0,0.9563513272674784,0
scenario688,left,0,100,40,80,30,40,0,80,0.4,0,0.5772606744411953,0
scenario689,left,0,100,20,80,30,40,0,80,0.0,0,0.8685293624255717,0
scenario690,left,0,100,20,80,60,40,0,80,0.4,0,1.3644419974080235,0
scenario691,left,0,100,20,80,90,40,0,80,0.4,0,1.406910394427369,0
scenario692,left,80,0,20,80,30,40,0,20,0.4,0,1.4187835080588174,0
scenario693,left,80,100,20,0,30,40,0,20,0.4,0,1.3705953149696994,0
scenario694,left,80,100,20,80,30,40,0,20,0.0,0,1.377229706672984,0
scenario695,left,80,100,40,80,30,40,0,20,0.4,0,1.3361386670977484,0
scenario696,left,80,100,20,80,60,40,0,20,0.4,0,1.3888632895141562,0
scenario697,left,80,100,20,80,90,40,0,20,0.4,0,1.3287871653352128,0
scenario698,left,0,0,20,60,30,40,0,20,0.4,0,1.452374326638786,0
scenario699,left,0,100,40,60,30,40,0,20,0.4,0,0.8837668533272338,0
scenario700,left,0,100,20,60,30,40,0,20,0.0,0,1.3419876998460207,0
scenario701,left,0,100,20,60,60,40,0,20,0.4,0,1.3552511993594143,0
scenario702,left,0,100,20,60,90,40,0,20,0.4,0,1.384130910445731,0
scenario703,left,0,0,20,80,30,40,0,40,0.4,0,1.4017007785821642,0
scenario704,left,0,100,20,0,30,40,0,40,0.4,0,1.531641945700074,0
scenario705,left,0,100,20,80,30,40,0,40,0.0,0,1.365128935907899,0
scenario706,left,0,100,40,80,30,40,0,40,0.4,0,0.9325593505082564,0
scenario707,left,0,100,20,80,60,40,0,40,0.4,0,1.3303360233639572,0
scenario708,left,0,100,20,80,90,40,0,40,0.4,0,1.3172316131373245,0
scenario709,left,0,0,20,80,30,40,0,20,0.8,0,1.42074823251607,0
scenario710,left,0,100,20,0,30,40,0,20,0.8,0,1.4249391814681407,0
scenario711,left,0,100,40,80,30,40,0,20,0.8,0,0.8515377951847818,0
scenario712,left,0,100,20,80,60,40,0,20,0.8,0,1.3460872460937143,0
scenario713,left,0,100,20,80,90,40,0,20,0.8,0,1.376677894719588,0
scenario714,left,0,0,20,80,30,40,100,20,0.4,0,1.5519328488694404,0
scenario715,left,0,100,20,0,30,40,100,20,0.4,0,1.5919354345319443,0
scenario716,left,0,100,40,80,30,40,100,20,0.4,0,1.3400011652647812,0
scenario717,left,0,100,20,80,30,40,100,20,0.0,0,1.3292938931481304,0
scenario718,left,0,100,20,80,60,40,100,20,0.4,0,1.3417154828954845,0
scenario719,left,0,100,20,80,90,40,100,20,0.4,0,1.3846714327058471,0
scenario720,left,0,0,20,80,30,0,0,20,0.4,0,1.331070355528152,0
scenario721,left,0,100,20,0,30,0,0,20,0.4,0,1.50961880657424,0
scenario722,left,0,100,20,80,30,0,0,20,0.0,0,1.729122636354292,0
scenario723,left,0,100,40,80,30,0,0,20,0.4,0,1.5004696657883516,0
scenario724,left,0,100,20,80,60,0,0,20,0.4,0,1.3898267439586722,0
scenario725,left,0,100,20,80,90,0,0,20,0.4,0,1.4610407215415662,0
scenario726,left,0,0,20,0,30,40,0,20,0.4,0,1.4210140425632678,0
scenario727,left,0,0,20,80,30,40,0,20,0.0,0,1.4295779306130998,0
scenario728,left,0,100,20,0,30,40,0,20,0.0,0,1.34482839250193,0
scenario729,left,0,0,40,80,30,40,0,20,0.4,0,1.0281701404449712,0
scenario730,left,0,0,20,80,60,40,0,20,0.4,0,1.388423811214017,0
scenario731,left,0,100,20,0,60,40,0,20,0.4,0,1.3596192401854923,0
scenario732,left,0,0,20,80,90,40,0,20,0.4,0,1.352801910883172,0
scenario733,left,0,100,20,0,90,40,0,20,0.4,0,1.3410399472832055,0
scenario734,left,0,100,40,0,30,40,0,20,0.4,0,0.858065954658966,0
scenario735,left,0,100,40,80,30,40,0,20,0.0,0,0.8930188963554595,0
scenario736,left,0,100,40,80,60,40,0,20,0.4,0,1.3872627577852576,0
scenario737,left,0,100,40,80,90,40,0,20,0.4,0,1.3787910557687244,0
scenario738,left,0,100,20,80,60,40,0,20,0.0,0,1.3621212136649172,0
scenario739,left,0,100,20,80,90,40,0,20,0.0,0,1.4482999184082723,0
