Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario91,right,40,60,100,40,60,20,100,100,0.8,False,1.733,0
scenario92,right,0,100,60,20,-90,0,100,80,0.1,False,1.01,0
scenario93,right,0,100,60,20,0,20,100,80,1.0,False,1.737,0
scenario94,left,20,60,100,40,30,20,20,100,1.0,False,1.022,0
scenario95,right,20,60,80,20,30,0,100,100,1.0,False,0.591,0
scenario96,right,100,80,0,40,30,0,100,100,0.8,False,0.797,0
scenario97,right,20,60,80,20,30,0,100,100,1.0,False,0.743,0
scenario98,right,20,100,40,40,-60,0,100,100,0.8,False,2.225,0
scenario99,right,0,100,60,20,0,0,100,60,0.8,False,0.782,0
scenario100,right,0,80,20,20,-30,20,0,80,1.0,False,0.934,0
scenario101,left,20,60,100,60,60,40,20,100,1.0,False,1.402,0
scenario102,left,20,60,80,40,-30,0,100,100,1.0,False,1.483,0
scenario103,right,100,100,0,40,60,0,100,100,0.6,False,1.583,0
scenario104,right,60,60,80,20,-90,0,20,100,0.8,False,2.134,0
scenario105,left,0,0,40,40,-30,20,100,80,1.0,False,1.476,0
scenario106,right,100,80,0,40,0,0,80,100,0.4,False,2.177,0
scenario107,left,100,60,0,40,-30,20,40,100,0.6,False,1.054,0
scenario108,left,20,60,100,60,60,0,20,80,1.0,False,1.453,0
scenario109,right,20,60,80,20,30,0,100,100,1.0,False,0.684,0
scenario110,left,40,80,40,20,30,0,80,80,1.0,False,0.966,0
scenario111,right,100,100,20,20,-60,0,0,100,1.0,False,0.808,0
scenario112,left,20,40,20,0,-30,40,80,80,1.0,False,1.424,0
scenario113,right,0,100,20,60,-30,0,80,100,0.8,False,1.647,0
scenario114,right,40,60,100,20,90,20,100,80,1.0,False,1.784,0
scenario115,left,0,100,40,80,-60,20,0,40,0.8,False,1.388,0
scenario116,right,20,80,80,20,0,0,100,80,0.8,False,0.932,0
scenario117,left,100,100,0,40,90,0,100,100,0.6,False,1.499,0
scenario118,right,20,80,40,0,-30,0,100,100,0.8,False,0.877,0
scenario119,right,0,100,20,80,-30,80,0,80,1.0,False,1.234,0
scenario120,left,100,60,20,20,-30,20,40,100,0.6,False,0.962,0
scenario121,right,20,60,80,20,30,0,100,100,1.0,False,0.885,0
scenario122,right,40,100,80,0,0,0,100,100,1.0,False,0.699,0
scenario123,left,80,80,40,0,-60,0,20,80,0.6,False,1.545,0
scenario124,right,0,80,20,80,-60,0,0,60,0.6,False,1.096,0
scenario125,left,20,20,20,0,-30,40,80,60,1.0,False,1.404,0
scenario126,right,20,40,100,20,-30,0,100,80,0.8,False,1.001,0
scenario127,right,60,20,100,40,90,20,100,60,1.0,False,0.896,0
scenario128,right,20,40,100,20,90,0,80,100,1.0,False,0.923,0
scenario129,left,60,60,40,40,-30,0,40,100,0.8,False,1.501,0
scenario130,right,100,80,40,0,-90,0,80,100,0.8,False,0.828,0
scenario131,left,100,60,0,0,60,40,40,100,0.2,False,1.437,0
scenario132,right,0,60,80,20,30,20,100,80,1.0,False,0.675,0
scenario133,right,0,60,80,20,30,20,100,80,1.0,False,0.706,0
scenario134,right,0,80,60,0,60,40,100,100,1.0,False,0.639,0
scenario135,right,0,80,40,100,-90,40,0,60,0.8,False,2.137,0
scenario136,right,0,80,20,0,60,20,80,100,1.0,False,1.763,0
scenario137,left,100,60,0,0,60,20,60,80,0.1,False,1.437,0
scenario138,right,40,100,80,20,0,0,0,100,1.0,False,1.924,0
scenario139,right,60,0,80,40,90,100,60,80,1.0,False,0.962,0
scenario140,left,0,60,100,60,30,40,80,80,0.8,False,1.067,0
scenario141,right,40,60,60,40,90,80,40,100,1.0,False,1.154,0
scenario142,right,100,80,20,0,-90,0,40,20,0.6,False,0.938,0
scenario143,right,100,40,0,0,90,20,20,100,0.4,False,1.403,0
scenario144,right,20,80,20,20,-30,80,100,80,1.0,False,0.787,0
scenario145,right,80,100,60,40,30,0,100,20,1.0,False,0.665,0
scenario146,right,20,100,80,40,30,0,100,100,0.1,False,0.704,0
scenario147,right,20,80,80,20,0,20,100,0,1.0,False,1.453,0
scenario148,right,40,60,20,40,-30,80,40,40,0.1,False,0.657,0
scenario149,right,80,100,60,40,30,20,100,20,1.0,False,0.637,0
scenario150,right,60,40,0,40,-30,80,60,40,0.1,False,0.961,0
scenario151,right,40,60,20,40,-30,40,100,40,0.8,False,0.79,0
scenario152,right,80,100,80,40,60,0,60,20,0.1,False,1.911,0
scenario153,right,40,60,0,40,-90,80,100,20,0.8,False,0.874,0
scenario154,right,20,100,20,80,0,0,0,100,0.6,False,0.946,0
scenario155,right,20,60,80,40,60,0,100,80,1.0,False,0.928,0
scenario156,right,80,60,0,40,-30,80,20,20,0.1,False,1.12,0
scenario157,right,80,100,60,40,30,20,100,20,1.0,False,2.13,0
scenario158,right,80,80,60,40,30,40,100,20,1.0,False,0.985,0
scenario159,right,80,100,0,0,30,20,60,40,1.0,False,1.492,0
scenario160,left,80,0,80,0,0,40,100,20,1.0,False,1.535,0
scenario161,right,100,80,60,20,60,40,100,40,0.8,False,0.763,0
scenario162,right,80,100,40,20,60,0,80,40,1.0,False,2.228,0
scenario163,right,100,20,60,60,-30,20,80,20,1.0,False,0.789,0
scenario164,right,60,100,60,40,0,0,100,0,0.8,False,0.899,0
scenario165,right,100,100,40,40,60,0,80,40,1.0,False,0.869,0
scenario166,right,60,80,40,40,0,0,100,20,0.8,False,1.463,0
scenario167,left,100,80,60,40,30,20,100,0,1.0,False,1.168,0
scenario168,left,80,100,60,40,0,60,100,20,1.0,False,1.386,0
scenario169,right,100,80,60,20,60,40,100,40,0.8,False,0.82,0
scenario170,right,100,0,40,40,0,100,100,100,1.0,False,0.68,0
scenario171,right,40,100,40,20,0,0,100,40,0.6,False,0.753,0
scenario172,left,60,40,20,60,-30,80,100,0,1.0,False,1.38,0
scenario173,left,80,0,60,0,-30,40,100,20,0.6,False,1.569,0
scenario174,right,80,100,60,60,90,0,100,20,1.0,False,0.748,0
scenario175,right,100,80,60,0,60,20,80,40,1.0,False,0.861,0
scenario176,left,100,20,80,60,-30,40,80,40,1.0,False,1.457,0
scenario177,right,40,80,60,60,0,0,100,0,0.6,False,2.099,0
scenario178,left,100,100,60,20,0,0,80,0,0.8,False,1.373,0
scenario179,left,80,100,60,20,-30,60,80,40,1.0,False,1.56,0
scenario180,right,80,80,80,100,-60,40,100,0,0.6,False,0.858,0
scenario181,right,100,0,40,40,0,100,100,100,1.0,False,1.372,0
scenario182,right,100,60,0,100,90,60,100,40,1.0,False,2.329,0
scenario183,left,100,80,80,0,30,0,80,100,1.0,False,1.483,0
scenario184,left,20,100,60,20,0,40,60,40,0.4,False,1.562,0
scenario185,right,80,20,80,0,60,40,60,20,0.6,False,1.162,0
scenario186,left,80,100,60,0,-30,20,60,20,0.6,False,1.597,0
scenario187,left,100,80,60,0,90,20,80,60,1.0,False,1.332,0
scenario188,right,100,20,60,20,0,0,100,20,0.6,False,1.531,0
scenario189,right,100,100,40,80,0,80,60,40,1.0,False,1.493,0
scenario190,right,100,60,60,0,-30,20,100,80,0.8,False,0.653,0
scenario191,left,80,60,80,40,60,40,100,60,0.8,False,1.481,0
scenario192,right,40,20,100,60,-60,40,100,40,1.0,False,0.878,0
scenario193,right,100,60,60,0,-30,20,100,80,0.8,False,1.513,0
scenario194,right,100,20,80,40,-90,40,0,40,1.0,False,1.011,0
scenario195,left,100,60,80,60,90,40,100,60,0.8,False,1.528,0
scenario196,right,100,0,100,40,0,0,100,20,0.6,False,1.861,0
scenario197,right,100,100,80,40,90,40,0,0,0.6,False,2.953,0
scenario198,left,20,100,60,20,0,60,60,60,0.2,False,0.988,0
scenario199,left,100,60,60,80,-90,80,80,80,1.0,False,1.499,0
scenario200,left,100,40,20,100,-90,60,100,20,0.8,False,1.376,0
scenario201,right,40,20,80,20,60,40,100,20,0.6,False,0.742,0
scenario202,right,100,80,40,0,30,0,60,100,1.0,False,0.703,0
scenario203,right,100,100,80,0,0,80,60,60,0.8,False,1.002,0
scenario204,right,100,80,100,0,0,20,60,60,0.8,False,2.264,0
scenario205,right,100,80,40,0,30,0,60,100,1.0,False,0.901,0
scenario206,right,100,80,40,20,30,20,40,100,1.0,False,0.605,0
scenario207,left,100,60,60,40,90,0,100,80,0.8,False,1.321,0
scenario208,right,100,100,40,0,0,80,60,100,0.8,False,0.889,0
scenario209,right,0,60,100,40,90,40,100,60,0.2,False,1.871,0
scenario210,right,100,40,20,100,-90,80,100,20,0.8,False,1.973,0
scenario211,left,100,60,40,0,-30,20,40,60,0.2,False,0.858,0
scenario212,left,40,20,60,100,90,40,80,40,0.6,False,1.363,0
scenario213,left,40,80,60,80,-90,80,60,80,1.0,False,1.477,0
scenario214,left,100,40,80,60,0,40,20,60,0.6,False,1.451,0
scenario215,right,80,60,60,0,-60,100,100,60,0.2,False,0.719,0
scenario216,right,100,80,100,0,-30,20,60,40,0.6,False,0.964,0
scenario217,right,80,100,60,40,30,0,100,20,1.0,False,0.769,0
scenario218,right,20,80,40,40,30,0,100,20,1.0,False,1.584,0
scenario219,right,100,60,0,40,-30,80,40,20,0.1,False,0.898,0
scenario220,right,40,60,100,40,-90,80,80,20,0.8,False,0.952,0
scenario221,right,40,60,0,40,-30,40,100,20,0.8,False,0.761,0
scenario222,right,80,100,60,40,30,0,100,20,1.0,False,0.92,0
scenario223,right,40,40,80,20,60,0,20,80,1.0,False,1.147,0
scenario224,right,20,100,20,60,0,100,0,100,0.6,False,2.043,0
scenario225,right,20,80,80,40,60,100,100,80,1.0,False,1.537,0
scenario226,left,40,100,20,40,-30,40,100,60,0.8,False,1.378,0
scenario227,right,80,80,20,40,90,0,60,20,0.6,False,0.888,0
scenario228,right,20,80,80,20,30,60,100,0,1.0,False,1.604,0
scenario229,right,40,60,0,40,-30,40,100,20,0.8,False,1.43,0
scenario230,right,0,40,20,20,0,40,100,20,0.6,False,0.685,0
scenario231,right,40,60,60,40,-30,40,60,0,0.6,False,0.756,0
scenario232,right,40,60,0,40,-30,60,100,20,0.8,False,0.794,0
scenario233,left,60,40,0,20,-30,40,80,20,0.8,False,1.378,0
scenario234,right,40,60,0,40,-60,40,100,40,0.4,False,1.925,0
scenario235,left,40,60,100,40,0,40,100,0,0.2,False,1.378,0
scenario236,right,80,20,0,40,-60,20,100,20,0.8,False,1.036,0
scenario237,right,20,60,40,40,-30,40,100,20,0.8,False,1.773,0
scenario238,right,40,80,40,60,0,40,100,40,1.0,False,1.006,0
scenario239,right,20,80,0,20,-90,40,100,20,0.8,False,0.832,0
scenario240,left,40,100,0,60,-60,40,100,20,1.0,False,1.373,0
scenario241,right,0,40,20,20,0,40,100,20,0.6,False,1.541,0
scenario242,right,20,100,0,20,-60,40,100,40,0.8,False,0.82,0
scenario243,left,20,40,40,40,0,40,100,100,0.4,False,1.505,0
scenario244,left,0,20,20,20,-90,20,80,0,0.6,False,1.375,0
scenario245,left,20,60,60,60,-60,60,20,60,0.4,False,1.44,0
scenario246,left,40,100,0,20,-60,40,80,0,0.6,False,1.387,0
scenario247,right,40,80,20,40,-30,100,60,0,0.8,False,0.852,0
scenario248,right,40,80,20,60,0,40,100,40,1.0,False,0.823,0
scenario249,right,40,80,0,40,-60,20,80,40,0.4,False,0.741,0
scenario250,right,20,80,20,20,-90,60,100,0,0.8,False,1.007,0
scenario251,right,0,40,20,40,-30,20,100,80,0.6,False,1.616,0
scenario252,left,20,80,0,20,-30,40,100,40,1.0,False,1.391,0
scenario253,right,40,80,0,40,-60,20,80,40,0.4,False,0.731,0
scenario254,right,20,80,20,0,0,100,60,40,1.0,False,2.146,0
scenario255,left,0,40,40,100,-30,0,100,80,0.6,False,1.411,0
scenario256,right,20,100,80,80,0,60,100,40,0.2,False,0.744,0
scenario257,right,20,80,0,0,-90,40,100,0,0.6,False,1.218,0
scenario258,right,0,40,20,0,0,20,100,100,0.6,False,1.813,0
scenario259,right,100,60,20,40,60,0,100,20,0.8,False,1.775,0
scenario260,left,20,100,0,20,30,20,40,20,0.6,False,1.461,0
scenario261,right,40,60,40,40,0,100,80,0,0.8,False,1.68,0
scenario262,right,0,40,0,60,-60,40,100,100,0.4,False,1.033,0
scenario263,right,0,100,0,20,-30,40,100,40,0.1,False,0.877,0
scenario264,right,20,100,0,40,-90,60,100,40,0.8,False,1.534,0
scenario265,right,40,80,0,40,-60,20,80,40,0.4,False,1.783,0
scenario266,left,0,20,40,100,0,20,100,60,0.6,False,1.535,0
scenario267,left,80,60,40,40,60,0,0,40,0.8,False,1.356,0
scenario268,left,0,0,20,100,-60,20,100,100,0.6,False,1.419,0
scenario269,left,80,80,20,20,-60,60,60,20,0.1,False,1.396,0
scenario270,left,0,100,20,20,0,20,40,40,0.4,False,1.505,0
scenario271,right,40,80,0,20,-90,40,100,0,0.6,False,1.427,0
scenario272,right,40,80,0,60,-90,0,80,40,0.4,False,1.779,0
scenario273,right,0,60,80,0,0,20,100,100,0.4,False,0.79,0
scenario274,right,20,40,60,60,-30,20,100,100,0.4,False,0.686,0
scenario275,right,80,20,100,60,-90,20,100,100,0.4,False,0.755,0
scenario276,left,20,60,40,0,30,100,60,40,1.0,False,1.315,0
scenario277,right,20,40,60,60,-30,20,100,100,0.4,False,1.494,0
scenario278,right,20,60,0,0,-90,40,80,0,0.6,False,1.763,0
scenario279,right,20,60,0,60,-30,40,100,40,0.2,False,0.731,0
scenario280,right,20,100,0,20,-30,40,20,0,0.2,False,1.267,0
scenario281,left,60,60,0,20,60,60,100,0,0.4,False,1.482,0
scenario282,left,100,80,80,40,60,0,100,60,0.6,False,1.369,0
scenario283,left,60,100,40,40,-60,80,80,20,0.1,False,1.19,0
scenario284,right,40,80,0,60,-90,0,80,60,0.6,False,0.874,0
scenario285,left,0,80,40,0,-60,80,60,100,0.1,False,1.369,0
scenario286,left,40,60,0,60,-90,100,100,20,0.2,False,1.386,0
scenario287,left,60,80,20,40,-90,60,60,40,0.2,False,1.095,0
scenario288,right,40,20,20,80,30,20,80,40,0.6,False,0.817,0
scenario289,right,80,100,60,40,30,0,100,20,1.0,False,0.782,0
scenario290,right,100,100,20,40,0,60,60,20,0.1,False,2.006,0
scenario291,right,0,80,80,20,-90,40,100,0,1.0,False,0.782,0
scenario292,right,20,100,0,60,30,0,100,20,1.0,False,0.96,0
scenario293,right,40,100,60,40,90,100,40,100,0.8,False,0.791,0
scenario294,right,40,60,80,40,-90,80,60,20,0.8,False,0.993,0
scenario295,right,80,100,60,40,30,20,100,20,1.0,False,0.648,0
scenario296,right,20,80,60,20,90,0,20,80,1.0,False,0.844,0
scenario297,right,40,20,80,20,30,60,80,0,1.0,False,1.835,0
scenario298,right,0,40,20,20,0,40,80,20,0.6,False,0.881,0
scenario299,right,60,80,60,40,30,0,100,0,1.0,False,0.838,0
scenario300,right,100,100,60,60,30,0,100,40,1.0,False,0.626,0
scenario301,right,100,100,60,60,30,0,100,40,1.0,False,0.683,0
scenario302,right,100,100,60,60,30,20,0,40,1.0,False,0.716,0
scenario303,right,100,100,40,40,60,0,100,60,1.0,False,2.204,0
scenario304,right,100,100,100,40,60,20,100,20,1.0,False,2.287,0
scenario305,right,80,100,80,60,0,0,80,60,1.0,False,0.695,0
scenario306,right,100,80,60,80,30,20,100,20,0.8,False,0.67,0
scenario307,left,100,100,60,0,30,0,100,40,1.0,False,1.195,0
scenario308,left,100,40,60,40,60,0,40,60,1.0,False,1.454,0
scenario309,right,80,80,60,80,30,0,100,60,0.8,False,0.507,0
scenario310,left,80,0,40,60,60,20,100,20,1.0,False,1.386,0
scenario311,right,100,100,40,0,30,0,100,20,0.6,False,2.069,0
scenario312,right,0,80,60,40,30,0,100,40,1.0,False,0.932,0
scenario313,right,80,80,60,80,30,0,100,60,0.8,False,2.042,0
scenario314,right,100,0,20,0,60,100,100,0,0.6,False,1.5,0
scenario315,right,100,80,80,40,60,40,100,0,0.8,False,0.861,0
scenario316,right,80,40,80,80,0,60,80,60,1.0,False,0.94,0
scenario317,right,100,100,60,20,30,0,100,20,0.4,False,0.893,0
scenario318,right,100,100,40,80,60,40,100,0,0.6,False,2.093,0
scenario319,right,100,40,60,40,60,0,20,60,1.0,False,0.889,0
scenario320,left,100,100,60,0,60,0,100,40,0.8,False,1.419,0
scenario321,right,80,80,40,80,30,0,80,60,0.8,False,1.779,0
scenario322,left,80,20,80,60,60,40,100,20,0.8,False,1.577,0
scenario323,left,100,80,60,40,90,20,20,60,0.8,False,1.438,0
scenario324,right,100,40,60,20,60,40,80,40,1.0,False,1.26,0
scenario325,right,100,80,80,40,60,40,100,0,0.8,False,0.704,0
scenario326,left,80,40,0,40,30,0,0,100,0.8,False,1.947,0
scenario327,right,80,100,60,80,0,0,100,80,0.8,False,1.904,0
scenario328,left,80,40,60,60,60,0,80,0,1.0,False,1.395,0
scenario329,right,0,80,0,80,60,20,20,60,0.8,False,1.641,0
scenario330,right,100,100,40,40,60,80,60,0,1.0,False,0.925,0
scenario331,right,80,0,0,80,-30,0,100,80,0.6,False,1.937,0
scenario332,left,60,20,60,60,60,40,100,40,0.6,False,1.365,0
scenario333,left,100,80,80,40,90,40,40,40,0.8,False,1.366,0
scenario334,left,80,60,100,60,30,0,80,60,0.4,False,0.912,0
scenario335,left,80,0,20,0,90,0,100,20,0.4,False,1.922,0
scenario336,right,100,100,80,40,30,40,60,20,1.0,False,0.586,0
scenario337,right,100,100,80,40,30,40,60,20,1.0,False,0.499,1
scenario338,left,60,100,40,100,0,0,100,80,0.6,False,1.928,0
scenario339,right,80,100,60,100,0,0,100,80,0.8,False,1.697,0
scenario340,left,20,40,20,40,60,60,20,80,0.8,False,1.387,0
scenario341,left,60,40,60,20,30,0,60,0,0.8,False,2.001,0
scenario342,right,100,20,20,0,-60,0,80,60,0.6,False,1.569,0
scenario343,left,60,40,0,60,30,20,100,40,0.6,False,1.336,0
scenario344,left,100,100,80,40,90,20,40,40,0.1,False,1.335,0
scenario345,left,80,20,0,40,30,80,20,100,0.4,False,1.373,0
scenario346,right,40,40,80,80,30,60,100,40,0.6,False,1.532,0
scenario347,right,100,80,40,40,90,80,80,0,1.0,False,0.88,0
scenario348,right,100,60,100,40,60,20,100,20,0.8,False,1.563,0
scenario349,right,100,100,80,40,30,40,60,20,1.0,False,0.721,0
scenario350,right,100,80,100,40,-30,60,80,0,0.4,False,0.881,0
scenario351,left,60,100,40,80,0,0,80,0,0.6,False,1.439,0
scenario352,left,40,60,100,100,-60,40,80,60,0.6,False,0.971,0
scenario353,right,100,80,60,20,90,60,80,20,1.0,False,0.778,0
scenario354,right,40,60,40,40,60,60,80,100,0.6,False,0.96,0
scenario355,left,100,100,0,40,30,40,80,0,1.0,False,1.445,0
scenario356,right,80,100,100,100,30,0,80,80,1.0,False,2.344,0
scenario357,left,40,60,0,40,60,0,100,20,0.6,False,1.359,0
scenario358,right,60,20,100,100,30,60,100,40,0.1,False,1.579,0
scenario359,right,100,0,0,40,60,80,60,0,0.4,False,0.748,0
scenario360,left,40,60,60,100,0,60,100,20,0.8,False,1.439,0
scenario361,right,80,100,60,40,30,0,100,20,1.0,False,0.64,0
scenario362,right,40,80,80,40,-90,100,60,60,1.0,False,0.744,0
scenario363,right,20,80,60,20,90,0,20,20,0.8,False,0.859,0
scenario364,right,80,100,60,40,30,0,100,20,1.0,False,1.7,0
scenario365,right,60,100,60,40,0,0,100,20,1.0,False,1.79,0
scenario366,right,80,100,60,40,90,20,100,20,1.0,False,0.771,0
scenario367,left,100,100,80,40,30,40,60,20,0.8,False,1.049,0
scenario368,right,20,40,80,40,-90,80,60,0,0.8,False,0.841,0
scenario369,right,40,80,80,20,-90,80,60,20,0.8,False,1.902,0
scenario370,right,100,80,80,20,30,40,80,20,1.0,False,1.039,0
scenario371,right,40,40,20,20,0,40,80,20,0.4,False,1.652,0
scenario372,right,80,0,60,60,30,0,100,0,1.0,False,2.129,0
scenario373,right,80,100,60,40,30,0,100,20,1.0,False,0.763,0
scenario374,left,80,80,80,40,-90,0,100,0,0.8,False,1.449,0
scenario375,right,80,100,60,20,60,0,80,0,0.8,False,2.339,0
scenario376,left,80,100,60,40,0,20,100,40,0.4,False,1.371,0
scenario377,left,60,0,60,40,30,0,80,20,1.0,False,1.517,0
scenario378,right,100,100,60,20,30,0,100,20,1.0,False,1.154,0
scenario379,right,100,100,100,20,30,60,100,20,1.0,False,1.474,0
scenario380,right,100,80,40,40,60,0,80,0,0.6,False,2.01,0
scenario381,right,100,80,60,40,0,0,100,20,0.2,False,0.836,0
scenario382,right,80,80,60,60,30,20,100,40,1.0,False,0.667,0
scenario383,right,80,40,60,20,30,0,100,20,0.8,False,1.819,0
scenario384,right,80,100,60,20,60,20,100,60,0.8,False,1.081,0
scenario385,right,80,80,60,60,30,20,100,40,1.0,False,0.86,0
scenario386,right,100,100,40,40,60,0,80,60,0.4,False,1.662,0
scenario387,left,80,100,60,20,60,0,80,80,1.0,False,1.37,0
scenario388,left,80,80,0,20,-90,0,80,0,1.0,False,1.408,0
scenario389,right,100,0,60,20,30,0,40,80,0.2,False,1.594,0
