Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario318,right,40,80,0,20,-30,40,20,80,1.0,False,0.802,0
scenario319,right,20,40,0,0,0,0,60,60,0.1,False,0.871,0
scenario320,right,40,40,60,40,90,60,100,100,0.8,False,0.702,0
scenario321,left,80,20,40,60,-90,0,40,60,0.6,False,1.573,0
scenario322,left,40,80,80,40,-60,40,80,40,0.6,False,1.424,0
scenario323,left,60,80,0,0,0,0,0,20,1.0,False,1.343,0
scenario324,right,100,40,80,40,0,80,20,100,0.1,False,1.203,0
scenario325,right,0,0,40,0,-30,80,60,60,1.0,False,0.889,0
scenario326,left,40,80,20,80,90,20,100,100,0.4,False,1.323,0
scenario327,left,60,80,80,100,30,40,60,60,0.6,False,0.637,0
scenario328,left,0,40,40,60,-30,60,20,20,0.8,False,1.389,0
scenario329,right,80,100,0,0,90,60,80,20,0.1,False,1.34,0
scenario330,right,100,20,60,80,-60,80,0,40,1.0,False,0.939,0
scenario331,left,80,20,40,80,-90,40,100,100,0.2,False,1.45,0
scenario332,right,100,100,0,100,0,40,100,80,0.1,False,0.717,0
scenario333,right,80,100,100,100,-30,40,60,0,0.4,False,0.796,0
scenario334,right,20,100,20,60,30,40,0,40,1.0,False,1.887,0
scenario335,left,60,80,40,20,-90,0,80,60,0.8,False,1.434,0
scenario336,right,60,0,60,60,90,40,80,60,1.0,False,1.759,0
scenario337,left,60,60,20,100,60,100,0,100,0.6,False,1.345,0
scenario338,right,0,0,80,20,60,20,0,100,0.6,False,1.392,0
scenario339,left,0,20,100,0,60,100,20,40,0.8,False,1.337,0
scenario340,right,80,40,20,20,-30,100,60,100,0.4,False,0.776,0
scenario341,left,100,100,40,0,-60,40,80,0,1.0,False,1.39,0
scenario342,left,100,40,60,40,-60,40,0,40,0.4,False,1.346,0
scenario343,right,40,20,0,60,60,60,80,100,0.2,False,1.857,0
scenario344,left,40,20,40,0,0,40,60,20,0.4,False,1.435,0
scenario345,right,60,100,60,60,-60,60,20,0,0.1,False,0.718,0
scenario346,left,0,40,0,80,90,60,100,60,0.8,False,1.615,0
scenario347,right,20,60,40,60,90,100,100,40,0.1,False,0.964,0
scenario348,left,0,60,100,80,-30,60,20,60,1.0,False,0.874,0
scenario349,left,60,80,80,0,-90,40,40,80,0.6,False,0.905,0
scenario350,left,0,0,60,0,90,80,40,80,0.4,False,1.429,0
scenario351,right,60,20,0,100,-60,80,20,80,0.2,False,0.712,0
scenario352,right,80,80,100,60,-90,20,60,20,0.8,False,2.069,0
scenario353,left,0,40,20,100,30,20,80,100,0.1,False,2.062,0
scenario354,right,40,80,20,20,-90,80,20,40,0.8,False,0.848,0
scenario355,right,40,100,80,0,60,0,80,20,0.1,False,0.889,0
scenario356,left,20,60,80,100,0,0,0,20,0.8,False,1.414,0
scenario357,left,40,40,20,80,60,0,60,20,0.4,False,2.002,0
scenario358,left,20,40,60,20,0,20,60,80,0.4,False,1.374,0
scenario359,right,20,100,80,40,30,20,20,20,0.6,False,0.802,0
scenario360,right,0,60,60,100,-90,20,0,100,0.6,False,1.542,0
scenario361,left,40,80,20,100,90,60,0,40,0.6,False,1.32,0
scenario362,right,100,60,80,80,-60,0,20,20,0.8,False,0.918,0
scenario363,right,40,20,100,20,-90,80,80,40,0.2,False,0.941,0
scenario364,left,20,0,60,0,90,20,80,80,1.0,False,1.393,0
scenario365,right,100,40,40,60,60,0,0,20,1.0,False,1.784,0
scenario366,left,0,100,0,40,-30,80,80,100,0.2,False,1.407,0
scenario367,right,20,40,20,100,60,40,60,40,1.0,False,0.997,0
scenario368,left,0,20,40,40,-30,80,20,40,1.0,False,1.379,0
scenario369,right,60,20,0,40,90,40,40,80,0.4,False,1.082,0
scenario370,left,40,0,100,40,30,20,0,60,0.2,False,1.397,0
scenario371,left,60,0,80,80,60,100,80,100,1.0,False,1.339,0
scenario372,left,100,60,0,80,-90,100,40,80,0.1,False,1.023,0
scenario373,right,20,100,100,0,0,20,40,0,0.1,False,2.223,0
scenario374,right,20,0,80,100,-30,0,80,0,1.0,False,0.834,0
scenario375,right,60,40,40,80,-60,100,100,40,0.8,False,2.142,0
scenario376,left,80,0,40,100,60,40,0,0,0.8,False,1.402,0
scenario377,right,0,80,40,0,90,80,80,20,0.2,False,0.863,0
scenario378,left,100,60,20,60,0,60,0,80,0.1,False,1.358,0
scenario379,left,80,100,0,100,30,80,40,0,0.8,False,1.366,0
scenario380,right,40,40,0,20,30,60,20,60,0.2,False,2.871,0
scenario381,right,100,20,80,100,30,0,40,40,0.1,False,0.78,0
scenario382,right,80,80,40,20,90,60,0,60,0.6,False,1.525,0
scenario383,right,100,0,80,20,-90,80,60,100,0.4,False,0.948,0
scenario384,left,40,40,60,80,-60,20,80,80,1.0,False,1.559,0
scenario385,left,80,0,100,40,0,80,40,100,0.8,False,1.418,0
scenario386,right,80,40,100,60,0,60,20,100,0.4,False,2.203,0
scenario387,right,80,0,80,20,-90,0,100,40,0.4,False,2.077,0
scenario388,left,40,100,20,80,60,40,60,100,1.0,False,1.414,0
