instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario82,-30,40,80,0,0,0,0.8,0,100,0,80,60,c1,0.0029,0,1,1,2,0,2.2298713739025366,0
scenario83,90,40,20,0,0,0,0.8,0,100,0,80,60,c2,0.00293,2,0,0,1,1,9999.0,1
scenario84,-60,60,20,0,0,0,0.8,0,100,0,80,60,c4,0.00276,2,0,1,2,0,1.540470766877753,0
scenario85,60,60,40,0,0,0,0.8,0,100,0,80,80,c1,0.00278,0,2,1,2,0,2.6235946944994373,0
scenario86,0,40,100,0,0,0,0.8,0,100,0,80,80,c2,0.00283,2,1,0,1,1,3.0676956408985805,1
scenario87,30,60,40,0,0,0,0.8,0,100,0,80,80,c4,0.00273,2,0,1,0,0,1.1823058826391912,0
scenario88,30,40,80,0,0,0,0.8,0,100,0,80,100,c1,0.00264,1,2,0,2,0,9999.0,0
scenario89,60,40,20,0,0,0,0.8,0,100,0,80,100,c2,0.00264,0,1,2,1,0,3.656243515628534,0
scenario90,30,40,60,0,0,0,0.8,0,100,0,80,100,c4,0.0027,1,2,2,0,0,9999.0,0
scenario91,-60,40,40,0,0,0,0.8,0,100,0,100,0,c1,0.00273,1,2,0,1,0,1726.2333135431325,0
scenario92,60,40,60,0,0,0,0.8,0,100,0,100,0,c2,0.00243,0,1,2,0,0,4.728032554686245,0
scenario93,-60,60,100,0,0,0,0.8,0,100,0,100,0,c4,0.00236,1,0,2,0,0,9999.0,0
scenario94,90,60,80,0,0,0,0.8,0,100,0,100,20,c1,0.00239,0,1,1,2,0,1.0912444727775266,0
scenario95,-90,20,60,0,20,40,0.8,0,100,0,100,20,c2,0.00245,2,0,0,1,1,9999.0,1
scenario96,0,60,80,0,0,0,0.8,0,100,0,100,20,c4,0.00241,2,0,1,2,0,1.5592904128573983,0
scenario97,-90,20,80,0,20,40,0.8,0,100,0,100,40,c1,0.0025,0,2,1,2,0,2.9064560420683705,0
scenario98,-60,40,80,0,0,0,0.8,0,100,0,100,40,c2,0.00247,2,1,0,1,0,1.108327509008894,0
scenario99,30,40,20,0,0,0,0.8,0,100,0,100,40,c4,0.00247,2,0,1,0,0,2.9402166456841408,0
scenario100,0,60,60,0,0,0,0.8,0,100,0,100,60,c1,0.0022,1,2,0,2,0,2100.351423953936,0
scenario101,60,60,100,0,0,0,0.8,0,100,0,100,60,c2,0.00245,0,1,2,1,0,4.828554625594166,0
scenario102,60,40,80,0,0,0,0.8,0,100,0,100,60,c4,0.00238,1,2,2,0,0,9999.0,0
scenario103,-30,60,100,0,0,0,0.8,0,100,0,100,80,c1,0.00225,1,2,0,1,0,1523.208804349705,0
