Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.6138,-0.1876,-0.6097,0.0767,0.0531,-0.0184,0.015,0.0096,0.1055,-0.0375,-0.0261,0.0473
Z_{2},0.1846,-0.5267,0.4892,-0.5783,-0.057,0.066,0.0789,0.0059,-0.0575,0.0408,-0.0193,0.0292
