instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario128,1,80,40,60,80,60,60,100,100,0.1,False,0.783,0
scenario129,0,60,20,100,80,-60,20,80,40,0.6,False,1.181,0
scenario130,1,100,0,100,60,-30,60,100,0,0.2,False,1.044,0
scenario131,0,40,20,40,20,0,20,100,100,0.2,False,1.116,0
scenario132,0,80,20,20,100,-30,60,80,60,0.1,False,1.107,0
scenario133,1,80,60,40,100,60,40,20,0,0.2,False,0.794,0
scenario134,1,100,40,0,40,-60,60,40,60,0.8,False,0.902,0
scenario135,1,80,0,0,20,-60,60,60,20,0.1,False,0.923,0
scenario136,1,0,80,80,40,90,20,20,20,0.1,False,0.916,0
scenario137,0,0,80,80,80,0,80,100,60,0.4,False,1.066,0
scenario138,0,40,60,100,100,-60,80,80,20,0.2,False,1.125,0
scenario139,0,100,100,80,20,60,40,40,60,0.4,False,1.11,0
scenario140,0,80,60,40,20,-60,20,0,40,1.0,False,1.007,0
scenario141,0,40,0,80,60,90,0,100,0,0.4,False,1.179,0
scenario142,0,100,80,60,100,90,100,40,100,0.1,False,1.175,0
scenario143,0,100,20,40,100,0,20,60,80,1.0,False,1.135,0
scenario144,1,20,80,40,40,0,80,100,100,0.4,False,0.924,0
scenario145,1,40,80,80,40,-60,60,60,80,0.1,False,0.863,0
scenario146,0,20,100,60,100,-90,100,40,60,1.0,False,1.101,0
scenario147,1,100,20,20,40,-90,20,100,20,0.2,False,0.919,0
scenario148,0,40,20,60,20,30,80,60,60,1.0,False,1.115,0
scenario149,0,0,0,100,100,30,100,80,20,1.0,False,1.214,0
scenario150,0,20,0,60,40,-30,20,100,60,0.6,False,1.085,0
scenario151,0,80,40,100,60,60,20,80,60,0.2,False,1.176,0
scenario152,1,20,40,80,100,30,80,100,0,0.2,False,0.851,0
scenario153,1,100,40,60,100,-90,0,60,0,0.8,False,0.928,0
scenario154,0,60,0,20,100,-90,20,40,100,0.2,False,1.075,0
scenario155,1,20,20,20,60,-90,0,0,80,0.2,False,0.759,0
scenario156,1,40,80,20,100,-60,100,60,100,0.6,False,0.948,0
scenario157,0,0,60,0,60,-90,100,100,40,1.0,False,1.076,0
scenario158,0,20,60,80,80,-60,80,20,20,0.2,False,1.133,0
scenario159,0,20,0,40,80,-30,0,20,20,0.1,False,1.033,0
scenario160,1,40,40,0,20,30,40,0,0,1.0,False,0.875,0
scenario161,1,0,100,100,80,60,80,60,20,0.4,False,0.784,0
scenario162,1,60,80,20,80,0,60,0,0,0.1,False,0.978,0
scenario163,0,0,60,60,20,30,100,80,100,1.0,False,1.199,0
scenario164,0,80,100,100,20,-30,100,20,20,1.0,False,1.043,0
scenario165,0,80,80,100,100,-30,40,0,60,0.1,False,1.111,0
scenario166,0,40,80,0,40,0,100,100,100,0.6,False,1.063,0
scenario167,1,0,20,60,100,-60,80,80,80,0.8,False,0.884,0
scenario168,1,80,100,80,40,0,100,100,80,0.4,False,0.952,0
scenario169,0,20,20,100,60,-30,0,0,60,0.2,False,1.383,0
scenario170,1,60,20,100,60,-30,40,80,80,1.0,False,0.936,0
scenario171,1,100,80,80,80,60,0,100,80,0.1,False,0.797,0
scenario172,1,100,20,20,60,0,20,100,60,1.0,False,0.813,0
scenario173,0,40,20,20,0,-90,80,80,40,0.4,False,1.034,0
scenario174,0,40,100,60,40,-90,20,80,100,0.1,False,0.938,0
scenario175,1,40,60,100,0,-30,20,40,60,1.0,False,0.87,0
scenario176,0,60,0,20,20,90,100,20,80,1.0,False,1.174,0
scenario177,1,20,40,20,40,-90,60,40,20,0.6,False,0.956,0
scenario178,1,20,0,40,80,30,0,100,20,0.6,False,0.776,0
scenario179,1,20,40,40,40,90,0,100,20,0.6,False,0.847,0
scenario180,0,0,0,40,40,90,20,60,100,1.0,False,1.174,0
scenario181,0,20,60,20,0,90,80,20,0,0.2,False,1.228,0
scenario182,0,80,80,80,80,-90,0,0,20,0.6,False,0.617,0
scenario183,1,100,80,80,40,-60,100,60,60,0.1,False,0.853,0
scenario184,0,100,80,40,20,60,60,80,100,0.4,False,1.155,0
scenario185,0,80,20,20,20,-30,20,60,0,0.6,False,1.087,0
scenario186,0,40,80,60,80,0,100,40,20,0.1,False,1.085,0
scenario187,0,80,60,100,40,-90,20,40,100,1.0,False,1.084,0
scenario188,0,20,40,60,100,0,0,100,80,0.6,False,1.033,0
scenario189,1,20,20,60,0,30,80,80,60,0.4,False,0.785,0
scenario190,0,100,20,20,0,-60,80,100,80,1.0,False,2.661,0
scenario191,0,20,40,60,40,90,100,100,100,0.2,False,1.086,0
scenario192,0,0,40,80,40,0,100,0,0,0.4,False,1.084,0
scenario193,1,60,100,80,40,30,40,60,60,0.6,False,0.818,0
scenario194,0,100,20,0,60,60,0,40,20,1.0,False,1.206,0
scenario195,0,100,0,60,20,30,100,0,20,0.4,False,1.125,0
scenario196,1,80,40,80,20,-30,80,20,80,0.6,False,0.866,0
scenario197,0,40,40,40,60,-90,100,0,80,0.1,False,1.089,0
scenario198,1,100,0,40,0,30,20,0,80,0.8,False,0.839,0
scenario199,1,80,0,20,40,-30,40,80,60,0.4,False,0.873,0
scenario200,0,80,20,20,80,0,60,20,0,0.2,False,1.097,0
scenario201,1,60,80,60,0,-30,40,80,100,0.1,False,0.832,0
scenario202,0,60,20,100,40,60,40,40,40,0.8,False,1.211,0
scenario203,1,80,100,0,0,60,100,100,80,0.2,False,0.802,0
scenario204,1,40,20,80,100,-30,100,100,100,0.2,False,0.948,0
scenario205,1,40,100,80,80,30,20,40,100,0.6,False,0.78,0
scenario206,1,100,60,100,40,90,60,60,0,0.8,False,0.812,0
scenario207,0,60,80,20,80,90,40,60,0,0.4,False,1.21,0
scenario208,1,0,0,20,60,-30,20,100,100,0.4,False,0.937,0
scenario209,0,100,100,20,40,-90,60,0,100,1.0,False,1.107,0
scenario210,1,0,100,60,100,-60,80,20,0,0.2,False,0.759,0
scenario211,0,20,0,100,100,-90,80,20,0,0.2,False,1.081,0
scenario212,1,0,80,100,20,0,60,40,20,0.4,False,0.951,0
scenario213,0,20,60,20,80,-90,40,80,0,1.0,False,1.075,0
scenario214,0,0,80,100,80,-90,40,20,100,1.0,False,1.217,0
scenario215,1,80,60,60,0,-90,20,0,100,0.2,False,0.951,0
scenario216,0,60,20,20,80,90,0,40,80,0.1,False,1.207,0
scenario217,1,60,80,60,60,-30,0,20,60,0.6,False,0.958,0
scenario218,0,0,80,60,40,30,20,60,40,0.4,False,1.044,0
scenario219,0,40,0,100,0,90,60,100,0,0.6,False,1.103,0
scenario220,1,80,40,40,100,0,80,0,80,0.4,False,0.759,0
scenario221,0,20,60,60,100,60,60,100,60,0.8,False,1.096,0
scenario222,1,40,40,80,60,-60,80,60,40,1.0,False,0.937,0
scenario223,1,0,40,40,20,-60,0,20,100,0.8,False,0.919,0
scenario224,1,80,100,60,100,-90,60,20,60,0.4,False,0.999,0
scenario225,0,0,60,0,40,-90,60,80,20,0.4,False,1.159,0
scenario226,0,40,100,20,100,90,0,100,20,0.8,False,1.085,0
scenario227,0,40,40,80,20,30,80,60,60,0.4,False,1.131,0
scenario228,0,80,0,40,40,-60,60,40,80,1.0,False,1.102,0
scenario229,0,0,0,20,80,0,0,20,20,0.6,False,1.084,0
scenario230,0,40,60,0,40,-90,0,100,80,0.2,False,0.953,0
scenario231,0,40,100,80,40,60,40,40,80,0.4,False,1.053,0
scenario232,1,80,60,40,80,-90,0,60,40,0.1,False,0.845,0
scenario233,0,100,40,60,20,-30,40,60,20,0.2,False,1.088,0
scenario234,0,80,40,40,20,90,60,60,80,0.4,False,1.147,0
scenario235,1,40,40,100,80,-60,0,100,40,1.0,False,0.831,0
scenario236,0,20,60,0,20,60,0,0,20,0.2,False,1.095,0
scenario237,0,100,60,20,0,90,100,20,80,0.8,False,1.107,0
scenario238,0,0,80,80,20,-60,100,0,60,1.0,False,1.086,0
scenario239,0,80,20,60,20,90,0,0,60,1.0,False,1.216,0
scenario240,1,20,100,100,0,60,80,60,60,0.4,False,0.798,0
scenario241,1,80,0,0,100,-90,100,80,40,0.8,False,0.822,0
scenario242,1,40,0,60,100,30,80,40,100,0.6,False,0.848,0
scenario243,0,40,40,20,60,-30,80,40,20,0.1,False,1.117,0
scenario244,1,100,0,20,60,-90,60,100,100,0.6,False,4.814,0
scenario245,0,60,100,60,80,60,40,100,80,0.6,False,1.131,0
scenario246,1,40,40,100,80,-30,80,40,80,0.4,False,0.899,0
scenario247,1,100,60,20,80,-60,80,80,0,1.0,False,0.847,0
scenario248,0,100,40,0,80,90,60,100,40,0.1,False,1.21,0
scenario249,1,40,80,0,40,30,20,80,40,0.4,False,0.764,0
scenario250,0,60,40,0,80,90,40,20,60,1.0,False,1.089,0
scenario251,0,0,100,80,60,60,0,80,80,0.4,False,1.088,0
scenario252,0,100,20,80,20,-30,60,0,100,0.4,False,1.115,0
scenario253,0,0,60,80,40,0,100,0,80,0.6,False,1.028,0
scenario254,0,100,40,20,40,-90,100,40,80,1.0,False,1.038,0
scenario255,1,60,100,20,40,60,20,0,40,0.8,False,0.834,0
scenario256,1,40,80,100,40,-60,40,0,20,0.6,False,0.686,0
scenario257,0,40,20,0,80,0,0,60,0,1.0,False,1.114,0
scenario258,0,60,60,0,0,-60,80,40,40,0.6,False,1.063,0
scenario259,0,80,20,60,60,0,80,100,100,0.6,False,1.182,0
scenario260,0,60,100,40,60,0,0,100,60,0.6,False,1.084,0
scenario261,1,20,20,100,60,60,80,60,80,0.6,False,0.775,0
scenario262,1,0,60,80,80,30,40,60,80,0.1,False,0.799,0
scenario263,1,60,0,80,40,-90,0,0,100,1.0,False,4.887,0
scenario264,0,40,20,20,80,90,0,20,80,0.8,False,1.155,0
scenario265,0,100,20,100,60,60,0,60,40,0.1,False,1.216,0
scenario266,0,40,60,20,0,-90,20,100,0,1.0,False,1.026,0
scenario267,1,100,20,100,0,-30,0,20,40,0.1,False,0.753,0
scenario268,1,60,0,0,20,60,80,40,100,0.6,False,0.744,0
scenario269,1,80,60,20,0,-30,0,20,80,0.2,False,4.833,0
scenario270,1,0,20,100,0,0,60,100,60,0.2,False,0.911,0
scenario271,1,40,40,60,80,-30,80,20,60,0.2,False,0.69,0
scenario272,1,40,60,40,40,-90,60,40,100,0.8,False,0.891,0
scenario273,1,40,60,80,20,-60,0,60,0,0.2,False,0.918,0
scenario274,0,20,60,40,80,-60,60,40,40,0.6,False,1.052,0
scenario275,1,20,60,40,60,90,80,100,0,0.4,False,0.909,0
scenario276,0,100,80,20,80,30,20,0,80,0.2,False,1.148,0
scenario277,0,20,100,60,0,60,100,60,0,0.8,False,1.235,0
scenario278,1,100,100,40,20,60,100,40,80,0.1,False,1.001,0
scenario279,1,40,20,40,100,-90,60,40,100,0.4,False,0.855,0
scenario280,1,20,60,0,80,90,40,80,100,0.2,False,0.82,0
scenario281,0,40,0,0,60,0,100,80,80,1.0,False,1.091,0
scenario282,1,20,100,20,80,90,20,100,100,0.6,False,0.767,0
scenario283,0,80,100,0,100,60,20,80,60,0.6,False,1.089,0
scenario284,1,0,20,60,0,60,40,20,80,1.0,False,0.807,0
scenario285,1,60,100,20,60,90,100,20,20,0.4,False,0.768,0
scenario286,0,0,40,80,0,-90,60,40,80,0.1,False,1.174,0
scenario287,0,80,0,100,20,60,100,60,100,0.2,False,1.105,0
scenario288,1,40,80,20,80,-30,0,40,100,0.8,False,0.96,0
scenario289,1,0,100,20,40,90,0,60,20,0.4,False,0.808,0
scenario290,0,0,60,40,20,30,20,20,100,0.8,False,1.044,0
scenario291,1,100,80,0,100,30,40,100,0,0.6,False,0.865,0
scenario292,0,100,60,0,20,60,60,100,100,0.8,False,1.081,0
scenario293,0,0,40,60,40,90,20,80,40,0.4,False,1.17,0
scenario294,1,100,20,80,40,-60,0,100,60,0.1,False,0.799,0
scenario295,0,60,0,0,100,90,40,80,40,0.6,False,1.117,0
scenario296,0,20,80,0,100,-60,20,60,100,0.2,False,1.11,0
scenario297,0,80,100,100,20,-60,20,20,80,0.4,False,1.106,0
scenario298,0,20,80,0,100,30,100,40,0,0.1,False,1.102,0
scenario299,0,60,100,100,100,-90,80,40,0,0.2,False,1.046,0
scenario300,1,20,20,60,60,0,20,80,100,0.1,False,0.709,0
scenario301,0,60,100,40,80,0,0,0,40,1.0,False,1.094,0
scenario302,0,60,20,20,20,30,20,0,80,0.2,False,1.216,0
scenario303,1,80,100,40,40,-90,0,80,40,0.6,False,0.902,0
scenario304,0,20,40,40,20,-60,80,0,80,1.0,False,1.049,0
scenario305,1,60,100,20,60,30,0,0,60,0.2,False,0.878,0
scenario306,0,80,60,60,0,0,0,60,0,0.2,False,1.147,0
scenario307,0,60,0,80,100,-30,0,20,80,0.2,False,0.641,0
scenario308,0,100,80,100,60,-60,80,100,80,0.8,False,3.076,0
scenario309,1,20,20,20,40,60,20,60,80,0.4,False,0.783,0
scenario310,0,0,20,0,20,-60,20,0,0,0.1,False,1.136,0
scenario311,1,100,20,80,0,0,20,80,60,0.2,False,1.055,0
scenario312,1,100,100,0,0,-90,0,40,40,1.0,False,0.818,0
scenario313,1,20,20,100,100,90,20,60,0,0.8,False,0.862,0
scenario314,1,20,80,20,60,0,40,40,100,0.8,False,0.864,0
scenario315,0,0,80,80,80,30,80,20,60,0.4,False,1.228,0
scenario316,1,20,60,40,0,60,20,40,100,0.4,False,0.852,0
scenario317,1,40,100,80,60,-90,100,0,0,0.8,False,6.196,0
scenario318,0,100,0,100,60,30,40,0,80,0.2,False,1.129,0
scenario319,0,20,40,40,0,-30,20,60,100,0.2,False,1.308,0
scenario320,1,60,0,100,60,0,60,20,0,0.2,False,0.862,0
scenario321,1,0,80,80,20,90,100,40,40,0.1,False,0.795,0
scenario322,1,40,60,0,80,90,40,80,60,0.2,False,0.749,0
scenario323,0,60,60,80,100,-90,0,40,60,0.6,False,1.038,0
scenario324,1,60,80,40,60,-30,60,20,80,0.2,False,0.825,0
scenario325,0,0,0,0,40,-60,0,60,60,0.4,False,1.036,0
scenario326,1,40,40,60,100,30,80,40,0,0.8,False,0.895,0
scenario327,0,20,80,20,20,30,60,80,0,0.1,False,1.25,0
scenario328,0,40,80,60,100,-30,0,0,100,0.2,False,1.062,0
scenario329,1,60,0,80,80,0,60,40,80,1.0,False,0.934,0
scenario330,0,0,100,40,100,-60,60,0,80,1.0,False,1.104,0
scenario331,1,0,40,0,60,-60,0,60,40,0.1,False,0.827,0
scenario332,0,60,40,100,60,-90,40,60,40,0.6,False,1.056,0
scenario333,0,0,100,100,100,30,100,20,100,1.0,False,1.215,0
scenario334,0,0,20,40,0,-30,60,20,20,0.6,False,1.096,0
scenario335,0,0,60,40,0,0,20,60,100,1.0,False,1.141,0
scenario336,0,20,80,20,20,30,0,60,0,0.8,False,1.162,0
scenario337,0,0,100,40,0,-90,20,100,40,1.0,False,1.04,0
scenario338,0,20,40,80,40,30,40,0,100,0.2,False,1.133,0
scenario339,1,20,80,20,40,0,0,60,80,0.4,False,0.693,0
scenario340,0,100,100,0,80,-30,40,60,100,1.0,False,1.172,0
scenario341,0,0,0,100,40,0,100,0,20,1.0,False,1.492,0
scenario342,1,20,80,0,0,-90,60,0,40,0.4,False,0.934,0
scenario343,0,60,0,60,60,90,100,60,60,0.1,False,1.105,0
scenario344,1,100,20,100,0,90,60,40,20,0.8,False,0.862,0
scenario345,1,40,100,20,40,-30,40,20,60,1.0,False,0.678,0
scenario346,1,20,0,0,0,0,100,20,80,0.8,False,0.844,0
scenario347,0,80,100,0,60,-90,60,20,80,0.6,False,1.056,0
scenario348,0,60,0,100,100,-60,100,100,0,0.1,False,1.107,0
scenario349,1,0,20,20,40,0,100,40,40,0.6,False,0.959,0
scenario350,0,80,60,100,60,0,60,60,100,0.8,False,1.117,0
scenario351,1,0,20,60,20,60,0,40,60,0.1,False,0.903,0
scenario352,1,100,40,80,80,90,0,0,100,0.2,False,0.842,0
scenario353,0,100,20,100,0,90,40,40,20,0.2,False,1.245,0
scenario354,1,40,0,60,20,0,80,0,60,0.2,False,0.864,0
scenario355,0,20,0,20,100,60,20,60,80,0.6,False,1.108,0
scenario356,1,100,0,20,80,30,60,80,40,0.6,False,0.809,0
scenario357,0,40,80,60,100,-60,40,60,40,0.2,False,1.033,0
scenario358,0,80,0,60,40,0,40,40,60,0.6,False,1.109,0
scenario359,0,0,20,80,0,-60,40,20,100,0.4,False,1.274,0
scenario360,1,100,40,20,80,-90,40,100,100,0.4,False,0.927,0
scenario361,1,100,20,0,40,0,40,100,60,0.4,False,0.908,0
scenario362,1,0,20,100,40,60,20,20,0,0.4,False,0.916,0
scenario363,1,40,20,20,0,0,60,40,0,0.2,False,0.99,0
scenario364,0,80,20,40,40,-60,20,0,80,0.1,False,1.029,0
scenario365,0,20,60,0,100,90,60,100,20,1.0,False,1.137,0
scenario366,1,0,80,60,40,-90,100,80,60,0.1,False,0.788,0
scenario367,1,20,40,40,40,60,80,80,20,0.6,False,0.857,0
scenario368,1,0,20,60,20,30,100,60,40,0.2,False,0.878,0
scenario369,1,60,40,100,100,-30,20,80,40,0.6,False,0.77,0
scenario370,0,60,40,0,100,-30,40,0,20,0.4,False,1.118,0
scenario371,0,40,60,100,100,-60,100,80,80,0.4,False,1.059,0
scenario372,0,20,80,20,20,60,0,0,100,0.6,False,1.018,0
scenario373,0,60,20,0,0,0,20,80,20,0.4,False,1.149,0
scenario374,0,60,60,0,60,60,0,60,40,0.8,False,1.099,0
scenario375,1,40,40,100,60,-60,60,40,0,0.8,False,0.747,0
scenario376,0,80,100,80,100,-90,40,0,0,0.8,False,1.012,0
scenario377,0,20,40,80,80,30,40,80,80,0.6,False,1.08,0
scenario378,0,80,100,80,40,60,60,60,0,0.8,False,1.281,0
scenario379,1,100,40,20,80,0,0,80,0,0.6,False,0.985,0
scenario380,1,40,0,20,80,-90,20,60,0,0.1,False,0.935,0
scenario381,1,40,40,60,80,90,100,40,20,1.0,False,0.788,0
scenario382,1,20,60,80,60,60,100,0,20,0.2,False,0.852,0
scenario383,1,100,60,100,0,30,60,100,80,0.4,False,0.885,0
scenario384,1,20,20,100,40,0,100,80,20,0.6,False,0.945,0
scenario385,0,100,40,80,80,0,60,0,100,1.0,False,1.021,0
scenario386,1,0,0,60,60,-90,100,20,0,0.4,False,0.788,0
scenario387,0,20,60,0,0,-90,20,40,100,0.1,False,1.023,0
scenario388,0,60,100,80,100,-30,20,40,60,0.8,False,1.031,0
scenario389,1,0,80,100,20,-30,100,100,80,1.0,False,0.791,0
