instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario185,c4,1,0,2,0,0.2,60,100,80,80,20,60,100,0,3.1196231213787504,0
scenario186,c2,0,1,2,1,0.6,100,20,40,60,0,100,100,0,2.3920425949560262,0
scenario187,c2,0,1,2,0,0.2,100,20,100,0,60,40,20,0,2.2484530434618533,0
scenario188,c4,2,0,1,0,0.2,40,40,20,60,0,20,80,0,15.229812218504511,0
scenario189,c2,0,1,2,0,0.1,20,80,60,100,100,100,20,0,1.8822914277104976,0
scenario190,c2,2,0,0,1,0.8,20,40,60,100,60,40,40,0,2.950630771028474,0
scenario191,c2,0,1,2,1,0.6,20,40,80,0,40,60,0,0,4.161135013853289,0
scenario192,c1,1,2,0,2,0.4,40,20,100,40,40,20,100,0,5.733421281184713,0
scenario193,c4,2,0,1,2,1.0,20,20,0,80,0,0,40,0,1.2164923293753986,0
scenario194,c4,1,2,2,0,0.8,80,100,0,0,40,0,60,0,3.394477570231944,0
scenario195,c4,2,0,1,0,0.4,40,100,100,100,40,100,80,0,3.6353019058936975,0
scenario196,c4,2,0,1,0,0.6,80,20,40,20,80,0,0,0,2.620439840458822,0
scenario197,c1,1,2,0,2,0.6,60,40,0,100,60,0,100,0,5.457282754530508,0
scenario198,c2,0,1,2,1,1.0,80,0,60,100,40,80,60,0,3.186401865740164,0
scenario199,c4,2,0,1,0,0.1,80,60,0,20,20,20,80,0,3.67869875578928,0
scenario200,c1,1,2,0,2,0.4,80,80,0,60,0,40,80,0,4.225931205862966,0
scenario201,c4,1,2,2,0,0.6,80,60,60,40,0,100,0,0,2.7450928337605296,0
scenario202,c1,1,2,0,2,0.1,60,80,100,60,100,80,80,0,5.4579684943779805,0
scenario203,c1,1,2,0,1,0.2,20,80,80,100,80,40,100,0,6.468626226532978,0
scenario204,c4,2,0,1,2,0.2,40,0,40,20,60,80,20,1,0.0,1
scenario205,c4,1,0,2,0,0.2,60,60,20,20,100,0,60,0,1.0763468282600033,0
scenario206,c1,1,2,0,2,0.8,100,0,60,60,80,20,60,0,5.198017234541651,0
scenario207,c4,2,0,1,0,0.1,20,80,20,0,20,100,60,0,3.4139566951861764,0
scenario208,c1,1,2,0,2,0.6,40,80,60,20,80,60,80,0,4.3761480374023805,0
scenario209,c2,0,1,2,1,1.0,60,40,40,40,60,40,20,0,3.239813526259649,0
scenario210,c1,1,2,0,1,0.4,60,20,40,100,100,60,80,0,6.1658331183581465,0
scenario211,c1,1,2,0,2,0.1,0,0,20,100,100,20,80,0,5.668171675256352,0
scenario212,c1,0,2,1,2,0.6,20,100,20,0,100,80,0,0,2.978138555169907,0
scenario213,c4,1,2,2,0,0.1,80,100,0,80,0,80,40,1,0.0,1
scenario214,c4,1,0,2,0,0.6,40,40,80,0,0,40,100,0,4.1382800556586,0
scenario215,c2,0,1,2,1,1.0,80,20,20,0,60,20,60,0,3.4564401601025883,0
scenario216,c1,0,1,1,2,0.8,40,40,0,60,80,100,100,0,3.261887811666373,0
scenario217,c2,0,1,2,1,1.0,20,100,0,20,40,0,100,0,4.074028863584369,0
scenario218,c2,0,1,2,0,0.4,60,0,40,40,20,100,60,0,2.121078712387109,0
scenario219,c2,0,1,2,1,0.6,40,0,40,80,100,40,80,0,3.732343841501681,0
scenario220,c1,1,2,0,2,0.4,100,0,80,100,60,60,40,0,5.024486451929303,0
scenario221,c4,2,0,1,0,0.8,0,100,60,0,100,40,40,0,9.694155851743972,0
scenario222,c1,1,2,0,1,1.0,40,20,20,60,20,0,20,0,5.943231654602239,0
scenario223,c1,0,2,1,2,0.6,60,100,40,0,40,100,20,0,3.05355210841596,0
scenario224,c4,2,0,1,0,0.2,20,100,60,100,20,20,0,0,9.12047518463486,0
scenario225,c1,1,2,0,2,0.8,20,40,20,60,0,80,20,0,7.017979692187565,0
scenario226,c4,2,0,1,2,0.8,100,40,40,80,60,60,60,1,0.0,1
scenario227,c2,2,1,0,1,0.4,60,60,80,40,40,20,60,0,3.571024406319788,0
scenario228,c1,1,2,0,1,0.8,80,0,60,0,60,100,80,0,5.973124002938355,0
scenario229,c4,1,0,2,0,0.6,20,100,40,100,80,40,40,0,4.279226753738683,0
scenario230,c4,2,0,1,0,1.0,60,40,0,60,40,60,40,0,2.567206371853179,0
scenario231,c4,2,0,1,0,0.6,40,60,0,60,100,20,0,0,2.245500277020905,0
scenario232,c4,1,0,2,0,0.8,80,60,40,80,60,20,100,0,3.232006266205082,0
scenario233,c1,1,2,0,1,0.4,40,40,80,40,100,0,80,0,5.723373014914326,0
scenario234,c1,0,2,1,2,0.1,20,100,100,60,60,80,100,0,2.60727410386332,0
scenario235,c1,0,2,1,2,1.0,60,60,20,80,40,100,80,1,0.0,1
scenario236,c4,2,0,1,2,0.4,0,60,80,100,60,80,80,0,1.0068370586965971,0
scenario237,c1,1,2,0,2,0.1,100,100,60,40,80,0,60,0,4.236118700988491,0
scenario238,c2,0,1,2,1,0.2,60,0,100,60,40,40,0,0,3.2768321817741817,0
scenario239,c4,2,0,1,2,0.4,0,100,20,20,20,40,0,0,0.7507174554574965,0
scenario240,c4,2,0,1,0,0.2,60,40,80,80,80,80,0,0,3.628799484069061,0
scenario241,c1,1,2,0,2,0.4,0,100,20,40,0,0,60,0,5.965827754564147,0
scenario242,c2,0,1,2,1,0.2,60,20,100,20,80,60,60,0,3.020487409678519,0
scenario243,c2,0,1,2,1,0.6,20,0,20,80,20,20,100,0,4.084681526933858,0
scenario244,c4,1,0,2,0,0.6,40,20,60,0,60,80,100,0,3.9440342117577982,0
scenario245,c1,1,2,0,1,0.2,40,40,100,80,80,100,40,0,5.592388309043719,0
scenario246,c1,1,2,0,2,0.8,0,20,80,100,0,60,0,0,5.712736542901191,0
scenario247,c4,2,0,1,0,1.0,20,80,80,60,20,60,80,0,24.58318014649976,0
scenario248,c4,1,2,2,0,0.4,60,40,0,20,0,100,20,1,0.0,1
scenario249,c1,1,2,0,2,0.2,100,40,0,80,20,0,0,0,3.7561653093497993,0
scenario250,c4,2,0,1,0,0.8,80,20,20,100,0,40,40,0,2.645478725102328,0
scenario251,c1,1,2,0,2,0.2,100,80,60,20,40,20,0,0,4.667423900892851,0
scenario252,c1,1,2,0,2,0.6,40,40,100,0,20,80,80,0,5.42595571489568,0
scenario253,c1,1,2,0,2,0.1,100,20,100,60,20,60,40,0,5.3358114897629525,0
