Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.6153,-0.2027,-0.5824,0.0738,0.0514,-0.0202,0.0196,0.0014,0.089,-0.0246,-0.0235,0.0403
Z_{2},0.1553,-0.4974,0.5164,-0.5841,-0.0572,0.0704,0.0727,0.0112,-0.0478,0.0309,-0.0195,0.0333
