instances,feature_timeofday,feature_direction,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,run_duration,algo_safety
scenario227,30,1,0.1,20,40,20,40,40,80,20,0,0.7887401421230227,27.129858016967773,0
scenario228,-60,0,1.0,0,100,0,0,100,60,60,0,1.0510443474725932,22.8896267414093,0
scenario229,90,0,0.1,0,100,20,0,0,0,20,0,1.162971152517215,22.62715601921081,0
scenario230,-60,1,0.4,80,0,40,0,100,20,0,0,0.9212084687905188,27.548638343811035,0
scenario231,-90,0,1.0,60,60,100,20,100,0,80,0,1.369753644798679,67.6008563041687,0
scenario232,-60,0,0.1,60,80,60,60,60,20,0,0,1.0149299429292822,23.233402013778687,0
scenario233,-60,0,0.2,40,20,40,80,20,20,100,0,1.2334939111745806,22.998950242996216,0
scenario234,-30,1,0.8,0,0,60,60,20,60,100,0,4.655029440531656,69.11538219451904,0
scenario235,60,0,1.0,0,80,20,100,80,80,0,0,1.2099518198858046,22.717984914779663,0
scenario236,-90,0,0.4,100,20,60,100,40,60,40,0,0.990070284366674,23.02774024009705,0
scenario237,-30,0,0.4,0,0,20,40,100,40,40,0,1.1579541045246795,23.633203506469727,0
scenario238,-30,0,0.2,100,0,20,20,0,100,80,0,1.0924947704884442,69.18607950210571,0
scenario239,-90,0,0.4,60,20,100,40,40,60,0,0,1.066393968497689,70.89980840682983,0
scenario240,0,0,0.6,40,60,80,20,80,20,0,0,1.093699968372741,23.34185194969177,0
scenario241,0,1,1.0,60,40,80,80,20,0,40,0,0.7845871047337246,27.960368156433105,0
scenario242,0,0,0.1,80,100,60,20,60,80,60,0,1.044105119944683,22.958510398864743,0
scenario243,30,0,0.1,80,100,40,100,20,60,100,0,1.080131207035951,22.224599599838257,0
scenario244,-90,1,0.8,0,40,80,20,100,20,20,0,0.8880004017089106,26.529147148132324,0
scenario245,-60,1,1.0,40,80,80,60,40,20,20,0,0.7527989799785249,26.8773512840271,0
scenario246,-60,1,0.6,100,0,100,40,0,20,80,0,0.9119287807132718,27.084100246429443,0
scenario247,90,0,0.8,40,0,40,20,40,20,80,0,1.2020413049980705,21.962092638015747,0
scenario248,-30,0,0.4,100,40,100,80,40,80,0,0,1.082239712447752,22.800713777542114,0
scenario249,30,0,0.2,0,100,80,100,60,0,20,0,1.185354589916768,22.132840156555176,0
scenario250,-90,0,0.8,20,80,0,80,0,20,0,0,1.089374486776118,22.79634928703308,0
scenario251,-60,1,0.2,100,20,80,80,40,0,20,0,0.9411158283530716,27.50810074806213,0
scenario252,-30,1,0.4,40,20,40,60,80,100,60,0,0.8590164418977989,27.263392448425293,0
scenario253,90,0,1.0,60,20,100,0,0,60,60,0,1.1820867567462268,22.010352849960327,0
scenario254,90,1,0.8,20,0,0,100,100,80,40,0,0.856013092374975,26.63332271575928,0
scenario255,0,1,0.8,80,20,60,40,100,60,80,0,0.9583012749071504,27.58173704147339,0
scenario256,-90,1,0.1,60,0,80,40,100,0,100,0,0.81510643607272,27.75660824775696,0
scenario257,30,1,1.0,20,60,100,0,80,80,100,0,0.8081863178691991,26.756511688232425,0
scenario258,-60,1,0.6,100,100,60,60,100,40,20,0,0.7841569533005234,26.865504026412964,0
scenario259,90,1,1.0,20,40,40,40,100,100,80,0,0.8134159740257201,26.748647928237915,0
scenario260,90,1,1.0,0,60,0,20,60,40,100,0,0.8307761160834882,26.50335907936096,0
scenario261,60,0,0.2,0,40,60,20,0,60,60,0,0.9898903953052676,22.32318902015686,0
scenario262,60,1,0.2,20,100,20,60,80,40,100,0,0.9007705407047336,26.937731742858887,0
scenario263,-60,0,0.8,60,20,60,80,100,100,40,0,1.0442519178617342,22.63038325309753,0
scenario264,-30,0,0.6,100,40,60,100,100,0,60,0,1.037086627298787,22.718756198883057,0
scenario265,60,1,0.2,60,0,80,40,40,80,100,0,0.7891959196128172,26.752768754959103,0
scenario266,90,1,0.1,0,20,20,40,40,80,80,0,0.7606932507995458,26.570831537246704,0
scenario267,60,1,0.2,60,80,80,100,20,60,60,0,0.9258302201940496,26.974507808685303,0
scenario268,0,1,0.1,0,0,0,20,20,100,80,0,0.8485889938057383,27.80650329589844,0
scenario269,30,0,0.6,60,60,100,0,60,20,20,0,1.235950869421219,22.67863893508911,0
scenario270,90,1,0.8,40,0,20,40,80,100,60,0,0.9023442113424136,26.97256779670716,0
scenario271,-90,0,0.1,20,20,80,60,80,60,80,0,1.080471309019918,23.16531801223755,0
scenario272,30,1,0.2,60,80,0,0,0,20,40,0,0.9635184163254334,26.7752788066864,0
scenario273,-60,1,1.0,40,60,0,80,60,100,80,0,0.7720282347287406,27.265798091888428,0
scenario274,0,0,1.0,60,20,60,40,0,80,20,0,1.0773317637885964,22.870481729507446,0
scenario275,-90,0,0.2,80,0,60,20,40,40,40,0,1.0141301292014495,22.735529899597168,0
scenario276,-90,1,0.1,40,60,0,60,40,40,40,0,0.8044877002529972,27.185163021087646,0
scenario277,-30,0,0.2,20,100,80,80,100,60,0,0,1.0890268095843587,22.5167202949524,0
scenario278,-60,0,0.6,80,60,80,40,40,40,20,0,1.1200217203428793,22.648884773254395,0
scenario279,30,0,1.0,100,0,80,40,20,40,60,0,1.1955998320622512,22.346612215042114,0
