Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario252,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.62288709611327,0,0
scenario253,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.62288709611327,0,0
scenario254,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.62288709611327,0,0
scenario255,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.62288709611327,0,0
scenario256,0,-0.581513083738736,-0.977920779857446,0,0,0,0,-0.581518984137751,0,0
scenario257,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario258,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario259,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.72698543319673,0,0
scenario260,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario261,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario262,0,-0.581513083738736,-0.977920779857446,0,0,0,0,-0.581518984137751,0,0
scenario263,0,-0.581513083738736,-1.9952891888281,0,0,0,0,-0.581518984137751,0,0
scenario264,0,-0.581513083738736,-1.9952891888281,0,0,0,0,-0.581518984137751,0,0
scenario265,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.74198504635896,0,0
scenario266,0,1.7536633555874,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario267,0,1.73003861988031,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario268,0,-0.581513083738736,-1.56515003888201,0,0,0,0,-0.581518984137751,0,0
scenario269,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario270,0,-0.581513083738736,-2.21360322365284,0,0,0,0,-0.581518984137751,0,0
scenario271,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario272,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario273,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario274,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario275,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario276,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario277,0,-0.581513083738736,-1.9952891888281,0,0,0,0,-0.581518984137751,0,0
scenario278,0,1.73003861988031,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario279,0,1.73003861988031,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario280,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario281,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario282,0,-0.581513083738736,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
scenario283,0,-0.581513083738736,0.585275952657141,0,0,0,0,1.72698543319673,0,0
scenario284,0,-0.581513083738736,-1.56515003888201,0,0,0,0,-0.581518984137751,0,0
scenario285,0,1.73003861988031,0.585275952657141,0,0,0,0,1.74198504635896,0,0
scenario286,0,1.7536633555874,0.585275952657141,0,0,0,0,-0.581518984137751,0,0
