Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
Z_{1},0.3703,-0.5894,0.3802,-0.7441,0.2607,0.2538,0.117,0.2708,-0.3321,0.0165,0.2237,0.4387,-0.1629
Z_{2},-0.7593,0.0289,1.0674,-0.4601,0.2116,0.4144,-0.3216,0.1603,0.2949,-0.4305,-0.428,-0.1532,-0.477
