Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario417,0,1,2,0,20,0,0,60,-60,100,0,100,0.8
scenario418,0,1,1,2,0,40,60,100,60,20,40,0,0.6
scenario419,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario420,2,0,0,1,20,0,80,20,60,40,20,0,1
scenario421,0,1,1,2,0,80,0,100,60,80,20,0,0.4
scenario422,0,1,1,2,100,0,80,60,60,80,20,20,0.4
scenario423,0,1,2,1,40,100,40,80,30,0,60,0,0.2
scenario424,0,1,1,2,20,100,100,100,60,20,80,20,0.2
scenario425,1,2,0,2,60,0,80,100,30,100,20,20,1
scenario426,1,2,0,1,0,60,60,80,60,20,100,80,0.8
scenario427,0,2,1,2,0,0,0,20,90,20,0,0,1
scenario428,1,2,0,2,20,0,80,20,90,20,20,0,1
scenario429,1,2,0,2,0,0,80,0,90,20,0,0,0.4
scenario430,2,0,0,1,40,0,80,0,90,20,20,20,1
scenario431,2,0,0,1,40,0,80,0,90,20,20,20,1
scenario432,1,2,0,2,40,0,20,0,90,40,20,20,1
scenario433,1,0,2,0,40,0,60,0,90,0,20,20,1
scenario434,2,0,0,1,40,0,80,0,-30,0,0,20,1
scenario435,2,1,0,1,60,0,80,20,60,20,80,40,0.8
scenario436,1,0,2,0,60,0,80,0,90,0,20,0,0.8
scenario437,2,0,0,1,40,0,100,0,60,40,20,0,1
scenario438,2,0,0,1,40,20,80,80,60,20,40,40,1
scenario439,0,1,2,0,80,20,60,100,-90,0,0,0,1
scenario440,1,2,0,2,20,0,80,0,90,40,0,0,0.1
scenario441,2,0,1,2,40,0,100,20,-90,20,0,0,1
scenario442,2,0,0,1,60,100,80,0,90,0,20,20,0.1
scenario443,1,2,0,2,40,0,20,0,90,40,20,20,1
scenario444,1,2,0,2,20,0,40,0,30,60,40,40,1
scenario445,0,1,2,0,100,60,80,100,-90,20,20,0,1
scenario446,1,0,2,0,60,0,80,0,90,0,40,0,0.8
scenario447,2,0,1,2,60,100,80,0,60,40,40,20,1
scenario448,2,0,1,2,100,0,40,60,-90,0,40,20,0.8
scenario449,1,2,0,1,20,0,80,40,60,60,20,20,0.1
scenario450,1,0,2,0,100,0,80,0,90,60,80,20,0.8
scenario451,2,0,0,1,40,20,60,0,90,0,0,100,1
scenario452,2,1,0,1,60,100,60,100,90,0,40,20,0.1
scenario453,1,2,0,1,60,60,20,0,90,20,20,40,0.8
scenario454,2,0,0,1,40,20,80,100,60,20,20,60,0.8
scenario455,2,0,0,1,40,20,80,100,60,20,20,60,0.8
scenario456,2,0,0,1,60,0,80,0,0,40,0,100,1
scenario457,2,0,0,1,60,20,80,0,60,60,60,0,0.8
scenario458,1,2,0,2,80,60,0,0,90,20,20,20,0.8
scenario459,0,1,1,2,80,100,40,100,90,100,20,60,0.2
scenario460,1,2,0,2,40,20,0,20,60,60,40,40,1
scenario461,0,1,2,1,20,0,40,0,60,40,60,0,1
scenario462,1,2,2,0,60,0,80,0,-90,0,60,0,0.8
scenario463,0,1,2,0,100,100,20,100,-90,0,20,20,1
scenario464,2,0,0,1,100,100,40,100,-90,0,20,40,0.8
scenario465,2,0,1,0,100,80,60,80,-90,20,40,20,0.8
scenario466,2,0,1,2,40,0,60,20,30,40,40,60,1
scenario467,2,0,0,1,100,100,40,100,-90,0,20,40,0.8
scenario468,0,1,2,1,20,20,20,0,60,20,60,0,0.8
scenario469,2,0,0,1,60,80,80,0,0,40,0,100,1
scenario470,1,2,0,2,40,0,60,0,0,20,40,40,1
scenario471,2,1,0,1,60,100,100,80,30,20,40,20,1
scenario472,2,0,1,2,40,20,60,60,90,20,40,80,1
scenario473,2,0,0,1,40,20,80,0,-90,60,80,0,0.8
scenario474,0,2,1,2,100,100,100,100,-90,20,20,20,1
scenario475,2,0,0,1,60,40,0,0,60,60,60,40,1
scenario476,1,2,0,2,20,40,0,20,30,60,60,60,1
scenario477,1,2,0,2,100,80,40,0,60,100,40,80,0.4
scenario478,1,0,2,0,80,80,0,0,30,20,0,100,0.8
scenario479,2,0,0,1,60,80,80,0,0,40,0,100,1
scenario480,0,1,2,1,40,20,0,0,60,0,40,0,0.2
scenario481,2,0,1,2,0,0,40,0,30,0,40,20,0.2
scenario482,2,0,1,2,80,0,60,0,0,60,80,0,0.6
scenario483,2,0,0,1,80,80,80,0,0,40,100,100,1
scenario484,0,1,2,1,20,0,40,0,60,0,60,60,0.8
scenario485,0,1,2,0,20,60,0,0,30,80,60,40,0.8
scenario486,0,2,1,2,100,80,100,100,-90,20,40,20,0.2
scenario487,1,2,2,0,100,60,40,20,90,100,40,100,0.2
scenario488,1,2,0,2,60,20,60,80,30,20,40,20,1
scenario489,1,0,2,0,60,0,0,60,90,60,40,80,0.6
scenario490,0,1,1,2,20,100,60,60,-90,20,0,20,0.8
scenario491,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario492,0,1,1,2,100,0,60,40,30,80,0,0,0.6
scenario493,0,1,1,2,20,60,0,100,90,80,20,20,0.2
scenario494,0,1,1,2,0,80,0,100,90,80,20,20,1
scenario495,1,2,0,2,40,0,0,0,60,40,20,0,0.4
scenario496,2,0,0,1,20,0,100,40,60,20,20,20,0.8
scenario497,1,2,0,2,40,0,20,0,90,60,20,20,1
scenario498,0,1,1,2,0,80,0,40,30,80,20,0,0.4
scenario499,1,2,0,2,0,40,100,0,-60,20,0,0,0.1
scenario500,1,2,0,2,60,0,20,0,90,40,40,100,1
scenario501,0,1,1,2,0,80,20,100,60,80,0,0,0.4
scenario502,1,2,0,2,40,0,20,20,90,60,20,20,1
scenario503,0,1,1,2,0,80,20,100,60,80,0,0,0.4
scenario504,0,1,1,2,0,60,20,100,60,100,0,0,0.4
scenario505,0,1,1,2,0,100,0,80,60,0,0,0,0.2
scenario506,1,2,0,1,20,80,0,100,60,80,0,60,0.2
scenario507,2,0,1,0,20,100,0,100,90,60,20,40,0.6
scenario508,2,0,1,2,0,60,20,20,60,80,60,0,1
scenario509,0,1,1,2,0,80,0,100,60,60,0,20,0.4
scenario510,2,0,1,2,0,100,20,40,60,80,0,0,0.4
scenario511,0,1,1,2,20,60,20,100,60,60,80,80,0.2
scenario512,1,2,0,1,0,20,20,100,90,60,60,20,0.4
scenario513,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario514,0,1,1,2,100,0,60,40,30,80,0,0,0.6
scenario515,0,1,1,2,20,60,0,100,90,80,20,20,0.2
scenario516,0,1,1,2,0,80,0,100,90,80,20,20,1
scenario517,1,2,0,2,40,0,0,0,60,40,20,0,0.4
scenario518,2,0,0,1,20,0,100,40,60,20,20,20,0.8
scenario519,1,2,0,2,40,0,20,0,90,60,20,20,1
scenario520,0,1,1,2,0,80,0,40,30,80,20,0,0.4
scenario521,1,2,0,2,0,40,100,0,-60,20,0,0,0.1
scenario522,1,2,0,2,60,0,20,0,90,40,40,100,1
scenario523,0,1,1,2,0,80,20,100,60,80,0,0,0.4
scenario524,1,2,0,2,40,0,20,20,90,60,20,20,1
scenario525,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario526,1,2,0,1,0,60,80,80,-60,0,100,100,0.6
scenario527,0,2,1,2,20,40,20,60,-60,0,80,100,0.6
scenario528,2,1,0,1,40,60,100,60,-60,0,100,60,0.6
scenario529,2,1,0,1,40,40,60,80,-60,60,100,100,1
scenario530,2,1,0,1,40,60,100,80,-90,80,100,60,0.8
scenario531,2,1,0,1,60,40,100,80,0,80,100,80,0.8
scenario532,2,1,0,1,20,60,60,40,-60,60,100,0,0.6
scenario533,2,0,0,1,40,40,60,40,30,80,80,80,0.8
scenario534,1,2,2,0,20,40,100,80,90,80,60,60,0.8
scenario535,1,2,0,1,60,60,100,80,-30,40,80,60,0.6
scenario536,2,1,0,1,60,80,80,40,-90,80,40,100,0.8
scenario537,2,1,0,1,40,60,100,80,-90,80,100,60,0.8
scenario538,1,0,2,0,60,40,100,60,60,0,0,80,0.4
scenario539,2,1,0,1,40,80,100,40,60,0,100,60,0.6
scenario540,1,2,2,0,60,40,80,60,-60,40,0,100,1
scenario541,2,1,0,1,0,20,60,100,-90,40,100,100,1
scenario542,2,0,1,0,60,80,80,20,-60,80,20,80,0.6
scenario543,1,2,2,0,20,80,100,80,90,60,60,80,0.8
scenario544,1,2,0,1,40,40,60,80,30,60,100,60,0.8
scenario545,1,2,0,1,0,40,100,40,-60,40,100,60,0.6
scenario546,1,2,0,1,60,60,100,80,0,20,80,20,0.8
scenario547,0,2,1,2,20,40,80,80,-60,20,100,20,0.8
scenario548,0,2,1,2,0,60,20,100,-60,0,100,100,0.6
scenario549,2,1,0,1,40,80,100,40,60,0,100,60,0.6
scenario550,2,0,1,0,40,60,80,20,-30,80,0,80,0.6
scenario551,1,2,0,1,80,80,80,80,0,20,80,0,1
scenario552,1,2,2,0,20,80,80,60,90,60,60,80,1
scenario553,0,2,1,2,0,40,80,20,-30,20,80,40,0.6
scenario554,2,0,1,0,20,40,60,100,-90,20,100,80,1
scenario555,1,2,0,1,80,40,100,60,-30,40,100,60,0.8
scenario556,2,1,0,1,0,40,60,100,-60,60,80,80,1
scenario557,0,1,2,0,20,60,100,100,-60,20,100,100,0.6
scenario558,0,2,1,2,60,100,20,40,-30,0,20,80,0.6
scenario559,1,2,0,2,80,60,80,80,30,20,80,40,0.6
scenario560,2,0,1,2,60,80,100,20,60,20,100,80,0.6
scenario561,2,1,0,1,0,40,60,100,-60,60,80,80,1
scenario562,0,1,1,2,100,60,80,60,30,20,0,0,0.8
scenario563,0,2,1,2,80,100,20,60,-30,0,20,100,0.4
scenario564,2,0,1,0,80,80,0,60,-60,20,20,100,0.6
scenario565,0,1,2,0,40,100,80,40,60,0,80,80,0.6
scenario566,1,0,2,0,100,60,80,100,30,20,60,60,0.6
scenario567,2,0,1,0,0,100,0,60,-30,20,100,60,0.6
scenario568,2,1,0,1,0,60,40,100,-90,60,80,80,1
scenario569,1,2,0,1,100,60,60,60,-30,20,40,40,1
scenario570,0,1,2,0,80,60,60,80,60,0,80,40,0.6
scenario571,0,1,2,1,100,40,80,100,0,20,60,40,0.4
scenario572,1,2,0,1,40,100,60,80,90,60,20,40,1
scenario573,2,1,0,1,0,40,60,100,-60,60,80,80,1
scenario574,0,1,1,2,100,20,60,80,-60,40,40,40,1
scenario575,1,2,2,0,0,60,60,80,-90,60,60,60,1
scenario576,1,0,2,0,80,20,60,100,0,40,40,0,0.6
scenario577,0,2,1,2,60,100,40,0,60,40,20,40,0.8
scenario578,0,2,1,2,100,100,60,40,0,0,20,100,0.4
scenario579,0,1,2,1,80,60,60,60,60,0,100,40,0.8
scenario580,2,0,1,0,80,80,100,40,90,0,20,80,0.8
scenario581,1,2,2,0,80,60,80,80,-30,40,40,40,0.8
scenario582,2,0,1,0,100,40,80,100,90,60,40,60,0.6
scenario583,1,2,0,1,20,80,80,80,90,60,20,60,1
scenario584,2,0,1,2,100,80,80,40,0,0,20,0,0.8
scenario585,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario586,1,2,0,2,40,0,20,0,-60,20,60,0,0.2
scenario587,1,0,2,0,0,40,100,0,90,40,20,40,1
scenario588,2,1,0,1,100,0,20,40,30,80,0,0,0.4
scenario589,1,2,2,0,60,60,100,80,-90,60,80,60,0.6
scenario590,1,2,0,2,40,0,20,20,90,60,40,20,0.1
scenario591,1,2,0,2,20,20,100,40,90,40,20,0,0.8
scenario592,0,2,1,2,0,80,20,20,90,60,20,40,1
scenario593,1,2,0,2,60,0,20,100,60,80,0,0,0.4
scenario594,1,2,0,2,40,0,20,20,90,60,20,20,1
scenario595,2,0,0,1,20,0,100,40,30,20,20,20,0.8
scenario596,1,2,0,1,20,0,40,20,60,40,40,100,1
scenario597,2,0,1,0,60,100,40,80,60,0,100,20,0.1
scenario598,2,0,1,0,80,40,60,100,-90,0,20,0,0.1
scenario599,2,0,1,0,100,0,0,0,-30,60,100,60,0.1
scenario600,2,0,1,0,20,60,0,80,-60,0,100,20,1
scenario601,1,2,2,0,20,100,80,0,-60,0,100,100,0.2
scenario602,2,0,1,0,20,20,100,40,-60,0,80,80,0.1
scenario603,2,0,1,0,100,100,60,40,60,100,80,20,1
scenario604,0,1,2,0,40,60,80,100,-90,0,100,100,1
scenario605,2,0,1,0,0,100,100,40,60,60,0,0,0.4
scenario606,2,0,1,0,100,100,20,80,-90,20,20,20,0.6
scenario607,2,0,1,0,80,40,100,60,-60,60,80,100,0.1
scenario608,2,0,1,0,100,60,100,40,-90,20,0,20,0.6
scenario609,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario610,2,1,0,1,100,60,100,40,-90,20,0,20,0.6
scenario611,0,1,2,0,100,0,0,0,0,60,100,80,0.1
scenario612,2,0,1,0,20,40,20,20,-90,0,20,20,0.1
scenario613,2,0,1,0,80,40,60,80,-60,0,100,20,1
scenario614,2,0,1,0,40,100,40,100,60,0,100,20,0.1
scenario615,2,0,1,0,60,80,40,80,90,0,80,0,0.1
scenario616,1,0,2,0,100,100,80,80,-90,20,20,40,0.6
scenario617,2,0,1,0,100,40,100,60,-60,60,60,100,0.2
scenario618,2,0,1,0,80,40,0,80,-60,0,100,20,0.1
scenario619,2,0,1,0,80,0,100,60,-60,60,80,100,1
scenario620,2,0,1,0,60,40,100,60,-90,60,80,100,0.1
scenario621,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario622,2,0,1,0,20,40,20,20,-60,0,20,0,0.1
scenario623,0,1,2,0,40,80,80,60,-60,80,100,60,0.8
scenario624,2,0,1,0,0,20,20,20,-90,0,0,0,0.2
scenario625,2,0,1,0,80,20,60,60,-60,0,100,20,1
scenario626,2,0,1,0,60,40,100,60,-90,20,20,100,0.6
scenario627,1,0,2,0,100,100,80,60,-90,60,100,100,0.1
scenario628,2,0,0,1,100,20,20,0,30,60,100,80,0.1
scenario629,0,1,2,0,100,0,0,20,0,60,100,80,0.1
scenario630,2,0,1,0,60,40,0,60,-90,0,20,20,0.1
scenario631,2,0,1,0,20,40,80,60,-90,60,100,100,0.1
scenario632,2,0,1,0,60,80,60,80,60,0,80,20,0.1
scenario633,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario634,2,0,1,0,40,40,100,60,-60,80,100,100,0.1
scenario635,1,0,2,0,100,100,80,60,-90,60,100,100,0.1
scenario636,2,0,0,1,100,20,20,0,30,60,100,80,0.1
scenario637,2,0,0,1,100,100,80,80,90,40,80,100,0.1
scenario638,2,1,0,1,40,40,80,60,-60,80,100,80,1
scenario639,2,0,1,0,80,0,80,60,-60,0,80,20,1
scenario640,2,0,1,2,0,40,60,80,-90,60,100,100,0.1
scenario641,2,1,0,1,40,20,60,60,-60,60,100,80,0.8
scenario642,2,0,1,0,60,100,60,80,-30,0,80,100,0.1
scenario643,2,0,1,0,60,80,60,80,60,0,80,20,0.1
scenario644,2,0,1,0,80,40,100,40,90,20,0,100,0.6
scenario645,2,1,0,1,40,40,80,60,-60,80,100,80,0.8
scenario646,0,2,1,2,60,100,60,80,-30,80,80,100,0.1
scenario647,2,0,1,0,40,40,100,60,30,0,80,100,0.1
scenario648,1,0,2,0,80,100,80,80,90,40,80,80,0.1
