Row,timeofday,direction,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
scenario23,-0.262981055791966,-1.07178260329133,-0.203912707490401,-0.69347259519781,1.22558501764338,0.835032720487252,-1.74096599170857,-0.0564924479927448,-0.13932219808649,0.373931541214608
scenario24,0.928094911442967,-1.07178260329133,0.949506444043478,-0.0835196036287636,0.376840084081537,-0.172598779716156,0.903845195597832,-1.68292757327542,1.24484643469746,-0.714046225301801
scenario25,1.25422863297817,-1.07178260329133,0.949506444043478,0.415663343382284,-0.125767284644805,1.27334156501574,0.463429743873223,0.441212030740335,-1.74772785448438,0.80357745706902
scenario26,0.184096882621614,-1.07178260329133,0.416747287256467,-1.71478617576726,-0.733571787326904,0.835032720487252,1.30135048810451,-0.0564924479927448,-0.756898474907162,-0.115728859175475
scenario27,-0.813142061523391,0.918670802821143,-0.944370304833602,-0.69347259519781,-0.125767284644805,-1.77096407532088,-0.0418946615389649,0.441212030740335,1.24484643469746,-0.115728859175475
scenario28,-0.262981055791966,-1.07178260329133,0.416747287256467,-1.71478617576726,0.376840084081537,1.27334156501574,-0.0418946615389649,1.27405162195714,-1.74772785448438,1.19331048016654
scenario29,0.574759878535335,0.918670802821143,-0.203912707490401,-0.0835196036287636,0.376840084081537,0.835032720487252,-0.665791249082394,-0.664638895178642,-1.74772785448438,0.373931541214608
scenario30,0.574759878535335,-1.07178260329133,1.41516954360418,-1.71478617576726,-0.125767284644805,0.359042519548922,1.30135048810451,0.441212030740335,0.374017405104464,-1.71587695645936
scenario31,0.928094911442967,0.918670802821143,0.949506444043478,0.853664689369441,-1.72264944407986,-0.172598779716156,-0.0418946615389649,-0.0564924479927448,0.829009161853779,0.80357745706902
scenario32,0.184096882621614,0.918670802821143,-0.203912707490401,0.415663343382284,0.376840084081537,0.359042519548922,0.463429743873223,-0.664638895178642,0.829009161853779,-1.71587695645936
scenario33,1.25422863297817,0.918670802821143,-0.203912707490401,-1.71478617576726,1.22558501764338,-0.802341385617988,-0.665791249082394,1.27405162195714,0.374017405104464,-0.714046225301801
scenario34,0.574759878535335,0.918670802821143,-1.37465088140553,1.2509769467265,-1.72264944407986,-0.172598779716156,-0.0418946615389649,-0.664638895178642,-0.756898474907162,1.19331048016654
