Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.5621,-0.3114,-0.6047,-0.1434,0.0142,0.1896,-0.0034,-0.0126,-0.1473,0.0871,-0.2022,-0.1854
Z_{2},0.0133,-0.2473,0.6742,-0.3656,-0.122,0.1427,-0.2761,-0.2786,-0.2187,0.3941,0.0403,-0.1269
