instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario23,c2,0,1,2,0,0.2,100,100,40,60,20,60,40,0,1.9590805592821576,0
scenario24,c1,1,2,0,1,0.1,80,40,60,0,0,100,80,0,6.155989208806383,0
scenario25,c2,0,1,2,1,0.2,0,0,100,60,100,40,20,0,3.2846859646186592,0
scenario26,c2,2,1,0,1,1.0,80,80,80,40,100,0,40,0,2.7726975777805856,0
scenario27,c2,2,0,0,1,0.8,100,100,80,40,100,100,0,0,2.609688846534688,0
scenario28,c2,0,1,2,0,0.2,60,100,60,60,80,100,60,0,2.1288007030490324,0
scenario29,c2,0,1,2,1,1.0,40,60,0,0,20,60,60,0,3.449218704603044,0
scenario30,c2,2,1,0,1,0.1,100,0,40,20,100,0,0,0,2.9939287568290736,0
scenario31,c2,2,0,0,1,0.6,20,80,20,60,40,100,20,0,2.5554998819467944,0
scenario32,c2,0,1,2,0,0.8,40,20,40,100,40,60,0,0,2.21751272741843,0
scenario33,c2,0,1,2,1,0.8,80,20,20,60,80,20,40,0,3.1546930839483083,0
scenario34,c2,2,1,0,1,0.8,0,100,60,0,60,100,40,0,2.6834010563787176,0
scenario35,c1,0,1,1,2,0.8,80,60,100,20,80,40,40,0,2.900066438509932,0
scenario36,c2,2,0,0,1,1.0,60,60,60,60,60,0,40,0,2.0686770925427926,0
scenario37,c2,0,1,2,0,1.0,80,40,60,80,80,60,100,0,2.0147344295354186,0
scenario38,c2,0,1,2,1,1.0,40,20,60,100,20,80,60,0,3.1205728451949843,0
scenario39,c1,1,2,0,2,0.1,60,100,0,80,40,100,40,0,4.828944154825038,0
scenario40,c2,2,1,0,1,0.8,20,0,40,40,0,80,60,0,3.4190701635881804,0
scenario41,c2,2,0,0,1,0.2,60,100,0,20,0,80,40,0,1.9699253601996547,0
scenario42,c2,0,1,2,0,0.2,100,60,80,0,80,0,0,0,2.2306135369516675,0
scenario43,c1,0,2,1,2,0.2,100,40,0,40,60,0,40,0,2.9645882761632367,0
scenario44,c1,1,2,0,1,0.4,80,40,100,20,100,100,60,0,5.408968220743519,0
scenario45,c2,0,1,2,1,0.6,80,100,80,60,0,80,80,0,3.4833350045918023,0
scenario46,c2,2,1,0,1,0.1,40,80,40,40,20,60,80,0,3.2156761303620387,0
scenario47,c2,2,0,0,1,1.0,20,100,80,20,0,0,80,0,3.3068586266666395,0
scenario48,c1,0,1,1,2,1.0,0,0,40,100,40,100,100,0,3.9594704509842313,0
scenario49,c2,0,1,2,0,0.1,20,0,0,60,80,60,40,0,1.7307263751067825,0
scenario50,c2,0,1,2,1,1.0,60,0,60,0,60,40,60,0,3.056222452220883,0
scenario51,c2,2,1,0,1,0.8,40,80,80,20,20,20,80,0,3.686604508134066,0
scenario52,c1,1,2,0,2,0.2,20,100,20,80,60,20,0,0,5.156995574153927,0
scenario53,c2,2,0,0,1,0.2,100,80,0,100,0,20,80,0,2.5384744094616534,0
scenario54,c1,0,2,1,2,0.4,0,100,40,20,20,40,100,0,3.71389440895222,0
scenario55,c1,1,2,0,1,1.0,40,20,20,100,100,40,100,0,5.892750388276432,0
scenario56,c2,0,1,2,0,0.8,0,60,0,80,100,60,60,0,1.8123952061172992,0
scenario57,c2,0,1,2,1,0.1,40,60,0,80,40,40,60,0,3.409151300857573,0
scenario58,c2,2,1,0,1,0.6,100,20,20,20,60,80,0,0,3.57016369685253,0
scenario59,c1,0,1,1,2,0.1,0,60,60,100,100,0,0,0,3.666512124336863,0
scenario60,c1,1,2,0,2,0.4,60,0,80,0,100,60,60,0,3.9474392087613337,0
scenario61,c2,2,0,0,1,1.0,60,20,100,0,40,60,0,0,2.3520001695303123,0
scenario62,c2,0,1,2,0,0.6,40,100,100,80,0,0,0,0,2.026104023138052,0
scenario63,c1,0,2,1,2,0.6,60,80,20,100,20,60,60,0,3.027218623161117,0
scenario64,c1,1,2,0,1,0.6,100,20,40,40,40,40,40,0,4.789331029002863,0
scenario65,c2,0,1,2,1,0.4,60,60,0,40,80,80,100,1,0.0,1
scenario66,c2,2,1,0,1,0.8,20,40,80,100,40,80,100,0,4.169740613904837,0
scenario67,c1,0,1,1,2,0.6,100,20,0,80,0,20,60,0,2.8381882023121574,0
scenario68,c1,1,2,0,2,0.2,20,60,60,60,0,0,100,0,7.180623692757771,0
scenario69,c2,2,0,0,1,0.1,20,20,80,0,60,80,80,0,2.2233132924139234,0
scenario70,c1,0,2,1,2,0.4,100,80,100,0,20,40,0,0,2.7421267394869484,0
scenario71,c1,1,2,0,1,0.6,20,0,60,40,100,80,80,0,6.574358359550488,0
scenario72,c1,0,1,1,2,0.4,0,80,60,0,80,20,40,0,2.340027661133968,0
scenario73,c2,0,1,2,0,0.4,100,80,20,0,60,80,100,0,2.0169357026705743,0
scenario74,c1,1,2,0,2,0.1,0,0,20,40,100,20,80,0,5.624044097457694,0
scenario75,c1,0,2,1,2,0.4,0,20,100,100,40,20,80,0,3.6544471030441255,0
scenario76,c1,1,2,0,1,0.6,60,60,20,0,80,20,80,0,6.073700041208819,0
scenario77,c1,0,1,1,2,0.6,0,40,80,80,0,20,80,0,3.2490544963311074,0
scenario78,c1,1,2,0,2,0.4,20,40,80,80,0,40,80,0,5.093104902859267,0
scenario79,c1,0,2,1,2,0.1,0,80,100,80,60,80,100,0,2.8010305378861338,0
scenario80,c1,1,2,0,1,0.6,60,40,20,100,0,20,100,0,6.463134859497106,0
scenario81,c1,0,1,1,2,0.2,20,20,100,40,20,80,60,0,3.0429734985315617,0
scenario82,c1,1,2,0,2,1.0,80,100,40,0,20,100,20,0,4.690384997384415,0
scenario83,c1,0,2,1,2,1.0,80,100,60,60,20,100,20,0,2.17716362581797,0
scenario84,c1,1,2,0,1,1.0,80,100,80,60,20,100,20,0,4.99739112224446,0
scenario85,c1,0,1,1,2,0.1,80,100,40,60,20,100,20,0,3.34385331141215,0
scenario86,c1,1,2,0,2,1.0,80,80,40,60,20,100,20,0,4.979423169886708,0
scenario87,c1,0,2,1,2,1.0,0,100,40,60,20,100,20,0,2.1800176539551344,0
scenario88,c1,1,2,0,1,1.0,80,100,40,60,20,20,20,0,5.758499966727978,0
scenario89,c1,0,1,1,2,1.0,80,100,40,60,20,40,20,0,2.523352107922731,0
scenario90,c1,1,2,0,2,1.0,80,100,40,60,20,100,80,0,3.874788490553589,0
scenario91,c1,0,2,1,2,1.0,80,100,40,80,20,100,20,0,2.7566236060945672,0
scenario92,c1,1,2,0,1,1.0,80,100,20,60,20,100,20,0,4.3413618598923085,0
scenario93,c1,0,1,1,2,0.4,80,100,40,60,20,100,20,0,1.9543090576531483,0
scenario94,c1,1,2,0,2,0.6,80,100,40,60,20,100,20,0,5.551657510182622,0
scenario95,c1,0,2,1,2,1.0,80,100,40,60,20,100,100,0,5.048388278964487,0
