Row,timeofday,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},-0.1239,0.6101,-0.4868,-0.1895,0.0116,0.252,0.2071,-0.3748,-0.2829,-0.4056,-0.3693,-0.4662,-0.3144
Z_{2},-0.2405,-0.4492,0.1578,0.5865,-0.4449,0.1671,0.0726,-0.1741,-0.1927,-0.0843,-0.2137,-0.013,-0.2328
