instances,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario109,80,80,0,100,40,0.6,80,20,20,0,0,c1,1e-05,0,1,1,2,0,4.474659520447093,0
scenario110,40,80,20,60,20,0.6,40,60,20,0,0,c2,1e-05,0,1,2,1,0,5.206951969409043,0
scenario111,40,80,60,40,40,0.8,60,40,20,0,0,c4,1e-05,2,0,1,2,1,0.0,1
scenario112,20,40,100,100,40,0.6,80,20,20,0,20,c1,1e-05,1,2,0,1,0,2.59946579293168,0
scenario113,80,60,0,0,40,0.4,0,100,20,0,20,c2,1e-05,2,1,0,1,0,9999.0,0
scenario114,80,40,0,40,80,0.8,0,100,20,0,20,c4,1e-05,2,0,1,0,0,3.211820013942457,0
scenario115,60,100,40,100,0,0.6,60,40,20,0,40,c1,1e-05,0,2,1,2,0,4.644571828325877,0
scenario116,60,60,60,100,100,0.1,40,60,20,0,40,c2,1e-05,2,0,0,1,0,3.599148804997053,0
scenario117,60,40,20,100,0,0.6,20,80,20,0,40,c4,1e-05,1,0,2,0,0,1.935026553949209,0
scenario118,40,60,20,0,20,0.8,0,100,20,0,60,c1,1e-05,1,2,0,2,0,3264.257631453711,0
scenario119,80,100,0,0,80,0.4,40,60,20,0,60,c2,1e-05,0,1,2,0,0,4.100978752649596,0
scenario120,20,60,0,0,0,0.8,0,20,20,0,60,c4,1e-05,1,2,2,0,0,9999.0,0
scenario121,20,80,80,20,40,0.8,100,0,20,0,80,c1,1e-05,0,1,1,2,0,2.571330499059266,0
scenario122,80,40,40,0,100,0.6,0,100,20,0,80,c2,1e-05,0,1,2,1,0,3.4998131744923,0
scenario123,20,60,60,0,80,0.8,100,0,20,0,80,c4,1e-05,2,0,1,2,1,0.0,1
scenario124,60,40,0,60,60,0.6,40,60,20,0,100,c1,1e-05,1,2,0,1,0,5.226258110536584,0
scenario125,20,20,0,0,0,0.4,80,20,20,0,100,c2,1e-05,2,1,0,1,0,3.718303484546541,0
scenario126,0,80,0,40,40,0.6,0,100,20,0,100,c4,1e-05,2,0,1,0,0,3.133675431329562,0
scenario127,0,20,0,0,100,0.6,80,20,20,20,0,c1,1e-05,0,2,1,2,1,0.0,1
scenario128,60,40,20,80,100,0.6,60,40,20,20,0,c2,1e-05,2,0,0,1,0,3.870833830196665,0
scenario129,20,100,60,100,100,0.6,40,60,20,20,0,c4,1e-05,1,0,2,0,1,0.0,1
scenario130,20,20,20,20,0,0.8,0,100,20,20,20,c1,1e-05,1,2,0,2,0,2312.0144441167736,0
scenario131,20,20,60,0,40,0.8,0,100,20,20,20,c2,1e-05,0,1,2,0,0,4.009946928896635,0
scenario132,40,80,20,60,100,0.6,40,60,20,20,20,c4,1e-05,1,2,2,0,1,0.0,1
scenario133,60,40,100,0,0,0.8,20,80,20,20,40,c1,1e-05,0,1,1,2,0,4.957107860420765,0
