Row,z_1,z_2
bnd_pnt_1,-2.5844586705412,2.16209260234615
bnd_pnt_2,-2.33077245148729,2.87125268330307
bnd_pnt_3,-2.44718219853196,3.14492218971125
bnd_pnt_4,-2.39577789721957,3.41092567196552
bnd_pnt_5,-2.46001024830471,4.05576689574648
bnd_pnt_6,-1.75063143264193,4.043519154983
bnd_pnt_7,-1.49708091673716,4.39187202829071
bnd_pnt_8,-1.12336676418309,3.84680821198867
bnd_pnt_9,-0.383446694763471,3.81273470850708
bnd_pnt_10,0.0338640522195193,4.41186631280223
bnd_pnt_11,0.449958365464465,4.13818626756848
bnd_pnt_12,0.567326087027634,4.1575430736174
bnd_pnt_13,0.467606460844106,3.88266272472579
bnd_pnt_14,0.774830969169622,3.45377439622954
bnd_pnt_15,1.26954061493417,3.13967635921038
bnd_pnt_16,1.09671467645693,2.71766904660109
bnd_pnt_17,1.44066091696442,2.37884422726777
bnd_pnt_18,2.11197542319199,2.37743964970408
bnd_pnt_19,1.55194595090983,1.60562081702225
bnd_pnt_20,1.46868311723033,1.04914538982269
bnd_pnt_21,1.64625442745282,0.825240190586595
bnd_pnt_22,2.18848456444658,0.677935850867862
bnd_pnt_23,2.15226651831103,-0.0546033533340278
bnd_pnt_24,2.32975858668889,-0.118894802942182
bnd_pnt_25,2.23291470367203,-0.851346532162973
bnd_pnt_26,2.36561906571632,-0.98750969906884
bnd_pnt_27,2.0939422272554,-1.52412331904024
bnd_pnt_28,1.40884328212217,-1.86993464039869
bnd_pnt_29,1.38422507362984,-1.96072072566769
bnd_pnt_30,1.80152907077138,-2.51158382661487
bnd_pnt_31,2.03364489029662,-2.5789113973666
bnd_pnt_32,2.49113810274465,-2.24238023150927
bnd_pnt_33,2.48155065587388,-2.63240335030238
bnd_pnt_34,1.93128726934526,-3.07369558247684
bnd_pnt_35,2.04643575417007,-3.82943140277154
bnd_pnt_36,1.57989815958462,-4.3315698362923
bnd_pnt_37,0.872211636815478,-4.10497901400834
bnd_pnt_38,-0.502255542840047,-4.30978716274581
bnd_pnt_39,-0.427036750075798,-3.48100142652068
bnd_pnt_40,-1.600842983771,-1.75710881399326
bnd_pnt_41,-2.01846667221925,-1.63149035790139
bnd_pnt_42,-2.07713741442563,-1.39422177500215
bnd_pnt_43,-1.90684311533676,-1.17312813425473
bnd_pnt_44,-2.20218982903997,-0.0890322520339618
bnd_pnt_45,-1.98879855576725,0.595101221436103
bnd_pnt_46,-2.12852213170317,0.89622273210141
bnd_pnt_47,-1.82982224050924,1.53450445660998
bnd_pnt_48,NaN,NaN
bnd_pnt_49,-0.427036750075798,-3.48100142652068
bnd_pnt_50,-1.34287488269973,-3.57939925160071
bnd_pnt_51,-1.44314637218502,-3.26157644325372
bnd_pnt_52,-1.37349509158434,-2.84641851952208
