instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_timeofday,feature_startego,collision,min_ttc,algo_safety
scenario272,c1,2,0,0.6,40,1,60,0,40,1,80,20,-60,1,0,1.3418545534093635,0
scenario273,c4,2,0,1.0,0,3,100,60,100,0,20,80,0,1,0,2.312031106613951,0
scenario274,c2,1,0,0.1,60,3,80,60,100,1,100,40,-30,0,0,3.80183264560208,0
scenario275,c2,1,40,0.2,0,3,100,100,40,0,0,100,60,0,0,3.1846524456160967,0
scenario276,c4,0,40,0.1,60,3,0,60,100,0,20,80,0,1,0,2.393555443770935,0
scenario277,c1,1,20,0.4,80,2,100,20,80,2,60,100,30,0,0,3.0336369941569328,0
scenario278,c4,0,100,0.8,60,3,80,80,40,0,20,80,90,1,0,1.875391762068635,0
scenario279,c1,2,60,0.2,0,2,40,0,20,2,100,40,-60,0,1,2.936821834749979,1
scenario280,c1,2,100,0.6,80,2,60,0,80,2,0,0,-90,0,0,3.118297442812528,0
scenario281,c2,1,20,0.2,100,3,80,0,80,1,20,20,-30,0,0,3.680894958293712,0
scenario282,c2,1,0,0.6,100,1,0,80,0,1,60,80,-60,2,0,3.507503129437992,0
scenario283,c2,0,20,0.1,100,1,0,100,80,1,40,100,0,2,0,1.176886837893711,0
scenario284,c1,2,60,0.2,40,1,20,100,100,1,0,0,30,1,0,0.8339319909498923,0
scenario285,c2,1,0,0.8,20,3,60,20,100,0,100,0,-90,0,0,4.01737204722975,0
scenario286,c1,2,80,0.1,0,0,20,20,20,2,80,80,-60,1,0,0.5963459281851492,0
scenario287,c4,0,60,1.0,40,3,20,80,60,0,80,0,90,1,0,2.9432684410860523,0
scenario288,c4,0,0,0.4,80,2,40,100,60,0,60,100,-90,2,0,2.9756674142387274,0
scenario289,c1,2,20,0.6,0,0,0,0,20,2,40,80,-30,1,1,1.4087024391357246,1
scenario290,c4,2,100,0.8,80,3,0,60,0,0,0,100,0,1,0,1.281676171569368,0
scenario291,c2,1,100,0.8,20,3,0,100,80,1,60,20,-60,0,0,4.192208681602932,0
scenario292,c4,2,100,0.8,20,3,80,0,40,0,40,20,-60,1,0,1.187328266417458,0
scenario293,c4,0,80,0.2,40,2,20,80,40,2,20,20,-90,2,0,2.849815053110788,0
scenario294,c4,0,0,0.8,40,2,100,80,60,2,20,20,30,2,0,1.4810428757856755,0
scenario295,c1,1,80,1.0,0,2,40,80,20,2,40,0,60,0,0,1.096530443862803,0
scenario296,c4,0,80,1.0,0,3,60,20,20,0,80,80,60,1,0,1.9170538557613688,0
scenario297,c1,2,0,0.1,20,2,40,20,100,2,20,80,0,0,0,2.975953235239838,0
scenario298,c4,0,100,0.2,60,2,0,20,100,0,100,20,30,2,0,2.4480528513842152,0
scenario299,c1,2,80,0.6,60,0,0,20,0,2,80,60,30,1,0,9999.0,0
scenario300,c4,0,20,0.1,60,2,20,20,80,2,40,20,-90,2,0,2.642484532930628,0
scenario301,c2,0,60,0.8,40,1,40,20,40,1,20,60,-90,2,0,2.18490539789541,0
scenario302,c2,1,20,0.6,60,3,100,100,20,0,100,80,0,0,0,3.647038799290526,0
scenario303,c4,2,0,0.1,100,3,20,0,40,0,0,20,0,1,0,9999.0,0
scenario304,c4,0,20,0.1,0,2,40,0,0,0,80,100,90,2,0,2.4572347352058688,0
scenario305,c2,1,40,0.1,60,3,0,80,60,1,60,100,-30,0,0,3.68006199221081,0
scenario306,c2,0,80,0.2,100,1,80,20,40,1,60,60,30,2,0,3.4208446208822894,0
scenario307,c2,1,0,0.2,60,1,100,60,100,1,80,20,-30,2,0,3.423572498710123,0
scenario308,c4,0,20,0.1,80,3,60,60,40,0,0,80,90,1,0,2.880863038246422,0
scenario309,c4,0,80,0.1,100,2,80,80,20,0,20,0,-60,2,0,2.9322069836776787,0
scenario310,c1,2,80,0.6,20,2,20,40,0,2,20,100,-30,0,0,2.7437973646429983,0
scenario311,c1,1,20,0.8,0,2,0,0,20,2,20,60,90,0,1,2.4280049371349497,1
scenario312,c2,1,40,0.6,0,3,0,60,80,1,0,20,0,0,0,4.562648405420056,0
scenario313,c2,1,20,0.1,0,3,60,40,100,0,0,80,-90,0,0,3.780632845843864,0
scenario314,c4,2,40,0.2,20,3,40,100,60,0,80,60,60,1,0,2.131930781436892,0
scenario315,c2,0,20,0.6,100,1,20,20,80,1,20,100,-90,2,0,1.2102055371412568,0
scenario316,c4,0,0,0.4,40,2,80,40,100,2,100,20,-60,2,0,1.8183220077624165,0
scenario317,c4,0,100,0.4,60,2,20,40,0,2,0,60,0,2,0,1.6930506966876808,0
scenario318,c4,2,60,1.0,40,3,0,20,80,0,60,20,0,1,0,1.7691524816076962,0
scenario319,c2,1,100,0.1,60,3,80,40,40,0,40,20,60,0,0,4.480817168192679,0
scenario320,c4,0,60,0.4,40,2,60,80,20,0,60,40,-60,2,0,2.901784412202111,0
scenario321,c4,0,80,0.2,40,3,40,20,60,0,60,20,30,1,0,2.730078836396317,0
scenario322,c2,1,20,0.1,0,3,0,80,20,1,0,40,-60,0,0,4.372743200582054,0
scenario323,c2,0,40,0.8,100,1,80,60,0,1,40,0,-30,2,0,3.423138593870412,0
scenario324,c1,2,100,0.2,40,1,60,0,80,1,40,60,0,1,0,0.5007438289957783,0
scenario325,c1,2,0,0.6,80,2,20,0,40,2,60,40,0,0,0,2.1209568145789985,0
scenario326,c4,2,80,0.6,60,3,20,100,100,0,80,80,60,1,0,1.5019725706407432,0
scenario327,c1,2,60,0.1,20,1,20,100,40,1,100,60,0,1,0,0.9160425122457454,0
scenario328,c4,2,100,0.4,60,3,40,60,40,0,20,60,-90,1,0,3.62323367271986,0
scenario329,c4,0,0,0.2,80,2,80,0,0,2,100,40,-90,2,0,1.6673331495340222,0
scenario330,c4,0,80,0.8,40,3,40,100,100,0,60,0,-30,1,0,2.5249604615209864,0
scenario331,c2,1,100,0.4,80,3,0,80,80,1,100,100,-30,0,0,4.287201117605288,0
scenario332,c2,1,100,1.0,100,3,80,40,100,1,40,40,30,0,0,3.8162166546039695,0
scenario333,c4,0,80,0.8,40,2,20,100,20,0,0,60,90,2,1,2.547679990701236,1
scenario334,c1,2,40,1.0,80,2,80,0,0,2,60,40,0,0,0,2.6239048764103967,0
scenario335,c1,2,100,0.2,60,0,60,80,60,2,20,40,30,1,0,0.910151963823653,0
scenario336,c1,2,80,0.6,100,1,80,80,40,1,80,20,60,1,0,0.7931317745968911,0
scenario337,c1,1,20,1.0,20,2,40,80,60,2,0,40,90,0,0,2.541825055378117,0
scenario338,c1,1,100,0.1,20,2,40,20,0,2,60,100,-90,0,0,2.552805077935209,0
scenario339,c2,0,60,0.1,40,1,60,80,0,1,20,80,0,2,0,3.655139054537283,0
scenario340,c2,0,20,0.2,20,1,40,40,80,1,40,20,60,2,0,1.8003769814393675,0
scenario341,c2,1,60,0.1,60,3,100,0,60,1,60,40,30,0,0,3.431905353905323,0
scenario342,c4,0,80,0.1,100,3,80,80,20,0,0,0,-90,1,0,9999.0,0
scenario343,c1,2,0,0.1,0,1,40,40,40,1,40,0,90,1,0,0.931591936202648,0
scenario344,c4,0,100,1.0,20,2,60,20,100,0,100,40,90,2,0,2.853056801459332,0
scenario345,c2,1,60,0.2,60,1,20,60,80,1,100,60,60,2,0,3.908387296426449,0
scenario346,c1,2,0,0.6,80,2,60,80,80,2,20,100,0,0,0,3.0335556953657608,0
scenario347,c1,1,40,0.2,40,2,20,0,80,2,60,80,-90,0,0,1.961293226097392,0
scenario348,c2,1,20,0.2,80,3,20,20,80,0,0,60,0,0,0,4.04167198833232,0
scenario349,c2,0,80,0.1,100,1,40,100,20,1,40,40,30,2,0,2.526246848963918,0
scenario350,c2,0,20,0.4,0,1,0,60,40,1,60,20,-60,2,0,1.769781148946644,0
scenario351,c2,1,60,1.0,100,3,40,60,40,1,100,40,0,0,0,4.861555918694251,0
scenario352,c4,2,100,0.2,0,3,20,20,0,0,0,80,30,1,0,9999.0,0
scenario353,c4,0,40,1.0,80,2,80,80,0,2,40,80,90,2,0,2.12834330133216,0
scenario354,c4,0,0,0.2,80,3,80,40,60,0,80,80,30,1,0,2.44427582422333,0
scenario355,c1,2,0,0.1,0,2,80,20,0,2,60,100,60,0,0,3.795808919355172,0
scenario356,c4,0,80,0.4,20,2,40,20,20,0,80,40,30,2,0,1.4378794365305272,0
scenario357,c4,2,20,0.6,80,3,0,0,80,0,0,100,-60,1,0,1.8149347799470528,0
scenario358,c2,0,60,0.4,40,1,40,40,40,1,80,20,0,2,0,3.683301802683845,0
scenario359,c1,2,100,0.6,0,0,40,40,0,2,80,80,-30,1,0,2869.691575483934,0
scenario360,c1,2,20,0.8,60,0,100,60,100,2,60,20,60,1,0,1.974569458517505,0
scenario361,c4,2,60,0.4,0,3,0,100,80,0,80,80,-90,1,0,1.853896148303032,0
scenario362,c2,1,80,0.6,60,1,60,60,20,1,100,60,-30,2,0,3.490879774547188,0
scenario363,c4,0,40,0.2,0,3,20,80,100,0,40,20,-60,1,0,2.2263174733029287,0
scenario364,c4,0,40,1.0,80,2,100,100,40,0,20,20,-90,2,0,2.3623918173544727,0
scenario365,c1,2,40,0.2,40,1,100,80,60,1,60,0,90,1,0,0.9064681514872928,0
scenario366,c2,1,0,0.8,100,3,0,100,100,0,100,60,-60,0,0,4.437834125672288,0
scenario367,c2,1,100,0.4,100,3,100,20,60,1,100,20,90,0,0,3.7914214008407465,0
scenario368,c4,0,60,0.4,40,3,80,60,40,0,40,0,90,1,0,1.8842098019082048,0
scenario369,c1,1,0,0.8,80,2,80,80,80,2,0,80,-90,0,0,1.8007811033055054,0
scenario370,c4,0,0,0.2,80,2,0,100,100,0,60,20,30,2,0,2.296395669285701,0
scenario371,c1,2,20,1.0,40,1,100,0,100,1,40,80,-60,1,0,0.8738908828009001,0
scenario372,c1,2,20,0.4,20,2,60,60,0,2,80,40,0,0,0,1.69807318083387,0
scenario373,c2,0,100,0.6,20,1,80,100,40,1,20,40,60,2,0,2.036215872546305,0
scenario374,c1,1,60,0.1,100,2,60,60,80,2,100,60,0,0,0,1.897895195172476,0
scenario375,c1,1,100,0.1,0,2,40,20,40,2,0,40,-30,0,0,2.698843223398357,0
scenario376,c2,1,20,0.4,80,3,20,100,0,0,60,40,-30,0,0,3.0655634943832544,0
scenario377,c1,2,80,1.0,40,2,40,0,100,2,40,60,-30,0,0,2.554598376180425,0
scenario378,c4,0,40,0.6,60,2,40,0,100,0,80,40,-60,2,0,3.2658308570232086,0
scenario379,c1,2,60,0.6,20,0,20,0,80,2,60,60,90,1,0,2.06970806251915,0
scenario380,c2,1,60,0.1,40,1,80,80,40,1,40,100,60,2,0,2.97219507601308,0
scenario381,c1,2,20,0.8,60,1,60,40,20,1,100,0,-90,1,0,1.1278195514719371,0
scenario382,c4,0,80,0.6,0,3,80,20,60,0,100,100,-90,1,0,2.770075718820039,0
scenario383,c1,2,40,0.1,0,2,80,0,100,2,80,40,-90,0,0,1.84526413852875,0
scenario384,c2,0,80,0.2,20,1,20,60,80,1,0,80,90,2,0,1.8166476960832256,0
scenario385,c4,0,40,1.0,80,2,20,0,0,0,20,0,-60,2,0,1.000944517768893,0
scenario386,c2,0,20,0.4,100,1,0,20,20,1,100,100,0,2,0,2.845998704410837,0
scenario387,c1,1,0,1.0,0,2,40,40,0,2,60,20,-30,0,0,2.868074380743211,0
scenario388,c4,0,80,0.8,60,3,80,20,60,0,40,80,90,1,0,2.471831047200208,0
scenario389,c4,0,20,0.4,40,2,0,60,60,2,0,20,-90,2,0,1.7369926645670628,0
scenario390,c1,2,80,0.2,20,1,80,20,20,1,60,40,90,1,0,0.8260382652655213,0
scenario391,c4,0,100,0.1,80,2,100,20,60,2,20,60,0,2,0,2.307517739069595,0
scenario392,c2,1,100,0.1,20,3,60,60,80,0,80,80,90,0,0,4.498780139016149,0
scenario393,c4,2,100,0.2,100,3,100,0,0,0,40,80,90,1,0,9999.0,0
scenario394,c1,2,0,1.0,20,2,40,80,0,2,20,0,0,0,0,3.089914830767536,0
scenario395,c2,1,20,0.4,0,3,60,60,80,1,100,100,90,0,0,4.050074721401483,0
scenario396,c4,0,80,0.1,60,3,20,100,80,0,40,80,-30,1,0,3.4819447434904047,0
scenario397,c2,1,80,0.4,100,1,60,0,0,1,40,40,-60,2,0,9999.0,0
scenario398,c4,0,20,0.8,60,2,0,20,20,0,0,60,30,2,1,3.750630961133518,1
scenario399,c1,1,60,0.1,0,2,60,80,100,2,60,0,30,0,0,1.9894206431796373,0
scenario400,c4,0,40,1.0,0,3,40,80,40,0,0,0,-60,1,0,2.592506293506231,0
scenario401,c4,2,20,1.0,20,3,100,80,60,0,0,20,-90,1,0,1.6824769009664475,0
scenario402,c1,2,100,0.6,100,2,100,100,40,2,100,100,60,0,0,3.0294340689912365,0
scenario403,c4,2,40,0.4,100,3,100,40,80,0,80,100,-30,1,0,1.8668678463597368,0
scenario404,c1,1,0,0.2,100,2,20,20,40,2,20,60,-90,0,1,9999.0,1
scenario405,c2,0,0,0.2,40,1,80,60,0,1,60,60,-90,2,0,2.02397042582936,0
scenario406,c2,0,0,0.8,100,1,20,40,0,1,80,20,0,2,0,2.398459061662848,0
scenario407,c2,0,100,1.0,100,1,40,100,80,1,80,20,-30,2,0,3.485656697447633,0
scenario408,c4,0,0,0.4,60,3,40,80,80,0,0,80,-30,1,0,2.4580941926041104,0
scenario409,c2,1,60,0.1,40,3,60,20,0,1,100,80,60,0,0,4.346950994717541,0
scenario410,c1,2,60,0.4,0,0,80,0,60,2,80,20,30,1,0,2.394231189228301,0
scenario411,c1,1,60,0.6,80,2,100,100,40,2,100,0,90,0,0,1.428751706189307,0
scenario412,c4,2,0,1.0,20,3,80,60,20,0,40,40,30,1,1,1.2958233590852253,1
scenario413,c4,0,80,0.8,40,2,20,100,60,2,60,20,-30,2,0,1.7705071465441975,0
scenario414,c4,0,60,0.6,40,2,60,60,20,0,0,0,0,2,0,2.868455197362696,0
scenario415,c1,2,60,0.8,80,2,40,40,40,2,20,60,60,0,0,1.5272011034826731,0
scenario416,c2,1,40,0.1,20,3,60,80,0,0,100,20,30,0,0,4.035001414699187,0
scenario417,c2,1,20,0.1,40,3,60,100,20,0,20,100,60,0,0,9999.0,0
scenario418,c2,0,40,1.0,40,1,100,40,20,1,40,40,60,2,0,3.948277512074109,0
scenario419,c4,0,40,0.1,40,3,60,40,100,0,0,20,60,1,0,1.4378247149311465,0
scenario420,c2,1,0,0.2,60,3,0,100,20,0,20,60,-30,0,0,4.163183189451003,0
scenario421,c4,0,80,0.8,0,2,20,80,80,0,60,100,-90,2,0,2.686876653717978,0
scenario422,c1,2,40,0.4,20,2,100,80,100,2,100,60,-30,0,0,2.463173412470714,0
scenario423,c4,0,40,0.2,0,2,100,20,40,2,100,20,90,2,0,1.869976374337449,0
scenario424,c4,0,20,0.4,20,2,40,40,20,0,0,100,90,2,0,2.5887078828807657,0
scenario425,c1,2,0,0.4,100,1,60,60,40,1,40,20,90,1,0,1.0400110285481206,0
scenario426,c2,1,100,0.1,60,1,20,100,20,1,0,80,-60,2,0,0.8741354294740571,0
scenario427,c1,2,40,0.8,40,2,0,60,40,2,40,40,60,0,0,1.7940942539157474,0
scenario428,c4,0,80,1.0,40,3,20,20,20,0,20,60,-60,1,0,1.6733373276574268,0
scenario429,c1,1,80,0.2,100,2,40,80,60,2,20,40,60,0,0,3.031149827219127,0
scenario430,c4,0,20,0.6,60,3,80,40,80,0,100,0,0,1,0,2.790205529728825,0
scenario431,c4,0,40,1.0,100,2,0,100,100,2,20,60,-30,2,0,1.4230559510350884,0
scenario432,c1,2,0,0.1,40,0,80,20,0,2,40,0,90,1,0,1391.313145774373,0
scenario433,c2,0,20,0.2,20,1,60,80,0,1,40,0,-90,2,0,3.155993880252387,0
scenario434,c2,1,60,0.4,100,3,20,100,0,1,100,0,-60,0,0,4.22755698717443,0
scenario435,c2,1,100,1.0,20,3,40,20,80,1,80,100,90,0,0,4.055849241337159,0
scenario436,c4,0,0,1.0,80,2,0,80,80,2,20,20,30,2,0,2.4185690090845675,0
scenario437,c4,0,100,0.8,20,2,20,40,20,0,60,100,-60,2,0,3.441979851644068,0
scenario438,c4,2,80,0.8,60,3,20,100,60,0,80,80,-60,1,0,3.393845413966986,0
scenario439,c1,1,20,0.6,80,2,40,80,100,2,20,40,-90,0,0,2.3852151914251314,0
scenario440,c2,0,100,0.4,60,1,60,80,60,1,0,20,60,2,0,1.876329880427359,0
scenario441,c1,2,20,0.8,0,1,0,0,40,1,80,60,-90,1,0,0.7314166372611435,0
scenario442,c1,2,20,0.4,80,0,80,40,100,2,100,0,-90,1,0,2.463870228583245,0
scenario443,c1,2,80,0.4,60,2,100,0,40,2,80,60,-90,0,0,2.873705583368376,0
scenario444,c4,2,20,0.8,40,3,0,40,40,0,40,60,90,1,0,2.971767891737905,0
scenario445,c2,1,100,0.1,0,3,40,60,60,1,0,80,-30,0,0,4.420275457904449,0
scenario446,c4,0,80,1.0,80,2,0,40,80,0,100,40,-30,2,0,2.6126471564412146,0
scenario447,c1,1,40,0.2,40,2,0,40,0,2,0,20,-30,0,0,1.363166930630137,0
scenario448,c2,0,60,0.4,60,1,80,80,20,1,0,100,-90,2,0,2.086253325610882,0
scenario449,c4,0,0,0.2,40,2,80,60,60,2,0,100,0,2,1,2.3518846580651447,1
scenario450,c1,2,0,0.1,100,2,80,20,0,2,80,0,-90,0,0,2.684444768194917,0
scenario451,c2,1,0,0.8,100,3,100,100,0,0,80,60,60,0,0,4.045715094931211,0
scenario452,c4,0,80,0.2,20,2,20,100,80,2,80,20,-30,2,0,1.8089239609869563,0
scenario453,c4,0,80,0.6,20,2,40,40,80,0,0,0,60,2,0,2.3946791279900443,0
scenario454,c4,0,100,0.1,80,2,100,80,60,2,0,60,-30,2,0,2.438455407578446,0
scenario455,c2,1,0,1.0,20,3,100,0,20,1,40,20,0,0,1,4.294491510913053,1
scenario456,c4,0,40,0.6,60,2,60,20,40,0,20,40,60,2,0,3.4088806917714187,0
scenario457,c4,2,60,0.6,80,3,20,0,80,0,60,0,-60,1,0,3.4486284259131703,0
scenario458,c1,2,60,0.1,0,1,80,40,0,1,100,80,90,1,0,9999.0,0
scenario459,c4,0,0,0.4,40,3,40,100,40,0,20,80,0,1,0,2.5319077306498183,0
scenario460,c4,0,100,0.6,100,2,80,40,100,0,80,20,-30,2,0,2.897040879685832,0
scenario461,c1,2,80,0.1,0,1,40,20,0,1,20,40,-60,1,0,9999.0,0
scenario462,c4,0,80,0.6,80,3,20,40,100,0,60,60,90,1,0,3.390873284894325,0
scenario463,c1,2,0,1.0,80,2,0,100,100,2,60,40,60,0,0,1.97662499740592,0
scenario464,c2,1,40,0.8,100,1,100,60,20,1,100,20,30,2,0,3.438636467846356,0
scenario465,c1,1,20,1.0,100,2,100,80,20,2,80,0,90,0,0,1.6746220928914182,0
scenario466,c2,1,40,0.1,80,3,20,40,20,0,20,60,90,0,0,3.564142291765883,0
scenario467,c1,2,80,1.0,40,1,100,100,80,1,0,80,-60,1,0,1.138152387778803,0
scenario468,c2,0,40,0.6,20,1,0,80,60,1,40,100,0,2,1,3.1049111130601186,1
scenario469,c4,0,20,0.2,20,2,20,0,0,0,80,0,-90,2,0,0.8060666975677783,0
scenario470,c2,0,0,0.1,80,1,0,0,100,1,0,100,-30,2,0,2.4092791835546143,0
scenario471,c1,2,60,0.8,0,0,20,60,100,2,60,0,90,1,0,1.5514520971227368,0
scenario472,c1,2,80,0.1,100,2,40,80,60,2,60,100,0,0,0,3.9621816611058063,0
scenario473,c4,2,60,0.4,40,3,0,100,40,0,0,100,-90,1,0,1.6731710246793636,0
scenario474,c4,0,0,0.8,40,2,80,20,60,2,0,80,90,2,0,1.7655895270855215,0
scenario475,c2,1,100,0.4,100,3,40,0,40,1,0,100,30,0,0,4.487824415585313,0
scenario476,c4,0,0,0.2,40,3,20,0,40,0,60,80,-30,1,0,2.4291541153371115,0
scenario477,c1,1,0,0.8,80,2,100,100,60,2,20,40,60,0,0,1.870233881975869,0
scenario478,c2,0,60,0.4,60,1,100,60,0,1,0,40,-30,2,0,1.7635468175822648,0
scenario479,c1,2,80,0.1,0,0,60,40,80,2,20,20,-60,1,0,2.260003983650149,0
scenario480,c2,1,60,0.4,40,3,80,60,20,1,40,60,60,0,0,3.897022705244229,0
scenario481,c1,2,20,1.0,60,2,60,20,20,2,40,100,90,0,0,2.019142325161193,0
scenario482,c2,1,20,0.2,60,3,60,100,40,1,60,80,-60,0,0,4.141964138019763,0
scenario483,c4,0,60,0.2,0,2,20,0,60,0,40,0,90,2,0,2.881335645343305,0
scenario484,c4,0,100,0.4,0,2,0,60,0,0,0,0,30,2,0,2.5465535838452054,0
scenario485,c4,0,100,0.1,60,3,80,60,100,0,100,80,60,1,0,2.477047484484927,0
scenario486,c2,1,40,0.6,80,3,60,0,60,0,100,0,-60,0,0,4.103537391527074,0
scenario487,c1,2,60,0.8,20,0,20,20,80,2,60,100,-60,1,0,1.6624586577545484,0
scenario488,c2,0,80,0.4,0,1,100,80,0,1,60,20,-90,2,0,2.3693677062863387,0
scenario489,c4,2,80,0.6,20,3,60,80,80,0,0,40,-60,1,0,1.4458822825430826,0
scenario490,c1,1,0,0.1,20,2,100,40,80,2,40,60,60,0,0,1.8104719390440231,0
scenario491,c1,1,40,0.8,80,2,40,20,60,2,20,40,60,0,0,2.0037434848689424,0
scenario492,c2,1,80,0.6,40,1,40,60,20,1,40,0,-90,2,0,3.5873699018307947,0
scenario493,c1,2,100,0.8,40,1,0,20,40,1,20,40,-90,1,0,0.8108444383992823,0
scenario494,c4,0,100,0.4,0,2,0,20,0,2,0,100,60,2,0,2.407179352457601,0
scenario495,c1,2,0,0.8,60,2,60,100,80,2,60,100,-90,0,0,2.049428729914456,0
scenario496,c2,1,60,1.0,80,1,0,0,60,1,40,60,-30,2,0,3.974678903944511,0
scenario497,c4,0,100,0.4,100,2,100,100,40,0,60,100,-30,2,0,2.9455761441440944,0
scenario498,c4,0,80,0.1,40,3,40,60,20,0,20,20,-60,1,0,1.8637263617658373,0
scenario499,c1,2,100,0.4,60,1,100,100,60,1,0,60,-60,1,0,0.4751251026719285,1
scenario500,c1,2,0,0.4,0,2,80,40,20,2,100,60,60,0,0,2.053976747024443,0
scenario501,c1,2,40,0.2,80,0,80,40,100,2,60,20,-60,1,0,1.9876477217719293,0
scenario502,c2,1,20,0.4,80,3,20,60,60,0,60,40,-30,0,0,4.097205675438586,0
scenario503,c2,0,60,0.8,40,1,100,0,20,1,40,20,-60,2,0,2.107280915533763,0
scenario504,c4,0,40,0.1,100,2,20,40,20,2,20,60,-30,2,0,1.7402161365543292,0
scenario505,c4,0,20,0.8,60,2,80,40,60,0,0,0,30,2,0,2.8026737671364725,0
scenario506,c4,0,60,0.1,20,3,100,60,100,0,100,20,60,1,0,2.6950562693581013,0
scenario507,c2,1,40,0.8,80,3,20,0,60,1,0,80,0,0,0,4.141458636523933,0
scenario508,c4,0,20,0.2,40,2,40,60,100,2,20,80,30,2,0,1.783663061044372,0
scenario509,c2,1,20,0.8,0,3,60,100,100,0,60,40,90,0,0,3.247600622907913,0
scenario510,c2,1,40,0.1,100,3,40,60,20,0,100,60,-90,0,0,4.1432438209358216,0
scenario511,c1,2,60,1.0,100,1,20,40,60,1,0,20,90,1,0,1.3653246978105358,0
scenario512,c2,0,100,1.0,40,1,40,40,0,1,40,100,-90,2,0,2.843625383154818,0
scenario513,c2,1,20,0.6,0,3,100,20,20,1,100,60,60,0,0,4.353122371202591,0
scenario514,c4,2,40,1.0,80,3,80,60,100,0,80,20,-30,1,0,1.949430213905473,0
scenario515,c1,1,0,0.6,100,2,80,80,20,2,20,0,60,0,0,1.0610954849349798,0
scenario516,c4,2,60,0.2,40,3,40,80,80,0,60,40,0,1,0,2.3580879456016266,0
scenario517,c4,0,40,0.4,100,2,60,80,60,0,80,0,-90,2,0,2.5584616855889504,0
scenario518,c4,0,0,0.2,60,2,0,20,40,2,80,80,-90,2,0,2.5949788496149733,0
scenario519,c1,2,80,0.2,80,0,60,40,0,2,0,20,60,1,0,9999.0,0
scenario520,c1,2,60,0.6,80,2,40,100,100,2,100,100,30,0,0,3.4021090775184057,0
scenario521,c2,1,0,0.6,60,3,100,60,0,1,0,80,0,0,0,4.004470943837042,0
scenario522,c1,2,40,0.1,40,1,60,20,40,1,20,60,90,1,0,1.313840884788368,0
scenario523,c2,1,80,0.4,20,3,60,20,40,0,80,100,0,0,0,3.778343397048999,0
scenario524,c1,2,60,0.2,60,0,80,100,0,2,20,40,-30,1,0,6147.6246136101,0
scenario525,c4,0,20,1.0,60,3,0,40,80,0,60,40,0,1,1,2.7167701530469035,1
scenario526,c1,2,20,1.0,0,1,60,80,80,1,0,20,-60,1,0,9999.0,0
scenario527,c4,0,40,0.8,60,2,80,20,20,2,40,20,90,2,0,2.8796223790347883,0
scenario528,c1,2,80,0.6,40,0,100,0,80,2,100,100,30,1,0,2.287219485900578,0
scenario529,c4,0,100,0.6,40,2,40,100,40,0,80,80,-30,2,0,3.010063890671812,0
scenario530,c4,0,0,0.8,20,3,100,20,100,0,40,100,0,1,0,2.519647415619841,0
scenario531,c1,2,40,0.1,80,2,0,20,40,2,100,100,30,0,0,2.9525333116710546,0
scenario532,c1,2,0,0.4,100,0,20,20,80,2,100,60,0,1,0,1.3900993412507008,0
scenario533,c2,1,40,0.8,20,1,100,20,20,1,40,20,-90,2,0,3.686608834625853,0
scenario534,c4,0,60,0.6,100,2,0,0,60,2,100,40,-90,2,0,1.6577271704489434,0
scenario535,c1,2,100,0.4,60,0,20,100,20,2,60,40,-60,1,0,2.2803982470430486,0
scenario536,c4,0,100,1.0,20,2,20,100,100,0,80,0,60,2,0,2.70482539449093,0
scenario537,c2,0,100,0.2,100,1,60,80,60,1,0,20,90,2,0,2.4566694822626043,0
scenario538,c1,2,60,1.0,60,1,80,80,100,1,60,40,0,1,0,0.535555612200764,0
scenario539,c4,0,0,0.4,80,2,60,80,80,0,60,20,90,2,0,2.4465346689294765,0
scenario540,c1,2,80,0.2,20,1,60,80,0,1,60,80,-60,1,1,2059.812716629546,1
scenario541,c1,1,80,0.8,0,2,80,100,100,2,60,80,-60,0,0,9999.0,0
scenario542,c2,1,100,0.6,100,3,40,0,20,1,0,0,60,0,0,4.377397642823979,0
scenario543,c2,0,60,0.8,0,1,100,20,0,1,100,20,90,2,0,4.188475122686747,0
scenario544,c4,0,80,0.1,0,3,60,20,0,0,100,100,-60,1,0,9999.0,0
scenario545,c4,0,0,0.8,100,2,80,0,0,2,20,100,-60,2,0,2.1070754837297745,0
scenario546,c1,1,40,0.6,20,2,40,20,0,2,0,20,0,0,0,2.8787648490308766,0
scenario547,c1,2,60,0.4,0,1,60,40,0,1,80,60,60,1,0,9999.0,0
scenario548,c2,1,60,1.0,40,3,80,60,40,0,20,80,30,0,0,3.8665545089882967,0
scenario549,c2,1,80,1.0,60,3,40,100,80,0,20,100,-30,0,0,3.62051928402168,0
scenario550,c1,2,60,1.0,0,0,80,40,60,2,40,60,0,1,0,0.7678717222825958,0
scenario551,c4,0,0,0.4,60,2,100,60,40,0,40,0,-30,2,0,2.561790593537957,0
scenario552,c1,2,0,1.0,100,2,80,40,80,2,60,80,30,0,0,3.308735344003902,0
scenario553,c2,1,60,0.1,0,3,100,80,80,1,20,0,-90,0,0,3.783511851091878,0
scenario554,c1,2,40,0.8,80,2,60,0,60,2,0,40,60,0,0,2.882399080277743,0
scenario555,c1,1,100,1.0,0,2,0,60,0,2,80,60,-60,0,0,1.1416542812291786,0
