Row,safety
scenario1,-0.208353461185478
scenario2,-0.208353461185478
scenario3,-0.208353461185478
scenario4,-0.208353461185478
scenario5,-0.208353461185478
scenario6,-0.208353461185478
scenario7,-0.208353461185478
scenario8,-0.208353461185478
scenario9,-0.208353461185478
scenario10,-0.208353461185478
scenario11,-0.208353461185478
scenario12,-0.208353461185478
scenario13,-0.208353461185478
scenario14,-0.208353461185478
scenario15,-0.208353461185478
scenario16,-0.208353461185478
scenario17,-0.208353461185478
scenario18,-0.208353461185478
scenario19,-0.208353461185478
scenario20,-0.208353461185478
scenario21,-0.208353461185478
scenario22,-0.208353461185478
scenario23,-0.208353461185478
scenario24,-0.208353461185478
scenario25,-0.208353461185478
scenario26,-0.208353461185478
scenario27,-0.208353461185478
scenario28,-0.208353461185478
scenario29,-0.208353461185478
scenario30,-0.208353461185478
scenario31,-0.208353461185478
scenario32,-0.208353461185478
scenario33,-0.208353461185478
scenario34,-0.208353461185478
scenario35,-0.208353461185478
scenario36,-0.208353461185478
scenario37,-0.208353461185478
scenario38,-0.208353461185478
scenario39,-0.208353461185478
scenario40,-0.208353461185478
scenario41,-0.208353461185478
scenario42,-0.208353461185478
scenario43,-0.208353461185478
scenario44,-0.208353461185478
scenario45,-0.208353461185478
scenario46,-0.208353461185478
scenario47,-0.208353461185478
scenario48,-0.208353461185478
scenario49,-0.208353461185478
scenario50,-0.208353461185478
scenario51,-0.208353461185478
scenario52,4.79212960726644
scenario53,-0.208353461185478
scenario54,-0.208353461185478
scenario55,-0.208353461185478
scenario56,-0.208353461185478
scenario57,4.79212960726644
scenario58,-0.208353461185478
scenario59,-0.208353461185478
scenario60,-0.208353461185478
scenario61,4.79212960726644
scenario62,-0.208353461185478
scenario63,-0.208353461185478
scenario64,-0.208353461185478
scenario65,-0.208353461185478
scenario66,-0.208353461185478
scenario67,-0.208353461185478
scenario68,4.79212960726644
scenario69,-0.208353461185478
scenario70,-0.208353461185478
scenario71,-0.208353461185478
scenario72,-0.208353461185478
scenario73,-0.208353461185478
scenario74,-0.208353461185478
scenario75,-0.208353461185478
scenario76,-0.208353461185478
scenario77,-0.208353461185478
scenario78,-0.208353461185478
scenario79,-0.208353461185478
scenario80,-0.208353461185478
scenario81,-0.208353461185478
scenario82,-0.208353461185478
scenario83,-0.208353461185478
scenario84,-0.208353461185478
scenario85,-0.208353461185478
scenario86,-0.208353461185478
scenario87,-0.208353461185478
scenario88,-0.208353461185478
scenario89,-0.208353461185478
scenario90,-0.208353461185478
scenario91,-0.208353461185478
scenario92,-0.208353461185478
scenario93,-0.208353461185478
scenario94,-0.208353461185478
scenario95,-0.208353461185478
scenario96,-0.208353461185478
scenario97,-0.208353461185478
scenario98,-0.208353461185478
scenario99,-0.208353461185478
scenario100,-0.208353461185478
scenario101,-0.208353461185478
scenario102,-0.208353461185478
scenario103,-0.208353461185478
scenario104,-0.208353461185478
scenario105,-0.208353461185478
scenario106,-0.208353461185478
scenario107,-0.208353461185478
scenario108,-0.208353461185478
scenario109,-0.208353461185478
scenario110,-0.208353461185478
scenario111,-0.208353461185478
scenario112,-0.208353461185478
scenario113,-0.208353461185478
scenario114,-0.208353461185478
scenario115,-0.208353461185478
scenario116,-0.208353461185478
scenario117,-0.208353461185478
scenario118,-0.208353461185478
scenario119,-0.208353461185478
scenario120,-0.208353461185478
scenario121,-0.208353461185478
scenario122,-0.208353461185478
scenario123,-0.208353461185478
scenario124,-0.208353461185478
scenario125,-0.208353461185478
scenario126,4.79212960726644
scenario127,-0.208353461185478
scenario128,-0.208353461185478
scenario129,-0.208353461185478
scenario130,-0.208353461185478
scenario131,-0.208353461185478
scenario132,-0.208353461185478
scenario133,-0.208353461185478
scenario134,-0.208353461185478
scenario135,-0.208353461185478
scenario136,4.79212960726644
scenario137,-0.208353461185478
scenario138,4.79212960726644
scenario139,-0.208353461185478
scenario140,-0.208353461185478
scenario141,-0.208353461185478
scenario142,4.79212960726644
scenario143,-0.208353461185478
scenario144,-0.208353461185478
scenario145,-0.208353461185478
scenario146,-0.208353461185478
scenario147,-0.208353461185478
scenario148,-0.208353461185478
scenario149,-0.208353461185478
scenario150,-0.208353461185478
scenario151,-0.208353461185478
scenario152,-0.208353461185478
scenario153,-0.208353461185478
scenario154,-0.208353461185478
scenario155,-0.208353461185478
scenario156,-0.208353461185478
scenario157,4.79212960726644
scenario158,-0.208353461185478
scenario159,4.79212960726644
scenario160,-0.208353461185478
scenario161,-0.208353461185478
scenario162,-0.208353461185478
scenario163,-0.208353461185478
scenario164,-0.208353461185478
scenario165,-0.208353461185478
scenario166,-0.208353461185478
scenario167,-0.208353461185478
scenario168,-0.208353461185478
scenario169,-0.208353461185478
scenario170,-0.208353461185478
scenario171,-0.208353461185478
scenario172,-0.208353461185478
scenario173,-0.208353461185478
scenario174,-0.208353461185478
scenario175,-0.208353461185478
scenario176,-0.208353461185478
scenario177,-0.208353461185478
scenario178,-0.208353461185478
scenario179,-0.208353461185478
scenario180,-0.208353461185478
scenario181,-0.208353461185478
scenario182,-0.208353461185478
scenario183,-0.208353461185478
scenario184,-0.208353461185478
scenario185,-0.208353461185478
scenario186,-0.208353461185478
scenario187,-0.208353461185478
scenario188,-0.208353461185478
scenario189,-0.208353461185478
scenario190,-0.208353461185478
scenario191,-0.208353461185478
scenario192,-0.208353461185478
scenario193,-0.208353461185478
scenario194,-0.208353461185478
scenario195,-0.208353461185478
scenario196,-0.208353461185478
scenario197,-0.208353461185478
scenario198,-0.208353461185478
scenario199,-0.208353461185478
scenario200,-0.208353461185478
scenario201,-0.208353461185478
scenario202,-0.208353461185478
scenario203,-0.208353461185478
scenario204,-0.208353461185478
scenario205,-0.208353461185478
scenario206,-0.208353461185478
scenario207,-0.208353461185478
scenario208,-0.208353461185478
scenario209,-0.208353461185478
scenario210,-0.208353461185478
scenario211,-0.208353461185478
scenario212,-0.208353461185478
scenario213,4.79212960726644
scenario214,-0.208353461185478
scenario215,-0.208353461185478
scenario216,-0.208353461185478
scenario217,-0.208353461185478
scenario218,-0.208353461185478
scenario219,-0.208353461185478
scenario220,-0.208353461185478
scenario221,-0.208353461185478
scenario222,-0.208353461185478
scenario223,-0.208353461185478
scenario224,-0.208353461185478
scenario225,-0.208353461185478
scenario226,-0.208353461185478
scenario227,-0.208353461185478
scenario228,-0.208353461185478
scenario229,-0.208353461185478
scenario230,-0.208353461185478
scenario231,-0.208353461185478
scenario232,-0.208353461185478
scenario233,4.79212960726644
scenario234,-0.208353461185478
scenario235,-0.208353461185478
scenario236,-0.208353461185478
scenario237,-0.208353461185478
scenario238,-0.208353461185478
scenario239,-0.208353461185478
scenario240,-0.208353461185478
scenario241,-0.208353461185478
scenario242,-0.208353461185478
scenario243,-0.208353461185478
scenario244,-0.208353461185478
scenario245,-0.208353461185478
scenario246,-0.208353461185478
scenario247,-0.208353461185478
scenario248,-0.208353461185478
scenario249,-0.208353461185478
scenario250,-0.208353461185478
scenario251,-0.208353461185478
scenario252,-0.208353461185478
scenario253,-0.208353461185478
scenario254,-0.208353461185478
scenario255,-0.208353461185478
scenario256,-0.208353461185478
scenario257,-0.208353461185478
scenario258,-0.208353461185478
scenario259,-0.208353461185478
scenario260,-0.208353461185478
scenario261,-0.208353461185478
scenario262,-0.208353461185478
scenario263,-0.208353461185478
scenario264,-0.208353461185478
scenario265,-0.208353461185478
scenario266,-0.208353461185478
scenario267,-0.208353461185478
scenario268,-0.208353461185478
scenario269,-0.208353461185478
scenario270,-0.208353461185478
scenario271,-0.208353461185478
scenario272,-0.208353461185478
scenario273,-0.208353461185478
scenario274,-0.208353461185478
scenario275,-0.208353461185478
scenario276,-0.208353461185478
scenario277,-0.208353461185478
scenario278,-0.208353461185478
scenario279,4.79212960726644
scenario280,-0.208353461185478
scenario281,-0.208353461185478
scenario282,-0.208353461185478
scenario283,-0.208353461185478
scenario284,-0.208353461185478
scenario285,-0.208353461185478
scenario286,-0.208353461185478
scenario287,-0.208353461185478
scenario288,-0.208353461185478
scenario289,4.79212960726644
scenario290,-0.208353461185478
scenario291,-0.208353461185478
scenario292,-0.208353461185478
scenario293,-0.208353461185478
scenario294,-0.208353461185478
scenario295,-0.208353461185478
scenario296,-0.208353461185478
scenario297,-0.208353461185478
scenario298,-0.208353461185478
scenario299,-0.208353461185478
scenario300,-0.208353461185478
scenario301,-0.208353461185478
scenario302,-0.208353461185478
scenario303,-0.208353461185478
scenario304,-0.208353461185478
scenario305,-0.208353461185478
scenario306,-0.208353461185478
scenario307,-0.208353461185478
scenario308,-0.208353461185478
scenario309,-0.208353461185478
scenario310,-0.208353461185478
scenario311,4.79212960726644
scenario312,-0.208353461185478
scenario313,-0.208353461185478
scenario314,-0.208353461185478
scenario315,-0.208353461185478
scenario316,-0.208353461185478
scenario317,-0.208353461185478
scenario318,-0.208353461185478
scenario319,-0.208353461185478
scenario320,-0.208353461185478
scenario321,-0.208353461185478
scenario322,-0.208353461185478
scenario323,-0.208353461185478
scenario324,-0.208353461185478
scenario325,-0.208353461185478
scenario326,-0.208353461185478
scenario327,-0.208353461185478
scenario328,-0.208353461185478
scenario329,-0.208353461185478
scenario330,-0.208353461185478
scenario331,-0.208353461185478
scenario332,-0.208353461185478
scenario333,4.79212960726644
scenario334,-0.208353461185478
scenario335,-0.208353461185478
scenario336,-0.208353461185478
scenario337,-0.208353461185478
scenario338,-0.208353461185478
scenario339,-0.208353461185478
scenario340,-0.208353461185478
scenario341,-0.208353461185478
scenario342,-0.208353461185478
scenario343,-0.208353461185478
scenario344,-0.208353461185478
scenario345,-0.208353461185478
scenario346,-0.208353461185478
scenario347,-0.208353461185478
scenario348,-0.208353461185478
scenario349,-0.208353461185478
scenario350,-0.208353461185478
scenario351,-0.208353461185478
scenario352,-0.208353461185478
scenario353,-0.208353461185478
scenario354,-0.208353461185478
scenario355,-0.208353461185478
scenario356,-0.208353461185478
scenario357,-0.208353461185478
scenario358,-0.208353461185478
scenario359,-0.208353461185478
scenario360,-0.208353461185478
scenario361,-0.208353461185478
scenario362,-0.208353461185478
scenario363,-0.208353461185478
scenario364,-0.208353461185478
scenario365,-0.208353461185478
scenario366,-0.208353461185478
scenario367,-0.208353461185478
scenario368,-0.208353461185478
scenario369,-0.208353461185478
scenario370,-0.208353461185478
scenario371,-0.208353461185478
scenario372,-0.208353461185478
scenario373,-0.208353461185478
scenario374,-0.208353461185478
scenario375,-0.208353461185478
scenario376,-0.208353461185478
scenario377,-0.208353461185478
scenario378,-0.208353461185478
scenario379,-0.208353461185478
scenario380,-0.208353461185478
scenario381,-0.208353461185478
scenario382,-0.208353461185478
scenario383,-0.208353461185478
scenario384,-0.208353461185478
scenario385,-0.208353461185478
scenario386,-0.208353461185478
scenario387,-0.208353461185478
scenario388,-0.208353461185478
