Row,timeofday,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.0632,0.724,-0.1684,-0.7546,0.314,0.2248,0.175,0.4672,-0.0334,-0.0678,-0.3694,-0.6404,-0.2708
Z_{2},0.1441,0.431,-0.554,0.1582,-0.4191,-0.031,-0.0461,0.0744,0.1249,0.0277,-0.1102,-0.1149,0.0732
