feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,80,40,60,0,-30,20,20,100,0.1,False,1.504,0
right,100,20,0,40,-30,0,0,20,0.8,False,1.791,0
left,60,80,40,40,-90,40,100,0,1.0,False,1.363,0
right,80,40,80,40,60,60,100,100,0.4,False,1.899,0
right,60,40,80,60,0,20,60,60,0.6,False,2.044,0
left,100,0,20,80,30,40,100,80,1.0,False,1.476,0
right,20,20,100,0,-90,80,0,100,0.1,False,1.453,0
right,100,80,40,100,60,60,80,100,0.4,False,0.897,0
right,80,0,60,100,60,60,80,40,0.8,False,1.129,0
right,20,100,100,60,-30,100,0,60,0.8,False,1.101,0
right,80,100,100,40,-90,100,80,100,0.2,False,0.867,0
right,40,60,100,40,30,80,60,80,0.2,False,1.042,0
left,0,80,40,80,-60,80,20,40,0.2,False,0.907,0
left,20,100,60,20,60,100,0,40,0.6,False,1.381,0
right,60,0,60,20,60,40,60,0,0.4,False,0.762,0
right,100,80,80,40,0,100,0,40,0.6,False,1.515,0
right,60,100,0,60,60,60,100,20,0.8,False,0.93,0
left,0,100,20,40,0,80,100,20,0.8,False,1.429,0
right,80,40,60,40,-90,80,20,0,0.8,False,1.932,0
right,0,80,20,40,60,80,40,40,0.4,False,0.953,0
left,40,60,0,80,60,60,0,20,0.2,False,1.307,0
right,40,80,40,0,60,60,60,40,0.1,False,0.824,0
right,60,60,100,80,90,40,40,20,0.6,False,1.118,0
left,80,20,100,80,-30,0,100,20,0.4,False,1.39,0
left,0,60,60,60,30,60,60,100,0.1,False,1.461,0
left,80,80,60,60,60,60,60,60,0.2,False,0.941,0
left,60,60,60,20,30,0,100,20,1.0,False,1.375,0
left,60,80,0,100,-30,80,40,60,0.6,False,0.803,0
left,0,20,0,80,90,0,0,60,0.1,False,1.405,0
left,80,60,0,100,-60,100,40,60,0.1,False,0.735,0
right,80,20,60,0,90,100,20,40,0.4,False,2.263,0
left,80,0,20,80,-30,80,40,0,0.4,False,1.358,0
right,40,100,40,80,0,80,60,100,0.1,False,0.893,0
right,40,20,60,60,90,80,40,40,0.2,False,0.868,0
left,0,20,80,100,-30,60,100,60,1.0,False,1.419,0
left,40,40,20,60,60,80,100,0,1.0,False,1.469,0
right,0,80,0,60,30,40,0,40,0.2,False,1.49,0
right,40,20,100,20,90,80,80,60,0.6,False,0.748,0
right,20,20,0,20,0,100,0,0,0.2,False,2.077,0
left,80,60,20,0,60,80,100,20,0.6,False,1.341,0
left,100,100,100,100,-30,20,80,20,0.2,False,1.435,0
left,80,0,60,0,-60,0,0,60,0.2,False,1.579,0
right,100,60,100,60,-60,0,100,20,0.1,False,0.818,0
left,60,40,20,80,90,40,100,80,1.0,False,1.38,0
left,40,40,40,80,90,20,20,100,0.2,False,1.472,0
right,0,40,60,20,60,40,20,100,0.8,False,2.131,0
left,20,60,20,100,-60,60,40,100,0.6,False,0.791,0
left,0,40,0,100,-60,100,80,80,0.1,False,1.404,0
right,60,40,0,60,-90,20,60,40,0.4,False,0.974,0
left,20,20,60,40,90,20,80,40,0.1,False,1.356,0
left,0,40,20,20,60,40,0,20,0.4,False,1.425,0
right,60,60,20,40,60,40,20,0,0.4,False,0.672,0
left,100,80,60,0,60,80,0,20,0.8,False,1.426,0
right,60,0,0,0,30,80,0,60,1.0,False,2.43,0
left,60,80,40,0,-30,100,100,100,0.2,False,1.49,0
right,20,100,0,40,-90,100,60,40,0.2,False,0.939,0
right,0,0,20,0,-60,60,40,80,0.8,False,0.833,0
left,40,60,20,20,30,80,0,80,0.4,False,1.327,0
right,20,40,60,80,-60,20,20,100,0.8,False,1.086,0
left,0,0,0,0,0,100,80,20,1.0,False,1.475,0
left,0,20,20,40,-90,60,60,80,0.8,False,1.406,0
left,40,80,0,0,60,80,20,20,0.2,False,1.324,0
left,20,0,80,40,-90,0,20,80,1.0,False,1.428,0
left,40,40,0,60,30,20,0,40,0.6,False,1.478,0
right,0,0,20,20,60,80,100,20,0.2,False,1.412,0
right,20,20,20,20,60,40,100,0,0.1,False,1.885,0
right,0,60,80,40,-90,80,100,0,0.2,False,0.806,0
left,40,60,0,100,60,40,80,20,0.6,False,1.469,0
right,20,40,100,40,-90,100,60,100,0.8,False,0.933,0
left,60,60,100,80,-30,100,80,80,1.0,False,1.019,0
left,0,40,20,20,-60,80,60,80,0.2,False,1.372,0
right,80,100,100,0,0,100,60,100,1.0,False,0.984,0
right,60,60,0,20,60,100,40,100,0.8,False,1.481,0
right,40,0,40,60,30,0,0,60,0.6,False,1.022,0
right,80,40,60,20,-30,80,20,0,0.4,False,1.044,0
right,60,80,0,40,-30,0,40,20,1.0,False,0.862,0
right,60,100,80,20,-90,20,100,100,0.1,False,2.261,0
right,20,60,40,40,-60,40,20,20,0.4,False,0.806,0
right,40,60,40,80,90,80,20,20,0.6,False,1.661,0
left,0,20,0,20,0,80,100,40,1.0,False,1.728,0
right,100,0,80,100,90,80,100,60,0.2,False,1.705,0
right,100,60,0,80,30,40,60,40,0.4,False,1.273,0
right,40,100,100,100,60,60,80,100,0.1,False,0.964,0
right,60,40,100,0,-90,100,0,80,0.6,False,0.91,0
right,40,80,20,100,30,100,60,0,0.4,False,1.654,0
right,20,0,40,20,-60,80,80,80,0.1,False,0.87,0
right,20,100,80,100,-30,100,20,40,0.8,False,1.125,0
left,60,80,60,100,-90,100,100,60,0.6,False,1.565,0
right,100,40,40,20,90,80,60,0,0.8,False,0.845,0
right,20,20,80,0,-60,40,100,80,0.2,False,0.835,0
right,0,80,40,60,90,40,100,20,0.4,False,0.908,0
right,60,20,80,40,0,60,0,100,0.4,False,1.52,0
right,60,40,60,60,-30,0,20,80,0.6,False,0.819,0
right,100,20,40,0,-60,40,80,60,1.0,False,0.898,0
right,0,40,60,40,60,60,80,40,1.0,False,1.756,0
left,40,60,0,0,30,100,80,40,0.4,False,1.472,0
right,40,20,0,80,-90,80,100,60,1.0,False,0.747,0
left,40,20,100,20,60,100,100,100,0.1,False,1.488,0
right,60,100,40,60,0,60,40,40,0.2,False,2.161,0
left,80,100,80,60,60,40,20,20,0.4,False,1.337,0
left,60,0,80,0,90,80,100,20,0.8,False,1.409,0
right,60,20,80,100,-30,100,20,20,0.2,False,0.788,0
left,80,0,40,0,60,100,60,40,0.2,False,1.353,0
right,80,40,100,0,90,80,80,80,0.4,False,0.841,0
left,20,40,0,40,60,80,0,40,0.1,False,1.332,0
left,0,40,20,0,0,100,20,60,0.4,False,1.377,0
left,60,80,80,80,90,0,0,80,0.6,False,1.351,0
left,60,20,40,100,-30,40,80,80,0.2,False,1.535,0
left,80,20,40,80,30,100,0,20,0.2,False,1.347,0
left,80,40,60,40,-90,100,40,100,0.1,False,1.431,0
left,60,60,80,80,0,20,100,0,0.4,False,1.387,0
right,100,40,0,100,0,80,20,60,0.6,False,2.364,0
right,20,40,80,20,-90,60,20,40,0.2,False,0.852,0
left,100,80,0,60,90,20,100,100,0.2,False,1.444,0
right,20,80,100,40,60,0,100,100,0.8,False,0.832,0
left,0,40,20,60,-90,100,100,100,1.0,False,1.386,0
right,80,40,100,20,30,100,40,40,0.4,False,2.445,0
left,0,100,20,100,-30,60,0,100,0.6,False,0.654,0
left,40,0,20,40,90,60,60,0,0.4,False,1.375,0
right,60,20,0,80,30,40,80,60,0.2,False,0.709,0
right,40,100,0,20,60,40,80,60,1.0,False,0.73,0
right,20,60,20,20,-90,0,20,100,0.8,False,1.442,0
right,0,0,0,60,90,0,20,80,0.8,False,0.83,0
left,40,40,80,80,0,60,100,20,0.1,False,1.526,0
left,20,40,60,0,-90,80,20,20,0.6,False,1.398,0
right,80,80,100,100,60,60,0,80,1.0,False,1.131,0
left,60,20,60,100,60,100,20,100,1.0,False,1.366,0
right,100,60,80,20,-90,60,80,60,0.1,False,1.771,0
left,20,0,60,80,90,100,20,100,1.0,False,1.352,0
left,20,0,20,0,-90,60,0,60,0.2,False,1.399,0
left,100,0,80,100,30,60,40,0,0.2,False,1.37,0
right,0,60,0,100,-90,20,20,80,0.2,False,0.798,0
right,0,80,60,0,-90,0,80,100,0.1,False,1.479,0
left,100,0,100,80,30,40,60,60,1.0,False,1.447,0
left,80,100,20,0,-60,80,60,20,0.1,False,1.172,0
left,100,60,0,80,-90,80,80,40,1.0,False,1.404,0
left,0,100,20,0,-90,40,40,40,0.4,False,0.962,0
right,20,60,80,80,-30,20,0,0,0.1,False,2.156,0
left,0,100,100,80,-60,80,60,60,0.6,False,0.766,0
left,100,0,0,0,60,100,0,100,1.0,False,1.316,0
left,60,0,20,80,-30,60,40,100,0.2,False,0.87,0
right,40,40,0,40,0,0,20,60,0.2,False,1.173,0
right,80,40,40,20,-90,60,80,0,0.4,False,1.614,0
left,80,40,40,0,90,20,40,0,0.8,False,1.403,0
left,0,0,40,60,60,40,40,0,0.8,False,1.379,0
left,60,20,20,80,-90,100,100,80,0.2,False,1.535,0
right,80,100,100,0,60,20,20,40,0.1,False,1.541,0
right,60,100,0,20,30,60,80,100,0.2,False,0.72,0
right,60,20,40,40,-90,0,100,20,1.0,False,0.743,0
right,80,100,100,100,30,20,100,0,0.8,False,0.729,0
left,100,60,40,0,-90,100,0,80,0.1,False,1.388,0
left,40,0,20,80,-90,100,60,100,0.8,False,1.004,0
right,60,20,0,40,-30,60,60,100,1.0,False,0.876,0
left,60,100,0,60,-30,40,20,0,0.6,False,0.926,0
left,0,20,40,100,-30,40,80,0,0.2,False,1.383,0
left,0,20,100,100,30,40,100,40,0.2,False,1.322,0
left,20,60,0,0,0,40,100,0,0.8,False,1.451,0
left,0,0,40,0,-30,20,40,40,0.8,False,1.383,0
left,20,40,100,40,-30,40,20,80,1.0,False,0.79,0
left,20,20,40,60,90,0,20,100,0.2,False,1.387,0
left,60,40,20,100,0,40,0,0,0.1,False,1.417,0
right,40,20,40,0,0,60,60,0,0.1,False,0.728,0
right,80,100,60,0,0,0,60,60,0.2,False,1.667,0
left,60,60,0,0,-60,0,40,40,0.6,False,1.373,0
right,20,40,80,0,-90,80,20,60,1.0,False,0.888,0
left,80,80,60,0,-90,60,80,0,0.2,False,1.565,0
left,80,40,20,0,-90,60,40,60,0.6,False,1.448,0
left,0,60,100,40,-90,20,40,100,0.4,False,1.468,0
left,0,100,60,60,-30,20,80,0,1.0,False,1.272,0
left,100,60,100,100,-90,80,100,20,0.6,False,1.413,0
left,100,40,20,60,90,40,100,0,0.4,False,2.018,0
left,100,20,0,80,0,100,0,60,0.2,False,1.324,0
left,40,60,20,20,-30,100,40,80,0.2,False,1.404,0
left,60,0,100,20,-90,40,60,20,0.1,False,1.366,0
right,40,80,100,60,60,20,80,20,0.2,False,0.936,0
right,20,40,60,40,-60,40,0,60,0.2,False,0.863,0
right,60,100,100,0,30,40,20,20,0.1,False,1.296,0
left,80,40,80,60,0,80,80,100,0.6,False,1.412,0
left,40,20,80,0,-30,60,20,20,0.8,False,1.392,0
left,80,40,0,20,-60,60,20,0,0.8,False,1.378,0
right,60,40,80,100,-60,20,100,40,1.0,False,1.087,0
right,0,0,60,0,-90,40,0,40,0.2,False,0.884,0
left,60,0,80,60,90,40,100,100,1.0,False,2.044,0
left,60,20,60,100,30,80,100,40,0.8,False,1.473,0
left,60,0,80,40,30,60,20,100,0.4,False,1.321,0
left,60,40,80,40,60,0,100,100,0.1,False,1.479,0
right,20,100,40,0,0,60,40,100,1.0,False,1.429,0
left,60,40,20,60,-90,20,80,60,0.6,False,1.535,0
left,100,20,40,100,60,40,60,100,0.6,False,1.407,0
right,20,20,100,20,-30,0,0,80,0.2,False,0.786,0
right,80,60,100,0,0,80,60,40,0.8,False,2.302,0
right,40,100,60,40,-60,60,100,0,1.0,False,0.789,0
left,60,40,0,100,90,40,80,100,0.2,False,1.515,0
left,100,80,20,40,90,40,100,40,0.2,False,1.373,0
left,80,60,100,80,-90,20,0,80,0.8,False,1.403,0
right,100,80,40,0,-90,0,20,0,1.0,False,2.33,0
left,0,20,20,20,-30,100,20,0,0.1,False,0.781,0
left,0,0,20,20,0,40,0,80,0.4,False,1.436,0
right,40,60,100,60,90,40,40,0,0.1,False,0.926,0
right,20,40,0,0,30,0,100,40,0.2,False,1.776,0
right,40,80,60,20,-60,80,80,0,0.2,False,0.827,0
right,60,40,100,0,-60,40,0,60,0.1,False,0.807,0
left,80,20,20,100,0,60,20,80,0.1,False,1.322,0
right,80,60,20,0,-60,80,20,0,1.0,False,1.617,0
right,20,40,80,60,30,80,40,100,0.1,False,1.134,0
left,20,100,0,20,30,40,20,100,1.0,False,1.086,0
right,80,20,20,20,-30,100,40,20,0.2,False,0.937,0
left,20,60,40,100,60,100,100,40,0.6,False,1.362,0
right,80,100,40,0,90,80,40,0,0.4,False,2.069,0
left,40,80,20,20,-60,100,20,60,0.1,False,0.494,1
left,40,0,80,100,30,40,100,100,0.6,False,1.943,0
right,0,0,100,0,30,60,60,60,0.1,False,0.864,0
right,100,80,20,60,-30,60,100,60,1.0,False,0.814,0
right,80,60,100,40,30,0,0,60,0.1,False,0.666,0
right,20,0,80,20,-90,60,100,80,0.1,False,0.847,0
right,100,0,100,40,0,80,0,20,0.6,False,2.06,0
left,100,100,0,0,-30,100,20,80,0.1,False,0.778,0
