feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,100,100,40,100,90,100,80,80,1.0,False,1.336,0
left,60,0,100,20,90,80,60,20,0.1,False,1.312,0
left,60,80,100,60,-60,100,100,100,0.1,False,1.457,0
left,80,100,100,20,30,100,100,0,0.4,False,1.394,0
left,0,0,60,60,-90,100,100,0,0.1,False,1.384,0
left,0,20,100,100,60,80,100,0,0.6,False,1.422,0
left,100,60,100,100,90,20,40,0,1.0,False,1.427,0
left,20,20,100,20,60,80,20,100,0.1,False,1.34,0
left,60,0,100,20,90,80,60,20,0.1,False,1.382,0
left,60,40,100,20,90,80,60,20,0.1,False,1.354,0
right,80,0,100,40,90,40,60,20,0.2,False,1.792,0
left,60,20,100,0,90,80,80,60,0.2,False,1.36,0
left,40,0,80,20,-60,40,60,80,0.1,False,1.364,0
left,80,0,80,80,90,40,60,20,0.2,False,1.39,0
left,40,0,60,20,60,80,60,20,0.2,False,1.297,0
right,60,20,100,40,90,60,60,20,0.2,False,1.468,0
left,60,0,100,20,90,60,60,40,0.6,False,1.376,0
left,80,20,100,40,90,80,40,0,0.2,False,1.338,0
left,80,0,0,20,90,100,60,40,0.2,False,1.325,0
left,60,0,100,20,60,80,80,40,1.0,False,1.404,0
left,40,0,60,20,60,80,60,20,0.2,False,1.393,0
right,20,20,80,0,-60,20,60,60,0.1,False,0.753,0
left,60,100,100,60,-30,40,60,0,0.2,False,1.035,0
right,80,0,80,40,90,60,40,100,0.8,False,1.873,0
left,80,0,20,20,90,80,80,40,0.1,False,1.378,0
right,40,0,100,20,60,80,80,60,1.0,False,0.794,0
left,60,20,100,100,0,100,80,20,1.0,False,1.376,0
left,80,20,60,40,90,20,60,0,0.2,False,1.363,0
left,80,0,0,60,60,0,80,0,0.4,False,1.407,0
left,40,100,100,0,90,100,80,80,0.4,False,1.068,0
right,60,0,40,40,60,80,40,20,0.4,False,1.164,0
right,60,0,80,100,90,40,60,20,0.2,False,0.939,0
right,20,20,80,0,-60,20,60,60,0.1,False,1.556,0
right,60,100,100,20,90,100,80,60,0.2,False,0.916,0
right,60,20,60,100,60,60,80,40,0.4,False,1.097,0
right,60,20,80,0,-90,20,40,80,0.1,False,1.202,0
right,40,0,100,20,-90,80,80,80,0.8,False,2.055,0
right,40,20,80,0,90,80,60,20,0.1,False,1.547,0
left,100,20,0,40,60,0,100,0,0.6,False,1.354,0
right,80,20,40,80,90,40,40,20,0.2,False,1.915,0
left,60,0,60,0,90,100,80,0,0.2,False,1.368,0
left,80,100,60,80,-30,40,80,20,0.2,False,1.518,0
right,80,20,100,80,-30,100,100,40,1.0,False,0.939,0
left,40,20,40,40,90,20,60,40,0.1,False,1.326,0
right,60,100,100,20,90,100,80,60,0.2,False,1.024,0
right,40,20,80,0,90,100,60,80,0.1,False,0.905,0
left,40,20,100,40,-60,100,40,80,0.8,False,0.712,0
right,20,0,100,20,-90,100,80,100,0.6,False,0.756,0
right,100,20,20,40,90,60,80,20,0.4,False,1.667,0
left,60,0,60,20,90,100,60,0,0.2,False,1.351,0
left,40,0,100,20,-90,20,80,80,1.0,False,1.41,0
right,40,20,80,0,-90,40,40,80,0.1,False,0.762,0
right,60,20,60,0,90,80,40,40,0.1,False,1.756,0
right,100,80,40,100,90,60,80,40,0.4,False,1.542,0
left,80,40,60,0,-90,20,40,60,0.1,False,1.531,0
right,100,40,100,100,-30,100,100,20,1.0,False,1.055,0
left,40,20,100,40,-60,100,40,80,0.8,False,0.776,0
right,40,80,80,20,-90,20,40,80,0.1,False,0.851,0
left,40,20,100,0,-90,40,60,100,0.2,False,0.96,0
right,80,20,60,20,-90,40,80,60,0.2,False,0.696,0
right,100,20,80,0,-90,40,0,80,0.1,False,1.976,0
left,40,0,100,0,-60,20,80,80,1.0,False,1.399,0
left,80,20,40,60,90,40,80,20,0.4,False,1.356,0
left,60,60,100,60,-90,100,20,80,0.6,False,0.654,0
left,60,60,40,100,90,60,60,40,0.6,False,1.369,0
right,20,0,100,40,-90,100,60,100,0.4,False,0.846,0
right,60,60,80,20,0,60,20,60,0.1,False,0.925,0
right,20,60,100,20,-90,20,80,80,1.0,False,0.923,0
right,0,0,0,100,-60,20,0,40,0.6,False,0.874,0
left,80,0,100,100,-90,100,60,100,0.8,False,0.916,0
left,60,60,100,60,-90,100,0,100,0.2,False,0.83,0
left,0,20,100,100,60,60,100,80,0.1,False,1.508,0
left,20,80,0,20,90,0,100,0,0.6,False,1.404,0
left,80,0,100,100,-90,100,80,80,0.1,False,0.917,0
left,100,80,100,20,-60,100,100,100,0.1,False,1.747,0
left,0,20,100,80,30,80,100,0,0.6,False,1.35,0
left,100,0,40,100,90,0,60,60,1.0,False,1.354,0
right,100,0,100,100,-90,100,60,100,0.1,False,0.937,0
left,60,0,100,0,60,40,0,0,0.1,False,1.352,0
left,60,100,100,20,-30,0,0,0,0.8,False,1.386,0
left,60,60,100,60,-90,100,0,100,0.2,False,0.536,0
left,80,60,80,60,0,100,0,100,1.0,False,1.372,0
right,20,80,100,40,-60,80,20,100,0.2,False,0.822,0
left,80,40,100,0,-90,100,20,100,0.2,False,0.538,0
left,60,60,80,20,30,80,0,100,0.2,False,1.348,0
left,40,40,100,80,-90,0,0,80,0.2,False,1.541,0
right,60,40,100,40,-90,100,0,100,0.2,False,0.953,0
left,60,60,80,40,-90,100,80,100,0.2,False,1.408,0
right,40,60,100,40,-90,100,20,100,0.6,False,0.862,0
right,60,60,100,60,-90,0,40,100,0.2,False,1.106,0
left,80,80,100,60,-90,40,20,100,0.2,False,0.836,0
left,40,80,0,0,-60,0,0,100,0.1,False,1.514,0
left,60,60,100,60,-90,100,0,100,0.2,False,0.608,0
right,80,20,100,20,-90,100,20,80,0.2,False,0.882,0
left,80,40,100,0,-90,100,20,100,0.2,False,0.772,0
left,40,60,60,20,30,80,0,80,0.1,False,1.359,0
right,80,80,100,60,-90,100,60,100,0.2,False,0.731,0
left,60,80,60,20,-60,100,80,100,0.2,False,0.963,0
right,60,60,60,40,-90,80,80,100,0.1,False,1.762,0
left,80,20,100,20,-60,80,20,100,0.1,False,0.591,0
right,60,60,80,40,-90,0,60,100,0.4,False,0.742,0
left,60,20,20,60,-90,80,20,100,0.2,False,0.922,0
left,60,40,80,20,90,100,100,100,0.1,False,1.293,0
right,40,40,80,60,-30,100,0,80,0.6,False,1.124,0
left,80,20,100,20,-60,80,20,100,0.1,False,0.958,0
left,40,40,80,20,-90,20,0,100,0.4,False,0.875,0
right,20,60,60,0,60,60,0,100,0.2,False,2.475,0
left,40,40,80,0,-30,60,80,80,0.1,False,1.397,0
right,60,40,0,80,-60,20,80,80,0.2,False,1.672,0
right,80,40,100,20,-30,100,20,80,0.1,False,0.954,0
right,60,40,40,0,90,100,40,100,0.1,False,0.849,0
right,60,40,80,20,-30,100,20,100,0.4,False,0.917,0
left,60,100,60,20,-60,100,100,80,0.2,False,1.378,0
left,60,60,40,60,60,100,20,80,0.2,False,1.383,0
left,40,20,0,80,-90,100,40,100,0.2,False,0.977,0
left,60,40,80,0,-60,80,20,100,0.2,False,0.963,0
right,60,40,40,0,90,100,40,100,0.1,False,1.87,0
right,100,60,60,40,-60,80,0,80,0.1,False,1.973,0
right,0,40,80,20,60,60,100,80,0.1,False,0.985,0
right,80,20,60,20,-30,20,40,100,0.8,False,1.326,0
right,80,0,40,20,90,100,60,100,0.2,False,1.945,0
left,20,20,80,20,-60,40,20,100,0.2,False,0.928,0
left,80,20,100,20,-60,60,0,100,0.1,False,1.49,0
right,40,40,80,20,-60,100,0,100,0.6,False,0.985,0
left,60,80,40,80,60,100,20,60,0.2,False,1.323,0
left,80,60,40,80,30,100,20,60,0.1,False,1.289,0
left,60,100,80,0,-90,100,0,80,0.1,False,0.84,0
right,40,0,80,20,-90,20,60,100,0.6,False,0.876,0
left,60,100,80,0,-90,100,0,80,0.1,False,0.612,0
left,100,40,60,20,-60,80,0,40,0.1,False,1.388,0
right,40,40,60,40,-60,100,0,0,0.8,False,0.887,0
left,80,0,60,20,90,80,40,80,0.2,False,1.349,0
left,60,20,40,100,90,80,60,100,0.2,False,0.967,0
right,100,80,60,60,-30,80,0,80,0.1,False,0.896,0
right,0,60,80,40,60,80,80,100,0.2,False,1.532,0
left,100,80,40,60,0,100,20,80,0.1,False,1.683,0
right,100,80,100,0,-60,60,20,60,0.1,False,1.932,0
left,40,40,60,20,-90,20,0,100,0.8,False,0.818,0
right,60,0,100,20,-90,100,80,100,0.8,False,0.94,0
right,100,60,60,20,-30,40,60,100,0.6,False,0.89,0
right,0,0,0,100,-60,20,0,40,0.6,False,0.862,0
left,60,60,100,60,-60,100,20,100,0.2,False,0.509,0
left,80,60,80,60,-90,100,0,100,0.2,False,1.79,0
right,100,0,20,100,90,0,80,20,1.0,False,0.905,0
left,100,0,100,100,-90,100,60,100,0.1,False,0.861,0
left,80,0,100,100,-90,100,60,100,0.8,False,0.899,0
right,0,0,20,100,-60,40,0,40,0.6,False,0.8,0
right,60,60,100,60,30,100,0,100,0.1,False,0.945,0
left,80,80,0,20,90,0,80,0,0.6,False,1.397,0
left,20,20,100,100,60,60,0,40,0.6,False,1.365,0
left,0,0,0,100,-60,20,100,80,0.1,False,1.393,0
right,100,0,100,100,-60,100,60,100,0.6,False,0.97,0
left,60,60,100,60,-60,100,20,100,0.2,False,0.908,0
left,40,60,80,80,-30,100,80,100,0.6,False,0.978,0
left,20,0,100,60,-30,100,60,60,0.4,False,0.911,0
left,60,80,100,0,30,100,40,100,0.1,False,1.392,0
left,60,40,80,60,-60,80,40,100,0.1,False,0.963,0
left,20,40,100,60,-60,100,20,0,0.4,False,0.75,0
left,40,60,100,60,-60,100,20,100,0.4,False,0.839,0
left,60,60,100,20,-60,100,20,40,0.1,False,0.725,0
left,60,80,100,40,-30,100,20,100,0.2,False,0.505,0
right,40,40,100,60,90,80,80,100,0.2,False,0.811,0
right,80,60,100,40,30,100,20,20,0.1,False,2.03,0
left,60,60,100,60,-60,100,0,100,0.1,False,0.839,0
left,60,80,100,40,-30,100,20,100,0.2,False,0.743,0
right,20,60,80,40,-30,100,20,20,0.2,False,0.939,0
left,40,60,80,100,-60,100,60,80,0.8,False,1.385,0
left,80,60,100,40,60,80,0,80,0.1,False,1.343,0
left,40,100,100,100,-90,100,40,100,0.6,False,0.887,0
left,60,80,100,0,30,100,20,100,0.2,False,1.347,0
left,60,60,80,40,-60,80,20,100,0.2,False,0.787,0
left,40,0,100,40,-30,80,60,80,0.4,False,0.921,0
left,40,40,60,80,-60,80,60,100,0.1,False,1.385,0
left,40,80,80,60,-90,100,0,100,0.2,False,0.881,0
left,20,20,100,40,-30,100,20,100,0.6,False,0.84,0
right,20,60,100,80,-30,60,80,80,0.6,False,0.978,0
left,60,80,100,40,-30,100,20,100,0.2,False,1.198,0
right,0,0,100,80,-30,40,100,80,0.4,False,1.042,0
right,60,100,80,0,30,80,40,80,0.1,False,2.117,0
left,40,0,60,60,-90,100,0,80,0.4,False,1.387,0
left,60,60,60,100,-60,80,60,0,0.8,False,1.54,0
right,40,60,80,80,-90,100,40,60,1.0,False,0.921,0
right,0,0,60,60,-60,100,0,80,0.1,False,0.949,0
right,40,100,80,60,-90,80,80,100,0.2,False,1.293,0
left,0,0,100,40,-30,100,20,100,0.6,False,0.785,0
left,40,0,0,40,-60,100,60,100,0.8,False,0.994,0
right,60,60,100,60,-90,60,20,100,0.8,False,0.819,0
left,100,40,100,20,-60,100,40,100,0.6,False,0.832,0
left,0,0,100,40,-30,100,20,100,0.6,False,0.761,0
left,20,0,80,60,-30,100,0,80,0.6,False,1.398,0
right,40,0,40,0,-60,100,60,100,1.0,False,0.987,0
right,20,100,100,60,-60,80,100,100,0.1,False,1.613,0
left,80,100,100,60,30,80,60,80,0.1,False,0.93,0
left,40,60,80,60,-90,80,40,60,1.0,False,1.365,0
right,40,40,60,80,-90,100,20,100,0.4,False,1.785,0
left,60,60,100,40,-60,80,60,80,0.1,False,1.631,0
right,40,100,100,0,60,60,40,60,0.1,False,2.147,0
right,80,60,60,100,-60,100,60,0,0.8,False,0.819,0
left,80,100,100,0,30,100,40,100,0.6,False,1.353,0
right,20,80,60,80,-90,100,40,60,1.0,False,0.88,0
left,0,0,100,40,-30,100,20,100,0.6,False,0.534,0
left,0,100,100,40,0,100,20,80,0.8,False,1.372,0
left,0,20,40,40,-30,100,0,100,0.6,False,0.736,0
left,100,80,100,60,0,80,40,100,0.1,False,1.366,0
right,20,100,40,80,-30,80,40,40,1.0,False,0.953,0
right,20,60,20,100,-90,40,20,100,0.4,False,1.55,0
right,0,0,100,20,-60,80,0,100,0.6,False,0.827,0
left,60,60,100,0,60,60,60,80,0.2,False,1.354,0
right,40,0,60,80,-90,100,40,80,1.0,False,0.823,0
right,40,60,40,80,-60,100,80,0,0.8,False,1.777,0
right,40,60,60,80,-90,60,40,60,1.0,False,0.899,0
left,40,0,0,20,-60,80,60,60,1.0,False,1.008,0
