feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,100,80,100,0,0,20,60,60,0.8,False,2.264,0
right,100,80,40,0,30,0,60,100,1.0,False,0.901,0
right,100,80,40,20,30,20,40,100,1.0,False,0.605,0
left,100,60,60,40,90,0,100,80,0.8,False,1.321,0
right,100,100,40,0,0,80,60,100,0.8,False,0.889,0
right,0,60,100,40,90,40,100,60,0.2,False,1.871,0
right,100,40,20,100,-90,80,100,20,0.8,False,1.973,0
left,100,60,40,0,-30,20,40,60,0.2,False,0.858,0
left,40,20,60,100,90,40,80,40,0.6,False,1.363,0
left,40,80,60,80,-90,80,60,80,1.0,False,1.477,0
left,100,40,80,60,0,40,20,60,0.6,False,1.451,0
right,80,60,60,0,-60,100,100,60,0.2,False,0.719,0
right,100,80,100,0,-30,20,60,40,0.6,False,0.964,0
right,80,100,60,40,30,0,100,20,1.0,False,0.769,0
right,20,80,40,40,30,0,100,20,1.0,False,1.584,0
right,100,60,0,40,-30,80,40,20,0.1,False,0.898,0
right,40,60,100,40,-90,80,80,20,0.8,False,0.952,0
right,40,60,0,40,-30,40,100,20,0.8,False,0.761,0
right,80,100,60,40,30,0,100,20,1.0,False,0.92,0
right,40,40,80,20,60,0,20,80,1.0,False,1.147,0
right,20,100,20,60,0,100,0,100,0.6,False,2.043,0
right,20,80,80,40,60,100,100,80,1.0,False,1.537,0
left,40,100,20,40,-30,40,100,60,0.8,False,1.378,0
right,80,80,20,40,90,0,60,20,0.6,False,0.888,0
right,20,80,80,20,30,60,100,0,1.0,False,1.604,0
right,40,60,0,40,-30,40,100,20,0.8,False,1.43,0
right,0,40,20,20,0,40,100,20,0.6,False,0.685,0
right,40,60,60,40,-30,40,60,0,0.6,False,0.756,0
right,40,60,0,40,-30,60,100,20,0.8,False,0.794,0
left,60,40,0,20,-30,40,80,20,0.8,False,1.378,0
right,40,60,0,40,-60,40,100,40,0.4,False,1.925,0
left,40,60,100,40,0,40,100,0,0.2,False,1.378,0
right,80,20,0,40,-60,20,100,20,0.8,False,1.036,0
right,20,60,40,40,-30,40,100,20,0.8,False,1.773,0
right,40,80,40,60,0,40,100,40,1.0,False,1.006,0
right,20,80,0,20,-90,40,100,20,0.8,False,0.832,0
left,40,100,0,60,-60,40,100,20,1.0,False,1.373,0
right,0,40,20,20,0,40,100,20,0.6,False,1.541,0
right,20,100,0,20,-60,40,100,40,0.8,False,0.82,0
left,20,40,40,40,0,40,100,100,0.4,False,1.505,0
left,0,20,20,20,-90,20,80,0,0.6,False,1.375,0
left,20,60,60,60,-60,60,20,60,0.4,False,1.44,0
left,40,100,0,20,-60,40,80,0,0.6,False,1.387,0
right,40,80,20,40,-30,100,60,0,0.8,False,0.852,0
right,40,80,20,60,0,40,100,40,1.0,False,0.823,0
right,40,80,0,40,-60,20,80,40,0.4,False,0.741,0
right,20,80,20,20,-90,60,100,0,0.8,False,1.007,0
right,0,40,20,40,-30,20,100,80,0.6,False,1.616,0
left,20,80,0,20,-30,40,100,40,1.0,False,1.391,0
right,40,80,0,40,-60,20,80,40,0.4,False,0.731,0
right,20,80,20,0,0,100,60,40,1.0,False,2.146,0
left,0,40,40,100,-30,0,100,80,0.6,False,1.411,0
right,20,100,80,80,0,60,100,40,0.2,False,0.744,0
right,20,80,0,0,-90,40,100,0,0.6,False,1.218,0
right,0,40,20,0,0,20,100,100,0.6,False,1.813,0
right,100,60,20,40,60,0,100,20,0.8,False,1.775,0
left,20,100,0,20,30,20,40,20,0.6,False,1.461,0
right,40,60,40,40,0,100,80,0,0.8,False,1.68,0
right,0,40,0,60,-60,40,100,100,0.4,False,1.033,0
right,0,100,0,20,-30,40,100,40,0.1,False,0.877,0
right,20,100,0,40,-90,60,100,40,0.8,False,1.534,0
right,40,80,0,40,-60,20,80,40,0.4,False,1.783,0
left,0,20,40,100,0,20,100,60,0.6,False,1.535,0
left,80,60,40,40,60,0,0,40,0.8,False,1.356,0
left,0,0,20,100,-60,20,100,100,0.6,False,1.419,0
left,80,80,20,20,-60,60,60,20,0.1,False,1.396,0
left,0,100,20,20,0,20,40,40,0.4,False,1.505,0
right,40,80,0,20,-90,40,100,0,0.6,False,1.427,0
right,40,80,0,60,-90,0,80,40,0.4,False,1.779,0
right,0,60,80,0,0,20,100,100,0.4,False,0.79,0
right,20,40,60,60,-30,20,100,100,0.4,False,0.686,0
right,80,20,100,60,-90,20,100,100,0.4,False,0.755,0
left,20,60,40,0,30,100,60,40,1.0,False,1.315,0
right,20,40,60,60,-30,20,100,100,0.4,False,1.494,0
right,20,60,0,0,-90,40,80,0,0.6,False,1.763,0
right,20,60,0,60,-30,40,100,40,0.2,False,0.731,0
right,20,100,0,20,-30,40,20,0,0.2,False,1.267,0
left,60,60,0,20,60,60,100,0,0.4,False,1.482,0
left,100,80,80,40,60,0,100,60,0.6,False,1.369,0
left,60,100,40,40,-60,80,80,20,0.1,False,1.19,0
right,40,80,0,60,-90,0,80,60,0.6,False,0.874,0
left,0,80,40,0,-60,80,60,100,0.1,False,1.369,0
left,40,60,0,60,-90,100,100,20,0.2,False,1.386,0
left,60,80,20,40,-90,60,60,40,0.2,False,1.095,0
right,40,20,20,80,30,20,80,40,0.6,False,0.817,0
right,80,100,60,40,30,0,100,20,1.0,False,0.782,0
right,100,100,20,40,0,60,60,20,0.1,False,2.006,0
right,0,80,80,20,-90,40,100,0,1.0,False,0.782,0
right,20,100,0,60,30,0,100,20,1.0,False,0.96,0
right,40,100,60,40,90,100,40,100,0.8,False,0.791,0
right,40,60,80,40,-90,80,60,20,0.8,False,0.993,0
right,80,100,60,40,30,20,100,20,1.0,False,0.648,0
right,20,80,60,20,90,0,20,80,1.0,False,0.844,0
right,40,20,80,20,30,60,80,0,1.0,False,1.835,0
right,0,40,20,20,0,40,80,20,0.6,False,0.881,0
right,60,80,60,40,30,0,100,0,1.0,False,0.838,0
right,100,100,60,60,30,0,100,40,1.0,False,0.626,0
right,100,100,60,60,30,0,100,40,1.0,False,0.683,0
right,100,100,60,60,30,20,0,40,1.0,False,0.716,0
right,100,100,40,40,60,0,100,60,1.0,False,2.204,0
right,100,100,100,40,60,20,100,20,1.0,False,2.287,0
right,80,100,80,60,0,0,80,60,1.0,False,0.695,0
right,100,80,60,80,30,20,100,20,0.8,False,0.67,0
left,100,100,60,0,30,0,100,40,1.0,False,1.195,0
left,100,40,60,40,60,0,40,60,1.0,False,1.454,0
right,80,80,60,80,30,0,100,60,0.8,False,0.507,0
left,80,0,40,60,60,20,100,20,1.0,False,1.386,0
right,100,100,40,0,30,0,100,20,0.6,False,2.069,0
right,0,80,60,40,30,0,100,40,1.0,False,0.932,0
right,80,80,60,80,30,0,100,60,0.8,False,2.042,0
right,100,0,20,0,60,100,100,0,0.6,False,1.5,0
right,100,80,80,40,60,40,100,0,0.8,False,0.861,0
right,80,40,80,80,0,60,80,60,1.0,False,0.94,0
right,100,100,60,20,30,0,100,20,0.4,False,0.893,0
right,100,100,40,80,60,40,100,0,0.6,False,2.093,0
right,100,40,60,40,60,0,20,60,1.0,False,0.889,0
left,100,100,60,0,60,0,100,40,0.8,False,1.419,0
right,80,80,40,80,30,0,80,60,0.8,False,1.779,0
left,80,20,80,60,60,40,100,20,0.8,False,1.577,0
left,100,80,60,40,90,20,20,60,0.8,False,1.438,0
right,100,40,60,20,60,40,80,40,1.0,False,1.26,0
right,100,80,80,40,60,40,100,0,0.8,False,0.704,0
left,80,40,0,40,30,0,0,100,0.8,False,1.947,0
right,80,100,60,80,0,0,100,80,0.8,False,1.904,0
left,80,40,60,60,60,0,80,0,1.0,False,1.395,0
right,0,80,0,80,60,20,20,60,0.8,False,1.641,0
right,100,100,40,40,60,80,60,0,1.0,False,0.925,0
right,80,0,0,80,-30,0,100,80,0.6,False,1.937,0
left,60,20,60,60,60,40,100,40,0.6,False,1.365,0
left,100,80,80,40,90,40,40,40,0.8,False,1.366,0
left,80,60,100,60,30,0,80,60,0.4,False,0.912,0
left,80,0,20,0,90,0,100,20,0.4,False,1.922,0
right,100,100,80,40,30,40,60,20,1.0,False,0.586,0
right,100,100,80,40,30,40,60,20,1.0,False,0.499,1
left,60,100,40,100,0,0,100,80,0.6,False,1.928,0
right,80,100,60,100,0,0,100,80,0.8,False,1.697,0
left,20,40,20,40,60,60,20,80,0.8,False,1.387,0
left,60,40,60,20,30,0,60,0,0.8,False,2.001,0
right,100,20,20,0,-60,0,80,60,0.6,False,1.569,0
left,60,40,0,60,30,20,100,40,0.6,False,1.336,0
left,100,100,80,40,90,20,40,40,0.1,False,1.335,0
left,80,20,0,40,30,80,20,100,0.4,False,1.373,0
right,40,40,80,80,30,60,100,40,0.6,False,1.532,0
right,100,80,40,40,90,80,80,0,1.0,False,0.88,0
right,100,60,100,40,60,20,100,20,0.8,False,1.563,0
right,100,100,80,40,30,40,60,20,1.0,False,0.721,0
right,100,80,100,40,-30,60,80,0,0.4,False,0.881,0
left,60,100,40,80,0,0,80,0,0.6,False,1.439,0
left,40,60,100,100,-60,40,80,60,0.6,False,0.971,0
right,100,80,60,20,90,60,80,20,1.0,False,0.778,0
right,40,60,40,40,60,60,80,100,0.6,False,0.96,0
left,100,100,0,40,30,40,80,0,1.0,False,1.445,0
right,80,100,100,100,30,0,80,80,1.0,False,2.344,0
left,40,60,0,40,60,0,100,20,0.6,False,1.359,0
right,60,20,100,100,30,60,100,40,0.1,False,1.579,0
right,100,0,0,40,60,80,60,0,0.4,False,0.748,0
left,40,60,60,100,0,60,100,20,0.8,False,1.439,0
right,80,100,60,40,30,0,100,20,1.0,False,0.64,0
right,40,80,80,40,-90,100,60,60,1.0,False,0.744,0
right,20,80,60,20,90,0,20,20,0.8,False,0.859,0
right,80,100,60,40,30,0,100,20,1.0,False,1.7,0
right,60,100,60,40,0,0,100,20,1.0,False,1.79,0
right,80,100,60,40,90,20,100,20,1.0,False,0.771,0
left,100,100,80,40,30,40,60,20,0.8,False,1.049,0
right,20,40,80,40,-90,80,60,0,0.8,False,0.841,0
right,40,80,80,20,-90,80,60,20,0.8,False,1.902,0
right,100,80,80,20,30,40,80,20,1.0,False,1.039,0
right,40,40,20,20,0,40,80,20,0.4,False,1.652,0
right,80,0,60,60,30,0,100,0,1.0,False,2.129,0
right,80,100,60,40,30,0,100,20,1.0,False,0.763,0
left,80,80,80,40,-90,0,100,0,0.8,False,1.449,0
right,80,100,60,20,60,0,80,0,0.8,False,2.339,0
left,80,100,60,40,0,20,100,40,0.4,False,1.371,0
left,60,0,60,40,30,0,80,20,1.0,False,1.517,0
right,100,100,60,20,30,0,100,20,1.0,False,1.154,0
right,100,100,100,20,30,60,100,20,1.0,False,1.474,0
right,100,80,40,40,60,0,80,0,0.6,False,2.01,0
right,100,80,60,40,0,0,100,20,0.2,False,0.836,0
right,80,80,60,60,30,20,100,40,1.0,False,0.667,0
right,80,40,60,20,30,0,100,20,0.8,False,1.819,0
right,80,100,60,20,60,20,100,60,0.8,False,1.081,0
right,80,80,60,60,30,20,100,40,1.0,False,0.86,0
right,100,100,40,40,60,0,80,60,0.4,False,1.662,0
left,80,100,60,20,60,0,80,80,1.0,False,1.37,0
left,80,80,0,20,-90,0,80,0,1.0,False,1.408,0
right,100,0,60,20,30,0,40,80,0.2,False,1.594,0
left,60,80,40,20,30,60,60,0,0.8,False,1.167,0
left,100,100,80,40,30,0,100,0,1.0,False,1.04,0
left,80,0,60,40,60,0,100,0,1.0,False,1.387,0
right,100,100,100,40,60,60,80,20,0.8,False,0.925,0
right,100,80,40,40,0,0,100,100,0.1,False,2.168,0
right,80,60,40,0,0,80,80,20,1.0,False,0.916,0
left,60,20,80,40,0,20,60,20,0.8,False,1.494,0
right,80,80,60,60,30,20,100,40,1.0,False,0.846,0
left,40,80,40,20,30,80,80,20,0.6,False,1.393,0
left,60,100,20,0,0,80,60,0,0.6,False,1.368,0
right,100,80,80,80,30,40,80,20,0.8,False,0.642,0
left,80,80,80,60,60,80,100,20,0.6,False,1.372,0
right,60,60,20,20,0,80,60,0,0.4,False,1.817,0
left,40,20,80,40,-30,0,40,60,0.6,False,1.368,0
left,80,100,20,0,90,0,60,60,0.8,False,1.355,0
right,60,100,40,0,0,60,80,40,1.0,False,0.861,0
left,60,40,40,20,90,20,80,100,1.0,False,1.372,0
right,80,80,0,40,60,0,100,100,0.8,False,1.468,0
left,80,80,60,40,60,40,80,20,0.8,False,1.402,0
right,100,80,80,80,30,40,80,20,0.8,False,0.907,0
left,80,80,20,60,90,60,100,40,0.8,False,1.422,0
left,100,60,60,60,30,0,100,40,0.1,False,1.006,0
left,20,60,40,0,30,80,60,20,0.8,False,1.343,0
left,80,80,60,40,60,40,60,0,0.6,False,1.366,0
right,60,100,20,0,90,40,100,40,1.0,False,0.847,0
left,40,80,20,20,0,80,60,0,1.0,False,1.449,0
right,80,80,60,80,30,20,80,40,0.8,False,0.723,0
right,80,100,80,40,30,40,60,0,0.4,False,0.781,0
right,60,60,40,40,30,60,80,80,0.4,False,1.699,0
left,40,20,40,20,60,60,60,40,0.6,False,1.361,0
left,100,80,60,60,30,20,80,20,0.8,False,0.919,0
right,80,80,60,80,30,20,80,40,0.8,False,0.663,0
left,60,100,0,0,60,60,100,60,0.8,False,1.438,0
right,80,100,0,40,90,40,100,40,1.0,False,0.866,0
right,100,80,20,80,60,40,60,20,0.2,False,0.836,0
right,0,80,80,40,0,20,100,40,0.8,False,1.495,0
left,100,80,80,60,30,20,80,40,0.1,False,1.179,0
right,80,80,60,40,30,20,60,20,0.2,False,1.856,0
right,100,80,60,80,30,40,80,60,0.8,False,0.629,0
right,100,80,60,40,30,80,100,60,0.2,False,0.741,0
left,40,60,40,80,-30,100,60,0,0.8,False,1.393,0
right,60,100,40,20,90,80,100,40,0.6,False,0.814,0
right,40,100,40,0,90,20,100,40,1.0,False,1.882,0
left,80,0,100,100,-90,100,60,100,0.2,False,0.786,0
left,60,0,100,0,60,0,0,0,0.1,False,1.375,0
left,80,0,0,100,90,80,20,100,0.2,False,1.348,0
left,80,0,20,100,90,20,0,0,0.2,False,1.387,0
left,100,20,20,60,-90,100,0,100,0.2,False,1.429,0
left,0,0,60,60,-90,100,100,0,0.1,False,1.408,0
left,100,0,0,100,90,20,40,100,0.4,False,1.464,0
left,0,20,100,100,-90,60,40,20,0.1,False,0.849,0
left,100,20,20,100,0,100,20,20,0.1,False,1.319,0
left,20,20,100,20,60,80,20,100,0.1,False,1.366,0
left,20,0,40,20,90,100,40,0,0.1,False,1.345,0
left,0,100,0,20,90,0,100,100,0.1,False,1.375,0
left,80,0,100,100,-90,100,60,100,0.2,False,1.416,0
left,60,40,100,100,-60,100,60,100,0.2,False,0.883,0
right,80,0,100,100,-90,40,60,100,0.4,False,1.571,0
left,80,20,100,80,90,100,80,60,0.4,False,1.36,0
left,40,0,80,20,-60,40,60,80,0.2,False,1.413,0
left,100,0,80,80,-90,40,60,100,0.4,False,1.03,0
left,60,0,60,100,-90,100,60,100,0.4,False,1.37,0
right,80,20,100,100,-90,80,60,100,0.2,False,0.766,0
left,80,0,100,100,-90,80,60,40,0.6,False,0.911,0
left,100,20,100,40,-60,100,40,80,0.4,False,0.557,0
