feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,60,40,60,40,60,80,0,20,0.1,False,0.841,0
left,100,20,40,100,-30,60,40,0,0.8,False,0.993,0
right,60,80,40,0,30,60,80,60,0.6,False,1.804,0
left,20,60,20,40,0,0,20,0,0.8,False,1.392,0
right,0,100,0,80,-90,20,100,20,0.4,False,1.834,0
left,0,80,40,20,-90,0,60,80,1.0,False,1.398,0
left,0,60,40,40,-60,40,60,80,0.4,False,1.37,0
right,80,60,40,80,0,20,100,20,1.0,False,0.587,0
right,20,80,60,40,60,80,100,80,0.8,False,0.618,0
left,80,0,0,100,-60,60,20,60,0.2,False,1.037,0
right,0,100,80,80,-30,20,80,0,0.4,False,0.862,0
right,80,40,60,0,90,20,60,0,0.8,False,1.469,0
left,40,60,100,20,90,40,100,60,0.1,False,1.354,0
right,80,100,100,20,30,40,60,80,0.4,False,0.778,0
left,40,0,80,20,30,40,40,60,0.8,False,1.434,0
left,60,100,100,0,-90,20,100,60,0.1,False,1.611,0
left,80,20,20,20,60,60,40,20,0.6,False,1.402,0
right,40,40,20,80,-30,100,60,80,0.6,False,1.747,0
left,20,60,60,60,60,0,100,20,0.6,False,1.42,0
left,40,0,0,40,-60,80,80,40,0.1,False,0.962,0
right,0,80,80,60,60,100,60,100,1.0,False,1.132,0
right,60,20,0,80,-30,60,20,100,1.0,False,0.952,0
right,40,20,80,0,30,0,80,100,0.2,False,3.793,0
right,100,40,100,60,30,60,20,40,0.2,False,1.83,0
left,80,80,40,100,60,80,40,80,0.2,False,1.37,0
left,0,80,20,60,-60,20,60,0,0.6,False,1.38,0
right,100,40,80,20,-30,80,0,80,0.6,False,0.873,0
left,0,80,100,60,0,20,40,20,0.4,False,1.739,0
right,40,100,20,60,-60,60,60,40,0.8,False,0.965,0
left,0,60,20,80,90,0,100,100,0.8,False,1.311,0
left,0,20,60,60,-90,60,0,80,0.8,False,1.401,0
right,40,0,0,100,-90,60,20,40,1.0,False,0.769,0
right,0,20,20,40,0,20,100,0,0.2,False,0.891,0
left,40,40,0,60,-90,100,40,0,0.4,False,1.393,0
right,20,100,60,100,0,100,0,0,0.6,False,0.829,0
right,60,20,80,0,-60,100,60,60,0.1,False,0.89,0
left,40,0,40,100,-60,20,60,60,0.6,False,1.519,0
left,80,40,40,20,30,100,80,80,0.4,False,1.433,0
left,100,60,80,60,90,0,0,40,0.4,False,1.354,0
left,60,100,40,100,30,0,0,20,0.4,False,1.319,0
right,80,0,100,0,-30,100,100,60,0.8,False,0.886,0
right,100,0,60,40,0,100,0,100,0.2,False,1.374,0
left,100,20,60,20,0,80,20,100,1.0,False,1.442,0
left,100,80,60,60,60,0,0,60,0.1,False,1.383,0
right,60,60,80,80,-60,60,20,0,0.4,False,0.813,0
left,40,40,60,40,-30,60,60,20,0.6,False,1.088,0
right,60,20,100,60,90,100,100,0,0.2,False,0.794,0
right,0,20,60,40,30,20,100,40,0.6,False,1.606,0
left,40,100,100,60,60,100,40,100,0.8,False,1.444,0
left,0,60,100,100,-60,60,20,0,0.4,False,1.02,0
right,80,0,0,40,90,40,0,60,0.4,False,1.665,0
left,0,0,20,80,30,100,100,40,0.1,False,1.497,0
right,0,100,40,40,-60,80,80,100,0.2,False,0.772,0
right,100,0,100,60,-30,0,80,80,0.1,False,0.738,0
right,80,40,80,20,60,40,100,40,0.6,False,0.779,0
left,40,100,60,80,30,100,60,100,1.0,False,1.393,0
right,20,60,80,40,0,0,0,80,0.1,False,1.782,0
right,80,80,100,80,-60,0,40,0,0.6,False,0.811,0
left,20,80,0,20,-90,0,20,0,0.4,False,1.374,0
left,60,100,40,60,90,0,40,40,0.2,False,1.377,0
left,20,80,80,40,90,80,60,20,0.2,False,1.365,0
right,100,40,40,40,-60,60,40,100,1.0,False,0.92,0
left,20,80,20,20,0,100,80,100,0.1,False,1.393,0
right,40,80,0,20,-30,40,20,80,1.0,False,0.802,0
right,20,40,0,0,0,0,60,60,0.1,False,0.871,0
right,40,40,60,40,90,60,100,100,0.8,False,0.702,0
left,80,20,40,60,-90,0,40,60,0.6,False,1.573,0
left,40,80,80,40,-60,40,80,40,0.6,False,1.424,0
left,60,80,0,0,0,0,0,20,1.0,False,1.343,0
right,100,40,80,40,0,80,20,100,0.1,False,1.203,0
right,0,0,40,0,-30,80,60,60,1.0,False,0.889,0
left,40,80,20,80,90,20,100,100,0.4,False,1.323,0
left,60,80,80,100,30,40,60,60,0.6,False,0.637,0
left,0,40,40,60,-30,60,20,20,0.8,False,1.389,0
right,80,100,0,0,90,60,80,20,0.1,False,1.34,0
right,100,20,60,80,-60,80,0,40,1.0,False,0.939,0
left,80,20,40,80,-90,40,100,100,0.2,False,1.45,0
right,100,100,0,100,0,40,100,80,0.1,False,0.717,0
right,80,100,100,100,-30,40,60,0,0.4,False,0.796,0
right,20,100,20,60,30,40,0,40,1.0,False,1.887,0
left,60,80,40,20,-90,0,80,60,0.8,False,1.434,0
right,60,0,60,60,90,40,80,60,1.0,False,1.759,0
left,60,60,20,100,60,100,0,100,0.6,False,1.345,0
right,0,0,80,20,60,20,0,100,0.6,False,1.392,0
left,0,20,100,0,60,100,20,40,0.8,False,1.337,0
right,80,40,20,20,-30,100,60,100,0.4,False,0.776,0
left,100,100,40,0,-60,40,80,0,1.0,False,1.39,0
left,100,40,60,40,-60,40,0,40,0.4,False,1.346,0
right,40,20,0,60,60,60,80,100,0.2,False,1.857,0
left,40,20,40,0,0,40,60,20,0.4,False,1.435,0
right,60,100,60,60,-60,60,20,0,0.1,False,0.718,0
left,0,40,0,80,90,60,100,60,0.8,False,1.615,0
right,20,60,40,60,90,100,100,40,0.1,False,0.964,0
left,0,60,100,80,-30,60,20,60,1.0,False,0.874,0
left,60,80,80,0,-90,40,40,80,0.6,False,0.905,0
left,0,0,60,0,90,80,40,80,0.4,False,1.429,0
right,60,20,0,100,-60,80,20,80,0.2,False,0.712,0
right,80,80,100,60,-90,20,60,20,0.8,False,2.069,0
left,0,40,20,100,30,20,80,100,0.1,False,2.062,0
right,40,80,20,20,-90,80,20,40,0.8,False,0.848,0
right,40,100,80,0,60,0,80,20,0.1,False,0.889,0
left,20,60,80,100,0,0,0,20,0.8,False,1.414,0
left,40,40,20,80,60,0,60,20,0.4,False,2.002,0
left,20,40,60,20,0,20,60,80,0.4,False,1.374,0
right,20,100,80,40,30,20,20,20,0.6,False,0.802,0
right,0,60,60,100,-90,20,0,100,0.6,False,1.542,0
left,40,80,20,100,90,60,0,40,0.6,False,1.32,0
right,100,60,80,80,-60,0,20,20,0.8,False,0.918,0
right,40,20,100,20,-90,80,80,40,0.2,False,0.941,0
left,20,0,60,0,90,20,80,80,1.0,False,1.393,0
right,100,40,40,60,60,0,0,20,1.0,False,1.784,0
left,0,100,0,40,-30,80,80,100,0.2,False,1.407,0
right,20,40,20,100,60,40,60,40,1.0,False,0.997,0
left,0,20,40,40,-30,80,20,40,1.0,False,1.379,0
right,60,20,0,40,90,40,40,80,0.4,False,1.082,0
left,40,0,100,40,30,20,0,60,0.2,False,1.397,0
left,60,0,80,80,60,100,80,100,1.0,False,1.339,0
left,100,60,0,80,-90,100,40,80,0.1,False,1.023,0
right,20,100,100,0,0,20,40,0,0.1,False,2.223,0
right,20,0,80,100,-30,0,80,0,1.0,False,0.834,0
right,60,40,40,80,-60,100,100,40,0.8,False,2.142,0
left,80,0,40,100,60,40,0,0,0.8,False,1.402,0
right,0,80,40,0,90,80,80,20,0.2,False,0.863,0
left,100,60,20,60,0,60,0,80,0.1,False,1.358,0
left,80,100,0,100,30,80,40,0,0.8,False,1.366,0
right,40,40,0,20,30,60,20,60,0.2,False,2.871,0
right,100,20,80,100,30,0,40,40,0.1,False,0.78,0
right,80,80,40,20,90,60,0,60,0.6,False,1.525,0
right,100,0,80,20,-90,80,60,100,0.4,False,0.948,0
left,40,40,60,80,-60,20,80,80,1.0,False,1.559,0
left,80,0,100,40,0,80,40,100,0.8,False,1.418,0
right,80,40,100,60,0,60,20,100,0.4,False,2.203,0
right,80,0,80,20,-90,0,100,40,0.4,False,2.077,0
left,40,100,20,80,60,40,60,100,1.0,False,1.414,0
left,100,100,0,60,-60,0,0,80,0.1,False,1.509,0
left,20,100,20,80,-60,80,0,20,0.2,False,0.74,0
left,0,60,20,0,-30,40,40,100,0.8,False,1.415,0
right,60,20,80,60,-90,20,80,60,0.1,False,0.811,0
right,0,60,20,80,90,40,80,0,0.6,False,1.74,0
left,20,20,20,40,-90,60,60,60,0.1,False,1.026,0
left,0,20,100,60,0,20,0,20,0.8,False,1.408,0
right,60,20,0,0,-60,100,100,60,0.6,False,0.755,0
left,100,40,20,100,-60,0,40,0,0.1,False,1.355,0
right,60,0,80,40,-30,60,40,20,0.8,False,0.862,0
right,80,100,40,100,30,40,80,0,0.1,False,0.891,0
left,80,60,60,0,30,60,60,80,0.8,False,1.449,0
left,100,60,0,80,-90,0,20,60,0.2,False,1.551,0
right,0,40,20,100,-90,60,0,40,0.4,False,0.774,0
right,20,80,100,0,90,80,60,40,0.6,False,0.722,0
right,60,40,40,20,-90,20,100,0,0.1,False,1.439,0
left,0,100,100,20,30,0,100,20,0.6,False,0.885,0
left,100,40,60,100,-30,60,20,0,1.0,False,1.392,0
right,80,100,60,0,60,100,60,100,0.2,False,1.971,0
left,20,0,0,0,-90,40,80,20,1.0,False,0.908,0
left,100,60,20,100,60,0,0,20,0.8,False,1.422,0
right,60,60,40,40,0,0,20,80,0.1,False,0.954,0
right,40,0,80,40,-30,20,20,60,1.0,False,0.918,0
right,60,0,100,40,0,100,20,60,0.2,False,0.937,0
right,40,100,40,60,-30,100,80,80,0.8,False,0.912,0
left,20,60,100,80,60,100,100,40,0.4,False,1.395,0
left,80,40,60,80,90,100,80,80,0.2,False,0.849,0
right,20,20,0,0,60,40,20,0,0.6,False,1.718,0
left,60,40,0,100,0,100,100,80,0.8,False,1.483,0
left,80,60,0,60,60,20,60,20,0.6,False,1.316,0
left,0,100,80,20,90,20,40,100,0.6,False,1.532,0
right,40,20,60,60,-60,60,0,0,0.8,False,0.846,0
left,20,80,80,80,-90,20,60,20,0.4,False,1.406,0
right,20,20,60,60,-30,80,20,40,0.1,False,0.881,0
left,60,40,80,40,30,100,60,60,0.6,False,1.346,0
right,80,100,40,100,90,60,20,0,0.4,False,1.845,0
right,80,0,80,60,30,100,0,40,0.2,False,2.221,0
right,40,20,0,0,60,0,80,100,0.1,False,1.741,0
left,40,60,40,100,-90,100,60,100,0.1,False,0.926,0
right,60,20,60,40,-30,40,60,60,0.6,False,0.577,0
left,100,40,20,40,-90,20,100,60,0.8,False,1.469,0
left,40,40,0,80,-30,60,40,80,0.6,False,0.889,0
left,60,0,20,40,-60,0,0,40,0.6,False,1.383,0
right,80,80,60,80,0,80,0,0,1.0,False,1.805,0
right,0,80,80,100,-30,20,40,60,1.0,False,0.748,0
left,20,60,100,0,-90,100,20,40,0.8,False,0.69,0
right,0,20,0,80,-90,60,20,0,0.4,False,0.659,0
right,100,0,60,60,-30,0,80,20,0.6,False,0.628,0
left,20,100,80,40,-30,0,20,100,0.1,False,1.431,0
left,40,20,60,0,30,40,20,20,0.2,False,0.604,0
left,20,80,40,60,30,40,80,60,0.2,False,0.907,0
left,0,80,20,60,90,40,40,20,0.4,False,1.435,0
right,40,100,60,100,0,100,0,0,1.0,False,1.792,0
left,60,60,20,100,-60,60,20,80,0.4,False,1.052,0
left,60,0,100,20,-90,100,40,100,0.6,False,0.913,0
right,40,40,60,60,60,20,0,80,0.4,False,0.799,0
right,0,80,80,40,-60,80,0,40,0.4,False,1.051,0
left,0,60,100,100,-60,20,60,80,0.2,False,1.426,0
left,80,20,20,100,0,100,80,0,1.0,False,1.514,0
right,80,0,0,40,-30,100,0,0,0.1,False,0.877,0
right,20,80,80,20,90,40,60,100,0.4,False,0.778,0
right,60,40,80,60,-90,0,100,20,0.1,False,0.804,0
right,0,20,100,0,30,60,20,40,0.6,False,2.12,0
left,20,80,0,20,0,100,20,20,0.4,False,1.332,0
