feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,100,20,100,100,-90,20,60,100,0.4,False,1.006,0
left,20,100,100,80,-60,20,80,20,1.0,False,1.018,0
left,60,100,0,0,-90,20,0,60,1.0,False,1.023,0
left,100,20,100,100,-90,20,60,100,0.4,False,1.025,0
left,40,20,80,100,30,0,60,80,0.4,False,1.091,0
left,100,0,80,100,-90,20,40,80,0.6,False,1.004,0
left,0,0,100,100,-90,0,40,80,0.4,False,0.927,0
right,100,20,100,100,-60,40,60,100,0.4,False,0.85,0
left,80,20,100,100,90,0,40,80,0.6,False,1.221,0
left,100,0,100,100,-60,40,40,80,0.6,False,1.059,0
left,80,20,80,100,-90,0,60,100,0.4,False,1.078,0
right,60,40,80,100,-90,20,40,100,0.4,False,0.923,0
left,100,20,100,100,-90,80,60,100,0.4,False,1.015,0
left,60,40,100,100,-90,40,60,20,0.2,False,1.027,0
right,80,20,100,100,-30,0,60,80,0.2,False,0.943,0
right,100,20,100,100,-60,40,60,100,0.4,False,0.985,0
left,60,20,100,100,-90,20,80,80,0.4,False,1.053,0
left,80,20,60,80,90,0,40,80,0.4,False,1.198,0
left,100,40,80,100,-90,0,80,20,0.4,False,1.186,0
right,80,20,100,20,0,20,80,80,0.6,False,0.938,0
left,100,0,60,100,90,20,60,80,0.6,False,1.243,0
right,100,0,100,100,30,100,60,40,0.4,False,0.82,0
left,80,40,80,40,-60,100,20,80,0.6,False,1.026,0
right,80,0,100,80,-30,20,80,100,0.2,False,0.885,0
left,100,0,100,100,-60,100,20,60,0.4,False,1.058,0
right,80,60,100,100,-60,40,60,40,0.1,False,0.938,0
left,100,40,100,100,-30,20,80,100,0.2,False,1.076,0
right,100,0,100,100,30,100,60,40,0.4,False,0.831,0
right,100,40,80,20,60,60,60,100,0.8,False,0.894,0
left,80,40,100,100,-30,40,40,100,0.4,False,1.053,0
right,0,40,60,60,60,0,40,100,0.4,False,0.972,0
right,100,20,0,100,-60,40,0,100,0.4,False,0.878,0
right,80,0,100,60,0,0,60,100,0.4,False,1.009,0
left,60,20,100,80,-90,20,60,100,0.4,False,1.063,0
right,100,0,100,80,0,80,60,40,0.2,False,0.716,0
right,100,40,100,100,-90,60,80,80,0.4,False,0.871,0
right,0,20,100,80,-60,100,60,60,0.4,False,0.81,0
left,100,60,80,100,-60,0,80,20,0.6,False,1.145,0
left,40,20,100,100,0,100,20,40,0.6,False,1.094,0
right,100,0,100,80,0,80,60,40,0.2,False,0.918,0
right,0,0,100,100,60,20,80,40,0.4,False,0.835,0
left,0,40,0,60,60,0,20,100,0.2,False,1.181,0
right,80,0,100,60,-30,100,40,100,0.1,False,0.779,0
left,100,80,100,100,-90,20,100,0,0.6,False,1.101,0
left,20,60,80,80,30,0,40,80,0.6,False,1.07,0
left,100,0,100,100,0,60,40,20,0.1,False,1.136,0
left,60,20,100,80,90,0,40,100,0.4,False,1.161,0
left,100,20,20,100,-30,20,0,20,0.2,False,1.067,0
left,100,40,60,100,-90,0,100,40,1.0,False,1.023,0
left,100,20,100,80,-90,100,40,60,0.8,False,1.046,0
right,0,0,100,100,60,100,60,20,0.4,False,0.77,0
right,0,0,100,100,60,100,60,20,0.4,False,0.9,0
right,0,40,80,100,60,20,60,40,0.4,False,0.775,0
right,100,20,100,100,30,60,40,100,0.1,False,0.798,0
left,0,80,100,100,-60,60,100,0,0.6,False,1.073,0
right,80,60,100,80,90,20,100,40,0.1,False,0.722,0
left,80,60,80,40,90,80,100,40,0.8,False,1.188,0
left,20,0,80,100,60,100,0,20,0.4,False,1.216,0
left,20,40,0,20,90,0,40,100,0.1,False,1.205,0
right,80,0,100,80,30,60,60,40,0.2,False,0.917,0
left,80,80,100,40,-90,20,100,20,0.8,False,1.042,0
left,20,40,100,60,30,0,40,80,0.4,False,1.11,0
left,20,40,0,40,30,40,0,100,0.2,False,1.084,0
right,0,20,0,80,90,20,40,60,0.2,False,0.849,0
right,0,20,100,0,-90,40,0,40,0.1,False,0.744,0
left,100,80,100,40,90,100,80,80,0.8,False,1.186,0
left,100,60,100,80,-90,100,20,100,0.2,False,1.021,0
right,100,80,100,0,0,20,0,100,0.2,False,1.017,0
left,100,80,60,80,-90,0,100,100,1.0,False,2.784,0
left,100,80,100,20,90,0,40,100,1.0,False,1.067,0
left,40,100,0,0,-90,0,0,60,1.0,False,1.018,0
right,20,100,100,80,-60,0,80,0,1.0,False,0.798,0
left,0,100,80,20,60,40,40,100,1.0,False,1.033,0
left,20,100,20,100,-90,80,20,80,1.0,False,1.311,0
left,100,80,100,40,60,20,40,100,1.0,False,1.198,0
right,0,20,100,0,-90,40,0,40,0.1,False,0.754,0
right,20,20,100,20,-90,40,80,60,0.1,False,0.936,0
right,20,0,0,0,-90,40,0,40,0.2,False,0.835,0
right,20,60,40,0,-90,60,20,60,0.1,False,0.849,0
right,0,0,100,20,60,40,0,100,0.8,False,0.825,0
right,100,20,100,0,-90,40,0,0,0.1,False,0.889,0
right,0,40,20,0,-60,40,40,40,0.6,False,0.821,0
right,0,20,80,0,30,40,0,20,0.8,False,0.967,0
left,60,20,100,100,-60,40,20,0,0.1,False,1.044,0
left,0,20,80,0,-60,60,0,20,0.1,False,1.1,0
left,0,40,100,0,-90,60,80,20,0.1,False,1.073,0
right,0,20,100,80,-90,40,100,20,0.1,False,0.799,0
right,0,20,100,0,-90,40,0,40,0.1,False,0.951,0
right,20,20,40,0,0,80,20,0,0.1,False,0.913,0
right,0,40,0,20,-60,40,60,40,0.4,False,0.814,0
right,100,20,80,0,0,60,0,0,0.1,False,0.902,0
right,0,0,60,20,-60,20,60,80,0.1,False,0.842,0
left,20,20,80,0,-90,40,0,0,0.1,False,1.087,0
left,0,20,80,20,90,60,0,20,0.2,False,1.169,0
left,40,40,60,20,-60,60,40,60,0.2,False,1.025,0
right,20,20,0,0,30,40,0,40,0.4,False,0.798,0
left,0,40,40,0,-90,60,20,80,1.0,False,1.04,0
right,40,60,60,80,-90,80,0,40,0.6,False,0.78,0
right,0,40,80,0,60,20,20,40,0.8,False,0.952,0
right,40,60,60,80,-90,80,0,40,0.6,False,5.367,0
left,20,20,100,100,-30,60,0,20,0.1,False,1.127,0
left,0,40,20,0,-90,0,20,60,1.0,False,1.073,0
right,80,40,60,0,-30,40,0,20,0.1,False,0.856,0
right,40,80,40,60,-60,60,0,60,0.6,False,0.842,0
left,40,20,60,60,-60,60,40,60,0.1,False,1.066,0
left,0,40,20,20,-30,20,0,60,0.6,False,1.174,0
left,0,0,100,0,-60,60,0,60,0.2,False,1.219,0
right,0,40,80,0,-30,40,80,40,0.1,False,0.865,0
left,40,20,60,80,-90,80,0,40,0.6,False,1.005,0
right,0,60,20,20,-30,40,40,60,0.6,False,0.859,0
left,20,40,60,80,-90,60,20,100,0.2,False,1.077,0
right,40,80,40,60,-60,60,0,60,0.6,False,0.876,0
left,20,20,80,80,-90,40,0,80,0.6,False,1.217,0
right,60,40,0,80,-90,80,0,40,0.6,False,0.806,0
right,80,40,0,0,0,60,0,40,0.1,False,0.99,0
right,80,40,40,100,-30,60,0,0,0.2,False,0.937,0
right,20,40,20,40,0,20,20,60,0.8,False,0.897,0
right,0,40,20,40,-30,20,40,60,0.4,False,0.839,0
right,20,20,100,100,-30,80,20,40,0.2,False,0.817,0
left,20,20,100,80,-60,60,0,20,0.2,False,1.082,0
left,80,40,60,0,90,60,0,0,0.1,False,1.189,0
left,40,40,40,80,-60,60,40,100,0.4,False,1.08,0
left,20,20,80,0,30,40,0,60,0.4,False,1.139,0
right,60,40,0,80,-90,80,0,40,0.6,False,0.8,0
left,20,0,80,20,30,60,20,0,0.4,False,1.171,0
left,0,60,60,80,-90,60,40,100,0.6,False,1.048,0
left,0,80,100,80,60,40,20,40,0.2,False,1.293,0
right,60,20,0,100,-90,80,20,60,0.8,False,0.913,0
right,0,40,40,60,-30,80,80,80,0.4,False,0.893,0
right,20,20,60,100,-90,40,0,80,0.6,False,0.901,0
left,80,20,20,20,-30,20,0,0,0.1,False,1.068,0
left,0,40,80,0,30,40,0,60,0.4,False,1.214,0
left,20,20,80,80,90,20,0,100,0.4,False,1.227,0
left,80,20,100,100,-60,20,40,40,0.2,False,1.07,0
left,20,20,100,100,-60,80,20,40,1.0,False,1.031,0
right,0,20,0,80,90,20,40,60,0.2,False,0.729,0
right,0,20,0,80,90,40,40,60,0.2,False,0.755,0
right,100,80,100,0,0,20,0,100,0.8,False,0.788,0
left,40,100,20,80,-90,0,100,80,0.8,False,0.947,0
left,100,100,80,0,-90,0,0,60,1.0,False,1.235,0
left,100,40,100,100,-90,100,20,100,0.2,False,1.03,0
left,100,80,100,60,60,100,80,80,0.8,False,1.255,0
right,0,20,100,0,-90,40,0,20,0.1,False,0.804,0
right,100,60,100,40,60,20,40,100,1.0,False,0.774,0
left,20,100,100,0,-90,0,0,60,1.0,False,1.257,0
right,100,80,40,80,-90,0,100,100,1.0,False,4.877,0
left,100,80,100,20,90,0,60,100,1.0,False,1.206,0
right,0,20,0,80,90,20,40,60,0.2,False,0.785,0
right,0,20,0,100,60,40,40,40,0.2,False,0.724,0
right,0,20,0,80,90,40,20,40,0.2,False,0.814,0
right,40,0,0,80,90,20,60,80,0.1,False,0.716,0
left,20,40,20,0,90,20,20,60,0.1,False,1.217,0
left,0,40,20,80,90,60,40,80,0.2,False,1.192,0
right,0,40,20,100,-90,20,60,60,0.2,False,0.865,0
right,0,20,0,60,-90,100,20,100,0.6,False,0.745,0
right,20,0,0,80,90,0,40,60,0.2,False,0.746,0
left,0,40,0,80,90,20,40,40,0.4,False,1.161,0
left,40,20,20,0,90,40,40,60,0.6,False,1.196,0
left,0,0,0,80,90,40,40,0,0.1,False,1.204,0
right,40,0,0,80,90,20,60,80,0.1,False,0.879,0
right,40,0,100,60,60,0,80,60,0.2,False,0.711,0
right,40,0,0,60,90,20,80,80,0.1,False,0.842,0
left,60,0,40,100,-90,20,80,60,0.1,False,1.067,0
right,0,100,20,100,-90,20,100,60,0.2,False,0.843,0
right,100,20,0,80,90,60,60,80,0.2,False,0.792,0
right,20,40,20,100,-90,20,60,80,0.2,False,1.029,0
right,0,40,20,20,90,40,0,20,0.2,False,0.742,0
right,0,20,0,80,90,40,20,80,0.1,False,0.771,0
right,40,20,0,100,90,60,40,20,0.4,False,0.743,0
left,0,20,0,60,90,60,20,40,0.2,False,1.256,0
right,20,20,40,0,90,60,20,60,0.6,False,0.816,0
right,40,0,100,60,60,0,80,60,0.2,False,0.702,0
left,0,40,20,100,-90,40,60,100,0.2,False,1.562,0
left,20,100,20,100,-60,20,20,80,0.8,False,1.042,0
right,60,60,60,100,-90,40,100,60,0.4,False,4.849,0
right,20,100,0,100,-90,0,20,40,0.2,False,0.852,0
left,20,40,0,40,60,80,40,20,0.4,False,1.254,0
left,40,40,40,0,90,40,0,40,0.6,False,1.107,0
left,20,20,0,60,90,80,80,20,0.4,False,1.204,0
right,60,60,20,80,-90,60,80,80,0.2,False,0.794,0
right,20,20,0,40,60,0,100,60,0.8,False,0.741,0
right,0,40,0,80,90,60,20,40,0.6,False,0.809,0
right,20,40,0,100,-60,0,40,100,0.1,False,0.936,0
right,40,0,100,60,60,0,80,60,0.2,False,0.819,0
right,40,60,100,100,-90,60,100,80,0.4,False,4.788,0
right,0,40,20,80,90,60,20,40,0.8,False,0.751,0
left,60,60,0,80,-30,80,80,100,0.1,False,1.178,0
left,100,100,20,100,-30,20,0,80,0.8,False,1.244,0
left,40,40,20,0,90,40,0,20,0.8,False,1.207,0
right,40,100,0,40,-90,0,20,60,0.1,False,0.771,0
left,0,100,40,40,-90,20,80,100,0.2,False,2.84,0
left,0,40,0,20,60,80,20,20,0.2,False,1.212,0
left,20,0,20,40,30,0,20,0,0.4,False,1.133,0
right,60,60,100,100,-30,0,40,100,0.1,False,0.772,0
right,20,40,0,100,0,20,60,100,0.1,False,0.796,0
right,0,40,20,80,90,60,20,40,0.8,False,0.71,0
left,0,60,20,40,90,60,0,20,1.0,False,1.279,0
left,20,40,0,20,90,80,40,0,0.4,False,1.195,0
right,20,100,0,100,-90,0,100,60,0.1,False,0.874,0
right,20,40,0,100,30,0,60,100,0.2,False,0.875,0
left,20,20,20,100,0,40,40,80,0.1,False,1.075,0
left,0,40,0,20,90,100,20,0,0.1,False,1.228,0
left,0,40,0,60,30,80,0,40,0.1,False,1.169,0
right,0,40,60,80,90,60,40,20,0.8,False,0.826,0
right,0,40,40,80,90,80,0,40,0.6,False,0.886,0
right,40,100,20,60,-60,0,40,100,0.1,False,4.752,0
right,40,100,20,40,-60,0,20,20,0.6,False,0.787,0
