feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
0,40,80,0,0,0,0.8,0,100,left,0,60,20,0.00152,0,1.135798764098247,23.10383915901184,0
0,40,40,0,0,0,0.8,0,100,right,0,60,40,0.00173,0,0.8949758920854249,27.914629697799683,0
30,60,40,0,0,0,0.8,0,100,left,0,60,60,0.00145,0,1.0217562254073478,22.444440841674805,0
-30,20,100,0,0,0,0.8,0,100,left,0,60,80,0.00343,0,1.1671978524286648,62.63888311386109,0
30,20,100,0,0,0,0.8,0,100,right,0,60,100,0.00321,0,0.7352310100979286,26.571218252182007,0
90,20,60,0,0,0,0.8,0,100,right,0,80,0,0.0029,0,0.7925041961049605,26.537514686584476,0
90,20,100,0,0,0,0.8,0,100,left,0,80,20,0.00282,0,1.213708559214184,22.47342109680176,0
-90,20,100,0,0,0,0.8,0,100,right,0,80,40,0.00608,0,0.828272549279038,27.314095735549927,0
0,40,80,0,0,0,0.8,0,100,right,0,80,60,0.00161,0,0.8986685708758342,27.402655839920044,0
90,20,20,0,0,0,0.8,0,100,left,0,80,80,0.00404,0,1.2579332476028036,22.849368572235107,0
30,20,60,0,0,0,0.8,0,100,left,0,80,100,0.00346,0,0.9799884274828472,22.366846084594727,0
-90,20,60,0,20,40,0.8,0,100,left,0,100,0,0.00152,0,1.0335624270502632,22.652886152267456,0
-30,20,20,0,0,0,0.8,0,100,left,0,100,20,0.00305,0,1.0807572938789332,22.52692222595215,0
-90,60,60,0,0,0,0.8,0,100,left,0,100,40,0.00213,0,1.074149707967031,22.61264038085937,0
60,20,40,0,0,0,0.8,0,100,left,0,100,60,0.00401,0,1.1837456276068812,22.12763381004333,0
-90,60,20,0,0,0,0.8,0,100,left,0,100,80,0.0015,0,1.0321031298109595,22.614712238311768,0
0,20,40,0,0,0,0.8,0,100,left,0,100,100,0.00408,0,1.1081706557405837,22.897484302520752,0
-60,20,40,0,0,0,0.8,0,100,left,20,0,0,0.00332,0,1.0434084327501805,22.62846827507019,0
60,20,80,0,0,0,0.8,0,100,right,20,0,20,0.00302,0,0.787160839292416,26.562682151794437,0
60,20,80,0,0,0,0.8,0,100,left,20,0,40,0.00299,0,1.054847921662866,22.385971784591675,0
-90,20,60,0,0,0,0.8,0,100,right,20,0,60,0.00756,0,0.9355593758927148,27.241175889968872,0
90,20,20,0,0,0,0.8,0,100,right,20,0,80,0.00375,0,0.7595283717994823,26.67143511772156,0
-60,20,80,0,0,0,0.8,0,100,left,20,0,100,0.00368,0,1.0777280664022075,23.040096759796143,0
60,60,60,0,0,0,0.8,0,100,left,20,20,0,0.00152,0,1.0838991240867806,22.451010942459103,0
30,60,40,0,0,0,0.8,0,100,right,20,20,20,0.00146,0,0.7622693959273191,27.787872552871704,0
-60,20,20,0,0,0,0.8,0,100,right,20,20,40,0.00398,0,0.9851663200338066,27.655691146850582,0
-60,20,100,0,0,0,0.8,0,100,right,20,20,60,0.00373,0,0.933798512443412,27.4841742515564,0
30,20,20,0,0,0,0.8,0,100,right,20,20,80,0.00336,0,0.850214418053938,26.77569603919983,0
-30,20,60,0,0,0,0.8,0,100,right,20,20,100,0.00375,0,0.9373640900569364,27.59638476371765,0
0,20,60,0,0,0,0.8,0,100,right,20,40,0,0.00369,0,0.9502548736394592,27.413448810577396,0
0,20,100,0,0,0,0.8,0,100,right,20,40,20,0.00343,0,0.9857385989335724,27.84167075157165,0
60,60,40,0,0,0,0.8,0,100,right,20,40,40,0.00156,0,0.9602209952528068,26.95626783370972,0
0,20,100,0,0,0,0.8,0,100,left,20,40,60,0.00323,0,1.070170470204887,23.21851134300232,0
0,20,20,0,0,0,0.8,0,100,right,20,40,80,0.00278,0,0.9241441347513696,27.668620347976685,0
-30,40,80,0,0,0,0.8,0,100,left,20,40,100,0.00164,0,1.0759439842208105,22.89071011543274,0
-30,40,40,0,0,0,0.8,0,100,right,20,60,0,0.0015,0,0.8656007748995153,27.66471028327942,0
-60,40,40,0,0,0,0.8,0,100,right,20,60,20,0.0015,0,0.9168426843079766,27.433484077453613,0
90,40,40,0,0,0,0.8,0,100,right,20,60,40,0.00151,0,0.7640556106397388,26.559157848358154,0
-90,40,40,0,0,0,0.8,0,100,left,20,60,60,0.00308,0,1.0603484255963012,22.588968753814697,0
-90,40,80,0,0,0,0.8,0,100,right,20,60,80,0.0026,0,0.9698558200822576,27.833641052246094,0
-90,20,60,0,0,0,0.8,0,100,left,20,60,100,0.00784,0,1.1272774785294242,22.52592802047729,0
-60,60,20,0,0,0,0.8,0,100,right,20,80,0,0.00148,0,0.9531158715033032,28.03542184829712,0
60,20,60,0,0,0,0.8,0,100,right,20,80,20,0.00344,0,0.7817707934276403,28.60568118095398,0
60,60,20,0,0,0,0.8,0,100,left,20,80,40,0.00155,0,1.0993978159716855,22.000510454177856,0
-30,40,80,0,0,0,0.8,0,100,right,20,80,60,0.00149,0,1.0208416800457365,27.53996086120605,0
-60,20,20,0,0,0,0.8,0,100,left,20,80,80,0.00394,0,1.0813644565817957,22.68309187889099,0
-30,40,40,0,0,0,0.8,0,100,left,20,80,100,0.00159,0,1.0718974339852592,22.52718067169189,0
60,20,20,0,0,0,0.8,0,100,left,20,100,0,0.00356,0,1.2033120315686805,22.00364875793457,0
-60,40,100,0,0,0,0.8,0,100,left,20,100,20,0.00152,0,1.121800788983878,22.522422552108765,0
-90,40,80,0,0,0,0.8,0,100,left,20,100,40,0.00294,0,1.039186246135478,22.423593521118164,0
-90,40,60,0,0,0,0.8,0,100,right,20,100,60,0.00296,0,0.962025379318524,27.00519132614136,0
0,20,20,0,0,0,0.8,0,100,left,20,100,80,0.00273,0,1.1047308692949094,22.667709827423096,0
90,60,80,0,0,0,0.8,0,100,right,20,100,100,0.00149,0,0.7939973591374673,26.33177876472473,0
-90,40,20,0,0,0,0.8,0,100,right,40,0,0,0.00208,0,0.9474695355069624,27.062462329864506,0
90,40,40,0,0,0,0.8,0,100,left,40,0,20,0.00157,0,0.9712196783732996,25.12438464164734,0
-60,60,20,0,0,0,0.8,0,100,left,40,0,40,0.0015,0,1.0278491272321535,22.570316791534424,0
0,40,40,0,0,0,0.8,0,100,left,40,0,60,0.00163,0,1.0383586779581284,22.75869822502136,0
60,40,40,0,0,0,0.8,0,100,left,40,0,80,0.00152,0,1.2266042409512183,22.03140163421631,0
