feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,20,20,40,80,60,20,40,0,0.1,False,1.137,0
left,0,40,20,0,-60,60,60,20,0.1,False,1.09,0
left,80,100,20,100,-90,60,20,20,1.0,False,0.65,0
right,20,60,20,80,-30,100,60,0,0.8,False,6.783,0
right,40,60,60,100,30,20,80,20,0.2,False,0.78,0
left,40,100,100,60,30,20,100,80,1.0,False,1.015,0
left,20,80,20,20,0,100,0,0,0.4,False,1.064,0
left,100,0,60,100,90,100,100,60,0.2,False,1.112,0
left,80,60,100,0,90,40,40,80,0.4,False,1.179,0
right,20,20,80,20,-60,0,100,100,0.1,False,0.874,0
right,80,40,60,0,-60,60,40,80,0.1,False,0.879,0
right,80,40,0,60,60,0,20,40,0.4,False,0.772,0
left,60,100,100,60,90,40,0,100,0.6,False,1.23,0
right,40,40,0,20,-30,100,40,40,0.8,False,0.891,0
left,0,0,100,100,-30,40,60,60,0.6,False,1.273,0
left,20,20,20,100,60,40,20,100,0.6,False,1.136,0
left,100,80,20,100,90,60,40,60,0.2,False,1.202,0
right,80,40,60,80,60,60,100,100,0.1,False,0.783,0
left,60,20,100,80,-60,20,80,40,0.6,False,1.181,0
right,100,0,100,60,-30,60,100,0,0.2,False,1.044,0
left,40,20,40,20,0,20,100,100,0.2,False,1.116,0
left,80,20,20,100,-30,60,80,60,0.1,False,1.107,0
right,80,60,40,100,60,40,20,0,0.2,False,0.794,0
right,100,40,0,40,-60,60,40,60,0.8,False,0.902,0
right,80,0,0,20,-60,60,60,20,0.1,False,0.923,0
right,0,80,80,40,90,20,20,20,0.1,False,0.916,0
left,0,80,80,80,0,80,100,60,0.4,False,1.066,0
left,40,60,100,100,-60,80,80,20,0.2,False,1.125,0
left,100,100,80,20,60,40,40,60,0.4,False,1.11,0
left,80,60,40,20,-60,20,0,40,1.0,False,1.007,0
left,40,0,80,60,90,0,100,0,0.4,False,1.179,0
left,100,80,60,100,90,100,40,100,0.1,False,1.175,0
left,100,20,40,100,0,20,60,80,1.0,False,1.135,0
right,20,80,40,40,0,80,100,100,0.4,False,0.924,0
right,40,80,80,40,-60,60,60,80,0.1,False,0.863,0
left,20,100,60,100,-90,100,40,60,1.0,False,1.101,0
right,100,20,20,40,-90,20,100,20,0.2,False,0.919,0
left,40,20,60,20,30,80,60,60,1.0,False,1.115,0
left,0,0,100,100,30,100,80,20,1.0,False,1.214,0
left,20,0,60,40,-30,20,100,60,0.6,False,1.085,0
left,80,40,100,60,60,20,80,60,0.2,False,1.176,0
right,20,40,80,100,30,80,100,0,0.2,False,0.851,0
right,100,40,60,100,-90,0,60,0,0.8,False,0.928,0
left,60,0,20,100,-90,20,40,100,0.2,False,1.075,0
right,20,20,20,60,-90,0,0,80,0.2,False,0.759,0
right,40,80,20,100,-60,100,60,100,0.6,False,0.948,0
left,0,60,0,60,-90,100,100,40,1.0,False,1.076,0
left,20,60,80,80,-60,80,20,20,0.2,False,1.133,0
left,20,0,40,80,-30,0,20,20,0.1,False,1.033,0
right,40,40,0,20,30,40,0,0,1.0,False,0.875,0
right,0,100,100,80,60,80,60,20,0.4,False,0.784,0
right,60,80,20,80,0,60,0,0,0.1,False,0.978,0
left,0,60,60,20,30,100,80,100,1.0,False,1.199,0
left,80,100,100,20,-30,100,20,20,1.0,False,1.043,0
left,80,80,100,100,-30,40,0,60,0.1,False,1.111,0
left,40,80,0,40,0,100,100,100,0.6,False,1.063,0
right,0,20,60,100,-60,80,80,80,0.8,False,0.884,0
right,80,100,80,40,0,100,100,80,0.4,False,0.952,0
left,20,20,100,60,-30,0,0,60,0.2,False,1.383,0
right,60,20,100,60,-30,40,80,80,1.0,False,0.936,0
right,100,80,80,80,60,0,100,80,0.1,False,0.797,0
right,100,20,20,60,0,20,100,60,1.0,False,0.813,0
left,40,20,20,0,-90,80,80,40,0.4,False,1.034,0
left,40,100,60,40,-90,20,80,100,0.1,False,0.938,0
right,40,60,100,0,-30,20,40,60,1.0,False,0.87,0
left,60,0,20,20,90,100,20,80,1.0,False,1.174,0
right,20,40,20,40,-90,60,40,20,0.6,False,0.956,0
right,20,0,40,80,30,0,100,20,0.6,False,0.776,0
right,20,40,40,40,90,0,100,20,0.6,False,0.847,0
left,0,0,40,40,90,20,60,100,1.0,False,1.174,0
left,20,60,20,0,90,80,20,0,0.2,False,1.228,0
left,80,80,80,80,-90,0,0,20,0.6,False,0.617,0
right,100,80,80,40,-60,100,60,60,0.1,False,0.853,0
left,100,80,40,20,60,60,80,100,0.4,False,1.155,0
left,80,20,20,20,-30,20,60,0,0.6,False,1.087,0
left,40,80,60,80,0,100,40,20,0.1,False,1.085,0
left,80,60,100,40,-90,20,40,100,1.0,False,1.084,0
left,20,40,60,100,0,0,100,80,0.6,False,1.033,0
right,20,20,60,0,30,80,80,60,0.4,False,0.785,0
left,100,20,20,0,-60,80,100,80,1.0,False,2.661,0
left,20,40,60,40,90,100,100,100,0.2,False,1.086,0
left,0,40,80,40,0,100,0,0,0.4,False,1.084,0
right,60,100,80,40,30,40,60,60,0.6,False,0.818,0
left,100,20,0,60,60,0,40,20,1.0,False,1.206,0
left,100,0,60,20,30,100,0,20,0.4,False,1.125,0
right,80,40,80,20,-30,80,20,80,0.6,False,0.866,0
left,40,40,40,60,-90,100,0,80,0.1,False,1.089,0
right,100,0,40,0,30,20,0,80,0.8,False,0.839,0
right,80,0,20,40,-30,40,80,60,0.4,False,0.873,0
left,80,20,20,80,0,60,20,0,0.2,False,1.097,0
right,60,80,60,0,-30,40,80,100,0.1,False,0.832,0
left,60,20,100,40,60,40,40,40,0.8,False,1.211,0
right,80,100,0,0,60,100,100,80,0.2,False,0.802,0
right,40,20,80,100,-30,100,100,100,0.2,False,0.948,0
right,40,100,80,80,30,20,40,100,0.6,False,0.78,0
right,100,60,100,40,90,60,60,0,0.8,False,0.812,0
left,60,80,20,80,90,40,60,0,0.4,False,1.21,0
right,0,0,20,60,-30,20,100,100,0.4,False,0.937,0
left,100,100,20,40,-90,60,0,100,1.0,False,1.107,0
right,0,100,60,100,-60,80,20,0,0.2,False,0.759,0
left,20,0,100,100,-90,80,20,0,0.2,False,1.081,0
right,0,80,100,20,0,60,40,20,0.4,False,0.951,0
left,20,60,20,80,-90,40,80,0,1.0,False,1.075,0
left,0,80,100,80,-90,40,20,100,1.0,False,1.217,0
right,80,60,60,0,-90,20,0,100,0.2,False,0.951,0
left,60,20,20,80,90,0,40,80,0.1,False,1.207,0
right,60,80,60,60,-30,0,20,60,0.6,False,0.958,0
left,0,80,60,40,30,20,60,40,0.4,False,1.044,0
left,40,0,100,0,90,60,100,0,0.6,False,1.103,0
right,80,40,40,100,0,80,0,80,0.4,False,0.759,0
left,20,60,60,100,60,60,100,60,0.8,False,1.096,0
right,40,40,80,60,-60,80,60,40,1.0,False,0.937,0
right,0,40,40,20,-60,0,20,100,0.8,False,0.919,0
right,80,100,60,100,-90,60,20,60,0.4,False,0.999,0
left,0,60,0,40,-90,60,80,20,0.4,False,1.159,0
left,40,100,20,100,90,0,100,20,0.8,False,1.085,0
left,40,40,80,20,30,80,60,60,0.4,False,1.131,0
left,80,0,40,40,-60,60,40,80,1.0,False,1.102,0
left,0,0,20,80,0,0,20,20,0.6,False,1.084,0
left,40,60,0,40,-90,0,100,80,0.2,False,0.953,0
left,40,100,80,40,60,40,40,80,0.4,False,1.053,0
right,80,60,40,80,-90,0,60,40,0.1,False,0.845,0
left,100,40,60,20,-30,40,60,20,0.2,False,1.088,0
left,80,40,40,20,90,60,60,80,0.4,False,1.147,0
right,40,40,100,80,-60,0,100,40,1.0,False,0.831,0
left,20,60,0,20,60,0,0,20,0.2,False,1.095,0
left,100,60,20,0,90,100,20,80,0.8,False,1.107,0
left,0,80,80,20,-60,100,0,60,1.0,False,1.086,0
left,80,20,60,20,90,0,0,60,1.0,False,1.216,0
right,20,100,100,0,60,80,60,60,0.4,False,0.798,0
right,80,0,0,100,-90,100,80,40,0.8,False,0.822,0
right,40,0,60,100,30,80,40,100,0.6,False,0.848,0
left,40,40,20,60,-30,80,40,20,0.1,False,1.117,0
right,100,0,20,60,-90,60,100,100,0.6,False,4.814,0
left,60,100,60,80,60,40,100,80,0.6,False,1.131,0
right,40,40,100,80,-30,80,40,80,0.4,False,0.899,0
right,100,60,20,80,-60,80,80,0,1.0,False,0.847,0
left,100,40,0,80,90,60,100,40,0.1,False,1.21,0
right,40,80,0,40,30,20,80,40,0.4,False,0.764,0
left,60,40,0,80,90,40,20,60,1.0,False,1.089,0
left,0,100,80,60,60,0,80,80,0.4,False,1.088,0
left,100,20,80,20,-30,60,0,100,0.4,False,1.115,0
left,0,60,80,40,0,100,0,80,0.6,False,1.028,0
left,100,40,20,40,-90,100,40,80,1.0,False,1.038,0
right,60,100,20,40,60,20,0,40,0.8,False,0.834,0
right,40,80,100,40,-60,40,0,20,0.6,False,0.686,0
left,40,20,0,80,0,0,60,0,1.0,False,1.114,0
left,60,60,0,0,-60,80,40,40,0.6,False,1.063,0
left,80,20,60,60,0,80,100,100,0.6,False,1.182,0
left,60,100,40,60,0,0,100,60,0.6,False,1.084,0
right,20,20,100,60,60,80,60,80,0.6,False,0.775,0
right,0,60,80,80,30,40,60,80,0.1,False,0.799,0
right,60,0,80,40,-90,0,0,100,1.0,False,4.887,0
left,40,20,20,80,90,0,20,80,0.8,False,1.155,0
left,100,20,100,60,60,0,60,40,0.1,False,1.216,0
left,40,60,20,0,-90,20,100,0,1.0,False,1.026,0
right,100,20,100,0,-30,0,20,40,0.1,False,0.753,0
right,60,0,0,20,60,80,40,100,0.6,False,0.744,0
right,80,60,20,0,-30,0,20,80,0.2,False,4.833,0
right,0,20,100,0,0,60,100,60,0.2,False,0.911,0
right,40,40,60,80,-30,80,20,60,0.2,False,0.69,0
right,40,60,40,40,-90,60,40,100,0.8,False,0.891,0
right,40,60,80,20,-60,0,60,0,0.2,False,0.918,0
left,20,60,40,80,-60,60,40,40,0.6,False,1.052,0
right,20,60,40,60,90,80,100,0,0.4,False,0.909,0
left,100,80,20,80,30,20,0,80,0.2,False,1.148,0
left,20,100,60,0,60,100,60,0,0.8,False,1.235,0
right,100,100,40,20,60,100,40,80,0.1,False,1.001,0
right,40,20,40,100,-90,60,40,100,0.4,False,0.855,0
right,20,60,0,80,90,40,80,100,0.2,False,0.82,0
left,40,0,0,60,0,100,80,80,1.0,False,1.091,0
right,20,100,20,80,90,20,100,100,0.6,False,0.767,0
left,80,100,0,100,60,20,80,60,0.6,False,1.089,0
right,0,20,60,0,60,40,20,80,1.0,False,0.807,0
right,60,100,20,60,90,100,20,20,0.4,False,0.768,0
left,0,40,80,0,-90,60,40,80,0.1,False,1.174,0
left,80,0,100,20,60,100,60,100,0.2,False,1.105,0
right,40,80,20,80,-30,0,40,100,0.8,False,0.96,0
right,0,100,20,40,90,0,60,20,0.4,False,0.808,0
left,0,60,40,20,30,20,20,100,0.8,False,1.044,0
right,100,80,0,100,30,40,100,0,0.6,False,0.865,0
left,100,60,0,20,60,60,100,100,0.8,False,1.081,0
left,0,40,60,40,90,20,80,40,0.4,False,1.17,0
right,100,20,80,40,-60,0,100,60,0.1,False,0.799,0
left,60,0,0,100,90,40,80,40,0.6,False,1.117,0
left,20,80,0,100,-60,20,60,100,0.2,False,1.11,0
left,80,100,100,20,-60,20,20,80,0.4,False,1.106,0
left,20,80,0,100,30,100,40,0,0.1,False,1.102,0
left,60,100,100,100,-90,80,40,0,0.2,False,1.046,0
right,20,20,60,60,0,20,80,100,0.1,False,0.709,0
left,60,100,40,80,0,0,0,40,1.0,False,1.094,0
left,60,20,20,20,30,20,0,80,0.2,False,1.216,0
right,80,100,40,40,-90,0,80,40,0.6,False,0.902,0
left,20,40,40,20,-60,80,0,80,1.0,False,1.049,0
right,60,100,20,60,30,0,0,60,0.2,False,0.878,0
left,80,60,60,0,0,0,60,0,0.2,False,1.147,0
left,60,0,80,100,-30,0,20,80,0.2,False,0.641,0
left,100,80,100,60,-60,80,100,80,0.8,False,3.076,0
right,20,20,20,40,60,20,60,80,0.4,False,0.783,0
left,0,20,0,20,-60,20,0,0,0.1,False,1.136,0
right,100,20,80,0,0,20,80,60,0.2,False,1.055,0
right,100,100,0,0,-90,0,40,40,1.0,False,0.818,0
right,20,20,100,100,90,20,60,0,0.8,False,0.862,0
right,20,80,20,60,0,40,40,100,0.8,False,0.864,0
left,0,80,80,80,30,80,20,60,0.4,False,1.228,0
right,20,60,40,0,60,20,40,100,0.4,False,0.852,0
right,40,100,80,60,-90,100,0,0,0.8,False,6.196,0
left,100,0,100,60,30,40,0,80,0.2,False,1.129,0
left,20,40,40,0,-30,20,60,100,0.2,False,1.308,0
right,60,0,100,60,0,60,20,0,0.2,False,0.862,0
right,0,80,80,20,90,100,40,40,0.1,False,0.795,0
right,40,60,0,80,90,40,80,60,0.2,False,0.749,0
left,60,60,80,100,-90,0,40,60,0.6,False,1.038,0
right,60,80,40,60,-30,60,20,80,0.2,False,0.825,0
left,0,0,0,40,-60,0,60,60,0.4,False,1.036,0
right,40,40,60,100,30,80,40,0,0.8,False,0.895,0
left,20,80,20,20,30,60,80,0,0.1,False,1.25,0
left,40,80,60,100,-30,0,0,100,0.2,False,1.062,0
right,60,0,80,80,0,60,40,80,1.0,False,0.934,0
left,0,100,40,100,-60,60,0,80,1.0,False,1.104,0
right,0,40,0,60,-60,0,60,40,0.1,False,0.827,0
left,60,40,100,60,-90,40,60,40,0.6,False,1.056,0
left,0,100,100,100,30,100,20,100,1.0,False,1.215,0
left,0,20,40,0,-30,60,20,20,0.6,False,1.096,0
left,0,60,40,0,0,20,60,100,1.0,False,1.141,0
left,20,80,20,20,30,0,60,0,0.8,False,1.162,0
left,0,100,40,0,-90,20,100,40,1.0,False,1.04,0
left,20,40,80,40,30,40,0,100,0.2,False,1.133,0
right,20,80,20,40,0,0,60,80,0.4,False,0.693,0
left,100,100,0,80,-30,40,60,100,1.0,False,1.172,0
left,0,0,100,40,0,100,0,20,1.0,False,1.492,0
right,20,80,0,0,-90,60,0,40,0.4,False,0.934,0
left,60,0,60,60,90,100,60,60,0.1,False,1.105,0
right,100,20,100,0,90,60,40,20,0.8,False,0.862,0
right,40,100,20,40,-30,40,20,60,1.0,False,0.678,0
right,20,0,0,0,0,100,20,80,0.8,False,0.844,0
left,80,100,0,60,-90,60,20,80,0.6,False,1.056,0
left,60,0,100,100,-60,100,100,0,0.1,False,1.107,0
right,0,20,20,40,0,100,40,40,0.6,False,0.959,0
left,80,60,100,60,0,60,60,100,0.8,False,1.117,0
right,0,20,60,20,60,0,40,60,0.1,False,0.903,0
right,100,40,80,80,90,0,0,100,0.2,False,0.842,0
left,100,20,100,0,90,40,40,20,0.2,False,1.245,0
right,40,0,60,20,0,80,0,60,0.2,False,0.864,0
left,20,0,20,100,60,20,60,80,0.6,False,1.108,0
right,100,0,20,80,30,60,80,40,0.6,False,0.809,0
left,40,80,60,100,-60,40,60,40,0.2,False,1.033,0
left,80,0,60,40,0,40,40,60,0.6,False,1.109,0
left,0,20,80,0,-60,40,20,100,0.4,False,1.274,0
right,100,40,20,80,-90,40,100,100,0.4,False,0.927,0
right,100,20,0,40,0,40,100,60,0.4,False,0.908,0
right,0,20,100,40,60,20,20,0,0.4,False,0.916,0
right,40,20,20,0,0,60,40,0,0.2,False,0.99,0
left,80,20,40,40,-60,20,0,80,0.1,False,1.029,0
left,20,60,0,100,90,60,100,20,1.0,False,1.137,0
right,0,80,60,40,-90,100,80,60,0.1,False,0.788,0
right,20,40,40,40,60,80,80,20,0.6,False,0.857,0
right,0,20,60,20,30,100,60,40,0.2,False,0.878,0
right,60,40,100,100,-30,20,80,40,0.6,False,0.77,0
left,60,40,0,100,-30,40,0,20,0.4,False,1.118,0
left,40,60,100,100,-60,100,80,80,0.4,False,1.059,0
left,20,80,20,20,60,0,0,100,0.6,False,1.018,0
left,60,20,0,0,0,20,80,20,0.4,False,1.149,0
left,60,60,0,60,60,0,60,40,0.8,False,1.099,0
right,40,40,100,60,-60,60,40,0,0.8,False,0.747,0
left,80,100,80,100,-90,40,0,0,0.8,False,1.012,0
left,20,40,80,80,30,40,80,80,0.6,False,1.08,0
left,80,100,80,40,60,60,60,0,0.8,False,1.281,0
right,100,40,20,80,0,0,80,0,0.6,False,0.985,0
right,40,0,20,80,-90,20,60,0,0.1,False,0.935,0
right,40,40,60,80,90,100,40,20,1.0,False,0.788,0
right,20,60,80,60,60,100,0,20,0.2,False,0.852,0
right,100,60,100,0,30,60,100,80,0.4,False,0.885,0
right,20,20,100,40,0,100,80,20,0.6,False,0.945,0
left,100,40,80,80,0,60,0,100,1.0,False,1.021,0
right,0,0,60,60,-90,100,20,0,0.4,False,0.788,0
left,20,60,0,0,-90,20,40,100,0.1,False,1.023,0
left,60,100,80,100,-30,20,40,60,0.8,False,1.031,0
right,0,80,100,20,-30,100,100,80,1.0,False,0.791,0
left,0,100,20,60,-60,20,80,20,0.8,False,1.074,0
left,40,0,80,40,-60,0,20,40,0.1,False,0.883,0
right,40,0,20,80,-90,60,40,100,0.1,False,0.832,0
left,60,0,100,60,90,80,40,100,0.1,False,1.237,0
left,20,0,40,80,-30,100,80,20,1.0,False,1.018,0
left,20,20,40,0,-90,20,80,100,0.2,False,1.023,0
right,60,80,0,0,30,80,20,80,0.1,False,0.848,0
left,60,100,80,0,60,60,20,60,1.0,False,1.195,0
left,0,100,60,60,30,80,20,20,0.6,False,1.224,0
right,40,100,0,40,60,40,40,0,0.8,False,0.816,0
left,60,60,0,100,60,100,60,80,0.8,False,1.25,0
left,0,40,40,40,0,60,60,20,0.2,False,1.094,0
right,20,60,0,20,-30,20,20,20,0.8,False,0.94,0
right,20,60,40,0,-30,20,40,40,0.6,False,0.874,0
left,100,0,80,60,90,20,40,80,0.4,False,1.264,0
right,100,100,60,20,-60,60,100,60,0.2,False,0.538,0
right,100,80,40,100,-90,60,100,60,1.0,False,4.955,0
left,80,40,0,40,60,20,60,20,1.0,False,1.159,0
left,20,40,0,20,30,40,20,60,0.2,False,1.204,0
left,100,40,80,80,0,80,80,100,0.6,False,1.083,0
right,0,0,0,40,90,20,60,100,0.6,False,0.704,0
right,0,0,100,60,-60,60,40,60,0.8,False,0.929,0
left,60,100,100,100,0,80,40,80,0.4,False,1.085,0
right,60,0,80,40,-30,100,80,80,0.6,False,0.751,0
left,80,20,0,80,30,40,40,40,1.0,False,1.194,0
right,60,100,0,60,30,40,0,60,0.2,False,0.873,0
right,60,60,0,80,90,60,0,40,1.0,False,0.965,0
left,20,80,60,60,0,60,0,80,0.8,False,1.16,0
left,0,20,20,80,0,60,60,60,1.0,False,1.165,0
right,60,60,80,100,-90,0,40,80,0.8,False,0.859,0
left,20,20,40,60,60,60,40,80,0.4,False,1.188,0
right,0,100,100,40,60,60,0,0,0.4,False,0.93,0
right,80,100,60,60,-90,20,80,40,0.1,False,0.943,0
right,80,100,80,40,30,60,80,40,0.2,False,0.811,0
right,20,20,80,0,-60,40,0,100,0.2,False,0.848,0
left,0,60,40,80,60,20,40,20,0.1,False,1.129,0
left,60,60,100,20,-90,100,20,40,0.8,False,1.066,0
right,80,100,0,100,-90,80,60,80,0.4,False,0.827,0
right,100,0,0,20,-90,0,100,20,1.0,False,0.815,0
right,100,40,80,20,-60,40,0,20,0.2,False,0.846,0
left,20,100,40,0,-90,0,80,20,1.0,False,1.0,0
right,20,80,100,20,-30,0,100,80,0.6,False,0.995,0
right,80,60,20,20,-90,80,20,60,1.0,False,0.819,0
left,60,40,80,0,0,60,0,100,0.2,False,1.113,0
left,20,0,60,80,60,60,20,60,0.6,False,1.211,0
left,60,60,60,60,60,20,20,20,0.2,False,1.082,0
right,0,0,100,40,-90,0,60,40,0.2,False,0.806,0
left,60,100,60,80,-60,80,80,80,0.8,False,1.047,0
left,60,60,40,100,-90,0,40,40,1.0,False,1.041,0
right,80,20,20,80,-90,40,40,40,0.1,False,0.852,0
left,20,40,60,100,30,80,40,40,0.1,False,1.134,0
right,60,100,40,80,60,0,100,20,0.1,False,0.913,0
left,20,0,0,0,-30,60,80,100,1.0,False,1.204,0
right,0,40,100,40,-30,100,80,0,0.2,False,0.777,0
right,20,20,40,60,30,60,60,80,0.4,False,0.883,0
right,60,60,40,100,0,100,60,40,0.8,False,0.942,0
right,40,40,80,20,0,20,0,20,0.2,False,0.876,0
right,20,80,100,40,60,40,20,60,1.0,False,0.864,0
left,40,0,60,100,60,80,40,60,0.4,False,1.258,0
right,0,40,80,60,-60,20,40,100,1.0,False,0.832,0
left,100,80,40,40,0,40,40,20,0.8,False,1.036,0
left,0,100,20,0,90,100,80,0,0.2,False,1.231,0
left,100,0,40,60,-90,0,100,0,0.2,False,1.095,0
