feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,100,60,60,0,30,60,60,60,0.2,False,1.118,0
right,60,80,40,80,-60,60,100,40,0.8,False,0.936,0
left,100,40,0,60,0,100,80,100,1.0,False,1.129,0
left,0,40,60,100,-90,0,80,80,0.8,False,0.995,0
left,80,80,20,20,60,0,100,100,1.0,False,1.15,0
right,80,20,60,20,30,40,100,40,1.0,False,0.882,0
right,20,0,60,80,90,20,40,100,0.4,False,0.822,0
right,40,80,0,40,-60,80,20,0,0.1,False,0.942,0
left,80,60,60,20,-30,20,60,80,0.2,False,2.918,0
right,100,40,40,40,0,0,60,100,0.2,False,0.799,0
left,40,100,60,20,0,20,60,80,0.6,False,1.112,0
right,0,100,40,20,30,80,20,0,0.4,False,0.87,0
left,40,20,60,0,0,80,100,40,0.4,False,1.086,0
right,0,80,100,80,-60,40,80,60,0.1,False,1.074,0
left,40,80,80,20,90,40,80,40,0.2,False,1.088,0
left,20,40,20,20,0,80,80,40,0.1,False,1.116,0
right,40,20,80,20,-60,0,80,80,0.2,False,0.913,0
right,100,20,40,20,0,80,40,40,0.8,False,0.843,0
left,40,100,80,40,-60,80,0,40,1.0,False,1.089,0
right,80,60,20,0,-60,20,80,40,1.0,False,0.799,0
right,80,80,20,20,60,0,0,80,0.6,False,0.909,0
left,20,100,100,0,-30,80,60,0,0.8,False,1.082,0
left,100,60,0,60,-90,0,100,60,0.8,False,2.896,0
left,40,40,80,20,-60,40,0,60,1.0,False,0.992,0
right,0,100,40,0,-30,80,100,0,0.1,False,0.826,0
right,100,100,20,0,90,60,60,20,0.6,False,0.801,0
left,20,100,0,0,30,20,80,0,0.1,False,1.146,0
right,60,40,100,0,-90,40,20,60,0.2,False,0.989,0
right,20,40,100,40,30,40,40,0,0.1,False,0.874,0
left,0,20,80,80,60,60,20,100,0.2,False,1.226,0
left,100,80,40,40,-90,60,60,60,0.8,False,1.094,0
left,60,40,100,60,30,20,100,60,0.6,False,1.095,0
right,20,100,60,40,-30,20,100,100,0.6,False,5.603,0
right,0,0,40,60,-60,0,0,20,0.4,False,0.878,0
left,0,20,0,80,-30,40,0,80,0.8,False,1.074,0
left,60,80,100,80,60,60,20,20,0.1,False,1.199,0
right,20,0,20,80,60,20,0,40,0.4,False,0.766,0
right,40,100,80,0,60,20,40,0,0.8,False,0.893,0
left,100,60,20,60,-30,80,80,100,1.0,False,1.062,0
left,0,40,0,0,30,100,0,20,0.8,False,1.186,0
right,80,20,20,40,90,0,80,100,1.0,False,0.805,0
left,40,100,80,60,90,80,20,20,0.1,False,1.182,0
right,100,0,80,40,60,0,60,80,0.8,False,0.837,0
right,80,40,100,40,60,20,100,40,0.4,False,0.898,0
right,20,0,60,60,90,80,20,80,0.8,False,0.847,0
left,60,60,80,20,-30,80,80,80,0.1,False,1.051,0
right,80,0,40,100,-90,100,40,0,0.2,False,0.755,0
left,0,80,60,40,0,100,0,20,0.6,False,1.138,0
left,80,60,60,20,30,60,0,40,0.6,False,1.174,0
right,0,20,100,100,60,100,0,0,0.2,False,0.802,0
left,20,20,80,60,-90,100,20,0,1.0,False,1.11,0
right,60,20,20,80,30,0,100,20,0.1,False,0.844,0
left,100,40,0,0,0,60,100,40,0.4,False,1.021,0
right,60,20,20,100,60,100,40,100,0.2,False,0.832,0
right,60,80,0,100,90,80,60,60,0.1,False,0.769,0
left,60,0,60,20,-30,80,0,20,0.2,False,1.039,0
right,0,60,0,40,-60,20,20,60,0.4,False,0.853,0
left,20,100,20,100,-90,0,100,0,0.1,False,1.017,0
left,20,20,60,0,-30,60,40,20,1.0,False,1.157,0
left,80,100,20,0,60,100,40,60,0.6,False,1.174,0
right,80,60,0,60,30,100,60,40,0.1,False,0.91,0
left,40,40,40,40,-30,20,40,0,0.4,False,1.065,0
right,40,60,100,100,-90,60,60,60,0.2,False,0.817,0
left,0,60,60,0,90,100,40,60,0.1,False,1.113,0
left,20,60,40,60,60,100,0,80,0.6,False,1.107,0
right,80,100,80,20,-30,40,80,80,1.0,False,0.805,0
left,80,20,60,0,-90,20,60,20,0.4,False,1.075,0
right,80,60,40,100,-60,20,80,20,0.8,False,0.938,0
left,100,20,100,80,90,60,80,100,0.4,False,1.109,0
right,0,100,0,60,30,80,20,80,0.8,False,0.771,0
left,60,80,0,100,-90,100,40,100,1.0,False,1.059,0
right,100,80,0,40,-90,60,40,40,0.2,False,1.046,0
right,40,60,100,0,30,20,100,100,0.1,False,0.771,0
left,100,20,60,60,0,40,20,40,0.4,False,1.148,0
right,60,60,80,100,-30,60,60,60,0.6,False,0.943,0
left,40,40,80,100,-60,80,80,20,0.1,False,1.113,0
right,0,0,100,40,-90,0,60,80,0.6,False,0.857,0
right,0,80,100,0,-90,60,100,80,0.2,False,0.821,0
left,0,100,40,40,-90,80,20,60,0.6,False,1.102,0
right,80,20,40,40,60,100,80,100,0.8,False,0.875,0
left,100,40,80,80,30,40,0,60,0.8,False,1.107,0
left,20,60,80,20,-30,100,100,0,0.8,False,1.096,0
left,20,40,0,80,0,40,20,100,1.0,False,1.094,0
right,60,40,100,20,90,0,0,20,0.2,False,0.817,0
right,60,100,60,80,-60,0,20,60,1.0,False,0.925,0
left,20,20,40,100,30,100,60,0,0.4,False,1.189,0
right,0,100,80,0,60,80,60,100,0.8,False,0.8,0
right,80,40,20,100,0,20,40,20,0.4,False,0.894,0
left,40,60,20,80,0,40,20,80,0.6,False,1.086,0
left,100,0,20,60,90,100,20,0,0.8,False,1.2,0
right,100,40,100,0,0,60,100,40,1.0,False,0.94,0
left,0,80,20,60,-90,20,0,0,0.6,False,1.205,0
right,60,20,40,40,-60,80,40,40,1.0,False,0.802,0
right,60,40,80,80,90,40,40,20,1.0,False,0.99,0
left,40,80,80,100,0,80,80,80,0.1,False,1.032,0
right,20,20,40,60,-60,0,80,80,0.2,False,0.857,0
left,40,100,20,100,-60,0,20,60,0.2,False,2.923,0
right,40,80,20,20,-90,100,60,20,0.4,False,0.83,0
left,60,0,20,0,0,0,40,20,0.4,False,1.075,0
left,0,0,100,40,90,40,80,80,0.8,False,1.121,0
right,20,60,40,100,-30,20,80,0,0.4,False,0.908,0
left,80,100,20,80,0,100,60,40,0.8,False,1.099,0
right,80,20,60,60,0,60,20,80,0.1,False,0.953,0
right,0,80,60,0,0,80,80,100,0.6,False,0.835,0
right,40,60,40,40,-30,100,60,60,0.4,False,0.818,0
left,100,80,60,60,0,80,40,40,0.6,False,1.066,0
right,100,100,80,60,60,0,100,100,0.6,False,0.946,0
right,20,60,100,20,30,0,100,100,0.1,False,0.78,0
left,80,60,60,60,90,60,0,20,0.2,False,1.16,0
left,60,100,0,20,-90,20,100,80,0.1,False,1.093,0
left,100,40,100,100,90,100,60,40,0.6,False,1.163,0
right,40,60,80,40,60,20,20,60,0.2,False,0.984,0
left,100,80,40,20,0,20,100,60,0.1,False,1.143,0
right,80,80,100,60,-60,60,0,80,0.6,False,0.919,0
left,60,20,20,40,60,60,20,0,0.2,False,1.225,0
left,40,60,40,20,-90,40,0,40,0.4,False,1.022,0
right,20,0,0,20,30,60,80,60,0.1,False,0.896,0
right,0,40,0,60,-30,0,100,40,0.8,False,0.82,0
left,0,100,20,20,90,40,0,20,0.4,False,1.179,0
right,20,80,0,60,30,80,20,0,0.8,False,0.833,0
right,20,0,0,20,0,0,60,0,0.6,False,0.934,0
left,80,100,40,60,-30,40,100,100,1.0,False,1.011,0
left,0,0,100,60,30,40,0,100,0.1,False,1.104,0
right,80,80,60,60,60,40,80,20,0.4,False,0.899,0
right,60,0,80,100,-60,40,40,40,0.6,False,0.809,0
left,100,40,60,20,60,0,0,0,0.8,False,1.076,0
right,100,0,0,80,-30,20,100,60,0.4,False,0.826,0
left,60,0,100,80,60,100,100,80,1.0,False,1.223,0
left,0,40,40,80,90,100,60,0,0.1,False,1.165,0
right,40,0,0,0,-60,100,40,60,1.0,False,0.92,0
left,60,40,0,40,90,0,20,40,0.2,False,1.119,0
right,100,100,20,0,-30,100,40,80,1.0,False,0.979,0
left,20,20,0,20,-60,20,80,60,0.8,False,1.063,0
left,60,20,80,40,-30,20,80,20,0.8,False,1.139,0
left,60,60,0,60,90,40,60,20,0.6,False,1.122,0
left,80,20,60,20,90,40,40,100,1.0,False,1.161,0
right,40,80,100,0,30,60,60,20,0.6,False,0.846,0
right,0,100,20,80,30,0,60,0,0.6,False,0.782,0
right,80,40,0,0,60,0,20,100,0.2,False,0.768,0
right,80,80,20,100,-90,40,100,0,0.1,False,0.755,0
left,0,40,60,60,0,20,80,60,0.2,False,1.096,0
left,60,0,100,0,-30,20,20,60,0.4,False,1.251,0
right,60,20,20,20,90,20,60,100,1.0,False,0.795,0
left,80,0,80,100,-30,60,100,60,0.6,False,0.633,0
right,40,60,40,80,-90,0,60,0,0.2,False,0.932,0
right,100,20,0,60,90,0,20,60,0.1,False,0.74,0
left,60,0,100,20,0,60,0,20,0.2,False,1.152,0
left,40,60,20,80,-90,20,40,100,0.8,False,1.219,0
left,0,0,60,100,-30,40,80,40,1.0,False,0.835,0
right,20,0,0,100,-90,80,0,60,0.4,False,0.817,0
right,20,60,40,60,0,100,80,40,0.8,False,0.949,0
left,60,20,80,20,90,0,100,20,0.8,False,1.213,0
right,100,40,40,80,30,20,100,80,0.6,False,0.768,0
right,20,0,20,0,-30,80,0,100,0.1,False,0.972,0
right,60,60,80,40,-60,20,100,100,0.8,False,4.773,0
left,0,0,100,40,-90,20,80,60,0.6,False,1.053,0
left,40,40,20,100,0,80,40,40,0.6,False,1.048,0
left,80,80,100,80,0,0,20,0,0.1,False,1.061,0
left,0,80,100,80,90,0,20,0,0.4,False,1.151,0
right,80,60,40,100,-90,40,20,80,0.1,False,0.86,0
right,40,40,20,100,60,60,20,80,1.0,False,0.832,0
right,0,60,80,100,60,20,80,20,0.4,False,0.835,0
right,0,20,100,60,-90,60,20,60,0.2,False,0.899,0
left,60,60,40,20,-60,60,100,100,1.0,False,2.931,0
left,80,20,40,80,60,80,80,0,0.1,False,1.19,0
right,20,0,20,60,-90,40,60,20,0.8,False,0.821,0
right,20,0,80,20,-30,60,0,20,0.4,False,1.011,0
left,20,60,0,40,-30,60,100,80,0.1,False,1.068,0
right,80,0,0,40,60,60,0,40,0.4,False,0.802,0
left,100,100,20,80,-60,0,40,0,0.4,False,1.114,0
right,100,40,40,100,-60,20,40,60,0.8,False,0.92,0
left,20,80,80,80,-60,60,0,100,0.2,False,1.1,0
left,40,80,100,40,-60,0,80,0,0.2,False,1.064,0
right,40,100,60,40,30,80,20,40,1.0,False,0.802,0
left,60,80,80,40,90,80,20,60,1.0,False,1.112,0
left,20,20,40,20,-90,40,60,40,0.8,False,1.022,0
right,20,100,80,100,0,60,40,80,0.2,False,1.048,0
right,0,80,40,60,-60,80,100,20,0.2,False,0.886,0
right,40,80,0,100,0,20,60,0,1.0,False,0.907,0
left,60,20,60,0,0,80,40,40,0.4,False,1.057,0
left,40,80,60,100,-60,80,80,20,0.6,False,1.075,0
left,40,60,40,40,90,40,100,60,1.0,False,1.096,0
right,100,100,80,60,30,20,0,0,0.2,False,0.823,0
left,80,20,60,20,-60,20,80,40,0.6,False,1.065,0
right,20,0,60,40,90,80,0,80,0.1,False,0.768,0
right,80,40,80,100,30,80,60,0,0.1,False,0.978,0
left,60,20,20,80,30,40,100,20,0.6,False,1.212,0
right,100,80,100,0,30,0,0,20,0.8,False,0.956,0
left,60,60,0,80,-30,80,60,100,0.4,False,1.082,0
left,40,60,60,60,-30,20,60,0,0.2,False,0.846,0
right,20,100,60,60,60,40,100,80,0.1,False,0.84,0
left,100,80,100,80,60,80,60,20,0.8,False,1.237,0
right,80,60,80,60,-90,60,100,60,0.2,False,0.857,0
left,40,60,0,40,90,100,60,80,0.6,False,1.158,0
left,80,80,40,40,0,0,0,40,0.4,False,1.085,0
right,100,0,80,60,90,20,80,60,0.1,False,0.829,0
right,60,60,80,80,0,100,80,20,0.6,False,1.033,0
left,40,80,40,20,-60,60,40,80,1.0,False,1.063,0
left,20,100,100,20,90,100,40,100,0.6,False,1.185,0
right,40,100,20,80,-60,60,20,60,1.0,False,0.731,0
left,100,0,20,40,90,80,100,20,0.2,False,1.116,0
right,100,20,20,100,-60,20,20,40,0.4,False,0.814,0
right,0,40,80,60,0,0,60,80,0.2,False,0.881,0
right,100,40,20,0,-60,0,20,60,0.6,False,0.697,0
left,40,100,100,100,-90,60,80,80,0.1,False,1.089,0
right,80,60,40,60,-30,80,60,0,0.6,False,7.116,0
left,40,0,80,40,90,100,0,0,0.1,False,1.071,0
right,80,0,80,0,30,100,40,100,0.8,False,0.817,0
left,60,80,60,80,0,100,80,80,0.6,False,1.068,0
right,100,80,0,20,90,60,40,100,1.0,False,0.901,0
left,80,100,0,20,-90,0,60,100,0.1,False,2.875,0
left,80,20,0,20,-60,40,20,60,0.8,False,1.119,0
right,0,100,0,60,0,100,20,40,0.8,False,0.971,0
left,40,100,60,20,0,80,100,20,0.8,False,1.097,0
right,0,20,20,100,-30,40,20,80,0.2,False,0.767,0
right,20,60,60,0,-90,0,80,60,0.2,False,0.891,0
left,100,20,100,0,-30,60,80,60,0.2,False,1.18,0
right,100,40,20,40,-90,100,20,20,1.0,False,0.81,0
right,60,100,40,100,60,0,80,40,0.6,False,0.788,0
left,40,20,80,40,-30,40,40,80,0.1,False,1.093,0
left,60,40,0,0,30,40,80,40,1.0,False,1.224,0
left,80,20,100,20,-90,0,100,60,1.0,False,2.841,0
left,40,100,0,60,30,80,40,60,1.0,False,1.213,0
right,60,100,20,60,-30,20,40,100,1.0,False,0.959,0
right,40,80,40,20,-60,20,40,0,1.0,False,0.883,0
right,40,40,100,100,-90,80,0,60,0.8,False,0.859,0
left,80,100,60,0,30,20,80,0,0.6,False,1.122,0
left,80,0,60,40,30,100,40,20,0.4,False,1.083,0
left,100,60,20,60,60,100,60,40,0.8,False,1.234,0
right,20,0,40,40,-30,100,0,100,0.1,False,0.712,0
right,100,100,0,0,-30,60,20,100,0.6,False,0.972,0
right,60,80,100,40,0,80,100,60,0.8,False,0.956,0
left,20,0,40,20,30,60,60,80,0.8,False,1.196,0
right,60,60,100,20,-60,100,0,0,0.8,False,0.943,0
right,20,20,100,80,90,0,100,20,0.6,False,0.817,0
left,40,100,60,20,-60,100,60,40,0.4,False,1.027,0
left,60,0,40,20,30,100,0,80,0.6,False,1.126,0
left,20,0,20,100,0,20,40,40,0.1,False,1.108,0
right,40,40,60,40,-90,20,40,100,0.1,False,0.897,0
right,0,20,20,100,-90,100,100,40,1.0,False,0.927,0
left,60,40,100,80,-30,60,80,80,0.1,False,1.212,0
left,100,80,20,100,90,0,20,20,0.6,False,1.191,0
right,0,20,80,20,30,80,60,80,0.8,False,0.716,0
left,80,60,80,0,60,20,60,100,0.4,False,1.146,0
left,0,80,100,40,-30,40,20,60,0.4,False,1.126,0
right,0,100,80,100,30,100,80,40,0.8,False,0.995,0
right,80,40,100,80,30,100,100,60,1.0,False,0.882,0
right,100,60,60,100,60,60,0,80,0.6,False,0.741,0
right,80,100,80,100,90,40,20,60,1.0,False,0.842,0
left,40,20,0,40,0,60,100,60,0.4,False,1.071,0
left,20,60,60,100,-90,40,60,80,0.8,False,1.058,0
right,80,60,0,100,-90,80,0,60,0.1,False,0.706,0
left,60,40,0,20,60,0,20,0,0.6,False,1.237,0
right,60,0,100,60,60,0,60,40,1.0,False,1.055,0
left,60,0,40,80,90,20,80,40,0.1,False,1.188,0
right,20,20,20,60,-60,100,40,0,0.1,False,0.984,0
right,0,60,0,20,-60,60,80,0,0.2,False,0.811,0
left,20,80,0,20,30,40,80,80,0.1,False,1.2,0
left,40,100,0,60,-30,80,100,0,0.8,False,1.127,0
right,40,80,20,100,-30,40,80,20,0.2,False,0.778,0
left,100,40,40,80,0,80,40,80,0.2,False,1.123,0
left,20,0,20,80,60,80,40,100,0.2,False,1.188,0
right,0,100,80,40,0,40,60,40,0.1,False,0.967,0
right,40,20,100,40,60,20,60,20,0.8,False,0.882,0
left,20,60,20,80,-30,80,0,60,0.6,False,1.102,0
right,40,40,40,60,60,0,60,0,0.2,False,0.939,0
left,60,20,100,100,0,40,100,100,0.2,False,1.101,0
left,20,60,60,40,60,20,40,100,0.4,False,1.15,0
left,80,60,100,0,90,60,40,40,0.4,False,1.208,0
right,60,0,100,80,30,80,40,40,0.4,False,0.792,0
right,100,20,80,20,60,0,0,20,1.0,False,0.753,0
right,20,20,20,60,30,20,40,40,0.8,False,0.816,0
left,20,100,80,40,-90,100,20,40,0.6,False,1.095,0
right,100,20,0,60,-90,60,20,20,0.4,False,0.702,0
right,20,80,60,0,30,80,0,80,0.1,False,0.812,0
left,60,80,60,0,0,0,100,60,1.0,False,1.052,0
right,0,60,80,40,90,80,80,100,0.2,False,0.806,0
left,0,80,20,20,60,40,40,0,1.0,False,1.208,0
left,100,0,0,80,-90,20,20,0,0.4,False,1.059,0
right,0,40,80,60,0,20,0,100,0.1,False,0.805,0
left,80,60,100,100,60,80,40,60,1.0,False,1.19,0
right,100,40,80,80,90,40,80,0,0.1,False,0.819,0
right,40,40,20,100,90,20,80,100,0.6,False,0.939,0
left,80,20,40,60,0,20,100,100,0.4,False,1.115,0
left,40,60,0,100,60,0,60,0,0.4,False,1.124,0
left,100,100,40,0,90,100,100,20,0.2,False,1.106,0
right,20,0,40,80,-30,0,80,40,0.6,False,0.67,0
right,0,100,100,40,60,40,80,20,0.2,False,0.863,0
left,80,0,80,60,90,0,60,100,0.2,False,1.155,0
right,100,40,40,20,90,80,0,60,0.6,False,0.778,0
right,40,60,60,60,-60,20,0,60,0.4,False,0.781,0
left,0,60,0,0,-60,80,0,80,0.4,False,1.204,0
left,60,100,100,40,-90,40,60,0,0.6,False,1.204,0
left,80,80,40,100,30,0,20,60,0.4,False,1.136,0
left,80,0,20,0,-60,80,0,100,0.4,False,1.062,0
right,40,20,80,80,-60,60,100,80,0.2,False,0.832,0
right,20,40,40,80,90,60,80,80,0.1,False,0.817,0
left,40,0,40,60,60,20,100,20,1.0,False,1.093,0
left,0,0,60,20,-90,100,0,100,0.4,False,1.228,0
right,60,20,20,0,-30,0,40,60,0.2,False,0.94,0
right,40,60,0,0,-30,60,20,80,0.2,False,0.74,0
right,80,40,80,60,-90,100,80,100,0.2,False,0.738,0
left,20,40,20,0,0,40,20,0,1.0,False,1.115,0
left,20,60,0,40,60,80,0,60,1.0,False,1.184,0
right,0,100,100,80,90,20,60,100,0.6,False,0.718,0
right,0,20,100,100,-90,100,20,20,0.8,False,0.693,0
right,60,80,60,20,60,100,20,40,0.4,False,0.864,0
left,40,20,20,0,30,40,0,40,1.0,False,1.219,0
left,100,100,80,20,-60,100,80,80,0.4,False,1.089,0
left,60,60,40,80,-90,20,0,20,0.8,False,1.004,0
right,0,0,100,40,-30,100,40,100,0.1,False,0.823,0
left,80,20,60,0,90,0,100,80,0.8,False,1.115,0
right,0,20,40,100,-60,0,80,0,0.2,False,0.807,0
left,100,100,20,100,90,0,0,40,0.4,False,1.191,0
left,100,40,80,0,60,100,100,60,1.0,False,1.088,0
right,80,100,60,60,-60,60,100,0,0.8,False,0.889,0
right,0,40,60,40,-30,80,60,0,0.8,False,0.99,0
left,40,40,20,0,-60,60,80,20,0.6,False,1.088,0
right,20,40,80,40,30,40,20,100,0.2,False,0.814,0
left,100,100,0,40,-60,0,40,100,0.6,False,2.934,0
right,60,0,40,0,30,100,40,60,1.0,False,0.813,0
left,0,0,60,60,30,40,20,0,0.1,False,1.143,0
right,40,80,40,0,-30,0,80,100,1.0,False,0.723,0
right,80,80,80,100,90,20,60,40,1.0,False,0.83,0
right,80,100,0,0,-90,40,60,80,1.0,False,0.676,0
left,60,0,40,80,-30,20,100,20,0.1,False,1.092,0
right,80,100,0,20,30,20,20,40,1.0,False,0.825,0
left,100,60,0,0,30,60,0,20,0.4,False,1.229,0
right,0,100,40,20,90,40,20,40,0.4,False,0.824,0
left,20,100,80,0,-60,60,60,20,0.2,False,1.056,0
left,40,0,40,40,30,60,100,0,0.2,False,1.265,0
left,0,20,0,100,0,40,60,60,0.8,False,1.083,0
right,60,20,0,100,-30,100,40,80,1.0,False,0.663,0
left,0,80,100,40,0,100,40,60,0.2,False,1.077,0
right,100,100,80,40,-90,40,100,80,0.8,False,0.833,0
right,20,40,0,100,90,100,40,80,1.0,False,0.794,0
left,0,40,60,20,-60,0,20,100,0.8,False,0.619,0
left,100,20,60,20,-60,100,40,20,0.8,False,1.027,0
left,100,80,20,0,-90,100,40,80,0.4,False,1.122,0
right,40,80,100,20,60,40,80,80,0.8,False,0.886,0
right,80,40,80,40,60,0,80,0,0.6,False,0.856,0
right,60,100,20,60,60,80,100,20,0.1,False,0.908,0
left,40,80,100,20,-60,40,60,40,0.4,False,1.024,0
right,40,80,80,60,30,20,0,20,1.0,False,0.872,0
right,0,80,100,0,90,0,100,40,0.2,False,0.873,0
left,100,20,60,0,30,60,80,40,0.6,False,1.213,0
left,20,40,100,80,60,60,20,100,0.2,False,1.208,0
left,100,0,0,100,30,20,60,40,0.6,False,1.206,0
right,40,80,0,80,-90,0,80,40,0.8,False,0.758,0
right,100,80,80,80,60,0,40,20,0.1,False,0.821,0
right,100,40,20,60,90,20,80,100,0.6,False,0.958,0
left,80,40,40,100,90,60,80,20,0.1,False,1.087,0
right,80,40,20,0,0,100,100,20,0.8,False,0.886,0
left,40,60,0,20,90,40,40,40,1.0,False,1.155,0
left,20,60,40,20,-30,100,80,80,0.4,False,1.091,0
left,60,80,80,60,-30,40,80,80,1.0,False,1.122,0
left,80,0,0,60,60,80,20,0,0.6,False,1.188,0
right,20,20,60,80,0,40,0,20,0.2,False,0.958,0
left,0,100,60,0,60,80,0,40,0.6,False,1.244,0
right,20,0,20,20,90,20,40,60,1.0,False,0.907,0
right,20,100,60,100,0,40,0,40,0.2,False,0.817,0
right,0,80,60,40,90,60,40,80,0.6,False,0.878,0
left,40,80,60,0,-90,80,100,60,0.6,False,1.148,0
left,20,100,0,20,-90,80,100,100,0.8,False,1.048,0
right,100,20,0,100,-90,100,60,0,0.8,False,0.868,0
left,0,20,100,80,-60,80,60,20,0.1,False,1.053,0
right,60,0,40,40,-60,20,0,60,1.0,False,0.849,0
left,80,60,60,80,-60,80,0,60,0.1,False,1.117,0
left,0,80,20,0,30,20,60,60,0.4,False,1.123,0
right,80,40,40,20,30,100,80,60,0.4,False,0.781,0
left,0,60,80,100,0,60,60,60,0.4,False,1.069,0
right,100,100,60,20,60,0,100,0,0.2,False,0.958,0
left,80,20,80,80,90,40,20,40,0.6,False,1.208,0
right,40,40,20,60,-30,60,100,60,1.0,False,4.895,0
right,0,80,0,0,90,40,80,80,0.2,False,0.813,0
