feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
-60,20,20,0,0,0,0.8,0,100,right,20,20,40,0.00398,0,1.9239448125412475,160.46292662620544,0
-60,20,100,0,0,0,0.8,0,100,right,20,20,60,0.00373,0,0.8347083408091596,102.81432509422302,0
30,20,20,0,0,0,0.8,0,100,right,20,20,80,0.00336,0,1.7690257469127484,148.24192190170288,0
-30,20,60,0,0,0,0.8,0,100,right,20,20,100,0.00375,0,1.460497305567543,160.2157685756683,0
0,20,60,0,0,0,0.8,0,100,right,20,40,0,0.00369,0,0.8230442735062712,152.7001793384552,0
0,20,100,0,0,0,0.8,0,100,right,20,40,20,0.00343,0,1.6641004567850235,101.55166268348694,0
60,60,40,0,0,0,0.8,0,100,right,20,40,40,0.00156,0,1.7357397013491471,158.97626519203186,0
0,20,100,0,0,0,0.8,0,100,left,20,40,60,0.00323,0,1.7025804258405346,74.08118486404419,0
0,20,20,0,0,0,0.8,0,100,right,20,40,80,0.00278,0,0.8353890717888314,101.95369577407835,0
-30,40,80,0,0,0,0.8,0,100,left,20,40,100,0.00164,0,1.4068898029832335,76.56193733215332,0
-30,40,40,0,0,0,0.8,0,100,right,20,60,0,0.0015,0,1.9008526987893664,160.33803939819336,0
-60,40,40,0,0,0,0.8,0,100,right,20,60,20,0.0015,0,0.7800779185405209,151.6126880645752,0
90,40,40,0,0,0,0.8,0,100,right,20,60,40,0.00151,0,0.764621334959377,83.25290560722351,0
-90,40,40,0,0,0,0.8,0,100,left,20,60,60,0.00308,0,1.4100559918652265,77.18306040763855,0
-90,40,80,0,0,0,0.8,0,100,right,20,60,80,0.0026,0,0.7658939821826161,152.4414420127869,0
-90,20,60,0,0,0,0.8,0,100,left,20,60,100,0.00784,0,1.436124783307593,76.45193099975586,0
-60,60,20,0,0,0,0.8,0,100,right,20,80,0,0.00148,0,0.7508923232562784,153.10170984268188,0
60,20,60,0,0,0,0.8,0,100,right,20,80,20,0.00344,0,0.9868156798871692,105.30116558074953,0
60,60,20,0,0,0,0.8,0,100,left,20,80,40,0.00155,0,1.9792511618484212,74.26116943359375,0
-30,40,80,0,0,0,0.8,0,100,right,20,80,60,0.00149,0,0.8447787365185968,102.25010132789612,0
-60,20,20,0,0,0,0.8,0,100,left,20,80,80,0.00394,0,1.411377418183189,76.96636319160461,0
-30,40,40,0,0,0,0.8,0,100,left,20,80,100,0.00159,0,1.3802100239230335,76.78734135627747,0
60,20,20,0,0,0,0.8,0,100,left,20,100,0,0.00356,0,2.0242160603690214,75.02000069618225,0
-60,40,100,0,0,0,0.8,0,100,left,20,100,20,0.00152,0,1.3789638373317257,77.14009308815002,0
-90,40,80,0,0,0,0.8,0,100,left,20,100,40,0.00294,0,1.3962952035609617,76.04300999641418,0
-90,40,60,0,0,0,0.8,0,100,right,20,100,60,0.00296,0,0.8093513613817878,107.70857858657835,0
0,20,20,0,0,0,0.8,0,100,left,20,100,80,0.00273,0,1.472889952933318,76.9404284954071,0
90,60,80,0,0,0,0.8,0,100,right,20,100,100,0.00149,0,2.166496407635811,105.4774775505066,0
-90,40,20,0,0,0,0.8,0,100,right,40,0,0,0.00208,0,0.7731933232613493,151.91935992240906,0
90,40,40,0,0,0,0.8,0,100,left,40,0,20,0.00157,0,1.353794949410864,74.24118494987488,0
-60,60,20,0,0,0,0.8,0,100,left,40,0,40,0.0015,0,1.4498612818859358,76.18130922317505,0
0,40,40,0,0,0,0.8,0,100,left,40,0,60,0.00163,0,1.3810667815985145,77.28788781166077,0
60,40,40,0,0,0,0.8,0,100,left,40,0,80,0.00152,0,1.3806091735951682,75.21121191978455,0
-90,20,40,0,0,0,0.8,0,100,right,40,0,100,0.00788,0,0.7731878924729,153.3160970211029,0
-90,20,80,0,0,0,0.8,0,100,right,40,20,0,0.0077,0,0.7722660406674122,152.01893520355225,0
-90,20,40,0,0,0,0.8,0,100,left,40,20,20,0.00801,0,1.4063590971384046,76.05531120300293,0
30,40,60,0,0,0,0.8,0,100,right,40,20,40,0.00155,0,1.6637412443059056,100.5626699924469,0
-90,20,100,0,0,0,0.8,0,100,left,40,20,60,0.00619,0,1.4015236575847687,76.76990175247192,0
60,20,40,0,0,0,0.8,0,100,right,40,20,80,0.00413,0,0.8588415910063952,108.0054612159729,0
30,20,40,0,0,0,0.8,0,100,right,40,20,100,0.004,0,0.7681659657419067,101.7678542137146,0
30,20,40,0,0,0,0.8,0,100,left,40,40,0,0.00406,0,1.3489056250043114,72.91258335113525,0
60,40,60,0,0,0,0.8,0,100,right,40,40,20,0.00152,0,0.7796252899478011,84.13255953788757,0
0,20,60,0,0,0,0.8,0,100,left,40,40,40,0.00425,0,1.388414535027361,76.98541831970215,0
0,20,80,0,0,0,0.8,0,100,right,40,40,60,0.00419,0,0.9754778267433334,98.48675417900084,0
90,20,40,0,0,0,0.8,0,100,left,40,40,80,0.00406,0,1.3744461128424883,75.2329409122467,0
30,40,80,0,0,0,0.8,0,100,right,40,40,100,0.00155,0,1.068451488316806,93.26218008995056,0
-30,20,80,0,0,0,0.8,0,100,right,40,60,0,0.004,0,1.4934095216613028,161.2570037841797,0
-60,20,40,0,0,0,0.8,0,100,right,40,60,20,0.00396,0,0.7774177968941912,152.6989369392395,0
-30,20,80,0,0,0,0.8,0,100,left,40,60,40,0.00395,0,1.3738498455216843,78.03592205047607,0
90,20,40,0,0,0,0.8,0,100,right,40,60,60,0.00438,0,0.8420834590077202,106.91525268554688,0
0,20,80,0,0,0,0.8,0,100,left,40,60,80,0.00401,0,1.3858541451932238,76.07704830169678,0
-30,20,40,0,0,0,0.8,0,100,right,40,60,100,0.00406,0,0.7306413393497384,99.47630906105042,0
0,20,40,0,0,0,0.8,0,100,right,40,80,0,0.00385,0,0.7896077847388014,153.95574593544006,0
-30,20,40,0,0,0,0.8,0,100,left,40,80,20,0.00403,0,1.370502995702294,78.07390475273132,0
60,20,60,0,0,0,0.8,0,100,left,40,80,40,0.00386,0,1.374007734605719,74.50961446762085,0
90,60,100,0,0,0,0.8,0,100,left,40,80,60,0.00148,0,1.3352934830225252,74.47982716560364,0
30,20,80,0,0,0,0.8,0,100,right,40,80,80,0.00353,0,1.8064841370338167,99.8010756969452,0
30,20,80,0,0,0,0.8,0,100,left,40,80,100,0.00349,0,1.377301704261925,73.54044365882874,0
60,20,100,0,0,0,0.8,0,100,left,40,100,0,0.0033,0,1.3658500494668604,75.11680293083191,0
30,40,60,0,0,0,0.8,0,100,left,40,100,20,0.00149,0,1.4849900221990282,73.7031192779541,0
-60,20,80,0,0,0,0.8,0,100,right,40,100,40,0.0033,0,0.7224015463744415,152.0899167060852,0
60,40,20,0,0,0,0.8,0,100,right,40,100,60,0.00167,0,2.1731475113193937,106.42207479476927,0
-60,20,60,0,0,0,0.8,0,100,left,40,100,80,0.0031,0,1.362116915507759,77.1366617679596,0
90,20,80,0,0,0,0.8,0,100,right,40,100,100,0.00303,0,0.8215959865953579,105.03032302856444,0
-60,20,100,0,0,0,0.8,0,100,left,60,0,0,0.00351,0,1.3851433519566922,78.17504239082336,0
-90,40,60,0,0,0,0.8,0,100,left,60,0,20,0.00304,0,1.374672047983721,77.00318169593811,0
-90,40,40,0,0,0,0.8,0,100,right,60,0,40,0.00311,0,1.006376105563359,107.7551975250244,0
60,20,100,0,0,0,0.8,0,100,right,60,0,60,0.00308,0,2.2429152435429778,107.4056978225708,0
90,20,80,0,0,0,0.8,0,100,left,60,0,80,0.00297,0,1.3644742442414703,75.1422290802002,0
-30,40,20,0,0,0,0.8,0,100,right,60,0,100,0.00144,0,1.4730174651315415,160.646057844162,0
-90,40,100,0,0,0,0.8,0,100,left,60,20,0,0.00257,0,1.4014466481221837,77.73226428031921,0
-90,40,100,0,0,0,0.8,0,100,right,60,20,20,0.00244,0,0.7823424934549177,150.95206999778748,0
-90,60,60,0,0,0,0.8,0,100,right,60,20,40,0.00226,0,0.7807180910442569,151.0151445865631,0
-90,60,80,0,0,0,0.8,0,100,left,60,20,60,0.00229,0,1.3793163698105495,76.0822684764862,0
-90,60,80,0,0,0,0.8,0,100,right,60,20,80,0.00235,0,1.7964562874476713,160.77329516410828,0
-90,60,40,0,0,0,0.8,0,100,left,60,20,100,0.0024,0,1.4519505252264604,76.54411578178406,0
-90,40,20,0,0,0,0.8,0,100,left,60,40,0,0.00204,0,1.4136450141721892,76.11238646507263,0
0,40,60,0,0,0,0.8,0,100,left,60,40,20,0.00164,0,1.4473627010979386,75.60967111587524,0
-90,60,20,0,0,0,0.8,0,100,right,60,40,40,0.00158,0,0.9347671629919015,107.4047074317932,0
90,60,40,0,0,0,0.8,0,100,left,60,40,60,0.00165,0,2.021724214853559,76.55773329734802,0
30,40,40,0,0,0,0.8,0,100,right,60,40,80,0.0017,0,1.7962262421023014,150.51189374923706,0
-90,20,80,0,0,0,0.8,0,100,left,60,40,100,0.00824,0,1.4069641992583333,76.73713421821594,0
90,60,40,0,0,0,0.8,0,100,right,60,60,0,0.0016,0,0.7712285670430891,82.89495158195496,0
60,60,20,0,0,0,0.8,0,100,right,60,60,20,0.00151,0,1.866958209140796,159.85021996498108,0
30,40,40,0,0,0,0.8,0,100,left,60,60,40,0.00176,0,1.454742586251101,73.59001064300537,0
-60,40,20,0,0,0,0.8,0,100,right,60,60,60,0.00157,0,0.835198683855936,101.77046179771423,0
60,60,40,0,0,0,0.8,0,100,left,60,60,80,0.00152,0,1.360446682078229,75.2690978050232,0
-60,40,20,0,0,0,0.8,0,100,left,60,60,100,0.00151,0,1.3903440880967437,76.68677854537964,0
-90,20,40,0,0,0,0.8,0,100,right,60,80,0,0.00805,0,1.2968148151030086,164.4980046749115,0
0,40,60,0,0,0,0.8,0,100,right,60,80,20,0.00148,0,0.9018031598594016,102.67072582244872,0
90,40,20,0,0,0,0.8,0,100,left,60,80,40,0.00158,0,1.3499469052750162,75.35269856452942,0
90,40,20,0,0,0,0.8,0,100,right,60,80,60,0.00167,0,0.9278987940215108,104.50383925437929,0
-60,60,40,0,0,0,0.8,0,100,right,60,80,80,0.00161,0,2.177316485764512,108.82451462745668,0
60,40,40,0,0,0,0.8,0,100,right,60,80,100,0.00161,0,2.25383459413402,107.36906862258913,0
-90,20,40,0,0,0,0.8,0,100,right,60,100,0,0.00806,0,0.8379200971461089,102.23463916778564,0
-90,20,40,0,0,0,0.8,0,100,left,60,100,20,0.00793,0,1.4163859599885271,76.8423843383789,0
-90,20,40,0,0,0,0.8,0,100,right,60,100,40,0.00778,0,0.8295951712870854,105.54524159431458,0
-90,20,40,0,0,0,0.8,0,100,left,60,100,60,0.00779,0,1.358507093948164,77.04314255714417,0
-90,20,80,0,0,0,0.8,0,100,left,60,100,80,0.00791,0,1.3697135542211685,77.30584239959717,0
-90,20,80,0,0,0,0.8,0,100,left,60,100,100,0.00813,0,1.381634088074685,78.04694724082947,0
-90,20,80,0,0,0,0.8,0,100,right,80,0,0,0.008,0,0.8849274432438369,107.3221709728241,0
-90,20,40,0,0,0,0.8,0,100,left,80,0,20,0.00789,0,1.3976417578971532,78.51918363571167,0
-90,20,40,0,0,0,0.8,0,100,right,80,0,40,0.00811,0,1.4905450796777011,161.2163166999817,0
-90,20,40,0,0,0,0.8,0,100,right,80,0,60,0.00783,0,0.7798331786817195,152.77306246757507,0
-90,20,40,0,0,0,0.8,0,100,right,80,0,80,0.0079,0,0.7516654399344948,152.0182101726532,0
-90,20,80,0,0,0,0.8,0,100,left,80,0,100,0.00813,0,1.4124185890977403,77.30026197433472,0
-90,20,40,0,0,0,0.8,0,100,right,80,20,0,0.00833,0,1.4412702675803066,160.10608053207395,0
-90,20,40,0,0,0,0.8,0,100,left,80,20,20,0.00775,0,1.4699884687937486,76.94992160797119,0
-90,20,40,0,0,0,0.8,0,100,left,80,20,40,0.00782,0,1.4067524399452298,77.42744517326355,0
-90,20,80,0,0,0,0.8,0,100,right,80,20,60,0.00791,0,0.7516331858100987,152.06713843345642,0
-90,20,60,0,0,0,0.8,0,100,left,80,20,80,0.00792,0,1.408032351007185,76.74278044700623,0
-30,40,60,0,0,0,0.8,0,100,right,80,20,100,0.00147,0,0.7852033958007423,152.35425972938538,0
30,40,80,0,0,0,0.8,0,100,left,80,40,0,0.00148,0,1.454385834475992,74.3230094909668,0
-90,20,40,0,0,0,0.8,0,100,right,80,40,20,0.00775,0,1.8449283568584045,162.2941370010376,0
-90,20,80,0,0,0,0.8,0,100,right,80,40,40,0.00798,0,1.7997163292270604,159.56796956062317,0
-90,20,40,0,0,0,0.8,0,100,right,80,40,60,0.00795,0,1.9568353186642988,158.76834440231323,0
0,40,100,0,0,0,0.8,0,100,right,80,40,80,0.00148,0,0.804076330208385,152.2624089717865,0
-90,20,40,0,0,0,0.8,0,100,left,80,40,100,0.00789,0,1.4071390323040942,79.68637108802795,0
-90,20,40,0,0,0,0.8,0,100,right,80,60,0,0.00798,0,0.7418295025858102,152.66240072250366,0
-90,20,40,0,0,0,0.8,0,100,right,80,60,20,0.00803,0,2.034640570786668,162.69316959381104,0
-90,20,80,0,0,0,0.8,0,100,right,80,60,40,0.00804,0,0.8194012577285698,102.04300260543825,0
-90,20,60,0,0,0,0.8,0,100,left,80,60,60,0.00804,0,1.3863110859175825,77.75933170318604,0
-90,20,40,0,0,0,0.8,0,100,right,80,60,80,0.00782,0,1.405844470876764,162.99955654144287,0
-90,20,40,0,0,0,0.8,0,100,right,80,60,100,0.00807,0,1.659209419587942,163.32179737091064,0
60,40,20,0,0,0,0.8,0,100,left,80,80,0,0.00155,0,2.057428074336607,74.23909568786621,0
-60,40,40,0,0,0,0.8,0,100,left,80,80,20,0.00148,0,1.4014062514413987,77.66860389709473,0
-90,20,80,0,0,0,0.8,0,100,right,80,80,40,0.00772,0,0.884162031160223,106.94704818725586,0
-90,20,60,0,0,0,0.8,0,100,left,80,80,60,0.00797,0,1.413486824463603,77.06162166595459,0
-90,20,40,0,0,0,0.8,0,100,left,80,80,80,0.008,0,1.4123073334973488,77.68285465240479,0
-90,20,80,0,0,0,0.8,0,100,left,80,80,100,0.00808,0,1.405202343899613,76.07397532463074,0
-90,20,40,0,0,0,0.8,0,100,right,80,100,0,0.0079,0,2.304925515030737,108.27911138534546,0
-90,20,40,0,0,0,0.8,0,100,left,80,100,20,0.0081,0,1.4091661785154503,76.63495087623596,0
-90,20,80,0,0,0,0.8,0,100,left,80,100,40,0.0081,0,1.376908121831336,76.96893429756165,0
-90,20,40,0,0,0,0.8,0,100,right,80,100,60,0.0077,0,0.7682055792969283,152.8274655342102,0
-90,20,40,0,0,0,0.8,0,100,right,80,100,80,0.00809,0,1.9177767881823824,159.90252876281738,0
-90,20,80,0,0,0,0.8,0,100,left,80,100,100,0.00816,0,1.355773315316766,76.91088891029358,0
-90,20,40,0,0,0,0.8,0,100,right,100,0,0,0.00783,0,0.7729703479265211,151.89653325080872,0
-90,20,80,0,0,0,0.8,0,100,left,100,0,20,0.00773,0,1.4037381358885714,77.34538841247559,0
-90,20,60,0,0,0,0.8,0,100,right,100,0,40,0.00793,0,0.8679217117509359,106.53163623809814,0
-90,20,40,0,0,0,0.8,0,100,left,100,0,60,0.00768,0,1.3874203881018534,77.80681943893433,0
-90,20,80,0,0,0,0.8,0,100,right,100,0,80,0.00826,0,1.7546529455837048,161.25909972190857,0
-90,20,40,0,0,0,0.8,0,100,left,100,0,100,0.00805,0,1.4057272642741578,77.33735060691833,0
-90,20,80,0,0,0,0.8,0,100,right,100,20,0,0.00842,0,0.8279693599618573,105.07972168922424,0
-90,20,40,0,0,0,0.8,0,100,left,100,20,20,0.00775,0,1.3837467313136402,77.33129119873047,0
-90,20,60,0,0,0,0.8,0,100,left,100,20,40,0.00806,0,1.382531628481991,77.2064037322998,0
-90,20,40,0,0,0,0.8,0,100,right,100,20,60,0.00815,0,1.8677130664694543,162.122967004776,0
-90,20,80,0,0,0,0.8,0,100,left,100,20,80,0.00782,0,1.3864860099154204,77.76968550682068,0
-90,20,40,0,0,0,0.8,0,100,right,100,20,100,0.00799,0,0.7670296181766972,152.65138459205627,0
-90,20,40,0,0,0,0.8,0,100,left,100,40,0,0.00775,0,1.3814018758763666,77.75561189651489,0
-90,20,80,0,0,0,0.8,0,100,left,100,40,20,0.00787,0,1.3689901467894443,77.57311987876892,0
-90,20,40,0,0,0,0.8,0,100,right,100,40,40,0.0081,0,0.7950978281465272,107.71328735351562,0
-90,20,80,0,0,0,0.8,0,100,left,100,40,60,0.00788,0,1.369951502027562,77.11530709266663,0
-90,20,40,0,0,0,0.8,0,100,right,100,40,80,0.00821,0,1.0639371488314373,109.0102698802948,0
-30,60,80,0,0,0,0.8,0,100,left,100,40,100,0.00147,0,1.4512522441627909,76.72778463363647,0
-90,20,40,0,0,0,0.8,0,100,left,100,60,0,0.0079,0,1.3824901312804727,76.8349769115448,0
-90,20,60,0,0,0,0.8,0,100,right,100,60,20,0.00798,0,0.8457609378497888,102.69482612609865,0
-90,20,60,0,0,0,0.8,0,100,left,100,60,40,0.00791,0,1.4079659201909172,77.10917687416077,0
-90,20,40,0,0,0,0.8,0,100,left,100,60,60,0.00812,0,1.4117902862707443,76.83703589439392,0
-90,20,60,0,0,0,0.8,0,100,right,100,60,80,0.00782,0,0.7958316691123546,107.93662858009338,0
-90,20,40,0,0,0,0.8,0,100,left,100,60,100,0.00807,0,1.394878624719422,77.64127945899963,0
-90,20,40,0,0,0,0.8,0,100,left,100,80,0,0.0078,0,1.3926340100450063,77.33142423629761,0
-90,20,80,0,0,0,0.8,0,100,right,100,80,20,0.00768,0,0.752383543997604,153.09062004089355,0
-90,20,80,0,0,0,0.8,0,100,right,100,80,40,0.00803,0,0.7153155760031897,152.80947017669678,0
-90,20,60,0,0,0,0.8,0,100,left,100,80,60,0.00831,0,1.4091901076821864,76.54222655296326,0
-60,60,80,0,0,0,0.8,0,100,right,100,80,80,0.00151,0,1.1395392582674813,162.8710298538208,0
90,60,80,0,0,0,0.8,0,100,left,100,80,100,0.00152,0,1.3644390299040257,74.48373889923096,0
-90,20,40,0,0,0,0.8,0,100,left,100,100,0,0.00804,0,1.3731311315142087,77.70824456214905,0
-90,20,80,0,0,0,0.8,0,100,left,100,100,20,0.00795,0,1.3779742916154072,77.53108024597168,0
-90,20,80,0,0,0,0.8,0,100,right,100,100,40,0.00795,0,0.9291168427603812,106.17148184776306,0
-90,20,80,0,0,0,0.8,0,100,left,100,100,60,0.00783,0,1.3789239669225457,76.98593664169312,0
-90,20,40,0,0,0,0.8,0,100,left,100,100,80,0.00806,0,1.6379953534527758,75.59568786621094,0
-90,20,80,0,0,0,0.8,0,100,right,100,100,100,0.00808,0,1.926765034890946,159.71224927902222,0
