feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
30,right,0.4,40,60,80,20,20,0,60,0,0.8217924349393461,26.23103976249695,0
30,left,1.0,0,40,60,100,60,60,0,0,1.0708733906150982,22.122320652008057,0
60,right,0.8,80,0,40,40,40,80,80,0,0.7705915418268079,26.427074909210205,0
0,right,0.4,60,60,60,60,20,80,0,0,0.8365621392683337,27.144063234329224,0
90,right,0.4,0,100,20,20,100,60,20,0,0.8895925358050141,26.211820125579838,0
30,right,0.1,100,0,40,40,20,20,100,0,0.7826168363337893,26.477272033691406,0
-30,left,0.1,80,20,100,80,0,80,60,0,1.1504928331747684,22.67589020729065,0
-60,right,1.0,40,80,100,0,40,100,100,0,0.8330475431595674,27.123432159423828,0
90,right,0.1,20,60,40,100,80,100,0,0,0.9352266475970552,26.400450706481934,0
-90,right,0.8,80,100,0,0,0,20,40,0,0.9617064407721364,27.07684683799744,0
90,right,0.2,100,60,80,80,0,40,40,0,0.9350062395595108,26.442025661468502,0
90,right,0.6,40,0,20,0,60,20,80,0,0.9185163465307968,26.477755784988403,0
0,left,0.2,0,0,0,40,0,60,60,0,1.117908257328531,22.631948709487915,0
30,right,0.2,40,40,0,0,80,40,80,0,0.9006946697789389,26.44834899902344,0
-90,left,0.1,0,20,60,60,60,80,20,0,2.993695362543248,61.134854555130005,0
-30,right,0.2,20,40,40,20,0,0,80,0,0.8947939120364818,26.80249309539795,0
-60,left,0.6,80,100,80,60,20,100,0,0,1.063721592476581,22.456995725631717,0
-90,left,0.1,100,80,0,60,100,20,40,0,1.090380637525409,22.364629983901978,0
-90,right,1.0,60,100,40,20,80,0,40,0,0.8600356413930327,27.27985405921936,0
30,right,0.8,20,100,60,20,80,20,0,0,0.8612384996626457,26.1935977935791,0
60,left,0.1,60,40,80,80,20,60,100,0,1.107031076520775,22.04935121536255,0
-60,left,0.4,60,60,20,100,40,20,60,0,1.069944143558856,22.490426301956177,0
-30,right,1.0,40,80,20,60,40,60,40,0,0.8343891446470376,26.85868191719055,0
0,right,0.1,0,80,60,20,0,100,0,0,0.8281118032126008,27.497234344482425,0
-30,right,0.2,100,100,60,0,100,80,0,0,0.8639268265497111,27.1158549785614,0
30,right,0.4,20,20,20,80,100,100,20,0,0.9070221806423968,26.263877868652344,0
0,right,0.4,20,20,80,40,80,0,80,0,0.7689204060253726,27.116690158843998,0
60,right,0.6,60,0,0,100,60,40,60,0,0.918402623393085,26.35470056533813,0
60,left,0.6,20,0,80,80,80,20,20,0,1.0778624842910904,21.866126775741577,0
0,left,0.1,40,100,100,100,60,80,100,0,1.122633846781964,22.81611657142639,0
-90,right,0.6,80,100,80,40,60,60,100,0,9999.0,61.05790591239929,0
30,left,0.2,80,40,60,20,40,20,100,0,1.0916039096249155,22.28458070755005,0
30,left,1.0,100,0,100,60,0,80,60,0,1.166422396493497,22.008390426635746,0
60,left,1.0,80,80,80,20,0,100,20,0,1.0874370220654863,21.65856385231018,0
90,right,0.4,80,60,40,20,40,60,40,0,0.9029078386337168,26.35199880599976,0
-60,right,0.2,0,40,60,20,80,60,100,0,0.8207904551184779,26.24238228797913,0
90,right,0.8,60,40,80,0,80,60,100,0,0.924884234252888,26.26049566268921,0
