feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,40,20,40,0,90,60,100,80,0.6,False,0.819,0
right,80,0,80,0,0,40,20,40,0.6,False,0.803,0
right,80,100,20,40,0,60,80,80,0.2,False,0.872,0
left,60,20,20,0,60,40,60,80,0.1,False,1.176,0
right,0,20,100,0,90,40,0,40,0.6,False,0.76,0
right,0,20,100,0,90,40,0,40,0.6,False,0.789,0
right,100,20,0,100,30,20,80,0,0.8,False,0.889,0
right,100,100,100,40,-30,60,100,80,0.1,False,0.855,0
left,80,60,40,0,90,80,40,80,0.2,False,1.197,0
left,80,20,100,20,0,60,40,20,0.6,False,1.116,0
left,60,20,40,40,30,80,100,80,0.4,False,1.091,0
left,60,40,20,0,0,100,100,80,0.4,False,1.028,0
left,40,20,20,20,-30,60,60,80,0.1,False,1.092,0
right,80,100,0,40,0,40,100,100,0.2,False,0.912,0
right,20,40,40,0,90,80,100,60,0.8,False,0.833,0
right,80,100,40,20,-30,60,100,0,0.1,False,0.953,0
right,60,20,40,20,60,60,60,40,0.6,False,0.869,0
right,0,20,100,0,90,40,0,40,0.6,False,0.98,0
left,80,0,100,40,0,60,40,40,1.0,False,1.163,0
left,80,40,20,20,-30,40,80,80,0.4,False,1.105,0
right,80,100,0,60,0,40,80,80,0.4,False,0.854,0
left,40,40,40,20,60,100,100,80,0.6,False,1.07,0
right,20,60,40,20,-30,60,80,60,0.8,False,0.832,0
left,20,20,100,20,0,60,40,20,0.6,False,1.086,0
right,60,100,60,20,0,60,0,0,0.1,False,0.931,0
right,80,0,60,20,60,40,40,40,0.6,False,0.865,0
left,80,20,20,60,0,100,60,80,0.4,False,1.069,0
right,40,60,60,0,90,80,80,40,0.8,False,0.77,0
left,20,40,20,0,90,60,60,80,0.4,False,1.182,0
right,40,60,60,0,90,80,80,40,0.8,False,0.879,0
left,0,60,40,20,-60,80,100,40,1.0,False,1.06,0
left,40,100,100,20,0,40,60,40,0.4,False,1.125,0
right,0,40,60,20,90,60,80,40,0.8,False,0.812,0
left,100,40,0,60,0,100,60,80,0.4,False,1.232,0
right,0,20,100,0,60,20,0,40,0.8,False,0.775,0
left,80,20,80,40,0,40,60,0,0.4,False,1.094,0
left,80,100,20,60,-30,40,0,60,0.4,False,1.092,0
right,80,0,20,60,0,100,20,60,0.6,False,0.94,0
left,60,100,100,60,-30,20,60,100,0.4,False,1.213,0
left,80,40,40,60,0,80,40,60,0.4,False,1.084,0
left,100,0,60,40,60,20,60,60,0.8,False,1.086,0
right,80,0,60,0,30,40,100,80,0.4,False,0.807,0
left,0,100,40,20,-60,20,100,0,1.0,False,1.091,0
left,0,80,40,20,-60,40,100,0,1.0,False,1.089,0
right,0,20,0,40,0,20,100,80,0.2,False,0.886,0
right,100,20,60,0,30,40,0,20,0.8,False,0.807,0
left,20,60,60,40,60,100,60,20,1.0,False,1.16,0
left,0,100,20,20,-60,20,100,20,0.8,False,1.114,0
right,100,0,0,100,-60,40,0,20,0.1,False,0.827,0
left,60,60,80,100,90,80,60,20,0.6,False,1.119,0
left,0,40,80,40,90,40,80,40,0.1,False,1.076,0
left,20,60,60,40,30,100,60,40,0.8,False,1.112,0
right,100,20,60,0,30,20,100,80,0.4,False,0.975,0
right,80,0,60,0,30,40,100,80,0.4,False,0.827,0
right,100,0,20,0,60,40,80,60,0.6,False,0.781,0
right,80,40,80,100,30,40,80,80,0.6,False,0.907,0
left,0,20,80,20,30,40,80,60,0.2,False,1.159,0
right,100,0,80,40,30,40,100,100,0.6,False,0.825,0
right,60,0,80,0,-30,40,100,60,0.2,False,0.926,0
right,100,0,60,0,60,60,80,80,0.1,False,0.769,0
right,20,0,60,40,30,20,100,100,0.4,False,0.826,0
right,40,20,60,20,-60,40,100,100,0.2,False,0.929,0
right,0,20,60,0,0,60,100,80,0.4,False,0.946,0
right,60,20,80,0,30,40,100,80,0.8,False,0.803,0
right,60,0,60,0,0,40,100,60,0.4,False,0.942,0
right,100,0,60,0,60,60,80,80,0.1,False,0.86,0
right,40,0,80,40,30,40,100,80,0.4,False,0.876,0
right,40,60,60,40,0,20,100,20,0.4,False,0.852,0
right,60,20,40,0,30,60,100,80,0.4,False,0.78,0
left,0,40,60,20,30,40,100,100,0.4,False,1.103,0
left,80,20,60,0,30,20,100,60,0.4,False,1.037,0
right,60,0,60,0,-60,20,100,100,0.4,False,4.692,0
right,20,20,80,60,30,40,80,80,0.2,False,0.812,0
right,100,100,20,0,60,80,60,60,0.4,False,0.894,0
right,100,20,60,100,30,0,100,100,0.6,False,0.848,0
left,80,20,60,20,90,80,80,80,0.1,False,1.072,0
right,0,40,80,0,-90,40,80,60,0.4,False,0.87,0
right,60,20,40,0,30,60,100,80,0.4,False,0.734,0
right,100,100,60,0,60,60,100,80,0.1,False,0.894,0
left,80,40,40,20,90,60,100,80,0.1,False,1.097,0
right,0,20,80,0,-90,40,100,80,0.2,False,0.858,0
right,100,60,100,0,-60,20,60,60,0.2,False,0.945,0
right,0,40,100,20,-60,20,100,60,0.2,False,0.779,0
right,60,40,40,60,0,40,100,20,0.6,False,0.902,0
left,60,20,60,0,30,60,100,80,0.4,False,1.111,0
right,60,60,40,0,-90,0,80,60,0.2,False,0.865,0
right,100,60,40,80,0,0,0,20,0.4,False,0.845,0
right,60,80,0,0,-60,100,20,60,0.4,False,0.767,0
right,20,40,60,0,30,40,100,40,0.4,False,0.8,0
right,60,20,40,0,30,60,100,80,0.4,False,0.905,0
right,100,60,40,80,-30,0,0,40,0.6,False,0.968,0
left,40,80,20,80,0,60,60,0,0.8,False,1.075,0
left,60,20,60,100,90,20,60,0,0.2,False,1.145,0
right,20,0,80,0,-90,40,80,80,0.2,False,0.931,0
right,100,100,60,20,30,60,100,100,0.1,False,0.777,0
left,100,40,40,100,60,40,100,0,0.8,False,1.098,0
left,20,40,100,40,-60,40,80,60,0.4,False,1.091,0
right,80,80,40,0,90,40,100,60,0.1,False,0.86,0
right,20,100,60,0,60,60,100,80,0.1,False,0.807,0
left,100,60,40,40,90,60,100,80,0.1,False,1.094,0
left,20,40,40,0,30,40,80,20,0.4,False,1.132,0
right,100,100,60,20,30,60,100,100,0.1,False,0.831,0
left,80,60,60,60,-60,0,0,20,0.8,False,1.055,0
left,100,40,40,80,-30,20,0,40,0.6,False,1.073,0
right,20,20,60,0,-90,40,0,20,0.1,False,0.794,0
left,40,100,20,100,30,40,0,0,1.0,False,1.212,0
right,40,0,100,0,-90,40,20,60,0.1,False,0.799,0
right,100,100,40,20,30,80,60,100,0.1,False,0.837,0
left,100,60,60,40,-30,40,100,0,0.2,False,1.102,0
right,100,100,60,40,30,60,40,40,0.2,False,0.775,0
right,60,0,20,0,-30,40,80,60,0.4,False,0.928,0
right,0,100,40,60,-30,40,60,60,0.6,False,0.904,0
left,100,40,40,100,60,60,100,20,1.0,False,1.111,0
right,80,0,60,0,30,40,100,80,0.4,False,0.804,0
left,80,60,40,100,90,40,0,20,1.0,False,1.169,0
right,100,20,60,20,30,80,60,20,0.6,False,0.853,0
left,20,100,60,20,30,20,100,0,1.0,False,1.005,0
right,0,20,100,40,-30,0,100,80,0.2,False,0.856,0
right,80,40,60,0,90,40,20,20,0.4,False,0.919,0
right,0,40,100,40,30,0,100,80,0.2,False,0.811,0
right,100,0,20,100,-60,40,0,20,0.1,False,0.922,0
right,100,0,0,100,-60,20,20,20,0.1,False,0.959,0
left,40,60,60,40,30,100,40,40,1.0,False,1.184,0
right,100,20,40,0,30,20,100,80,0.4,False,0.846,0
left,0,40,0,60,90,40,80,60,0.1,False,1.115,0
right,80,0,60,0,30,40,100,80,0.4,False,0.835,0
right,80,0,60,20,60,40,100,100,0.2,False,0.869,0
right,100,0,40,0,0,20,100,100,0.6,False,0.787,0
left,60,20,60,0,30,40,80,100,0.4,False,1.217,0
right,60,0,60,0,30,40,100,80,0.2,False,0.775,0
right,60,40,40,0,30,60,100,0,0.2,False,0.832,0
right,80,40,60,20,60,40,100,80,0.2,False,0.772,0
right,80,60,60,0,60,40,100,80,0.4,False,0.941,0
right,100,20,80,0,60,20,60,100,0.8,False,0.927,0
left,100,0,40,0,0,60,100,60,0.2,False,1.058,0
right,80,0,60,0,60,40,80,80,0.8,False,0.767,0
right,80,20,80,0,0,40,100,60,0.6,False,0.971,0
right,80,0,60,0,60,40,80,80,0.8,False,0.828,0
left,60,0,60,0,30,80,80,100,0.2,False,1.13,0
left,100,0,40,20,0,40,80,60,0.6,False,1.022,0
right,100,20,80,20,90,20,60,100,0.8,False,0.888,0
right,100,0,100,0,90,40,80,100,1.0,False,0.832,0
right,100,40,80,20,60,20,40,100,0.6,False,0.804,0
left,60,20,60,0,0,20,100,100,0.2,False,0.914,0
right,100,0,60,20,30,20,100,100,0.2,False,0.857,0
right,80,100,80,0,60,40,0,100,1.0,False,0.778,0
right,80,0,80,0,60,20,60,100,0.8,False,0.814,0
right,100,0,60,0,60,60,80,80,0.2,False,0.966,0
left,100,0,60,0,-30,60,100,60,0.4,False,1.068,0
right,80,100,80,0,60,40,0,100,1.0,False,0.97,0
right,100,0,60,0,-60,80,40,100,0.1,False,0.945,0
right,80,0,40,20,30,40,100,60,0.4,False,0.871,0
left,60,20,60,20,30,60,80,100,0.4,False,1.074,0
right,100,0,60,20,60,20,100,100,0.2,False,0.78,0
right,80,20,80,20,60,60,0,80,1.0,False,0.823,0
right,80,0,80,0,60,0,80,0,0.6,False,0.864,0
left,100,80,80,0,-60,80,80,40,0.6,False,1.019,0
left,0,20,60,0,90,0,40,80,0.6,False,1.046,0
left,100,0,80,0,30,40,100,80,0.4,False,1.089,0
left,60,80,80,0,60,80,80,100,0.6,False,1.1,0
right,80,0,60,0,30,40,80,100,0.1,False,0.772,0
right,80,0,60,0,30,40,80,100,0.1,False,0.893,0
left,100,20,80,60,60,40,60,100,0.6,False,1.157,0
left,80,0,60,0,60,40,80,100,0.1,False,1.231,0
right,80,0,60,0,-60,100,40,20,0.1,False,0.835,0
right,80,60,80,0,-30,60,0,40,0.8,False,0.875,0
right,60,0,100,20,60,40,100,100,0.4,False,0.855,0
left,100,80,100,0,-60,80,100,60,0.8,False,1.023,0
left,100,20,40,0,-90,80,0,100,0.1,False,1.041,0
left,60,100,100,80,30,60,80,80,0.8,False,1.118,0
right,60,40,100,40,90,60,40,60,1.0,False,0.783,0
left,20,20,80,100,90,20,60,80,0.2,False,1.112,0
right,100,20,80,0,60,80,0,100,0.2,False,0.934,0
right,60,40,100,40,90,60,40,60,1.0,False,0.808,0
left,40,20,60,100,90,40,60,60,0.1,False,1.111,0
left,0,80,80,100,60,60,80,60,0.4,False,1.09,0
right,80,40,60,0,-90,100,0,80,0.1,False,5.541,0
left,100,20,80,20,-60,80,0,80,0.1,False,1.053,0
right,20,40,80,80,60,40,40,100,0.4,False,0.779,0
left,20,0,100,20,60,20,20,100,0.2,False,1.077,0
left,80,100,100,80,60,100,100,100,0.6,False,1.068,0
right,60,0,80,0,30,40,60,100,0.1,False,0.999,0
left,80,40,60,20,-90,100,0,100,0.1,False,3.087,0
right,100,0,60,20,30,60,80,80,0.2,False,0.888,0
right,100,0,40,0,60,0,100,60,0.1,False,0.731,0
right,80,0,60,0,30,40,100,80,0.4,False,0.8,0
right,100,0,20,0,60,0,100,60,0.1,False,0.915,0
right,20,0,40,80,-60,40,0,20,0.1,False,0.82,0
right,0,0,100,40,-30,0,80,80,0.2,False,0.887,0
right,80,40,60,0,90,20,20,20,0.4,False,0.826,0
left,60,40,0,60,90,20,80,60,0.1,False,1.198,0
right,100,20,60,20,30,100,60,80,0.6,False,0.752,0
right,100,0,40,0,60,0,80,60,0.1,False,1.014,0
left,0,40,0,40,90,20,80,80,0.1,False,1.198,0
right,100,0,40,0,60,0,20,60,0.2,False,0.86,0
left,80,0,0,100,-60,20,40,20,0.1,False,1.036,0
right,80,20,100,0,30,20,80,60,0.4,False,0.892,0
right,100,20,60,20,30,100,60,80,0.6,False,0.853,0
right,100,0,60,20,0,100,40,80,0.6,False,0.924,0
left,100,40,40,20,30,60,40,80,0.6,False,1.11,0
left,100,20,60,20,0,100,80,60,0.8,False,0.989,0
right,100,40,60,20,0,100,80,100,0.8,False,1.04,0
left,100,0,40,0,30,100,60,100,0.4,False,1.23,0
right,80,0,60,40,30,100,60,20,0.6,False,0.812,0
left,100,20,40,20,60,100,100,100,0.6,False,1.072,0
left,100,20,60,0,0,100,40,100,0.6,False,1.042,0
right,80,40,80,20,30,100,60,80,0.6,False,0.779,0
right,100,40,20,20,30,100,80,80,0.6,False,0.863,0
left,100,40,60,0,60,100,40,80,0.8,False,1.186,0
right,80,40,80,20,30,100,60,80,0.6,False,0.784,0
right,60,0,60,40,60,20,40,20,0.4,False,0.917,0
left,80,20,40,20,30,100,100,100,0.6,False,1.202,0
left,80,40,40,0,90,80,60,80,0.8,False,1.1,0
left,80,20,60,60,30,100,40,100,0.1,False,1.108,0
left,100,40,60,40,30,20,40,80,0.8,False,1.083,0
left,80,40,20,0,60,80,100,100,0.8,False,1.07,0
right,100,0,80,60,30,100,40,20,0.8,False,0.803,0
right,80,40,60,20,-30,0,60,60,0.8,False,5.02,0
right,60,40,40,60,90,100,80,40,0.6,False,0.773,0
right,80,0,100,80,30,100,40,40,0.6,False,0.776,0
left,80,20,60,0,60,40,20,60,0.8,False,1.22,0
right,60,40,40,60,90,100,80,40,0.6,False,0.906,0
left,100,0,100,0,30,80,40,40,0.8,False,1.189,0
left,100,40,40,60,0,80,40,100,0.2,False,1.172,0
right,80,0,60,80,0,100,60,0,0.8,False,0.965,0
right,100,0,100,80,0,100,60,40,0.4,False,1.017,0
right,60,0,100,60,60,100,40,20,0.8,False,0.903,0
right,60,20,100,20,0,100,40,100,0.6,False,0.908,0
left,80,0,60,0,-60,40,0,100,0.8,False,1.038,0
right,60,20,60,20,60,80,100,80,0.6,False,0.91,0
right,60,0,100,80,30,80,20,40,0.6,False,0.741,0
left,100,20,100,80,0,80,40,0,0.8,False,1.167,0
left,100,40,80,60,0,40,40,80,0.8,False,1.088,0
right,60,0,100,80,30,80,20,40,0.6,False,0.856,0
left,80,20,80,60,0,100,60,20,0.6,False,1.105,0
right,100,0,40,80,-30,100,60,20,0.1,False,0.917,0
left,100,0,40,0,-60,40,0,80,0.8,False,1.051,0
right,60,20,100,20,30,100,40,100,0.4,False,0.774,0
right,60,100,100,100,0,20,20,60,0.6,False,0.95,0
right,60,0,100,80,30,100,0,60,0.4,False,0.83,0
right,60,0,40,80,0,80,40,0,0.8,False,0.894,0
right,80,40,80,40,30,60,100,60,0.6,False,0.866,0
left,100,20,80,80,-30,40,40,60,0.6,False,1.087,0
right,60,20,100,80,0,60,40,100,0.6,False,0.806,0
right,60,0,100,100,30,100,0,20,0.6,False,0.75,0
right,60,0,100,100,30,100,0,20,0.6,False,0.772,0
left,100,0,60,0,-60,40,0,80,1.0,False,1.035,0
left,80,100,60,100,-30,20,20,20,0.6,False,1.122,0
left,80,20,60,100,-60,40,60,60,0.8,False,1.095,0
left,100,20,20,60,-60,80,20,80,0.6,False,1.069,0
left,60,100,100,100,0,20,0,20,0.6,False,1.159,0
left,100,20,100,60,0,40,20,40,0.6,False,1.154,0
right,80,20,0,40,30,80,100,40,0.2,False,0.859,0
left,60,0,100,60,0,0,0,20,0.6,False,1.036,0
left,80,40,40,0,-90,40,0,80,1.0,False,1.012,0
right,40,100,100,0,30,20,20,80,0.8,False,0.814,0
left,100,20,100,100,-30,60,40,40,0.4,False,1.083,0
right,80,0,60,0,30,40,100,80,0.4,False,0.933,0
left,60,40,0,60,90,20,80,60,0.1,False,1.149,0
right,0,80,0,40,-30,20,80,80,0.2,False,0.912,0
left,0,40,0,20,-60,20,80,40,0.6,False,0.99,0
right,60,0,100,80,30,80,20,80,0.1,False,0.863,0
right,60,0,80,80,30,100,20,20,0.6,False,0.953,0
right,80,40,60,0,90,20,0,20,0.4,False,0.758,0
right,60,0,100,80,-60,100,20,40,0.6,False,0.784,0
right,100,0,40,20,30,0,40,60,0.1,False,0.848,0
right,80,0,60,20,30,40,100,60,0.2,False,0.784,0
left,80,20,100,0,30,20,80,100,0.4,False,1.096,0
right,80,60,60,20,60,20,20,20,0.6,False,0.926,0
right,80,40,60,0,90,20,0,20,0.4,False,0.94,0
right,80,40,40,20,60,20,0,0,0.4,False,0.949,0
right,100,20,80,20,60,80,0,20,0.4,False,0.859,0
right,80,20,40,0,90,80,0,40,1.0,False,0.837,0
right,80,100,100,60,60,20,0,20,0.2,False,0.819,0
right,80,40,60,0,90,40,20,40,0.6,False,0.79,0
right,60,100,40,0,60,40,100,20,0.4,False,0.781,0
right,60,60,80,0,60,20,0,40,1.0,False,0.766,0
right,20,60,60,0,90,40,80,40,0.4,False,0.909,0
left,60,40,80,0,90,0,20,0,0.4,False,1.192,0
right,60,40,80,20,90,20,0,40,0.6,False,0.818,0
left,100,60,60,20,60,40,20,20,0.4,False,1.208,0
right,60,60,80,0,60,20,0,40,1.0,False,0.831,0
left,100,60,60,20,60,40,20,20,0.4,False,1.097,0
right,60,80,100,60,30,20,0,80,0.4,False,0.803,0
right,100,40,40,20,60,100,0,0,0.6,False,0.795,0
right,60,60,80,0,60,0,0,40,1.0,False,0.936,0
left,0,80,60,60,60,60,60,40,0.2,False,1.11,0
right,60,100,20,100,60,40,80,0,0.4,False,0.762,0
left,60,40,80,20,90,100,20,40,0.4,False,1.223,0
left,100,60,60,40,60,40,40,20,0.4,False,1.186,0
right,100,20,80,40,60,80,20,0,0.2,False,0.859,0
left,100,60,100,0,60,0,0,60,1.0,False,1.185,0
right,60,40,100,0,90,20,20,40,1.0,False,0.781,0
right,60,100,20,100,60,40,80,0,0.4,False,0.767,0
right,60,60,80,20,90,20,0,20,1.0,False,0.927,0
right,20,40,60,40,60,80,60,40,0.8,False,0.896,0
right,80,80,0,60,30,40,20,80,0.4,False,0.849,0
right,100,60,80,60,30,20,20,80,0.6,False,0.782,0
left,100,40,40,20,30,40,0,40,0.4,False,1.193,0
right,40,80,100,0,30,60,0,80,0.8,False,0.839,0
left,40,40,80,20,90,80,20,40,1.0,False,1.175,0
left,60,80,100,0,-30,80,0,60,1.0,False,1.1,0
right,80,60,80,0,60,0,20,60,0.8,False,0.936,0
left,100,100,60,40,60,100,20,80,0.1,False,1.083,0
left,80,60,60,20,60,20,20,20,0.2,False,1.109,0
right,60,100,20,100,60,40,80,0,0.4,False,0.789,0
right,80,80,0,20,60,40,0,0,0.4,False,0.877,0
left,60,80,80,0,0,100,0,60,1.0,False,1.069,0
left,40,80,80,0,-60,80,0,80,1.0,False,1.034,0
left,80,80,0,40,30,40,20,80,0.2,False,1.169,0
left,60,0,0,80,30,40,100,0,0.6,False,1.224,0
right,0,40,60,80,90,60,0,80,1.0,False,0.783,0
left,100,80,60,80,30,0,20,60,0.6,False,1.107,0
left,100,60,80,20,60,100,0,40,0.2,False,1.12,0
left,40,100,100,20,0,80,0,60,1.0,False,1.08,0
left,0,80,100,40,90,0,0,40,0.8,False,1.191,0
right,40,100,40,100,60,40,80,20,0.4,False,0.828,0
right,0,40,60,80,90,60,0,80,1.0,False,0.797,0
right,40,100,100,80,0,80,20,60,1.0,False,0.937,0
left,0,60,80,40,60,0,20,60,1.0,False,1.182,0
right,20,40,40,80,90,40,20,100,1.0,False,0.92,0
left,40,80,80,0,-60,100,0,60,0.8,False,1.063,0
left,20,40,40,80,0,40,0,60,1.0,False,1.11,0
right,100,0,0,40,30,60,100,20,0.6,False,0.967,0
left,80,80,0,40,60,40,0,60,0.2,False,1.141,0
left,20,80,80,20,90,100,0,80,0.2,False,1.182,0
right,80,60,40,20,90,20,0,20,0.4,False,0.928,0
left,0,80,80,40,90,0,0,40,0.8,False,1.209,0
right,100,60,60,100,0,0,40,60,0.4,False,0.709,0
right,80,0,60,0,30,40,100,80,0.4,False,0.78,0
right,100,60,60,100,0,0,60,60,0.6,False,0.94,0
right,20,100,0,40,-30,0,60,80,0.2,False,0.791,0
right,0,80,0,20,0,40,100,60,0.4,False,0.79,0
right,60,0,60,40,0,20,80,80,0.2,False,0.866,0
left,20,40,60,20,-60,40,80,80,0.4,False,1.262,0
right,0,100,0,40,-30,20,60,40,0.6,False,0.707,0
right,60,60,60,20,60,20,0,20,0.6,False,0.826,0
right,60,0,80,80,0,0,60,20,0.8,False,1.014,0
right,80,60,60,20,30,20,20,20,0.6,False,0.793,0
right,100,0,40,20,0,0,40,80,0.1,False,0.797,0
right,100,60,60,100,0,0,40,80,0.4,False,0.992,0
right,0,100,0,40,-30,20,60,40,0.6,False,0.953,0
right,20,80,0,80,0,0,60,20,0.6,False,0.777,0
right,20,100,0,20,-30,40,60,40,0.8,False,0.76,0
left,0,100,0,100,-60,0,20,40,0.8,False,1.05,0
left,100,100,0,20,-30,40,100,40,0.8,False,1.091,0
left,0,80,0,40,-30,40,40,20,0.8,False,1.298,0
left,0,100,20,80,-90,80,40,40,0.4,False,1.284,0
left,20,80,0,20,0,40,60,40,0.8,False,1.128,0
right,20,40,0,20,0,20,40,60,0.8,False,0.822,0
right,20,100,0,60,-30,20,40,60,0.2,False,0.733,0
left,20,100,0,40,-30,0,40,40,0.1,False,1.059,0
right,0,60,100,40,0,0,60,40,0.6,False,0.899,0
right,20,100,0,60,-30,20,40,60,0.2,False,0.803,0
right,40,100,20,60,0,20,40,20,0.8,False,0.888,0
right,20,100,0,80,-30,0,40,20,0.6,False,0.925,0
left,0,60,100,40,-30,20,60,60,0.6,False,1.038,0
left,0,100,80,100,0,40,40,40,0.6,False,1.044,0
left,0,60,0,20,0,60,60,40,1.0,False,1.069,0
right,20,100,20,100,-60,20,20,40,0.6,False,0.895,0
right,20,40,0,0,0,40,20,80,0.6,False,0.847,0
left,20,60,20,0,0,0,40,20,0.4,False,1.149,0
right,0,100,0,60,0,20,20,60,0.4,False,0.782,0
right,0,100,20,80,-60,80,20,40,0.2,False,0.817,0
right,20,100,0,0,0,20,40,60,0.8,False,0.748,0
right,20,100,0,0,0,20,40,60,0.8,False,0.894,0
left,20,60,0,0,-90,0,40,20,0.2,False,1.034,0
right,40,80,20,40,0,0,20,20,0.4,False,0.99,0
right,0,100,20,80,30,100,0,40,0.2,False,0.813,0
left,80,60,80,80,0,60,60,0,0.4,False,1.085,0
left,0,40,100,40,0,60,40,60,0.4,False,1.045,0
right,40,80,20,80,-60,20,60,40,0.1,False,0.822,0
right,20,0,20,0,0,20,60,60,0.2,False,0.87,0
left,40,80,0,60,0,0,40,40,0.8,False,1.088,0
left,20,100,80,100,-30,40,60,40,0.6,False,1.035,0
right,40,20,20,20,0,40,20,100,0.6,False,0.916,0
right,100,100,0,40,0,0,60,0,0.8,False,1.098,0
right,0,100,20,80,30,100,0,40,0.2,False,0.787,0
left,20,80,100,0,-90,20,20,20,0.2,False,1.049,0
right,60,40,80,100,0,60,60,80,0.6,False,0.962,0
left,20,80,40,80,0,20,40,100,0.2,False,1.156,0
right,0,80,0,0,-90,20,60,20,0.4,False,0.927,0
left,100,80,0,20,30,0,60,0,0.8,False,1.187,0
right,100,60,100,20,0,0,60,80,0.8,False,0.992,0
right,20,80,20,20,-90,0,40,40,1.0,False,0.8,0
right,60,100,0,40,-90,20,0,100,0.6,False,0.749,0
left,20,60,0,20,-90,0,20,20,0.2,False,1.043,0
right,60,40,80,40,0,40,20,60,0.6,False,0.996,0
right,40,80,40,20,0,80,0,0,1.0,False,0.954,0
right,60,100,0,40,-90,20,0,100,0.6,False,0.825,0
right,40,20,60,60,0,80,0,0,0.8,False,1.071,0
right,100,60,80,20,30,80,60,100,1.0,False,0.889,0
right,60,80,20,40,-90,20,0,80,0.8,False,0.875,0
left,20,100,80,0,-60,20,60,100,0.2,False,1.048,0
right,100,80,60,20,-90,20,60,40,0.6,False,0.937,0
right,0,80,60,80,30,0,60,100,0.2,False,0.912,0
right,0,60,0,0,-90,20,60,0,0.2,False,0.873,0
right,40,80,40,100,90,60,0,20,1.0,False,0.961,0
right,20,60,60,80,30,0,60,80,0.1,False,0.784,0
left,0,60,20,80,0,0,60,60,0.1,False,1.151,0
right,0,80,100,60,-60,20,60,40,0.4,False,0.911,0
left,20,100,0,100,-90,100,60,40,0.8,False,1.05,0
left,0,100,60,100,-90,40,0,0,0.6,False,1.026,0
left,20,100,0,80,90,100,100,20,0.1,False,1.206,0
left,0,100,40,40,-90,100,40,80,1.0,False,1.097,0
left,60,100,0,100,-30,80,0,0,0.2,False,1.146,0
left,0,100,0,0,-60,60,0,20,0.8,False,1.104,0
left,0,100,0,100,90,40,80,0,0.2,False,1.109,0
left,0,80,40,0,-90,100,0,60,0.4,False,1.04,0
left,20,40,80,100,-90,20,0,20,1.0,False,1.01,0
left,100,60,40,60,-90,100,80,0,1.0,False,1.045,0
left,100,100,80,20,90,100,20,80,0.8,False,1.214,0
left,0,0,20,80,-90,80,0,20,0.2,False,1.416,0
left,20,40,80,100,-90,20,0,20,1.0,False,1.002,0
left,20,40,80,80,-30,0,20,60,1.0,False,1.176,0
right,20,60,80,100,-90,0,0,20,1.0,False,0.813,0
left,20,20,60,100,-90,0,0,0,0.8,False,1.163,0
left,20,20,100,100,-90,0,20,80,1.0,False,1.082,0
left,20,40,80,100,-60,20,0,20,1.0,False,1.062,0
right,20,40,80,100,-90,100,20,40,1.0,False,0.824,0
right,20,0,80,100,-60,0,0,100,0.8,False,0.872,0
left,20,40,0,100,-90,0,0,20,1.0,False,1.039,0
right,20,40,100,100,-90,20,0,20,1.0,False,0.915,0
left,20,40,80,100,-90,0,0,0,1.0,False,0.885,0
