feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
0,left,0.6,60,40,20,100,100,40,80,0,1.1087351395991094,22.45918226242065,0
30,left,0.2,40,0,100,100,100,80,20,0,1.1826923150557216,21.88448977470398,0
30,right,0.8,80,60,60,100,60,100,20,0,0.7901090684092946,26.525658130645752,0
-60,right,0.4,80,20,0,60,0,100,100,0,4.842468809203154,70.62597632408142,0
-60,left,0.8,0,60,80,100,0,80,80,0,1.015016508122976,22.41145658493042,0
0,right,0.6,40,60,60,80,40,60,0,0,0.9573612335948658,27.31143045425415,0
-90,left,0.6,80,100,40,100,40,20,60,0,2.949483239595009,71.26664686203003,0
90,left,0.1,100,0,0,80,80,60,0,0,1.0890000872927212,21.782812118530277,0
0,left,0.8,40,40,40,0,80,80,100,0,1.0807741185000508,22.67355251312256,0
-90,left,0.8,80,40,100,40,80,40,20,0,1.0646212761947995,22.50643253326416,0
30,left,0.2,40,80,80,40,0,40,40,0,1.1064680197263648,22.03588914871216,0
60,right,0.6,40,0,0,0,60,40,60,0,0.8459521747307712,26.26482582092285,0
-90,right,1.0,60,20,20,100,20,100,100,0,5.015235689161217,71.04809236526489,0
-90,left,0.4,20,80,0,60,100,40,60,0,1.0754706783955237,22.25326371192932,0
-90,left,0.6,0,60,40,20,80,100,40,0,1.1748235531450009,70.81372928619385,0
-90,right,0.4,60,20,40,20,0,40,20,0,0.7837999184976681,26.73924350738525,0
-60,left,0.1,20,0,40,0,60,0,40,0,1.0958291278843932,22.61784768104553,0
30,right,0.1,20,40,20,40,40,80,20,0,0.7685565237338482,26.435921669006348,0
-60,left,1.0,0,100,0,0,100,60,60,0,1.0229069710736038,22.216472148895264,0
90,left,0.1,0,100,20,0,0,0,20,0,1.1885180505073698,21.899066925048828,0
-60,right,0.4,80,0,40,0,100,20,0,0,0.7473971665535892,26.5087685585022,0
-90,left,1.0,60,60,100,20,100,0,80,0,1.0850355995237355,22.522836923599243,0
-60,left,0.1,60,80,60,60,60,20,0,0,1.021681466762166,22.511677742004395,0
-60,left,0.2,40,20,40,80,20,20,100,0,1.1074713650575798,22.312631607055664,0
-30,right,0.8,0,0,60,60,20,60,100,0,0.8921941916102968,27.091683626174927,0
60,left,1.0,0,80,20,100,80,80,0,0,1.1194198487301434,21.924368381500244,0
-90,left,0.4,100,20,60,100,40,60,40,0,1.029779865687252,22.453101634979248,0
-30,left,0.4,0,0,20,40,100,40,40,0,1.0336561842898924,22.377826929092407,0
-30,left,0.2,100,0,20,20,0,100,80,0,1.1977603080587755,70.13353753089905,0
-90,left,0.4,60,20,100,40,40,60,0,0,1.0477561281509162,22.33193063735962,0
0,left,0.6,40,60,80,20,80,20,0,0,1.059894194522209,22.34725332260132,0
0,right,1.0,60,40,80,80,20,0,40,0,1.0502958436623744,27.524187326431274,0
0,left,0.1,80,100,60,20,60,80,60,0,1.0874144329514088,22.999996662139893,0
30,left,0.1,80,100,40,100,20,60,100,0,1.102305427043259,21.94764232635498,0
-90,right,0.8,0,40,80,20,100,20,20,0,0.8808791605008393,26.003904581069943,0
-60,right,1.0,40,80,80,60,40,20,20,0,0.9064310165527164,27.18547463417053,0
-60,right,0.6,100,0,100,40,0,20,80,0,0.8853146871920463,27.285260438919067,0
90,left,0.8,40,0,40,20,40,20,80,0,1.1270972712214864,21.727378129959103,0
-30,left,0.4,100,40,100,80,40,80,0,0,1.0885489176532843,22.89970731735229,0
30,left,0.2,0,100,80,100,60,0,20,0,1.0742494446869555,21.789273023605347,0
-90,left,0.8,20,80,0,80,0,20,0,0,1.1317760727222228,22.208940267562863,0
-60,right,0.2,100,20,80,80,40,0,20,0,0.8888649893777611,26.698873043060303,0
-30,right,0.4,40,20,40,60,80,100,60,0,0.6992643542065231,26.91448950767517,0
90,left,1.0,60,20,100,0,0,60,60,0,1.1729150056904345,21.74475240707397,0
