feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
-90,80,100,0,0,100,0.1,0,100,left,60,100,0,1e-05,0,2.7120858598796547,67.15978026390076,0
30,20,80,60,40,60,0.6,20,80,left,60,100,20,1e-05,0,1.1230871921165015,22.386249780654907,0
-90,60,40,20,100,40,0.6,40,60,right,60,100,40,1e-05,0,0.9522459231422477,27.307907104492188,0
30,40,100,40,100,0,0.6,20,80,right,60,100,60,1e-05,0,0.7429408568366692,26.781978130340576,0
-90,40,20,100,0,0,0.8,80,20,right,60,100,80,1e-05,0,0.7313889579095812,27.21605396270752,0
-30,20,60,0,40,100,0.4,0,100,right,60,100,100,1e-05,0,0.9234510222832706,27.24047565460205,0
90,20,80,0,0,80,0.2,40,60,left,80,0,0,1e-05,0,1.0869043497363011,22.324204683303837,0
60,40,20,0,0,40,0.8,40,60,right,80,0,20,1e-05,0,0.8280125868415366,26.80111002922058,0
-90,60,20,0,0,0,0.8,20,80,left,80,0,40,1e-05,0,1.0987163855553994,22.950422763824463,0
60,80,60,0,80,40,0.6,0,100,left,80,0,60,1e-05,0,1.0204105903247207,22.24446153640747,0
90,20,60,20,100,40,0.6,40,60,right,80,0,80,1e-05,0,0.834357978155646,26.84420251846313,0
90,20,100,40,20,40,0.8,100,0,right,80,0,100,1e-05,0,0.8239320808014765,26.77620768547058,0
0,40,100,100,0,80,0.4,100,0,right,80,20,0,1e-05,0,0.8386567874250865,27.36701989173889,0
-90,0,60,0,0,80,0.4,0,100,right,80,20,20,1e-05,0,0.725948424602405,27.172643899917603,0
-90,40,100,40,60,100,0.6,40,60,right,80,20,40,1e-05,0,0.9451524800794392,27.135499238967896,0
-30,60,100,0,0,20,0.8,80,20,left,80,20,60,1e-05,0,1.062553789120512,23.39557409286499,0
90,60,40,0,0,80,0.4,0,0,left,80,20,80,1e-05,0,1.1585783344052674,22.392887592315677,0
-30,60,40,40,100,40,0.6,40,60,left,80,20,100,1e-05,0,1.13510384299681,22.937215089797974,0
30,0,100,0,60,40,0.6,80,20,right,80,40,0,1e-05,0,0.862173283867801,26.922849416732788,0
60,60,100,80,100,40,0.6,40,60,right,80,40,20,1e-05,0,0.7855012382060416,26.95672631263733,0
-60,80,100,40,60,0,0.6,40,60,right,80,40,40,1e-05,0,0.8638191609927538,27.24153208732605,0
60,20,80,40,0,0,0.4,0,100,left,80,40,60,1e-05,0,1.112748092620192,22.16026759147644,0
-90,20,100,40,80,40,0.6,60,40,right,80,40,80,1e-05,0,0.9356171571435412,27.67683219909668,0
-90,20,60,20,60,40,0.6,20,20,left,80,40,100,1e-05,0,1.0660730325499368,22.73586368560791,0
90,80,80,0,40,40,0.8,0,100,right,80,60,0,1e-05,0,0.8405285005670495,26.81331491470337,0
-90,20,100,40,0,80,0.4,100,0,left,80,60,20,1e-05,0,1.11266811869356,23.093148469924927,0
-30,60,20,100,0,80,0.4,60,40,right,80,60,40,1e-05,0,0.8465491295502795,27.66288113594055,0
-90,40,80,20,100,40,0.2,0,100,left,80,60,60,1e-05,0,1.031154553750379,22.88082909584045,0
90,20,20,20,0,60,0.6,100,0,right,80,60,80,1e-05,0,0.8555662987676107,26.67930054664612,0
-60,20,40,60,80,40,0.6,0,100,right,80,60,100,1e-05,0,0.908374548229987,27.34398579597473,0
0,60,80,0,60,0,0.6,40,60,left,80,80,0,1e-05,0,1.078804153519959,23.000859022140503,0
0,60,80,80,0,0,0.8,100,0,left,80,80,20,1e-05,0,1.1253660343024603,22.8792405128479,0
