feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
-90,20,40,0,0,0,0.8,0,100,right,80,60,80,0.00782,0,1.7604886533189177,160.1278464794159,0
-90,20,40,0,0,0,0.8,0,100,right,80,60,100,0.00807,0,1.4733222054537898,162.32252073287964,0
60,40,20,0,0,0,0.8,0,100,left,80,80,0,0.00155,0,1.3563367879461694,74.91898608207703,0
-60,40,40,0,0,0,0.8,0,100,left,80,80,20,0.00148,0,1.382301531134738,77.88082718849182,0
-90,20,80,0,0,0,0.8,0,100,right,80,80,40,0.00772,0,1.9162697088162872,161.5392198562622,0
-90,20,60,0,0,0,0.8,0,100,left,80,80,60,0.00797,0,1.3934608899203238,78.0274510383606,0
-90,20,40,0,0,0,0.8,0,100,left,80,80,80,0.008,0,1.4065879946782245,77.88970375061035,0
-90,20,80,0,0,0,0.8,0,100,left,80,80,100,0.00808,0,1.369483394050637,77.68707203865051,0
-90,20,40,0,0,0,0.8,0,100,right,80,100,0,0.0079,0,0.7534413905439882,154.1306836605072,0
-90,20,40,0,0,0,0.8,0,100,left,80,100,20,0.0081,0,1.3652826105725406,77.81037902832031,0
-90,20,80,0,0,0,0.8,0,100,left,80,100,40,0.0081,0,1.4039312143866112,77.48694491386414,0
-90,20,40,0,0,0,0.8,0,100,right,80,100,60,0.0077,0,1.925187156402,160.6182506084442,0
-90,20,40,0,0,0,0.8,0,100,right,80,100,80,0.00809,0,0.7815089117869367,153.37796330451965,0
-90,20,80,0,0,0,0.8,0,100,left,80,100,100,0.00816,0,1.3871493371980277,78.23590874671936,0
-90,20,40,0,0,0,0.8,0,100,right,100,0,0,0.00783,0,1.4535356394199042,161.47815442085266,0
-90,20,80,0,0,0,0.8,0,100,left,100,0,20,0.00773,0,1.3825297052851997,77.69895505905151,0
-90,20,60,0,0,0,0.8,0,100,right,100,0,40,0.00793,0,0.8431286441414003,153.461416721344,0
-90,20,40,0,0,0,0.8,0,100,left,100,0,60,0.00768,0,1.4081949020974345,77.75219559669495,0
-90,20,80,0,0,0,0.8,0,100,right,100,0,80,0.00826,0,1.4525463503162264,161.78758263587952,0
-90,20,40,0,0,0,0.8,0,100,left,100,0,100,0.00805,0,1.4118331416587022,77.43852424621582,0
-90,20,80,0,0,0,0.8,0,100,right,100,20,0,0.00842,0,1.0223148965083535,111.07168936729433,0
-90,20,40,0,0,0,0.8,0,100,left,100,20,20,0.00775,0,1.387827759509968,78.83198380470276,0
-90,20,60,0,0,0,0.8,0,100,left,100,20,40,0.00806,0,1.4142962484072368,77.73620986938477,0
-90,20,40,0,0,0,0.8,0,100,right,100,20,60,0.00815,0,0.7734037718040827,154.15778636932373,0
-90,20,80,0,0,0,0.8,0,100,left,100,20,80,0.00782,0,1.376806907820845,78.25904440879822,0
-90,20,40,0,0,0,0.8,0,100,right,100,20,100,0.00799,0,1.8095075752124652,164.7734353542328,0
-90,20,40,0,0,0,0.8,0,100,left,100,40,0,0.00775,0,1.3764898871401705,78.6172285079956,0
-90,20,80,0,0,0,0.8,0,100,left,100,40,20,0.00787,0,1.385811319023981,78.40455222129822,0
-90,20,40,0,0,0,0.8,0,100,right,100,40,40,0.0081,0,0.744983020450186,153.47462129592896,0
-90,20,80,0,0,0,0.8,0,100,left,100,40,60,0.00788,0,1.398058800079331,77.98859763145447,0
-90,20,40,0,0,0,0.8,0,100,right,100,40,80,0.00821,0,0.771285933257234,153.78980255126953,0
-30,60,80,0,0,0,0.8,0,100,left,100,40,100,0.00147,0,1.383650010735981,77.15074801445007,0
-90,20,40,0,0,0,0.8,0,100,left,100,60,0,0.0079,0,1.3875865396277656,77.96198463439941,0
-90,20,60,0,0,0,0.8,0,100,right,100,60,20,0.00798,0,1.8417056953228177,164.4256739616394,0
-90,20,60,0,0,0,0.8,0,100,left,100,60,40,0.00791,0,1.4114875785856962,78.18330025672913,0
-90,20,40,0,0,0,0.8,0,100,left,100,60,60,0.00812,0,1.3784575041679683,80.53929018974304,0
-90,20,60,0,0,0,0.8,0,100,right,100,60,80,0.00782,0,0.8615208219904696,106.54366612434389,0
-90,20,40,0,0,0,0.8,0,100,left,100,60,100,0.00807,0,1.3894705831688912,77.88724207878113,0
-90,20,40,0,0,0,0.8,0,100,left,100,80,0,0.0078,0,1.407466095078402,77.70320796966553,0
-90,20,80,0,0,0,0.8,0,100,right,100,80,20,0.00768,0,0.7162094206654114,153.76244568824768,0
-90,20,80,0,0,0,0.8,0,100,right,100,80,40,0.00803,0,0.8550206797279076,103.81793665885924,0
-90,20,60,0,0,0,0.8,0,100,left,100,80,60,0.00831,0,1.4051675841765685,77.62628054618835,0
-60,60,80,0,0,0,0.8,0,100,right,100,80,80,0.00151,0,0.7728909549975321,152.91737008094788,0
90,60,80,0,0,0,0.8,0,100,left,100,80,100,0.00152,0,1.3811774649658568,75.47838497161865,0
-90,20,40,0,0,0,0.8,0,100,left,100,100,0,0.00804,0,1.3869752043443393,77.34272909164429,0
-90,20,80,0,0,0,0.8,0,100,left,100,100,20,0.00795,0,1.3855368829851775,77.75406765937805,0
-90,20,80,0,0,0,0.8,0,100,right,100,100,40,0.00795,0,1.832012604294873,161.8958740234375,0
-90,20,80,0,0,0,0.8,0,100,left,100,100,60,0.00783,0,1.380606657939505,78.14465832710266,0
-90,20,40,0,0,0,0.8,0,100,left,100,100,80,0.00806,0,1.3847233134526602,76.86005735397339,0
-90,20,80,0,0,0,0.8,0,100,right,100,100,100,0.00808,0,0.8341502294030995,101.95899701118468,0
