feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
right,20,20,80,0,60,20,60,100,0.6,False,0.781,0
left,80,100,80,0,-30,20,60,100,0.6,False,1.409,0
left,40,80,80,0,90,0,80,100,1.0,False,1.456,0
right,100,20,60,20,0,0,100,80,0.6,False,1.264,0
right,40,100,60,80,0,80,60,100,0.1,False,0.823,0
right,80,100,60,40,30,0,100,20,1.0,False,0.843,0
right,20,100,80,40,30,0,100,100,0.1,False,0.574,0
right,20,80,80,20,0,20,100,0,1.0,False,1.539,0
right,40,60,20,40,-30,80,40,40,0.1,False,1.161,0
right,80,100,60,40,30,20,100,20,1.0,False,2.221,0
right,60,40,0,40,-30,80,60,40,0.1,False,0.775,0
right,40,60,20,40,-30,40,100,40,0.8,False,0.972,0
right,80,100,80,40,60,0,60,20,0.1,False,2.103,0
right,40,60,0,40,-90,80,100,20,0.8,False,1.453,0
right,20,100,20,80,0,0,0,100,0.6,False,0.56,0
right,20,60,80,40,60,0,100,80,1.0,False,0.876,0
right,80,0,20,0,-30,80,20,100,0.2,False,0.651,0
right,20,100,20,80,0,0,0,100,0.6,False,1.149,0
left,20,0,40,80,30,0,0,100,0.8,False,2.033,0
left,0,100,40,20,0,0,0,80,0.8,False,1.438,0
right,0,100,40,100,0,0,0,100,0.4,False,0.917,0
left,20,100,20,80,-30,20,0,80,1.0,False,1.444,0
right,20,100,20,80,30,20,20,80,0.6,False,0.651,0
left,0,100,20,80,30,0,20,100,0.6,False,1.939,0
right,100,100,20,60,-30,20,0,80,0.6,False,0.963,0
left,20,80,20,80,-30,20,0,100,0.1,False,1.466,0
right,80,100,20,80,0,0,0,100,0.8,False,0.903,0
left,20,0,20,60,0,20,20,100,0.8,False,1.412,0
right,40,100,0,60,-30,0,20,100,0.6,False,0.925,0
right,20,100,20,80,30,20,20,80,0.6,False,0.865,0
right,40,40,40,80,-30,0,0,100,0.6,False,1.163,0
left,20,100,100,100,-90,20,0,80,0.4,False,0.854,0
right,0,80,100,100,0,0,0,100,0.6,False,1.142,0
right,20,80,40,0,-90,20,20,60,0.1,False,0.835,0
right,80,100,40,60,-30,20,20,100,0.8,False,1.012,0
left,20,100,20,40,0,0,0,60,0.8,False,1.437,0
right,80,100,80,100,0,0,0,100,1.0,False,0.766,0
left,20,0,20,100,30,0,0,100,0.8,False,2.122,0
left,0,0,40,100,-30,0,40,100,0.4,False,1.422,0
left,80,60,20,60,-30,0,20,100,0.2,False,1.52,0
left,20,60,40,60,-30,40,0,100,0.2,False,0.947,0
right,80,100,80,100,0,0,0,100,1.0,False,0.802,0
left,20,80,20,20,90,20,20,80,0.8,False,1.363,0
right,0,80,100,100,30,0,0,80,0.6,False,0.623,0
right,100,80,0,60,-30,0,20,100,0.2,False,0.983,0
right,80,100,80,100,0,0,0,80,1.0,False,0.726,0
left,20,100,20,20,90,0,0,60,0.8,False,1.373,0
right,20,0,100,100,0,0,0,100,0.2,False,1.003,0
left,0,100,100,100,-90,80,0,100,0.6,False,0.566,0
left,20,80,20,20,0,20,0,60,0.8,False,1.506,0
left,100,40,20,60,30,0,20,80,0.4,False,1.346,0
left,40,60,60,40,-60,60,0,80,0.4,False,0.783,0
right,0,20,40,100,30,0,0,100,1.0,False,0.733,0
left,0,100,100,100,-90,80,0,100,0.6,False,0.576,0
right,20,100,40,0,0,20,0,60,0.8,False,0.946,0
left,40,100,0,20,90,0,0,80,0.6,False,1.402,0
left,40,100,100,100,0,0,20,80,0.8,False,1.477,0
left,80,20,20,40,30,0,40,80,0.1,False,1.327,0
right,80,60,80,60,30,20,20,60,0.4,False,1.166,0
left,0,100,80,100,90,100,80,80,0.8,False,0.57,0
right,40,60,40,20,90,20,40,100,0.8,False,1.481,0
left,20,40,60,80,30,0,40,100,1.0,False,1.956,0
right,20,60,80,100,30,100,0,100,0.1,False,2.145,0
left,100,80,20,100,-60,0,0,100,0.4,False,0.956,0
left,20,100,0,20,0,20,0,60,0.6,False,1.095,0
left,0,100,80,100,90,100,80,80,0.8,False,0.993,0
left,40,80,0,0,-30,20,40,40,0.8,False,0.985,0
right,80,80,0,100,60,0,0,100,0.4,False,1.597,0
right,100,100,20,100,-90,0,0,100,0.2,False,1.015,0
left,40,100,100,80,30,0,20,20,0.4,False,0.99,0
right,0,80,80,60,30,40,0,80,0.4,False,0.543,0
right,0,80,20,60,-30,0,0,40,0.4,False,1.486,0
left,100,80,80,20,-90,0,0,100,0.2,False,1.4,0
right,60,100,60,100,-30,0,0,60,0.8,False,0.74,0
left,20,100,80,100,0,20,60,40,0.8,False,1.519,0
right,80,60,80,60,30,20,40,60,0.4,False,0.61,0
right,100,80,80,100,60,100,0,100,0.1,False,1.973,0
right,80,100,60,40,30,0,100,20,1.0,False,0.604,0
right,20,100,80,20,0,20,100,0,1.0,False,0.799,0
right,40,60,20,40,0,60,20,40,0.1,False,0.777,0
left,40,60,0,40,-90,80,20,0,0.6,False,0.954,0
right,80,100,20,40,60,20,60,20,0.1,False,0.875,0
right,20,80,80,40,0,0,0,80,0.2,False,1.711,0
right,80,0,20,0,-30,80,20,100,0.4,False,0.969,0
right,100,100,80,40,30,20,60,20,0.1,False,1.292,0
right,0,80,80,60,30,40,0,80,0.4,False,0.66,0
right,80,60,60,60,60,0,100,80,0.4,False,0.606,0
right,100,0,40,40,-30,80,20,100,0.2,False,0.787,0
right,80,60,100,60,30,40,0,100,0.6,False,1.825,0
right,80,100,60,40,30,0,100,20,1.0,False,0.842,0
right,60,80,60,60,0,40,100,0,0.8,False,1.9,0
right,100,0,20,20,30,0,80,20,1.0,False,2.291,0
right,60,100,60,60,60,20,100,40,0.1,False,0.909,0
left,80,100,80,40,30,0,80,20,1.0,False,1.106,0
right,80,100,80,40,30,0,100,20,1.0,False,0.733,0
right,80,100,60,40,-90,20,100,40,1.0,False,1.201,0
right,80,100,60,40,30,40,80,20,0.8,False,0.669,0
right,60,100,60,60,0,20,100,40,1.0,False,1.556,0
right,100,80,60,60,0,20,100,100,1.0,False,0.762,0
left,100,80,80,0,60,0,80,0,1.0,False,1.37,0
right,60,0,60,20,60,0,20,0,1.0,False,1.467,0
right,80,100,60,40,30,40,80,20,0.8,False,0.766,0
right,60,0,60,20,30,20,20,0,1.0,False,0.704,0
right,60,80,60,100,0,0,0,100,1.0,False,0.774,0
left,80,60,80,40,30,0,80,20,0.8,False,1.079,0
right,60,80,40,60,60,0,100,60,0.1,False,2.31,0
right,80,0,60,20,60,0,0,0,0.8,False,0.751,0
right,100,60,60,40,-30,40,80,0,1.0,False,0.705,0
left,100,80,60,80,30,40,100,100,1.0,False,1.208,0
left,100,0,20,20,-30,0,80,20,1.0,False,1.373,0
right,60,20,60,20,90,0,100,0,0.6,False,0.905,0
left,100,100,80,40,-90,0,20,40,0.8,False,1.429,0
left,60,0,40,80,-30,20,100,40,1.0,False,1.383,0
right,60,0,60,20,30,20,20,0,1.0,False,0.701,0
left,60,0,40,80,-60,20,80,60,0.4,False,1.481,0
left,60,0,20,80,-30,40,40,40,0.8,False,1.435,0
right,60,20,60,40,90,0,100,0,0.8,False,2.007,0
left,80,80,60,0,30,0,0,0,1.0,False,0.958,0
left,100,80,80,40,0,0,80,40,0.8,False,1.407,0
right,80,0,20,0,60,40,80,0,1.0,False,1.826,0
right,40,20,40,60,60,0,0,0,1.0,False,1.396,0
right,100,0,80,0,90,20,0,0,0.8,False,1.06,0
left,80,80,100,80,0,0,60,40,0.6,False,1.413,0
right,80,100,80,40,0,20,80,0,0.6,False,1.808,0
left,100,60,60,40,0,20,80,0,1.0,False,1.363,0
right,60,0,60,20,30,20,20,0,1.0,False,0.668,0
left,20,0,0,60,-60,40,60,100,0.8,False,0.979,0
right,0,40,60,80,-30,80,80,0,1.0,False,0.716,0
left,100,100,100,20,0,20,80,0,0.6,False,1.403,0
right,60,40,40,40,60,0,20,20,1.0,False,1.747,0
left,40,0,40,60,-30,20,60,20,0.6,False,1.381,0
right,60,80,0,0,60,20,80,20,0.6,False,0.824,0
left,60,0,60,40,90,0,80,0,1.0,False,1.36,0
right,40,40,60,60,-30,0,20,0,1.0,False,0.872,0
right,100,20,80,60,0,20,80,20,0.8,False,0.944,0
left,80,60,80,40,0,0,60,60,0.8,False,1.524,0
left,60,60,80,60,0,0,80,20,1.0,False,1.398,0
right,60,0,60,20,30,20,20,0,1.0,False,1.515,0
right,20,20,80,60,-60,80,80,0,0.8,False,1.604,0
left,100,60,60,40,60,20,80,40,0.2,False,1.37,0
left,40,0,60,40,90,20,80,0,1.0,False,1.385,0
left,40,80,60,40,30,20,80,100,1.0,False,2.034,0
right,100,100,100,100,-30,40,80,0,0.8,False,1.917,0
right,40,20,20,0,60,40,0,0,1.0,False,0.812,0
left,80,60,80,20,0,0,80,80,0.6,False,1.713,0
left,20,20,0,80,-60,20,0,100,1.0,False,0.854,0
right,60,60,80,0,60,100,60,40,0.8,False,0.982,0
left,60,60,100,60,0,20,60,20,0.8,False,1.029,0
right,80,20,60,60,90,80,40,0,1.0,False,0.941,0
right,80,100,60,40,30,0,100,20,1.0,False,2.111,0
left,60,60,20,40,-90,80,20,0,0.4,False,0.957,0
left,60,60,0,60,-90,80,20,0,0.8,False,1.224,0
right,20,80,80,40,30,0,0,60,0.2,False,0.606,0
left,40,60,0,60,-90,80,40,20,1.0,False,1.401,0
right,0,80,80,0,30,40,0,0,0.2,False,0.723,0
right,0,100,80,60,30,20,80,80,0.4,False,0.688,0
right,0,80,80,60,30,40,20,80,0.4,False,0.768,0
right,0,60,80,60,0,40,0,80,0.4,False,1.451,0
right,40,60,20,40,0,60,20,40,0.4,False,0.836,0
left,80,0,20,0,-60,100,20,80,0.6,False,1.373,0
right,80,40,60,0,90,0,100,80,0.4,False,1.9,0
right,20,80,80,40,30,0,0,60,0.2,False,1.797,0
left,20,100,80,40,60,0,0,80,0.2,False,1.36,0
left,40,100,100,40,90,0,20,60,0.4,False,1.355,0
left,20,80,100,40,0,20,80,80,0.2,False,1.438,0
right,20,100,80,40,60,0,0,80,0.1,False,0.849,0
left,20,80,60,60,30,20,0,0,0.4,False,1.766,0
left,40,80,100,40,30,0,0,80,0.8,False,1.018,0
right,0,100,100,40,60,0,100,40,0.1,False,1.392,0
right,20,100,0,20,60,0,0,80,0.2,False,0.832,0
right,40,40,80,20,30,0,0,40,0.2,False,0.578,0
right,20,60,0,40,0,80,0,80,0.2,False,2.232,0
left,20,100,60,20,-30,0,0,40,0.1,False,1.488,0
right,40,40,80,20,30,0,0,40,0.2,False,0.532,0
right,20,60,40,60,30,80,20,100,0.2,False,1.683,0
right,20,100,100,0,90,20,0,100,0.1,False,0.868,0
right,60,100,60,20,-60,0,0,40,0.2,False,1.729,0
right,40,60,80,0,0,40,0,0,0.4,False,1.006,0
right,0,100,100,60,60,0,40,20,0.2,False,2.486,0
left,80,80,60,80,0,20,0,0,0.2,False,1.457,0
left,20,60,60,40,0,60,60,80,0.4,False,1.454,0
left,20,100,60,40,30,0,0,100,0.1,False,1.913,0
left,20,100,100,40,60,20,0,100,0.2,False,1.503,0
right,0,80,100,60,60,0,100,20,0.1,False,1.047,0
left,100,100,100,20,60,0,80,40,0.1,False,1.435,0
right,40,40,80,20,30,0,0,40,0.2,False,1.434,0
left,100,100,100,0,30,0,80,60,0.1,False,0.88,0
right,40,20,100,100,-60,20,0,20,0.6,False,1.74,0
right,60,60,0,100,60,20,20,40,0.4,False,1.131,0
left,40,80,100,0,90,20,0,100,0.4,False,1.546,0
right,20,80,100,60,90,0,80,20,0.4,False,1.42,0
right,40,80,80,0,60,40,60,0,0.4,False,1.497,0
left,80,100,100,20,30,40,0,100,0.1,False,0.443,1
left,80,80,60,60,90,20,0,20,1.0,False,1.366,0
right,100,20,100,0,0,20,20,80,0.1,False,1.506,0
right,20,100,80,80,90,80,80,20,0.1,False,1.628,0
right,60,60,80,0,0,20,0,80,0.8,False,0.858,0
left,80,100,100,20,30,40,0,100,0.1,False,1.095,0
left,20,20,100,40,30,0,20,60,0.2,False,1.089,0
right,40,100,100,20,-60,40,20,100,0.1,False,0.808,0
right,100,60,60,0,-30,20,0,80,1.0,False,3.259,0
left,40,100,80,60,90,80,100,20,0.1,False,1.45,0
right,80,0,100,40,30,40,0,100,0.1,False,0.808,0
right,60,100,100,40,90,20,0,80,0.4,False,0.816,0
left,20,60,0,100,60,40,20,60,0.2,False,1.319,0
right,40,0,80,80,-90,80,0,0,0.6,False,1.497,0
left,100,80,20,0,-90,0,80,40,0.1,False,1.375,0
right,40,20,80,60,90,80,80,20,0.1,False,1.744,0
right,40,20,40,100,-60,20,0,20,0.6,False,0.925,0
right,40,100,100,20,-60,40,20,100,0.1,False,2.373,0
right,40,0,80,0,-90,80,0,20,0.4,False,1.982,0
right,40,100,100,20,-90,60,0,60,0.1,False,0.989,0
right,100,80,20,20,-90,20,60,40,0.1,False,0.98,0
right,40,100,80,0,-60,0,40,100,0.1,False,1.482,0
left,100,100,20,0,-90,80,80,60,0.1,False,1.023,0
right,0,100,100,0,-60,40,20,100,0.2,False,1.527,0
right,20,60,0,100,60,60,20,60,0.2,False,2.04,0
left,80,100,80,20,-30,40,40,80,0.2,False,1.102,0
left,40,0,60,100,-60,80,0,20,0.6,False,1.371,0
left,40,100,100,40,90,20,0,80,0.4,False,1.456,0
left,40,80,100,20,0,40,20,100,0.1,False,1.342,0
left,100,80,100,100,90,80,20,100,0.1,False,1.354,0
left,100,0,80,100,60,0,100,20,1.0,False,1.391,0
left,60,0,100,100,90,80,20,0,0.6,False,1.38,0
left,100,60,100,0,90,100,100,80,1.0,False,1.443,0
left,20,0,100,100,90,20,80,80,0.1,False,1.355,0
left,0,20,100,100,90,80,40,80,0.1,False,1.375,0
left,80,20,0,100,-60,100,0,20,1.0,False,0.569,0
left,0,100,100,100,-90,60,100,80,1.0,False,1.424,0
left,80,100,0,0,90,100,100,40,0.1,False,1.403,0
left,80,0,80,100,0,100,100,80,0.8,False,1.415,0
left,0,20,80,80,-90,100,100,100,0.4,False,1.433,0
left,40,20,100,0,-30,100,100,0,0.2,False,1.383,0
left,80,20,0,100,-60,100,0,20,1.0,False,0.836,0
left,80,40,20,40,0,100,20,100,1.0,False,1.367,0
left,60,20,0,100,-30,100,0,0,1.0,False,1.388,0
left,100,20,20,100,-30,100,100,0,1.0,False,1.706,0
right,80,20,20,100,-30,80,0,20,1.0,False,1.507,0
left,60,0,60,100,-30,80,0,20,0.8,False,1.371,0
left,100,20,20,100,-60,80,0,60,1.0,False,0.928,0
right,100,40,0,100,-90,80,0,20,1.0,False,0.966,0
left,80,40,0,100,-90,100,20,20,0.6,False,1.678,0
right,100,20,0,100,90,80,0,40,0.8,False,1.485,0
left,100,60,0,100,-90,80,80,20,0.1,False,1.381,0
left,0,0,0,100,90,80,0,0,1.0,False,1.355,0
left,80,20,0,100,-60,100,0,20,1.0,False,1.382,0
left,60,0,40,80,-30,80,20,40,0.8,False,1.395,0
left,60,20,0,60,-60,80,0,0,1.0,False,0.809,0
right,100,20,20,100,-60,80,20,0,1.0,False,2.208,0
right,100,20,20,60,30,100,40,100,1.0,False,0.942,0
left,20,80,60,100,-30,60,0,20,0.8,False,1.383,0
right,100,20,0,80,90,60,0,20,1.0,False,2.325,0
left,100,0,0,100,60,80,20,20,1.0,False,1.31,0
left,100,60,20,40,0,100,40,100,0.8,False,1.368,0
left,40,40,0,100,-60,100,0,40,0.8,False,1.409,0
left,100,0,20,100,-60,100,0,40,0.4,False,0.993,0
right,100,20,40,80,-60,60,0,20,0.8,False,0.936,0
left,60,20,0,60,-60,80,0,0,1.0,False,1.375,0
right,100,20,60,100,-30,80,0,60,0.2,False,2.085,0
left,20,40,40,40,0,40,40,100,0.6,False,1.517,0
left,80,20,0,80,-90,60,0,0,1.0,False,0.882,0
right,0,100,40,100,-90,60,0,0,1.0,False,0.897,0
left,100,80,60,100,-60,60,20,20,0.8,False,1.581,0
left,40,40,0,60,-30,20,0,20,1.0,False,0.965,0
right,80,0,0,80,90,60,20,100,0.8,False,1.467,0
left,40,80,60,100,0,40,20,40,0.8,False,1.362,0
right,100,20,20,60,-30,80,20,40,0.8,False,0.838,0
left,100,0,0,100,-60,0,0,20,0.1,False,1.383,0
left,40,0,40,0,-30,80,0,40,1.0,False,1.387,0
right,100,20,20,60,-30,80,20,40,0.8,False,0.875,0
