feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,40,100,80,80,-90,40,40,40,1.0,False,0.832,0
right,60,40,80,40,30,100,100,40,0.2,False,1.577,0
right,20,80,60,80,-30,0,80,100,0.2,False,0.88,0
right,0,100,40,20,30,80,60,60,0.4,False,0.838,0
left,20,100,20,80,0,20,80,0,1.0,False,1.375,0
left,0,0,40,20,60,80,60,20,0.6,False,1.438,0
left,0,0,80,80,90,40,100,80,0.6,False,1.393,0
left,0,40,0,40,90,100,0,0,0.4,False,1.334,0
right,40,0,0,100,90,100,0,100,0.6,False,0.859,0
right,60,60,60,0,60,0,40,80,0.2,False,0.784,0
right,0,80,40,100,60,0,80,100,1.0,False,1.861,0
left,60,100,60,0,30,100,80,60,0.2,False,0.94,0
left,60,20,60,100,60,0,100,40,1.0,False,1.369,0
right,80,100,40,20,-30,60,80,80,0.8,False,1.0,0
right,0,60,0,20,-30,40,40,60,0.4,False,0.947,0
left,40,20,0,60,90,60,60,40,0.4,False,1.453,0
right,40,0,20,40,60,40,60,40,0.6,False,2.061,0
right,80,100,0,20,90,0,60,100,0.2,False,0.75,0
left,100,40,0,40,0,20,20,20,0.8,False,1.395,0
left,60,80,20,40,0,0,0,60,0.1,False,1.709,0
right,0,60,20,100,30,60,100,60,0.1,False,1.789,0
right,60,80,100,20,90,20,60,40,0.8,False,0.805,0
left,20,80,20,80,-30,40,60,0,0.6,False,1.385,0
left,0,80,100,20,0,0,0,80,0.6,False,1.468,0
left,40,60,60,100,60,20,80,40,0.4,False,1.393,0
right,100,0,0,80,90,60,20,0,0.1,False,2.016,0
left,20,20,40,0,0,60,0,80,0.2,False,1.404,0
right,80,60,20,20,30,80,100,60,0.6,False,1.333,0
left,0,60,100,0,-30,80,20,60,0.1,False,0.788,0
right,40,80,80,100,90,20,40,0,1.0,False,1.512,0
right,100,40,60,0,60,80,0,100,0.8,False,0.845,0
left,20,20,40,0,-30,100,60,20,0.4,False,1.403,0
right,60,100,60,100,60,100,20,100,0.1,False,2.322,0
left,100,100,100,80,30,20,0,40,0.2,False,1.704,0
left,100,60,100,20,60,80,100,40,0.6,False,1.368,0
left,40,40,0,40,0,0,0,0,1.0,False,1.424,0
right,40,20,40,40,0,20,80,20,0.6,False,1.716,0
left,0,80,40,0,-60,100,0,80,1.0,False,0.701,0
right,0,20,0,80,0,0,60,100,0.8,False,2.059,0
right,60,40,40,20,-30,100,60,20,0.4,False,0.882,0
right,80,80,0,40,-90,40,0,20,0.8,False,0.843,0
left,20,0,20,100,0,80,100,60,0.1,False,1.538,0
left,100,0,60,20,-30,40,80,40,0.4,False,1.629,0
right,80,100,100,80,90,40,80,40,0.2,False,1.522,0
left,100,40,80,60,0,100,80,80,0.1,False,1.328,0
left,80,40,80,0,-90,0,80,0,0.1,False,1.399,0
right,80,40,20,40,-90,80,60,0,0.2,False,1.748,0
right,80,20,0,0,-30,100,20,80,0.8,False,0.756,0
left,0,60,80,80,-60,40,0,100,0.8,False,1.224,0
right,60,60,80,80,-60,60,20,20,1.0,False,0.97,0
left,40,40,60,100,30,20,20,20,1.0,False,1.067,0
right,80,100,100,100,60,20,80,40,0.8,False,2.077,0
right,60,0,60,100,30,100,0,0,0.1,False,1.845,0
right,20,60,100,60,0,40,60,60,0.4,False,0.97,0
left,100,80,80,20,90,40,0,20,0.8,False,1.347,0
left,40,80,20,60,60,80,60,20,0.4,False,1.371,0
right,0,80,0,80,-90,20,100,20,0.4,False,1.423,0
left,100,100,40,40,-30,60,100,60,0.4,False,1.533,0
right,0,60,40,80,-90,0,60,60,0.6,False,0.732,0
left,60,40,60,60,-90,80,40,100,0.6,False,1.078,0
left,20,80,80,80,-30,60,60,0,0.4,False,1.409,0
left,20,60,80,100,60,100,80,40,0.6,False,1.375,0
left,40,100,40,40,-90,60,20,20,0.4,False,0.993,0
left,80,20,60,20,90,80,40,40,1.0,False,1.442,0
right,80,40,40,0,30,0,80,60,0.4,False,1.657,0
right,0,60,0,80,-60,60,100,0,0.1,False,0.884,0
right,20,100,20,20,0,80,40,80,0.1,False,1.798,0
left,0,100,0,40,30,40,40,100,0.1,False,1.233,0
right,60,100,0,40,30,20,80,100,0.4,False,0.773,0
left,60,40,100,60,-60,20,0,0,0.2,False,1.363,0
right,60,40,0,100,-90,80,0,80,0.6,False,0.666,0
right,40,0,100,80,0,60,60,40,0.8,False,0.797,0
left,40,80,60,0,-30,80,20,20,0.2,False,1.402,0
right,60,20,100,100,60,100,20,60,1.0,False,0.952,0
left,0,40,100,40,-30,40,20,80,0.8,False,0.924,0
right,100,20,60,20,-30,80,60,80,0.8,False,1.321,0
right,60,0,80,80,90,20,100,100,0.2,False,1.306,0
left,20,0,100,60,90,0,40,60,0.1,False,1.343,0
right,40,100,40,100,0,60,60,0,1.0,False,0.925,0
left,0,60,60,60,90,100,0,80,0.2,False,1.408,0
right,60,80,20,40,60,80,60,20,0.6,False,1.806,0
left,0,80,100,0,60,20,20,20,0.6,False,1.384,0
right,80,20,100,40,-60,100,80,0,0.8,False,1.002,0
left,0,0,80,20,0,80,40,60,0.8,False,1.351,0
left,20,0,20,60,30,100,100,80,0.8,False,1.521,0
left,100,60,60,0,-30,40,60,100,0.6,False,1.488,0
right,20,40,0,80,90,100,40,100,0.2,False,1.163,0
right,100,0,100,80,-90,20,100,20,1.0,False,1.087,0
right,60,0,20,0,-60,40,40,60,0.2,False,0.709,0
right,0,100,80,60,-60,60,100,20,0.1,False,0.727,0
left,0,60,100,100,-90,40,0,100,0.6,False,1.343,0
left,100,80,80,100,0,40,60,40,0.4,False,1.381,0
right,60,100,40,60,0,60,60,80,0.2,False,1.673,0
left,40,40,60,100,-90,60,80,40,0.8,False,1.572,0
left,40,40,0,0,-60,20,100,20,0.6,False,1.411,0
right,20,20,40,0,-30,0,20,0,0.1,False,1.83,0
right,60,60,20,100,-30,40,0,60,0.1,False,0.784,0
left,100,40,80,100,0,0,40,40,0.4,False,1.627,0
right,80,60,20,80,-90,100,100,0,0.8,False,0.838,0
left,0,60,60,0,0,20,60,40,0.1,False,1.37,0
right,0,0,20,80,-90,60,80,20,0.6,False,0.854,0
left,100,80,100,60,-60,0,100,0,0.6,False,1.464,0
left,40,20,40,40,60,0,20,60,0.4,False,1.342,0
right,100,80,40,60,60,20,40,80,0.4,False,0.95,0
right,100,100,40,20,30,60,40,60,0.8,False,1.949,0
left,20,40,0,80,30,20,20,0,0.6,False,1.43,0
left,0,40,20,60,0,60,40,20,1.0,False,1.372,0
right,20,60,0,40,-30,100,40,0,0.1,False,0.965,0
left,0,80,40,20,90,80,0,100,0.4,False,1.332,0
right,100,100,20,100,-60,40,40,40,0.6,False,0.911,0
right,60,80,100,40,-30,20,40,20,0.1,False,0.734,0
left,100,60,20,60,0,0,60,80,0.4,False,1.83,0
right,100,60,60,60,30,20,40,0,0.4,False,0.785,0
left,100,100,80,40,60,100,20,80,0.2,False,1.333,0
left,80,100,0,40,-30,100,60,100,0.6,False,0.685,0
right,20,80,40,40,0,40,60,100,1.0,False,0.655,0
right,80,40,100,20,90,0,100,40,1.0,False,0.956,0
left,80,40,60,60,60,100,0,60,0.8,False,1.342,0
right,0,20,20,80,90,20,20,100,0.1,False,1.699,0
left,80,20,0,80,60,80,80,0,0.8,False,1.377,0
right,80,100,60,0,-90,40,0,40,0.4,False,0.797,0
left,20,80,100,0,0,100,60,20,0.1,False,1.344,0
right,80,0,0,40,90,20,40,20,1.0,False,0.81,0
left,100,20,40,20,30,60,100,60,0.4,False,1.42,0
left,80,40,40,60,30,60,0,80,0.2,False,1.337,0
right,80,60,60,0,-90,80,40,60,0.2,False,0.93,0
right,0,80,20,0,-90,40,0,20,0.8,False,0.862,0
right,0,20,80,20,-30,0,40,20,1.0,False,0.838,0
left,100,40,100,40,0,100,20,80,0.6,False,1.383,0
left,80,0,0,80,60,60,100,80,1.0,False,1.46,0
left,0,80,80,0,0,20,100,40,0.4,False,1.616,0
left,40,20,0,80,30,40,100,100,0.2,False,2.042,0
right,100,20,80,60,-30,20,20,80,0.8,False,0.8,0
right,40,80,20,100,0,20,40,0,0.1,False,0.911,0
left,80,0,40,20,0,0,20,40,0.6,False,1.595,0
right,60,0,60,100,60,60,80,20,0.8,False,2.1,0
right,100,0,0,80,-60,80,20,20,0.1,False,0.912,0
right,40,20,40,0,-90,40,80,100,1.0,False,1.872,0
right,80,80,60,40,0,40,0,20,0.2,False,1.801,0
left,40,0,100,100,-90,80,100,60,1.0,False,1.42,0
left,20,0,0,60,30,80,60,0,0.8,False,1.376,0
left,60,20,40,100,-90,20,60,100,0.8,False,0.914,0
left,0,60,60,0,30,100,60,20,0.4,False,1.411,0
left,20,100,60,60,-60,40,0,0,0.4,False,1.381,0
left,80,100,80,100,90,20,100,20,1.0,False,1.364,0
right,100,40,20,40,-60,60,20,80,1.0,False,0.564,0
right,80,100,100,60,60,100,80,0,0.4,False,2.094,0
left,60,60,0,60,-30,80,60,0,0.1,False,1.388,0
right,20,60,20,20,-90,100,80,0,0.4,False,1.914,0
right,60,0,20,40,-30,100,100,0,0.8,False,1.147,0
left,60,100,100,60,-30,40,80,40,0.6,False,1.391,0
right,20,20,100,0,-60,40,20,0,0.1,False,0.851,0
right,20,100,60,40,-30,60,60,80,0.2,False,0.752,0
right,100,100,40,80,-60,40,60,20,0.6,False,0.913,0
left,80,20,0,0,90,100,60,60,1.0,False,1.284,0
left,60,80,80,0,-90,80,60,40,0.4,False,1.703,0
left,60,0,40,60,-30,0,100,40,0.2,False,1.502,0
left,0,60,100,20,-60,60,80,100,0.4,False,1.463,0
right,60,80,20,40,0,80,100,100,0.8,False,0.646,0
right,60,0,60,80,-90,0,80,60,1.0,False,1.035,0
left,60,20,80,80,90,0,40,60,0.2,False,1.343,0
right,80,60,40,100,60,60,80,100,0.2,False,0.726,0
left,20,20,100,100,0,60,80,60,1.0,False,1.444,0
right,0,80,80,40,90,0,100,0,0.8,False,1.757,0
left,20,60,80,60,90,100,0,60,0.8,False,1.366,0
left,80,40,40,0,90,80,0,40,0.2,False,1.336,0
right,80,20,80,60,-90,80,100,0,0.6,False,0.899,0
right,20,20,20,60,60,20,80,40,0.1,False,1.773,0
left,40,80,20,0,30,20,100,80,0.6,False,1.382,0
left,40,80,0,20,30,20,40,100,0.1,False,1.956,0
right,100,0,40,80,-30,80,40,40,0.4,False,0.896,0
left,40,20,20,80,90,100,60,20,0.1,False,1.358,0
right,0,60,80,60,60,20,0,100,0.2,False,1.52,0
right,60,20,20,60,90,80,100,20,0.2,False,1.193,0
right,100,20,60,80,-60,60,40,0,0.6,False,0.661,0
left,100,40,100,20,0,60,100,20,0.1,False,1.375,0
left,80,100,40,20,30,40,60,0,0.6,False,1.381,0
right,20,80,0,20,-60,80,80,0,0.2,False,0.884,0
left,20,0,60,80,90,60,60,20,1.0,False,1.364,0
right,80,100,60,20,-90,60,80,80,0.6,False,2.388,0
left,100,60,60,20,0,40,100,80,0.8,False,2.044,0
right,20,60,40,40,-30,60,100,20,1.0,False,0.77,0
left,0,20,60,0,0,40,80,20,0.8,False,1.453,0
right,20,0,0,0,60,0,60,100,1.0,False,1.811,0
left,20,20,20,60,60,60,20,40,1.0,False,1.32,0
right,100,100,20,40,0,40,100,100,0.1,False,1.735,0
right,40,0,100,80,30,100,80,80,0.4,False,1.859,0
left,60,0,80,20,60,0,0,0,0.8,False,1.382,0
right,0,0,0,20,-60,100,20,40,0.1,False,0.927,0
left,60,20,0,40,0,20,20,100,0.6,False,1.391,0
left,40,60,80,80,30,0,40,60,1.0,False,1.076,0
right,0,60,0,20,90,0,60,40,0.4,False,1.029,0
left,40,40,0,80,30,0,40,60,0.6,False,1.439,0
left,0,80,60,100,60,80,80,60,0.2,False,0.907,0
right,20,100,100,40,-60,0,20,100,1.0,False,0.889,0
left,100,40,60,100,60,0,60,20,0.4,False,1.482,0
right,100,60,20,20,-30,20,20,0,0.4,False,1.027,0
right,60,80,0,20,30,60,40,0,0.8,False,2.226,0
right,0,80,60,80,30,80,80,60,0.1,False,0.892,0
left,80,0,20,100,30,80,100,80,0.6,False,1.494,0
right,60,60,20,40,-60,80,20,20,0.2,False,0.856,0
left,40,100,40,0,30,0,60,40,0.8,False,1.454,0
right,20,80,20,100,30,60,20,40,0.2,False,2.374,0
left,60,20,80,100,60,80,80,20,0.1,False,1.363,0
left,40,0,20,0,30,100,20,60,0.1,False,1.326,0
right,100,100,40,100,0,100,80,100,0.2,False,0.788,0
left,0,100,20,80,-90,80,100,100,0.2,False,0.937,0
right,0,0,40,80,-90,40,20,80,0.2,False,0.925,0
right,60,80,0,100,0,60,60,80,1.0,False,0.714,0
left,100,80,40,60,90,20,20,60,1.0,False,1.586,0
left,40,20,100,100,-90,60,80,80,0.6,False,0.919,0
right,60,60,40,100,0,0,40,80,0.8,False,0.973,0
left,0,60,60,0,-60,80,40,80,1.0,False,1.588,0
left,80,60,80,80,-30,80,100,60,0.4,False,1.394,0
right,60,20,100,40,-30,40,20,0,0.1,False,1.121,0
left,60,100,100,60,60,20,100,100,0.2,False,1.398,0
right,80,100,0,100,-90,60,100,60,1.0,False,1.809,0
right,0,100,100,100,-60,100,0,40,0.1,False,1.067,0
left,40,20,0,0,-30,0,100,80,1.0,False,1.513,0
right,80,20,20,20,-90,0,20,40,0.6,False,0.828,0
left,80,0,40,80,0,0,0,60,0.2,False,1.599,0
right,0,60,60,0,0,60,20,60,0.1,False,2.026,0
left,100,0,40,40,90,80,60,80,0.8,False,1.554,0
right,60,100,100,100,0,20,0,40,0.8,False,1.739,0
left,100,40,100,40,-60,20,40,80,0.1,False,1.028,0
right,20,60,60,40,30,60,20,60,0.4,False,0.957,0
left,60,0,20,20,90,0,80,20,1.0,False,1.878,0
right,0,40,80,20,-60,0,60,100,0.8,False,0.887,0
right,20,20,100,20,30,20,0,100,0.8,False,0.984,0
right,20,40,20,0,-60,40,100,0,0.2,False,1.873,0
left,100,40,60,80,90,0,40,40,0.6,False,1.378,0
right,40,100,0,0,90,20,40,60,0.6,False,0.891,0
left,40,0,0,40,-30,40,80,20,0.1,False,1.397,0
left,0,80,0,60,-30,20,0,40,0.8,False,1.409,0
right,20,80,20,60,-90,60,100,40,0.1,False,1.114,0
right,60,80,20,20,-60,0,100,80,1.0,False,0.842,0
left,80,20,100,100,90,100,60,20,0.4,False,1.392,0
left,80,80,80,100,-60,20,20,0,0.4,False,1.384,0
left,100,100,20,20,0,100,0,0,0.2,False,1.332,0
left,100,40,60,20,0,40,60,80,0.8,False,1.46,0
right,80,80,0,0,90,20,60,40,0.4,False,0.917,0
right,100,20,80,20,60,20,0,40,0.4,False,1.241,0
left,60,40,40,40,-90,40,60,60,0.2,False,1.109,0
right,100,20,80,60,90,100,80,60,0.6,False,1.589,0
left,20,0,100,80,90,0,60,40,0.1,False,1.354,0
left,0,60,80,0,30,80,40,0,0.2,False,1.381,0
right,100,100,100,20,-90,100,40,20,0.1,False,0.81,0
right,40,20,60,20,0,60,20,100,1.0,False,0.977,0
left,20,100,40,20,-60,0,40,60,1.0,False,1.367,0
right,80,100,40,40,60,40,100,0,1.0,False,2.323,0
right,0,40,40,0,-90,80,100,60,0.8,False,0.738,0
left,0,60,100,60,60,0,20,60,0.4,False,1.369,0
right,60,40,20,0,-90,40,40,80,0.6,False,0.902,0
left,20,0,100,0,-60,40,0,100,0.6,False,1.068,0
right,80,100,20,100,-30,100,80,80,0.6,False,0.892,0
right,40,80,40,80,90,100,0,100,0.6,False,0.868,0
left,40,100,20,100,-30,60,40,20,0.6,False,1.383,0
left,20,0,100,100,60,40,60,20,0.6,False,1.43,0
right,40,80,20,100,-60,0,60,80,0.8,False,0.846,0
right,20,60,20,20,0,60,40,0,0.2,False,1.828,0
left,80,0,40,0,-60,0,60,60,0.1,False,1.533,0
left,80,100,0,20,-90,100,100,40,0.1,False,1.414,0
right,40,0,60,0,0,80,20,0,0.6,False,1.065,0
right,40,20,80,20,0,100,40,60,0.1,False,0.841,0
left,80,20,20,80,90,100,0,40,0.4,False,1.295,0
left,20,80,0,60,-60,40,20,40,0.6,False,0.906,0
right,80,80,0,20,-90,20,40,40,0.8,False,0.924,0
left,40,60,20,60,-60,20,100,100,0.2,False,1.507,0
left,20,60,100,80,-30,80,40,0,0.8,False,1.704,0
right,20,0,100,20,30,100,100,80,0.8,False,1.151,0
right,20,40,80,40,-60,40,20,60,1.0,False,0.944,0
right,60,100,60,80,90,0,80,0,1.0,False,1.123,0
left,20,80,40,100,90,0,0,100,0.6,False,1.47,0
left,60,60,60,60,-60,60,40,20,0.8,False,1.418,0
right,20,60,80,20,-90,0,0,80,1.0,False,2.246,0
right,20,40,100,40,-90,60,0,0,0.2,False,1.013,0
left,40,40,0,40,30,80,100,0,1.0,False,1.399,0
left,40,0,0,60,60,40,80,40,0.1,False,1.478,0
left,40,80,100,80,-90,80,60,100,0.2,False,0.906,0
right,20,60,60,60,30,0,60,40,0.6,False,0.994,0
left,0,0,80,100,60,80,0,40,0.8,False,1.317,0
left,0,80,40,20,30,0,40,100,1.0,False,2.22,0
right,0,40,40,60,-60,40,20,0,0.2,False,0.879,0
left,100,40,60,100,-30,100,60,100,0.2,False,1.376,0
right,80,60,40,0,60,80,0,60,0.8,False,1.82,0
right,100,40,80,60,30,20,0,20,0.4,False,0.601,0
right,20,0,100,0,-60,60,60,60,0.1,False,0.822,0
left,60,40,20,60,-30,100,0,60,0.6,False,1.059,0
left,60,100,80,60,-60,80,20,80,0.4,False,1.413,0
right,60,20,100,0,-30,40,0,80,0.8,False,0.69,0
right,40,80,40,40,90,100,20,0,0.6,False,2.168,0
left,0,20,60,20,0,60,100,40,0.2,False,1.49,0
left,100,40,40,80,90,40,60,0,1.0,False,1.384,0
right,100,0,60,60,0,60,40,40,0.1,False,1.808,0
left,80,20,0,60,60,60,100,60,0.2,False,1.432,0
right,0,40,100,40,30,20,0,20,0.4,False,0.895,0
left,100,80,60,80,60,0,40,80,1.0,False,1.366,0
right,100,0,100,100,0,20,80,0,0.4,False,0.928,0
right,80,60,40,80,60,100,0,100,0.1,False,1.84,0
left,0,40,60,40,-60,0,60,100,0.4,False,1.41,0
left,0,100,80,60,30,40,80,60,0.8,False,1.03,0
right,60,40,100,60,-60,60,20,80,0.6,False,0.828,0
left,60,80,60,20,-60,80,0,40,0.1,False,1.371,0
left,40,0,40,40,0,60,40,100,0.1,False,1.358,0
left,0,40,60,100,-90,60,100,0,0.1,False,1.447,0
right,60,60,0,100,-90,100,20,0,0.2,False,0.81,0
right,60,20,20,100,30,80,100,20,0.4,False,1.6,0
left,0,60,80,40,-60,40,40,0,0.4,False,1.478,0
left,100,60,80,20,60,40,20,20,0.2,False,1.374,0
right,60,40,100,0,-60,20,40,80,1.0,False,0.816,0
right,100,20,40,40,60,100,0,80,0.4,False,2.091,0
right,60,100,80,80,0,0,80,20,0.4,False,0.911,0
left,40,100,0,60,90,40,0,20,1.0,False,1.386,0
right,100,20,20,60,30,40,40,40,0.6,False,1.802,0
left,40,40,60,20,0,80,0,40,0.8,False,1.334,0
left,80,40,80,80,-30,60,60,20,0.2,False,1.4,0
right,40,20,0,40,90,20,80,0,0.6,False,1.931,0
left,40,0,60,60,-90,40,60,100,0.2,False,1.495,0
