feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
left,40,0,0,80,-30,100,20,100,0.6,False,0.8833099232864787,0
left,0,80,40,60,0,60,40,20,0.1,False,1.4810852019591751,0
right,60,0,0,60,0,0,80,100,1.0,False,0.7870948938807838,0
left,20,20,80,40,-90,20,0,80,0.6,False,0.9221898918404218,0
left,80,60,60,60,-30,80,60,40,0.8,False,1.5239081838331785,0
left,80,100,0,20,60,20,40,100,0.1,False,1.4590550421613406,0
left,20,20,80,0,-60,0,60,60,1.0,False,1.498357594251486,0
right,40,0,20,40,60,40,100,60,0.1,False,0.8976856023698179,0
left,40,100,80,100,90,20,60,0,0.8,False,1.400052263109432,0
left,100,20,40,20,-90,0,20,40,0.8,False,1.3861709916438545,0
right,60,0,60,100,-30,100,60,40,0.8,False,3.3060222560167225,0
right,60,0,80,0,0,100,40,80,0.4,False,2.0931260440486867,0
left,0,20,100,80,30,0,100,40,0.8,False,1.143307366125916,0
left,20,60,80,100,0,40,20,80,0.6,False,1.4027181886779456,0
right,0,60,40,60,-30,40,100,0,0.2,False,0.7499249387768021,0
right,60,100,60,40,60,60,80,0,0.6,False,0.6534087292814411,0
left,40,40,40,0,90,60,80,0,1.0,False,1.3714668475985543,0
right,60,0,20,80,-30,80,60,100,0.6,False,0.8133317157189203,0
left,20,40,80,20,-30,60,100,60,0.1,False,1.420183366274164,0
left,100,80,20,100,-60,40,80,0,0.8,False,0.7987657161548476,0
right,0,20,0,60,-90,100,20,60,1.0,False,1.0273424263535862,0
right,80,100,40,60,90,60,60,20,0.6,False,1.911679674176762,0
left,60,20,80,80,60,20,0,40,0.6,False,1.3442911319491857,0
right,80,40,0,40,60,40,80,80,1.0,False,1.7375143164099838,0
right,20,60,80,60,-30,40,80,80,0.6,False,0.8179836583383507,0
right,40,20,100,20,30,60,20,60,0.1,False,2.039508695834485,0
right,100,60,100,60,0,100,100,20,0.6,False,1.4880494983534074,0
left,20,80,80,40,90,0,60,0,0.8,False,1.3764316256479554,0
right,0,100,20,60,90,100,20,0,0.6,False,2.0623803925816766,0
right,40,80,100,60,60,0,40,100,0.8,False,1.80348457573052,0
right,40,100,100,60,90,80,0,80,0.1,False,2.1759744388002,0
left,100,100,40,20,60,0,60,0,1.0,False,1.362391492779073,0
left,60,20,100,40,-90,0,40,0,0.4,False,1.3883969132372032,0
right,40,60,20,20,30,60,80,100,0.2,False,2.239686108107401,0
left,20,0,80,60,30,100,20,60,0.8,False,1.3860695043602391,0
left,20,60,100,40,0,40,100,0,0.6,False,1.3497640746795756,0
right,100,80,20,0,0,40,80,40,1.0,False,0.7151621659815688,0
right,100,40,60,40,-60,60,60,0,0.2,False,1.084912959191967,0
right,80,40,80,40,60,40,0,100,0.6,False,2.134218350494818,0
right,0,80,100,100,-90,80,100,60,0.4,False,2.229945887333717,0
left,80,40,20,100,-60,80,40,100,1.0,False,0.8823885222258202,0
left,100,0,100,100,-90,40,60,0,0.8,False,1.3934286309257229,0
right,100,20,0,40,-30,100,60,20,0.2,False,1.805886588551704,0
left,80,40,80,80,-30,20,40,60,0.4,False,1.4500366566196778,0
right,0,60,0,20,90,20,100,100,1.0,False,0.7763204152213589,0
right,80,40,0,60,-90,40,80,0,0.6,False,2.074840639422784,0
right,100,100,100,40,30,60,100,40,0.1,False,1.304994645355773,0
left,60,0,80,80,-30,80,20,100,0.1,False,1.7264058784552552,0
right,100,40,100,60,-90,20,0,0,0.4,False,1.4941477036520348,0
right,0,0,20,80,-60,60,60,40,1.0,False,0.9442812861564384,0
right,80,100,100,20,0,100,0,60,0.8,False,0.843846315018291,0
right,40,0,100,40,-60,60,60,20,0.4,False,0.900752685646095,0
left,100,40,80,100,-30,0,60,40,0.2,False,1.4090319447131223,0
left,60,0,100,20,60,100,80,0,0.1,False,1.391271092898799,0
right,20,20,80,20,-90,80,20,80,0.2,False,0.8407174940689411,0
left,40,20,80,0,-30,20,20,80,0.4,False,1.4322315672247246,0
left,0,100,0,20,-90,40,20,80,0.4,False,1.69805060013761,0
left,20,40,0,20,60,60,80,0,1.0,False,1.4284047549098664,0
left,60,60,40,80,30,0,60,80,0.2,False,2.0753776589715778,0
left,100,100,80,40,0,100,0,0,0.6,False,1.3715115923702632,0
right,60,100,0,60,60,60,0,0,0.4,False,1.046015896426225,0
left,0,20,40,80,60,80,80,100,0.4,False,1.534396238606658,0
right,80,80,40,60,30,80,60,0,1.0,False,0.7786746007023738,0
left,100,100,80,100,90,20,60,60,0.2,False,1.4076689909705415,0
right,40,60,60,60,60,0,40,60,0.4,False,1.8391715858474216,0
right,40,20,100,60,-90,0,0,0,0.6,False,0.7857011017045397,0
left,100,100,40,20,30,0,80,80,0.8,False,1.4727978028998563,0
right,100,0,60,40,90,100,60,100,0.1,False,0.9165564474637764,0
right,80,40,40,0,30,80,20,20,1.0,False,1.041503972671469,0
right,20,0,40,80,-30,0,40,80,0.2,False,0.7888738340201378,0
right,80,80,80,100,60,80,0,80,1.0,False,1.0402731895097597,0
right,0,20,40,100,90,40,40,40,0.1,False,1.0318746417152938,0
left,20,80,100,60,-90,20,100,100,0.1,False,1.846490723913596,0
left,100,80,20,60,0,60,40,20,0.4,False,1.3326271575654869,0
right,100,40,80,80,-90,0,20,20,0.8,False,0.8889755656289957,0
left,100,0,40,60,60,60,60,80,0.6,False,1.403336262606205,0
right,40,20,80,0,-30,60,0,40,1.0,False,1.633884825961259,0
right,80,100,40,0,-60,60,80,0,0.1,False,1.4818771941827882,0
left,40,20,20,40,-30,40,0,0,0.6,False,1.3874917865795988,0
right,20,20,60,80,60,20,80,80,1.0,False,0.8033807474615601,0
right,0,60,100,0,0,0,60,0,0.4,False,1.7663509697972686,0
right,80,60,100,100,0,40,0,60,0.1,False,2.4212885767530463,0
right,20,80,60,100,-30,0,60,0,0.2,False,1.339972974799822,0
right,80,60,80,0,0,40,100,40,0.2,False,4.364763889468406,0
right,20,0,80,100,-90,80,80,20,0.4,False,1.0114471936306977,0
right,100,100,20,20,-90,20,40,20,0.2,False,0.8581095059837057,0
left,100,0,20,100,0,60,80,80,0.6,False,1.403969097209533,0
right,100,40,20,60,-90,60,60,100,0.4,False,0.6882390479967744,0
right,80,0,40,80,-90,40,60,60,0.1,False,0.6865662643992851,0
left,40,40,0,100,90,0,80,80,0.8,False,1.44742379909149,0
right,60,80,80,100,-90,60,80,100,0.2,False,2.302595993802909,0
right,80,60,80,20,-90,60,0,40,1.0,False,1.16195511127393,0
left,80,100,20,0,-60,100,60,60,0.8,False,1.1598557045177122,0
left,40,40,40,60,0,40,100,80,0.1,False,1.4721439835838943,0
right,0,40,0,80,60,60,40,40,1.0,False,0.7513965779015828,0
left,40,0,80,100,-60,40,40,100,1.0,False,1.421682395871619,0
right,20,80,100,0,-30,80,60,100,0.4,False,0.8759778446480543,0
left,100,100,100,100,30,0,100,100,0.6,False,1.3096215788912224,0
right,0,40,40,20,-60,40,60,20,0.2,False,1.898213313277851,0
left,20,0,40,0,30,80,100,80,0.1,False,1.5066706929919005,0
right,80,20,80,60,-60,20,20,100,0.8,False,0.8392856863672931,0
left,100,60,0,60,-30,100,100,20,0.6,False,1.3793728997864454,0
right,100,60,20,80,-60,40,60,20,0.4,False,1.558810155828189,0
right,60,40,60,80,30,60,20,20,0.8,False,0.8395263239967047,0
left,40,0,100,60,90,40,80,0,1.0,False,1.3904486164739285,0
left,40,0,20,40,0,80,20,60,0.1,False,1.3640675130264863,0
left,60,40,0,60,-90,60,80,40,0.2,False,1.4434798935150517,0
right,0,40,20,0,-30,0,100,100,0.4,False,0.6961887308145648,0
left,20,0,40,60,60,20,100,60,0.6,False,1.3931479419005313,0
left,0,0,40,20,90,20,80,100,0.8,False,1.3016527389634476,0
right,0,40,20,40,-90,0,20,60,1.0,False,0.8306508025078936,0
right,0,0,60,80,30,0,100,80,0.8,False,0.6311622902727153,0
left,100,20,40,60,-90,80,40,20,0.8,False,1.3696139229234572,0
right,20,100,100,0,30,40,0,80,0.8,False,0.9501254205480256,0
left,60,60,0,100,0,40,40,100,0.1,False,1.0933971905908682,0
right,0,40,20,100,60,100,0,80,1.0,False,2.432161099773408,0
right,20,0,40,80,-30,100,20,100,0.6,False,0.8005561562670943,0
right,100,20,20,0,60,60,0,40,0.2,False,1.8592705567669892,0
left,20,0,40,40,30,60,80,60,0.4,False,1.4545530721941513,0
left,100,20,40,40,90,0,100,40,0.4,False,1.3634283658482542,0
left,40,60,60,100,0,60,40,20,0.6,False,1.442837491235771,0
right,40,80,40,0,60,60,0,60,0.8,False,2.219999519737316,0
left,80,40,40,0,-90,40,100,40,0.4,False,1.4167796741000505,0
right,80,100,60,20,60,60,40,60,0.1,False,1.966513320067369,0
right,80,60,40,100,90,0,0,100,1.0,False,1.5167955598097782,0
right,40,80,100,100,-60,0,20,80,1.0,False,2.4761897788307503,0
right,0,20,0,20,90,100,40,40,0.6,False,2.10884479522811,0
left,80,20,100,60,-30,40,60,0,0.8,False,1.3936663259519386,0
left,80,40,60,40,60,40,20,0,0.1,False,1.387887408157536,0
left,60,80,60,80,-90,40,40,100,0.6,False,0.9769354239911036,0
left,80,40,100,60,-60,0,20,0,0.6,False,1.4126818900685456,0
left,100,60,0,100,90,40,100,40,1.0,False,1.384231740111352,0
left,80,80,40,40,90,20,100,100,1.0,False,1.3492842060794723,0
left,40,80,20,0,-60,20,20,60,0.1,False,1.526350115538542,0
right,80,80,40,60,90,80,20,80,0.1,False,2.0629677242660405,0
left,40,60,100,100,0,80,60,60,0.8,False,1.506112885323853,0
left,20,40,100,0,0,60,100,80,0.4,False,1.4095286829393745,0
left,80,100,80,20,90,20,60,80,0.1,False,1.5093859456308298,0
left,80,20,40,20,-60,40,100,20,0.4,False,1.4083951716940992,0
right,0,40,20,100,30,40,20,100,0.4,False,0.8081735681701605,0
left,80,100,20,80,30,20,20,100,0.8,False,1.2297631587197753,0
right,80,0,0,0,-90,100,80,40,1.0,False,1.1818497956662182,0
left,80,60,80,100,-90,60,100,80,0.4,False,1.812409562222218,0
right,60,20,100,60,-30,60,0,100,0.1,False,0.7305415784732453,0
left,60,60,60,60,-60,40,80,20,0.4,False,1.5853176010250791,0
right,100,40,60,20,90,40,80,80,0.1,False,1.5810932084524263,0
right,20,60,0,40,0,20,20,0,0.1,False,0.8684230923714071,0
right,60,80,60,20,90,20,40,80,1.0,False,0.9588795072609986,0
right,20,20,60,80,0,60,40,60,0.1,False,1.580747966655012,0
left,60,80,60,20,-60,80,40,0,0.1,False,1.3727980047794368,0
right,60,80,100,100,0,40,80,0,0.1,False,1.960323872970241,0
right,20,40,100,40,90,60,40,0,0.6,False,1.8459246576644184,0
left,80,80,20,40,30,40,0,60,0.8,False,1.3188113887341,0
right,80,40,80,100,30,0,20,0,0.6,False,2.08797712188176,0
right,40,80,40,20,-60,80,80,60,0.8,False,0.8761302547387927,0
left,0,0,20,100,-30,60,80,60,0.2,False,1.4073713024871024,0
left,40,80,40,20,0,80,100,40,0.8,False,1.3547593512987122,0
right,80,80,80,60,60,80,40,60,0.1,False,2.001353850311627,0
right,40,100,0,60,30,40,100,100,1.0,False,0.7449163195916155,0
left,80,60,40,100,90,80,80,20,1.0,False,0.9502712823398224,0
left,80,60,20,80,60,100,80,60,0.2,False,0.8987406880171204,0
left,0,80,100,0,-60,0,60,40,0.6,False,1.7027586397639942,0
left,60,100,20,60,30,80,60,100,1.0,False,1.3573312972029323,0
left,100,20,80,20,30,40,100,60,0.8,False,1.054517452272509,0
right,40,20,60,80,-30,80,40,100,1.0,False,0.90733201302208,0
right,80,60,20,20,-30,80,40,20,0.4,False,0.8315206318484821,0
right,100,20,100,100,0,40,60,40,0.8,False,0.998580330282879,0
right,40,0,80,100,30,60,60,40,0.2,False,2.8269180461157424,0
right,0,40,100,0,-30,60,100,40,1.0,False,0.7563527714353516,0
right,20,20,80,40,30,100,40,20,0.1,False,1.6088734818897472,0
left,20,0,100,80,-60,100,20,0,0.1,False,1.2947827674617656,0
right,40,100,60,0,60,20,0,80,0.2,False,1.2455071594147435,0
right,100,60,60,100,-60,40,40,40,1.0,False,0.6929432608246103,0
left,0,100,80,20,30,100,100,0,0.2,False,1.4876977455481222,0
right,20,0,60,60,-60,100,40,0,0.1,False,0.8871664126482534,0
right,80,80,0,40,-30,60,100,80,0.8,False,1.4760284868814746,0
right,20,80,60,40,-60,0,40,20,1.0,False,0.825033439302012,0
right,100,40,100,20,-90,100,40,40,0.8,False,0.9954264359920342,0
left,20,80,100,60,90,60,80,40,0.1,False,1.3984582512264634,0
right,100,0,20,20,0,40,20,0,0.4,False,1.8200494469888104,0
right,20,60,40,40,-30,80,100,80,0.1,False,0.7883072531087406,0
right,100,40,100,20,-90,100,0,60,0.4,False,0.901800182883979,0
left,60,100,80,100,90,40,100,0,1.0,False,1.5589741891930262,0
right,40,80,20,20,-60,60,20,60,1.0,False,0.9748802678074504,0
right,60,100,80,60,90,80,100,20,0.2,False,0.9568934935438026,0
left,80,60,80,100,-30,0,80,0,0.1,False,1.4490469806609794,0
left,80,80,20,20,-30,80,60,0,1.0,False,1.084536151711987,0
left,100,80,60,0,30,60,0,60,0.2,False,1.3552261153669236,0
right,60,80,0,80,0,100,40,100,0.1,False,0.9550821073397088,0
right,40,0,100,20,30,0,0,60,0.4,False,1.0577915524461612,0
left,80,0,0,60,-90,40,60,20,0.2,False,1.404413360766118,0
right,40,60,60,60,0,0,100,100,0.8,False,0.6637019355212558,0
left,100,40,0,20,30,60,80,20,1.0,False,1.5488766303516754,0
left,0,0,40,60,60,100,80,60,0.8,False,1.441225767675435,0
right,20,20,60,40,-60,40,20,100,0.1,False,1.7170631020012654,0
left,100,60,80,0,-60,20,0,0,0.8,False,1.3935980649044877,0
left,60,80,100,100,90,0,20,100,0.1,False,1.3883923556511395,0
right,60,20,80,20,90,0,20,80,0.4,False,1.0530259106202318,0
left,100,80,40,80,30,100,40,20,0.4,False,1.3238939334988993,0
left,100,80,20,60,-30,40,0,80,0.8,False,0.9147186625726708,0
left,100,100,60,80,0,0,40,100,1.0,False,1.90326380132101,0
right,80,40,100,60,0,20,40,60,0.2,False,2.34003170875164,0
right,20,20,40,100,-60,60,0,80,0.6,False,1.3437693555398895,0
right,80,80,20,60,-60,40,20,40,1.0,False,0.6312357396604003,0
left,60,40,0,80,60,20,0,40,0.6,False,1.216456145011046,0
left,0,20,80,100,60,80,20,60,0.2,False,1.4617374824687768,0
right,40,0,20,20,60,0,100,60,0.2,False,0.7160255061466669,0
left,60,20,80,40,90,40,60,60,0.8,False,1.4835340625286897,0
right,40,40,40,80,0,60,0,100,0.6,False,2.943964449299949,0
right,20,40,40,60,-90,80,20,100,0.2,False,0.7463103495297185,0
left,40,80,80,80,60,60,40,20,0.2,False,1.354361687830557,0
right,20,60,80,20,0,80,100,100,0.4,False,2.0384301884364806,0
right,60,100,100,100,0,60,20,100,0.4,False,1.9820154865362445,0
left,20,100,80,60,-60,80,100,0,0.8,False,1.4790722562135636,0
left,0,100,0,0,0,20,100,20,0.1,False,1.3508133695388391,0
left,0,20,80,60,-30,0,80,100,1.0,False,1.4383576651001997,0
right,100,60,0,0,30,80,60,0,0.1,False,2.109225072384545,0
right,80,40,0,80,90,100,100,60,0.2,False,1.2918155947822298,0
left,0,80,20,20,-60,80,80,40,0.4,False,1.385558197827048,0
right,60,0,40,60,0,80,20,100,0.2,False,1.216988542012855,0
right,100,0,100,100,90,0,0,60,0.6,False,2.0912319248859363,0
right,80,60,0,100,-90,100,20,0,0.6,False,1.7870096699999782,0
right,100,40,80,0,30,0,20,20,1.0,False,0.5493239703204407,0
right,40,0,0,100,-30,80,80,100,0.1,False,0.9281624301019544,0
left,40,0,20,80,-60,100,60,0,0.4,False,0.8661777336912928,0
left,80,20,80,60,60,80,40,60,1.0,False,1.3331783947699165,0
left,100,100,0,80,60,40,0,0,0.6,False,1.4144079062869783,0
left,0,40,80,80,30,60,40,0,1.0,False,1.3506188931142955,0
right,60,60,20,40,30,60,60,20,1.0,False,0.798168690212742,0
right,0,80,40,20,60,0,0,40,0.2,False,0.9640829735452914,0
right,100,100,20,100,0,40,40,0,0.1,False,0.9946410850823978,0
left,40,60,40,40,-90,20,0,20,0.6,False,1.4181906212810946,0
right,80,80,80,60,-90,0,0,40,0.8,False,0.8000228803146221,0
left,80,80,40,60,-90,40,60,60,0.1,False,1.5118302663272738,0
left,80,80,20,100,0,20,20,40,0.4,False,0.9585614048440676,0
right,60,20,0,20,0,40,60,40,0.6,False,0.7033025440702687,0
left,40,40,20,100,60,60,80,80,0.2,False,1.5801120384949852,0
right,0,20,40,0,0,40,80,60,0.4,False,0.8781518657562727,0
right,40,60,100,80,-60,40,40,80,1.0,False,0.8487943028645729,0
left,60,40,20,60,-30,40,100,100,1.0,False,1.0122425559305923,0
right,80,20,40,60,-30,60,40,0,0.8,False,0.8993278548194202,0
left,80,80,20,100,90,80,0,100,0.6,False,1.3475640980552543,0
left,60,40,100,0,90,60,100,60,0.2,False,1.3914479428173483,0
right,20,40,100,20,60,60,60,0,0.6,False,1.3851806691572888,0
right,80,60,80,80,90,100,60,80,0.1,False,2.1826521463466224,0
right,100,80,80,100,-90,0,20,100,1.0,False,1.1388668315838109,0
right,20,100,80,0,30,100,100,100,0.6,False,1.473036051213716,0
right,60,0,0,0,-30,20,80,100,0.8,False,0.8167261444411074,0
left,60,40,60,60,90,100,80,100,0.8,False,1.3908808799365664,0
left,40,0,60,0,-30,60,0,0,1.0,False,1.3790097164217632,0
left,40,40,40,60,90,20,80,60,0.4,False,1.3422513449587998,0
right,0,60,100,100,0,40,0,40,0.1,False,1.524931970812519,0
left,0,40,100,0,60,20,100,20,0.8,False,1.376243239104859,0
left,80,20,40,80,0,60,20,60,1.0,False,1.398822726281535,0
left,20,100,100,60,0,0,100,80,0.2,False,1.3926914319310193,0
right,80,60,60,0,60,20,20,40,1.0,False,1.524742534723092,0
left,80,0,80,20,-30,40,20,60,0.1,False,1.41674674190466,0
right,100,60,80,100,-30,80,60,80,0.6,False,1.5539973418969957,0
left,40,40,60,80,-60,100,100,40,0.8,False,1.4486113895415245,0
left,100,20,40,0,-60,40,0,20,0.4,False,1.1793464128038695,0
left,80,60,60,80,-60,80,60,60,0.2,False,1.432412773762489,0
right,100,80,100,100,-60,80,20,60,0.4,False,0.8784193644731988,0
left,20,40,60,80,-90,40,0,60,0.2,False,1.7032870873176054,0
left,60,80,80,100,0,60,100,60,0.6,False,1.5276164928591922,0
right,60,20,0,80,-90,20,40,0,0.4,False,1.8619502292450607,0
left,80,40,20,60,30,100,60,80,0.8,False,1.3603779740792674,0
left,80,0,40,80,90,40,80,0,1.0,False,1.3688454484467705,0
right,80,20,60,0,60,100,20,40,0.1,False,1.480627232846686,0
right,40,40,0,60,90,0,20,20,1.0,False,0.7973691024185173,0
right,100,80,100,60,-60,80,20,20,0.2,False,1.352189835670055,0
left,80,40,80,40,30,80,20,40,1.0,False,1.3504058665182237,0
right,40,80,40,80,60,0,20,60,0.1,False,2.159004382548633,0
right,100,20,100,20,-60,20,100,40,0.2,False,1.110414615230268,0
right,60,20,80,100,-30,100,60,60,0.6,False,1.493348651875816,0
left,100,0,60,80,60,40,100,40,0.6,False,1.4702693645758689,0
right,40,80,0,100,-90,100,60,100,1.0,False,1.5458241838706028,0
right,0,80,60,20,0,20,60,40,0.4,False,0.7570765611429212,0
right,40,80,80,20,30,60,40,100,0.1,False,2.248306322371973,0
left,0,100,60,0,-90,20,60,60,0.1,False,1.2648702665526732,0
right,20,100,20,100,-30,20,40,0,1.0,False,1.4283713358107404,0
right,40,0,40,100,60,20,0,60,1.0,False,1.909331074641852,0
right,100,100,20,60,60,0,100,0,0.1,False,1.7769369786048286,0
left,60,0,20,80,-60,80,100,60,0.1,False,1.512187438576446,0
left,100,40,0,60,60,20,60,0,0.2,False,1.3957768632703806,0
right,0,100,0,0,-30,40,40,20,0.6,False,0.8280845339587956,0
left,100,100,20,0,30,80,0,80,1.0,False,1.3399069880569603,0
left,60,40,100,20,60,100,20,60,0.8,False,1.33736856509404,0
right,20,0,0,20,90,0,80,100,0.6,False,1.159738818804881,0
right,60,40,20,20,-30,100,0,20,0.8,False,0.8538012315256532,0
right,100,0,100,40,-60,80,80,80,0.2,False,0.960071976038419,0
right,40,100,0,20,0,60,0,20,0.6,False,1.534580525489998,0
left,80,0,40,40,-60,60,80,60,0.4,False,1.5744820919089366,0
left,60,0,0,80,-90,0,40,20,0.1,False,1.3991138625070172,0
left,60,80,40,100,60,80,60,60,1.0,False,1.401580385380635,0
right,0,100,80,80,30,20,40,0,0.4,False,0.6200735921541395,0
left,80,20,20,80,-30,60,80,100,1.0,False,0.9452772522057632,0
left,40,100,60,100,90,20,0,20,0.1,False,1.377158332389256,0
right,0,60,80,80,-90,40,100,100,1.0,False,2.1371579225247346,0
left,0,0,100,20,60,0,20,60,0.4,False,1.3648034896558077,0
