Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
scenario1,1.17275077796815,-1.20767991689261,-1.26768006608692,0.00762315626549955,-0.304864221911972,1.24717998369664,-0.678498144426213,-0.71463595601362,0.429005881239556,-0.0794500909516604,-1.69325734320799,1.21778163870208
scenario2,-1.20595369869396,1.12219665167177,0.111827164097449,1.09831551909666,-1.00670364458583,-0.0796790608940806,1.20700810657517,1.28377223460854,0.850101148554619,0.42485201195339,0.406854989840435,0.398007381434901
scenario3,-1.20595369869396,0.110625402050504,1.20491598482077,-1.26992368760011,-0.304864221911972,-0.691034182527983,-1.68872953188741,-0.0877567143749986,-1.67868722514,0.867345092254222,-0.686487069054787,-0.0918892609615659
scenario4,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,1.40743435563403,-1.72950583188059,-0.0837682515641862,0.425278604061988,0.429005881239556,-0.695658192937742,1.2302738902078,-1.69280936716575
scenario5,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,-1.39367987342654,0.853333273782766,0.400438461081671,0.875434526574654,-0.054150907979836,-1.72744541541924,0.838619281991622,-0.690495291833736
scenario6,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,0.321064068586726,0.418063287789636,0.823871688309574,0.425278604061988,-0.650678344244343,1.2687318144867,-0.085219689255387,0.827860584652383
scenario7,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,-0.304864221911972,0.418063287789636,-0.0837682515641862,-1.76429107978905,-0.650678344244343,0.42485201195339,0.838619281991622,-1.69280936716575
scenario8,0.161892937468638,-1.20767991689261,1.20491598482077,-1.26992368760011,0.887953923366898,-0.0796790608940806,1.20700810657517,0.875434526574654,-0.650678344244343,0.867345092254222,-1.69325734320799,-0.690495291833736
scenario9,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,-1.00670364458583,-1.72950583188059,0.823871688309574,-1.76429107978905,1.2301686433525,-1.72744541541924,-0.686487069054787,1.21778163870208
scenario10,-1.20595369869396,0.110625402050504,0.111827164097449,1.09831551909666,0.887953923366898,0.853333273782766,-0.678498144426213,1.28377223460854,-1.67868722514,-0.0794500909516604,1.2302738902078,0.827860584652383
scenario11,-1.20595369869396,1.12219665167177,0.111827164097449,1.09831551909666,1.40743435563403,1.24717998369664,-1.68872953188741,-0.71463595601362,1.2301686433525,1.2687318144867,0.406854989840435,-0.690495291833736
scenario12,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,1.40743435563403,0.853333273782766,0.823871688309574,-0.0877567143749986,-0.054150907979836,0.42485201195339,-1.69325734320799,-0.0918892609615659
scenario13,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,0.321064068586726,-0.691034182527983,0.400438461081671,-1.76429107978905,-0.054150907979836,-0.695658192937742,0.406854989840435,0.827860584652383
scenario14,0.161892937468638,1.12219665167177,1.20491598482077,-1.26992368760011,-1.39367987342654,1.24717998369664,1.20700810657517,1.28377223460854,1.2301686433525,-0.695658192937742,-0.085219689255387,-0.0918892609615659
scenario15,1.17275077796815,0.110625402050504,-1.26768006608692,0.00762315626549955,1.40743435563403,0.418063287789636,0.400438461081671,0.875434526574654,0.429005881239556,0.867345092254222,-0.686487069054787,0.398007381434901
scenario16,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,-1.39367987342654,-1.72950583188059,-1.68872953188741,-0.0877567143749986,-0.650678344244343,-0.0794500909516604,0.838619281991622,0.398007381434901
scenario17,1.17275077796815,-1.20767991689261,-1.26768006608692,0.00762315626549955,-1.00670364458583,-0.0796790608940806,0.400438461081671,-0.0877567143749986,1.2301686433525,1.2687318144867,1.2302738902078,-1.69280936716575
scenario18,-1.20595369869396,1.12219665167177,0.111827164097449,1.09831551909666,0.887953923366898,-1.72950583188059,-0.0837682515641862,-0.71463595601362,-0.054150907979836,0.867345092254222,-0.085219689255387,1.21778163870208
scenario19,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,0.321064068586726,-0.691034182527983,-0.678498144426213,0.425278604061988,0.850101148554619,-0.0794500909516604,-0.686487069054787,-0.690495291833736
scenario20,1.17275077796815,-1.20767991689261,-1.26768006608692,0.00762315626549955,-0.304864221911972,-1.72950583188059,0.823871688309574,0.875434526574654,-1.67868722514,0.42485201195339,0.406854989840435,-0.690495291833736
scenario21,0.161892937468638,1.12219665167177,-1.26768006608692,0.00762315626549955,0.887953923366898,-0.691034182527983,0.823871688309574,1.28377223460854,0.429005881239556,-0.695658192937742,0.838619281991622,-0.690495291833736
scenario22,-1.20595369869396,1.12219665167177,0.111827164097449,1.09831551909666,0.321064068586726,1.24717998369664,-0.0837682515641862,-0.0877567143749986,0.850101148554619,-1.72744541541924,-1.69325734320799,0.827860584652383
scenario23,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,0.887953923366898,0.418063287789636,-1.68872953188741,0.875434526574654,0.850101148554619,1.2687318144867,1.2302738902078,-0.0918892609615659
scenario24,-1.20595369869396,0.110625402050504,1.20491598482077,-1.26992368760011,-1.39367987342654,-0.0796790608940806,1.20700810657517,-0.71463595601362,0.429005881239556,0.42485201195339,-0.686487069054787,0.827860584652383
scenario25,-1.20595369869396,0.110625402050504,1.20491598482077,-1.26992368760011,-1.00670364458583,0.853333273782766,-0.0837682515641862,1.28377223460854,-0.650678344244343,-0.0794500909516604,0.406854989840435,-0.0918892609615659
scenario26,1.17275077796815,-1.20767991689261,-1.26768006608692,0.00762315626549955,1.40743435563403,0.853333273782766,1.20700810657517,-1.76429107978905,-1.67868722514,-0.0794500909516604,-0.085219689255387,-1.69280936716575
scenario27,0.161892937468638,-1.20767991689261,1.20491598482077,-1.26992368760011,-1.39367987342654,-0.0796790608940806,-0.678498144426213,-1.76429107978905,-1.67868722514,-1.72744541541924,1.2302738902078,0.398007381434901
scenario28,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,1.40743435563403,-0.0796790608940806,-0.678498144426213,0.875434526574654,0.850101148554619,-0.695658192937742,0.838619281991622,1.21778163870208
scenario29,-1.20595369869396,0.110625402050504,0.111827164097449,1.09831551909666,-0.304864221911972,0.853333273782766,0.823871688309574,-0.71463595601362,0.850101148554619,-0.695658192937742,-0.085219689255387,0.398007381434901
scenario30,0.161892937468638,1.12219665167177,-1.26768006608692,0.00762315626549955,-1.39367987342654,-0.691034182527983,-0.0837682515641862,0.425278604061988,1.2301686433525,1.2687318144867,-1.69325734320799,0.398007381434901
scenario31,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,-1.00670364458583,0.418063287789636,-1.68872953188741,0.425278604061988,-1.67868722514,-1.72744541541924,0.406854989840435,1.21778163870208
scenario32,1.17275077796815,-1.20767991689261,0.111827164097449,1.09831551909666,0.321064068586726,-0.0796790608940806,-1.68872953188741,1.28377223460854,0.429005881239556,-1.72744541541924,-0.085219689255387,-1.69280936716575
scenario33,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,-0.304864221911972,1.24717998369664,-0.678498144426213,1.28377223460854,-0.054150907979836,1.2687318144867,-0.686487069054787,-1.69280936716575
scenario34,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,0.321064068586726,-1.72950583188059,-0.678498144426213,-0.71463595601362,1.2301686433525,0.867345092254222,0.838619281991622,-0.0918892609615659
scenario35,0.161892937468638,1.12219665167177,1.20491598482077,-1.26992368760011,-1.00670364458583,1.24717998369664,0.400438461081671,0.875434526574654,-1.67868722514,0.867345092254222,0.838619281991622,0.827860584652383
scenario36,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,-1.00670364458583,0.418063287789636,-0.678498144426213,-0.0877567143749986,-0.650678344244343,-0.695658192937742,-0.085219689255387,-0.690495291833736
scenario37,0.161892937468638,1.12219665167177,-1.26768006608692,0.00762315626549955,-0.304864221911972,-0.691034182527983,0.400438461081671,-0.71463595601362,-0.650678344244343,-0.0794500909516604,1.2302738902078,1.21778163870208
scenario38,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,-1.39367987342654,0.418063287789636,-1.68872953188741,-0.71463595601362,-1.67868722514,-0.695658192937742,-1.69325734320799,-1.69280936716575
scenario39,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,0.887953923366898,-0.691034182527983,0.400438461081671,0.875434526574654,0.850101148554619,0.42485201195339,-0.085219689255387,-1.69280936716575
scenario40,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,0.887953923366898,1.24717998369664,0.823871688309574,0.425278604061988,-0.054150907979836,0.867345092254222,1.2302738902078,0.398007381434901
scenario41,1.17275077796815,-1.20767991689261,0.111827164097449,1.09831551909666,0.321064068586726,0.853333273782766,-1.68872953188741,0.425278604061988,1.2301686433525,0.42485201195339,-0.686487069054787,1.21778163870208
scenario42,-1.20595369869396,1.12219665167177,0.111827164097449,1.09831551909666,-1.39367987342654,0.853333273782766,1.20700810657517,-0.0877567143749986,0.429005881239556,0.867345092254222,0.406854989840435,-1.69280936716575
scenario43,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,0.887953923366898,-0.0796790608940806,-0.0837682515641862,0.875434526574654,1.2301686433525,-0.0794500909516604,-0.686487069054787,0.827860584652383
scenario44,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,-1.00670364458583,-0.691034182527983,1.20700810657517,-1.76429107978905,-0.054150907979836,-1.72744541541924,-1.69325734320799,-0.0918892609615659
scenario45,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,0.887953923366898,-1.72950583188059,1.20700810657517,-1.76429107978905,0.429005881239556,1.2687318144867,1.2302738902078,-0.690495291833736
scenario46,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,1.40743435563403,-1.72950583188059,0.400438461081671,1.28377223460854,-1.67868722514,1.2687318144867,-1.69325734320799,1.21778163870208
scenario47,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,-0.304864221911972,-0.0796790608940806,1.20700810657517,0.425278604061988,1.2301686433525,1.2687318144867,0.838619281991622,0.827860584652383
scenario48,-1.20595369869396,1.12219665167177,0.111827164097449,1.09831551909666,1.40743435563403,1.24717998369664,-0.0837682515641862,-0.71463595601362,-0.650678344244343,-0.695658192937742,-0.686487069054787,-0.690495291833736
scenario49,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,-1.00670364458583,1.24717998369664,0.400438461081671,0.425278604061988,0.429005881239556,0.42485201195339,1.2302738902078,-0.0918892609615659
scenario50,-1.20595369869396,0.110625402050504,1.20491598482077,0.00762315626549955,1.40743435563403,-1.72950583188059,-1.68872953188741,-1.76429107978905,0.850101148554619,0.867345092254222,0.406854989840435,0.827860584652383
scenario51,0.161892937468638,-1.20767991689261,1.20491598482077,-1.26992368760011,0.887953923366898,0.418063287789636,1.20700810657517,-0.0877567143749986,1.2301686433525,-0.0794500909516604,0.406854989840435,1.21778163870208
scenario52,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,0.887953923366898,-0.0796790608940806,0.823871688309574,-0.71463595601362,-0.650678344244343,-1.72744541541924,0.406854989840435,-1.69280936716575
scenario53,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,0.321064068586726,1.24717998369664,-0.678498144426213,-1.76429107978905,-0.054150907979836,0.42485201195339,0.406854989840435,0.398007381434901
scenario54,-1.20595369869396,0.110625402050504,1.20491598482077,-1.26992368760011,0.321064068586726,-0.0796790608940806,0.823871688309574,0.875434526574654,-1.67868722514,-0.0794500909516604,1.2302738902078,-0.0918892609615659
scenario55,1.17275077796815,-1.20767991689261,0.111827164097449,-1.26992368760011,-1.39367987342654,0.418063287789636,0.823871688309574,1.28377223460854,-0.054150907979836,-0.0794500909516604,-1.69325734320799,1.21778163870208
scenario56,0.161892937468638,1.12219665167177,-1.26768006608692,1.09831551909666,1.40743435563403,-0.691034182527983,-0.0837682515641862,-0.71463595601362,-1.67868722514,-1.72744541541924,0.838619281991622,-1.69280936716575
scenario57,-1.20595369869396,0.110625402050504,1.20491598482077,-1.26992368760011,-0.304864221911972,-0.0796790608940806,-1.68872953188741,1.28377223460854,-0.054150907979836,0.867345092254222,-1.69325734320799,0.398007381434901
