Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
scenario1,-1.25941372475018,0.340619960159711,-0.148138796745971,1.10063661789505,-1.86985007702444,0.621450906611545,0.236131118938583,-1.65076118084566,-2.14957133806625,0.840116369053389,0.902582235141135,0.710952469111296
scenario2,-1.25941372475018,0.340619960159711,1.17030136363812,0.109764160564943,-1.86985007702444,-0.223891558035728,-0.276057121798235,0.133836380845229,0.78290780330452,0.433641575066657,1.21583438353626,-1.12548293250013
scenario3,0.0524601772039277,1.2526618415769,-1.45969993297693,0.109764160564943,0.178663472263846,-1.42657953535939,0.914405945819495,0.620039885332871,-2.14957133806625,-1.4835670138114,0.120997798645755,1.29207677641279
scenario4,1.12579148949124,0.340619960159711,-1.45969993297693,0.109764160564943,-1.86985007702444,-1.42657953535939,1.17579751217499,-0.485465606804425,-1.36931176479135,-1.4835670138114,0.120997798645755,0.115956777403328
scenario5,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,-0.390257533821865,0.621450906611545,-1.47000357919394,0.133836380845229,-0.635643801221706,1.1690395008904,0.545810278598443,-1.12548293250013
scenario6,1.12579148949124,-1.13538521770831,-0.148138796745971,1.10063661789505,-1.86985007702444,0.621450906611545,1.17579751217499,1.03531257218246,0.0795573432694017,1.44997516531854,0.902582235141135,1.29207677641279
scenario7,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,0.707196108576464,1.14927158917454,0.609898498612263,0.133836380845229,0.78290780330452,-1.4835670138114,1.21583438353626,-1.12548293250013
scenario8,0.0524601772039277,1.2526618415769,1.17030136363812,-1.19549481880125,0.178663472263846,1.14927158917454,0.236131118938583,-0.485465606804425,-0.635643801221706,0.433641575066657,0.902582235141135,0.115956777403328
scenario9,-1.25941372475018,1.2526618415769,-0.148138796745971,1.10063661789505,0.178663472263846,0.906456680493577,0.236131118938583,-1.65076118084566,-1.36931176479135,1.1690395008904,-1.56081571411273,1.29207677641279
scenario10,1.12579148949124,0.340619960159711,-1.45969993297693,0.109764160564943,-0.390257533821865,-0.223891558035728,0.609898498612263,1.03531257218246,0.78290780330452,1.44997516531854,-1.56081571411273,1.29207677641279
scenario11,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,1.20746917406887,1.14927158917454,-0.276057121798235,1.03531257218246,0.0795573432694017,-0.129235218647598,-0.434388667576933,0.710952469111296
scenario12,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,0.178663472263846,-1.42657953535939,-1.47000357919394,-0.485465606804425,0.0795573432694017,-0.129235218647598,-1.56081571411273,-0.4951724378471
scenario13,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,1.20746917406887,1.14927158917454,-0.276057121798235,1.03531257218246,0.0795573432694017,-0.129235218647598,-0.434388667576933,0.710952469111296
scenario14,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,1.20746917406887,1.14927158917454,0.236131118938583,1.03531257218246,0.78290780330452,0.433641575066657,0.120997798645755,1.29207677641279
scenario15,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,-1.86985007702444,1.14927158917454,-0.276057121798235,0.620039885332871,0.0795573432694017,-0.129235218647598,-0.434388667576933,1.29207677641279
scenario16,1.12579148949124,-1.13538521770831,-1.45969993297693,0.109764160564943,0.707196108576464,1.14927158917454,-0.276057121798235,0.620039885332871,0.78290780330452,-0.129235218647598,-0.434388667576933,0.710952469111296
scenario17,1.12579148949124,0.340619960159711,-1.45969993297693,0.109764160564943,0.707196108576464,1.14927158917454,-1.47000357919394,0.620039885332871,0.0795573432694017,-1.4835670138114,-0.434388667576933,-1.44910746562143
scenario18,1.12579148949124,-1.13538521770831,-0.148138796745971,1.10063661789505,0.707196108576464,1.14927158917454,-0.276057121798235,0.620039885332871,-0.635643801221706,1.1690395008904,-0.434388667576933,0.710952469111296
scenario19,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,0.707196108576464,1.14927158917454,-1.47000357919394,1.03531257218246,0.78290780330452,0.433641575066657,-0.434388667576933,0.115956777403328
scenario20,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,1.20746917406887,1.14927158917454,-1.47000357919394,1.03531257218246,-0.635643801221706,1.44997516531854,0.120997798645755,0.710952469111296
scenario21,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,-0.390257533821865,0.906456680493577,-1.47000357919394,0.620039885332871,-0.635643801221706,0.433641575066657,-0.434388667576933,0.710952469111296
scenario22,0.0524601772039277,1.2526618415769,1.17030136363812,-1.19549481880125,1.20746917406887,0.268055301977513,0.236131118938583,1.03531257218246,-0.635643801221706,-0.129235218647598,-0.434388667576933,0.710952469111296
scenario23,1.12579148949124,0.340619960159711,-1.45969993297693,0.109764160564943,1.20746917406887,1.14927158917454,1.17579751217499,1.03531257218246,-2.14957133806625,0.433641575066657,-1.56081571411273,0.115956777403328
scenario24,1.12579148949124,-1.13538521770831,-1.45969993297693,0.109764160564943,-1.86985007702444,0.906456680493577,1.17579751217499,1.03531257218246,0.0795573432694017,-0.129235218647598,-0.434388667576933,1.29207677641279
scenario25,0.0524601772039277,1.2526618415769,1.17030136363812,-1.19549481880125,1.20746917406887,0.268055301977513,0.236131118938583,1.03531257218246,-0.635643801221706,-0.129235218647598,-0.434388667576933,0.710952469111296
scenario26,0.0524601772039277,-1.13538521770831,1.17030136363812,-1.19549481880125,1.20746917406887,0.906456680493577,-0.276057121798235,0.133836380845229,-2.14957133806625,0.433641575066657,0.120997798645755,0.115956777403328
scenario27,-1.25941372475018,0.340619960159711,-0.148138796745971,1.10063661789505,1.20746917406887,1.14927158917454,0.609898498612263,0.620039885332871,-0.635643801221706,0.840116369053389,0.545810278598443,1.29207677641279
scenario28,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,-1.86985007702444,0.906456680493577,1.17579751217499,0.620039885332871,0.78290780330452,-0.129235218647598,-1.56081571411273,0.710952469111296
scenario29,0.0524601772039277,1.2526618415769,1.17030136363812,-1.19549481880125,0.707196108576464,1.14927158917454,-1.47000357919394,0.620039885332871,0.0795573432694017,-0.129235218647598,0.120997798645755,-1.44910746562143
scenario30,1.12579148949124,0.340619960159711,-1.45969993297693,0.109764160564943,0.707196108576464,0.268055301977513,0.914405945819495,1.40453029088076,-1.36931176479135,-1.4835670138114,0.120997798645755,0.710952469111296
scenario31,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,-1.86985007702444,1.14927158917454,-0.276057121798235,0.620039885332871,-0.635643801221706,-1.4835670138114,0.120997798645755,1.29207677641279
scenario32,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,-0.390257533821865,0.268055301977513,-1.47000357919394,0.620039885332871,-0.635643801221706,0.433641575066657,-1.56081571411273,0.710952469111296
scenario33,1.12579148949124,0.340619960159711,-1.45969993297693,0.109764160564943,1.20746917406887,0.268055301977513,-0.276057121798235,0.620039885332871,-0.635643801221706,-0.129235218647598,-0.434388667576933,1.29207677641279
scenario34,-1.25941372475018,1.2526618415769,-0.148138796745971,1.10063661789505,0.178663472263846,1.14927158917454,-0.276057121798235,0.620039885332871,0.0795573432694017,-0.129235218647598,0.120997798645755,-1.12548293250013
scenario35,0.0524601772039277,1.2526618415769,1.17030136363812,-1.19549481880125,0.178663472263846,0.621450906611545,-0.276057121798235,0.620039885332871,-1.36931176479135,0.433641575066657,-0.434388667576933,0.710952469111296
scenario36,1.12579148949124,-1.13538521770831,-1.45969993297693,0.109764160564943,-1.86985007702444,0.906456680493577,1.17579751217499,1.03531257218246,0.0795573432694017,-1.4835670138114,-0.434388667576933,1.29207677641279
scenario37,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,-1.86985007702444,1.14927158917454,-0.276057121798235,0.620039885332871,-0.635643801221706,-1.4835670138114,0.120997798645755,1.29207677641279
scenario38,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,-1.86985007702444,0.906456680493577,0.914405945819495,1.03531257218246,0.0795573432694017,-1.4835670138114,-0.434388667576933,1.29207677641279
scenario39,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,0.707196108576464,0.906456680493577,-0.276057121798235,0.620039885332871,0.0795573432694017,-0.129235218647598,-0.434388667576933,-0.4951724378471
scenario40,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,-1.86985007702444,1.14927158917454,-1.47000357919394,0.620039885332871,-0.635643801221706,-1.4835670138114,0.120997798645755,1.29207677641279
scenario41,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,1.20746917406887,0.268055301977513,-1.47000357919394,-1.65076118084566,-0.635643801221706,0.433641575066657,-0.434388667576933,1.29207677641279
scenario42,1.12579148949124,-1.13538521770831,-1.45969993297693,0.109764160564943,-1.86985007702444,1.14927158917454,0.914405945819495,1.03531257218246,0.0795573432694017,-0.129235218647598,0.120997798645755,1.29207677641279
scenario43,1.12579148949124,0.340619960159711,-1.45969993297693,0.109764160564943,-0.390257533821865,1.14927158917454,1.17579751217499,1.03531257218246,0.0795573432694017,-1.4835670138114,-0.434388667576933,1.29207677641279
scenario44,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,-0.390257533821865,0.906456680493577,1.17579751217499,1.03531257218246,0.0795573432694017,-0.129235218647598,-1.56081571411273,1.29207677641279
scenario45,0.0524601772039277,1.2526618415769,-1.45969993297693,1.10063661789505,-1.02699029379074,1.14927158917454,0.914405945819495,0.620039885332871,0.78290780330452,-1.4835670138114,-1.56081571411273,1.29207677641279
scenario46,1.12579148949124,-1.13538521770831,-0.148138796745971,1.10063661789505,0.707196108576464,0.621450906611545,0.236131118938583,1.03531257218246,-0.635643801221706,-1.4835670138114,-0.434388667576933,1.29207677641279
scenario47,0.0524601772039277,-1.13538521770831,1.17030136363812,-1.19549481880125,-1.86985007702444,0.906456680493577,1.17579751217499,1.03531257218246,-2.14957133806625,-0.129235218647598,-1.56081571411273,0.710952469111296
scenario48,0.0524601772039277,1.2526618415769,-1.45969993297693,1.10063661789505,0.707196108576464,1.14927158917454,-1.47000357919394,0.620039885332871,0.78290780330452,-0.129235218647598,0.120997798645755,-0.4951724378471
scenario49,-1.25941372475018,0.340619960159711,1.17030136363812,-1.19549481880125,-1.86985007702444,1.14927158917454,-0.276057121798235,0.620039885332871,-0.635643801221706,-1.4835670138114,0.120997798645755,1.29207677641279
scenario50,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,-0.390257533821865,0.621450906611545,1.17579751217499,1.03531257218246,0.78290780330452,-0.129235218647598,-1.56081571411273,0.710952469111296
scenario51,1.12579148949124,-1.13538521770831,-0.148138796745971,-1.19549481880125,1.20746917406887,0.621450906611545,-1.47000357919394,-1.65076118084566,-1.36931176479135,0.840116369053389,-1.56081571411273,1.29207677641279
scenario52,1.12579148949124,-1.13538521770831,-1.45969993297693,0.109764160564943,-1.02699029379074,1.14927158917454,-1.47000357919394,0.620039885332871,-1.36931176479135,-1.4835670138114,0.545810278598443,0.710952469111296
