Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
Z_{1},-0.4524,0.4145,-0.0656,0.1061,-0.2421,0.1649,0.263,-0.0644,-0.0439,0.2563,0.1854,0.0381
Z_{2},-0.385,-0.008,0.6874,-0.5746,0.2009,-0.1802,-0.1095,-0.1623,0.0769,-0.1056,-0.1817,-0.0616
