Row,safety
scenario1,4.46787474778609
scenario2,-0.223393737389317
scenario3,-0.223393737389317
scenario4,-0.223393737389317
scenario5,-0.223393737389317
scenario6,-0.223393737389317
scenario7,-0.223393737389317
scenario8,-0.223393737389317
scenario9,-0.223393737389317
scenario10,-0.223393737389317
scenario11,-0.223393737389317
scenario12,-0.223393737389317
scenario13,-0.223393737389317
scenario14,-0.223393737389317
scenario15,-0.223393737389317
scenario16,-0.223393737389317
scenario17,-0.223393737389317
scenario18,-0.223393737389317
scenario19,-0.223393737389317
scenario20,-0.223393737389317
scenario21,-0.223393737389317
scenario22,-0.223393737389317
scenario23,-0.223393737389317
scenario24,-0.223393737389317
scenario25,-0.223393737389317
scenario26,-0.223393737389317
scenario27,-0.223393737389317
scenario28,-0.223393737389317
scenario29,-0.223393737389317
scenario30,-0.223393737389317
scenario31,-0.223393737389317
scenario32,-0.223393737389317
scenario33,-0.223393737389317
scenario34,-0.223393737389317
scenario35,-0.223393737389317
scenario36,-0.223393737389317
scenario37,-0.223393737389317
scenario38,-0.223393737389317
scenario39,-0.223393737389317
scenario40,-0.223393737389317
scenario41,-0.223393737389317
scenario42,-0.223393737389317
scenario43,-0.223393737389317
scenario44,-0.223393737389317
scenario45,4.46787474778609
scenario46,-0.223393737389317
scenario47,-0.223393737389317
scenario48,-0.223393737389317
scenario49,-0.223393737389317
scenario50,-0.223393737389317
scenario51,-0.223393737389317
scenario52,-0.223393737389317
scenario53,-0.223393737389317
scenario54,-0.223393737389317
scenario55,-0.223393737389317
scenario56,-0.223393737389317
scenario57,4.46787474778609
scenario58,-0.223393737389317
scenario59,-0.223393737389317
scenario60,-0.223393737389317
scenario61,-0.223393737389317
scenario62,-0.223393737389317
scenario63,-0.223393737389317
scenario64,-0.223393737389317
scenario65,-0.223393737389317
scenario66,-0.223393737389317
scenario67,-0.223393737389317
scenario68,-0.223393737389317
scenario69,-0.223393737389317
scenario70,-0.223393737389317
scenario71,-0.223393737389317
scenario72,-0.223393737389317
scenario73,-0.223393737389317
scenario74,-0.223393737389317
scenario75,-0.223393737389317
scenario76,-0.223393737389317
scenario77,-0.223393737389317
scenario78,-0.223393737389317
scenario79,-0.223393737389317
scenario80,-0.223393737389317
scenario81,-0.223393737389317
scenario82,-0.223393737389317
scenario83,-0.223393737389317
scenario84,-0.223393737389317
scenario85,-0.223393737389317
scenario86,-0.223393737389317
scenario87,-0.223393737389317
scenario88,-0.223393737389317
scenario89,-0.223393737389317
scenario90,-0.223393737389317
scenario91,-0.223393737389317
scenario92,-0.223393737389317
scenario93,-0.223393737389317
scenario94,-0.223393737389317
scenario95,-0.223393737389317
scenario96,-0.223393737389317
scenario97,-0.223393737389317
scenario98,-0.223393737389317
scenario99,-0.223393737389317
scenario100,-0.223393737389317
scenario101,-0.223393737389317
scenario102,4.46787474778609
scenario103,-0.223393737389317
scenario104,-0.223393737389317
scenario105,-0.223393737389317
scenario106,-0.223393737389317
scenario107,-0.223393737389317
scenario108,-0.223393737389317
scenario109,-0.223393737389317
scenario110,-0.223393737389317
scenario111,-0.223393737389317
scenario112,-0.223393737389317
scenario113,-0.223393737389317
scenario114,-0.223393737389317
scenario115,-0.223393737389317
scenario116,-0.223393737389317
scenario117,-0.223393737389317
scenario118,-0.223393737389317
scenario119,4.46787474778609
scenario120,-0.223393737389317
scenario121,-0.223393737389317
scenario122,-0.223393737389317
scenario123,-0.223393737389317
scenario124,-0.223393737389317
scenario125,-0.223393737389317
scenario126,-0.223393737389317
scenario127,-0.223393737389317
scenario128,-0.223393737389317
scenario129,-0.223393737389317
scenario130,-0.223393737389317
scenario131,-0.223393737389317
scenario132,4.46787474778609
scenario133,-0.223393737389317
scenario134,-0.223393737389317
scenario135,-0.223393737389317
scenario136,-0.223393737389317
scenario137,-0.223393737389317
scenario138,-0.223393737389317
scenario139,-0.223393737389317
scenario140,-0.223393737389317
scenario141,-0.223393737389317
scenario142,4.46787474778609
scenario143,-0.223393737389317
scenario144,-0.223393737389317
scenario145,-0.223393737389317
scenario146,-0.223393737389317
scenario147,-0.223393737389317
scenario148,-0.223393737389317
scenario149,-0.223393737389317
scenario150,-0.223393737389317
scenario151,4.46787474778609
