instances,feature_timeofday,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_roadfriction,feature_fogdensity,feature_precipitation,feature_precipitationdeposits,feature_cloudiness,feature_windintensity,feature_wetness,feature_fogdistance,collision,min_ttc,algo_safety
scenario66,-90,c2,2,0,0,1,0.4,40,100,60,80,0,20,100,0,0.7207877771285239,0
scenario67,-60,c1,1,2,0,2,0.2,20,40,0,40,20,100,0,0,1.8909051040837763,0
scenario68,90,c2,0,1,2,1,0.6,0,20,60,80,80,80,40,0,4.442179165723127,0
scenario69,-30,c1,1,2,0,1,0.6,100,80,60,20,20,20,0,0,3.598004383582797,0
scenario70,0,c1,1,2,0,2,0.8,40,40,60,20,100,0,60,0,2.367625687616965,0
scenario71,-60,c4,1,2,2,0,0.8,20,80,20,60,80,80,20,1,9999.0,1
scenario72,0,c2,0,1,2,1,0.4,40,80,40,0,20,0,80,0,3.979305436217975,0
scenario73,90,c2,0,1,2,0,0.1,20,40,60,0,60,40,20,0,4.447141709172908,0
scenario74,-30,c1,1,2,0,2,0.4,40,20,40,60,40,40,40,0,0.8032966899917311,0
scenario75,-60,c4,2,0,1,0,0.2,80,0,80,20,100,60,60,0,3.051643144931575,0
scenario76,90,c4,1,0,2,0,0.8,60,60,100,80,60,20,0,0,2.694837600127004,0
scenario77,-60,c1,0,2,1,2,0.6,20,0,60,100,80,40,60,0,3.230009916717041,0
scenario78,30,c4,2,0,1,0,0.6,20,60,0,100,60,0,0,0,1.6765726372995873,0
scenario79,60,c2,0,1,2,0,1.0,100,80,0,100,0,100,20,0,4.123927899759977,0
scenario80,0,c2,2,1,0,1,0.6,40,40,20,80,0,40,0,0,1.1923798513084738,0
scenario81,-60,c2,0,1,2,1,1.0,40,100,80,40,20,80,100,0,3.742480791432498,0
scenario82,-30,c1,1,2,0,2,0.1,100,100,0,20,0,60,60,0,2.3780017538788045,0
scenario83,60,c4,2,0,1,0,1.0,20,20,100,40,60,80,60,1,3.679585432963048,1
scenario84,0,c4,2,0,1,0,0.4,80,100,0,40,100,100,40,0,4.248620649289616,0
scenario85,0,c4,2,0,1,0,0.1,0,20,80,60,20,100,80,0,2.774641818931704,0
scenario86,-90,c1,1,2,0,2,0.2,40,60,0,100,80,60,100,0,2.7234416311599525,0
scenario87,60,c2,0,1,2,0,0.1,60,100,100,60,100,60,80,0,3.603796950948519,0
scenario88,0,c2,2,0,0,1,0.2,60,80,40,40,40,40,60,0,0.8608406410077595,0
scenario89,30,c1,1,2,0,2,0.8,80,60,20,20,40,20,100,0,2.648947908171776,0
scenario90,-90,c1,0,2,1,2,0.4,80,80,100,20,20,80,40,0,3.131002649160234,0
scenario91,-60,c1,1,2,0,2,0.1,80,0,60,40,60,80,80,0,1.190000601304543,0
scenario92,60,c2,0,1,2,1,0.4,100,0,100,60,60,100,0,0,4.227396212895807,0
scenario93,-90,c2,0,1,2,1,0.8,60,40,20,40,60,100,80,0,4.388349880158936,0
scenario94,-60,c1,0,1,1,2,0.1,20,60,80,100,100,100,20,0,1.9556021032123485,0
scenario95,-60,c1,1,2,0,2,0.6,80,80,0,60,60,20,60,0,2.4312879675062646,0
scenario96,90,c1,1,2,0,2,1.0,100,40,100,80,20,0,100,0,2.4267930677612943,0
scenario97,-90,c2,2,1,0,1,1.0,20,20,40,60,20,20,20,0,1.9448861638589008,0
scenario98,-30,c4,2,0,1,0,0.4,100,60,0,80,80,20,20,0,2.780191590775793,0
scenario99,-90,c4,2,0,1,2,0.1,40,80,20,60,40,100,100,0,2.153718769242104,0
scenario100,30,c2,0,1,2,1,0.6,80,100,40,60,80,100,80,0,4.7673832802590805,0
scenario101,-90,c4,2,0,1,0,0.6,80,20,80,40,40,20,0,0,4.3786085280270575,0
scenario102,30,c4,2,0,1,2,0.4,60,60,60,80,40,60,80,0,1.759164376037873,0
scenario103,90,c1,0,1,1,2,1.0,80,100,60,100,0,60,0,0,2.0722505019048234,0
scenario104,60,c1,1,2,0,1,0.1,0,80,20,20,60,0,20,0,1259.5808939092096,0
scenario105,30,c2,0,1,2,1,0.2,0,0,100,20,0,40,20,0,4.205170582811419,0
scenario106,90,c2,2,1,0,1,0.8,100,60,40,100,100,80,80,0,1.3922179994116073,0
scenario107,-30,c2,2,1,0,1,0.8,40,100,100,20,80,100,100,0,1.0782352806872544,0
scenario108,-90,c2,0,1,2,1,0.4,80,40,20,0,100,60,20,0,4.570161279069619,0
scenario109,0,c4,1,2,2,0,1.0,100,20,80,80,100,40,60,0,0.8728033395402591,0
scenario110,-30,c2,0,1,2,1,0.1,0,0,40,80,20,60,0,0,3.164968080581372,0
scenario111,-60,c4,2,0,1,0,0.6,100,80,100,100,20,60,80,1,1.1220327613517267,1
scenario112,90,c1,1,2,0,2,0.8,80,0,40,40,80,20,20,0,1.417112769714642,0
scenario113,60,c2,2,1,0,1,0.2,60,20,100,100,60,40,100,0,2.142997075117929,0
scenario114,-90,c2,0,1,2,1,0.6,40,0,80,20,20,100,20,0,4.545154509703621,0
scenario115,-90,c1,0,1,1,2,0.2,20,100,0,60,0,0,80,0,0.7858882164732203,0
scenario116,-60,c2,0,1,2,1,0.1,60,60,0,20,20,0,40,0,4.384384076180631,0
scenario117,-30,c4,2,0,1,2,0.6,80,20,20,20,80,40,20,0,2.2683615429485893,0
scenario118,-60,c4,2,0,1,0,0.4,0,100,0,60,100,40,100,0,3.0470316018308483,0
scenario119,60,c4,2,0,1,2,0.6,40,80,40,40,100,80,0,0,2.278432591396623,0
scenario120,-90,c2,0,1,2,0,0.6,0,80,100,80,80,0,60,0,4.164038881881488,0
scenario121,30,c4,1,0,2,0,0.2,20,0,20,0,100,100,40,0,1.6050466034636368,0
scenario122,0,c2,0,1,2,1,0.8,20,40,0,80,80,0,40,0,3.979316359642519,0
scenario123,-90,c4,1,2,2,0,0.8,20,0,60,0,0,80,0,1,2.500195379363078,1
scenario124,0,c1,0,1,1,2,0.1,60,80,60,100,60,20,40,1,9999.0,1
scenario125,0,c1,1,2,0,2,0.6,80,20,80,100,0,80,40,1,3.8117367370493023,1
scenario126,-30,c1,0,2,1,2,0.2,60,80,100,60,100,100,40,0,2.9367023525295464,0
scenario127,90,c4,1,0,2,0,0.6,80,40,0,0,20,80,60,0,1.6020350496480984,0
scenario128,90,c1,1,2,0,1,0.2,0,0,20,60,40,60,60,0,9999.0,0
scenario129,30,c2,0,1,2,1,0.8,0,40,80,80,60,60,100,0,4.160114264726078,0
scenario130,-60,c1,1,2,0,1,0.2,100,20,100,40,100,20,40,0,0.8811418401916009,0
scenario131,60,c4,2,0,1,0,0.6,60,40,60,60,0,80,100,0,2.910723531697837,0
scenario132,0,c4,2,0,1,2,1.0,100,80,20,0,100,20,0,0,2.153271049957133,0
scenario133,-30,c4,2,0,1,0,0.8,0,100,20,80,40,40,80,1,2.14077728821464,1
scenario134,90,c4,2,0,1,0,0.4,40,80,60,40,0,100,60,0,2.927736707213236,0
scenario135,60,c4,1,2,2,0,1.0,80,60,40,0,60,0,100,1,1.2866728114036303,1
scenario136,0,c1,1,2,0,1,0.1,60,20,60,80,40,0,0,1,9999.0,1
scenario137,-60,c4,1,0,2,0,0.6,0,40,40,20,100,60,40,0,9999.0,0
scenario138,0,c1,1,2,0,2,0.6,60,80,0,20,80,40,80,1,9999.0,1
scenario139,30,c2,0,1,2,1,0.8,60,20,0,40,0,80,100,0,2.4787348605736987,0
scenario140,30,c4,2,0,1,0,0.1,60,100,80,20,60,100,60,0,3.4338476635149155,0
scenario141,30,c4,2,0,1,0,0.4,80,20,80,0,0,60,20,0,3.648597358173325,0
scenario142,-90,c2,2,1,0,1,0.1,100,60,80,0,80,80,60,0,1.1127411333202284,0
scenario143,-30,c4,1,0,2,0,0.1,60,60,80,100,40,0,100,0,1.6171259967004463,0
scenario144,30,c4,1,2,2,0,0.1,60,40,40,40,100,0,20,1,9999.0,1
scenario145,0,c4,1,2,2,0,0.4,100,40,100,100,60,0,80,0,2.888346642564357,0
scenario146,90,c4,2,0,1,2,0.2,0,100,40,100,40,0,40,0,2.985512022257201,0
scenario147,90,c1,1,2,0,1,0.1,40,100,20,100,20,80,0,0,2.321889004450348,0
scenario148,90,c1,1,2,0,2,0.8,60,100,0,80,0,40,20,0,1.216203318760474,0
scenario149,90,c4,2,0,1,0,0.4,60,20,20,40,20,60,40,0,2.614746277407847,0
scenario150,60,c1,1,2,0,1,0.4,40,0,0,100,100,20,80,0,0.7615504439328041,0
scenario151,-90,c4,2,0,1,2,0.4,100,0,0,40,20,40,60,0,2.712137495772616,0
scenario152,-30,c4,1,0,2,0,0.6,40,40,80,40,80,60,80,0,2.387521748774662,0
scenario153,-90,c2,2,1,0,1,0.4,20,60,100,40,40,80,100,0,1.463455847719135,0
scenario154,60,c1,0,2,1,2,0.4,80,60,20,60,20,0,60,0,2.0914567979021745,0
scenario155,60,c4,2,0,1,0,1.0,0,100,60,80,20,100,40,1,3.0107230735763326,1
scenario156,-30,c4,2,0,1,0,0.8,0,60,40,100,0,100,0,0,2.81531676928516,0
scenario157,30,c2,2,1,0,1,0.1,100,40,0,100,40,80,40,0,1.3901024636699395,0
scenario158,-90,c2,2,0,0,1,0.2,20,60,60,80,100,40,40,0,0.696014472058837,0
scenario159,60,c4,2,0,1,2,0.2,40,40,20,20,0,20,20,0,2.467242817180086,0
scenario160,-30,c1,1,2,0,1,1.0,100,40,20,60,80,0,0,0,1.7916724956776326,0
scenario161,-30,c4,1,2,2,0,1.0,80,60,100,20,100,20,80,1,9999.0,1
scenario162,-30,c4,2,0,1,2,1.0,100,0,40,20,40,100,80,0,1.69284160008966,0
scenario163,90,c4,2,0,1,0,0.6,40,100,100,0,0,60,100,0,2.9451240747481924,0
scenario164,-60,c2,2,1,0,1,0.8,100,100,40,40,60,60,20,0,1.0252653781910357,0
scenario165,30,c1,1,2,0,1,0.8,20,0,0,0,80,60,80,0,9999.0,0
scenario166,30,c1,1,2,0,2,1.0,20,0,80,0,40,0,60,0,1.5205122303540697,0
scenario167,-90,c2,0,1,2,0,0.8,40,80,80,60,40,60,40,0,3.851297760923276,0
scenario168,90,c1,1,2,0,2,0.4,0,60,80,20,80,40,0,0,2419.410668263064,0
scenario169,60,c4,2,0,1,2,0.1,80,0,80,80,0,100,100,0,2.330169033264444,0
scenario170,60,c2,0,1,2,1,1.0,80,100,20,40,40,20,60,0,3.57908888375795,0
scenario171,-90,c4,2,0,1,2,0.8,60,100,60,0,100,20,60,0,1.1888765144248847,0
scenario172,30,c2,0,1,2,0,0.6,0,20,0,0,40,100,20,0,4.045727922296074,0
scenario173,0,c4,1,0,2,0,0.4,20,80,80,60,80,20,100,0,9999.0,0
scenario174,-90,c4,2,0,1,0,0.8,0,40,40,20,20,40,100,1,2.638552019748769,1
scenario175,60,c1,1,2,0,2,0.6,40,100,80,0,100,40,20,1,1.0861557160296509,1
scenario176,60,c2,0,1,2,0,0.1,40,20,20,80,60,20,80,0,4.258340563389101,0
scenario177,-60,c2,0,1,2,0,0.8,100,80,60,0,60,100,100,0,3.9718154075179672,0
scenario178,-30,c2,2,1,0,1,0.4,60,0,60,60,80,60,20,0,0.9275483736485626,0
scenario179,-90,c4,2,0,1,2,0.6,80,60,40,80,20,20,80,0,2.3240967424902808,0
scenario180,-30,c1,0,2,1,2,0.8,40,20,20,0,60,60,0,1,3.542341474640379,1
scenario181,-90,c1,0,2,1,2,1.0,60,0,60,60,60,60,100,0,2.881385911640886,0
scenario182,-60,c2,0,1,2,1,0.2,0,60,20,100,80,80,80,0,4.133430187851007,0
scenario183,90,c1,0,2,1,2,0.4,20,0,100,80,100,80,20,0,1.822949028555012,0
scenario184,60,c2,2,0,0,1,0.2,80,60,0,60,80,40,40,0,0.911241828057509,0
scenario185,-90,c4,1,2,2,0,0.2,60,100,100,0,20,0,0,1,9999.0,1
scenario186,30,c1,0,1,1,2,0.8,100,60,100,60,60,40,60,1,9999.0,1
scenario187,-90,c2,2,0,0,1,0.6,0,100,60,20,40,80,60,0,9999.0,0
scenario188,90,c4,1,0,2,0,1.0,60,20,80,100,80,20,80,0,3.0333600465299355,0
scenario189,-30,c1,0,2,1,2,1.0,40,40,0,80,60,100,80,0,2.252976683628085,0
scenario190,0,c4,2,0,1,0,1.0,40,60,100,60,40,80,40,0,3.687358449709833,0
scenario191,30,c2,0,1,2,1,0.1,20,100,60,40,0,20,0,0,4.429280614314193,0
scenario192,90,c2,2,1,0,1,0.2,20,40,80,60,0,40,60,0,2.2261969252147336,0
scenario193,30,c4,1,2,2,0,0.2,60,80,20,20,0,100,0,1,14.273225190997948,1
scenario194,0,c4,1,0,2,0,0.8,40,0,80,40,60,40,0,0,1.7227595052851177,0
scenario195,0,c1,0,1,1,2,0.1,20,20,20,20,20,80,100,1,9999.0,1
scenario196,-30,c1,0,2,1,2,0.2,0,40,80,0,20,80,20,0,3.124048198264461,0
scenario197,-90,c2,2,1,0,1,1.0,60,80,40,0,40,40,20,0,1.0078782684852532,0
scenario198,-90,c1,1,2,0,1,1.0,0,40,80,40,100,0,40,0,2140.090694342168,0
scenario199,-30,c2,0,1,2,0,0.4,100,0,20,100,20,40,40,0,4.083062987413889,0
scenario200,60,c4,2,0,1,0,0.4,80,0,0,20,40,0,0,0,2.35567277047708,0
scenario201,-90,c4,2,0,1,0,0.2,80,20,60,40,80,0,100,0,2.5207065861511966,0
scenario202,0,c4,1,2,2,0,0.2,60,60,40,60,0,60,0,1,9999.0,1
scenario203,90,c4,1,0,2,0,0.2,100,40,40,100,80,100,60,0,3.539435093801118,0
scenario204,30,c4,2,0,1,0,0.6,100,20,60,20,60,0,40,0,3.995941792504254,0
scenario205,0,c1,0,2,1,2,0.1,0,80,100,0,0,40,40,0,2.7187601562256094,0
scenario206,90,c4,2,0,1,2,0.1,80,60,20,0,100,0,80,0,2.0490145108801454,0
scenario207,-90,c4,1,0,2,0,0.1,100,20,40,80,0,100,40,0,1.4010907486315158,0
scenario208,60,c1,1,2,0,2,0.8,80,60,60,100,20,80,80,0,0.7677557263311869,0
scenario209,30,c2,0,1,2,1,1.0,20,80,40,100,100,60,60,0,3.8113201368165326,0
scenario210,0,c4,1,0,2,0,0.4,60,100,20,80,0,80,60,0,1.3223064334622625,0
scenario211,-30,c4,2,0,1,0,0.8,60,40,40,60,20,20,60,0,3.176001024601755,0
scenario212,0,c1,1,2,0,1,0.4,100,100,20,100,40,60,100,0,0.9275103543742496,0
scenario213,-30,c2,2,1,0,1,1.0,80,40,40,80,80,80,100,0,1.823884410432416,0
scenario214,-90,c4,1,0,2,0,1.0,80,100,100,100,60,80,20,0,1.647415428804402,0
scenario215,90,c4,1,2,2,0,0.2,0,60,0,40,60,60,80,0,9999.0,0
scenario216,-60,c1,1,2,0,2,0.4,100,60,100,20,0,80,60,0,2.156971919734115,0
scenario217,90,c1,1,2,0,2,1.0,20,80,40,0,80,100,40,0,1.564509336298448,0
scenario218,-60,c4,1,0,2,0,0.8,60,0,20,20,20,20,0,0,2.3297342805215204,0
scenario219,30,c1,1,2,0,1,1.0,40,60,100,80,0,100,40,0,1.6885705384558056,0
scenario220,-90,c2,2,1,0,1,0.8,80,80,100,100,80,40,0,0,2.433430484652682,0
scenario221,0,c4,2,0,1,0,0.2,20,0,100,80,20,20,60,0,2.187462193828924,0
scenario222,30,c4,1,2,2,0,0.4,20,40,60,60,40,40,0,0,2.152739782479306,0
scenario223,-60,c2,2,0,0,1,0.4,20,40,40,0,40,20,40,1,1.5570182286046597,1
scenario224,-90,c1,1,2,0,2,0.4,0,40,40,60,60,20,0,0,9999.0,0
scenario225,30,c1,0,1,1,2,0.1,0,60,60,60,100,20,40,0,2.8279198566445687,0
scenario226,-90,c2,0,1,2,1,0.6,20,20,0,20,80,60,0,0,4.396827904360804,0
scenario227,-90,c1,1,2,0,2,0.8,100,20,100,0,40,20,80,0,2.3600543902087963,0
scenario228,-90,c1,1,2,0,2,0.1,0,40,0,80,40,20,20,0,9999.0,0
scenario229,-90,c4,2,0,1,0,0.8,0,60,20,40,0,0,20,0,1.3901816737907498,0
scenario230,90,c2,0,1,2,1,0.4,80,40,100,40,40,40,100,0,4.325606616431627,0
scenario231,60,c2,0,1,2,1,1.0,20,40,60,20,100,40,80,0,3.9156433188229633,0
scenario232,-90,c1,0,1,1,2,0.2,40,20,40,60,100,80,60,1,9999.0,1
scenario233,-60,c2,0,1,2,1,0.4,80,20,100,100,40,100,20,0,3.806860748531344,0
scenario234,30,c1,0,2,1,2,0.1,40,100,20,40,80,40,60,0,3.6134178891897193,0
scenario235,-30,c1,1,2,0,2,1.0,40,20,60,100,0,20,20,0,1.0608511418918454,0
scenario236,-60,c2,2,0,0,1,0.2,100,60,80,80,60,80,0,0,1.362383563395075,0
scenario237,-60,c2,2,1,0,1,0.6,60,0,80,60,40,0,100,0,1.3806046982878908,0
scenario238,-60,c4,2,0,1,0,1.0,40,80,40,20,80,40,40,0,1.4473341916324889,0
scenario239,90,c1,1,2,0,2,0.8,20,60,60,60,20,100,100,0,9999.0,0
scenario240,-30,c1,1,2,0,1,0.1,0,80,40,40,100,20,100,0,9999.0,0
scenario241,60,c4,1,0,2,0,0.1,40,60,60,20,80,60,60,0,1.7836140344825075,0
scenario242,60,c1,1,2,0,2,1.0,60,0,0,40,100,0,0,0,2.067621275482177,0
scenario243,-30,c2,2,0,0,1,0.6,40,0,0,40,0,0,40,0,0.7316004206136292,0
scenario244,0,c1,1,2,0,2,0.4,0,100,60,40,20,60,20,0,1353.357318687548,0
scenario245,0,c2,0,1,2,0,0.1,80,60,100,0,80,60,20,0,4.282080797457415,0
scenario246,-90,c4,2,0,1,0,0.1,20,0,100,20,100,0,80,0,3.448527205967487,0
scenario247,-30,c4,2,0,1,2,0.8,20,20,0,40,100,100,60,0,2.8879963574624625,0
scenario248,90,c4,1,2,2,0,0.6,100,0,60,20,0,0,80,1,9999.0,1
scenario249,60,c1,1,2,0,2,0.8,20,100,20,100,100,0,100,0,9999.0,0
scenario250,90,c2,0,1,2,1,1.0,40,60,20,80,40,0,20,0,4.092489389119784,0
scenario251,-30,c2,0,1,2,0,0.8,0,40,60,40,100,80,40,0,3.466008391230809,0
scenario252,30,c4,2,0,1,0,0.2,40,80,60,0,40,80,80,0,3.917869434045276,0
scenario253,-30,c2,0,1,2,1,0.1,40,60,100,40,20,100,20,0,4.246879714536862,0
scenario254,-30,c1,1,2,0,2,0.2,20,0,40,20,0,0,100,0,1110.769110517372,0
scenario255,-90,c2,0,1,2,1,0.6,20,80,20,60,60,40,40,0,4.209906707851666,0
scenario256,0,c2,2,1,0,1,0.2,40,40,80,100,20,100,40,0,1.056206500440029,0
scenario257,30,c1,0,1,1,2,0.4,20,20,0,80,20,80,20,0,1.4522599041253623,0
scenario258,90,c4,1,2,2,0,0.1,100,80,80,40,40,60,0,0,1.5107671941447802,0
scenario259,90,c1,1,2,0,2,0.6,20,100,20,80,80,100,20,0,1.2013549325301538,0
scenario260,-90,c1,0,1,1,2,0.1,60,0,60,80,80,100,0,1,1.8176052906060136,1
scenario261,60,c1,0,1,1,2,0.4,100,80,80,40,80,40,20,1,9999.0,1
scenario262,-60,c1,1,2,0,2,1.0,0,80,40,100,60,80,0,0,1.261070162569054,0
scenario263,90,c4,2,0,1,0,1.0,80,80,80,60,60,60,20,0,1.2509784391411194,0
scenario264,30,c2,2,0,0,1,0.8,0,40,60,100,80,100,20,0,0.8410732902539304,0
scenario265,30,c2,0,1,2,1,0.4,100,100,100,0,80,0,100,0,4.393502324629871,0
scenario266,-30,c2,0,1,2,1,1.0,60,100,0,60,20,80,80,0,3.966083252909855,0
scenario267,-60,c2,0,1,2,0,0.1,100,0,100,0,80,20,100,0,4.195298945148172,0
scenario268,60,c2,0,1,2,0,0.8,0,60,40,0,0,40,60,0,3.690539037965328,0
scenario269,-60,c1,1,2,0,2,1.0,80,20,100,60,0,40,80,0,1.5880301937204164,0
scenario270,-60,c4,1,0,2,0,0.2,40,40,20,80,100,100,100,0,1.5911153899753852,0
scenario271,0,c1,1,2,0,1,0.2,40,100,40,60,60,20,100,0,1.0503089532023433,0
scenario272,-30,c2,0,1,2,1,0.4,80,100,80,40,60,40,60,0,4.242110151141327,0
scenario273,60,c1,1,2,0,1,0.2,80,80,80,80,40,100,80,1,9999.0,1
scenario274,60,c2,2,0,0,1,0.1,20,40,80,100,60,60,40,0,1.3747985715283808,0
scenario275,-90,c4,2,0,1,0,0.6,80,0,20,60,100,80,0,0,3.155941661673815,0
scenario276,-60,c4,2,0,1,0,0.1,40,20,60,60,80,0,0,0,2.967414987819255,0
scenario277,0,c2,0,1,2,1,0.4,80,20,0,100,20,40,0,0,4.385675236926151,0
scenario278,-30,c4,2,0,1,0,0.2,60,0,40,80,100,40,80,0,2.660603874249982,0
scenario279,90,c4,1,0,2,0,1.0,80,0,40,100,60,40,40,0,1.282606380988401,0
scenario280,-90,c2,2,0,0,1,0.8,80,80,0,80,20,60,80,0,0.6817371065459688,0
scenario281,90,c4,2,0,1,2,0.8,40,20,40,80,80,0,0,0,2.5777665908110734,0
scenario282,-30,c2,2,1,0,1,0.8,100,40,80,20,100,20,0,0,2.2846730565500244,0
scenario283,30,c4,1,0,2,0,0.6,100,0,80,80,0,20,60,0,1.5244778026366048,0
