Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
scenario446,0,1,2,0,100,20,0,0,100,60,40,0.8
scenario447,0,2,1,2,20,80,80,20,100,60,20,0.8
scenario448,1,2,0,2,100,40,80,0,100,40,0,0.6
scenario449,2,0,1,0,100,40,80,60,100,100,40,0.4
scenario450,1,2,2,0,100,60,100,100,100,80,0,0.4
scenario451,2,0,1,0,100,60,80,100,100,80,0,0.6
scenario452,0,1,2,0,0,80,100,60,60,100,20,0.2
scenario453,0,1,2,0,40,60,100,0,100,60,40,0.8
scenario454,2,0,0,1,80,100,40,100,100,60,80,1
scenario455,1,0,2,0,100,40,80,80,100,100,80,0.6
scenario456,2,0,1,0,100,20,0,20,80,80,20,0.6
scenario457,2,0,0,1,80,20,0,20,80,60,100,1
scenario458,2,0,0,1,60,60,0,80,60,80,100,0.6
scenario459,2,0,1,2,80,20,80,0,100,60,20,1
scenario460,2,0,0,1,80,0,100,20,100,60,80,0.6
scenario461,1,2,0,1,100,80,80,0,80,60,40,1
scenario462,2,0,1,2,0,60,100,80,60,100,80,1
scenario463,1,2,0,2,80,60,20,100,80,0,100,0.1
scenario464,1,2,0,2,100,0,80,100,60,20,20,0.2
scenario465,2,0,1,0,80,60,100,100,100,80,100,0.4
scenario466,1,2,0,2,80,40,20,100,100,80,100,0.4
scenario467,1,2,0,1,100,40,100,100,0,80,80,0.2
scenario468,1,2,0,2,80,40,0,100,80,20,60,0.1
scenario469,1,2,2,0,100,60,80,100,100,80,100,0.4
scenario470,1,2,0,2,100,60,0,100,100,80,0,0.4
scenario471,1,0,2,0,60,20,0,60,20,20,40,0.6
scenario472,2,1,0,1,80,100,0,80,100,40,20,0.1
scenario473,1,2,0,1,100,60,100,100,100,80,20,0.6
scenario474,2,1,0,1,80,100,0,80,100,40,20,0.1
scenario475,2,1,0,1,80,100,0,40,80,40,40,0.1
scenario476,1,2,0,2,60,80,0,80,100,40,0,0.2
scenario477,2,1,0,1,100,80,0,60,100,40,40,0.1
scenario478,2,1,0,1,80,20,100,80,40,40,20,0.1
scenario479,0,1,1,2,100,100,0,60,100,40,80,0.1
scenario480,0,1,2,1,60,100,0,100,100,40,20,0.2
scenario481,1,2,0,1,100,80,20,80,100,20,60,0.2
scenario482,2,1,0,1,80,100,40,100,100,60,100,0.6
scenario483,1,2,0,1,80,100,0,100,80,20,40,0.2
scenario484,0,1,2,1,80,100,0,100,100,40,20,0.2
scenario485,2,1,0,1,80,100,0,80,80,40,40,0.2
scenario486,1,2,0,1,100,80,20,80,100,20,60,0.2
scenario487,2,1,0,1,60,100,60,100,100,60,60,0.2
scenario488,2,1,0,1,100,100,0,60,80,20,60,0.1
scenario489,0,2,1,2,60,80,0,80,100,40,100,0.8
scenario490,2,1,0,1,60,80,0,60,100,40,40,0.1
scenario491,1,2,0,2,80,100,0,40,100,60,0,0.4
scenario492,2,0,1,2,80,80,0,0,100,40,0,0.1
scenario493,0,1,1,2,60,100,0,100,100,40,0,1
scenario494,2,1,0,1,80,100,20,80,60,60,40,0.2
scenario495,1,2,0,1,100,60,0,60,100,60,20,0.2
scenario496,2,1,0,1,60,80,0,60,80,40,20,0.2
scenario497,1,2,0,2,100,80,0,40,100,60,60,0.1
scenario498,2,0,1,2,80,80,0,0,100,40,0,0.1
scenario499,0,2,1,2,80,80,100,40,100,80,0,0.4
scenario500,1,2,0,2,60,40,0,80,100,60,80,0.1
scenario501,1,0,2,0,80,80,0,40,100,20,60,0.2
scenario502,0,1,2,1,60,80,80,60,100,60,40,0.4
scenario503,2,1,0,1,60,80,60,100,100,60,40,0.2
scenario504,2,1,0,1,80,20,40,100,80,80,60,0.4
scenario505,1,2,0,1,100,40,20,80,100,60,100,0.1
scenario506,2,0,1,2,60,100,20,60,100,60,0,0.1
scenario507,0,2,1,2,60,80,80,60,100,20,20,0.2
scenario508,1,0,2,0,100,80,80,20,100,20,80,0.4
scenario509,2,0,1,2,80,100,0,20,40,60,0,0.1
scenario510,2,0,1,2,80,80,0,0,100,40,0,0.1
scenario511,1,2,2,0,100,40,40,80,100,0,100,0.2
scenario512,0,1,1,2,60,20,0,100,100,40,20,0.1
scenario513,1,2,2,0,0,80,60,100,20,40,40,0.1
scenario514,2,0,0,1,100,80,100,60,100,100,0,0.2
scenario515,1,0,2,0,60,20,20,80,80,80,80,0.6
scenario516,1,0,2,0,40,40,20,60,100,40,60,0.2
scenario517,2,0,1,0,20,40,60,80,100,80,20,0.2
scenario518,0,2,1,2,80,60,0,80,80,60,100,0.1
scenario519,0,1,2,1,80,100,100,60,0,40,20,0.2
scenario520,0,1,1,2,100,40,0,60,100,80,40,0.1
scenario521,0,1,2,0,0,60,60,20,100,0,80,0.6
scenario522,2,0,1,2,80,80,0,0,100,40,0,0.1
scenario523,1,0,2,0,40,60,60,40,40,0,60,0.8
scenario524,2,1,0,1,40,80,80,80,80,60,80,0.4
scenario525,1,0,2,0,60,20,20,80,80,80,100,0.6
scenario526,1,2,0,1,100,20,60,60,100,80,20,0.8
scenario527,2,1,0,1,60,20,0,80,80,80,60,0.6
scenario528,1,0,2,0,40,20,0,80,80,60,80,0.4
scenario529,2,1,0,1,100,0,60,60,100,0,100,0.1
scenario530,2,0,1,0,100,60,0,60,80,100,100,0.1
scenario531,2,1,0,1,40,20,0,80,60,80,60,0.8
scenario532,0,2,1,2,100,60,0,60,100,80,40,0.2
scenario533,0,2,1,2,100,60,40,40,100,20,80,0.6
scenario534,2,0,1,2,0,60,100,80,60,100,80,1
scenario535,1,2,0,2,100,0,100,100,60,20,20,0.8
scenario536,2,0,1,2,0,60,100,80,40,100,60,1
scenario537,2,0,1,0,80,60,100,80,100,20,40,0.4
scenario538,1,2,0,2,100,60,0,100,100,80,20,0.4
scenario539,2,0,1,2,80,80,0,20,20,20,40,0.6
scenario540,2,0,1,0,60,20,0,0,100,40,0,0.2
scenario541,2,0,1,2,0,60,100,60,60,100,80,0.8
scenario542,2,0,1,0,0,60,80,80,40,0,80,1
scenario543,1,0,2,0,60,20,0,60,20,20,40,0.1
scenario544,1,2,0,2,100,60,20,100,80,0,100,0.1
scenario545,1,2,2,0,0,80,0,0,100,40,0,0.1
scenario546,2,0,1,2,0,60,100,60,60,100,80,0.8
scenario547,2,0,1,2,0,80,0,60,80,80,80,1
scenario548,2,1,0,1,40,60,80,40,60,80,80,0.6
scenario549,1,2,0,1,20,60,100,40,60,80,80,0.8
scenario550,2,0,1,0,20,100,100,80,60,100,60,0.8
scenario551,0,2,1,2,0,80,40,20,40,100,80,0.1
scenario552,2,0,1,2,0,60,100,80,60,100,80,1
scenario553,1,2,0,2,100,0,100,100,60,20,20,0.8
scenario554,2,0,1,2,0,60,100,80,40,100,60,1
scenario555,2,0,1,0,80,60,100,80,100,20,40,0.4
scenario556,1,2,0,2,100,60,0,100,100,80,20,0.4
scenario557,2,0,1,2,80,80,0,20,20,20,40,0.6
scenario558,2,0,1,0,60,20,0,0,100,40,0,0.2
scenario559,2,0,1,2,0,60,100,60,60,100,80,0.8
scenario560,2,0,1,0,0,60,80,80,40,0,80,1
scenario561,1,0,2,0,60,20,0,60,20,20,40,0.1
scenario562,1,2,0,2,100,60,20,100,80,0,100,0.1
scenario563,1,2,2,0,0,80,0,0,100,40,0,0.1
scenario564,2,0,1,0,80,60,100,80,100,20,40,0.4
scenario565,0,2,1,2,0,80,100,100,100,0,40,0.6
scenario566,1,2,0,2,40,60,80,80,20,20,40,0.1
scenario567,2,0,1,0,60,60,100,80,100,40,40,0.4
scenario568,2,1,0,1,80,20,80,80,100,20,40,0.2
scenario569,2,0,1,0,60,100,100,100,100,80,60,0.6
scenario570,2,0,1,2,60,60,100,60,100,20,40,0.6
scenario571,1,0,2,0,60,60,100,60,100,20,40,0.4
scenario572,1,2,2,0,60,80,80,60,100,0,40,0.1
scenario573,2,0,1,2,60,60,100,60,80,80,40,0.8
scenario574,2,0,1,0,80,60,80,80,100,40,20,0.6
scenario575,0,1,2,0,100,80,80,80,80,100,60,0.4
scenario576,0,2,1,2,0,80,100,100,100,0,40,0.6
scenario577,0,1,1,2,80,40,80,40,60,100,40,0.8
scenario578,2,1,0,1,80,40,100,80,80,20,40,0.4
scenario579,2,1,0,1,100,20,100,80,0,40,20,0.1
scenario580,1,2,0,1,60,100,100,80,100,20,60,0.6
scenario581,0,1,2,0,20,60,60,0,40,40,20,0.1
scenario582,2,0,1,2,60,80,80,40,100,100,60,0.8
scenario583,1,2,0,2,40,40,100,80,0,0,20,0.1
scenario584,2,0,1,2,60,80,100,60,80,60,40,1
scenario585,0,2,1,2,0,60,100,80,80,0,40,0.6
scenario586,1,2,0,1,0,40,100,60,100,40,40,0.4
scenario587,1,2,0,1,80,60,100,80,60,20,20,0.2
scenario588,2,1,0,1,80,40,100,80,80,20,40,0.4
scenario589,0,1,1,2,40,100,80,60,100,60,40,0.2
scenario590,1,2,0,2,40,80,60,60,100,100,20,1
scenario591,1,2,2,0,80,80,100,100,60,20,0,0.2
scenario592,1,2,2,0,20,80,80,60,100,40,40,1
scenario593,2,0,1,0,20,80,100,80,80,0,20,0.8
scenario594,2,0,1,2,60,80,60,60,100,100,60,0.8
scenario595,1,0,2,0,100,40,80,0,0,0,20,0.2
scenario596,1,2,0,1,80,80,80,80,60,40,40,0.2
scenario597,2,1,0,1,40,100,100,80,60,20,20,0.4
scenario598,2,1,0,1,40,20,100,80,0,40,0,0.2
scenario599,1,2,0,2,100,80,80,60,80,20,0,0.4
scenario600,1,2,2,0,80,80,100,100,60,20,0,0.2
scenario601,2,0,1,2,60,100,100,100,60,20,40,0.2
scenario602,1,0,2,0,80,80,100,100,0,20,0,0.2
scenario603,2,0,0,1,60,100,80,80,80,20,20,0.6
scenario604,1,0,2,0,100,20,80,0,20,0,20,0.1
scenario605,1,2,2,0,20,100,80,60,80,60,20,1
scenario606,1,0,2,0,100,80,0,100,40,20,20,0.8
scenario607,1,2,0,2,0,60,100,40,80,0,0,0.2
scenario608,1,2,0,2,0,100,40,80,100,100,20,1
scenario609,0,1,2,1,40,80,80,40,40,40,20,0.8
scenario610,1,2,0,2,100,40,100,60,80,100,0,0.4
scenario611,1,0,2,0,100,80,100,100,80,20,0,0.2
scenario612,1,2,2,0,80,80,100,100,60,20,0,0.2
scenario613,1,0,2,0,80,100,100,100,100,0,0,0.1
scenario614,0,1,2,0,0,100,60,60,80,60,20,1
scenario615,1,2,2,0,100,60,80,80,0,20,40,0.4
scenario616,1,2,0,2,80,80,80,100,0,20,100,0.1
scenario617,2,0,1,2,100,40,80,20,0,0,0,0.1
scenario618,1,0,2,0,80,100,20,80,80,20,20,0.2
scenario619,2,0,0,1,60,0,100,80,80,20,40,0.4
scenario620,1,0,2,0,80,80,100,80,0,40,60,0.1
scenario621,1,2,0,2,0,40,80,40,0,0,0,0.1
scenario622,2,0,1,2,80,80,0,100,60,20,60,0.6
scenario623,2,1,0,1,40,100,60,40,40,20,0,0.8
scenario624,2,0,1,2,0,60,100,80,60,100,80,1
scenario625,1,0,2,0,80,20,0,60,20,20,40,0.1
scenario626,1,2,2,0,0,80,80,0,100,60,0,0.1
scenario627,1,0,2,0,0,80,0,0,20,40,0,0.1
scenario628,2,0,1,2,0,60,100,80,20,100,60,1
scenario629,1,0,2,0,60,20,0,60,20,20,40,1
scenario630,2,0,1,2,0,60,100,80,40,60,40,0.1
scenario631,1,2,2,0,0,80,0,0,100,40,20,0.1
scenario632,2,0,1,2,0,60,100,20,60,100,100,0.8
scenario633,1,2,0,2,80,0,100,100,60,20,20,0.6
scenario634,2,0,0,1,100,0,20,100,80,0,100,0.1
scenario635,2,0,1,0,0,60,0,0,100,40,0,0.2
scenario636,0,1,2,0,100,0,0,20,0,0,100,0.2
scenario637,0,1,2,0,100,100,40,0,20,0,100,1
scenario638,2,1,0,1,0,40,100,0,0,40,100,0.1
scenario639,2,1,0,1,100,60,0,20,100,60,100,1
scenario640,2,1,0,1,0,100,100,100,80,100,20,1
scenario641,1,2,0,1,80,60,0,60,0,100,100,1
scenario642,2,1,0,1,20,60,0,0,0,20,40,1
scenario643,2,1,0,1,100,100,0,80,40,40,60,1
scenario644,0,2,1,2,100,100,0,0,0,0,40,0.4
scenario645,2,1,0,1,20,80,20,20,100,0,0,1
scenario646,0,1,2,0,100,0,0,20,40,0,0,0.4
scenario647,2,1,0,1,40,60,0,40,0,0,100,0.8
scenario648,2,0,1,2,0,60,100,80,60,100,80,1
