Visibility,VehicleStability,RoadSurface,PathInteraction,PrecipitationDeposits,RoadFriction,WindIntensity,StartEgo,GoalEgo,GoalOther,Wetness,Precipitation,FogDistance,StartOther,FogDensity,Cloudiness,Min_TTC,Collision_Occurred
40,100,100,4,0,1,40,right,base,left,0,0,20,base,60,0,2.090684185236367,False
60,0,0,1,0,1,20,left,base,left,0,0,20,base,80,0,3.157213996846469,False
60,0,0,2,0,1,40,left,base,left,0,0,20,right,60,0,2.5287463144000486,False
60,0,0,4,0,1,20,left,right,base,0,0,0,right,100,0,4.852471953949095,False
60,0,20,1,0,1,20,base,right,right,0,0,20,left,80,0,3.326498069051438,False
60,0,20,2,0,1,20,right,left,right,0,0,20,base,60,0,0.0,True
60,0,20,4,0,1,20,right,left,right,0,0,0,left,100,0,0.7539328613782751,False
60,0,40,1,0,1,40,left,right,right,0,0,20,base,60,0,5.4471373528380855,False
60,0,40,2,0,1,100,base,left,base,0,0,80,right,20,20,1.6383424284033603,False
60,0,40,4,0,1,40,left,right,left,0,0,20,right,60,0,3.408606842372301,False
60,0,60,1,0,1,20,right,base,right,0,0,20,left,80,0,0.8738514484375505,False
60,0,60,2,0,1,40,right,left,left,0,0,40,base,60,0,2.562496702824591,False
60,0,60,4,0,1,0,right,base,right,0,0,0,left,80,0,1.1059536039534403,False
60,0,80,1,0,1,40,left,right,left,0,0,40,right,60,0,0.8281782185466128,False
60,0,80,2,0,1,40,right,base,base,0,0,20,left,60,0,2.8653532481029504,False
60,0,80,4,0,1,40,right,left,base,0,0,20,left,60,0,6.6627614991233015,False
60,0,100,1,0,1,40,base,left,left,0,0,20,right,60,0,3.4502832629779427,False
60,0,100,2,0,1,40,left,base,right,0,0,20,base,60,0,5.1764707862746695,False
60,0,100,4,0,1,20,left,right,left,0,0,0,base,100,0,9.418909648269562,False
60,20,0,1,0,1,20,base,right,right,0,0,20,left,60,0,0.0,True
60,20,0,2,0,1,20,base,right,base,0,0,20,left,80,0,3.2158953294570103,False
60,20,0,4,0,1,40,base,right,base,0,0,40,left,60,0,2.581782728809811,False
60,20,20,1,0,1,60,right,left,right,0,0,40,left,60,20,0.7710495274349078,False
60,20,20,2,0,1,0,base,left,left,0,0,0,right,80,0,3.2945933125545337,False
60,20,20,4,0,1,40,left,right,left,0,0,20,base,60,0,1.7062162299689898,False
60,20,40,1,0,1,40,right,left,right,0,0,20,base,60,0,1.085972404184,False
60,20,40,2,0,1,100,base,left,base,0,0,100,left,0,20,0.0,True
60,20,40,4,0,1,0,right,base,left,0,0,0,base,80,0,2.5925846096375222,False
60,20,60,1,0,1,100,right,base,left,0,0,100,base,0,20,2.811880007858596,False
60,20,60,2,0,1,40,right,base,right,0,0,40,base,60,0,0.0,True
60,20,60,4,0,1,0,left,base,base,0,0,0,right,80,0,2.7395960238942023,False
60,20,80,1,0,1,20,base,right,left,0,0,0,right,100,0,2.840157269722345,False
60,20,80,2,0,1,40,right,left,base,0,0,40,left,60,0,3.4487250842384967,False
60,20,80,4,0,1,40,right,base,right,0,0,20,base,60,0,1.9591084306969246,False
60,20,100,1,0,1,40,base,left,base,0,0,40,left,60,0,3.1152105800269707,False
60,20,100,2,0,1,0,base,left,base,0,0,0,left,80,0,2.4852823711388217,False
60,20,100,4,0,1,100,left,right,right,0,0,100,base,0,20,0.0,True
60,40,0,1,0,1,100,base,right,base,0,0,80,right,20,20,2.2273234477101287,False
60,40,0,2,0,1,100,base,left,left,0,0,80,right,20,20,6.129566732598575,False
60,40,0,4,0,1,40,base,left,base,0,0,20,left,60,0,2.5929575616318754,False
60,40,20,1,0,1,100,left,base,left,0,0,80,right,20,20,1.1726180820210395,False
60,40,20,2,0,1,0,left,right,left,0,0,0,right,80,0,0.896411121294091,False
60,40,20,4,0,1,20,base,left,base,0,0,0,left,100,0,2.5683594204787603,False
60,40,40,1,0,1,20,left,right,left,0,0,0,right,100,0,0.781281786726886,False
60,40,40,2,0,1,20,right,base,left,0,0,20,base,60,0,2.6534641319079517,False
60,40,40,4,0,1,100,left,right,right,0,0,80,base,20,20,0.0,True
60,40,60,1,0,1,40,right,left,right,0,0,20,left,60,0,0.93227218188032,False
60,40,60,2,0,1,20,left,right,left,0,0,20,base,60,0,6.739473508619428,False
60,40,60,4,0,1,0,right,base,base,0,0,0,left,80,0,3.2626461949960266,False
60,40,80,1,0,1,0,base,left,right,0,0,0,left,80,0,2.232825125068839,False
60,40,80,2,0,1,0,base,right,base,0,0,0,left,80,0,1.6007586723726355,False
60,40,80,4,0,1,20,base,left,base,0,0,20,right,60,0,1.5954242708489272,False
60,40,100,1,0,1,20,left,base,right,0,0,20,base,60,0,5.005860001287463,False
60,40,100,2,0,1,20,right,left,right,0,0,20,left,80,0,0.8788982760985391,False
60,40,100,4,0,1,0,left,right,left,0,0,0,base,80,0,8.835795794844373,False
60,60,0,1,0,1,20,base,right,base,0,0,20,left,60,0,1.1700130918340998,False
60,60,0,2,0,1,20,left,base,left,0,0,0,right,100,0,1.7086797382425358,False
60,60,0,4,0,1,0,base,right,base,0,0,0,right,80,0,2.2310764916983783,False
60,60,20,1,0,1,20,right,base,right,0,0,0,left,100,0,1.0000360485355653,False
60,60,20,2,0,1,0,left,base,left,0,0,0,right,80,0,1.692210487408413,False
60,60,20,4,0,1,20,left,base,left,0,0,0,base,100,0,4.430949688307355,False
60,60,40,1,0,1,20,right,base,left,0,0,0,base,100,0,0.0,True
60,60,40,2,0,1,0,right,left,base,0,0,0,left,80,0,3.0991057070054717,False
60,60,40,4,0,1,100,left,right,left,0,0,100,right,0,20,3.472278756600443,False
60,60,60,1,0,1,100,right,base,right,0,0,100,left,0,20,0.9712825789288919,False
60,60,60,2,0,1,20,right,left,base,0,0,20,left,60,0,3.1343765015511664,False
60,60,60,4,0,1,20,base,left,right,0,0,0,left,100,0,1.885371450683324,False
60,60,80,1,0,1,60,left,right,left,0,0,60,right,40,0,0.8211948083394774,False
60,60,80,2,0,1,0,base,right,left,0,0,0,right,80,0,2.347557044910281,False
60,60,80,4,0,1,100,base,left,right,0,0,100,left,0,20,2.182013888515661,False
60,60,100,1,0,1,20,right,base,right,0,0,20,left,60,0,1.8715148130290855,False
60,60,100,2,0,1,60,left,base,right,0,0,40,base,60,20,5.086122877800256,False
60,60,100,4,0,1,20,base,right,base,0,0,20,right,60,0,2.0767317489853796,False
60,80,0,1,0,1,100,left,base,base,0,0,100,right,0,20,1.6149666742486595,False
60,80,0,2,0,1,100,right,base,left,0,0,80,base,20,20,2.8629451873911154,False
60,80,0,4,0,1,100,base,left,base,0,0,80,left,20,20,3.5652703112071347,False
60,80,20,1,0,1,0,left,base,right,0,0,0,base,80,0,5.343788507907788,False
60,80,20,2,0,1,100,base,left,left,0,0,100,right,0,20,3.775460297149323,False
60,80,20,4,0,1,20,right,base,base,0,0,0,left,100,0,2.8109661297770803,False
60,80,40,1,0,1,20,left,right,right,0,0,0,base,100,0,5.946628306967682,False
60,80,40,2,0,1,20,right,left,left,0,0,0,base,100,0,3.3110136171266578,False
60,80,40,4,0,1,100,left,right,left,0,0,80,right,20,20,3.0406596102892434,False
60,80,60,1,0,1,0,right,left,right,0,0,0,left,80,0,0.7659721069687261,False
60,80,60,2,0,1,20,left,right,right,0,0,20,base,60,0,4.321312804410515,False
60,80,60,4,0,1,20,base,left,base,0,0,0,right,100,0,1.697048933938039,False
60,80,80,1,0,1,0,left,right,right,0,0,0,base,80,0,5.369182420327361,False
60,80,80,2,0,1,100,base,right,left,0,0,80,right,20,20,2.6790797748640434,False
60,80,80,4,0,1,20,base,left,base,0,0,20,left,60,0,2.70688343298242,False
60,80,100,1,0,1,20,base,left,left,0,0,20,right,60,0,2.9881834319575997,False
60,80,100,2,0,1,100,base,left,base,0,0,100,right,0,20,2.36252888175716,False
60,80,100,4,0,1,0,right,left,left,0,0,0,base,80,0,3.1879260380305605,False
60,100,0,1,0,1,0,right,base,right,0,0,0,base,80,0,0.6571788620542243,False
60,100,0,2,0,1,100,right,base,base,0,0,100,left,0,20,3.139256554083978,False
60,100,0,4,0,1,0,base,right,right,0,0,0,left,80,0,1.8906700098054336,False
60,100,20,1,0,1,60,left,right,right,0,0,40,base,60,20,5.499557023332189,False
60,100,20,2,0,1,20,base,left,right,0,0,20,left,60,0,2.207082778531875,False
60,100,20,4,0,1,20,left,base,left,0,0,20,right,60,0,2.0450651555773685,False
60,100,40,1,0,1,60,left,right,base,0,0,60,right,40,0,2.3176060949349897,False
60,100,40,2,0,1,60,left,right,base,0,0,40,right,60,20,2.62180862102903,False
60,100,40,4,0,1,100,base,right,base,0,0,100,right,0,20,2.1568336015839376,False
60,100,60,1,0,1,100,right,left,right,0,0,100,base,0,20,1.079545255115987,False
60,100,60,2,0,1,20,left,base,base,0,0,20,right,60,0,3.684979118742514,False
60,100,60,4,0,1,100,left,base,right,0,0,100,base,0,20,5.178586686996001,False
60,100,80,1,0,1,100,base,right,base,0,0,100,left,0,20,2.853870771544907,False
60,100,80,2,0,1,0,left,right,base,0,0,0,right,80,0,2.833859411169234,False
60,100,80,4,0,1,20,right,base,base,0,0,20,left,60,0,22.82382132402091,False
60,100,100,1,0,1,20,left,base,base,0,0,0,right,100,0,0.0,True
60,100,100,2,0,1,100,base,left,right,0,0,80,left,20,20,1.710359981851872,False
60,100,100,4,0,1,20,base,right,right,0,0,0,left,80,20,0.0,True
80,0,0,1,0,1,20,base,left,left,0,0,0,right,100,0,3.373603351182753,False
80,0,0,2,0,1,20,left,right,base,0,0,20,right,60,0,2.972640927224223,False
80,0,0,4,0,1,100,left,right,left,0,0,80,base,20,20,10.870099508463333,False
80,0,20,1,0,1,80,base,left,base,0,0,80,left,40,0,3.613816685917626,False
80,0,20,2,0,1,100,base,right,right,0,0,80,left,20,20,1.5595286481750654,False
80,0,20,4,0,1,100,left,base,right,0,0,80,base,20,20,4.674080011658537,False
80,0,40,1,0,1,20,right,base,right,0,0,20,base,60,0,0.9163531054931426,False
80,0,40,2,0,1,100,left,base,left,0,0,100,base,0,20,3.490409582543673,False
80,0,40,4,0,1,100,right,base,right,0,0,100,base,0,20,0.0,True
80,0,60,1,0,1,100,left,right,left,0,0,100,base,0,20,5.958302512584798,False
80,0,60,2,0,1,20,right,left,left,0,0,20,base,60,0,2.811160634139967,False
80,0,60,4,0,1,100,left,right,base,0,0,100,right,0,20,4.040013363617279,False
80,0,80,1,0,1,0,right,left,right,0,0,0,base,80,0,0.6973701970049246,False
80,0,80,2,0,1,100,right,left,right,0,0,100,left,0,20,4.3522788795362,False
80,0,80,4,0,1,100,right,base,base,0,0,80,left,20,20,16.56212839411829,False
80,0,100,1,0,1,20,base,right,left,0,0,20,right,60,0,2.7487659218079776,False
80,0,100,2,0,1,100,base,right,base,0,0,80,left,20,20,2.7310807865493256,False
80,0,100,4,0,1,20,base,left,left,0,0,0,right,80,20,4.280105301333312,False
80,20,0,1,0,1,100,left,base,left,0,0,80,base,20,20,3.5128921173305336,False
80,20,0,2,0,1,100,right,left,right,0,0,80,left,20,20,3.9162258846983753,False
80,20,0,4,0,1,100,right,left,base,0,0,80,left,20,20,8.87450016018162,False
80,20,20,1,0,1,20,right,left,right,0,0,0,base,100,0,1.0827875604665207,False
80,20,20,2,0,1,20,base,right,base,0,0,0,right,100,0,2.0544870002601767,False
80,20,20,4,0,1,100,right,left,left,0,0,80,base,20,20,3.5725628408063406,False
80,20,40,1,0,1,20,base,right,right,0,0,0,left,100,0,3.023257357492294,False
80,20,40,2,0,1,20,right,left,right,0,0,20,left,60,0,3.0554909608625076,False
80,20,40,4,0,1,100,base,right,right,0,0,100,left,0,20,0.0,True
80,20,60,1,0,1,100,left,base,left,0,0,100,right,0,20,1.693316335840598,False
80,20,60,2,0,1,80,base,right,base,0,0,80,left,40,0,3.024293732131769,False
80,20,60,4,0,1,60,right,base,left,0,0,60,base,40,0,3.0786923203211263,False
80,20,80,1,0,1,100,right,left,base,0,0,100,left,0,20,3.457217188633151,False
80,20,80,2,0,1,100,base,right,left,0,0,100,right,0,20,3.381949183453035,False
80,20,80,4,0,1,0,left,base,right,0,0,0,base,100,60,4.193778595344731,False
80,20,100,1,0,1,60,base,left,base,0,0,60,right,40,0,1.8084635602047656,False
80,20,100,2,0,1,80,right,base,right,0,0,80,base,40,0,0.0,True
80,20,100,4,0,1,100,right,left,right,0,0,80,base,20,20,0.0,True
80,40,0,1,0,1,20,base,right,base,0,0,0,left,80,20,1.3302903069895669,False
80,40,0,2,0,1,100,right,left,left,0,0,100,base,0,20,3.263285978692324,False
80,40,0,4,0,1,20,left,right,left,0,0,0,right,80,20,3.145200989734502,False
80,40,20,1,0,1,60,right,base,base,0,0,40,left,60,20,3.0296645564661766,False
80,40,20,2,0,1,60,right,left,base,0,0,40,left,60,20,3.1396906073077235,False
80,40,20,4,0,1,0,right,base,right,0,0,0,base,100,60,0.0,True
80,40,40,1,0,1,60,base,right,base,0,0,60,right,40,0,2.109805625314744,False
80,40,40,2,0,1,20,left,right,left,0,0,0,base,80,20,6.03716356855437,False
80,40,40,4,0,1,60,base,right,left,0,0,60,right,40,0,4.735400819196092,False
80,40,60,1,0,1,0,right,left,left,0,0,0,base,100,60,0.0,True
80,40,60,2,0,1,100,right,base,right,0,0,80,left,20,20,0.9143413415892637,False
80,40,60,4,0,1,60,base,right,right,0,0,60,left,40,0,0.0,True
80,40,80,1,0,1,80,right,left,base,0,0,80,left,40,0,3.579838828480689,False
80,40,80,2,0,1,60,left,base,left,0,0,60,base,40,0,3.778682491297925,False
80,40,80,4,0,1,60,base,left,left,0,0,60,right,40,0,3.5962797997131557,False
80,40,100,1,0,1,0,left,base,left,0,0,0,base,100,60,3.1737698110979697,False
80,40,100,2,0,1,60,right,base,base,0,0,60,left,40,0,0.0,True
80,40,100,4,0,1,60,left,right,left,0,0,40,base,60,20,9.20432815792278,False
80,60,0,1,0,1,0,right,base,right,0,0,0,left,100,60,0.8755031235333823,False
80,60,0,2,0,1,20,left,right,right,0,0,0,base,80,20,5.556841826126549,False
80,60,0,4,0,1,20,left,base,left,0,0,0,base,80,20,4.533960537031507,False
80,60,20,1,0,1,100,right,base,right,0,0,80,base,20,20,0.8222781959949591,False
80,60,20,2,0,1,60,right,base,right,0,0,40,base,60,20,0.0,True
80,60,20,4,0,1,60,right,left,left,0,0,60,base,40,0,3.1962729982443716,False
80,60,40,1,0,1,80,left,right,left,0,0,80,right,40,0,1.0935437568374606,False
80,60,40,2,0,1,20,base,right,base,0,0,0,right,80,20,1.1408759157458344,False
80,60,40,4,0,1,60,right,left,right,0,0,60,left,40,0,0.7950944952597703,False
80,60,60,1,0,1,60,base,left,left,0,0,40,right,60,20,3.3382868087871094,False
80,60,60,2,0,1,0,right,left,right,0,0,0,left,100,60,3.3997365925521787,False
80,60,60,4,0,1,60,right,base,left,0,0,40,base,60,20,2.0542931813857375,False
80,60,80,1,0,1,60,base,right,base,0,0,60,left,40,0,2.8345134515719232,False
80,60,80,2,0,1,20,right,base,base,0,0,0,left,80,20,2.312060200308668,False
80,60,80,4,0,1,60,base,right,base,0,0,40,right,60,20,2.155925071926962,False
80,60,100,1,0,1,60,left,base,base,0,0,40,right,60,20,3.8693905232381898,False
80,60,100,2,0,1,80,right,base,left,0,0,80,base,40,0,2.724122514137206,False
80,60,100,4,0,1,80,base,left,right,0,0,80,left,40,0,1.4254148599044232,False
80,80,0,1,0,1,0,left,right,right,0,0,0,base,100,60,4.137694918187519,False
80,80,0,2,0,1,80,base,left,left,0,0,80,right,40,0,2.990892330333482,False
80,80,0,4,0,1,60,left,base,base,0,0,60,right,40,0,0.0,True
80,80,20,1,0,1,0,base,right,base,0,0,0,left,100,60,1.234293120347007,False
80,80,20,2,0,1,0,right,left,base,0,0,0,left,100,60,3.7847108645607177,False
80,80,20,4,0,1,80,left,right,right,0,0,80,base,40,0,0.0,True
80,80,40,1,0,1,20,right,left,right,0,0,0,left,80,20,2.9603215708556303,False
80,80,40,2,0,1,60,right,base,right,0,0,60,base,40,0,0.0,True
80,80,40,4,0,1,80,base,right,left,0,0,80,right,40,0,3.3914422345736126,False
80,80,60,1,0,1,20,left,base,right,0,0,0,base,80,20,5.283601258965203,False
80,80,60,2,0,1,80,base,right,base,0,0,80,right,40,0,2.1335297853331956,False
80,80,60,4,0,1,80,right,base,right,0,0,80,left,40,0,1.3194889253343565,False
80,80,80,1,0,1,0,left,base,left,0,0,0,right,100,60,1.6567717364249774,False
80,80,80,2,0,1,60,right,base,right,0,0,60,left,40,0,2.513862585889047,False
80,80,80,4,0,1,80,left,base,base,0,0,80,right,40,0,2.50571356806891,False
80,80,100,1,0,1,80,base,right,right,0,0,80,left,40,0,3.8686942822393022,False
80,80,100,2,0,1,20,right,left,base,0,0,0,left,80,20,2.2630561063820926,False
80,80,100,4,0,1,0,base,left,base,0,0,0,left,100,60,2.4259734211971575,False
80,100,0,1,0,1,80,left,right,base,0,0,80,right,40,0,2.4954528361402337,False
80,100,0,2,0,1,20,left,base,left,0,0,0,right,80,20,1.561590249621647,False
80,100,0,4,0,1,60,right,left,left,0,0,40,base,60,20,2.3638946823244456,False
80,100,20,1,0,1,80,right,left,right,0,0,80,left,40,0,0.8677628641683294,False
80,100,20,2,0,1,80,left,base,left,0,0,80,base,40,0,3.309881259649371,False
80,100,20,4,0,1,60,left,base,left,0,0,40,base,60,20,4.1416280889474555,False
80,100,40,1,0,1,20,base,left,right,0,0,0,left,80,20,3.0552321783623264,False
80,100,40,2,0,1,0,base,right,base,0,0,0,right,100,60,2.0486389440459374,False
80,100,40,4,0,1,60,right,left,base,0,0,60,left,40,0,6.862236739746642,False
80,100,60,1,0,1,0,right,base,base,0,0,0,left,100,60,2.4272761434841588,False
80,100,60,2,0,1,80,left,right,left,0,0,80,base,40,0,6.450234631373606,False
80,100,60,4,0,1,60,base,left,right,0,0,60,left,40,0,1.3281441132827096,False
80,100,80,1,0,1,80,base,left,base,0,0,80,right,40,0,1.6920985842516858,False
80,100,80,2,0,1,80,base,right,base,0,0,40,right,60,0,1.9225066540875275,False
80,100,80,4,0,1,20,right,base,right,0,0,0,base,80,20,0.0,True
80,100,100,1,0,1,80,right,base,base,0,0,80,left,40,0,2.8385974227633635,False
80,100,100,2,0,1,60,base,right,base,0,0,40,left,60,20,1.3598800070342152,False
80,100,100,4,0,1,60,left,right,left,0,0,60,base,40,0,1.6357800872052835,False
100,0,0,1,0,1,60,base,left,right,0,0,40,left,60,20,2.691040230395084,False
100,0,0,2,0,1,0,left,right,base,0,0,0,right,100,60,2.032564773233269,False
100,0,0,4,0,1,80,left,base,right,0,0,80,base,40,0,4.634615601203196,False
100,0,20,1,0,1,60,base,left,base,0,0,40,left,60,20,3.105983698127348,False
100,0,20,2,0,1,60,left,right,right,0,0,60,base,40,0,6.486713299202091,False
100,0,20,4,0,1,60,left,base,right,0,0,60,base,40,0,4.74068187775224,False
100,0,40,1,0,1,60,left,base,left,0,0,40,right,60,20,2.213930539619465,False
100,0,40,2,0,1,60,base,left,base,0,0,60,left,40,0,2.249041560814283,False
100,0,40,4,0,1,0,base,right,left,0,0,0,right,100,60,3.779328052219296,False
100,0,60,1,0,1,20,left,right,base,0,0,0,right,80,20,2.7112126421618266,False
100,0,60,2,0,1,60,left,base,left,0,0,60,right,40,0,1.3662673900626368,False
100,0,60,4,0,1,20,right,base,left,0,0,0,base,80,20,2.6014040073734326,False
100,0,80,1,0,1,80,base,left,base,0,0,40,left,60,0,2.498794677581464,False
100,0,80,2,0,1,0,right,base,left,0,0,0,base,100,60,2.6886515402193023,False
100,0,80,4,0,1,60,left,right,left,0,0,40,right,60,20,2.9539768204721124,False
100,0,100,1,0,1,80,right,left,right,0,0,80,base,40,0,0.0,True
100,0,100,2,0,1,20,base,left,base,0,0,0,left,80,20,2.5089643112628526,False
100,0,100,4,0,1,20,right,left,right,0,0,0,base,80,20,0.0,True
100,20,0,1,0,1,60,right,base,right,0,0,40,left,60,20,2.3938451940442294,False
100,20,0,2,0,1,0,base,left,left,0,0,0,right,100,60,3.012489506077947,False
100,20,0,4,0,1,0,base,left,right,0,0,0,left,100,60,1.889844531821974,False
100,20,20,1,0,1,20,right,base,right,0,0,0,left,80,20,0.9917071420069872,False
100,20,20,2,0,1,80,right,left,left,0,0,80,base,40,0,5.195674007125826,False
100,20,20,4,0,1,0,left,right,left,0,0,0,right,100,60,0.8610280325138865,False
100,20,40,1,0,1,20,right,left,left,0,0,0,base,80,20,2.082978919060242,False
100,20,40,2,0,1,60,right,left,right,0,0,40,base,60,20,0.0,True
100,20,40,4,0,1,0,right,left,right,0,0,0,base,100,60,0.0,True
100,20,60,1,0,1,60,base,left,base,0,0,40,right,60,20,1.747371872274259,False
100,20,60,2,0,1,20,base,left,base,0,0,0,right,80,20,1.9889783575094717,False
100,20,60,4,0,1,20,left,base,base,0,0,0,right,80,20,2.53678425707295,False
100,20,80,1,0,1,0,left,right,left,0,0,0,base,100,60,5.529882360638392,False
100,20,80,2,0,1,0,base,right,right,0,0,0,left,100,60,2.876567461633977,False
100,20,80,4,0,1,60,base,right,right,0,0,40,left,60,20,7.697399039451511,False
100,20,100,1,0,1,40,base,left,base,0,0,20,right,80,0,2.05148141429415,False
100,20,100,2,0,1,40,base,left,base,0,0,40,left,60,20,2.2118190973463476,False
100,20,100,4,0,1,40,left,right,left,0,0,20,base,60,20,8.953480488835961,False
100,40,0,1,0,1,20,right,base,right,0,0,20,base,80,20,0.8026732887457281,False
100,40,0,2,0,1,60,base,right,left,0,0,40,right,60,20,2.613605732991643,False
100,40,0,4,0,1,60,right,left,right,0,0,60,base,40,0,0.0,True
100,40,20,1,0,1,40,right,left,base,0,0,40,left,60,20,2.2440309132963496,False
100,40,20,2,0,1,40,base,right,base,0,0,20,left,60,20,1.50058074192528,False
100,40,20,4,0,1,20,base,right,left,0,0,0,right,80,20,3.784043808269576,False
100,40,40,1,0,1,0,base,left,base,0,0,0,right,100,60,2.034027983767908,False
100,40,40,2,0,1,20,left,base,right,0,0,20,base,80,20,4.7944601916088025,False
100,40,40,4,0,1,40,base,right,base,0,0,20,left,80,0,2.626758167298199,False
100,40,60,1,0,1,40,right,base,right,0,0,40,left,60,20,1.0593865356182266,False
100,40,60,2,0,1,40,left,right,left,0,0,20,right,60,20,0.8165543870165851,False
100,40,60,4,0,1,40,left,right,right,0,0,20,base,60,20,0.0,True
100,40,80,1,0,1,0,left,base,base,0,0,0,right,100,60,2.005157166014244,False
100,40,80,2,0,1,40,base,right,base,0,0,40,left,60,20,2.439056336432115,False
100,40,80,4,0,1,40,base,right,base,0,0,40,right,60,20,1.5752462783126318,False
100,40,100,1,0,1,40,right,left,right,0,0,40,left,60,20,0.7830926598505938,False
100,40,100,2,0,1,40,right,left,right,0,0,40,base,60,20,0.0,True
100,40,100,4,0,1,20,base,right,base,0,0,20,left,60,20,2.8770524592395064,False
100,60,0,1,0,1,40,right,base,left,0,0,40,base,60,20,0.0,True
100,60,0,2,0,1,20,base,left,base,0,0,20,left,60,20,0.0,True
100,60,0,4,0,1,40,right,base,right,0,0,40,base,60,20,0.0,True
100,60,20,1,0,1,20,left,base,left,0,0,20,right,80,20,2.2832844911403707,False
100,60,20,2,0,1,40,left,base,left,0,0,20,right,80,0,2.5085271277995838,False
100,60,20,4,0,1,20,base,right,base,0,0,0,right,100,20,2.1560964438750836,False
100,60,40,1,0,1,40,right,left,left,0,0,40,base,60,20,2.550794781298747,False
100,60,40,2,0,1,20,left,right,left,0,0,20,base,80,20,6.413965305437719,False
100,60,40,4,0,1,40,base,left,right,0,0,40,left,60,20,2.246063684350271,False
100,60,60,1,0,1,40,left,base,left,0,0,40,base,60,20,2.951088850493891,False
100,60,60,2,0,1,40,left,right,left,0,0,40,base,60,20,5.068332857578141,False
100,60,60,4,0,1,40,right,base,base,0,0,20,left,80,0,4.191157247694538,False
100,60,80,1,0,1,40,left,base,base,0,0,40,right,60,20,0.0,True
100,60,80,2,0,1,40,left,base,right,0,0,40,base,60,20,4.802323112074764,False
100,60,80,4,0,1,20,right,base,right,0,0,20,left,80,20,0.0,True
100,60,100,1,0,1,20,base,right,left,0,0,20,right,80,20,2.6611066615924375,False
100,60,100,2,0,1,20,right,base,right,0,0,20,left,60,20,2.164151309303129,False
100,60,100,4,0,1,40,base,left,right,0,0,20,left,60,20,2.3015355162245728,False
100,80,0,1,0,1,20,left,base,left,0,0,20,base,80,20,3.444761093080125,False
100,80,0,2,0,1,20,left,right,left,0,0,20,right,60,20,0.8146984685455678,False
100,80,0,4,0,1,40,base,right,left,0,0,20,right,80,0,3.757053844618686,False
100,80,20,1,0,1,40,left,right,right,0,0,20,base,80,0,6.260127570279072,False
100,80,20,2,0,1,40,left,base,base,0,0,20,right,60,20,0.0,True
100,80,20,4,0,1,20,base,left,right,0,0,0,left,100,20,1.7708085390633264,False
100,80,40,1,0,1,40,right,left,right,0,0,20,base,60,20,0.9606694685529711,False
100,80,40,2,0,1,40,right,base,right,0,0,20,base,60,20,0.0,True
100,80,40,4,0,1,40,base,left,left,0,0,40,right,60,20,3.377032948002367,False
100,80,60,1,0,1,40,base,right,right,0,0,20,left,60,20,0.0,True
100,80,60,2,0,1,20,right,left,base,0,0,20,left,80,20,3.6525106356494645,False
100,80,60,4,0,1,40,base,left,left,0,0,20,right,80,0,0.0,True
100,80,80,1,0,1,20,base,right,right,0,0,0,left,100,20,2.637623726262858,False
100,80,80,2,0,1,40,base,left,base,0,0,20,right,60,20,2.0356246318674134,False
100,80,80,4,0,1,20,base,right,base,0,0,20,left,80,20,2.654924849895875,False
100,80,100,1,0,1,40,left,base,right,0,0,20,base,80,0,4.7390042771768535,False
100,80,100,2,0,1,20,right,left,left,0,0,20,base,80,20,3.381608723031559,False
100,80,100,4,0,1,40,left,base,left,0,0,40,right,60,20,2.661917691291305,False
100,100,0,1,0,1,40,left,base,left,0,0,20,base,80,0,3.1087811186904495,False
100,100,0,2,0,1,20,right,left,right,0,0,20,base,80,20,0.0,True
100,100,0,4,0,1,20,left,base,base,0,0,20,right,80,20,3.0162627036735876,False
100,100,20,1,0,1,40,left,base,right,0,0,20,base,60,20,5.131405246745456,False
100,100,20,2,0,1,80,left,right,base,0,0,40,right,60,0,2.603258986421215,False
100,100,20,4,0,1,0,left,base,right,0,0,0,base,80,20,3.687516984015801,False
100,100,40,1,0,1,40,left,right,base,0,0,20,right,60,20,3.0168243408767355,False
100,100,40,2,0,1,40,left,right,base,0,0,40,right,60,20,2.8845515446705696,False
100,100,40,4,0,1,40,right,left,right,0,0,20,left,60,20,0.791298533286142,False
100,100,60,1,0,1,20,left,right,left,0,0,0,base,100,20,5.497310390475219,False
100,100,60,2,0,1,40,base,left,base,0,0,40,right,60,20,2.0625918657565268,False
100,100,60,4,0,1,40,base,right,left,0,0,40,right,60,20,2.3569377679419556,False
100,100,80,1,0,1,0,left,right,left,0,0,0,base,80,20,6.008415906815161,False
100,100,80,2,0,1,40,right,base,right,0,0,20,left,60,20,2.3298446530692587,False
100,100,80,4,0,1,20,base,right,right,0,0,20,left,80,20,0.0,True
100,100,100,1,0,1,40,right,base,base,0,0,40,left,60,20,2.1968039086253373,False
100,100,100,2,0,1,0,right,base,right,0,0,0,left,80,20,1.0016252720330812,False
100,100,100,4,0,1,40,base,right,right,0,0,40,left,60,20,2.1835330904538988,False
