Visibility,VehicleStability,RoadSurface,PathInteraction,GoalEgo,WindIntensity,RoadFriction,FogDistance,StartOther,PrecipitationDeposits,Cloudiness,FogDensity,GoalOther,Precipitation,Wetness,StartEgo,Collision_Occurred,Min_TTC
60,20,60,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,3.759505778530686
60,20,80,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.884405180449381
60,20,80,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,3.4772831217826057
60,20,80,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.726794177976141
60,20,100,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.7460288482815765
60,20,100,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,8.842243771771585
60,20,100,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,2.6726824323256713
60,40,0,1,left,0,0.1,60,left,100,100,20,right,100,80,base,False,2.7520018467975085
60,40,0,2,left,0,0.1,60,right,100,100,20,left,100,80,base,False,4.192272977127782
60,40,0,4,right,0,0.1,60,right,100,100,20,base,100,80,left,False,4.697423554408955
60,40,20,1,left,60,0.4,80,left,40,60,20,right,40,40,base,False,2.4974887482183323
60,40,20,2,left,60,0.4,80,right,40,60,20,left,40,40,base,False,4.171891243884575
60,40,20,4,right,60,0.4,80,right,40,60,20,base,40,40,left,True,2906.0096435684
60,40,40,1,left,60,0.4,80,left,40,60,20,right,40,40,base,False,1.6776716068643585
60,40,40,2,left,60,0.4,80,right,40,60,20,left,40,40,base,False,4.367594309576276
60,40,40,4,right,60,0.4,80,right,40,60,20,base,40,40,left,False,1.8060865044366168
60,40,60,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.732934150311728
60,40,60,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,3.633486197552739
60,40,60,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,3.329559822891887
60,40,80,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.6075462693918845
60,40,80,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,3.3940672337525206
60,40,80,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.8973303677979985
60,40,100,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.551858036581776
60,40,100,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,6.1225950593306875
60,40,100,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.3942865496237395
60,60,0,1,left,60,0.4,80,left,40,60,20,right,40,40,base,False,2.5247148830916104
60,60,0,2,left,60,0.4,80,right,40,60,20,left,40,40,base,False,4.0420614639307155
60,60,0,4,right,60,0.4,80,right,40,60,20,base,40,40,left,True,5792.581008380491
60,60,20,1,left,60,0.4,80,left,40,60,20,right,40,40,base,False,2.642506656186463
60,60,20,2,left,60,0.4,80,right,40,60,20,left,40,40,base,False,4.184114783727415
60,60,20,4,right,60,0.4,80,right,40,60,20,base,40,40,left,False,3.0510678746665163
60,60,40,1,left,60,0.4,80,left,40,60,20,right,40,40,base,False,3.282688244898004
60,60,40,2,left,60,0.4,80,right,40,60,20,left,40,40,base,False,4.024005743778891
60,60,40,4,right,60,0.4,80,right,40,60,20,base,40,40,left,False,4.413552487813092
60,60,60,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.730771808149432
60,60,60,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,6.479144953196968
60,60,60,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.680423741276514
60,60,80,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.6531717499716403
60,60,80,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,8.772344542472931
60,60,80,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.914465472932808
60,60,100,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.760299109028667
60,60,100,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,6.497263578254926
60,60,100,4,right,100,1.0,100,right,0,0,20,base,0,0,left,True,9999.0
60,80,0,1,left,0,0.4,60,left,40,60,20,right,40,40,base,False,3.688353322580397
60,80,0,2,left,0,0.4,60,right,40,60,20,left,40,40,base,False,3.447085909564924
60,80,0,4,right,0,0.4,60,right,40,60,20,base,40,40,left,False,2.912528656511419
60,80,20,1,left,0,0.4,60,left,40,60,20,right,40,40,base,False,2.4862834961585523
60,80,20,2,left,0,0.4,60,right,40,60,20,left,40,40,base,False,3.9167008524041007
60,80,20,4,right,0,0.4,60,right,40,60,20,base,40,40,left,False,2.8806446160199264
60,80,40,1,left,40,0.8,80,left,20,40,20,right,20,20,base,False,3.6240830321816326
60,80,40,2,left,40,0.8,80,right,20,40,20,left,20,20,base,False,3.7725472586098454
60,80,40,4,right,40,0.8,80,right,20,40,20,base,20,20,left,False,4.8893310683436955
60,80,60,1,left,40,1.0,60,left,0,0,40,right,0,0,base,False,2.5884266645279705
60,80,60,2,left,40,1.0,60,right,0,0,40,left,0,0,base,False,3.5097421633313353
60,80,60,4,right,40,1.0,60,right,0,0,40,base,0,0,left,False,4.755127565348866
60,80,80,1,left,40,1.0,60,left,0,0,40,right,0,0,base,False,2.4785531953574518
60,80,80,2,left,40,1.0,60,right,0,0,40,left,0,0,base,False,4.107620105043305
60,80,80,4,right,40,1.0,60,right,0,0,40,base,0,0,left,False,4.317279748186954
60,80,100,1,left,40,1.0,60,left,0,0,40,right,0,0,base,False,2.470903112377572
60,80,100,2,left,40,1.0,60,right,0,0,40,left,0,0,base,False,3.401867433591848
60,80,100,4,right,40,1.0,60,right,0,0,40,base,0,0,left,False,5.930035957983971
60,100,0,1,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.1410564302627357
60,100,0,2,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.194250961762002
60,100,0,4,left,0,0.1,0,left,0,0,0,left,0,0,left,False,3.0244288347737625
60,100,20,1,left,0,0.1,0,left,0,0,0,left,0,0,left,False,5.179622011709924
60,100,20,2,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.2043051617539706
60,100,20,4,left,0,0.1,0,left,0,0,0,left,0,0,left,False,3.6666479722063787
60,100,40,1,left,20,0.8,60,left,20,40,20,right,20,20,base,False,2.865893063080505
60,100,40,2,left,20,0.8,60,right,20,40,20,left,20,20,base,False,6.290606416395754
60,100,40,4,right,20,0.8,60,right,20,40,20,base,20,20,left,True,2766.5752109131604
60,100,60,1,left,20,1.0,60,left,0,0,40,right,0,0,base,False,2.60013989866608
60,100,60,2,left,20,1.0,40,right,0,0,60,left,0,0,base,False,3.402249275987921
60,100,60,4,right,20,1.0,60,right,0,0,40,base,0,0,left,False,4.228532221604698
60,100,80,1,left,20,1.0,40,left,0,0,60,right,0,0,base,False,2.5092341098834954
60,100,80,2,left,20,1.0,40,right,0,0,60,left,0,0,base,False,3.224889192817028
60,100,80,4,right,20,1.0,40,right,0,0,60,base,0,0,left,False,2.973502383854453
60,100,100,1,left,20,1.0,40,left,0,0,60,right,0,0,base,False,2.6349524333609664
60,100,100,2,left,20,1.0,40,right,0,0,60,left,0,0,base,False,4.467032293202763
60,100,100,4,right,20,1.0,40,right,0,0,60,base,0,0,left,False,2.8638418462492985
80,0,0,1,left,100,0.1,100,left,100,100,0,right,100,80,base,False,3.10453789784787
80,0,0,2,left,100,0.1,100,right,100,100,0,left,100,80,base,False,10.467634412646724
80,0,0,4,right,100,0.1,100,right,100,100,0,base,100,80,left,True,9999.0
80,0,20,1,left,100,0.1,100,left,100,100,0,right,100,80,base,False,3.024345028321978
80,0,20,2,left,100,0.1,100,right,100,100,0,left,100,80,base,False,3.918084028921812
80,0,20,4,right,100,0.1,100,right,100,100,0,base,100,80,left,False,4.379681035123954
80,0,40,1,left,100,0.4,100,left,40,60,0,right,40,40,base,False,3.422244782594542
80,0,40,2,left,100,0.4,100,right,40,60,0,left,40,40,base,False,6.6216567067569345
80,0,40,4,right,100,0.4,100,right,40,60,0,base,40,40,left,False,4.461923801595576
80,0,60,1,left,100,0.6,100,left,20,40,0,right,20,20,base,False,3.6760691063560365
80,0,60,2,left,100,0.6,100,right,20,40,0,left,20,20,base,False,5.3994582111630205
80,0,60,4,right,100,0.6,100,right,20,40,0,base,20,20,left,False,2.801271245992621
80,0,80,1,left,100,0.8,100,left,20,40,0,right,20,20,base,False,2.4796196805821373
80,0,80,2,left,100,0.8,100,right,20,40,0,left,20,20,base,False,4.139972162549243
80,0,80,4,right,100,0.8,100,right,20,40,0,base,20,20,left,False,5.052481773356717
80,0,100,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.5190787913518373
80,0,100,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,6.4215565154859675
80,0,100,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.612678570852198
80,20,0,1,left,60,0.1,100,left,100,100,0,right,100,80,base,False,2.9603988246299595
80,20,0,2,left,60,0.1,100,right,100,100,0,left,100,80,base,False,4.281057619956071
80,20,0,4,right,60,0.1,100,right,100,100,0,base,100,80,left,False,4.70798299971223
80,20,20,1,left,100,0.2,100,left,60,100,0,right,60,40,base,False,2.8845406045068436
80,20,20,2,left,100,0.2,100,right,60,100,0,left,60,40,base,False,4.085411773793438
80,20,20,4,right,100,0.2,100,right,60,100,0,base,60,40,left,False,2.8984456118143376
80,20,40,1,left,100,0.4,100,left,40,60,0,right,40,40,base,False,3.374014700103514
80,20,40,2,left,100,0.4,100,right,40,60,0,left,40,40,base,False,4.016572186691213
80,20,40,4,right,100,0.4,100,right,40,60,0,base,40,40,left,True,8170.038583707422
80,20,60,1,left,100,0.6,100,left,20,40,0,right,20,20,base,False,3.5392556897576983
80,20,60,2,left,100,0.6,100,right,20,40,0,left,20,20,base,False,3.2936062123140637
80,20,60,4,right,100,0.6,100,right,20,40,0,base,20,20,left,False,4.258459194439455
80,20,80,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.8061199122365563
80,20,80,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,4.128473954992945
80,20,80,4,right,100,1.0,100,right,0,0,20,base,0,0,left,True,9999.0
80,20,100,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.7799526029511648
80,20,100,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,3.1020088793910103
80,20,100,4,right,100,1.0,100,right,0,0,20,base,0,0,left,True,9999.0
80,40,0,1,left,40,0.1,100,left,100,100,0,right,100,80,base,False,3.046068635584489
80,40,0,2,left,40,0.1,100,right,100,100,0,left,100,80,base,False,3.3911991517456794
80,40,0,4,right,40,0.1,100,right,100,100,0,base,100,80,left,False,1.9863477078972456
80,40,20,1,left,40,0.1,100,left,100,100,0,right,100,80,base,False,2.6718884317507245
80,40,20,2,left,40,0.1,100,right,100,100,0,left,100,80,base,False,3.3781707251786988
80,40,20,4,right,40,0.1,100,right,100,100,0,base,100,80,left,True,1794.3749861608972
80,40,40,1,left,100,0.4,100,left,40,60,0,right,40,40,base,False,3.388442319169028
80,40,40,2,left,100,0.4,100,right,40,60,0,left,40,40,base,False,3.3896937770585924
80,40,40,4,right,100,0.4,100,right,40,60,0,base,40,40,left,False,4.521834801263386
80,40,60,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.5773391258172365
80,40,60,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,4.752553282694457
80,40,60,4,right,100,1.0,100,right,0,0,20,base,0,0,left,True,5431.844947318314
80,40,80,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.7838258696018365
80,40,80,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,6.5361658144255435
80,40,80,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,2.1339922536416074
80,40,100,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.6217751955428583
80,40,100,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,5.155691345880777
80,40,100,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.853477407612397
80,60,0,1,left,60,0.4,100,left,40,60,0,right,40,40,base,False,3.608346665892537
80,60,0,2,left,60,0.4,100,right,40,60,0,left,40,40,base,False,3.3964630923410204
80,60,0,4,right,60,0.4,100,right,40,60,0,base,40,40,left,True,2505.743152133364
80,60,20,1,left,60,0.4,100,left,40,60,0,right,40,40,base,False,3.668224123237911
80,60,20,2,left,60,0.4,100,right,40,60,0,left,40,40,base,False,6.731715241502818
80,60,20,4,right,60,0.4,100,right,40,60,0,base,40,40,left,False,4.748037558802577
80,60,40,1,left,60,0.4,100,left,40,60,0,right,40,40,base,False,3.011292586508738
80,60,40,2,left,60,0.4,100,right,40,60,0,left,40,40,base,False,3.7175351733313335
80,60,40,4,right,60,0.4,100,right,40,60,0,base,40,40,left,False,2.0450418572584548
80,60,60,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.4890362743635577
80,60,60,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,3.383042684104431
80,60,60,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,1.8184862907030532
80,60,80,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.792901735449529
80,60,80,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,6.498059095517568
80,60,80,4,right,100,1.0,100,right,0,0,20,base,0,0,left,False,4.759523565517498
80,60,100,1,left,100,1.0,100,left,0,0,20,right,0,0,base,False,2.5650338453281605
80,60,100,2,left,100,1.0,100,right,0,0,20,left,0,0,base,False,6.0715127030562055
80,60,100,4,right,100,1.0,100,right,0,0,20,base,0,0,left,True,8278.781250918993
80,80,0,1,left,0,0.4,80,left,40,60,20,right,40,40,base,False,2.7290348755986216
80,80,0,2,left,0,0.4,80,right,40,60,20,left,40,40,base,False,3.990976743094215
80,80,0,4,right,0,0.4,80,right,40,60,20,base,40,40,left,False,2.830170302825534
80,80,20,1,left,40,0.6,80,left,20,40,20,right,20,20,base,False,3.5290722403467174
80,80,20,2,left,40,0.6,80,right,20,40,20,left,20,20,base,False,3.356748163439576
80,80,20,4,right,40,0.6,80,right,20,40,20,base,20,20,left,False,4.755333535812195
80,80,40,1,left,40,0.8,80,left,20,40,20,right,20,20,base,False,3.8047711487295937
80,80,40,2,left,40,0.8,80,right,20,40,20,left,20,20,base,False,7.602418341090652
80,80,40,4,right,40,0.8,80,right,20,40,20,base,20,20,left,False,4.878838846274634
80,80,60,1,left,60,1.0,80,left,0,0,20,right,0,0,base,False,2.47955816034566
80,80,60,2,left,60,1.0,80,right,0,0,20,left,0,0,base,False,3.000136564217881
80,80,60,4,right,60,1.0,80,right,0,0,20,base,0,0,left,True,2742.001979660243
80,80,80,1,left,60,1.0,80,left,0,0,20,right,0,0,base,False,2.697710592137858
80,80,80,2,left,60,1.0,80,right,0,0,20,left,0,0,base,False,7.913235456360436
80,80,80,4,right,60,1.0,80,right,0,0,20,base,0,0,left,False,4.597784666805398
80,80,100,1,left,60,1.0,80,left,0,0,20,right,0,0,base,False,3.247275388389231
80,80,100,2,left,60,1.0,80,right,0,0,20,left,0,0,base,False,3.828169037474196
80,80,100,4,right,60,1.0,80,right,0,0,20,base,0,0,left,False,3.9626480033944627
80,100,0,1,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.1204718222824446
80,100,0,2,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.166005160396657
80,100,0,4,left,0,0.1,0,left,0,0,0,left,0,0,left,False,3.7666241116236776
80,100,20,1,left,0,0.1,0,left,0,0,0,left,0,0,left,False,6.371810830905663
80,100,20,2,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.140911443082239
80,100,20,4,left,0,0.1,0,left,0,0,0,left,0,0,left,False,2.576908724140999
80,100,40,1,left,20,0.8,80,left,20,40,20,right,20,20,base,False,1.0058795943065608
80,100,40,2,left,20,0.8,80,right,20,40,20,left,20,20,base,False,6.302757139900975
80,100,40,4,right,20,0.8,80,right,20,40,20,base,20,20,left,True,9999.0
80,100,60,1,left,40,1.0,80,left,0,0,20,right,0,0,base,False,2.4336364118290885
80,100,60,2,left,40,1.0,80,right,0,0,20,left,0,0,base,False,3.8527058328492134
80,100,60,4,right,40,1.0,80,right,0,0,20,base,0,0,left,False,1.8541787011557658
80,100,80,1,left,40,1.0,80,left,0,0,20,right,0,0,base,False,2.5367203880072045
80,100,80,2,left,40,1.0,80,right,0,0,20,left,0,0,base,False,3.3807076346320977
80,100,80,4,right,40,1.0,80,right,0,0,20,base,0,0,left,False,3.051625064745859
80,100,100,1,left,40,1.0,80,left,0,0,20,right,0,0,base,False,2.7653008769257577
80,100,100,2,left,40,1.0,80,right,0,0,20,left,0,0,base,False,3.4154891442699955
80,100,100,4,right,40,1.0,80,right,0,0,20,base,0,0,left,False,4.58530786925319
100,0,0,1,left,100,0.1,100,left,100,100,0,right,100,80,base,False,2.989376933131099
100,0,0,2,left,100,0.1,100,right,100,100,0,left,100,80,base,False,4.141130836202897
100,0,0,4,right,100,0.1,100,right,100,100,0,base,100,80,left,False,4.347048316038933
100,0,20,1,left,100,0.1,100,left,100,100,0,right,100,80,base,False,3.5399324378702524
100,0,20,2,left,100,0.1,100,right,100,100,0,left,100,80,base,False,3.4949420444871886
100,0,20,4,right,100,0.1,100,right,100,100,0,base,100,80,left,False,3.7661282773449516
100,0,40,1,left,100,0.4,100,left,40,60,0,right,40,40,base,False,3.202444875305124
100,0,40,2,left,100,0.4,100,right,40,60,0,left,40,40,base,False,4.083663495085163
100,0,40,4,right,100,0.4,100,right,40,60,0,base,40,40,left,False,2.9514902033425887
100,0,60,1,left,100,0.6,100,left,20,40,0,right,20,20,base,False,2.753005867656356
100,0,60,2,left,100,0.6,100,right,20,40,0,left,20,20,base,False,4.713676365656338
100,0,60,4,right,100,0.6,100,right,20,40,0,base,20,20,left,False,3.4784253245130197
100,0,80,1,left,100,0.8,100,left,20,40,0,right,20,20,base,False,2.690724206343591
100,0,80,2,left,100,0.8,100,right,20,40,0,left,20,20,base,False,4.031709644072105
100,0,80,4,right,100,0.8,100,right,20,40,0,base,20,20,left,True,6252.564266196564
100,0,100,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,3.2997275228489684
100,0,100,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,4.195734963460784
100,0,100,4,right,100,1.0,100,right,0,0,0,base,0,0,left,False,2.1107999169299574
100,20,0,1,left,60,0.1,100,left,100,100,0,right,100,80,base,False,2.9459248945650534
100,20,0,2,left,60,0.1,100,right,100,100,0,left,100,80,base,False,3.999880324558696
100,20,0,4,right,60,0.1,100,right,100,100,0,base,100,80,left,False,4.897035781687035
100,20,20,1,left,100,0.2,100,left,60,100,0,right,60,40,base,False,3.4362170552388926
100,20,20,2,left,100,0.2,100,right,60,100,0,left,60,40,base,False,6.333041979015104
100,20,20,4,right,100,0.2,100,right,60,100,0,base,60,40,left,False,4.604912298030878
100,20,40,1,left,100,0.4,100,left,40,60,0,right,40,40,base,False,3.528574816166348
100,20,40,2,left,100,0.4,100,right,40,60,0,left,40,40,base,False,3.346012492215619
100,20,40,4,right,100,0.4,100,right,40,60,0,base,40,40,left,False,4.465263579364777
100,20,60,1,left,100,0.6,100,left,20,40,0,right,20,20,base,False,3.3303219572390157
100,20,60,2,left,100,0.6,100,right,20,40,0,left,20,20,base,False,3.6910084273575774
100,20,60,4,right,100,0.6,100,right,20,40,0,base,20,20,left,False,3.5633214608337935
100,20,80,1,left,100,0.8,100,left,20,40,0,right,20,20,base,False,3.642008862024851
100,20,80,2,left,100,0.8,100,right,20,40,0,left,20,20,base,False,5.939683648925536
100,20,80,4,right,100,0.8,100,right,20,40,0,base,20,20,left,False,2.8926250423520234
100,20,100,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,2.7217837929471878
100,20,100,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,4.352730331958589
100,20,100,4,right,100,1.0,100,right,0,0,0,base,0,0,left,False,4.808164636455129
100,40,0,1,left,40,0.1,100,left,100,100,0,right,100,80,base,False,2.4126044451563993
100,40,0,2,left,40,0.1,100,right,100,100,0,left,100,80,base,False,5.78671774277714
100,40,0,4,right,40,0.1,100,right,100,100,0,base,100,80,left,False,4.386490640924511
100,40,20,1,left,40,0.1,100,left,100,100,0,right,100,80,base,False,3.480360188246033
100,40,20,2,left,40,0.1,100,right,100,100,0,left,100,80,base,False,5.643621236061601
100,40,20,4,right,40,0.1,100,right,100,100,0,base,100,80,left,False,4.750695591391354
100,40,40,1,left,100,0.4,100,left,40,60,0,right,40,40,base,False,3.8806227282053296
100,40,40,2,left,100,0.4,100,right,40,60,0,left,40,40,base,False,3.716892161350556
100,40,40,4,right,100,0.4,100,right,40,60,0,base,40,40,left,True,1422.8113065485861
100,40,60,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,2.7328239066816478
100,40,60,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,6.046393423866824
100,40,60,4,right,100,1.0,100,right,0,0,0,base,0,0,left,False,3.398538837786161
100,40,80,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,2.600031253659181
100,40,80,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,3.6518871144077014
100,40,80,4,right,100,1.0,100,right,0,0,0,base,0,0,left,False,2.8548041323694626
100,40,100,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,2.622890820752278
100,40,100,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,3.400737170585316
100,40,100,4,right,100,1.0,100,right,0,0,0,base,0,0,left,False,3.038408487039977
100,60,0,1,left,60,0.4,100,left,40,60,0,right,40,40,base,False,2.6849347216640735
100,60,0,2,left,60,0.4,100,right,40,60,0,left,40,40,base,False,4.170926783133382
100,60,0,4,right,60,0.4,100,right,40,60,0,base,40,40,left,False,3.993673134123285
100,60,20,1,left,60,0.4,100,left,40,60,0,right,40,40,base,False,3.612627357340714
100,60,20,2,left,60,0.4,100,right,40,60,0,left,40,40,base,False,4.798972307247364
100,60,20,4,right,60,0.4,100,right,40,60,0,base,40,40,left,True,4495.236323013458
100,60,40,1,left,60,0.4,100,left,40,60,0,right,40,40,base,False,1.3284053081290303
100,60,40,2,left,60,0.4,100,right,40,60,0,left,40,40,base,False,6.037301291935134
100,60,40,4,right,60,0.4,100,right,40,60,0,base,40,40,left,False,4.481856721705646
100,60,60,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,3.3507400579600755
100,60,60,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,6.473128605132237
100,60,60,4,right,100,1.0,100,right,0,0,0,base,0,0,left,True,9999.0
100,60,80,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,2.7286497638142984
100,60,80,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,3.969853759181891
100,60,80,4,right,100,1.0,100,right,0,0,0,base,0,0,left,False,4.689433735045286
100,60,100,1,left,100,1.0,100,left,0,0,0,right,0,0,base,False,2.730382098169323
100,60,100,2,left,100,1.0,100,right,0,0,0,left,0,0,base,False,3.7004113293697594
100,60,100,4,right,100,1.0,100,right,0,0,0,base,0,0,left,False,2.8638650191759747
100,80,0,1,left,0,0.4,100,left,60,100,0,right,60,40,base,False,3.58136724756845
100,80,0,2,left,0,0.4,100,right,60,100,0,left,60,40,base,False,5.656402553433016
100,80,0,4,right,0,0.4,100,right,60,100,0,base,60,40,left,False,4.622525338396595
100,80,20,1,left,40,0.6,100,left,20,40,0,right,20,20,base,False,2.150030191700409
100,80,20,2,left,40,0.6,100,right,20,40,0,left,20,20,base,False,6.0986669744827395
100,80,20,4,right,40,0.6,100,right,20,40,0,base,20,20,left,False,2.7343860655172754
100,80,40,1,left,40,0.8,100,left,20,40,0,right,20,20,base,False,0.9770107422610051
100,80,40,2,left,40,0.8,100,right,20,40,0,left,20,20,base,False,5.111711359815963
100,80,40,4,right,40,0.8,100,right,20,40,0,base,20,20,left,False,3.2657418687158577
100,80,60,1,left,80,1.0,100,left,0,0,0,right,0,0,base,False,2.524888179506931
100,80,60,2,left,80,1.0,100,right,0,0,0,left,0,0,base,False,3.3817187278862577
100,80,60,4,right,80,1.0,100,right,0,0,0,base,0,0,left,True,2723.782635508159
100,80,80,1,left,40,0.8,100,left,20,40,0,right,20,20,base,False,2.7016103401597693
100,80,80,2,left,40,0.8,100,right,20,40,0,left,20,20,base,False,6.501401952306969
100,80,80,4,right,40,0.8,100,right,20,40,0,base,20,20,left,True,9009.036282236413
100,80,100,1,left,80,1.0,100,left,0,0,0,right,0,0,base,False,3.0659418331996324
100,80,100,2,left,80,1.0,100,right,0,0,0,left,0,0,base,False,4.181566883416628
100,80,100,4,right,80,1.0,100,right,0,0,0,base,0,0,left,False,4.612504034949834
100,100,0,1,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.141654001551658
100,100,0,2,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.1711623894965515
100,100,0,4,left,0,0.1,0,left,0,0,0,left,0,0,left,False,3.677754233500564
100,100,20,1,left,0,0.1,0,left,0,0,0,left,0,0,left,False,1.1258035231532375
100,100,20,2,left,0,0.1,0,left,0,0,0,left,0,0,left,False,5.052028649279677
100,100,20,4,left,0,0.1,0,left,0,0,0,left,0,0,left,False,3.3621376637796825
100,100,40,1,left,20,0.8,100,left,20,60,0,right,40,20,base,False,3.6366213350343175
100,100,40,2,left,20,0.8,100,right,20,60,0,left,40,20,base,False,4.498367441551108
100,100,40,4,right,20,0.8,100,right,20,60,0,base,40,20,left,False,4.776526740140256
100,100,60,1,left,40,1.0,100,left,20,40,0,right,20,0,base,False,2.5843962893842125
100,100,60,2,left,40,1.0,100,right,20,40,0,left,20,0,base,False,6.169555042488845
100,100,60,4,right,40,1.0,100,right,20,40,0,base,20,0,left,False,4.4328589231732805
100,100,80,1,left,40,1.0,100,left,20,40,0,right,20,0,base,False,2.8536026396217484
100,100,80,2,left,40,1.0,100,right,20,40,0,left,20,0,base,False,3.3373589076404646
100,100,80,4,right,40,1.0,100,right,20,40,0,base,20,0,left,False,1.8246741498490762
100,100,100,1,left,40,1.0,100,left,20,40,0,right,20,0,base,False,3.3603473083165225
100,100,100,2,left,40,1.0,100,right,20,40,0,left,20,0,base,False,3.8592095898626373
100,100,100,4,right,40,1.0,100,right,20,40,0,base,20,0,left,False,1.7974788399924648
