instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario118,1,20,80,40,0,-30,0,100,100,0.8,False,0.877,0
scenario119,1,0,100,20,80,-30,80,0,80,1.0,False,1.234,0
scenario120,0,100,60,20,20,-30,20,40,100,0.6,False,0.962,0
scenario121,1,20,60,80,20,30,0,100,100,1.0,False,0.885,0
scenario122,1,40,100,80,0,0,0,100,100,1.0,False,0.699,0
scenario123,0,80,80,40,0,-60,0,20,80,0.6,False,1.545,0
scenario124,1,0,80,20,80,-60,0,0,60,0.6,False,1.096,0
scenario125,0,20,20,20,0,-30,40,80,60,1.0,False,1.404,0
scenario126,1,20,40,100,20,-30,0,100,80,0.8,False,1.001,0
scenario127,1,60,20,100,40,90,20,100,60,1.0,False,0.896,0
scenario128,1,20,40,100,20,90,0,80,100,1.0,False,0.923,0
scenario129,0,60,60,40,40,-30,0,40,100,0.8,False,1.501,0
scenario130,1,100,80,40,0,-90,0,80,100,0.8,False,0.828,0
scenario131,0,100,60,0,0,60,40,40,100,0.2,False,1.437,0
scenario132,1,0,60,80,20,30,20,100,80,1.0,False,0.675,0
scenario133,1,0,60,80,20,30,20,100,80,1.0,False,0.706,0
scenario134,1,0,80,60,0,60,40,100,100,1.0,False,0.639,0
scenario135,1,0,80,40,100,-90,40,0,60,0.8,False,2.137,0
scenario136,1,0,80,20,0,60,20,80,100,1.0,False,1.763,0
scenario137,0,100,60,0,0,60,20,60,80,0.1,False,1.437,0
scenario138,1,40,100,80,20,0,0,0,100,1.0,False,1.924,0
scenario139,1,60,0,80,40,90,100,60,80,1.0,False,0.962,0
scenario140,0,0,60,100,60,30,40,80,80,0.8,False,1.067,0
scenario141,1,40,60,60,40,90,80,40,100,1.0,False,1.154,0
scenario142,1,100,80,20,0,-90,0,40,20,0.6,False,0.938,0
scenario143,1,100,40,0,0,90,20,20,100,0.4,False,1.403,0
scenario144,1,20,80,20,20,-30,80,100,80,1.0,False,0.787,0
scenario145,1,80,100,60,40,30,0,100,20,1.0,False,0.665,0
scenario146,1,20,100,80,40,30,0,100,100,0.1,False,0.704,0
scenario147,1,20,80,80,20,0,20,100,0,1.0,False,1.453,0
scenario148,1,40,60,20,40,-30,80,40,40,0.1,False,0.657,0
scenario149,1,80,100,60,40,30,20,100,20,1.0,False,0.637,0
scenario150,1,60,40,0,40,-30,80,60,40,0.1,False,0.961,0
scenario151,1,40,60,20,40,-30,40,100,40,0.8,False,0.79,0
scenario152,1,80,100,80,40,60,0,60,20,0.1,False,1.911,0
scenario153,1,40,60,0,40,-90,80,100,20,0.8,False,0.874,0
scenario154,1,20,100,20,80,0,0,0,100,0.6,False,0.946,0
scenario155,1,20,60,80,40,60,0,100,80,1.0,False,0.928,0
scenario156,1,80,60,0,40,-30,80,20,20,0.1,False,1.12,0
scenario157,1,80,100,60,40,30,20,100,20,1.0,False,2.13,0
scenario158,1,80,80,60,40,30,40,100,20,1.0,False,0.985,0
scenario159,1,80,100,0,0,30,20,60,40,1.0,False,1.492,0
scenario160,0,80,0,80,0,0,40,100,20,1.0,False,1.535,0
scenario161,1,100,80,60,20,60,40,100,40,0.8,False,0.763,0
scenario162,1,80,100,40,20,60,0,80,40,1.0,False,2.228,0
scenario163,1,100,20,60,60,-30,20,80,20,1.0,False,0.789,0
scenario164,1,60,100,60,40,0,0,100,0,0.8,False,0.899,0
scenario165,1,100,100,40,40,60,0,80,40,1.0,False,0.869,0
scenario166,1,60,80,40,40,0,0,100,20,0.8,False,1.463,0
scenario167,0,100,80,60,40,30,20,100,0,1.0,False,1.168,0
scenario168,0,80,100,60,40,0,60,100,20,1.0,False,1.386,0
scenario169,1,100,80,60,20,60,40,100,40,0.8,False,0.82,0
scenario170,1,100,0,40,40,0,100,100,100,1.0,False,0.68,0
scenario171,1,40,100,40,20,0,0,100,40,0.6,False,0.753,0
scenario172,0,60,40,20,60,-30,80,100,0,1.0,False,1.38,0
scenario173,0,80,0,60,0,-30,40,100,20,0.6,False,1.569,0
scenario174,1,80,100,60,60,90,0,100,20,1.0,False,0.748,0
scenario175,1,100,80,60,0,60,20,80,40,1.0,False,0.861,0
scenario176,0,100,20,80,60,-30,40,80,40,1.0,False,1.457,0
scenario177,1,40,80,60,60,0,0,100,0,0.6,False,2.099,0
scenario178,0,100,100,60,20,0,0,80,0,0.8,False,1.373,0
scenario179,0,80,100,60,20,-30,60,80,40,1.0,False,1.56,0
scenario180,1,80,80,80,100,-60,40,100,0,0.6,False,0.858,0
scenario181,1,100,0,40,40,0,100,100,100,1.0,False,1.372,0
scenario182,1,100,60,0,100,90,60,100,40,1.0,False,2.329,0
scenario183,0,100,80,80,0,30,0,80,100,1.0,False,1.483,0
scenario184,0,20,100,60,20,0,40,60,40,0.4,False,1.562,0
scenario185,1,80,20,80,0,60,40,60,20,0.6,False,1.162,0
scenario186,0,80,100,60,0,-30,20,60,20,0.6,False,1.597,0
scenario187,0,100,80,60,0,90,20,80,60,1.0,False,1.332,0
scenario188,1,100,20,60,20,0,0,100,20,0.6,False,1.531,0
scenario189,1,100,100,40,80,0,80,60,40,1.0,False,1.493,0
scenario190,1,100,60,60,0,-30,20,100,80,0.8,False,0.653,0
scenario191,0,80,60,80,40,60,40,100,60,0.8,False,1.481,0
scenario192,1,40,20,100,60,-60,40,100,40,1.0,False,0.878,0
scenario193,1,100,60,60,0,-30,20,100,80,0.8,False,1.513,0
scenario194,1,100,20,80,40,-90,40,0,40,1.0,False,1.011,0
scenario195,0,100,60,80,60,90,40,100,60,0.8,False,1.528,0
scenario196,1,100,0,100,40,0,0,100,20,0.6,False,1.861,0
scenario197,1,100,100,80,40,90,40,0,0,0.6,False,2.953,0
scenario198,0,20,100,60,20,0,60,60,60,0.2,False,0.988,0
scenario199,0,100,60,60,80,-90,80,80,80,1.0,False,1.499,0
scenario200,0,100,40,20,100,-90,60,100,20,0.8,False,1.376,0
scenario201,1,40,20,80,20,60,40,100,20,0.6,False,0.742,0
scenario202,1,100,80,40,0,30,0,60,100,1.0,False,0.703,0
scenario203,1,100,100,80,0,0,80,60,60,0.8,False,1.002,0
scenario204,1,100,80,100,0,0,20,60,60,0.8,False,2.264,0
scenario205,1,100,80,40,0,30,0,60,100,1.0,False,0.901,0
scenario206,1,100,80,40,20,30,20,40,100,1.0,False,0.605,0
scenario207,0,100,60,60,40,90,0,100,80,0.8,False,1.321,0
scenario208,1,100,100,40,0,0,80,60,100,0.8,False,0.889,0
scenario209,1,0,60,100,40,90,40,100,60,0.2,False,1.871,0
scenario210,1,100,40,20,100,-90,80,100,20,0.8,False,1.973,0
scenario211,0,100,60,40,0,-30,20,40,60,0.2,False,0.858,0
scenario212,0,40,20,60,100,90,40,80,40,0.6,False,1.363,0
scenario213,0,40,80,60,80,-90,80,60,80,1.0,False,1.477,0
scenario214,0,100,40,80,60,0,40,20,60,0.6,False,1.451,0
scenario215,1,80,60,60,0,-60,100,100,60,0.2,False,0.719,0
scenario216,1,100,80,100,0,-30,20,60,40,0.6,False,0.964,0
scenario217,1,80,100,60,40,30,0,100,20,1.0,False,0.769,0
scenario218,1,20,80,40,40,30,0,100,20,1.0,False,1.584,0
scenario219,1,100,60,0,40,-30,80,40,20,0.1,False,0.898,0
scenario220,1,40,60,100,40,-90,80,80,20,0.8,False,0.952,0
scenario221,1,40,60,0,40,-30,40,100,20,0.8,False,0.761,0
scenario222,1,80,100,60,40,30,0,100,20,1.0,False,0.92,0
scenario223,1,40,40,80,20,60,0,20,80,1.0,False,1.147,0
scenario224,1,20,100,20,60,0,100,0,100,0.6,False,2.043,0
scenario225,1,20,80,80,40,60,100,100,80,1.0,False,1.537,0
