instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario184,1,60,60,80,80,-60,60,20,20,1.0,False,0.97,0
scenario185,0,40,40,60,100,30,20,20,20,1.0,False,1.067,0
scenario186,1,80,100,100,100,60,20,80,40,0.8,False,2.077,0
scenario187,1,60,0,60,100,30,100,0,0,0.1,False,1.845,0
scenario188,1,20,60,100,60,0,40,60,60,0.4,False,0.97,0
scenario189,0,100,80,80,20,90,40,0,20,0.8,False,1.347,0
scenario190,0,40,80,20,60,60,80,60,20,0.4,False,1.371,0
scenario191,1,0,80,0,80,-90,20,100,20,0.4,False,1.423,0
scenario192,0,100,100,40,40,-30,60,100,60,0.4,False,1.533,0
scenario193,1,0,60,40,80,-90,0,60,60,0.6,False,0.732,0
scenario194,0,60,40,60,60,-90,80,40,100,0.6,False,1.078,0
scenario195,0,20,80,80,80,-30,60,60,0,0.4,False,1.409,0
scenario196,0,20,60,80,100,60,100,80,40,0.6,False,1.375,0
scenario197,0,40,100,40,40,-90,60,20,20,0.4,False,0.993,0
scenario198,0,80,20,60,20,90,80,40,40,1.0,False,1.442,0
scenario199,1,80,40,40,0,30,0,80,60,0.4,False,1.657,0
scenario200,1,0,60,0,80,-60,60,100,0,0.1,False,0.884,0
scenario201,1,20,100,20,20,0,80,40,80,0.1,False,1.798,0
scenario202,0,0,100,0,40,30,40,40,100,0.1,False,1.233,0
scenario203,1,60,100,0,40,30,20,80,100,0.4,False,0.773,0
scenario204,0,60,40,100,60,-60,20,0,0,0.2,False,1.363,0
scenario205,1,60,40,0,100,-90,80,0,80,0.6,False,0.666,0
scenario206,1,40,0,100,80,0,60,60,40,0.8,False,0.797,0
scenario207,0,40,80,60,0,-30,80,20,20,0.2,False,1.402,0
scenario208,1,60,20,100,100,60,100,20,60,1.0,False,0.952,0
scenario209,0,0,40,100,40,-30,40,20,80,0.8,False,0.924,0
scenario210,1,100,20,60,20,-30,80,60,80,0.8,False,1.321,0
scenario211,1,60,0,80,80,90,20,100,100,0.2,False,1.306,0
scenario212,0,20,0,100,60,90,0,40,60,0.1,False,1.343,0
scenario213,1,40,100,40,100,0,60,60,0,1.0,False,0.925,0
scenario214,0,0,60,60,60,90,100,0,80,0.2,False,1.408,0
scenario215,1,60,80,20,40,60,80,60,20,0.6,False,1.806,0
scenario216,0,0,80,100,0,60,20,20,20,0.6,False,1.384,0
scenario217,1,80,20,100,40,-60,100,80,0,0.8,False,1.002,0
scenario218,0,0,0,80,20,0,80,40,60,0.8,False,1.351,0
scenario219,0,20,0,20,60,30,100,100,80,0.8,False,1.521,0
scenario220,0,100,60,60,0,-30,40,60,100,0.6,False,1.488,0
scenario221,1,20,40,0,80,90,100,40,100,0.2,False,1.163,0
scenario222,1,100,0,100,80,-90,20,100,20,1.0,False,1.087,0
scenario223,1,60,0,20,0,-60,40,40,60,0.2,False,0.709,0
scenario224,1,0,100,80,60,-60,60,100,20,0.1,False,0.727,0
scenario225,0,0,60,100,100,-90,40,0,100,0.6,False,1.343,0
scenario226,0,100,80,80,100,0,40,60,40,0.4,False,1.381,0
scenario227,1,60,100,40,60,0,60,60,80,0.2,False,1.673,0
scenario228,0,40,40,60,100,-90,60,80,40,0.8,False,1.572,0
scenario229,0,40,40,0,0,-60,20,100,20,0.6,False,1.411,0
scenario230,1,20,20,40,0,-30,0,20,0,0.1,False,1.83,0
scenario231,1,60,60,20,100,-30,40,0,60,0.1,False,0.784,0
scenario232,0,100,40,80,100,0,0,40,40,0.4,False,1.627,0
scenario233,1,80,60,20,80,-90,100,100,0,0.8,False,0.838,0
scenario234,0,0,60,60,0,0,20,60,40,0.1,False,1.37,0
scenario235,1,0,0,20,80,-90,60,80,20,0.6,False,0.854,0
scenario236,0,100,80,100,60,-60,0,100,0,0.6,False,1.464,0
scenario237,0,40,20,40,40,60,0,20,60,0.4,False,1.342,0
scenario238,1,100,80,40,60,60,20,40,80,0.4,False,0.95,0
scenario239,1,100,100,40,20,30,60,40,60,0.8,False,1.949,0
scenario240,0,20,40,0,80,30,20,20,0,0.6,False,1.43,0
scenario241,0,0,40,20,60,0,60,40,20,1.0,False,1.372,0
scenario242,1,20,60,0,40,-30,100,40,0,0.1,False,0.965,0
scenario243,0,0,80,40,20,90,80,0,100,0.4,False,1.332,0
scenario244,1,100,100,20,100,-60,40,40,40,0.6,False,0.911,0
scenario245,1,60,80,100,40,-30,20,40,20,0.1,False,0.734,0
scenario246,0,100,60,20,60,0,0,60,80,0.4,False,1.83,0
scenario247,1,100,60,60,60,30,20,40,0,0.4,False,0.785,0
scenario248,0,100,100,80,40,60,100,20,80,0.2,False,1.333,0
scenario249,0,80,100,0,40,-30,100,60,100,0.6,False,0.685,0
scenario250,1,20,80,40,40,0,40,60,100,1.0,False,0.655,0
scenario251,1,80,40,100,20,90,0,100,40,1.0,False,0.956,0
scenario252,0,80,40,60,60,60,100,0,60,0.8,False,1.342,0
scenario253,1,0,20,20,80,90,20,20,100,0.1,False,1.699,0
scenario254,0,80,20,0,80,60,80,80,0,0.8,False,1.377,0
scenario255,1,80,100,60,0,-90,40,0,40,0.4,False,0.797,0
scenario256,0,20,80,100,0,0,100,60,20,0.1,False,1.344,0
scenario257,1,80,0,0,40,90,20,40,20,1.0,False,0.81,0
scenario258,0,100,20,40,20,30,60,100,60,0.4,False,1.42,0
scenario259,0,80,40,40,60,30,60,0,80,0.2,False,1.337,0
scenario260,1,80,60,60,0,-90,80,40,60,0.2,False,0.93,0
scenario261,1,0,80,20,0,-90,40,0,20,0.8,False,0.862,0
scenario262,1,0,20,80,20,-30,0,40,20,1.0,False,0.838,0
scenario263,0,100,40,100,40,0,100,20,80,0.6,False,1.383,0
scenario264,0,80,0,0,80,60,60,100,80,1.0,False,1.46,0
scenario265,0,0,80,80,0,0,20,100,40,0.4,False,1.616,0
scenario266,0,40,20,0,80,30,40,100,100,0.2,False,2.042,0
scenario267,1,100,20,80,60,-30,20,20,80,0.8,False,0.8,0
scenario268,1,40,80,20,100,0,20,40,0,0.1,False,0.911,0
scenario269,0,80,0,40,20,0,0,20,40,0.6,False,1.595,0
scenario270,1,60,0,60,100,60,60,80,20,0.8,False,2.1,0
scenario271,1,100,0,0,80,-60,80,20,20,0.1,False,0.912,0
scenario272,1,40,20,40,0,-90,40,80,100,1.0,False,1.872,0
scenario273,1,80,80,60,40,0,40,0,20,0.2,False,1.801,0
scenario274,0,40,0,100,100,-90,80,100,60,1.0,False,1.42,0
scenario275,0,20,0,0,60,30,80,60,0,0.8,False,1.376,0
scenario276,0,60,20,40,100,-90,20,60,100,0.8,False,0.914,0
scenario277,0,0,60,60,0,30,100,60,20,0.4,False,1.411,0
scenario278,0,20,100,60,60,-60,40,0,0,0.4,False,1.381,0
scenario279,0,80,100,80,100,90,20,100,20,1.0,False,1.364,0
scenario280,1,100,40,20,40,-60,60,20,80,1.0,False,0.564,0
scenario281,1,80,100,100,60,60,100,80,0,0.4,False,2.094,0
scenario282,0,60,60,0,60,-30,80,60,0,0.1,False,1.388,0
scenario283,1,20,60,20,20,-90,100,80,0,0.4,False,1.914,0
scenario284,1,60,0,20,40,-30,100,100,0,0.8,False,1.147,0
scenario285,0,60,100,100,60,-30,40,80,40,0.6,False,1.391,0
scenario286,1,20,20,100,0,-60,40,20,0,0.1,False,0.851,0
scenario287,1,20,100,60,40,-30,60,60,80,0.2,False,0.752,0
scenario288,1,100,100,40,80,-60,40,60,20,0.6,False,0.913,0
scenario289,0,80,20,0,0,90,100,60,60,1.0,False,1.284,0
scenario290,0,60,80,80,0,-90,80,60,40,0.4,False,1.703,0
scenario291,0,60,0,40,60,-30,0,100,40,0.2,False,1.502,0
scenario292,0,0,60,100,20,-60,60,80,100,0.4,False,1.463,0
scenario293,1,60,80,20,40,0,80,100,100,0.8,False,0.646,0
scenario294,1,60,0,60,80,-90,0,80,60,1.0,False,1.035,0
scenario295,0,60,20,80,80,90,0,40,60,0.2,False,1.343,0
scenario296,1,80,60,40,100,60,60,80,100,0.2,False,0.726,0
scenario297,0,20,20,100,100,0,60,80,60,1.0,False,1.444,0
scenario298,1,0,80,80,40,90,0,100,0,0.8,False,1.757,0
scenario299,0,20,60,80,60,90,100,0,60,0.8,False,1.366,0
scenario300,0,80,40,40,0,90,80,0,40,0.2,False,1.336,0
scenario301,1,80,20,80,60,-90,80,100,0,0.6,False,0.899,0
scenario302,1,20,20,20,60,60,20,80,40,0.1,False,1.773,0
scenario303,0,40,80,20,0,30,20,100,80,0.6,False,1.382,0
scenario304,0,40,80,0,20,30,20,40,100,0.1,False,1.956,0
scenario305,1,100,0,40,80,-30,80,40,40,0.4,False,0.896,0
scenario306,0,40,20,20,80,90,100,60,20,0.1,False,1.358,0
scenario307,1,0,60,80,60,60,20,0,100,0.2,False,1.52,0
scenario308,1,60,20,20,60,90,80,100,20,0.2,False,1.193,0
scenario309,1,100,20,60,80,-60,60,40,0,0.6,False,0.661,0
scenario310,0,100,40,100,20,0,60,100,20,0.1,False,1.375,0
scenario311,0,80,100,40,20,30,40,60,0,0.6,False,1.381,0
scenario312,1,20,80,0,20,-60,80,80,0,0.2,False,0.884,0
scenario313,0,20,0,60,80,90,60,60,20,1.0,False,1.364,0
scenario314,1,80,100,60,20,-90,60,80,80,0.6,False,2.388,0
scenario315,0,100,60,60,20,0,40,100,80,0.8,False,2.044,0
scenario316,1,20,60,40,40,-30,60,100,20,1.0,False,0.77,0
scenario317,0,0,20,60,0,0,40,80,20,0.8,False,1.453,0
scenario318,1,20,0,0,0,60,0,60,100,1.0,False,1.811,0
scenario319,0,20,20,20,60,60,60,20,40,1.0,False,1.32,0
scenario320,1,100,100,20,40,0,40,100,100,0.1,False,1.735,0
scenario321,1,40,0,100,80,30,100,80,80,0.4,False,1.859,0
scenario322,0,60,0,80,20,60,0,0,0,0.8,False,1.382,0
scenario323,1,0,0,0,20,-60,100,20,40,0.1,False,0.927,0
scenario324,0,60,20,0,40,0,20,20,100,0.6,False,1.391,0
scenario325,0,40,60,80,80,30,0,40,60,1.0,False,1.076,0
scenario326,1,0,60,0,20,90,0,60,40,0.4,False,1.029,0
scenario327,0,40,40,0,80,30,0,40,60,0.6,False,1.439,0
scenario328,0,0,80,60,100,60,80,80,60,0.2,False,0.907,0
scenario329,1,20,100,100,40,-60,0,20,100,1.0,False,0.889,0
scenario330,0,100,40,60,100,60,0,60,20,0.4,False,1.482,0
scenario331,1,100,60,20,20,-30,20,20,0,0.4,False,1.027,0
scenario332,1,60,80,0,20,30,60,40,0,0.8,False,2.226,0
scenario333,1,0,80,60,80,30,80,80,60,0.1,False,0.892,0
scenario334,0,80,0,20,100,30,80,100,80,0.6,False,1.494,0
scenario335,1,60,60,20,40,-60,80,20,20,0.2,False,0.856,0
scenario336,0,40,100,40,0,30,0,60,40,0.8,False,1.454,0
scenario337,1,20,80,20,100,30,60,20,40,0.2,False,2.374,0
scenario338,0,60,20,80,100,60,80,80,20,0.1,False,1.363,0
scenario339,0,40,0,20,0,30,100,20,60,0.1,False,1.326,0
scenario340,1,100,100,40,100,0,100,80,100,0.2,False,0.788,0
scenario341,0,0,100,20,80,-90,80,100,100,0.2,False,0.937,0
scenario342,1,0,0,40,80,-90,40,20,80,0.2,False,0.925,0
scenario343,1,60,80,0,100,0,60,60,80,1.0,False,0.714,0
scenario344,0,100,80,40,60,90,20,20,60,1.0,False,1.586,0
scenario345,0,40,20,100,100,-90,60,80,80,0.6,False,0.919,0
scenario346,1,60,60,40,100,0,0,40,80,0.8,False,0.973,0
scenario347,0,0,60,60,0,-60,80,40,80,1.0,False,1.588,0
scenario348,0,80,60,80,80,-30,80,100,60,0.4,False,1.394,0
scenario349,1,60,20,100,40,-30,40,20,0,0.1,False,1.121,0
scenario350,0,60,100,100,60,60,20,100,100,0.2,False,1.398,0
scenario351,1,80,100,0,100,-90,60,100,60,1.0,False,1.809,0
scenario352,1,0,100,100,100,-60,100,0,40,0.1,False,1.067,0
scenario353,0,40,20,0,0,-30,0,100,80,1.0,False,1.513,0
scenario354,1,80,20,20,20,-90,0,20,40,0.6,False,0.828,0
scenario355,0,80,0,40,80,0,0,0,60,0.2,False,1.599,0
scenario356,1,0,60,60,0,0,60,20,60,0.1,False,2.026,0
scenario357,0,100,0,40,40,90,80,60,80,0.8,False,1.554,0
scenario358,1,60,100,100,100,0,20,0,40,0.8,False,1.739,0
scenario359,0,100,40,100,40,-60,20,40,80,0.1,False,1.028,0
scenario360,1,20,60,60,40,30,60,20,60,0.4,False,0.957,0
scenario361,0,60,0,20,20,90,0,80,20,1.0,False,1.878,0
scenario362,1,0,40,80,20,-60,0,60,100,0.8,False,0.887,0
scenario363,1,20,20,100,20,30,20,0,100,0.8,False,0.984,0
scenario364,1,20,40,20,0,-60,40,100,0,0.2,False,1.873,0
scenario365,0,100,40,60,80,90,0,40,40,0.6,False,1.378,0
scenario366,1,40,100,0,0,90,20,40,60,0.6,False,0.891,0
scenario367,0,40,0,0,40,-30,40,80,20,0.1,False,1.397,0
scenario368,0,0,80,0,60,-30,20,0,40,0.8,False,1.409,0
scenario369,1,20,80,20,60,-90,60,100,40,0.1,False,1.114,0
scenario370,1,60,80,20,20,-60,0,100,80,1.0,False,0.842,0
scenario371,0,80,20,100,100,90,100,60,20,0.4,False,1.392,0
scenario372,0,80,80,80,100,-60,20,20,0,0.4,False,1.384,0
scenario373,0,100,100,20,20,0,100,0,0,0.2,False,1.332,0
scenario374,0,100,40,60,20,0,40,60,80,0.8,False,1.46,0
scenario375,1,80,80,0,0,90,20,60,40,0.4,False,0.917,0
scenario376,1,100,20,80,20,60,20,0,40,0.4,False,1.241,0
scenario377,0,60,40,40,40,-90,40,60,60,0.2,False,1.109,0
scenario378,1,100,20,80,60,90,100,80,60,0.6,False,1.589,0
scenario379,0,20,0,100,80,90,0,60,40,0.1,False,1.354,0
scenario380,0,0,60,80,0,30,80,40,0,0.2,False,1.381,0
scenario381,1,100,100,100,20,-90,100,40,20,0.1,False,0.81,0
scenario382,1,40,20,60,20,0,60,20,100,1.0,False,0.977,0
scenario383,0,20,100,40,20,-60,0,40,60,1.0,False,1.367,0
scenario384,1,80,100,40,40,60,40,100,0,1.0,False,2.323,0
scenario385,1,0,40,40,0,-90,80,100,60,0.8,False,0.738,0
scenario386,0,0,60,100,60,60,0,20,60,0.4,False,1.369,0
scenario387,1,60,40,20,0,-90,40,40,80,0.6,False,0.902,0
scenario388,0,20,0,100,0,-60,40,0,100,0.6,False,1.068,0
scenario389,1,80,100,20,100,-30,100,80,80,0.6,False,0.892,0
