Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario288,c4,base,20,0.2,20,right,0,80,20,base,60,100,left,0,2.6789550515153007,0
scenario289,c4,base,40,0.1,100,right,0,40,60,base,60,40,left,0,3.566214119201985,0
scenario290,c1,right,40,1.0,40,base,0,60,80,right,80,20,left,0,3.9821908159671553,0
scenario291,c1,left,0,1.0,0,left,40,20,60,right,40,60,base,0,2.7531590778247224,0
scenario292,c1,right,40,0.2,100,left,100,80,0,right,80,40,base,0,2.9651186269221474,0
scenario293,c1,left,80,0.8,20,left,0,60,0,right,40,80,base,0,2.7278863319911952,0
scenario294,c4,base,60,0.6,20,right,20,20,20,base,20,40,left,0,4.21387645448003,0
scenario295,c1,right,60,1.0,40,left,80,60,80,right,20,100,base,0,2.598179640012124,0
scenario296,c4,base,60,0.6,40,left,20,100,60,right,20,20,right,0,1.1988942847299553,0
scenario297,c2,left,60,0.2,80,base_left_lane,40,100,100,left,80,100,right,0,3.4048733843377468,0
scenario298,c1,left,100,0.1,0,left,80,80,20,right,60,20,base,0,2.9573310080066584,0
scenario299,c1,right,20,0.1,80,left,80,0,100,right,80,0,base,0,2.207911234521682,0
scenario300,c4,base,20,1.0,100,right,100,20,40,base,100,60,left,1,0.0,1
scenario301,c4,base,40,0.2,100,left,100,20,0,right,20,40,right,0,1.0041386985089369,0
scenario302,c4,right,100,0.1,60,right,20,20,60,base,0,40,left,0,3.264781490049161,0
scenario303,c1,left,100,1.0,20,left,80,0,40,right,40,40,base,0,2.56958802722837,0
scenario304,c1,right,100,0.4,0,base_left_lane,0,20,40,left,80,100,left,0,1.0454170383759338,0
scenario305,c1,left,60,0.8,40,left,60,80,20,right,20,0,base,0,2.816596757417187,0
scenario306,c4,base,40,0.8,100,right,60,100,80,base,20,80,left,0,3.3558582563741526,0
scenario307,c1,right,60,0.4,60,left,100,0,60,right,60,100,base,1,0.0,1
scenario308,c4,right,0,0.2,60,right,0,20,80,base,0,60,left,1,0.0,1
scenario309,c1,right,80,1.0,20,left,80,20,100,right,60,80,base,0,2.406155615827816,0
scenario310,c4,base,100,0.1,60,left,100,20,100,right,0,100,right,0,1.254977348154436,0
scenario311,c2,left,100,0.2,40,base_left_lane,80,40,20,left,40,60,right,0,5.178640169303215,0
scenario312,c1,right,40,0.6,60,base,80,80,100,right,20,60,left,0,4.943225463750502,0
scenario313,c1,right,0,0.8,20,left,60,60,80,right,100,40,base,0,2.296126721747064,0
scenario314,c4,right,20,0.2,40,right,80,80,80,base,20,100,left,0,4.49985160640458,0
scenario315,c1,right,80,0.4,0,left,60,80,100,right,40,100,base,0,1.7303488313737727,0
scenario316,c4,right,60,0.1,80,right,20,0,20,base,80,60,left,0,4.492803339594957,0
scenario317,c1,right,20,1.0,0,base_left_lane,20,20,80,left,100,80,left,0,1.1862626780364465,0
scenario318,c2,left,40,0.2,0,base_left_lane,80,60,100,left,20,20,right,0,3.5491590030742866,0
scenario319,c1,left,0,1.0,20,left,20,80,80,right,40,20,base,0,2.856993153986302,0
scenario320,c2,base,40,0.6,0,base_left_lane,100,20,20,left,40,60,right,0,4.163185027441817,0
scenario321,c1,right,0,0.1,40,left,20,20,60,right,80,60,base,0,2.5752682673782177,0
scenario322,c4,base,0,0.2,40,right,20,20,20,base,20,80,left,1,0.0,1
scenario323,c2,left,60,0.4,0,base_left_lane,40,0,100,left,20,40,right,0,3.180006501358633,0
scenario324,c2,left,0,0.6,40,base_left_lane,0,40,20,left,60,40,right,0,5.475837509939692,0
scenario325,c1,left,100,0.8,100,left,20,80,20,right,80,20,base,0,3.3209456490106666,0
scenario326,c4,base,100,0.4,20,left,100,100,100,right,80,100,right,1,0.0,1
scenario327,c4,base,0,1.0,20,right,60,0,60,base,40,40,left,1,0.0,1
scenario328,c4,right,20,0.6,80,right,80,60,60,base,40,40,left,0,4.832948193258524,0
scenario329,c4,base,0,0.1,20,right,0,0,0,base,20,0,left,0,5.343253142143817,0
scenario330,c2,left,40,0.6,40,right,60,60,100,left,20,40,base,0,2.922827906968072,0
scenario331,c4,right,20,0.4,0,right,60,20,0,base,60,60,left,0,4.576389918167718,0
scenario332,c4,base,80,0.1,20,right,0,80,40,base,40,100,left,0,2.5280579555629794,0
scenario333,c1,right,20,1.0,100,left,60,20,60,right,80,40,base,0,3.5064828259714127,0
scenario334,c4,right,0,0.2,20,right,80,100,20,base,100,20,left,1,0.0,1
scenario335,c2,left,0,0.2,20,base_left_lane,20,60,20,left,60,80,right,0,3.1645333122758617,0
scenario336,c1,left,80,0.6,80,left,100,60,60,right,100,40,base,0,2.8235591954989854,0
scenario337,c2,left,20,0.4,80,base_left_lane,100,60,60,left,40,0,right,0,5.055584394520277,0
scenario338,c1,right,80,1.0,40,left,80,60,0,right,80,60,base,0,2.787527033308728,0
scenario339,c2,base,100,0.4,0,base_left_lane,80,60,40,left,100,40,right,0,2.9754583254840554,0
scenario340,c2,left,40,0.4,40,base_left_lane,60,60,100,left,80,100,right,0,2.637514704470248,0
scenario341,c4,base,100,0.4,0,left,80,40,80,base,0,40,right,0,2.8405842583770315,0
scenario342,c4,base,80,0.2,40,right,40,60,60,base,100,80,left,1,0.0,1
scenario343,c2,left,20,0.6,0,right,0,80,60,left,60,40,base,0,3.246510592113784,0
scenario344,c1,right,80,0.6,0,base,60,80,60,right,100,60,left,0,5.594109134447063,0
scenario345,c2,left,80,0.4,80,base_left_lane,100,0,0,left,0,0,right,0,4.189995498805248,0
scenario346,c1,left,40,1.0,20,left,20,0,0,right,0,0,base,0,2.906173964891146,0
scenario347,c4,base,0,0.1,20,right,40,60,0,base,100,80,left,0,4.314030777332042,0
scenario348,c2,base,80,0.6,100,base_left_lane,100,80,60,left,40,60,right,0,3.432695711115444,0
scenario349,c1,right,40,1.0,80,left,40,80,60,right,80,40,base,0,3.312808522287296,0
scenario350,c1,right,40,0.8,0,left,60,100,0,right,100,0,base,0,3.526252263175213,0
scenario351,c2,left,0,0.6,100,base_left_lane,80,60,60,left,80,100,right,0,5.046207142603431,0
scenario352,c4,base,100,0.4,20,left,100,40,20,right,80,0,right,0,1.3666377300223376,0
scenario353,c1,left,20,0.4,40,left,100,20,60,right,0,80,base,0,2.299696949199036,0
scenario354,c1,right,0,0.1,0,left,20,40,20,right,0,80,base,0,3.8907034904698303,0
scenario355,c4,right,40,0.2,80,right,20,20,0,base,60,40,left,0,4.549247908883693,0
scenario356,c4,base,80,0.8,20,left,60,60,0,right,80,100,right,0,0.7851541959878728,0
scenario357,c1,right,60,0.8,0,left,40,20,40,right,60,80,base,0,2.7858100210767223,0
scenario358,c2,base,60,0.6,80,base_left_lane,20,0,80,left,40,60,right,0,2.5604578797323465,0
scenario359,c2,base,80,0.1,100,base_left_lane,20,0,100,left,100,60,right,0,4.781038084271129,0
scenario360,c1,right,80,0.8,20,left,80,100,100,right,60,60,base,0,2.617578919477759,0
scenario361,c1,right,40,0.8,40,left,0,60,100,right,100,60,base,0,2.453501850448813,0
scenario362,c2,left,80,0.2,100,right,60,0,20,base,60,100,base,0,1.582515618686949,0
scenario363,c2,left,0,0.1,80,base_left_lane,60,80,20,left,80,40,right,0,4.943338661993254,0
scenario364,c4,base,60,0.8,60,left,100,20,0,base,0,0,right,0,19.859668195283085,0
scenario365,c4,right,20,0.1,100,right,60,40,80,base,0,0,left,0,4.214073855319371,0
scenario366,c1,left,80,1.0,80,left,80,100,60,right,40,40,base,0,2.730705614068967,0
scenario367,c4,base,20,0.4,0,left,40,0,20,base,100,80,right,0,2.7397049879074467,0
scenario368,c2,left,100,0.6,60,base_left_lane,0,40,20,left,80,100,right,0,3.2735504253258774,0
scenario369,c1,right,100,1.0,100,left,100,20,80,right,40,0,base,0,2.610034050896437,0
scenario370,c2,left,20,0.1,0,base_left_lane,20,100,40,left,100,80,right,0,4.078707581406625,0
scenario371,c4,base,20,0.6,20,left,40,80,0,right,60,0,right,0,1.3739593370064815,0
scenario372,c1,left,60,0.4,20,left,40,60,100,right,40,60,base,0,2.2185728612531284,0
scenario373,c1,right,80,0.1,100,base_left_lane,0,40,0,left,20,0,left,0,0.9375356446612552,0
scenario374,c2,left,0,0.2,80,base_left_lane,100,0,20,left,0,20,right,0,948.2081663857288,0
scenario375,c1,right,100,0.2,40,left,0,20,60,right,0,0,base,0,3.641726005443642,0
scenario376,c4,base,20,1.0,100,left,0,20,0,base,40,100,right,0,14.861378311047726,0
scenario377,c2,left,40,0.6,80,base_left_lane,60,60,60,left,100,20,right,0,3.4769755105065903,0
scenario378,c2,base,80,0.8,60,base_left_lane,20,40,40,left,100,20,right,0,4.1262482067001045,0
scenario379,c2,left,60,0.1,100,right,60,100,100,left,40,100,base,0,2.7890898340061545,0
scenario380,c2,left,60,0.2,60,base_left_lane,60,20,60,left,0,60,right,0,3.4817025587939265,0
scenario381,c2,left,20,0.6,20,base_left_lane,80,80,40,left,60,100,right,0,4.807739088164453,0
scenario382,c4,base,60,1.0,80,right,80,0,20,base,80,80,left,1,0.0,1
scenario383,c2,left,40,0.6,80,right,80,0,80,base,40,80,base,0,1.9884634875424032,0
scenario384,c4,base,60,0.1,20,right,0,0,60,base,40,100,left,1,0.0,1
scenario385,c1,right,100,0.4,20,base,100,20,60,right,40,100,left,0,4.437094489135552,0
scenario386,c1,left,100,0.4,0,left,60,60,20,right,0,20,base,0,2.815263669549483,0
scenario387,c2,left,40,0.4,80,base_left_lane,0,40,60,left,40,0,right,0,3.369529257185876,0
scenario388,c1,left,80,0.6,80,left,0,60,20,right,20,60,base,0,2.6198862182279417,0
scenario389,c4,base,0,1.0,0,right,40,80,40,base,100,0,left,1,0.0,1
scenario390,c1,right,80,1.0,80,base,60,20,100,right,100,40,left,0,5.660339317064297,0
scenario391,c4,base,60,0.6,20,left,20,80,0,right,100,40,right,0,1.275417618385826,0
scenario392,c2,left,20,0.1,60,right,20,60,80,left,20,100,base,1,0.0,1
scenario393,c1,right,60,1.0,0,left,20,20,60,right,100,80,base,0,2.9823344487342,0
scenario394,c2,base,80,0.4,20,base_left_lane,60,80,40,left,100,100,right,0,2.7108219913173204,0
scenario395,c4,base,20,0.8,100,right,0,100,40,base,100,0,left,1,0.0,1
scenario396,c4,base,20,0.1,40,right,60,40,40,base,80,40,left,0,3.021092954477417,0
scenario397,c4,base,20,0.1,60,left,100,40,40,right,100,80,right,0,1.0728329234912082,0
scenario398,c4,base,100,1.0,80,right,60,40,0,base,100,80,left,0,2.6094240773259587,0
scenario399,c4,right,40,0.2,100,right,40,40,80,base,20,40,left,1,0.0,1
scenario400,c2,left,60,0.2,100,right,60,80,100,left,60,80,base,0,3.278518537586611,0
scenario401,c1,right,0,0.2,40,left,40,20,0,right,60,40,base,0,2.70044681148938,0
scenario402,c4,right,0,1.0,80,right,20,0,60,base,100,0,left,0,4.570326945261052,0
scenario403,c1,right,0,0.8,60,left,40,0,100,right,80,80,base,0,2.852731071483364,0
scenario404,c1,right,20,0.2,80,left,100,0,20,right,0,40,base,0,3.2926157008149155,0
scenario405,c2,left,20,0.8,80,right,20,0,0,base,20,20,base,0,2.292815946076944,0
scenario406,c4,base,100,0.4,100,right,80,40,60,base,60,60,left,1,0.0,1
scenario407,c2,left,100,0.2,60,base_left_lane,60,100,20,left,80,0,right,0,3.052648884793228,0
scenario408,c2,left,80,0.1,60,base_left_lane,80,20,0,left,20,80,right,0,5.269605904986576,0
scenario409,c4,base,60,0.8,40,right,100,60,60,base,60,80,left,0,2.707249129105948,0
scenario410,c1,right,100,0.1,100,left,100,80,40,right,20,60,base,0,2.548448364121217,0
scenario411,c4,base,100,0.4,20,left,20,20,0,right,40,20,right,0,1.3451186532412898,0
scenario412,c1,left,100,0.1,60,left,0,20,100,right,100,0,base,0,2.302461511731282,0
scenario413,c4,right,40,0.6,0,right,40,0,100,base,20,80,left,0,4.513364235259592,0
scenario414,c2,base,40,0.6,100,base_left_lane,40,60,20,left,20,100,right,0,4.077562612275685,0
scenario415,c2,base,80,0.6,80,base_left_lane,0,20,80,left,20,20,right,0,2.591522952303668,0
scenario416,c1,right,100,0.6,20,left,0,0,20,right,100,100,base,0,2.415299091412505,0
scenario417,c2,left,100,0.1,100,base_left_lane,80,20,20,left,80,0,right,0,5.3930454040697295,0
scenario418,c2,left,100,0.1,0,base_left_lane,20,0,0,left,0,100,right,0,3.119195161584144,0
scenario419,c4,base,20,0.2,60,right,80,0,100,base,40,60,left,0,2.732737018626513,0
scenario420,c2,left,60,0.2,40,base_left_lane,80,40,40,left,80,60,right,0,3.0738148003833694,0
scenario421,c1,right,0,0.4,40,base,80,80,60,right,80,20,left,0,5.76567135280236,0
scenario422,c2,left,60,0.8,40,base_left_lane,60,80,40,left,80,40,right,0,2.9551091705637136,0
scenario423,c2,left,40,0.6,0,base_left_lane,20,60,0,left,100,20,right,0,5.170339695069278,0
scenario424,c4,base,20,0.2,60,left,80,40,100,right,40,60,right,0,1.139627082832489,0
scenario425,c1,right,0,0.1,0,left,100,0,60,right,80,40,base,0,2.9978511117206006,0
scenario426,c4,base,80,0.8,80,right,20,40,0,base,40,0,left,1,0.0,1
scenario427,c4,right,0,0.4,80,right,0,80,0,base,80,80,left,0,4.56714765287811,0
scenario428,c2,left,60,0.4,100,right,60,0,100,base,0,40,base,0,1.6788812762120915,0
scenario429,c2,left,80,0.4,80,base_left_lane,40,80,40,left,100,0,right,0,3.4823404672775395,0
scenario430,c1,right,40,0.4,0,left,60,100,20,right,80,100,base,0,5.172231177170222,0
scenario431,c4,base,100,0.4,0,left,40,20,100,right,60,60,right,0,1.2911211047681366,0
scenario432,c2,left,40,1.0,0,base_left_lane,60,20,100,left,100,60,right,0,3.401769735631447,0
scenario433,c1,right,20,0.8,20,left,40,20,60,right,60,0,base,0,2.79195363365076,0
scenario434,c1,right,20,1.0,40,base,40,80,60,right,20,100,left,0,6.095903713315968,0
scenario435,c2,left,0,0.8,20,right,0,100,0,base,60,100,base,0,2.0625289042106147,0
scenario436,c2,left,20,0.6,80,base_left_lane,80,100,20,left,0,80,right,0,5.25243477745041,0
scenario437,c2,base,40,0.4,60,base_left_lane,0,60,100,left,20,80,right,0,2.7327935602098865,0
scenario438,c1,right,60,0.8,0,left,100,80,40,right,20,20,base,0,2.015481333965657,0
scenario439,c4,base,40,0.6,0,left,0,20,60,right,80,40,right,1,0.0,1
scenario440,c2,base,60,0.4,40,base_left_lane,80,60,20,left,80,80,right,0,3.474180794881687,0
scenario441,c4,base,60,0.8,20,right,60,60,100,base,20,40,left,0,2.738206858208246,0
scenario442,c4,base,80,0.6,20,right,0,80,20,base,20,0,left,1,0.0,1
scenario443,c4,base,40,1.0,40,left,80,100,80,right,60,20,right,1,0.0,1
scenario444,c1,right,80,0.2,40,base,20,100,40,right,100,100,left,0,3.86725017959466,0
scenario445,c2,left,60,0.1,100,base_left_lane,100,100,80,left,40,40,right,0,4.77746123718282,0
scenario446,c2,left,20,0.2,80,base_left_lane,20,20,20,left,80,60,right,0,3.271228040581057,0
scenario447,c2,base,0,0.4,60,base_left_lane,80,60,60,left,40,40,right,0,3.938318824083963,0
scenario448,c2,left,20,1.0,80,base_left_lane,100,40,0,left,20,40,right,0,3.517242139114613,0
scenario449,c4,base,40,1.0,20,right,0,100,0,base,0,40,left,0,2.846834204172583,0
scenario450,c4,right,100,0.8,100,right,80,0,0,base,60,20,left,0,2.8545778347792243,0
scenario451,c2,left,60,0.2,100,right,60,0,80,base,100,20,base,0,1.6814791686011017,0
scenario452,c4,base,60,0.6,0,right,40,100,80,base,0,80,left,0,3.3303819427061523,0
scenario453,c4,base,100,0.6,0,right,20,60,100,base,60,100,left,0,2.652258550143493,0
scenario454,c2,left,20,0.2,80,right,40,60,60,left,100,100,base,0,3.528464083697847,0
scenario455,c4,base,0,1.0,100,right,40,20,100,base,20,0,left,0,3.6459145832759208,0
scenario456,c1,right,0,0.6,40,base_left_lane,20,80,80,left,0,40,left,0,1.0484474229945306,0
scenario457,c1,right,20,0.4,0,base_left_lane,80,100,20,left,100,60,left,0,0.9631091288318372,0
scenario458,c4,base,100,0.1,20,left,100,100,80,right,60,0,right,0,1.017999978561958,0
scenario459,c4,base,80,0.8,0,right,60,20,40,base,0,20,left,0,1.6189318531251424,0
scenario460,c1,left,80,0.4,20,left,80,100,100,right,60,60,base,0,2.183565882110611,0
scenario461,c1,right,60,0.4,20,left,20,20,20,right,80,20,base,0,3.320642534325403,0
scenario462,c4,base,0,0.2,80,right,40,80,60,base,0,80,left,0,3.989761452887066,0
scenario463,c1,right,60,0.4,40,left,100,100,0,right,80,80,base,0,1.1187820114374456,0
scenario464,c4,base,60,0.1,100,left,20,100,100,right,0,40,right,0,1.2218720088028108,0
scenario465,c1,left,40,0.4,60,left,0,100,100,right,20,100,base,0,1.7931742977940708,0
scenario466,c4,base,80,0.6,80,right,20,0,20,base,0,60,left,1,0.0,1
scenario467,c1,left,60,0.6,100,left,20,0,20,right,20,100,base,0,2.847542456161164,0
scenario468,c2,left,100,0.8,40,base_left_lane,100,20,40,left,100,20,right,0,5.127129669911595,0
scenario469,c1,right,100,0.2,20,left,40,0,0,right,60,0,base,0,2.454138955790636,0
scenario470,c4,right,60,0.4,60,right,0,100,100,base,80,40,left,0,4.696891106077199,0
scenario471,c2,left,20,0.2,0,base_left_lane,20,80,40,left,80,0,right,0,2.9871920721496834,0
scenario472,c1,right,100,1.0,0,left,0,20,20,right,40,60,base,0,2.474244385456501,0
scenario473,c1,right,60,0.2,0,left,80,100,20,right,100,100,base,0,3.003798364712741,0
scenario474,c1,left,0,0.4,60,left,80,100,20,right,80,60,base,0,3.136500067027635,0
scenario475,c4,base,60,0.6,100,right,40,100,40,base,40,20,left,1,0.0,1
scenario476,c2,left,40,1.0,60,base_left_lane,20,60,0,left,80,40,right,0,5.489275994310083,0
scenario477,c2,left,60,0.2,40,base_left_lane,100,80,40,left,20,80,right,0,3.184381909087981,0
scenario478,c1,right,20,0.4,80,base,20,100,60,right,80,40,left,0,6.524151285923104,0
scenario479,c4,base,40,0.8,20,right,60,100,0,base,20,0,left,0,3.51715308230445,0
scenario480,c2,base,40,1.0,40,base_left_lane,40,60,20,left,40,60,right,0,5.296419619344212,0
scenario481,c4,base,0,0.8,20,right,20,40,0,base,20,60,left,0,1.903257106991208,0
scenario482,c1,right,80,0.6,20,left,60,80,0,right,80,80,base,0,2.342418523089573,0
scenario483,c4,right,60,1.0,20,right,0,20,40,base,40,60,left,0,3.768842159583886,0
scenario484,c4,base,80,0.1,100,right,100,100,60,base,80,100,left,1,0.0,1
scenario485,c4,base,20,0.6,0,right,60,80,20,base,60,20,left,0,3.491553241735533,0
scenario486,c4,base,60,0.6,40,left,20,0,40,base,40,0,right,0,4.211649237956278,0
scenario487,c2,left,40,0.2,0,base_left_lane,20,20,80,left,100,40,right,0,3.0743794272537275,0
scenario488,c4,base,100,1.0,100,right,20,20,40,base,40,0,left,1,0.0,1
scenario489,c2,left,20,0.1,80,base_left_lane,60,40,100,left,100,60,right,0,3.936766954596588,0
scenario490,c4,base,20,0.1,0,left,100,0,40,base,100,20,right,0,2.485042678108864,0
scenario491,c4,base,80,0.6,60,right,100,0,0,base,100,60,left,0,1.5806831254130018,0
scenario492,c4,base,20,1.0,20,right,20,0,100,base,80,0,left,0,2.859419222837773,0
scenario493,c4,base,20,0.2,20,right,40,60,0,base,40,60,left,0,1.8791024458718704,0
scenario494,c2,base,80,0.4,100,base_left_lane,40,0,20,left,0,0,right,0,4.203483527669537,0
scenario495,c2,left,20,1.0,60,right,100,100,0,base,100,60,base,0,1.6419861370043385,0
scenario496,c2,left,20,1.0,100,right,20,20,60,left,20,0,base,0,3.289808950380639,0
scenario497,c2,left,80,0.6,100,right,80,60,0,left,80,20,base,0,3.912185979820097,0
scenario498,c2,left,20,0.8,0,right,80,100,40,left,80,100,base,0,3.2820358167878534,0
scenario499,c2,left,80,0.6,0,base_left_lane,60,60,0,left,0,100,right,0,5.616268484073932,0
scenario500,c2,left,100,0.1,60,right,80,80,100,base,40,0,base,0,2.020896537452208,0
scenario501,c4,base,40,0.2,40,right,0,40,60,base,20,100,left,1,0.0,1
scenario502,c4,base,100,1.0,80,right,0,60,0,base,60,80,left,0,3.6993100437405086,0
scenario503,c2,base,100,0.2,60,base_left_lane,80,0,60,left,80,80,right,0,2.393617830789947,0
scenario504,c1,left,60,0.8,80,left,80,100,60,right,100,60,base,0,2.464168601739315,0
scenario505,c2,base,40,0.4,60,base_left_lane,40,20,80,left,100,20,right,0,4.498193867052125,0
scenario506,c2,base,80,1.0,60,base_left_lane,40,40,80,left,60,40,right,0,2.7064190488099733,0
scenario507,c2,left,20,1.0,60,base_left_lane,0,60,80,left,60,80,right,0,3.132924808764517,0
scenario508,c4,right,80,0.6,0,right,20,20,20,base,80,40,left,0,3.0525437332292524,0
scenario509,c4,base,60,0.6,0,right,100,0,0,base,20,20,left,1,0.0,1
scenario510,c2,left,60,0.2,60,base_left_lane,60,80,20,left,60,40,right,0,4.376970187625203,0
scenario511,c1,right,60,0.2,40,left,0,80,60,right,40,0,base,0,1.263172686822448,0
scenario512,c4,base,20,0.8,80,right,20,100,100,base,100,40,left,0,2.6167715875131687,0
scenario513,c2,left,100,0.2,80,base_left_lane,80,20,20,left,40,40,right,0,5.4347617504702415,0
scenario514,c2,left,40,0.6,100,right,80,100,60,base,80,100,base,0,2.2420538906559577,0
scenario515,c2,left,40,0.2,0,base_left_lane,0,60,40,left,0,80,right,0,3.387963083731852,0
scenario516,c1,left,100,0.1,20,left,80,100,0,right,20,40,base,0,4.258920603627369,0
scenario517,c4,base,60,0.8,40,right,0,80,80,base,80,20,left,0,3.460844183608852,0
scenario518,c2,left,100,0.1,40,base_left_lane,20,0,0,left,80,40,right,0,5.40743329699321,0
scenario519,c1,right,40,0.2,40,left,100,80,0,right,0,100,base,0,3.2195009449847194,0
scenario520,c2,base,0,0.4,100,base_left_lane,20,80,20,left,100,40,right,0,4.743180538287492,0
scenario521,c4,base,80,0.2,0,left,40,80,100,right,20,100,right,1,0.0,1
scenario522,c2,left,20,0.4,20,right,60,100,80,base,0,20,base,0,1.7013145486345798,0
scenario523,c4,base,100,0.4,40,left,100,0,100,right,0,60,right,0,1.2472177284494557,0
scenario524,c2,base,40,0.2,20,base_left_lane,80,100,40,left,40,60,right,0,4.136952206971418,0
scenario525,c2,left,60,0.1,100,base_left_lane,80,100,80,left,100,100,right,0,2.781993234029108,0
scenario526,c4,right,40,0.1,60,right,80,60,0,base,40,100,left,0,4.334645672095727,0
scenario527,c1,right,60,0.8,0,left,0,0,100,right,80,20,base,0,2.650556644079575,0
scenario528,c4,base,80,0.2,80,right,40,80,60,base,0,60,left,0,4.0165351424735904,0
scenario529,c4,base,60,0.1,60,right,60,60,40,base,20,80,left,0,3.650619057038345,0
scenario530,c2,left,60,0.2,40,base_left_lane,0,40,100,left,0,40,right,0,3.557977960124696,0
scenario531,c4,base,20,0.4,20,right,20,0,60,base,60,80,left,0,2.3234168335018586,0
scenario532,c1,right,80,0.6,80,left,0,0,0,right,40,80,base,0,3.4501722408081803,0
scenario533,c1,right,40,0.6,40,left,60,80,60,right,60,100,base,0,3.202312138386384,0
scenario534,c1,right,80,0.6,80,base_left_lane,100,40,100,left,40,80,left,0,0.8943525197302489,0
scenario535,c2,base,80,0.1,40,base_left_lane,80,0,60,left,100,80,right,0,4.47982086348181,0
scenario536,c1,right,80,0.6,80,left,60,0,100,right,60,80,base,0,2.9386544511261863,0
scenario537,c2,left,40,0.4,40,base_left_lane,20,20,40,left,80,60,right,0,3.2044894325382454,0
scenario538,c4,base,60,1.0,20,left,20,100,40,right,40,20,right,0,1.25489414376408,0
scenario539,c2,left,0,0.6,40,right,60,60,80,base,60,0,base,0,1.804103856091684,0
scenario540,c4,base,80,0.2,40,right,40,80,20,base,80,60,left,1,0.0,1
scenario541,c4,base,100,0.1,60,right,100,100,0,base,40,0,left,0,3.7081195393755135,0
scenario542,c4,base,20,1.0,80,right,100,60,80,base,100,20,left,0,3.750230270789857,0
scenario543,c4,base,40,0.4,20,left,20,40,60,right,40,20,right,1,0.0,1
scenario544,c4,base,100,0.2,20,right,80,60,100,base,80,40,left,0,1.7051189072131334,0
scenario545,c2,left,20,0.4,60,right,60,0,100,base,80,60,base,0,1.932068715900773,0
scenario546,c4,base,40,0.4,80,left,60,20,20,right,20,80,right,0,1.2317256431531207,0
scenario547,c2,left,100,0.8,40,base_left_lane,20,80,20,left,80,100,right,0,2.9069665266689744,0
scenario548,c1,right,40,0.4,0,left,80,60,100,right,80,40,base,0,2.2334719612497955,0
scenario549,c2,left,20,0.8,20,right,80,40,20,left,20,0,base,0,3.089023477057516,0
scenario550,c1,right,80,0.6,20,left,60,60,80,right,20,40,base,0,2.915261675181932,0
scenario551,c2,left,100,0.8,60,base_left_lane,0,20,20,left,40,40,right,0,3.226170906475919,0
scenario552,c4,right,0,0.1,40,right,0,20,100,base,0,0,left,0,4.738296160724447,0
scenario553,c4,base,100,1.0,60,right,100,80,0,base,80,20,left,1,0.0,1
scenario554,c4,base,0,0.6,60,right,100,20,20,base,0,60,left,0,3.499473059931951,0
scenario555,c2,base,100,0.8,60,base_left_lane,60,100,80,left,0,20,right,0,3.457899311555727,0
scenario556,c1,right,60,0.1,20,base_left_lane,40,0,0,left,60,80,left,0,0.7740309654836661,0
scenario557,c4,base,40,0.6,40,right,80,60,20,base,80,60,left,0,3.707311789232015,0
scenario558,c2,base,0,0.4,80,base_left_lane,40,20,80,left,60,40,right,0,2.370220703135942,0
scenario559,c2,left,20,0.4,40,base_left_lane,80,0,20,left,20,0,right,0,5.332444572561954,0
scenario560,c1,right,100,1.0,80,base_left_lane,100,60,60,left,80,20,left,0,0.9378558683698112,0
scenario561,c1,right,20,1.0,60,left,40,40,100,right,20,60,base,0,3.0289202870940763,0
scenario562,c4,base,80,0.1,100,right,60,60,80,base,100,60,left,0,2.600917804235104,0
scenario563,c2,left,80,0.6,20,base_left_lane,0,60,40,left,80,20,right,0,4.02526838064711,0
scenario564,c4,base,60,1.0,40,left,0,20,0,base,20,60,right,0,18.21021794669593,0
scenario565,c1,left,20,0.6,100,left,0,60,40,right,0,80,base,0,3.444970282721421,0
scenario566,c1,right,80,0.4,20,left,40,40,40,right,100,60,base,0,2.7815083001264083,0
scenario567,c2,left,20,0.1,0,base_left_lane,60,40,20,left,40,60,right,0,3.400671255069081,0
scenario568,c2,left,40,0.8,60,base_left_lane,40,80,80,left,20,80,right,0,3.7355616142333306,0
scenario569,c1,left,60,1.0,20,left,40,0,40,right,40,40,base,0,2.9752665178080773,0
scenario570,c4,base,60,0.1,20,right,100,0,40,base,0,20,left,1,0.0,1
scenario571,c1,right,80,0.2,100,base_left_lane,0,0,60,left,80,60,left,0,0.8426872092905483,0
scenario572,c4,base,60,0.8,0,right,40,20,100,base,100,100,left,0,2.2740518428705503,0
scenario573,c4,base,60,0.4,40,right,40,40,40,base,40,20,left,0,3.319754418505641,0
scenario574,c2,left,20,1.0,0,base_left_lane,60,0,20,left,0,20,right,0,3.3998527054235845,0
scenario575,c2,base,60,0.2,0,base_left_lane,0,20,20,left,20,40,right,0,4.155247661846302,0
scenario576,c1,right,80,0.2,80,left,100,0,100,right,80,100,base,0,2.6667362618280985,0
scenario577,c4,base,40,0.8,80,left,0,20,20,base,80,40,right,0,12.517942974631769,0
scenario578,c2,left,0,0.2,80,base_left_lane,60,80,40,left,20,20,right,0,3.4342857884722875,0
scenario579,c1,left,0,0.8,100,left,40,100,100,right,0,100,base,0,2.2665768249004725,0
