Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario289,c4,base,100,0.2,20,right,0,100,60,base,40,100,left,0,2.314296823674917,0
scenario290,c4,base,0,0.6,0,left,0,100,60,base,80,0,right,0,3.355178619483893,0
scenario291,c1,right,80,0.1,80,left,20,40,80,right,100,100,base,0,4.141815792252591,0
scenario292,c1,right,0,0.8,80,base,80,40,60,right,80,80,left,0,3.911640124956541,0
scenario293,c1,left,100,0.1,0,left,0,60,0,right,60,80,base,0,2.5541023329658863,0
scenario294,c4,base,80,0.2,20,left,80,80,20,base,40,40,right,0,52.25325510347595,0
scenario295,c1,left,20,0.2,80,left,0,0,20,right,0,80,base,0,3.084959260409983,0
scenario296,c2,left,40,0.4,60,right,80,100,40,base,20,40,base,0,2.3317871337266336,0
scenario297,c2,left,40,0.8,40,right,80,0,100,base,20,0,base,1,0.0,1
scenario298,c4,right,60,0.6,20,right,40,80,100,base,80,80,left,0,4.200992387360393,0
scenario299,c2,left,40,0.1,80,base_left_lane,80,40,80,left,100,0,right,0,3.837695828325241,0
scenario300,c2,base,0,0.6,100,base_left_lane,20,80,60,left,100,60,right,0,4.386599832821767,0
scenario301,c4,right,60,0.2,0,right,60,60,80,base,60,60,left,0,4.7035615570986415,0
scenario302,c2,left,20,1.0,20,right,100,0,0,left,40,100,base,0,3.14858808270989,0
scenario303,c4,base,80,0.8,100,left,100,40,20,right,80,100,right,0,1.064359236053519,0
scenario304,c2,base,20,1.0,60,base_left_lane,80,40,0,left,0,60,right,0,4.179583349624388,0
scenario305,c1,right,80,0.6,60,left,100,20,20,right,100,20,base,0,2.93497758822766,0
scenario306,c4,base,100,0.4,100,right,80,100,60,base,100,20,left,0,3.2558995005769864,0
scenario307,c1,right,60,0.2,60,base,40,60,60,right,40,100,left,0,5.806811627723906,0
scenario308,c2,left,80,0.8,0,right,0,0,0,left,60,60,base,0,4.241140590200799,0
scenario309,c4,right,20,0.2,80,right,60,40,0,base,100,80,left,0,3.36602035844679,0
scenario310,c2,base,0,1.0,100,base_left_lane,100,40,40,left,100,0,right,0,3.78594606739106,0
scenario311,c1,left,0,0.1,60,left,20,100,80,right,0,60,base,0,2.8067103065476218,0
scenario312,c4,base,40,1.0,100,left,20,60,60,right,0,20,right,0,1.2167243575332722,0
scenario313,c1,left,20,0.6,0,left,20,100,40,right,60,80,base,0,1.680459488914962,0
scenario314,c1,right,60,0.4,80,left,0,40,20,right,60,40,base,0,2.5990956705797186,0
scenario315,c2,left,0,1.0,40,base_left_lane,60,100,80,left,40,40,right,0,2.476354763041889,0
scenario316,c1,right,80,0.2,100,left,60,20,100,right,40,0,base,0,2.702480628378035,0
scenario317,c4,base,0,0.2,0,left,40,80,60,base,20,80,right,0,5.2867907966154535,0
scenario318,c2,base,100,0.4,0,base_left_lane,40,80,80,left,40,100,right,0,2.382775638590604,0
scenario319,c4,base,20,0.4,80,right,60,0,100,base,20,0,left,0,3.128493382290661,0
scenario320,c1,right,0,0.6,20,base_left_lane,80,100,60,left,80,100,left,0,0.7650691311602674,0
scenario321,c2,base,100,0.2,60,base_left_lane,0,60,0,left,60,80,right,0,4.526614333929013,0
scenario322,c1,right,80,0.6,80,base,100,20,20,right,80,40,left,0,5.980415954886036,0
scenario323,c2,left,0,1.0,20,right,0,20,80,left,40,0,base,0,5.652279837825914,0
scenario324,c2,base,60,0.6,80,base_left_lane,40,100,20,left,0,100,right,0,4.26050582707203,0
scenario325,c4,base,0,0.8,0,left,40,20,40,right,80,0,right,1,0.0,1
scenario326,c1,left,80,0.1,60,left,80,0,100,right,40,60,base,0,2.700947705835342,0
scenario327,c1,right,40,0.4,60,base_left_lane,20,60,0,left,0,40,left,0,0.802139451440811,0
scenario328,c2,left,100,0.1,100,right,80,0,20,left,100,20,base,0,10.053015862371538,0
scenario329,c1,right,100,0.2,100,base,40,0,60,right,80,20,left,0,5.64919440463236,0
scenario330,c4,base,60,0.4,0,right,100,80,80,base,0,0,left,0,2.9571098488322933,0
scenario331,c2,left,80,0.8,80,right,60,60,100,base,20,0,base,0,1.674065221171706,0
scenario332,c4,base,20,0.1,60,left,0,80,40,right,20,60,right,1,0.0,1
scenario333,c4,right,60,1.0,20,right,60,40,20,base,40,80,left,1,0.0,1
scenario334,c4,base,60,0.6,40,left,100,80,80,base,0,20,right,0,3.811088805248473,0
scenario335,c1,right,40,0.2,20,base,40,100,0,right,60,100,left,0,5.686924005777099,0
scenario336,c4,base,40,0.4,20,left,60,20,20,right,0,40,right,0,0.8568815924871973,0
scenario337,c1,right,20,0.8,0,base_left_lane,0,80,60,left,80,60,left,0,0.9265104863380872,0
scenario338,c1,right,60,1.0,80,left,100,20,80,right,60,100,base,0,3.3332674562677065,0
scenario339,c4,right,20,0.1,60,right,0,100,80,base,20,80,left,0,4.635033806791407,0
scenario340,c2,left,60,0.6,80,right,0,80,20,base,100,60,base,0,2.286389025880192,0
scenario341,c2,left,40,0.4,60,right,100,100,100,base,0,40,base,0,2.0453288025891334,0
scenario342,c2,left,40,0.4,100,right,100,100,60,left,60,40,base,0,5.259847665812597,0
scenario343,c4,base,40,0.1,20,right,100,0,80,base,60,20,left,0,3.12024978577705,0
scenario344,c4,base,20,0.1,80,right,60,80,60,base,80,100,left,0,2.6216137656626923,0
scenario345,c1,right,80,0.6,20,left,100,40,80,right,40,0,base,0,2.75100576710588,0
scenario346,c4,base,100,0.1,60,left,80,0,60,base,60,0,right,0,2.618622638055576,0
scenario347,c1,right,20,0.2,80,base_left_lane,80,40,20,left,60,60,left,0,0.791171235555293,0
scenario348,c4,base,80,0.8,20,right,80,20,100,base,60,20,left,0,1.89884630674533,0
scenario349,c4,base,20,0.4,100,left,80,60,20,right,20,100,right,0,1.1597121118494618,0
scenario350,c2,left,20,1.0,80,right,60,100,60,left,60,60,base,0,2.9862855576376384,0
scenario351,c2,left,60,1.0,0,base_left_lane,40,0,100,left,60,40,right,0,3.3739474906882525,0
scenario352,c2,left,0,0.1,80,right,20,100,0,left,80,100,base,0,5.575576099872839,0
scenario353,c4,right,100,0.6,20,right,60,20,40,base,0,40,left,0,4.800804793676228,0
scenario354,c1,right,20,1.0,60,left,20,0,20,right,100,40,base,0,2.5853717196822648,0
scenario355,c1,right,60,0.6,0,base_left_lane,80,100,80,left,40,0,left,0,0.9869011092307092,0
scenario356,c4,base,60,0.2,40,right,100,20,0,base,0,80,left,0,3.2396276474631773,0
scenario357,c2,left,60,0.8,100,right,20,20,80,base,80,80,base,0,2.0432010247901435,0
scenario358,c2,left,100,0.4,0,right,80,60,0,left,60,80,base,0,3.180325290839077,0
scenario359,c1,right,40,0.2,0,base_left_lane,20,60,0,left,40,20,left,0,0.7908344679175171,0
scenario360,c4,base,20,0.1,40,left,60,40,20,base,0,100,right,0,18.56263263009634,0
scenario361,c1,right,100,0.6,20,left,40,100,100,right,100,40,base,0,2.554552181234345,0
scenario362,c1,right,80,0.2,100,left,40,100,100,right,40,60,base,0,2.63699953702905,0
scenario363,c4,right,0,0.1,60,right,20,20,20,base,20,100,left,0,2.8817239722031087,0
scenario364,c4,base,80,0.6,0,left,40,0,20,right,60,0,right,0,1.296669076917327,0
scenario365,c2,left,20,0.2,60,right,80,40,0,base,20,0,base,0,2.2314296405949987,0
scenario366,c4,base,40,0.2,40,left,60,0,100,base,100,80,right,0,2.4572273075021305,0
scenario367,c2,base,60,0.8,40,base_left_lane,0,20,0,left,80,80,right,0,4.641943338947155,0
scenario368,c2,base,80,0.8,80,base_left_lane,100,0,60,left,20,0,right,0,4.34243679326542,0
scenario369,c1,right,0,0.8,100,base,40,0,80,right,100,40,left,0,5.737961519230633,0
scenario370,c1,left,60,1.0,100,left,20,0,100,right,100,100,base,0,2.5046509493794296,0
scenario371,c2,base,40,0.1,60,base_left_lane,40,60,20,left,40,40,right,0,4.074109215583412,0
scenario372,c4,base,0,0.2,100,left,100,40,40,right,100,100,right,0,1.158809326696228,0
scenario373,c1,left,100,0.1,60,left,80,40,60,right,80,0,base,0,2.511527111725453,0
scenario374,c4,base,80,0.8,60,right,0,20,60,base,40,100,left,0,2.6811663909116485,0
scenario375,c4,base,40,0.4,60,left,80,60,100,base,60,40,right,0,5.638186281988324,0
scenario376,c4,right,20,0.1,60,right,0,40,20,base,80,0,left,0,4.549060709784282,0
scenario377,c1,right,100,0.1,40,base,0,40,0,right,60,80,left,0,6.052052932356214,0
scenario378,c4,base,40,0.4,0,left,100,60,100,right,40,40,right,1,0.0,1
scenario379,c1,right,40,1.0,100,base_left_lane,60,40,80,left,0,40,left,0,0.908615523347569,0
scenario380,c2,left,40,0.2,80,right,0,20,20,base,0,60,base,0,2.322706355107828,0
scenario381,c2,left,80,0.8,80,right,20,80,0,left,60,20,base,0,4.176909343832963,0
scenario382,c4,base,100,0.6,20,left,100,100,40,base,100,100,right,0,3.4252424015340126,0
scenario383,c2,left,0,0.6,40,right,60,60,100,base,40,100,base,0,1.7629657265296383,0
scenario384,c2,left,20,0.8,20,base_left_lane,0,80,100,left,100,20,right,0,2.7683232631789223,0
scenario385,c1,right,40,0.4,60,left,60,100,0,right,20,80,base,0,2.453737478017732,0
scenario386,c4,right,40,0.2,20,right,60,80,20,base,40,80,left,0,4.452288063682247,0
scenario387,c2,base,80,0.4,40,base_left_lane,0,80,20,left,0,80,right,0,2.7989814023453032,0
scenario388,c1,left,20,0.6,100,left,80,20,40,right,60,60,base,0,2.8421938761547723,0
scenario389,c4,base,0,0.2,20,left,0,60,100,base,60,0,right,0,1.8247753622552048,0
scenario390,c2,left,40,0.1,40,base_left_lane,20,100,20,left,100,20,right,0,3.3764951611647795,0
scenario391,c4,base,0,1.0,100,right,80,40,20,base,0,20,left,0,3.342183896495661,0
scenario392,c4,right,40,0.8,40,right,0,0,0,base,0,20,left,0,3.031564386377834,0
scenario393,c1,right,0,0.6,0,left,20,20,100,right,60,0,base,0,3.3110944191310363,0
scenario394,c1,right,60,1.0,100,base_left_lane,80,20,80,left,20,80,left,0,0.9718607128394656,0
scenario395,c4,base,20,1.0,0,right,80,80,0,base,20,80,left,0,3.5689901741759966,0
scenario396,c1,right,40,1.0,60,base_left_lane,80,100,20,left,100,60,left,0,0.988223850268715,0
scenario397,c4,base,100,0.2,20,left,60,100,60,right,80,100,right,0,1.0219841568939605,0
scenario398,c2,left,20,0.2,80,right,100,60,40,base,100,100,base,0,1.7248180926565193,0
scenario399,c4,base,80,0.4,0,left,60,20,40,base,0,100,right,0,1.7142364665711722,0
scenario400,c1,left,100,0.1,20,left,40,0,40,right,60,0,base,0,2.919273118292758,0
scenario401,c2,base,100,0.6,40,base_left_lane,60,0,40,left,40,40,right,0,2.49457252316438,0
scenario402,c4,base,0,0.4,60,right,80,0,100,base,100,0,left,0,2.355179754920649,0
scenario403,c1,right,20,0.6,80,base,80,80,40,right,100,40,left,0,7.054279709626953,0
scenario404,c4,base,40,0.1,60,left,100,0,40,right,20,60,right,0,1.2528431913870637,0
scenario405,c1,left,60,0.1,80,left,20,20,0,right,100,100,base,0,3.7378585557202473,0
scenario406,c2,base,100,0.2,80,base_left_lane,0,40,20,left,100,60,right,0,4.052716921840927,0
scenario407,c1,right,0,0.6,60,base,40,100,0,right,60,20,left,0,5.52258905952536,0
scenario408,c4,base,20,0.6,60,left,60,20,80,base,20,0,right,0,13.555519808466135,0
scenario409,c2,left,20,0.4,0,right,40,100,80,base,0,40,base,0,1.9413890470012096,0
scenario410,c2,base,40,0.1,80,base_left_lane,40,60,80,left,80,0,right,0,2.818159788448288,0
scenario411,c1,right,100,0.1,100,left,40,0,80,right,40,0,base,0,4.1575355544831005,0
scenario412,c2,left,60,0.1,80,right,60,40,80,left,60,100,base,0,3.0168029390603923,0
scenario413,c4,right,100,0.2,100,right,20,20,80,base,20,20,left,0,4.826757691391348,0
scenario414,c2,left,80,0.4,100,right,0,80,60,base,20,20,base,0,2.0622492800319145,0
scenario415,c4,base,60,1.0,0,right,80,20,100,base,40,100,left,0,3.614940913855058,0
scenario416,c4,base,60,1.0,20,left,0,40,20,right,100,0,right,0,1.1590431512253487,0
scenario417,c1,right,60,1.0,40,left,40,40,80,right,20,60,base,1,0.0,1
scenario418,c1,right,100,0.8,100,left,80,40,40,right,80,100,base,0,3.023647942325132,0
scenario419,c4,base,20,0.1,40,right,100,100,20,base,80,80,left,1,0.0,1
scenario420,c4,base,80,0.2,60,left,0,80,20,base,0,40,right,0,27.90137390759953,0
scenario421,c4,base,0,0.1,100,left,60,40,0,right,40,60,right,0,1.3118928136620969,0
scenario422,c1,right,60,0.6,80,base_left_lane,20,80,60,left,100,100,left,0,0.8248025336130744,0
scenario423,c2,left,80,0.4,100,base_left_lane,0,60,80,left,100,20,right,0,5.234958834421607,0
scenario424,c4,base,40,0.4,40,left,60,60,0,right,100,20,right,0,0.7856870618182492,0
scenario425,c2,left,20,1.0,60,right,40,20,60,base,0,100,base,0,2.147908557884335,0
scenario426,c1,right,40,0.4,40,base,100,80,100,right,60,80,left,0,4.761023285843778,0
scenario427,c1,right,80,0.8,100,base,60,20,80,right,100,20,left,0,6.541966697280881,0
scenario428,c4,base,20,0.1,60,right,60,20,80,base,0,80,left,1,0.0,1
scenario429,c2,left,100,1.0,80,right,100,0,100,left,40,0,base,0,3.44460147999244,0
scenario430,c2,left,0,0.8,20,right,100,60,0,base,100,60,base,0,1.733087574215147,0
scenario431,c2,base,80,0.6,100,base_left_lane,40,40,100,left,60,40,right,0,4.06484087814272,0
scenario432,c1,right,40,0.2,80,left,0,0,60,right,40,60,base,0,3.123479914351205,0
scenario433,c4,base,0,1.0,60,left,60,20,100,base,0,40,right,0,24.85030711863176,0
scenario434,c2,left,40,1.0,80,right,0,0,100,left,0,40,base,0,2.92966526832476,0
scenario435,c2,base,60,0.4,0,base_left_lane,0,100,0,left,0,40,right,0,4.285961011265644,0
scenario436,c4,right,20,0.8,0,right,100,20,100,base,60,100,left,1,0.0,1
scenario437,c1,left,60,0.1,80,left,20,60,0,right,100,60,base,0,2.7795227319083886,0
scenario438,c2,base,20,0.2,20,base_left_lane,100,40,40,left,100,60,right,0,2.80657041010596,0
scenario439,c1,right,100,0.8,0,left,20,0,0,right,0,60,base,0,1.9262846957395767,0
scenario440,c1,right,40,0.2,40,base_left_lane,40,20,40,left,40,80,left,0,0.7928980555652889,0
scenario441,c1,left,100,1.0,100,left,60,100,40,right,40,40,base,0,3.19147933900792,0
scenario442,c4,base,80,0.8,0,right,80,40,40,base,40,60,left,0,2.1940788256884454,0
scenario443,c4,base,100,0.1,0,left,60,40,60,base,20,0,right,0,2.717091406853305,0
scenario444,c2,left,100,0.2,0,right,0,60,80,base,0,0,base,0,1.8743838154322128,0
scenario445,c2,left,80,1.0,100,right,100,100,100,left,60,100,base,0,3.0104779944744284,0
scenario446,c2,left,40,1.0,60,right,40,0,20,base,100,80,base,0,1.652307055837028,0
scenario447,c1,right,0,1.0,20,base,40,80,60,right,20,100,left,0,5.119985127053288,0
scenario448,c1,right,60,0.1,80,base_left_lane,80,60,100,left,40,0,left,0,0.7425709424851445,0
scenario449,c1,right,0,0.2,80,base,60,40,40,right,40,20,left,0,4.945098035276024,0
scenario450,c2,base,40,0.2,0,base_left_lane,40,80,80,left,100,100,right,0,4.160415321352555,0
scenario451,c4,base,20,0.6,40,left,20,60,0,base,60,40,right,0,30.56873084508518,0
scenario452,c4,base,60,0.4,40,right,0,40,40,base,60,80,left,0,3.343619650263141,0
scenario453,c4,base,0,0.1,80,left,60,100,0,right,60,60,right,0,1.2402517560637571,0
scenario454,c2,left,20,1.0,80,right,60,40,60,base,0,60,base,0,1.5808787858103448,0
scenario455,c4,right,40,1.0,100,right,20,100,100,base,100,0,left,1,0.0,1
scenario456,c4,base,80,0.8,20,right,20,60,20,base,20,40,left,0,9.91897394268544,0
scenario457,c1,right,100,0.6,0,base,0,0,100,right,100,60,left,0,3.491391894254441,0
scenario458,c4,base,100,0.1,0,left,40,20,80,base,100,80,right,0,3.3960831351513496,0
scenario459,c2,left,80,0.2,20,base_left_lane,80,100,40,left,40,100,right,0,3.1839840861891973,0
scenario460,c1,right,60,0.2,60,left,20,20,60,right,40,20,base,0,3.4141973328020185,0
scenario461,c2,base,40,0.6,80,base_left_lane,40,40,40,left,80,100,right,0,3.469321544810705,0
scenario462,c4,base,0,0.4,100,right,20,20,80,base,40,100,left,0,2.851091742271924,0
scenario463,c2,left,100,0.4,80,right,40,40,60,left,20,0,base,0,4.335875654872679,0
scenario464,c1,right,60,1.0,0,left,60,80,60,right,20,0,base,0,2.454751273673953,0
scenario465,c1,left,100,0.2,60,left,100,80,60,right,60,100,base,0,2.8626748962218627,0
scenario466,c2,left,20,0.8,40,right,0,0,40,base,0,60,base,0,1.6718689204160866,0
scenario467,c2,base,20,0.4,20,base_left_lane,60,40,20,left,0,40,right,0,4.105648242057726,0
scenario468,c2,left,20,1.0,60,base_left_lane,100,100,100,left,40,40,right,0,3.270619451952551,0
scenario469,c1,left,80,0.8,80,left,80,20,20,right,0,60,base,0,3.2451809298419625,0
scenario470,c1,right,40,0.8,60,base_left_lane,80,40,0,left,100,80,left,0,0.7854752242956573,0
scenario471,c4,base,20,0.6,100,left,100,100,80,right,60,0,right,0,1.0041978163189265,0
scenario472,c4,right,40,0.2,60,right,0,80,100,base,0,100,left,1,0.0,1
scenario473,c1,right,40,0.6,60,left,80,80,0,right,20,20,base,0,3.360955141399521,0
scenario474,c1,right,80,0.2,20,base_left_lane,80,0,40,left,60,100,left,0,1.0825297061295274,0
scenario475,c4,base,80,0.1,80,left,20,100,0,base,80,20,right,0,30.73467678124536,0
scenario476,c1,right,40,0.4,40,base,60,20,40,right,80,80,left,0,6.280242152884118,0
scenario477,c2,left,60,0.1,0,right,80,80,40,left,80,40,base,1,0.0,1
scenario478,c2,base,60,0.8,0,base_left_lane,20,40,0,left,80,0,right,0,4.600005404620204,0
scenario479,c1,right,40,0.8,0,base,80,80,60,right,20,40,left,0,5.739039874319738,0
scenario480,c1,right,0,0.4,100,left,20,20,60,right,20,80,base,0,1.2296351504503675,0
scenario481,c4,base,60,1.0,60,right,0,80,60,base,100,60,left,1,0.0,1
scenario482,c2,left,60,0.1,60,right,80,0,80,left,60,80,base,0,3.380719350981552,0
scenario483,c4,base,60,0.6,0,left,40,100,20,base,40,40,right,0,4.786322745396093,0
scenario484,c4,base,20,0.6,100,left,40,60,100,right,40,40,right,0,1.0307095423803023,0
scenario485,c4,base,0,0.1,40,left,40,60,80,right,60,60,right,0,1.1476067827303158,0
scenario486,c4,right,60,1.0,60,right,20,60,80,base,0,20,left,1,0.0,1
scenario487,c1,right,20,1.0,0,base_left_lane,20,0,80,left,60,20,left,0,1.2574102556177509,0
scenario488,c2,left,0,0.6,100,base_left_lane,100,20,40,left,40,20,right,0,3.432258530680804,0
scenario489,c4,base,0,1.0,60,right,100,40,40,base,20,40,left,0,2.94584592765746,0
scenario490,c1,right,100,1.0,0,left,20,20,0,right,80,60,base,1,0.0,1
scenario491,c1,right,60,0.2,20,base,40,60,60,right,20,40,left,0,3.89726132110459,0
scenario492,c4,base,0,0.1,100,left,80,80,20,right,80,0,right,0,1.2077521865440746,0
scenario493,c1,right,60,1.0,100,base_left_lane,60,80,0,left,60,80,left,0,0.8466636675830257,0
scenario494,c4,base,80,0.2,0,left,20,60,0,base,40,100,right,0,11.982410903035928,0
scenario495,c1,right,100,0.1,60,left,80,0,20,right,20,100,base,0,2.0095916023075384,0
scenario496,c2,left,20,0.2,20,right,100,100,100,base,60,100,base,0,1.874445148796153,0
scenario497,c4,base,40,0.1,100,left,60,40,80,base,100,0,right,0,27.41129181897612,0
scenario498,c2,left,100,0.2,20,right,80,0,20,left,100,40,base,0,3.656322235721991,0
scenario499,c4,base,20,0.2,60,left,20,60,40,base,80,20,right,0,8.840084754777646,0
scenario500,c1,left,20,0.8,0,left,80,80,100,right,60,80,base,0,2.9872988644846257,0
scenario501,c2,left,100,1.0,20,right,40,20,80,base,0,80,base,0,2.2473445705307613,0
scenario502,c4,right,80,0.4,100,right,100,0,80,base,20,0,left,0,5.07547295219013,0
scenario503,c2,base,100,0.1,80,base_left_lane,20,0,60,left,0,20,right,0,4.627033127658495,0
scenario504,c4,base,20,1.0,0,left,0,20,100,right,20,20,right,0,1.2672413926483663,0
scenario505,c4,base,20,0.1,40,right,60,60,0,base,60,40,left,0,3.3225596021231785,0
scenario506,c1,left,20,0.6,40,left,60,100,20,right,80,80,base,0,2.6341194328333306,0
scenario507,c4,base,0,0.2,40,left,40,60,60,right,40,80,right,1,0.0,1
scenario508,c4,right,100,1.0,20,right,0,40,40,base,80,60,left,1,0.0,1
scenario509,c2,left,100,0.4,80,right,60,40,20,base,100,20,base,0,2.1379923781053947,0
scenario510,c1,right,0,1.0,20,base,60,80,60,right,40,100,left,0,5.450540837016368,0
scenario511,c4,base,20,0.8,0,left,20,100,60,right,0,0,right,1,0.0,1
scenario512,c1,right,60,0.8,100,left,0,60,80,right,80,80,base,0,5.192838428056293,0
scenario513,c1,right,60,0.6,60,base_left_lane,100,80,0,left,20,0,left,0,0.8821893168962123,0
scenario514,c2,left,80,0.4,80,right,0,40,40,base,0,60,base,0,2.302220096048415,0
scenario515,c2,base,100,0.6,0,base_left_lane,0,40,20,left,80,0,right,0,4.834446880456123,0
scenario516,c2,left,40,0.4,20,right,100,20,0,left,0,40,base,0,3.158197199740663,0
scenario517,c4,right,0,0.4,60,right,40,100,40,base,20,40,left,0,3.674775525129908,0
scenario518,c4,right,0,0.2,20,right,60,60,100,base,20,100,left,0,4.5321747966899455,0
scenario519,c4,base,40,0.6,100,right,20,100,80,base,60,80,left,0,2.3328316212476654,0
scenario520,c2,base,20,0.8,100,base_left_lane,40,60,100,left,0,100,right,0,2.758859747307869,0
scenario521,c2,left,80,0.6,60,right,20,20,100,base,20,0,base,0,2.0439790413234906,0
scenario522,c1,right,80,0.4,0,base_left_lane,40,0,100,left,40,20,left,0,0.7934386141103201,0
scenario523,c2,left,0,0.4,20,right,100,80,20,left,60,100,base,0,3.327914543784837,0
scenario524,c4,base,20,0.6,60,right,40,80,60,base,20,60,left,0,2.737608113470624,0
scenario525,c1,right,20,0.1,20,base_left_lane,40,0,20,left,100,40,left,0,0.9405219650427312,0
scenario526,c1,right,20,1.0,80,base,80,60,40,right,100,100,left,0,6.317968309347026,0
scenario527,c4,base,40,0.6,80,left,40,100,80,right,20,20,right,0,1.395554031473338,0
scenario528,c4,base,0,0.2,80,left,100,100,60,right,60,100,right,0,1.0780913477379868,0
scenario529,c1,left,40,0.2,40,left,40,20,0,right,60,100,base,0,2.7655451558788315,0
scenario530,c4,base,20,0.1,60,right,20,0,0,base,40,60,left,1,0.0,1
scenario531,c1,right,40,0.8,80,left,80,20,0,right,100,0,base,0,4.43503273744463,0
scenario532,c2,left,20,1.0,20,right,60,0,100,base,40,20,base,0,1.7216973732990963,0
scenario533,c2,base,100,0.2,40,base_left_lane,100,60,40,left,20,20,right,0,4.047408146019626,0
scenario534,c4,base,0,0.2,0,left,40,80,100,base,80,20,right,0,3.925207994884584,0
scenario535,c2,left,80,0.2,20,right,100,60,100,left,0,0,base,0,2.917784433140596,0
scenario536,c4,right,20,0.1,40,right,60,40,40,base,100,20,left,0,4.813999474818446,0
scenario537,c2,base,60,1.0,100,base_left_lane,80,0,60,left,40,80,right,0,2.818900966781164,0
scenario538,c2,left,0,0.1,60,base_left_lane,100,80,20,left,100,60,right,0,4.5593403982358165,0
scenario539,c1,right,80,0.2,60,base_left_lane,20,40,20,left,80,0,left,0,0.7720312910078789,0
scenario540,c1,right,60,0.6,80,left,60,100,60,right,80,60,base,0,3.484489565470776,0
scenario541,c1,right,60,1.0,80,base_left_lane,0,20,80,left,100,80,left,0,0.9706441718028064,0
scenario542,c2,base,40,0.1,60,base_left_lane,80,0,100,left,100,100,right,0,2.5295416167490226,0
scenario543,c2,left,40,0.8,80,right,60,100,80,left,60,60,base,0,3.4246960938990507,0
scenario544,c1,right,100,1.0,40,base,80,60,100,right,40,40,left,0,5.225854447805979,0
scenario545,c4,base,0,0.6,40,right,0,20,40,base,40,40,left,1,0.0,1
scenario546,c1,left,100,0.4,20,left,60,60,0,right,60,80,base,0,3.81682741743985,0
scenario547,c4,right,100,0.6,60,right,0,40,40,base,80,80,left,0,4.81435559815398,0
scenario548,c2,left,100,0.4,0,base_left_lane,20,100,40,left,80,40,right,0,3.0980575539573394,0
scenario549,c4,base,100,0.8,60,left,20,20,100,base,100,100,right,0,2.51475287868919,0
scenario550,c1,right,40,0.6,20,left,80,80,60,right,40,20,base,1,0.0,1
scenario551,c1,left,60,0.1,40,left,100,60,0,right,0,80,base,0,3.7477688946632144,0
scenario552,c1,right,40,0.4,20,base,100,20,60,right,80,100,left,0,6.35850685390564,0
scenario553,c2,left,60,0.4,80,right,80,80,40,left,20,80,base,0,3.3327106641831974,0
scenario554,c4,base,0,0.8,100,left,20,100,0,base,20,80,right,0,22.727878020661905,0
scenario555,c1,right,80,0.1,20,base_left_lane,80,80,100,left,20,60,left,0,1.2225580471867088,0
scenario556,c1,right,60,0.8,60,left,40,100,60,right,60,100,base,0,2.6816903764448607,0
scenario557,c4,base,100,0.6,80,left,60,80,20,base,60,80,right,0,21.124482054214965,0
scenario558,c2,base,20,0.1,100,base_left_lane,60,100,40,left,60,100,right,0,4.562477612558257,0
scenario559,c4,right,40,0.2,100,right,20,100,20,base,20,40,left,0,1.9093218257816,0
scenario560,c1,right,80,0.6,0,left,0,100,20,right,40,100,base,0,2.8455318499829083,0
scenario561,c4,base,60,0.8,60,right,0,40,80,base,80,80,left,0,2.929613807082572,0
scenario562,c4,base,60,0.4,60,right,0,20,60,base,20,80,left,0,3.490691531378187,0
scenario563,c2,left,60,0.1,0,base_left_lane,60,0,20,left,80,20,right,0,3.238510228309703,0
scenario564,c2,left,20,1.0,40,right,80,0,80,left,40,40,base,0,3.357698280603708,0
scenario565,c1,left,60,0.2,80,left,0,60,100,right,100,40,base,0,2.68887395647516,0
scenario566,c4,base,100,0.1,40,left,40,60,20,base,60,60,right,0,2.949598841430209,0
scenario567,c4,right,80,1.0,100,right,40,100,100,base,60,60,left,0,4.10161683703947,0
scenario568,c4,base,20,0.4,100,left,80,60,60,right,0,80,right,0,1.31346019807708,0
scenario569,c4,base,80,0.2,20,left,100,40,80,right,20,40,right,0,1.076417437203132,0
scenario570,c2,left,60,0.2,60,base_left_lane,20,60,20,left,20,100,right,0,3.323862692164389,0
scenario571,c1,right,60,0.4,80,base,60,20,60,right,40,80,left,0,6.354464501343198,0
scenario572,c2,left,100,0.8,60,right,100,40,0,base,0,20,base,0,1.9874266351992256,0
scenario573,c4,base,100,1.0,60,left,20,80,40,right,60,60,right,1,0.0,1
scenario574,c2,left,80,0.1,40,right,40,40,0,base,100,60,base,0,1.699678363465682,0
scenario575,c2,left,40,1.0,60,right,0,80,0,left,20,40,base,0,5.880432581450102,0
scenario576,c1,right,100,0.8,100,left,60,40,80,right,80,60,base,1,0.0,1
scenario577,c2,left,80,0.6,40,right,20,80,80,base,80,80,base,0,2.2374627289643394,0
scenario578,c1,right,20,1.0,100,base_left_lane,20,40,60,left,100,100,left,0,1.04556008673039,0
scenario579,c4,base,20,0.8,60,left,80,0,60,base,80,40,right,0,10.923940585451463,0
scenario580,c1,right,40,0.8,80,base,60,20,100,right,40,100,left,0,6.155013210484501,0
scenario581,c4,right,20,1.0,40,right,0,60,60,base,40,20,left,0,4.791718874582783,0
scenario582,c4,base,40,0.2,40,left,100,20,100,base,0,60,right,0,3.743651377641003,0
