Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario61,60,100,20,0,20,0.8,40,60,0,60,40,c1,1e-05,base,left,left,right,0,2.768484435115336,0
scenario62,40,60,40,80,40,0.6,20,0,0,60,40,c2,1e-05,base,left,right,left,0,3.698458707912389,0
scenario63,20,20,100,0,80,0.4,100,0,0,60,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario64,60,20,0,0,80,0.6,60,100,0,60,60,c1,1e-05,left,right,base,left,0,6.294021114385933,0
scenario65,60,100,40,0,100,0.6,0,100,0,60,60,c2,1e-05,right,left,base,left,0,3.8331779063675,0
scenario66,80,40,100,0,80,0.4,60,40,0,60,60,c4,1e-05,right,base,left,base,0,5.8728313697915,0
scenario67,40,80,40,0,80,0.4,100,100,0,60,80,c1,1e-05,base,right,left,right,0,3.0984833242087304,0
scenario68,20,60,0,20,100,0.1,80,20,0,60,80,c2,1e-05,right,base,base,left,1,0.0,1
scenario69,60,100,60,0,100,0.2,100,0,0,60,80,c4,1e-05,left,base,right,base,0,2.5021864346723364,0
scenario70,60,20,20,40,40,0.8,60,40,0,60,100,c1,1e-05,left,right,base,right,0,5.518763253486673,0
scenario71,40,40,20,100,0,0.6,100,0,0,60,100,c2,1e-05,base,left,right,base,0,1.4826008852561194,0
scenario72,60,60,20,100,40,0.1,0,100,0,60,100,c4,1e-05,left,right,right,base,0,2.9770205982453843,0
scenario73,0,100,0,40,40,0.6,80,20,0,80,0,c1,1e-05,base,left,left,right,0,2.715906256064338,0
scenario74,20,20,0,60,100,0.6,0,100,0,80,0,c2,1e-05,base,left,right,left,0,4.547282113546575,0
scenario75,20,20,40,100,100,0.1,40,60,0,80,0,c4,1e-05,right,base,left,right,1,0.0,1
scenario76,80,20,0,0,0,0.6,0,100,0,80,20,c1,1e-05,left,right,base,left,0,6.279945179212783,0
scenario77,80,20,60,100,60,0.2,0,100,0,80,20,c2,1e-05,right,left,base,left,0,2.700865157964806,0
scenario78,80,60,0,40,0,0.8,0,100,0,80,20,c4,1e-05,right,base,left,base,0,24.6290788851225,0
scenario79,60,20,60,0,60,0.4,100,0,0,80,40,c1,1e-05,base,right,left,right,0,2.505417166336916,0
scenario80,20,100,60,40,40,0.8,0,100,0,80,40,c2,1e-05,right,base,base,left,0,3.411467703022834,0
scenario81,20,100,0,100,40,0.2,80,20,0,80,40,c4,1e-05,left,base,right,base,0,3.35580044800467,0
scenario82,20,40,20,60,60,0.6,20,80,0,80,60,c1,1e-05,left,right,base,right,0,4.767804854808341,0
scenario83,20,40,40,0,80,0.4,60,40,0,80,60,c2,1e-05,base,left,right,base,0,1.991966304801229,0
scenario84,60,100,0,0,40,0.8,80,20,0,80,60,c4,1e-05,left,right,right,base,0,4.346319634612208,0
scenario85,20,20,80,0,0,0.8,100,0,0,80,80,c1,1e-05,base,left,left,right,0,2.982856508958068,0
scenario86,40,40,0,0,80,0.4,20,0,0,80,80,c2,1e-05,base,left,right,left,0,3.762354994669776,0
scenario87,20,60,0,0,20,0.8,40,60,0,80,80,c4,1e-05,right,base,left,right,1,0.0,1
scenario88,80,100,0,60,40,0.6,40,60,0,80,100,c1,1e-05,left,right,base,left,0,6.059149754822305,0
scenario89,20,100,0,80,100,0.1,0,100,0,80,100,c2,1e-05,right,left,base,left,0,2.110237316577497,0
scenario90,40,100,80,100,40,0.6,40,60,0,80,100,c4,1e-05,right,base,left,base,0,4.551067579239833,0
scenario91,20,60,20,40,0,0.6,100,0,0,100,0,c1,1e-05,base,right,left,right,0,3.3554349695386416,0
scenario92,0,100,0,0,60,0.8,20,80,0,100,0,c2,1e-05,right,base,base,left,0,2.844068515986337,0
scenario93,60,20,80,0,80,0.4,20,80,0,100,0,c4,1e-05,left,base,right,base,0,1.855677570062464,0
scenario94,60,60,60,40,40,0.8,0,100,0,100,20,c1,1e-05,left,right,base,right,0,5.58463812990665,0
scenario95,60,60,20,20,60,0.2,40,60,0,100,20,c2,1e-05,base,left,right,base,0,1.722822945699272,0
scenario96,20,60,20,20,60,0.2,100,0,0,100,20,c4,1e-05,left,right,right,base,0,3.086959134316266,0
scenario97,40,40,20,100,40,0.6,100,60,0,100,40,c1,1e-05,base,left,left,right,0,2.5561731012465194,0
scenario98,20,20,0,100,100,0.1,80,20,0,100,40,c2,1e-05,base,left,right,left,0,2.905062006438698,0
scenario99,20,100,40,60,40,0.6,100,0,0,100,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario100,20,60,60,0,0,0.4,0,100,0,100,60,c1,1e-05,left,right,base,left,0,6.831054625238436,0
scenario101,80,60,20,20,40,0.8,100,0,0,100,60,c2,1e-05,right,left,base,left,0,3.290519034937809,0
scenario102,60,60,0,0,0,0.4,80,20,0,100,60,c4,1e-05,right,base,left,base,0,3.240413013083563,0
scenario103,60,100,40,0,80,0.4,60,40,0,100,80,c1,1e-05,base,right,left,right,0,2.548301698523329,0
scenario104,0,60,100,100,40,0.6,40,60,0,100,80,c2,1e-05,right,base,base,left,0,1.9527701438119995,0
scenario105,20,20,40,100,0,0.6,40,60,0,100,80,c4,1e-05,left,base,right,base,0,3.275918120996605,0
scenario106,20,80,40,60,0,0.6,0,100,0,100,100,c1,1e-05,left,right,base,right,0,5.326825987445423,0
scenario107,80,20,0,0,0,0.8,40,60,0,100,100,c2,1e-05,base,left,right,base,0,1.6494179215295124,0
scenario108,20,60,20,20,40,0.8,20,20,0,100,100,c4,1e-05,left,right,right,base,1,0.0,1
scenario109,80,80,0,100,40,0.6,80,20,20,0,0,c1,1e-05,base,left,left,right,0,2.108153033703538,0
scenario110,40,80,20,60,20,0.6,40,60,20,0,0,c2,1e-05,base,left,right,left,0,3.4540523023599907,0
scenario111,40,80,60,40,40,0.8,60,40,20,0,0,c4,1e-05,right,base,left,right,0,1.2242928569569036,0
scenario112,20,40,100,100,40,0.6,80,20,20,0,20,c1,1e-05,left,right,base,left,0,5.907971149363807,0
scenario113,80,60,0,0,40,0.4,0,100,20,0,20,c2,1e-05,right,left,base,left,0,3.513043501714656,0
scenario114,80,40,0,40,80,0.8,0,100,20,0,20,c4,1e-05,right,base,left,base,0,5.912260899315322,0
scenario115,60,100,40,100,0,0.6,60,40,20,0,40,c1,1e-05,base,right,left,right,0,2.1518187516084417,0
scenario116,60,60,60,100,100,0.1,40,60,20,0,40,c2,1e-05,right,base,base,left,0,2.122297953109804,0
scenario117,60,40,20,100,0,0.6,20,80,20,0,40,c4,1e-05,left,base,right,base,0,3.4692028661450784,0
scenario118,40,60,20,0,20,0.8,0,100,20,0,60,c1,1e-05,left,right,base,right,0,6.01119885068241,0
scenario119,80,100,0,0,80,0.4,40,60,20,0,60,c2,1e-05,base,left,right,base,0,2.2291362751207338,0
scenario120,20,60,0,0,0,0.8,0,20,20,0,60,c4,1e-05,left,right,right,base,0,4.351713220632254,0
scenario121,20,80,80,20,40,0.8,100,0,20,0,80,c1,1e-05,base,left,left,right,0,2.5063919066917766,0
scenario122,80,40,40,0,100,0.6,0,100,20,0,80,c2,1e-05,base,left,right,left,0,6.2515275607242025,0
scenario123,20,60,60,0,80,0.8,100,0,20,0,80,c4,1e-05,right,base,left,right,0,1.1386674252701854,0
scenario124,60,40,0,60,60,0.6,40,60,20,0,100,c1,1e-05,left,right,base,left,0,6.26008325386209,0
scenario125,20,20,0,0,0,0.4,80,20,20,0,100,c2,1e-05,right,left,base,left,0,2.257327208427544,0
scenario126,0,80,0,40,40,0.6,0,100,20,0,100,c4,1e-05,right,base,left,base,0,21.23067215528421,0
scenario127,0,20,0,0,100,0.6,80,20,20,20,0,c1,1e-05,base,right,left,right,0,2.4017822952252965,0
scenario128,60,40,20,80,100,0.6,60,40,20,20,0,c2,1e-05,right,base,base,left,0,2.1544556842858795,0
scenario129,20,100,60,100,100,0.6,40,60,20,20,0,c4,1e-05,left,base,right,base,0,2.7130115387569664,0
scenario130,20,20,20,20,0,0.8,0,100,20,20,20,c1,1e-05,left,right,base,right,0,6.6609211090630005,0
scenario131,20,20,60,0,40,0.8,0,100,20,20,20,c2,1e-05,base,left,right,base,0,2.362145232909986,0
scenario132,40,80,20,60,100,0.6,40,60,20,20,20,c4,1e-05,left,right,right,base,0,3.2911730160736266,0
scenario133,60,40,100,0,0,0.8,20,80,20,20,40,c1,1e-05,base,left,left,right,0,3.019466130999134,0
scenario134,80,100,60,60,40,0.6,40,60,20,20,40,c2,1e-05,base,left,right,left,0,3.3601628146664275,0
scenario135,60,60,60,0,80,0.6,40,60,20,20,40,c4,1e-05,right,base,left,right,0,1.0945552922888315,0
scenario136,60,40,80,60,60,0.6,40,60,20,20,60,c1,1e-05,left,right,base,left,0,4.644576284061081,0
scenario137,20,20,0,100,100,0.1,20,80,20,20,60,c2,1e-05,right,left,base,left,0,3.421649669980317,0
scenario138,40,60,20,0,80,0.8,20,80,20,20,60,c4,1e-05,right,base,left,base,0,31.65555905358569,0
scenario139,80,100,0,0,80,0.2,0,100,20,20,80,c1,1e-05,base,right,left,right,0,2.235091409430483,0
scenario140,20,40,20,0,80,0.4,100,100,20,20,80,c2,1e-05,right,base,base,left,0,2.135004617338011,0
scenario141,80,20,0,20,40,0.8,20,80,20,20,80,c4,1e-05,left,base,right,base,0,2.567402618897364,0
scenario142,20,100,60,0,80,0.4,40,60,20,20,100,c1,1e-05,left,right,base,right,0,5.496433505102181,0
scenario143,60,20,0,0,80,0.1,40,60,20,20,100,c2,1e-05,base,left,right,base,0,2.3484150101204,0
scenario144,60,60,20,100,60,0.6,60,100,20,20,100,c4,1e-05,left,right,right,base,0,4.425519851768395,0
scenario145,80,20,60,20,40,0.8,20,80,20,40,0,c1,1e-05,base,left,left,right,0,3.715785004869854,0
scenario146,60,20,40,100,60,0.2,100,0,20,40,0,c2,1e-05,base,left,right,left,0,4.468580628978634,0
scenario147,20,20,60,60,40,0.6,0,100,20,40,0,c4,1e-05,right,base,left,right,0,1.2657410086787304,0
scenario148,60,100,40,100,60,0.6,100,0,20,40,20,c1,1e-05,left,right,base,left,0,5.6812005699775705,0
scenario149,60,60,0,0,80,0.4,100,0,20,40,20,c2,1e-05,right,left,base,left,0,2.822665593834562,0
scenario150,60,40,20,20,0,0.8,20,80,20,40,20,c4,1e-05,right,base,left,base,0,19.54109518856244,0
scenario151,20,60,0,40,80,0.8,0,100,20,40,40,c1,1e-05,base,right,left,right,0,2.2300189178162864,0
scenario152,40,20,100,20,40,0.8,80,20,20,40,40,c2,1e-05,right,base,base,left,0,1.8960203430311124,0
scenario153,20,20,0,0,60,0.1,100,0,20,40,40,c4,1e-05,left,base,right,base,0,2.714806190015718,0
scenario154,60,40,60,100,0,0.6,40,60,20,40,60,c1,1e-05,left,right,base,right,0,5.244788739277222,0
scenario155,80,100,20,40,40,0.8,0,100,20,40,60,c2,1e-05,base,left,right,base,0,2.344121526347461,0
scenario156,40,100,80,0,60,0.2,40,20,20,40,60,c4,1e-05,left,right,right,base,1,0.0,1
scenario157,40,40,20,0,40,0.8,60,40,20,40,80,c1,1e-05,base,left,left,right,0,2.444935106448193,0
scenario158,60,100,20,100,0,0.6,100,0,20,40,80,c2,1e-05,base,left,right,left,0,3.0252955353607565,0
scenario159,40,20,100,20,40,0.8,20,80,20,40,80,c4,1e-05,right,base,left,right,0,0.8017764629028717,0
scenario160,20,100,60,0,0,0.8,100,0,20,40,100,c1,1e-05,left,right,base,left,0,5.421313942893766,0
scenario161,40,100,0,100,40,0.6,40,60,20,40,100,c2,1e-05,right,left,base,left,0,3.054200608397235,0
scenario162,0,60,0,20,60,0.8,40,60,20,40,100,c4,1e-05,right,base,left,base,0,23.427142839984835,0
scenario163,60,20,0,100,40,0.4,40,60,20,60,0,c1,1e-05,base,right,left,right,0,3.3158061773341267,0
scenario164,20,100,0,80,0,0.6,0,100,20,60,0,c2,1e-05,right,base,base,left,0,3.309182639536191,0
scenario165,20,40,60,100,60,0.6,40,60,20,60,0,c4,1e-05,left,base,right,base,0,2.2763907671440298,0
scenario166,20,100,40,100,40,0.4,40,60,20,60,20,c1,1e-05,left,right,base,right,0,5.238768920748963,0
scenario167,40,20,0,80,60,0.6,0,100,20,60,20,c2,1e-05,base,left,right,base,0,2.235483108951094,0
scenario168,20,100,40,0,0,0.8,100,100,20,60,20,c4,1e-05,left,right,right,base,0,4.636073699299634,0
scenario169,60,100,60,0,0,0.8,20,80,20,60,40,c1,1e-05,base,left,left,right,0,3.497341755884161,0
scenario170,60,100,60,0,40,0.8,100,0,20,60,40,c2,1e-05,base,left,right,left,0,2.843249499270485,0
scenario171,20,20,0,20,40,0.8,80,80,20,60,40,c4,1e-05,right,base,left,right,1,0.0,1
scenario172,60,20,20,60,0,0.8,40,60,20,60,60,c1,1e-05,left,right,base,left,0,6.183893515920144,0
scenario173,80,40,40,60,40,0.6,100,0,20,60,60,c2,1e-05,right,left,base,left,1,0.0,1
scenario174,0,100,0,0,100,0.6,80,20,20,60,60,c4,1e-05,right,base,left,base,0,2.379656936322142,0
scenario175,80,100,0,0,0,0.8,100,0,20,60,80,c1,1e-05,base,right,left,right,0,1.1321422845315492,0
scenario176,20,40,20,100,80,0.6,60,40,20,60,80,c2,1e-05,right,base,base,left,0,2.490307029640939,0
scenario177,20,60,40,80,100,0.6,20,80,20,60,80,c4,1e-05,left,base,right,base,0,4.035757058585421,0
scenario178,60,20,0,0,100,0.8,80,20,20,60,100,c1,1e-05,left,right,base,right,0,5.295864982348852,0
scenario179,60,60,20,100,60,0.6,60,40,20,60,100,c2,1e-05,base,left,right,base,0,1.5413416980086785,0
scenario180,60,100,80,80,40,0.6,100,0,20,60,100,c4,1e-05,left,right,right,base,0,4.000423139214144,0
scenario181,20,60,20,100,40,0.6,100,100,20,80,0,c1,1e-05,base,left,left,right,0,2.110321234490628,0
scenario182,60,40,100,0,0,0.8,100,0,20,80,0,c2,1e-05,base,left,right,left,0,3.531288062905489,0
scenario183,0,60,0,60,0,0.6,20,80,20,80,0,c4,1e-05,right,base,left,right,0,1.263169469300674,0
scenario184,60,20,0,0,60,0.1,0,100,20,80,20,c1,1e-05,left,right,base,left,0,5.9690067488814345,0
scenario185,80,60,20,40,40,0.8,20,80,20,80,20,c2,1e-05,right,left,base,left,0,3.350888182132389,0
scenario186,0,100,0,0,0,0.8,40,60,20,80,20,c4,1e-05,right,base,left,base,0,16.123112866031953,0
scenario187,60,80,100,0,80,0.4,100,0,20,80,40,c1,1e-05,base,right,left,right,0,2.433470649296959,0
scenario188,20,60,40,100,40,0.4,100,0,20,80,40,c2,1e-05,right,base,base,left,0,3.0958373711249503,0
scenario189,60,100,20,100,100,0.4,20,80,20,80,40,c4,1e-05,left,base,right,base,0,1.849045820487547,0
scenario190,60,100,40,20,40,0.8,20,80,20,80,60,c1,1e-05,left,right,base,right,0,5.44283109882885,0
scenario191,40,20,40,60,100,0.6,40,60,20,80,60,c2,1e-05,base,left,right,base,0,1.675804696671758,0
scenario192,20,20,0,0,60,0.6,40,60,20,80,60,c4,1e-05,left,right,right,base,0,4.151361239462023,0
scenario193,0,20,0,0,100,0.6,0,100,20,80,80,c1,1e-05,base,left,left,right,0,5.491466041592285,0
scenario194,80,60,60,0,20,0.8,40,60,20,80,80,c2,1e-05,base,left,right,left,0,3.585866785869142,0
scenario195,80,20,0,0,100,0.4,0,100,20,80,80,c4,1e-05,right,base,left,right,0,0.9004475776777533,0
scenario196,20,40,0,60,100,0.6,40,60,20,80,100,c1,1e-05,left,right,base,left,0,5.077821319733818,0
scenario197,20,60,0,0,60,0.2,0,100,20,80,100,c2,1e-05,right,left,base,left,0,3.860630038311623,0
scenario198,40,100,0,100,40,0.4,0,100,20,80,100,c4,1e-05,right,base,left,base,0,22.984313659909407,0
scenario199,40,80,0,80,0,0.6,80,20,20,100,0,c1,1e-05,base,right,left,right,0,1.3273935645142765,0
scenario200,80,80,40,100,40,0.6,20,80,20,100,0,c2,1e-05,right,base,base,left,0,2.9554313225244164,0
scenario201,60,60,20,0,100,0.2,60,40,20,100,0,c4,1e-05,left,base,right,base,0,2.60531758664641,0
scenario202,60,40,20,80,20,0.6,60,40,20,100,20,c1,1e-05,left,right,base,right,0,5.327514043768328,0
scenario203,20,40,80,0,0,0.8,40,60,20,100,20,c2,1e-05,base,left,right,base,0,1.686184098449664,0
scenario204,20,20,40,100,80,0.6,100,0,20,100,20,c4,1e-05,left,right,right,base,0,3.329775724803666,0
scenario205,80,60,60,0,80,0.4,100,0,20,100,40,c1,1e-05,base,left,left,right,0,2.1133615606721814,0
scenario206,40,40,0,40,40,0.1,0,100,20,100,40,c2,1e-05,base,left,right,left,0,3.505607988389685,0
scenario207,40,60,40,0,0,0.8,40,60,20,100,40,c4,1e-05,right,base,left,right,0,1.147992249502434,0
scenario208,20,80,0,0,60,0.1,80,20,20,100,60,c1,1e-05,left,right,base,left,0,6.151533841666315,0
scenario209,60,60,100,100,40,0.6,40,60,20,100,60,c2,1e-05,right,left,base,left,0,2.9068876439019204,0
scenario210,40,40,0,20,60,0.4,80,20,20,100,60,c4,1e-05,right,base,left,base,0,2.550843384640013,0
scenario211,60,60,20,60,60,0.6,0,100,20,100,80,c1,1e-05,base,right,left,right,0,3.1627728054026307,0
scenario212,20,100,20,0,0,0.2,0,100,20,100,80,c2,1e-05,right,base,base,left,0,3.029120682287247,0
scenario213,60,100,80,20,40,0.8,40,60,20,100,80,c4,1e-05,left,base,right,base,0,3.644639730377212,0
scenario214,40,80,0,40,60,0.8,80,20,20,100,100,c1,1e-05,left,right,base,right,0,4.824197917154128,0
scenario215,20,60,0,40,0,0.2,0,100,20,100,100,c2,1e-05,base,left,right,base,0,1.6921574132190107,0
scenario216,40,20,40,0,100,0.1,40,60,20,100,100,c4,1e-05,left,right,right,base,0,4.486733229579594,0
scenario217,20,20,0,0,80,0.4,0,60,40,0,0,c1,1e-05,base,left,left,right,0,2.7309798615293523,0
scenario218,20,60,40,100,0,0.6,20,80,40,0,0,c2,1e-05,base,left,right,left,0,3.6673994423649456,0
scenario219,0,60,0,100,0,0.6,0,100,40,0,0,c4,1e-05,right,base,left,right,0,1407.365266718054,0
scenario220,60,100,0,100,100,0.6,80,20,40,0,20,c1,1e-05,left,right,base,left,0,5.945906248696894,0
scenario221,40,20,20,60,40,0.6,20,20,40,0,20,c2,1e-05,right,left,base,left,0,3.093511322231759,0
scenario222,20,60,40,20,60,0.4,100,60,40,0,20,c4,1e-05,right,base,left,base,0,4.308165579034264,0
scenario223,20,40,20,60,40,0.6,60,40,40,0,40,c1,1e-05,base,right,left,right,0,3.991423982505117,0
scenario224,20,100,20,0,80,0.4,60,40,40,0,40,c2,1e-05,right,base,base,left,0,2.471775782227592,0
scenario225,40,20,0,0,0,0.1,40,60,40,0,40,c4,1e-05,left,base,right,base,1,0.0,1
scenario226,60,100,0,40,100,0.4,0,100,40,0,60,c1,1e-05,left,right,base,right,0,5.237085168614946,0
scenario227,60,80,20,40,40,0.8,60,40,40,0,60,c2,1e-05,base,left,right,base,0,2.034430195216792,0
scenario228,20,20,40,80,60,0.6,100,40,40,0,60,c4,1e-05,left,right,right,base,0,1.7321061356300105,0
scenario229,20,40,0,100,60,0.2,20,80,40,0,80,c1,1e-05,base,left,left,right,0,3.783545973990788,0
scenario230,20,100,20,60,40,0.6,20,0,40,0,80,c2,1e-05,base,left,right,left,0,3.7493398335977046,0
scenario231,60,100,20,60,60,0.6,20,80,40,0,80,c4,1e-05,right,base,left,right,0,1.3348173427768657,0
scenario232,60,100,20,20,80,0.2,100,0,40,0,100,c1,1e-05,left,right,base,left,0,4.972239058121412,0
scenario233,60,100,20,40,0,0.6,0,100,40,0,100,c2,1e-05,right,left,base,left,0,3.126591229766293,0
scenario234,40,40,40,60,0,0.6,20,80,40,0,100,c4,1e-05,right,base,left,base,0,10.081436109550204,0
scenario235,0,20,0,0,0,0.8,40,60,40,20,0,c1,1e-05,base,right,left,right,0,2.08353143635174,0
scenario236,20,60,60,100,40,0.4,0,100,40,20,0,c2,1e-05,right,base,base,left,0,2.93426486926053,0
scenario237,20,100,20,20,100,0.8,20,80,40,20,0,c4,1e-05,left,base,right,base,0,2.5351590976674534,0
scenario238,20,60,0,0,0,0.8,100,0,40,20,20,c1,1e-05,left,right,base,right,0,4.336432241289948,0
scenario239,20,80,0,0,0,0.8,80,60,40,20,20,c2,1e-05,base,left,right,base,0,1.8235722200784867,0
