Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario21,60,40,0,60,40,0.6,0,100,0,20,0,c4,0.00135,left,right,right,base,0,4.316343793434499,0
scenario22,20,100,0,80,40,0.6,0,100,0,20,20,c1,0.00127,base,left,left,right,0,3.486257699322751,0
scenario23,60,100,0,20,40,0.8,0,100,0,20,20,c2,0.00268,right,left,base,left,0,3.2535462173953964,0
scenario24,20,60,0,20,40,0.8,0,100,0,20,20,c4,0.00733,right,base,left,base,0,11.721108350201948,0
scenario25,20,20,0,0,0,0.8,80,20,0,20,40,c1,0.00351,left,right,base,left,0,5.745098186827626,0
scenario26,60,20,0,20,40,0.8,0,100,0,20,40,c2,0.00291,base,left,right,base,0,1.8563857595438311,0
scenario27,60,60,0,0,0,0.8,80,20,0,20,40,c4,0.00155,right,base,left,right,1,0.0,1
scenario28,20,80,0,0,20,0.8,0,100,0,20,60,c1,0.00188,left,right,base,right,0,5.528319862324506,0
scenario29,20,20,0,0,80,0.4,0,100,0,20,60,c2,0.00427,right,base,base,left,0,3.0826487660598936,0
scenario30,20,80,0,0,80,0.4,0,100,0,20,60,c4,0.00386,left,base,right,base,1,0.0,1
scenario31,40,20,0,0,0,0.8,0,100,0,20,80,c1,0.0208,base,right,left,right,0,5.699372347738142,0
scenario32,40,80,0,0,0,0.8,0,100,0,20,80,c2,0.01813,base,left,right,left,0,3.421984425611574,0
scenario33,20,20,0,0,20,0.8,0,100,0,20,80,c4,0.00169,left,right,right,base,0,3.424839317431216,0
scenario34,40,40,0,0,80,0.4,0,100,0,20,100,c1,0.00145,base,left,left,right,0,3.61821985085942,0
scenario35,20,20,20,0,0,0.8,0,100,0,20,100,c2,0.00167,right,left,base,left,0,3.7035231657326433,0
scenario36,20,20,0,80,40,0.6,0,100,0,20,100,c4,0.00135,right,base,left,base,0,13.433279214719333,0
scenario37,20,60,20,0,0,0.8,0,100,0,40,0,c1,0.00135,left,right,base,left,0,6.4104823540768505,0
scenario38,40,40,0,20,40,0.8,0,100,0,40,0,c2,0.0032,base,left,right,base,0,1.7780339387736734,0
scenario39,40,80,0,20,40,0.8,0,100,0,40,0,c4,0.00287,right,base,left,right,0,1.296205137546218,0
scenario40,40,40,0,0,0,0.8,80,20,0,40,20,c1,0.00165,left,right,base,right,0,4.175956018593296,0
scenario41,20,40,0,40,40,0.6,0,100,0,40,20,c2,0.00141,right,base,base,left,0,2.6514725647496022,0
scenario42,40,100,0,0,80,0.4,0,100,0,40,20,c4,0.00128,left,base,right,base,0,3.8937110118974334,0
scenario43,60,100,0,0,0,0.8,0,100,0,40,40,c1,0.01753,base,right,left,right,0,3.4236915194858337,0
scenario44,20,80,0,40,40,0.6,0,100,0,40,40,c2,0.00131,base,left,right,left,0,3.571825130945004,0
scenario45,20,80,0,0,0,0.8,80,20,0,40,40,c4,0.00605,left,right,right,base,0,3.159169316996522,0
scenario46,20,60,0,0,80,0.4,0,100,0,40,60,c1,0.00365,base,left,left,right,0,2.4972884796954364,0
scenario47,20,20,0,60,40,0.6,0,100,0,40,60,c2,0.00281,right,left,base,left,0,3.4185229901803647,0
scenario48,60,80,0,0,0,0.8,80,20,0,40,60,c4,0.00232,right,base,left,base,0,2.9450154631141654,0
scenario49,20,100,0,60,40,0.6,0,100,0,40,80,c1,0.00246,left,right,base,left,0,4.864789748609415,0
scenario50,60,60,0,0,80,0.4,0,100,0,40,80,c2,0.00132,base,left,right,base,0,2.235545241420189,0
scenario51,20,60,0,0,20,0.8,0,100,0,40,80,c4,0.00145,right,base,left,right,0,1.2122275678747008,0
scenario52,20,60,0,80,40,0.6,0,100,0,40,100,c1,0.00124,left,right,base,right,0,5.573353707575011,0
scenario53,80,60,0,0,0,0.8,0,100,0,40,100,c2,0.00141,right,base,base,left,0,2.754555196539459,0
scenario54,20,20,0,0,0,0.8,0,100,0,40,100,c4,0.0566,left,base,right,base,0,3.3826722254557944,0
scenario55,20,80,0,0,0,0.8,0,100,0,60,0,c1,0.05148,base,right,left,right,0,3.0649091388890657,0
scenario56,20,80,0,100,40,0.6,0,100,0,60,0,c2,0.00125,base,left,right,left,0,3.428374876565228,0
scenario57,40,40,0,0,0,0.8,0,100,0,60,0,c4,0.02135,left,right,right,base,0,2.00650683439738,0
scenario58,20,20,0,20,40,0.8,0,100,0,60,20,c1,0.00885,base,left,left,right,0,3.438993778965063,0
scenario59,20,80,0,20,40,0.8,0,100,0,60,20,c2,0.00748,right,left,base,left,0,3.573285101952212,0
scenario60,20,60,0,40,40,0.8,0,100,0,60,20,c4,0.00256,right,base,left,base,0,10.574047312475978,0
scenario61,20,20,0,0,100,0.2,0,100,0,60,40,c1,0.0017,left,right,base,left,0,6.015208166179671,0
scenario62,20,100,0,0,0,0.8,0,100,0,60,40,c2,0.04891,base,left,right,base,0,1.808309150514838,0
scenario63,60,20,0,60,40,0.6,0,100,0,60,40,c4,0.00123,right,base,left,right,0,0.961184824843793,0
scenario64,20,60,0,0,0,0.8,0,100,0,60,60,c1,0.04996,left,right,base,right,0,5.564574310660261,0
scenario65,60,40,0,0,0,0.8,0,100,0,60,60,c2,0.02163,right,base,base,left,0,3.3003193382279,0
scenario66,60,20,0,0,0,0.8,0,100,0,60,60,c4,0.02033,left,base,right,base,0,2.169207226504753,0
scenario67,60,80,0,0,0,0.8,0,100,0,60,80,c1,0.01823,base,right,left,right,0,3.602260478160098,0
scenario68,40,100,0,0,0,0.8,0,100,0,60,80,c2,0.01778,base,left,right,left,0,5.738491381528373,0
scenario69,40,60,0,0,0,0.8,0,100,0,60,80,c4,0.01721,left,right,right,base,0,2.172057464034767,0
scenario70,20,40,0,20,40,0.8,0,100,0,60,100,c1,0.00954,base,left,left,right,0,2.4576993920422576,0
scenario71,20,100,0,20,40,0.8,0,100,0,60,100,c2,0.00786,right,left,base,left,0,4.2008681212193215,0
scenario72,20,100,0,0,0,0.8,80,20,0,60,100,c4,0.00659,right,base,left,base,0,3.6964275717797097,0
scenario73,20,40,0,0,0,0.8,80,20,0,80,0,c1,0.00507,left,right,base,left,0,4.828847997470296,0
scenario74,20,40,0,0,80,0.4,0,100,0,80,0,c2,0.00437,base,left,right,base,0,1.6354324921255676,0
scenario75,20,100,0,0,80,0.4,0,100,0,80,0,c4,0.00361,right,base,left,right,0,1.0824185750891728,0
scenario76,60,40,0,20,40,0.8,0,100,0,80,20,c1,0.00363,left,right,base,right,0,6.549909006447994,0
scenario77,40,20,0,20,40,0.8,0,100,0,80,20,c2,0.00322,right,base,base,left,0,3.209152383462913,0
scenario78,60,80,0,20,40,0.8,0,100,0,80,20,c4,0.00288,left,base,right,base,0,2.8842779343116347,0
scenario79,20,40,0,60,40,0.6,0,100,0,80,40,c1,0.00284,base,right,left,right,0,2.500360812510702,0
scenario80,20,80,0,60,40,0.6,0,100,0,80,40,c2,0.00258,base,left,right,left,0,3.2233528861084446,0
scenario81,40,60,0,20,40,0.8,0,100,0,80,40,c4,0.00298,left,right,right,base,0,4.371678278476713,0
scenario82,60,100,0,0,0,0.8,80,20,0,80,60,c1,0.00244,base,left,left,right,0,2.3540816561923967,0
scenario83,40,100,0,20,40,0.8,0,100,0,80,60,c2,0.00259,right,left,base,left,0,3.662625586963181,0
scenario84,60,20,0,40,40,0.8,0,100,0,80,60,c4,0.00126,right,base,left,base,0,24.334649688455656,0
scenario85,40,80,0,0,0,0.8,80,20,0,80,80,c1,0.00205,left,right,base,left,0,4.783592187102853,0
scenario86,20,40,0,0,20,0.8,0,100,0,80,80,c2,0.00204,base,left,right,base,0,2.2287615894117923,0
scenario87,60,40,0,0,0,0.8,80,20,0,80,80,c4,0.002,right,base,left,right,1,0.0,1
scenario88,20,80,0,0,80,0.4,80,20,0,80,100,c1,0.00191,left,right,base,right,0,4.928323198064688,0
scenario89,80,40,0,0,0,0.8,0,100,0,80,100,c2,0.00173,right,base,base,left,0,2.811296232975608,0
scenario90,20,40,0,80,40,0.6,0,100,0,80,100,c4,0.00175,left,base,right,base,0,2.8726033278816754,0
scenario91,40,60,0,0,0,0.8,80,20,0,100,0,c1,0.0019,base,right,left,right,0,3.359738222032854,0
scenario92,20,80,0,80,40,0.6,0,100,0,100,0,c2,0.00169,base,left,right,left,0,4.018292667120533,0
scenario93,20,80,0,0,100,0.2,0,100,0,100,0,c4,0.00152,left,right,right,base,0,4.7857889915538365,0
scenario94,60,40,0,0,80,0.4,0,100,0,100,20,c1,0.0017,base,left,left,right,0,3.097471020395681,0
scenario95,20,40,20,0,0,0.8,0,100,0,100,20,c2,0.00153,right,left,base,left,0,3.597007700067041,0
scenario96,20,100,0,0,20,0.8,0,100,0,100,20,c4,0.00165,right,base,left,base,0,26.812077111302344,0
scenario97,20,60,0,0,100,0.2,0,100,0,100,40,c1,0.00163,left,right,base,left,0,5.18513068258551,0
scenario98,40,20,0,0,80,0.4,0,100,0,100,40,c2,0.00161,base,left,right,base,0,2.263337102886425,0
scenario99,20,100,0,20,40,0.8,80,20,0,100,40,c4,0.00148,right,base,left,right,1,0.0,1
scenario100,80,80,0,0,0,0.8,0,100,0,100,60,c1,0.00142,left,right,base,right,0,5.243871534591806,0
scenario101,20,80,20,0,0,0.8,0,100,0,100,60,c2,0.00163,right,base,base,left,0,2.8742354650437485,0
scenario102,20,60,0,0,80,0.4,80,20,0,100,60,c4,0.00136,left,base,right,base,0,1.875496342532509,0
scenario103,40,60,0,0,80,0.4,0,100,0,100,80,c1,0.00145,base,right,left,right,0,2.5329241918125405,0
scenario104,40,20,0,0,0,0.8,80,20,0,100,80,c2,0.00126,base,left,right,left,0,3.3120221991157583,0
scenario105,40,80,0,0,80,0.4,0,100,0,100,80,c4,0.00153,left,right,right,base,1,0.0,1
scenario106,60,100,0,0,80,0.4,0,100,0,100,100,c1,0.0014,base,left,left,right,0,2.8614092751674245,0
scenario107,20,40,0,40,40,0.8,0,100,0,100,100,c2,0.00278,right,left,base,left,0,3.150074389143619,0
scenario108,20,80,0,40,40,0.8,0,100,0,100,100,c4,0.00236,right,base,left,base,0,19.38719664785464,0
scenario109,20,60,0,40,40,0.6,0,100,20,0,0,c1,0.00146,left,right,base,left,0,6.070855265794001,0
scenario110,20,20,0,40,40,0.6,0,100,20,0,0,c2,0.00149,base,left,right,base,0,1.571593207548831,0
scenario111,20,100,0,40,40,0.6,0,100,20,0,0,c4,0.00135,right,base,left,right,0,0.8117251457105701,0
scenario112,20,20,0,100,40,0.6,0,100,20,0,20,c1,0.00132,left,right,base,right,0,5.511745582988343,0
scenario113,20,40,0,0,100,0.4,0,100,20,0,20,c2,0.00135,right,base,base,left,0,2.5930412622541152,0
scenario114,20,20,0,0,100,0.4,0,100,20,0,20,c4,0.00142,left,base,right,base,1,0.0,1
scenario115,20,40,0,0,0,0.8,0,100,20,0,40,c1,0.05996,base,right,left,right,0,3.391431421307108,0
scenario116,20,40,0,0,0,0.8,0,100,20,0,40,c2,0.05925,base,left,right,left,0,6.175452473039068,0
scenario117,20,40,0,0,0,0.8,0,100,20,0,40,c4,0.06,left,right,right,base,0,2.136225569164349,0
scenario118,20,40,0,0,0,0.8,0,100,20,0,60,c1,0.05824,base,left,left,right,0,2.6389495022390665,0
scenario119,20,40,0,0,0,0.8,0,100,20,0,60,c2,0.06067,right,left,base,left,0,3.029299284884236,0
scenario120,20,40,0,0,0,0.8,0,100,20,0,60,c4,0.05977,right,base,left,base,0,31.09024283855637,0
scenario121,20,40,0,0,0,0.8,0,100,20,0,80,c1,0.06031,left,right,base,left,0,6.391838416840122,0
scenario122,20,40,0,0,0,0.8,0,100,20,0,80,c2,0.05964,base,left,right,base,0,2.285564294725293,0
scenario123,20,40,0,0,0,0.8,0,100,20,0,80,c4,0.05912,right,base,left,right,0,1.0661903007205102,0
scenario124,20,40,0,0,0,0.8,0,100,20,0,100,c1,0.05824,left,right,base,right,0,5.543725616278479,0
scenario125,20,60,0,0,100,0.4,0,100,20,0,100,c2,0.00132,right,base,base,left,0,2.133284418208743,0
scenario126,20,40,0,0,0,0.8,0,100,20,0,100,c4,0.06057,left,base,right,base,1,0.0,1
scenario127,20,80,0,0,100,0.4,0,100,20,20,0,c1,0.0014,base,right,left,right,0,4.408989935789677,0
scenario128,20,40,0,0,0,0.8,0,100,20,20,0,c2,0.06063,base,left,right,left,0,6.377331116428347,0
scenario129,20,40,0,0,0,0.8,0,100,20,20,0,c4,0.05829,left,right,right,base,0,4.293091249274396,0
scenario130,20,40,0,0,0,0.8,0,100,20,20,20,c1,0.05981,base,left,left,right,0,3.59883257616091,0
scenario131,20,40,0,0,0,0.8,0,100,20,20,20,c2,0.05953,right,left,base,left,0,3.504354616397754,0
scenario132,20,40,0,0,0,0.8,0,100,20,20,20,c4,0.0601,right,base,left,base,0,12.777350176423854,0
scenario133,20,40,0,0,0,0.8,0,100,20,20,40,c1,0.05917,left,right,base,left,0,6.36023566318853,0
scenario134,20,40,0,0,0,0.8,0,100,20,20,40,c2,0.06044,base,left,right,base,0,1.7978639732471813,0
scenario135,20,40,0,0,0,0.8,0,100,20,20,40,c4,0.0594,right,base,left,right,0,1.3944312604881806,0
scenario136,20,40,0,0,0,0.8,0,100,20,20,60,c1,0.06079,left,right,base,right,0,5.73957795295974,0
scenario137,20,40,0,0,0,0.8,0,100,20,20,60,c2,0.05947,right,base,base,left,0,3.003052475161669,0
scenario138,20,40,0,0,0,0.8,0,100,20,20,60,c4,0.05944,left,base,right,base,0,3.634529202933021,0
scenario139,20,40,0,0,0,0.8,0,100,20,20,80,c1,0.06128,base,right,left,right,0,3.4597459479570745,0
scenario140,20,40,0,0,0,0.8,0,100,20,20,80,c2,0.05891,base,left,right,left,0,3.414393772764336,0
scenario141,20,40,0,0,0,0.8,0,100,20,20,80,c4,0.05893,left,right,right,base,1,0.0,1
scenario142,20,40,0,0,0,0.8,0,100,20,20,100,c1,0.05967,base,left,left,right,0,2.62549899749014,0
scenario143,20,40,0,0,0,0.8,0,100,20,20,100,c2,0.05954,right,left,base,left,0,2.8245073387197848,0
scenario144,20,40,0,0,0,0.8,0,100,20,20,100,c4,0.0594,right,base,left,base,0,23.11355348267486,0
scenario145,20,40,0,0,0,0.8,0,100,20,40,0,c1,0.05965,left,right,base,left,0,6.430356430425468,0
scenario146,20,40,0,0,0,0.8,0,100,20,40,0,c2,0.05954,base,left,right,base,0,2.084355564470088,0
scenario147,20,40,0,0,0,0.8,0,100,20,40,0,c4,0.05969,right,base,left,right,0,0.8887269709341364,0
scenario148,20,40,0,0,0,0.8,0,100,20,40,20,c1,0.05921,left,right,base,right,0,6.407299594961607,0
scenario149,20,40,0,0,0,0.8,0,100,20,40,20,c2,0.05971,right,base,base,left,0,2.543263767327195,0
scenario150,20,40,0,0,0,0.8,0,100,20,40,20,c4,0.05956,left,base,right,base,1,0.0,1
scenario151,20,40,0,0,0,0.8,0,100,20,40,40,c1,0.05932,base,right,left,right,0,2.4535914042348064,0
scenario152,20,40,0,0,0,0.8,0,100,20,40,40,c2,0.05965,base,left,right,left,0,6.518842796948759,0
scenario153,60,40,0,40,40,0.8,0,100,20,40,40,c4,0.00122,left,right,right,base,0,4.27688899440078,0
scenario154,20,40,0,0,0,0.8,0,100,20,40,60,c1,0.05945,base,left,left,right,0,3.656380770812888,0
scenario155,20,40,0,0,0,0.8,0,100,20,40,60,c2,0.05858,right,left,base,left,0,4.293909101152203,0
scenario156,20,40,0,0,0,0.8,0,100,20,40,60,c4,0.06011,right,base,left,base,0,21.08965484245125,0
scenario157,20,100,0,0,100,0.4,0,100,20,40,80,c1,0.00126,left,right,base,left,0,5.3350913254171255,0
scenario158,20,40,0,0,0,0.8,0,100,20,40,80,c2,0.05983,base,left,right,base,0,1.822357747042442,0
scenario159,20,40,0,0,0,0.8,0,100,20,40,80,c4,0.05871,right,base,left,right,0,1.2963829493659689,0
scenario160,20,40,0,0,0,0.8,0,100,20,40,100,c1,0.06008,left,right,base,right,0,6.246973331236109,0
scenario161,40,40,0,60,40,0.6,0,100,20,40,100,c2,0.0013,right,base,base,left,0,1.92147763275666,0
scenario162,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.0597,left,base,right,base,0,2.0072649749538205,0
scenario163,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.06041,base,right,left,right,0,2.664364821169872,0
scenario164,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.05981,base,left,right,left,0,6.2787414831803305,0
scenario165,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.05934,left,right,right,base,0,3.1516401956591955,0
scenario166,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.05923,base,left,left,right,0,2.9386012306083376,0
scenario167,20,40,0,0,0,0.8,0,100,20,60,20,c2,0.05922,right,left,base,left,0,4.350018223491435,0
scenario168,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.05937,right,base,left,base,0,19.610704811053456,0
scenario169,20,40,0,0,0,0.8,0,100,20,60,40,c1,0.06032,left,right,base,left,0,6.437661932783039,0
scenario170,20,100,20,80,40,0.6,0,100,20,60,40,c2,0.00125,base,left,right,base,0,2.2917962150494104,0
scenario171,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.06009,right,base,left,right,0,1.176415636874797,0
scenario172,20,40,0,0,0,0.8,0,100,20,60,60,c1,0.05962,left,right,base,right,0,6.046991078473125,0
scenario173,20,40,0,0,0,0.8,0,100,20,60,60,c2,0.05922,right,base,base,left,0,2.6984321989582285,0
scenario174,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.05887,left,base,right,base,0,1.9793396402411096,0
scenario175,20,40,0,0,0,0.8,0,100,20,60,80,c1,0.05879,base,right,left,right,0,2.5056107005518333,0
scenario176,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.05859,base,left,right,left,0,4.810154575993415,0
scenario177,20,40,0,0,0,0.8,0,100,20,60,80,c4,0.05872,left,right,right,base,0,4.587539987182214,0
scenario178,20,40,0,0,0,0.8,0,100,20,60,100,c1,0.05928,base,left,left,right,0,3.1015544151745096,0
scenario179,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.05999,right,left,base,left,0,3.0743538752726813,0
scenario180,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.05859,right,base,left,base,0,26.32470593310909,0
scenario181,20,40,0,0,0,0.8,0,100,20,80,0,c1,0.05834,left,right,base,left,0,5.994504470853934,0
scenario182,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.06137,base,left,right,base,0,2.136694133792997,0
scenario183,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.05974,right,base,left,right,0,1.0421378354197457,0
scenario184,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.05971,left,right,base,right,0,5.606588144732597,0
scenario185,20,40,0,0,0,0.8,0,100,20,80,20,c2,0.06004,right,base,base,left,0,3.2278732428379246,0
scenario186,20,40,0,0,0,0.8,0,100,20,80,20,c4,0.05966,left,base,right,base,1,0.0,1
scenario187,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.05883,base,right,left,right,1,0.0,1
scenario188,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.06106,base,left,right,left,0,4.1046604116870045,0
scenario189,20,40,0,0,0,0.8,0,100,20,80,40,c4,0.05906,left,right,right,base,0,2.920214110614396,0
scenario190,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.05955,base,left,left,right,0,2.582518220116248,0
scenario191,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.06123,right,left,base,left,0,4.364030729665887,0
scenario192,20,40,0,0,0,0.8,0,100,20,80,60,c4,0.06039,right,base,left,base,0,26.32976758789732,0
scenario193,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.06047,left,right,base,left,0,6.384236119691862,0
scenario194,20,40,0,0,0,0.8,0,100,20,80,80,c2,0.05906,base,left,right,base,0,2.2234645106793387,0
scenario195,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.05817,right,base,left,right,0,1.1325939325566288,0
scenario196,20,40,0,0,0,0.8,0,100,20,80,100,c1,0.06103,left,right,base,right,0,5.81690466839705,0
scenario197,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0579,right,base,base,left,0,2.979827203912573,0
scenario198,20,40,0,0,0,0.8,0,100,20,80,100,c4,0.06027,left,base,right,base,0,3.306997211225533,0
scenario199,20,40,0,0,0,0.8,0,100,20,100,0,c1,0.05948,base,right,left,right,1,0.0,1
scenario200,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.0603,base,left,right,left,0,5.782199294228165,0
scenario201,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.05993,left,right,right,base,0,1.9471115482148027,0
scenario202,20,40,0,20,40,0.8,80,20,20,100,20,c1,0.00124,base,left,left,right,0,2.064552726389518,0
scenario203,20,40,0,0,0,0.8,0,100,20,100,20,c2,0.06053,right,left,base,left,0,3.73268783128328,0
scenario204,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.05999,right,base,left,base,0,23.20595723019629,0
scenario205,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.05866,left,right,base,left,0,6.240992114230674,0
scenario206,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.05948,base,left,right,base,0,2.3074233088305625,0
scenario207,20,40,0,0,0,0.8,0,100,20,100,40,c4,0.05934,right,base,left,right,0,0.8286030740436509,0
scenario208,20,40,0,0,0,0.8,0,100,20,100,60,c1,0.05896,left,right,base,right,0,6.116391169466168,0
scenario209,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.05892,right,base,base,left,0,3.2945035402133795,0
scenario210,20,20,0,0,80,0.4,80,20,20,100,60,c4,0.0012,left,base,right,base,0,2.876672884411457,0
scenario211,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.05906,base,right,left,right,0,2.6328099144546577,0
scenario212,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.0604,base,left,right,left,0,4.717461978356746,0
scenario213,40,20,0,60,40,0.6,0,100,20,100,80,c4,0.00128,left,right,right,base,1,0.0,1
scenario214,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.05899,base,left,left,right,0,3.4900005720475065,0
scenario215,20,40,0,0,0,0.8,0,100,20,100,100,c2,0.06118,right,left,base,left,0,3.759267760070733,0
scenario216,20,40,0,0,0,0.8,0,100,20,100,100,c4,0.05902,right,base,left,base,0,17.23091622729507,0
scenario217,20,40,0,0,0,0.8,0,100,40,0,0,c1,0.06001,left,right,base,left,0,6.630317591362775,0
scenario218,20,40,0,0,0,0.8,0,100,40,0,0,c2,0.06046,base,left,right,base,0,2.261317722872751,0
scenario219,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.06069,right,base,left,right,0,0.8693379097037685,0
scenario220,20,40,0,0,0,0.8,0,100,40,0,20,c1,0.0612,left,right,base,right,0,6.033477921847303,0
scenario221,20,40,0,0,0,0.8,0,100,40,0,20,c2,0.06017,right,base,base,left,0,2.975490543206399,0
scenario222,20,40,0,0,0,0.8,0,100,40,0,20,c4,0.0595,left,base,right,base,1,0.0,1
scenario223,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.06002,base,right,left,right,0,2.718661511359441,0
scenario224,20,40,0,0,0,0.8,0,100,40,0,40,c2,0.06065,base,left,right,left,0,3.451272665620022,0
scenario225,20,40,0,0,0,0.8,0,100,40,0,40,c4,0.06064,left,right,right,base,0,4.622445462068676,0
scenario226,20,40,0,0,0,0.8,0,100,40,0,60,c1,0.05927,base,left,left,right,0,2.737176243647298,0
scenario227,20,40,0,0,0,0.8,0,100,40,0,60,c2,0.05894,right,left,base,left,0,3.1601086100657287,0
scenario228,20,40,0,0,0,0.8,0,100,40,0,60,c4,0.05986,right,base,left,base,0,20.34821849637881,0
scenario229,40,40,0,40,40,0.8,0,100,40,0,80,c1,0.00127,left,right,base,left,0,6.056899561405221,0
scenario230,20,40,0,0,0,0.8,0,100,40,0,80,c2,0.05851,base,left,right,base,0,2.2372930237731725,0
scenario231,20,40,0,0,0,0.8,0,100,40,0,80,c4,0.05982,right,base,left,right,0,0.728663580649569,0
scenario232,20,40,0,0,0,0.8,0,100,40,0,100,c1,0.0591,left,right,base,right,0,5.84825050248785,0
scenario233,20,40,0,0,0,0.8,0,100,40,0,100,c2,0.05883,right,base,base,left,0,3.277601962988085,0
scenario234,20,40,0,0,0,0.8,0,100,40,0,100,c4,0.05936,left,base,right,base,0,3.3257564815168914,0
scenario235,20,40,0,0,0,0.8,0,100,40,20,0,c1,0.0594,base,right,left,right,0,3.290899958774188,0
scenario236,20,40,0,0,0,0.8,0,100,40,20,0,c2,0.05964,base,left,right,left,0,3.191162877943228,0
scenario237,20,40,0,0,0,0.8,0,100,40,20,0,c4,0.05903,left,right,right,base,0,2.925620139054131,0
scenario238,20,40,0,0,0,0.8,0,100,40,20,20,c1,0.05924,base,left,left,right,0,2.9572256674573083,0
scenario239,20,40,0,0,0,0.8,0,100,40,20,20,c2,0.05933,right,left,base,left,0,4.024607986568464,0
