Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario136,60,40,80,60,60,0.6,40,60,20,20,60,c1,1e-05,left,right,base,left,0,4.387430934512947,0
scenario137,20,20,0,100,100,0.1,20,80,20,20,60,c2,1e-05,right,left,base,left,0,3.0833710738977445,0
scenario138,40,60,20,0,80,0.8,20,80,20,20,60,c4,1e-05,right,base,left,base,0,13.227258126776892,0
scenario139,80,100,0,0,80,0.2,0,100,20,20,80,c1,1e-05,base,right,left,right,0,2.53376487429816,0
scenario140,20,40,20,0,80,0.4,100,100,20,20,80,c2,1e-05,right,base,base,left,0,2.792494410716167,0
scenario141,80,20,0,20,40,0.8,20,80,20,20,80,c4,1e-05,left,base,right,base,0,1.966612782174072,0
scenario142,20,100,60,0,80,0.4,40,60,20,20,100,c1,1e-05,left,right,base,right,0,5.741443225769225,0
scenario143,60,20,0,0,80,0.1,40,60,20,20,100,c2,1e-05,base,left,right,base,0,1.7104697969077185,0
scenario144,60,60,20,100,60,0.6,60,100,20,20,100,c4,1e-05,left,right,right,base,1,0.0,1
scenario145,80,20,60,20,40,0.8,20,80,20,40,0,c1,1e-05,base,left,left,right,0,2.809103536801057,0
scenario146,60,20,40,100,60,0.2,100,0,20,40,0,c2,1e-05,base,left,right,left,0,2.849806354415588,0
scenario147,20,20,60,60,40,0.6,0,100,20,40,0,c4,1e-05,right,base,left,right,0,1.3086351331293755,0
scenario148,60,100,40,100,60,0.6,100,0,20,40,20,c1,1e-05,left,right,base,left,0,6.68235616436642,0
scenario149,60,60,0,0,80,0.4,100,0,20,40,20,c2,1e-05,right,left,base,left,0,2.7218559117274275,0
scenario150,60,40,20,20,0,0.8,20,80,20,40,20,c4,1e-05,right,base,left,base,0,31.66509581960893,0
scenario151,20,60,0,40,80,0.8,0,100,20,40,40,c1,1e-05,base,right,left,right,0,5.511116322211357,0
scenario152,40,20,100,20,40,0.8,80,20,20,40,40,c2,1e-05,right,base,base,left,0,3.141968823114293,0
scenario153,20,20,0,0,60,0.1,100,0,20,40,40,c4,1e-05,left,base,right,base,1,0.0,1
scenario154,60,40,60,100,0,0.6,40,60,20,40,60,c1,1e-05,left,right,base,right,0,5.922025945311518,0
scenario155,80,100,20,40,40,0.8,0,100,20,40,60,c2,1e-05,base,left,right,base,0,1.7561867249456906,0
scenario156,40,100,80,0,60,0.2,40,20,20,40,60,c4,1e-05,left,right,right,base,0,3.4691009392903664,0
scenario157,40,40,20,0,40,0.8,60,40,20,40,80,c1,1e-05,base,left,left,right,0,2.457403353520136,0
scenario158,60,100,20,100,0,0.6,100,0,20,40,80,c2,1e-05,base,left,right,left,0,3.8772900496324,0
scenario159,40,20,100,20,40,0.8,20,80,20,40,80,c4,1e-05,right,base,left,right,0,1.204479817449409,0
scenario160,20,100,60,0,0,0.8,100,0,20,40,100,c1,1e-05,left,right,base,left,0,5.994453026826533,0
scenario161,40,100,0,100,40,0.6,40,60,20,40,100,c2,1e-05,right,left,base,left,0,2.9308507984402743,0
