Instances,PathInteraction,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,algo_safety
scenario275,c2,right,base,base,left,1.0,40,20,80,0,100,0,60,0,2.574161905112596,0
scenario276,c1,base,left,left,right,0.8,60,100,20,60,100,40,100,0,3.188468435760978,0
scenario277,c1,left,right,base,right,0.4,80,60,0,80,80,100,60,0,4.759823532178806,0
scenario278,c4,left,base,right,base,1.0,20,0,40,20,80,100,0,0,3.257360625358844,0
scenario279,c4,left,right,right,base,1.0,100,80,40,40,60,0,80,0,3.775610230432619,0
scenario280,c1,left,right,base,right,0.6,80,60,80,0,100,20,20,0,5.399350393953855,0
scenario281,c4,left,right,right,base,1.0,80,80,80,40,40,0,20,0,4.301463790224702,0
scenario282,c4,right,base,left,base,0.2,0,40,40,100,40,20,0,0,30.03341819532181,0
scenario283,c1,left,right,base,right,0.1,20,100,20,40,0,60,80,0,5.993772853572422,0
scenario284,c2,base,left,right,base,0.1,80,80,20,80,0,20,0,0,1.815643379746148,0
scenario285,c2,right,left,base,left,0.6,40,0,100,100,0,0,20,0,3.413435250176091,0
scenario286,c4,right,base,left,base,0.2,0,60,40,0,20,80,100,0,10.268052425862296,0
scenario287,c4,left,right,right,base,0.6,80,20,80,100,40,100,100,0,4.503630897065047,0
scenario288,c2,base,left,right,base,0.8,100,80,80,20,60,80,100,0,1.765488977037805,0
scenario289,c4,right,base,left,base,0.4,20,20,0,20,100,60,40,0,23.55802918095328,0
scenario290,c2,base,left,right,base,0.4,0,0,0,60,60,80,60,0,1.7486642135330492,0
scenario291,c2,base,left,right,left,0.1,20,20,40,60,60,40,100,0,3.3792379697937007,0
scenario292,c4,right,base,left,base,0.2,100,40,60,60,60,60,80,0,11.970126891712464,0
scenario293,c4,right,base,left,base,0.2,60,80,20,60,80,100,80,0,3.2495202757535018,0
scenario294,c1,base,right,left,right,0.2,0,80,0,0,40,100,80,0,3.295864744576168,0
scenario295,c2,base,left,right,base,0.8,100,100,100,80,100,100,80,0,1.577213613225457,0
scenario296,c2,right,base,base,left,1.0,40,60,60,80,20,40,0,0,2.2687068855482955,0
scenario297,c1,left,right,base,right,0.6,20,40,40,40,80,0,20,0,5.550076329681056,0
scenario298,c2,base,left,right,left,0.6,100,80,0,20,60,100,60,0,2.960982072626224,0
scenario299,c1,base,right,left,right,0.1,0,0,60,80,40,0,60,0,2.9942528536359254,0
scenario300,c2,base,left,right,base,0.1,40,80,0,40,80,40,0,0,1.968855463018761,0
scenario301,c1,left,right,base,right,0.8,60,80,60,40,0,20,40,0,4.030251637723758,0
scenario302,c2,base,left,right,left,0.6,60,60,80,60,100,0,80,0,2.784027614756801,0
scenario303,c4,right,base,left,right,1.0,60,20,40,60,0,40,60,1,0.0,1
scenario304,c1,left,right,base,right,1.0,20,0,60,100,100,0,100,0,5.370044470269423,0
scenario305,c4,right,base,left,base,0.4,0,40,60,100,80,80,40,0,83.84754356956839,0
scenario306,c4,left,base,right,base,0.4,100,0,20,0,80,20,80,0,3.4631980412253,0
scenario307,c4,right,base,left,right,0.6,80,60,20,0,20,60,40,0,1.1362541404938489,0
scenario308,c4,left,right,right,base,1.0,0,100,0,40,40,80,20,0,2.860531270071809,0
scenario309,c4,left,base,right,base,1.0,40,80,100,20,100,80,0,0,2.897462431975229,0
scenario310,c2,right,left,base,left,1.0,100,100,60,0,0,0,80,0,2.536460608122698,0
scenario311,c1,left,right,base,right,0.8,0,0,60,20,0,80,0,0,4.544331366926166,0
scenario312,c2,base,left,right,left,0.6,100,40,80,20,40,40,40,0,2.7648909111931186,0
scenario313,c1,left,right,base,left,0.6,20,80,40,100,0,80,60,0,6.493894424364935,0
scenario314,c1,left,right,base,right,0.2,100,20,20,100,0,100,0,0,3.958978582526139,0
scenario315,c4,right,base,left,base,0.8,80,40,20,20,80,60,0,0,6.004617262889989,0
scenario316,c2,right,base,base,left,0.8,0,60,40,0,80,40,80,0,3.5681555222447416,0
scenario317,c4,left,base,right,base,0.1,60,60,0,0,80,40,0,1,0.0,1
scenario318,c1,left,right,base,right,0.2,40,60,100,20,60,100,80,0,5.597181882717338,0
scenario319,c1,left,right,base,right,0.8,40,100,60,100,20,60,40,0,4.753316788982095,0
scenario320,c4,right,base,left,base,1.0,60,40,100,40,80,60,100,0,70.94484320057711,0
scenario321,c2,base,left,right,left,0.8,60,100,100,80,60,0,0,0,3.337441694608332,0
scenario322,c1,left,right,base,right,1.0,0,20,80,80,20,100,40,0,5.825355957776278,0
scenario323,c2,base,left,right,left,0.4,80,0,100,20,60,20,60,0,2.410445085908399,0
scenario324,c2,right,left,base,left,0.1,60,40,40,100,80,100,80,0,2.728711103365129,0
scenario325,c4,right,base,left,base,0.6,100,40,20,100,20,60,20,0,2.553811529008986,0
scenario326,c4,right,base,left,base,0.4,20,0,100,0,0,40,40,0,1318.7766624361464,0
scenario327,c2,base,left,right,base,0.8,0,20,0,40,60,0,0,0,2.1753810243144382,0
scenario328,c1,base,right,left,right,0.4,20,80,100,100,40,40,60,0,4.240715029328875,0
scenario329,c4,left,base,right,base,0.8,20,100,100,60,80,0,20,1,0.0,1
scenario330,c2,right,base,base,left,0.4,40,80,100,60,20,100,100,0,2.9287379891702785,0
scenario331,c4,right,base,left,base,0.1,80,0,40,60,100,60,20,0,2.574307560929917,0
scenario332,c4,left,base,right,base,0.6,20,60,80,40,80,80,100,0,3.9696885938264894,0
scenario333,c4,right,base,left,base,0.6,40,100,80,20,100,100,100,0,9.683053254498123,0
scenario334,c1,left,right,base,right,0.1,0,0,20,60,0,40,20,0,5.814517566710833,0
scenario335,c2,right,left,base,left,1.0,0,100,0,100,20,60,60,0,3.200870256335352,0
scenario336,c4,left,base,right,base,0.4,80,20,60,60,20,80,20,1,0.0,1
scenario337,c2,right,left,base,left,0.2,80,80,60,100,100,20,40,0,2.8320415667523933,0
scenario338,c2,base,left,right,base,0.8,0,80,40,100,60,100,20,0,1.6824398794043207,0
scenario339,c2,base,left,right,left,0.1,60,60,80,20,80,100,40,0,3.729648071411365,0
scenario340,c1,left,right,base,right,1.0,60,20,80,0,20,20,100,0,6.1394542424280525,0
scenario341,c4,right,base,left,base,0.2,100,40,60,80,40,40,100,0,42.91892952278553,0
scenario342,c1,left,right,base,right,0.8,60,100,60,20,20,20,80,0,5.563179658808266,0
scenario343,c2,base,left,right,left,0.4,100,60,0,0,0,60,0,0,3.876882776873728,0
scenario344,c1,left,right,base,right,1.0,100,0,60,100,60,100,20,0,4.688025359301476,0
scenario345,c4,right,base,left,base,0.8,40,60,20,20,40,40,60,0,20.406088763302183,0
scenario346,c2,base,left,right,left,0.1,40,100,100,0,40,20,40,0,3.337329907190737,0
scenario347,c4,right,base,left,base,0.2,20,100,0,80,60,20,60,0,8.591380744032259,0
scenario348,c1,left,right,base,left,1.0,80,40,60,60,100,0,0,0,5.960024302938228,0
scenario349,c4,right,base,left,base,0.1,40,20,80,20,100,60,20,0,3.612206469840586,0
scenario350,c4,right,base,left,base,0.2,0,80,40,80,100,60,20,0,27.74628595953567,0
scenario351,c1,base,right,left,right,0.1,100,40,80,20,100,0,60,0,3.0782191247721413,0
scenario352,c4,right,base,left,base,0.1,20,60,40,60,40,20,0,0,4.546791929831354,0
scenario353,c2,base,left,right,left,0.4,40,0,0,0,40,100,0,1,0.0,1
scenario354,c4,right,base,left,base,0.8,60,0,0,0,100,80,0,0,3.3873173372165057,0
scenario355,c2,base,left,right,base,0.4,40,100,20,0,80,60,20,0,1.7396015719044366,0
scenario356,c1,left,right,base,right,0.1,60,40,20,0,60,60,40,0,3.74815771813308,0
scenario357,c2,right,left,base,left,0.2,80,60,100,0,40,0,100,0,3.42351747937639,0
scenario358,c1,left,right,base,right,0.8,20,80,20,100,40,0,100,0,5.65206625027506,0
scenario359,c4,right,base,left,base,0.6,100,20,60,80,100,20,80,0,4.041899976668306,0
scenario360,c2,base,left,right,base,0.2,40,100,40,100,100,0,100,0,1.757221724664775,0
scenario361,c1,base,left,left,right,1.0,40,40,0,0,100,100,20,0,2.064665317779532,0
scenario362,c1,left,right,base,right,1.0,60,0,100,80,60,40,40,0,5.675240576992778,0
scenario363,c2,base,left,right,base,0.4,80,60,100,40,100,40,20,0,1.554714066488169,0
scenario364,c4,right,base,left,base,0.6,0,0,100,80,0,80,80,0,18.51549163232378,0
scenario365,c2,base,left,right,left,0.4,100,80,80,80,100,80,100,0,3.836748118407624,0
scenario366,c4,right,base,left,base,0.4,80,100,20,80,20,80,80,0,3.4963008774310587,0
scenario367,c1,left,right,base,right,0.6,0,0,80,0,80,60,100,0,5.604553831989374,0
scenario368,c1,left,right,base,right,0.6,40,20,0,100,60,40,60,0,7.8925159029028,0
scenario369,c1,left,right,base,right,0.6,0,20,20,100,100,0,20,0,5.52977217540642,0
scenario370,c2,base,left,right,base,0.2,100,20,0,80,80,20,20,0,1.6511469708144335,0
scenario371,c1,left,right,base,left,0.4,0,100,20,40,60,100,0,0,4.571315698739714,0
scenario372,c1,left,right,base,right,0.8,20,40,60,0,80,20,60,0,5.794256088916438,0
scenario373,c2,right,base,base,left,0.4,60,60,0,20,60,0,80,0,2.129711603523615,0
scenario374,c4,left,right,right,base,0.6,0,20,40,20,20,0,40,0,3.2242542451388982,0
scenario375,c4,left,right,right,base,0.2,60,0,80,20,0,20,20,0,4.788698952710628,0
scenario376,c4,left,base,right,base,0.1,80,20,20,100,20,0,100,0,2.844019005902328,0
scenario377,c4,right,base,left,base,0.2,20,0,80,0,60,40,60,0,9.58661145138318,0
scenario378,c4,right,base,left,right,0.4,60,80,20,80,80,80,60,0,1.143684992841109,0
scenario379,c2,base,left,right,base,0.6,100,0,40,40,0,20,0,0,1.981550574912023,0
scenario380,c2,right,base,base,left,0.6,20,100,20,0,100,0,40,0,3.3272114615050383,0
scenario381,c1,left,right,base,left,0.6,20,20,60,0,40,100,80,0,4.703049041344212,0
scenario382,c1,left,right,base,right,0.8,0,60,80,100,80,20,100,0,5.901924690884173,0
scenario383,c1,base,left,left,right,0.6,0,40,40,60,100,80,40,0,2.637472215844336,0
scenario384,c2,base,left,right,base,0.2,0,60,0,40,0,100,60,0,1.780195048671566,0
scenario385,c4,right,base,left,base,0.1,80,100,40,80,80,100,20,0,4.489850720673334,0
scenario386,c1,left,right,base,right,0.8,80,0,80,80,100,100,40,0,5.530110620259271,0
scenario387,c4,right,base,left,base,1.0,80,80,40,100,20,40,60,0,2.9410623688259734,0
scenario388,c1,left,right,base,left,0.8,40,0,40,20,100,100,40,0,4.629885302846721,0
scenario389,c4,right,base,left,base,0.1,60,0,60,60,60,100,100,0,2.8435612324554,0
scenario390,c4,right,base,left,base,0.8,100,100,100,40,40,60,0,0,2.6717407004196825,0
scenario391,c1,base,left,left,right,0.1,80,40,40,60,40,100,80,0,2.5823161565258554,0
scenario392,c2,right,left,base,left,0.8,40,0,60,60,20,60,0,1,0.0,1
scenario393,c2,base,left,right,left,0.2,100,0,100,60,20,80,20,0,3.0727535595308737,0
scenario394,c1,left,right,base,right,0.6,100,100,20,60,80,20,100,0,5.6733025674014135,0
scenario395,c1,base,right,left,right,0.8,20,80,0,20,20,60,60,0,2.815056820627704,0
scenario396,c2,base,left,right,left,0.4,100,20,20,0,40,40,60,0,2.958439909769064,0
scenario397,c1,base,right,left,right,1.0,80,100,80,60,0,80,0,0,2.6674461238972524,0
scenario398,c2,base,left,right,left,0.4,100,40,80,60,100,60,60,0,3.182691986732064,0
scenario399,c4,right,base,left,right,0.2,0,100,80,40,20,40,80,0,0.7711961996668095,0
scenario400,c4,right,base,left,right,0.2,60,60,60,100,80,0,40,0,1.1273564959581173,0
scenario401,c4,right,base,left,base,0.6,60,80,100,40,60,20,40,0,16.024228927333404,0
scenario402,c2,base,left,right,left,0.1,60,60,80,40,0,40,40,0,3.6605654762692015,0
scenario403,c1,left,right,base,right,0.6,60,20,0,80,100,100,0,0,6.888454176750628,0
scenario404,c4,left,base,right,base,0.2,40,20,40,20,80,20,20,1,0.0,1
scenario405,c4,left,right,right,base,0.8,40,20,60,60,60,40,40,0,4.623773235055654,0
scenario406,c2,right,base,base,left,1.0,20,80,100,100,80,60,0,0,2.080825274742476,0
scenario407,c4,left,base,right,base,0.2,60,80,80,0,60,0,20,0,2.2266577092343742,0
scenario408,c4,right,base,left,base,0.8,80,60,80,60,40,60,80,0,3.083232366914891,0
scenario409,c1,base,right,left,right,0.8,20,40,100,80,20,100,20,0,2.9740242656248874,0
scenario410,c2,base,left,right,left,0.6,100,60,60,100,40,20,60,0,3.524568900569007,0
scenario411,c1,base,left,left,right,0.1,0,100,100,100,60,40,40,0,3.0396041434663554,0
scenario412,c4,right,base,left,base,0.2,100,40,40,40,20,100,100,0,3.1406701110082658,0
scenario413,c4,right,base,left,base,0.4,40,80,60,80,40,100,20,0,3.554510082059426,0
scenario414,c1,left,right,base,right,0.1,80,40,60,40,40,80,0,0,4.676014095848743,0
scenario415,c2,right,left,base,left,1.0,40,40,80,20,0,20,40,0,3.048345934911573,0
scenario416,c1,base,right,left,right,0.4,20,80,0,20,100,20,100,0,2.699121053377725,0
scenario417,c2,base,left,right,left,0.2,0,40,20,80,100,60,100,0,5.808941277053292,0
scenario418,c1,left,right,base,left,0.6,80,0,0,60,20,40,0,0,6.125139254442211,0
scenario419,c4,left,right,right,base,0.2,80,40,20,40,80,40,20,0,4.899857845720016,0
scenario420,c1,base,left,left,right,0.4,20,20,60,40,100,80,0,0,2.883292399907905,0
scenario421,c2,base,left,right,left,0.4,0,80,40,0,0,40,0,0,9.148214158280831,0
scenario422,c1,left,right,base,right,0.2,60,40,0,20,40,40,60,0,3.747657726951556,0
scenario423,c1,left,right,base,right,0.8,60,100,100,40,0,100,100,0,8.211328346258506,0
scenario424,c4,right,base,left,base,0.1,40,20,60,0,0,100,60,0,1.909208675931196,0
scenario425,c2,base,left,right,base,0.2,80,100,60,100,60,80,20,0,1.6036538827880904,0
scenario426,c2,base,left,right,left,0.1,100,40,100,60,0,40,0,0,3.3107403883656548,0
scenario427,c2,base,left,right,left,0.8,100,20,80,100,40,0,80,0,3.447710200556908,0
scenario428,c2,base,left,right,left,1.0,0,80,100,20,20,0,20,0,3.793229831696374,0
scenario429,c4,left,base,right,base,1.0,100,20,100,40,80,100,80,0,2.8337886304373208,0
scenario430,c4,right,base,left,right,0.8,60,60,20,0,20,20,80,1,0.0,1
scenario431,c1,left,right,base,left,0.1,40,40,0,100,80,20,0,0,5.50727458722156,0
scenario432,c4,right,base,left,right,0.1,100,100,0,20,100,100,0,1,0.0,1
scenario433,c2,base,left,right,left,0.2,20,40,0,100,100,80,0,0,2.926413685255825,0
scenario434,c4,right,base,left,base,0.2,0,0,40,40,40,60,40,0,16.59362809789537,0
scenario435,c2,base,left,right,left,0.2,100,60,20,60,0,40,40,0,3.459811289752486,0
scenario436,c2,base,left,right,left,0.4,80,0,100,80,100,60,60,0,3.257435029083258,0
scenario437,c2,right,left,base,left,0.1,80,40,100,100,0,60,60,0,3.0509148453938617,0
scenario438,c4,right,base,left,base,0.4,0,100,40,0,60,40,100,0,10.450547380577284,0
scenario439,c2,base,left,right,left,0.6,100,0,0,40,80,0,0,0,4.236950528881628,0
scenario440,c2,right,base,base,left,0.6,40,20,100,20,60,80,60,0,2.3761390671605125,0
scenario441,c1,left,right,base,right,0.6,20,0,0,60,100,100,0,0,5.49022978124909,0
scenario442,c4,right,base,left,base,0.6,0,100,0,40,0,40,80,0,10.30591209184214,0
scenario443,c2,base,left,right,base,0.1,0,20,60,80,80,40,100,0,2.231732809930844,0
scenario444,c4,left,right,right,base,1.0,40,60,40,0,40,20,20,0,4.766051068121528,0
scenario445,c1,left,right,base,left,0.1,40,0,0,0,20,40,40,0,8.062994000168946,0
scenario446,c2,right,left,base,left,0.4,20,20,80,80,20,40,0,0,3.8005400499069313,0
scenario447,c1,left,right,base,right,1.0,100,100,20,80,40,40,0,0,3.056518425443061,0
scenario448,c4,left,base,right,base,0.6,0,80,20,20,60,60,60,1,0.0,1
scenario449,c4,right,base,left,base,0.8,40,100,40,80,0,0,80,0,3.725468988935859,0
scenario450,c1,left,right,base,left,0.1,80,0,100,100,40,20,0,0,5.727225781272151,0
scenario451,c1,base,right,left,right,0.2,0,80,20,0,60,100,40,0,2.897636794194536,0
scenario452,c1,base,right,left,right,0.6,60,0,0,80,80,100,40,1,0.0,1
scenario453,c1,left,right,base,left,0.2,0,100,40,80,60,20,100,0,7.156036430001162,0
scenario454,c2,base,left,right,left,0.1,60,100,100,80,40,80,0,0,1.9547487281033613,0
scenario455,c2,base,left,right,left,0.4,20,80,100,20,0,80,20,0,3.054265262089229,0
scenario456,c2,base,left,right,left,0.4,20,20,20,0,100,60,100,0,9.861821543663693,0
