Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario25,c4,base,0,0.8,0,left,40,60,20,right,60,100,right,1,0.0,1
scenario26,c1,right,60,0.1,100,base,20,40,20,right,40,80,left,0,5.1889284166948775,0
scenario27,c2,left,60,0.1,0,right,60,20,20,left,100,40,base,0,3.4248780291053507,0
scenario28,c4,base,80,0.6,40,left,60,80,0,base,20,80,right,0,11.481492575927296,0
scenario29,c1,right,60,0.2,0,base_left_lane,80,0,80,left,80,60,left,0,0.9681209158117569,0
scenario30,c4,base,20,0.6,100,left,100,40,0,right,80,40,right,0,1.242120031820449,0
scenario31,c1,right,40,0.2,20,base,60,40,40,right,0,20,left,0,5.621432839353508,0
scenario32,c1,left,100,0.1,100,left,80,60,60,right,20,0,base,0,3.14906243340449,0
scenario33,c1,right,20,0.6,40,left,0,60,20,right,20,20,base,0,3.637423736173848,0
scenario34,c2,left,80,0.6,60,right,20,80,100,base,60,100,base,0,2.047709351610503,0
scenario35,c4,base,40,0.1,40,left,0,100,100,base,60,0,right,0,3.2882081403799983,0
scenario36,c4,base,60,0.6,0,right,40,80,20,base,0,100,left,0,2.103483775550343,0
scenario37,c2,left,40,0.1,80,base_left_lane,80,40,0,left,100,20,right,0,5.045142329611348,0
scenario38,c4,base,60,0.8,0,left,40,40,100,right,40,40,right,0,1.2524825216722364,0
scenario39,c1,right,80,0.6,100,base_left_lane,100,80,0,left,20,80,left,0,0.8082580024974293,0
scenario40,c2,left,60,0.6,80,right,40,20,60,left,100,60,base,0,3.387802860803309,0
scenario41,c1,right,0,0.2,20,base_left_lane,20,0,60,left,0,20,left,0,0.9192359394732568,0
scenario42,c2,base,20,0.8,0,base_left_lane,0,100,60,left,100,100,right,0,5.239317864974384,0
scenario43,c1,right,0,0.1,60,left,0,20,20,right,80,0,base,0,2.267476989695392,0
scenario44,c2,left,60,0.2,60,right,60,20,20,base,100,100,base,0,1.6626632954558849,0
scenario45,c2,left,80,0.2,80,right,60,0,80,left,20,60,base,0,3.3598223746377305,0
scenario46,c2,left,60,0.1,100,right,20,60,100,base,80,0,base,0,1.7315607392134684,0
scenario47,c2,left,0,0.8,20,right,60,20,60,base,60,40,base,0,2.0239579437957937,0
scenario48,c1,right,100,0.4,60,base,40,20,100,right,20,100,left,0,5.769090074639839,0
scenario49,c4,base,20,0.2,40,right,40,20,20,base,40,100,left,0,3.3882105093988857,0
scenario50,c2,left,0,0.8,40,base_left_lane,60,20,40,left,20,80,right,0,3.097569680976231,0
scenario51,c4,base,40,0.2,0,left,60,80,40,right,40,20,right,1,0.0,1
scenario52,c4,base,20,0.2,0,left,0,60,0,base,0,0,right,0,4659.3961458952745,0
scenario53,c1,right,80,1.0,100,left,100,40,40,right,100,80,base,0,3.0710816488993222,0
scenario54,c1,right,80,0.1,100,left,20,60,80,right,20,80,base,0,4.241367227181,0
scenario55,c4,base,20,0.1,0,right,40,80,0,base,60,100,left,0,2.6249723246999848,0
scenario56,c4,right,60,0.1,60,right,80,20,20,base,80,100,left,1,0.0,1
scenario57,c1,left,20,1.0,100,left,0,60,80,right,100,20,base,0,2.7436879563523453,0
scenario58,c4,right,40,1.0,0,right,80,80,80,base,100,20,left,0,2.8204782878816164,0
scenario59,c2,base,20,0.4,100,base_left_lane,20,100,100,left,40,60,right,0,4.826762151959363,0
scenario60,c1,left,40,1.0,40,left,100,20,20,right,80,40,base,0,2.472771482113368,0
scenario61,c1,right,100,0.8,80,base_left_lane,40,100,80,left,80,0,left,0,0.9270160425415882,0
scenario62,c2,base,60,0.1,80,base_left_lane,0,60,0,left,80,40,right,0,4.510597187414143,0
scenario63,c1,right,80,0.8,60,base,60,40,40,right,40,0,left,0,5.622026363631683,0
scenario64,c1,right,0,0.4,80,base_left_lane,40,0,60,left,0,60,left,0,0.7517812224828574,0
scenario65,c2,base,40,0.8,100,base_left_lane,100,0,40,left,20,20,right,0,4.430390202382993,0
scenario66,c4,base,80,0.4,20,left,20,40,0,base,0,100,right,0,3.713388730531264,0
scenario67,c4,right,100,0.8,40,right,0,0,80,base,100,60,left,0,4.291673137890078,0
scenario68,c2,left,100,0.8,0,right,20,100,20,left,20,80,base,0,3.1441101185607763,0
scenario69,c1,right,100,0.6,80,left,80,100,20,right,60,80,base,0,3.4796811164228743,0
scenario70,c4,base,0,1.0,40,right,0,0,60,base,60,60,left,0,3.8075136422942206,0
scenario71,c1,left,60,0.1,40,left,60,60,100,right,60,40,base,0,2.6677702392635445,0
scenario72,c4,base,60,0.4,80,left,20,0,60,right,20,40,right,0,1.4492198535685672,0
scenario73,c4,base,60,0.1,0,left,0,100,100,base,80,20,right,0,4.469627471864356,0
scenario74,c1,right,0,0.2,40,base_left_lane,60,100,60,left,40,100,left,0,0.7632532794797771,0
scenario75,c4,base,0,0.2,100,left,60,60,40,right,60,80,right,0,1.107221309317519,0
scenario76,c1,right,80,0.2,20,left,100,100,80,right,60,100,base,0,2.075872141361187,0
scenario77,c2,left,0,1.0,0,right,100,20,60,base,100,40,base,1,0.0,1
scenario78,c4,base,20,0.6,40,right,60,0,80,base,0,60,left,0,2.798408615524661,0
scenario79,c4,right,40,0.1,40,right,60,60,60,base,60,60,left,0,4.2011478880504844,0
scenario80,c2,left,100,0.2,80,base_left_lane,60,20,20,left,60,20,right,0,4.041019166946795,0
scenario81,c1,right,40,0.6,60,base_left_lane,100,80,20,left,40,100,left,0,0.7955893083349915,0
scenario82,c4,base,0,0.8,0,right,60,100,60,base,40,60,left,0,2.035785174091622,0
scenario83,c2,left,100,0.8,100,right,40,60,40,left,40,40,base,0,4.510146034026547,0
scenario84,c2,base,60,1.0,20,base_left_lane,20,20,40,left,40,40,right,0,5.399199496283046,0
scenario85,c1,right,40,0.8,60,left,80,80,0,right,80,0,base,0,3.0405466400141856,0
scenario86,c2,left,80,0.1,100,base_left_lane,40,0,80,left,100,100,right,0,4.752014717321677,0
scenario87,c4,base,40,0.1,100,left,80,60,20,base,60,80,right,0,33.75101299117728,0
scenario88,c4,right,60,0.1,40,right,80,40,0,base,100,80,left,1,0.0,1
scenario89,c2,left,80,0.4,40,right,80,0,40,base,80,20,base,0,1.922529619767392,0
scenario90,c1,right,60,0.2,100,base,0,80,100,right,0,60,left,0,5.566587219615331,0
scenario91,c4,base,60,1.0,40,left,0,0,100,base,20,60,right,0,2.642840664349192,0
scenario92,c4,base,20,0.1,100,left,80,20,100,right,40,0,right,0,0.8838773430994595,0
scenario93,c1,right,60,1.0,60,base_left_lane,20,0,20,left,40,100,left,0,0.7507876393941761,0
scenario94,c2,left,100,0.8,100,right,80,100,80,left,60,100,base,0,2.921018188375108,0
scenario95,c1,left,0,0.4,20,left,20,40,20,right,0,0,base,0,2.918117968617267,0
scenario96,c1,left,0,1.0,80,left,100,0,40,right,0,60,base,0,2.700850244452771,0
scenario97,c1,right,60,0.6,40,left,60,60,20,right,0,20,base,0,2.7014909146282964,0
scenario98,c4,right,0,0.6,60,right,60,20,40,base,40,20,left,0,4.989789848908238,0
scenario99,c1,right,80,0.8,60,base,0,100,40,right,60,80,left,0,5.895567437816778,0
scenario100,c2,left,60,0.8,20,right,40,80,0,base,60,40,base,0,1.650793702769491,0
scenario101,c4,base,0,0.4,20,right,40,40,80,base,40,0,left,0,4.375450294645396,0
scenario102,c4,right,20,0.2,0,right,60,80,40,base,0,40,left,0,4.299300055133806,0
scenario103,c4,base,80,0.2,0,left,100,60,100,right,100,100,right,1,0.0,1
scenario104,c4,base,100,0.1,20,left,80,40,60,right,20,80,right,1,0.0,1
scenario105,c4,base,100,0.2,60,right,20,20,40,base,100,80,left,0,3.3309686387365383,0
scenario106,c1,left,100,0.6,40,left,0,80,20,right,40,20,base,0,3.295732936583822,0
scenario107,c2,base,0,0.2,100,base_left_lane,20,20,100,left,20,20,right,0,4.367535082531701,0
scenario108,c4,right,60,1.0,20,right,60,60,100,base,0,80,left,0,1.7824465206059203,0
scenario109,c4,base,80,0.2,0,left,60,40,40,base,80,0,right,0,2.4173106784774028,0
scenario110,c2,left,100,0.6,0,base_left_lane,100,60,80,left,80,40,right,0,2.909256237359664,0
scenario111,c4,base,80,1.0,80,left,20,0,20,right,40,60,right,0,0.941441023572519,0
scenario112,c1,right,100,0.4,0,left,60,0,40,right,40,100,base,1,0.0,1
scenario113,c2,left,40,0.1,100,right,0,40,40,left,80,80,base,0,4.06102526278986,0
scenario114,c4,base,80,1.0,0,left,40,100,20,base,100,40,right,0,3.556408088433931,0
scenario115,c4,right,20,0.8,20,right,100,80,0,base,80,20,left,0,4.69899368069983,0
scenario116,c1,right,0,0.8,20,left,20,20,80,right,0,20,base,0,2.5535472344289687,0
scenario117,c1,left,20,0.6,80,left,60,0,100,right,100,100,base,0,2.787090559864112,0
scenario118,c2,base,80,1.0,40,base_left_lane,40,0,60,left,60,60,right,0,3.695363194197336,0
scenario119,c1,right,100,0.4,40,base,80,60,20,right,80,40,left,0,6.097325206828602,0
scenario120,c2,left,60,0.6,100,right,40,40,60,base,0,60,base,0,2.070383064545505,0
scenario121,c4,base,20,0.1,0,right,60,40,20,base,80,40,left,0,2.881979715230498,0
scenario122,c2,left,60,0.6,100,right,80,40,0,base,60,80,base,0,1.7365771056243564,0
scenario123,c1,right,100,0.8,80,base,0,80,100,right,0,80,left,0,5.015515784123265,0
scenario124,c1,right,40,0.4,60,base_left_lane,80,100,80,left,0,100,left,0,0.965397029086034,0
scenario125,c2,left,0,1.0,100,right,40,0,20,left,20,40,base,0,2.9029466732748848,0
scenario126,c1,right,60,0.2,20,base_left_lane,60,20,80,left,0,60,left,0,0.8483989923803218,0
scenario127,c1,right,40,0.1,40,base,80,60,40,right,100,80,left,0,6.356271304337708,0
scenario128,c4,right,80,0.1,40,right,40,40,60,base,0,0,left,0,3.2507967703928418,0
scenario129,c4,base,80,0.4,100,left,20,100,40,right,20,100,right,0,0.9947470379434984,0
scenario130,c2,base,100,0.1,80,base_left_lane,80,20,0,left,0,60,right,0,4.919163523803198,0
scenario131,c1,right,20,1.0,100,left,40,20,100,right,100,80,base,0,4.572290161763074,0
scenario132,c2,left,80,0.8,40,right,80,80,60,left,80,0,base,0,3.192304018671177,0
scenario133,c4,base,20,0.4,80,left,100,80,80,right,60,20,right,0,1.1108317419990168,0
scenario134,c1,left,80,0.1,60,left,40,80,60,right,40,20,base,0,2.889280920418813,0
scenario135,c2,base,20,1.0,80,base_left_lane,20,0,80,left,40,100,right,0,3.1438508539112977,0
scenario136,c4,base,60,0.6,80,right,60,80,100,base,60,20,left,0,3.7538776679029207,0
scenario137,c4,base,100,0.4,60,left,80,60,80,base,40,20,right,0,23.066154173333704,0
scenario138,c2,left,0,1.0,100,right,0,0,20,base,40,20,base,0,1.7454895295767745,0
scenario139,c2,left,0,0.4,60,right,80,100,0,base,20,60,base,0,2.232046061532471,0
scenario140,c4,base,80,0.8,100,left,100,60,40,base,60,80,right,0,76.4968102108014,0
scenario141,c2,base,20,0.6,100,base_left_lane,40,0,80,left,100,20,right,0,4.091596187134821,0
scenario142,c4,base,80,0.8,100,right,80,20,40,base,40,40,left,0,3.2282429583058088,0
scenario143,c4,base,20,0.2,20,left,20,80,60,base,80,80,right,0,24.26446513651294,0
scenario144,c1,left,40,0.1,60,left,60,80,40,right,0,100,base,0,2.217766744955819,0
scenario145,c1,right,80,1.0,60,base_left_lane,0,100,0,left,40,20,left,0,0.8306301657658549,0
scenario146,c4,base,0,0.2,20,left,60,80,80,right,60,40,right,1,0.0,1
scenario147,c4,right,60,0.6,80,right,0,80,20,base,20,0,left,0,3.223932746819719,0
scenario148,c4,base,40,0.6,80,right,80,100,0,base,80,0,left,1,0.0,1
scenario149,c4,right,0,0.2,0,right,20,40,80,base,40,0,left,0,4.820912540604619,0
scenario150,c1,right,20,0.4,40,left,40,40,100,right,20,60,base,1,0.0,1
scenario151,c1,right,80,0.4,60,left,100,60,0,right,100,20,base,0,3.176344270278721,0
scenario152,c2,left,20,0.1,100,right,20,100,20,left,0,20,base,0,3.991523904297133,0
scenario153,c2,left,0,0.6,40,right,100,20,20,left,0,40,base,0,3.172662300215938,0
scenario154,c1,left,0,0.8,40,left,20,0,0,right,80,0,base,0,2.995027323289857,0
scenario155,c1,right,80,0.8,60,base_left_lane,60,100,80,left,0,80,left,0,0.7625302228975079,0
scenario156,c1,right,40,0.1,0,left,100,40,100,right,0,0,base,0,2.039897687140645,0
scenario157,c2,base,0,1.0,20,base_left_lane,80,40,40,left,20,60,right,0,5.005638705992978,0
scenario158,c4,base,80,0.2,20,left,100,60,20,right,100,80,right,0,1.2247162488684449,0
scenario159,c2,left,100,0.4,0,right,80,100,60,base,20,0,base,1,0.0,1
scenario160,c2,left,80,1.0,60,base_left_lane,40,20,60,left,60,40,right,0,4.32724056888795,0
scenario161,c4,base,20,0.6,100,left,20,0,100,base,80,100,right,0,3.0957149752025552,0
scenario162,c1,right,100,0.8,0,base,20,0,40,right,20,40,left,0,5.937498541566565,0
scenario163,c1,right,100,0.1,40,base_left_lane,60,100,80,left,40,40,left,0,1.0054919637960076,0
scenario164,c2,left,40,0.6,60,right,40,80,100,base,20,100,base,0,2.0825409483097945,0
scenario165,c2,left,60,0.1,80,base_left_lane,60,80,40,left,100,100,right,0,5.369123773340376,0
scenario166,c4,right,80,0.2,20,right,60,80,40,base,0,20,left,0,4.903995591969417,0
scenario167,c4,base,60,0.6,20,right,80,0,80,base,60,100,left,1,0.0,1
scenario168,c2,left,60,0.6,80,base_left_lane,40,60,60,left,40,60,right,0,3.952179037427945,0
scenario169,c4,base,100,0.2,60,left,0,0,0,right,20,60,right,0,0.7161513571791286,0
scenario170,c4,base,40,1.0,100,left,20,100,0,right,40,0,right,0,1.2785905868733296,0
scenario171,c2,left,60,0.4,40,right,60,60,0,left,100,0,base,0,3.431218126783804,0
scenario172,c1,left,100,0.6,100,left,0,60,80,right,40,40,base,0,1.9877555421739208,0
scenario173,c2,base,80,1.0,40,base_left_lane,40,20,40,left,0,0,right,0,3.989224402444051,0
scenario174,c2,left,60,0.8,0,base_left_lane,0,100,0,left,100,40,right,0,4.285203001613853,0
scenario175,c1,right,80,0.8,0,left,0,20,60,right,0,60,base,1,0.0,1
scenario176,c4,base,20,0.1,80,right,100,60,20,base,100,0,left,0,2.591189776955943,0
scenario177,c1,left,80,0.4,60,left,100,20,60,right,80,40,base,0,2.935779215603881,0
scenario178,c2,left,60,0.8,40,right,80,80,100,base,20,40,base,1,0.0,1
scenario179,c4,base,20,0.1,40,left,100,40,60,base,80,60,right,0,3.674600793643152,0
scenario180,c1,right,80,0.6,80,base,20,40,100,right,40,100,left,0,4.462218358058611,0
scenario181,c1,right,60,0.4,20,base_left_lane,60,40,20,left,60,100,left,0,0.9704313909884495,0
scenario182,c2,left,20,1.0,60,right,60,80,80,base,100,80,base,0,1.5834779345152623,0
scenario183,c1,right,60,1.0,60,base_left_lane,40,80,40,left,40,100,left,0,1.2663308422667492,0
scenario184,c4,base,40,0.2,60,left,20,20,100,right,100,100,right,1,0.0,1
scenario185,c4,base,100,0.6,0,right,100,0,20,base,80,60,left,0,3.291677173430877,0
scenario186,c1,right,100,0.4,0,left,80,80,20,right,0,100,base,0,5.111800646604582,0
scenario187,c4,base,20,0.1,100,left,60,40,80,base,0,20,right,0,4.850099165664461,0
scenario188,c4,base,0,0.2,20,left,20,100,100,base,80,80,right,0,2.320017216327497,0
scenario189,c2,left,40,0.6,60,right,0,20,0,left,20,60,base,0,4.248687785513433,0
scenario190,c2,left,80,0.1,80,right,20,40,20,left,20,80,base,0,6.380556401141384,0
scenario191,c1,right,0,0.4,80,base,40,20,40,right,40,40,left,0,5.365875277906223,0
scenario192,c1,left,80,0.6,100,left,100,100,40,right,100,20,base,0,2.7749602331253125,0
scenario193,c1,right,20,0.8,100,left,40,80,40,right,20,40,base,0,2.005263425148991,0
scenario194,c2,base,0,0.2,40,base_left_lane,80,60,20,left,20,80,right,0,4.187333918380044,0
scenario195,c4,base,40,0.2,100,left,40,80,40,right,60,100,right,0,1.3766441838856076,0
scenario196,c4,base,60,0.8,0,right,40,20,100,base,0,0,left,0,1.90485795563186,0
scenario197,c4,base,20,0.1,0,left,20,0,80,right,60,40,right,0,1.2833687743846736,0
scenario198,c4,base,100,0.4,0,left,20,80,100,base,0,0,right,0,3.584947158165296,0
scenario199,c4,right,100,0.2,80,right,60,60,80,base,0,60,left,0,4.694162981324671,0
scenario200,c4,right,40,1.0,80,right,20,40,0,base,20,100,left,0,3.945156601483432,0
scenario201,c2,left,40,0.6,20,right,80,80,80,left,60,0,base,0,4.13439557736843,0
scenario202,c2,left,100,1.0,80,right,40,100,100,left,40,100,base,0,3.620978450778887,0
scenario203,c1,right,20,0.6,40,base,0,80,20,right,80,20,left,0,6.476918623298868,0
scenario204,c4,base,0,1.0,100,left,100,60,60,base,20,0,right,0,19.989413864779312,0
scenario205,c1,right,0,0.2,100,base_left_lane,80,60,40,left,100,40,left,0,0.7627041481167247,0
scenario206,c2,left,100,1.0,80,right,0,0,40,base,100,40,base,0,2.308440174410051,0
scenario207,c2,base,0,0.6,40,base_left_lane,60,40,0,left,60,60,right,0,4.152393975903083,0
scenario208,c2,left,100,0.6,40,base_left_lane,80,80,100,left,20,60,right,0,3.2369015212478343,0
scenario209,c2,base,40,0.4,20,base_left_lane,100,20,60,left,0,20,right,0,3.593163858972931,0
scenario210,c1,right,60,0.1,0,left,0,100,100,right,0,80,base,0,1.939997142683408,0
scenario211,c4,base,20,1.0,40,right,0,40,60,base,100,20,left,0,1.77571577536254,0
scenario212,c4,right,80,0.1,80,right,60,20,0,base,40,60,left,0,3.0190135092830013,0
scenario213,c2,left,60,0.2,100,right,60,80,0,base,20,40,base,0,1.6788916379993752,0
scenario214,c1,right,40,0.6,100,left,100,40,20,right,0,0,base,0,2.8961313828628046,0
scenario215,c2,base,20,0.2,40,base_left_lane,80,40,20,left,20,40,right,0,4.316201630777118,0
scenario216,c4,right,0,1.0,60,right,20,0,20,base,100,60,left,0,4.62749288572868,0
scenario217,c4,base,20,0.2,80,right,0,20,0,base,80,0,left,0,2.3563620381249817,0
scenario218,c2,base,20,0.1,100,base_left_lane,80,20,60,left,80,60,right,0,4.799308524482439,0
scenario219,c4,base,40,1.0,0,left,60,0,20,right,100,60,right,1,0.0,1
scenario220,c2,left,40,0.1,20,right,0,80,0,left,80,20,base,0,4.319452107054161,0
scenario221,c4,base,60,0.2,0,left,40,60,20,base,20,100,right,0,3.125687017523372,0
scenario222,c1,right,100,0.8,0,base_left_lane,60,0,60,left,100,100,left,0,0.9699153360608738,0
scenario223,c1,left,20,0.2,40,left,100,40,0,right,60,80,base,0,3.899860538140201,0
scenario224,c1,right,100,1.0,80,base,0,40,100,right,80,20,left,0,5.8232117052097365,0
scenario225,c1,right,100,1.0,20,base,80,100,80,right,20,80,left,0,5.753527011413142,0
scenario226,c2,left,100,0.4,80,right,80,0,100,left,20,20,base,0,4.115889202987554,0
scenario227,c2,left,80,0.8,60,right,40,20,40,base,0,0,base,0,2.2813223706261088,0
scenario228,c4,right,80,0.4,20,right,100,0,0,base,80,0,left,1,0.0,1
scenario229,c4,base,0,0.1,100,left,0,0,40,right,80,20,right,0,1.1864182399204557,0
scenario230,c1,right,80,0.8,100,base,40,40,100,right,100,60,left,0,5.337369186725333,0
scenario231,c1,left,60,0.2,20,left,20,60,0,right,40,60,base,0,3.607917221771937,0
scenario232,c1,left,20,0.6,0,left,60,0,80,right,80,100,base,0,2.8285057166973973,0
scenario233,c2,left,40,1.0,60,right,0,40,40,base,60,100,base,0,2.272733702128353,0
scenario234,c4,base,40,0.4,80,right,60,100,60,base,20,80,left,0,3.7560555036351,0
scenario235,c1,left,0,0.2,40,left,0,80,20,right,0,40,base,0,2.807308016418592,0
scenario236,c2,base,80,0.1,0,base_left_lane,20,100,40,left,80,100,right,0,2.7605180525392656,0
scenario237,c4,base,60,0.4,60,left,100,80,80,right,40,0,right,0,1.0656589450175329,0
scenario238,c1,right,80,0.8,20,left,20,0,20,right,40,60,base,0,3.129790410652608,0
scenario239,c1,right,0,1.0,80,base_left_lane,100,100,80,left,60,0,left,0,0.7713655525353137,0
scenario240,c4,base,100,0.6,60,left,20,80,40,base,60,40,right,0,3.345710031668768,0
scenario241,c4,base,100,0.6,40,left,40,100,100,base,40,20,right,0,2.536546038738193,0
scenario242,c4,base,80,0.1,100,left,0,100,40,base,0,80,right,0,82.40090520935306,0
scenario243,c1,right,0,0.6,100,base_left_lane,100,60,20,left,80,60,left,0,0.8135555596286447,0
scenario244,c2,left,100,0.1,80,right,20,0,40,left,60,80,base,0,3.197407569615907,0
scenario245,c2,left,40,0.8,0,base_left_lane,20,80,100,left,60,80,right,0,3.484997272912333,0
scenario246,c4,base,40,1.0,40,right,20,100,80,base,40,0,left,0,2.43238554401236,0
scenario247,c1,right,20,0.1,20,left,0,80,0,right,100,100,base,0,2.2182340025306826,0
scenario248,c2,base,0,0.4,0,base_left_lane,60,80,60,left,60,0,right,0,2.567343589053781,0
scenario249,c4,base,80,0.6,40,right,60,0,20,base,40,40,left,1,0.0,1
scenario250,c4,base,60,1.0,60,left,80,100,0,right,0,40,right,0,1.0163055815787634,0
scenario251,c1,left,80,0.8,20,left,0,80,100,right,60,40,base,0,2.5011420779639923,0
scenario252,c4,right,100,0.6,20,right,80,20,100,base,0,60,left,0,4.33944156704164,0
scenario253,c1,right,100,0.8,20,base,20,60,40,right,0,20,left,0,5.403263912137525,0
scenario254,c4,base,40,0.4,60,left,100,0,0,base,20,60,right,0,33.81119566411808,0
scenario255,c4,base,40,0.2,80,left,0,20,40,base,60,20,right,0,22.595815353691105,0
scenario256,c1,right,100,0.6,60,base_left_lane,80,40,80,left,40,60,left,0,0.99860988041624,0
scenario257,c2,left,60,0.2,20,right,60,60,60,base,80,20,base,0,2.086452555428518,0
scenario258,c1,left,40,0.4,80,left,20,40,40,right,100,60,base,0,2.597005890113968,0
scenario259,c1,right,0,0.1,20,left,80,40,0,right,0,20,base,0,3.2074893848198176,0
scenario260,c2,left,100,0.2,60,right,0,0,60,left,80,40,base,0,3.4560717454768,0
scenario261,c1,right,0,1.0,0,left,100,0,20,right,80,40,base,0,2.909313068601622,0
scenario262,c1,left,20,0.1,100,left,40,40,40,right,40,0,base,0,3.3615970068253995,0
scenario263,c4,base,20,1.0,40,left,80,60,100,base,40,80,right,0,3.609143127866693,0
scenario264,c4,base,100,1.0,60,left,60,100,60,right,40,100,right,0,1.132631713833388,0
scenario265,c2,left,40,0.8,40,right,40,60,0,base,20,20,base,0,1.710096939445036,0
scenario266,c4,right,60,1.0,40,right,40,20,100,base,20,40,left,1,0.0,1
scenario267,c4,base,60,0.6,60,left,0,20,20,right,0,0,right,0,0.9067979604468102,0
scenario268,c4,right,80,0.1,0,right,40,40,40,base,80,60,left,0,4.763380190786365,0
scenario269,c2,base,80,0.2,100,base_left_lane,40,20,80,left,100,100,right,0,2.533512000075765,0
scenario270,c2,base,100,0.6,100,base_left_lane,80,60,60,left,60,100,right,0,4.760468940659758,0
scenario271,c2,left,0,0.4,80,right,100,100,20,base,20,100,base,0,2.021998623431128,0
scenario272,c4,base,0,0.1,80,left,60,80,60,base,100,60,right,0,5.601677245437461,0
scenario273,c1,right,20,0.6,100,base,80,80,80,right,40,60,left,0,5.471755314262322,0
scenario274,c4,base,80,0.4,80,left,40,80,80,right,100,100,right,1,0.0,1
scenario275,c2,left,80,1.0,0,right,0,0,80,base,100,20,base,0,1.9617411330150591,0
scenario276,c4,base,20,0.1,40,right,40,100,20,base,20,40,left,0,3.5588690620935792,0
scenario277,c1,right,40,0.8,0,left,0,80,0,right,80,80,base,0,1.201277844058603,0
scenario278,c1,right,60,0.2,60,base_left_lane,100,0,80,left,60,60,left,0,0.9563145095335984,0
scenario279,c4,base,80,0.1,0,right,0,40,80,base,80,20,left,0,3.372493655805577,0
scenario280,c1,right,40,0.1,0,base,40,20,40,right,20,100,left,0,6.026089537134356,0
scenario281,c1,left,20,1.0,60,left,100,40,100,right,60,100,base,0,2.372062169954768,0
scenario282,c4,base,100,0.8,60,left,80,100,100,base,100,80,right,0,25.367622267614863,0
scenario283,c4,base,40,0.6,20,left,100,80,80,right,20,60,right,0,1.3268206301819974,0
scenario284,c1,right,0,0.8,20,left,100,60,40,right,40,20,base,0,3.3591768579644574,0
scenario285,c2,left,0,0.4,20,right,20,0,0,base,0,0,base,0,1.816159352276788,0
scenario286,c2,base,40,0.4,80,base_left_lane,40,0,40,left,20,100,right,0,2.609319549872598,0
scenario287,c1,right,0,0.6,40,base_left_lane,40,100,80,left,60,20,left,0,0.94931081725026,0
scenario288,c2,left,20,1.0,80,right,0,20,100,left,40,0,base,0,3.655741832135664,0
scenario289,c4,base,100,0.2,20,right,0,100,60,base,40,100,left,0,2.5538111550136784,0
scenario290,c4,base,0,0.6,0,left,0,100,60,base,80,0,right,0,3.495315007010757,0
scenario291,c1,right,80,0.1,80,left,20,40,80,right,100,100,base,0,3.0906758900006293,0
