Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario155,20,40,0,0,0,0.8,0,100,20,40,60,c2,0.05858,right,left,base,left,0,3.759689532619728,0
scenario156,20,40,0,0,0,0.8,0,100,20,40,60,c4,0.06011,right,base,left,base,0,31.281882132934506,0
scenario157,20,100,0,0,100,0.4,0,100,20,40,80,c1,0.00126,left,right,base,left,0,5.489517555310977,0
scenario158,20,40,0,0,0,0.8,0,100,20,40,80,c2,0.05983,base,left,right,base,0,1.7740528571473626,0
scenario159,20,40,0,0,0,0.8,0,100,20,40,80,c4,0.05871,right,base,left,right,0,1.2925344695423238,0
scenario160,20,40,0,0,0,0.8,0,100,20,40,100,c1,0.06008,left,right,base,right,0,6.151251825466923,0
scenario161,40,40,0,60,40,0.6,0,100,20,40,100,c2,0.0013,right,base,base,left,0,2.7941880878088976,0
scenario162,20,40,0,0,0,0.8,0,100,20,40,100,c4,0.0597,left,base,right,base,1,0.0,1
scenario163,20,40,0,0,0,0.8,0,100,20,60,0,c1,0.06041,base,right,left,right,0,2.605979735801868,0
scenario164,20,40,0,0,0,0.8,0,100,20,60,0,c2,0.05981,base,left,right,left,0,5.972681716255746,0
scenario165,20,40,0,0,0,0.8,0,100,20,60,0,c4,0.05934,left,right,right,base,0,4.503477435102776,0
scenario166,20,40,0,0,0,0.8,0,100,20,60,20,c1,0.05923,base,left,left,right,0,2.511826022153512,0
scenario167,20,40,0,0,0,0.8,0,100,20,60,20,c2,0.05922,right,left,base,left,0,3.993223226302744,0
scenario168,20,40,0,0,0,0.8,0,100,20,60,20,c4,0.05937,right,base,left,base,0,18.512607334779204,0
scenario169,20,40,0,0,0,0.8,0,100,20,60,40,c1,0.06032,left,right,base,left,0,6.026571895209629,0
scenario170,20,100,20,80,40,0.6,0,100,20,60,40,c2,0.00125,base,left,right,base,0,2.212160258830613,0
scenario171,20,40,0,0,0,0.8,0,100,20,60,40,c4,0.06009,right,base,left,right,0,1.2937581585831477,0
scenario172,20,40,0,0,0,0.8,0,100,20,60,60,c1,0.05962,left,right,base,right,0,5.681722130413431,0
scenario173,20,40,0,0,0,0.8,0,100,20,60,60,c2,0.05922,right,base,base,left,0,2.5782516250657648,0
scenario174,20,40,0,0,0,0.8,0,100,20,60,60,c4,0.05887,left,base,right,base,1,0.0,1
scenario175,20,40,0,0,0,0.8,0,100,20,60,80,c1,0.05879,base,right,left,right,0,2.0874815662570505,0
scenario176,20,40,0,0,0,0.8,0,100,20,60,80,c2,0.05859,base,left,right,left,0,4.35127984186135,0
scenario177,20,40,0,0,0,0.8,0,100,20,60,80,c4,0.05872,left,right,right,base,0,1.9813724365018448,0
scenario178,20,40,0,0,0,0.8,0,100,20,60,100,c1,0.05928,base,left,left,right,0,3.432445036748524,0
scenario179,20,40,0,0,0,0.8,0,100,20,60,100,c2,0.05999,right,left,base,left,0,3.795076528866601,0
scenario180,20,40,0,0,0,0.8,0,100,20,60,100,c4,0.05859,right,base,left,base,0,15.409563345957055,0
scenario181,20,40,0,0,0,0.8,0,100,20,80,0,c1,0.05834,left,right,base,left,0,6.51989319095855,0
scenario182,20,40,0,0,0,0.8,0,100,20,80,0,c2,0.06137,base,left,right,base,0,1.7786225194051402,0
scenario183,20,40,0,0,0,0.8,0,100,20,80,0,c4,0.05974,right,base,left,right,0,1.3346620394181397,0
scenario184,20,40,0,0,0,0.8,0,100,20,80,20,c1,0.05971,left,right,base,right,0,5.311264652503135,0
scenario185,20,40,0,0,0,0.8,0,100,20,80,20,c2,0.06004,right,base,base,left,0,2.645373112918337,0
scenario186,20,40,0,0,0,0.8,0,100,20,80,20,c4,0.05966,left,base,right,base,0,1.802232601123656,0
scenario187,20,40,0,0,0,0.8,0,100,20,80,40,c1,0.05883,base,right,left,right,0,3.1312656249831536,0
scenario188,20,40,0,0,0,0.8,0,100,20,80,40,c2,0.06106,base,left,right,left,0,5.1861501902895295,0
scenario189,20,40,0,0,0,0.8,0,100,20,80,40,c4,0.05906,left,right,right,base,0,2.187305824308,0
scenario190,20,40,0,0,0,0.8,0,100,20,80,60,c1,0.05955,base,left,left,right,0,1.2959120985037211,0
scenario191,20,40,0,0,0,0.8,0,100,20,80,60,c2,0.06123,right,left,base,left,0,3.3664272264212665,0
scenario192,20,40,0,0,0,0.8,0,100,20,80,60,c4,0.06039,right,base,left,base,0,21.503408300578595,0
scenario193,20,40,0,0,0,0.8,0,100,20,80,80,c1,0.06047,left,right,base,left,0,6.148750038237402,0
scenario194,20,40,0,0,0,0.8,0,100,20,80,80,c2,0.05906,base,left,right,base,0,2.003567165288452,0
scenario195,20,40,0,0,0,0.8,0,100,20,80,80,c4,0.05817,right,base,left,right,0,1.252964486617743,0
scenario196,20,40,0,0,0,0.8,0,100,20,80,100,c1,0.06103,left,right,base,right,0,6.433996528110119,0
scenario197,20,40,0,0,0,0.8,0,100,20,80,100,c2,0.0579,right,base,base,left,0,3.343891541049482,0
scenario198,20,40,0,0,0,0.8,0,100,20,80,100,c4,0.06027,left,base,right,base,1,0.0,1
scenario199,20,40,0,0,0,0.8,0,100,20,100,0,c1,0.05948,base,right,left,right,0,3.129909641828052,0
scenario200,20,40,0,0,0,0.8,0,100,20,100,0,c2,0.0603,base,left,right,left,0,5.1964455714279545,0
scenario201,20,40,0,0,0,0.8,0,100,20,100,0,c4,0.05993,left,right,right,base,0,4.8743176651358,0
scenario202,20,40,0,20,40,0.8,80,20,20,100,20,c1,0.00124,base,left,left,right,0,2.678243156952055,0
scenario203,20,40,0,0,0,0.8,0,100,20,100,20,c2,0.06053,right,left,base,left,0,3.684242194063154,0
scenario204,20,40,0,0,0,0.8,0,100,20,100,20,c4,0.05999,right,base,left,base,0,33.169820128623655,0
scenario205,20,40,0,0,0,0.8,0,100,20,100,40,c1,0.05866,left,right,base,left,0,6.109940681780536,0
scenario206,20,40,0,0,0,0.8,0,100,20,100,40,c2,0.05948,base,left,right,base,0,2.0735182104999885,0
scenario207,20,40,0,0,0,0.8,0,100,20,100,40,c4,0.05934,right,base,left,right,0,1.2637898205749187,0
scenario208,20,40,0,0,0,0.8,0,100,20,100,60,c1,0.05896,left,right,base,right,0,5.777408813499936,0
scenario209,20,40,0,0,0,0.8,0,100,20,100,60,c2,0.05892,right,base,base,left,0,2.8005311720050345,0
scenario210,20,20,0,0,80,0.4,80,20,20,100,60,c4,0.0012,left,base,right,base,0,3.705561004051432,0
scenario211,20,40,0,0,0,0.8,0,100,20,100,80,c1,0.05906,base,right,left,right,0,2.3396828352905588,0
scenario212,20,40,0,0,0,0.8,0,100,20,100,80,c2,0.0604,base,left,right,left,0,5.826449248160844,0
scenario213,40,20,0,60,40,0.6,0,100,20,100,80,c4,0.00128,left,right,right,base,0,3.0982933660434964,0
scenario214,20,40,0,0,0,0.8,0,100,20,100,100,c1,0.05899,base,left,left,right,0,3.522822618872373,0
scenario215,20,40,0,0,0,0.8,0,100,20,100,100,c2,0.06118,right,left,base,left,0,4.197398660923545,0
scenario216,20,40,0,0,0,0.8,0,100,20,100,100,c4,0.05902,right,base,left,base,0,22.1131680689706,0
scenario217,20,40,0,0,0,0.8,0,100,40,0,0,c1,0.06001,left,right,base,left,0,6.535526163714692,0
scenario218,20,40,0,0,0,0.8,0,100,40,0,0,c2,0.06046,base,left,right,base,0,1.681255403965893,0
scenario219,20,40,0,0,0,0.8,0,100,40,0,0,c4,0.06069,right,base,left,right,0,1.0259089409155655,0
scenario220,20,40,0,0,0,0.8,0,100,40,0,20,c1,0.0612,left,right,base,right,0,5.148416870762442,0
scenario221,20,40,0,0,0,0.8,0,100,40,0,20,c2,0.06017,right,base,base,left,0,2.766077924003301,0
scenario222,20,40,0,0,0,0.8,0,100,40,0,20,c4,0.0595,left,base,right,base,0,3.740081467961401,0
scenario223,20,40,0,0,0,0.8,0,100,40,0,40,c1,0.06002,base,right,left,right,0,3.226918659874683,0
scenario224,20,40,0,0,0,0.8,0,100,40,0,40,c2,0.06065,base,left,right,left,0,6.2322819138515175,0
scenario225,20,40,0,0,0,0.8,0,100,40,0,40,c4,0.06064,left,right,right,base,0,1.9111404923344628,0
scenario226,20,40,0,0,0,0.8,0,100,40,0,60,c1,0.05927,base,left,left,right,0,3.626237374557397,0
scenario227,20,40,0,0,0,0.8,0,100,40,0,60,c2,0.05894,right,left,base,left,0,4.412518296262089,0
scenario228,20,40,0,0,0,0.8,0,100,40,0,60,c4,0.05986,right,base,left,base,0,10.563749808230735,0
scenario229,40,40,0,40,40,0.8,0,100,40,0,80,c1,0.00127,left,right,base,left,0,5.883246080507247,0
scenario230,20,40,0,0,0,0.8,0,100,40,0,80,c2,0.05851,base,left,right,base,0,2.207736929270903,0
scenario231,20,40,0,0,0,0.8,0,100,40,0,80,c4,0.05982,right,base,left,right,0,0.727561296377507,0
