Instances,PathInteraction,feature_GoalEgo,feature_WindIntensity,feature_RoadFriction,feature_FogDistance,feature_StartOther,feature_PrecipitationDeposits,feature_Cloudiness,feature_FogDensity,feature_GoalOther,feature_Precipitation,feature_Wetness,feature_StartEgo,collision,min_ttc,algo_safety
scenario32,c4,base,80,1.0,20,left,80,60,80,right,60,0,right,1,0.0,1
scenario33,c4,base,100,0.1,60,left,40,80,40,right,40,100,right,1,0.0,1
scenario34,c1,left,40,0.1,40,left,80,0,20,right,60,20,base,0,3.1757835625226134,0
scenario35,c2,left,40,0.6,60,right,60,80,20,left,20,60,base,0,2.970742304214624,0
scenario36,c1,left,20,0.4,20,left,20,40,40,right,100,40,base,0,3.30653184697762,0
scenario37,c2,base,80,1.0,40,base_left_lane,80,80,60,left,80,20,right,0,2.4488184394880688,0
scenario38,c4,base,40,0.1,40,right,60,20,0,base,80,100,left,1,0.0,1
scenario39,c1,left,40,0.2,60,left,100,40,40,right,100,60,base,0,2.198080644230112,0
scenario40,c4,base,20,0.8,0,left,40,20,40,base,60,100,right,0,2.4739398688222627,0
scenario41,c1,right,0,1.0,0,left,60,100,60,right,60,40,base,0,2.36636924301327,0
scenario42,c2,left,80,0.1,60,right,60,60,100,left,40,80,base,0,3.338057004937629,0
scenario43,c4,base,80,0.1,0,right,20,80,80,base,100,40,left,1,0.0,1
scenario44,c1,right,40,0.8,60,left,60,0,100,right,40,20,base,0,2.6120512041632167,0
scenario45,c1,right,0,0.6,100,left,80,100,0,right,0,80,base,0,2.465325063157201,0
scenario46,c2,left,80,0.4,60,base_left_lane,0,20,60,left,40,100,right,0,5.36324421451783,0
scenario47,c4,base,60,0.2,60,right,80,40,100,base,40,0,left,0,2.5880928346177217,0
scenario48,c4,base,0,0.4,100,left,40,40,60,right,20,20,right,0,1.0282884836956814,0
scenario49,c1,right,60,0.8,60,left,20,20,20,right,60,100,base,0,3.3782669363296174,0
scenario50,c4,base,60,0.1,80,right,40,20,20,base,80,40,left,0,1.856295945341837,0
scenario51,c1,right,100,0.4,0,left,100,100,80,right,0,80,base,0,2.857631061193802,0
scenario52,c4,base,100,0.2,80,right,100,80,40,base,20,40,left,0,3.762254844953294,0
scenario53,c1,right,80,0.4,40,base,100,80,0,right,0,100,left,0,4.991163559494067,0
scenario54,c2,base,80,0.6,80,base_left_lane,80,40,100,left,40,100,right,0,2.4858798851532145,0
scenario55,c1,left,60,0.2,60,left,40,80,40,right,100,60,base,0,3.843387411665733,0
scenario56,c1,right,0,0.1,80,left,80,60,80,right,20,0,base,0,3.359871158067983,0
scenario57,c1,right,20,0.4,60,base_left_lane,80,100,80,left,0,0,left,0,1.0009991719590354,0
scenario58,c2,left,60,0.2,0,base_left_lane,100,20,80,left,60,40,right,0,2.9137811611826967,0
scenario59,c4,right,60,1.0,20,right,0,80,40,base,0,0,left,0,3.0329355685646626,0
scenario60,c2,base,40,0.2,80,base_left_lane,80,40,100,left,20,20,right,0,2.785185526745268,0
scenario61,c4,base,0,0.4,80,right,60,80,20,base,40,20,left,1,0.0,1
scenario62,c4,base,100,0.8,60,right,40,40,80,base,80,60,left,1,0.0,1
scenario63,c4,base,80,0.1,80,left,60,60,20,base,0,100,right,0,5.279975758473044,0
scenario64,c2,left,80,1.0,20,right,40,100,40,base,40,40,base,0,2.3313448397535668,0
scenario65,c1,right,60,0.4,0,base,40,0,100,right,40,80,left,0,4.036705688573393,0
scenario66,c2,base,20,0.1,20,base_left_lane,60,60,40,left,0,60,right,0,2.4824026782787865,0
scenario67,c4,right,100,0.6,20,right,0,0,80,base,60,20,left,1,0.0,1
scenario68,c4,base,100,0.8,0,left,80,80,80,right,100,0,right,1,0.0,1
scenario69,c4,right,80,0.8,60,right,100,80,40,base,100,60,left,0,3.077661792532571,0
scenario70,c4,base,80,0.6,20,right,40,100,60,base,20,40,left,0,2.7193250902450763,0
scenario71,c1,right,40,0.4,20,base,0,60,0,right,40,80,left,0,4.894703462465549,0
scenario72,c1,right,40,1.0,20,left,40,80,80,right,0,60,base,0,2.736447794680016,0
scenario73,c1,right,0,0.6,80,left,0,40,80,right,60,100,base,0,4.176610616656016,0
scenario74,c1,right,80,1.0,0,left,80,0,60,right,60,20,base,0,2.701559381962104,0
scenario75,c1,right,0,0.2,60,left,40,60,60,right,100,0,base,0,2.542426228629412,0
scenario76,c1,left,40,0.1,0,left,0,60,60,right,40,20,base,0,2.7621305697476752,0
scenario77,c2,left,80,0.6,20,base_left_lane,40,100,20,left,20,100,right,0,3.209506419187877,0
scenario78,c1,right,80,1.0,0,left,80,0,100,right,60,20,base,0,2.371225467211503,0
scenario79,c2,left,60,0.8,80,base_left_lane,60,0,20,left,0,40,right,0,3.314561956887512,0
scenario80,c2,base,100,0.6,20,base_left_lane,60,100,60,left,40,60,right,0,3.7473418674256913,0
scenario81,c4,base,40,0.1,20,right,0,40,40,base,40,40,left,0,2.2214875534356104,0
scenario82,c1,right,100,0.4,0,base_left_lane,80,80,20,left,20,60,left,0,0.8004441061341964,0
scenario83,c1,left,80,0.2,100,left,20,20,20,right,20,100,base,0,2.599963662810755,0
scenario84,c2,left,60,0.1,20,right,80,100,40,base,60,100,base,0,2.3331282921633445,0
scenario85,c2,left,80,0.4,80,base_left_lane,100,40,0,left,100,100,right,0,4.541638509961818,0
scenario86,c2,left,60,0.2,0,base_left_lane,40,40,80,left,60,80,right,0,3.3297726617619725,0
scenario87,c1,right,40,0.2,60,left,0,60,80,right,40,100,base,0,2.9911238908146207,0
scenario88,c1,left,40,0.6,40,left,40,60,40,right,100,40,base,0,3.237763417896297,0
scenario89,c4,base,20,0.2,20,right,60,100,80,base,20,100,left,0,1.810161619171981,0
scenario90,c4,base,100,0.6,100,left,80,60,40,right,80,80,right,0,0.8556927655482389,0
scenario91,c4,base,80,0.2,20,right,20,0,100,base,60,20,left,0,3.500591250471345,0
scenario92,c4,base,80,0.1,100,right,20,80,80,base,40,20,left,0,3.374934420834615,0
scenario93,c2,left,20,0.1,80,right,80,80,40,left,100,60,base,0,3.8635822616514153,0
scenario94,c4,base,20,1.0,0,right,60,20,0,base,40,60,left,0,3.5852303529892464,0
scenario95,c4,base,100,0.2,40,right,40,0,100,base,0,60,left,1,0.0,1
scenario96,c1,right,0,1.0,0,base,80,20,20,right,80,100,left,0,5.700399055789664,0
scenario97,c4,base,80,0.1,20,right,40,60,80,base,80,40,left,0,2.211642334643745,0
scenario98,c4,base,100,0.4,100,right,0,20,40,base,100,20,left,0,3.5295339735304387,0
scenario99,c4,base,0,1.0,80,left,60,100,0,base,0,40,right,0,11.799385623130137,0
scenario100,c2,base,60,0.8,0,base_left_lane,0,0,0,left,60,100,right,0,4.737638778619397,0
scenario101,c1,right,20,0.2,60,left,100,40,40,right,80,0,base,0,2.639396562198398,0
scenario102,c2,base,100,0.2,0,base_left_lane,80,40,0,left,60,40,right,0,4.166961436991874,0
scenario103,c1,left,100,0.2,20,left,80,20,40,right,100,80,base,0,3.90947965248344,0
scenario104,c1,right,60,0.4,0,left,20,60,80,right,80,60,base,1,0.0,1
scenario105,c1,right,60,0.6,60,base,40,60,100,right,60,0,left,0,4.069660480334682,0
scenario106,c1,right,20,1.0,100,left,0,60,100,right,20,40,base,0,2.025486903678392,0
scenario107,c2,left,80,0.4,60,base_left_lane,20,80,40,left,20,20,right,0,2.8644954351982963,0
scenario108,c1,right,0,0.2,100,left,100,60,60,right,80,20,base,0,2.7708858313159697,0
scenario109,c1,right,60,0.6,0,left,60,100,60,right,100,20,base,0,2.663909082060065,0
scenario110,c4,base,0,0.4,100,right,40,40,20,base,0,100,left,0,4.685718491773863,0
scenario111,c1,right,40,0.2,0,left,80,20,60,right,100,80,base,0,2.60115163128928,0
scenario112,c2,base,20,0.1,100,base_left_lane,60,40,100,left,60,0,right,0,4.323731929020082,0
scenario113,c1,right,100,1.0,20,left,60,80,0,right,100,100,base,0,2.331649423973184,0
scenario114,c4,base,60,0.1,60,left,80,20,60,base,100,100,right,0,4.637009350596825,0
scenario115,c2,left,60,0.2,80,base_left_lane,80,100,40,left,100,60,right,0,3.334282847554685,0
scenario116,c1,right,20,0.1,80,left,100,60,40,right,20,0,base,0,2.9727908757000807,0
scenario117,c4,base,80,0.1,40,left,40,40,100,base,0,100,right,0,3.427056451895095,0
scenario118,c1,right,100,0.6,80,left,40,40,80,right,20,80,base,1,0.0,1
scenario119,c2,left,20,0.6,60,base_left_lane,80,80,20,left,20,60,right,0,3.5274621797059336,0
scenario120,c1,left,80,0.4,0,left,40,60,80,right,0,20,base,0,2.0377348809807323,0
scenario121,c4,base,100,0.1,0,left,80,20,80,base,100,40,right,0,2.73218540454053,0
scenario122,c4,base,60,0.4,100,right,80,20,0,base,20,40,left,0,3.129449247892683,0
scenario123,c2,base,60,0.4,100,base_left_lane,100,60,0,left,0,100,right,0,4.262419238414346,0
scenario124,c4,base,0,0.8,80,right,100,20,100,base,20,100,left,0,2.569500854622428,0
scenario125,c2,left,40,0.8,40,base_left_lane,100,60,60,left,0,0,right,0,4.182368419978967,0
scenario126,c4,base,0,0.6,80,right,100,0,80,base,20,100,left,0,2.504080641742766,0
scenario127,c1,right,40,0.6,0,base,0,0,60,right,0,100,left,0,4.144301229958285,0
scenario128,c2,base,100,0.1,40,base_left_lane,20,0,80,left,80,40,right,0,5.083171192193719,0
scenario129,c4,right,100,0.6,20,right,0,60,20,base,20,40,left,0,4.290026997671048,0
scenario130,c4,base,40,0.4,60,left,40,80,40,right,0,100,right,1,0.0,1
scenario131,c1,right,0,0.4,20,base,80,80,0,right,40,80,left,0,5.441661668847512,0
scenario132,c4,right,0,1.0,100,right,40,80,0,base,40,100,left,1,0.0,1
scenario133,c4,base,0,0.4,100,right,60,20,40,base,100,0,left,0,1.1245661241426186,0
scenario134,c1,right,80,0.4,0,left,0,80,60,right,40,40,base,1,0.0,1
scenario135,c1,left,60,0.1,40,left,60,60,40,right,100,40,base,0,3.03344914177168,0
scenario136,c1,right,20,0.2,40,left,0,80,40,right,0,0,base,0,3.31094777896409,0
scenario137,c1,left,80,0.2,40,left,60,40,100,right,0,40,base,0,2.43361568120762,0
scenario138,c1,right,0,1.0,0,base_left_lane,0,100,20,left,60,20,left,0,1.0057949183430674,0
scenario139,c1,left,80,0.6,20,left,80,60,100,right,40,20,base,0,2.548172895443008,0
scenario140,c1,right,80,0.6,40,left,0,60,40,right,0,0,base,0,2.7763144835878912,0
scenario141,c2,left,20,0.6,40,right,0,60,40,left,40,0,base,0,3.3230089353472314,0
scenario142,c4,base,100,0.2,60,right,60,20,0,base,100,40,left,0,2.6435510211024966,0
scenario143,c4,base,0,1.0,40,left,80,20,60,right,80,80,right,1,0.0,1
scenario144,c2,left,60,0.1,40,base_left_lane,40,60,60,left,60,0,right,0,2.6575090132215187,0
scenario145,c4,base,100,1.0,20,right,80,40,100,base,60,80,left,0,2.5355791317220864,0
scenario146,c2,left,60,0.4,60,base_left_lane,60,80,60,left,60,60,right,0,3.315933904968675,0
scenario147,c1,right,0,0.8,80,base,0,80,20,right,80,0,left,0,6.395181029139752,0
scenario148,c2,left,20,1.0,100,base_left_lane,20,100,20,left,60,0,right,0,5.318743590909032,0
scenario149,c1,right,100,0.4,100,left,60,40,20,right,0,80,base,0,2.458745287997392,0
scenario150,c1,left,100,0.4,100,left,80,60,60,right,0,80,base,0,2.8017469133059345,0
scenario151,c4,right,20,0.6,100,right,100,20,20,base,60,40,left,1,0.0,1
scenario152,c1,right,100,0.1,100,left,40,100,20,right,40,40,base,0,2.0219767900562573,0
scenario153,c2,base,0,0.6,100,base_left_lane,20,60,80,left,40,100,right,0,3.972226506322155,0
scenario154,c1,right,60,0.4,0,left,40,100,80,right,100,20,base,0,2.2190468703849,0
scenario155,c4,base,100,0.2,20,right,20,100,40,base,60,0,left,0,3.437306483237421,0
scenario156,c2,left,60,0.1,40,right,20,40,80,left,80,20,base,0,3.012133258696404,0
scenario157,c2,left,40,0.2,80,base_left_lane,0,80,0,left,40,0,right,0,5.18320270698456,0
scenario158,c4,base,20,0.6,40,left,0,100,0,right,60,20,right,0,1.2889233085286618,0
scenario159,c1,right,80,0.6,100,left,80,0,0,right,60,0,base,0,4.688863263007944,0
scenario160,c2,left,0,0.6,100,right,100,100,20,base,0,20,base,0,2.166777621199734,0
scenario161,c4,base,80,0.2,60,right,60,40,60,base,80,80,left,1,0.0,1
scenario162,c2,left,100,0.4,80,right,20,40,40,base,80,100,base,0,1.824924366256396,0
scenario163,c2,left,100,0.8,20,base_left_lane,20,20,0,left,20,0,right,0,3.340436893605808,0
scenario164,c2,left,60,0.2,40,base_left_lane,100,0,0,left,40,80,right,0,3.3283288609641226,0
scenario165,c4,base,0,0.8,20,left,100,20,20,right,60,0,right,0,0.773181389622273,0
scenario166,c2,left,60,0.6,100,base_left_lane,80,100,0,left,20,0,right,0,5.280183439952934,0
scenario167,c4,right,80,0.1,60,right,0,40,0,base,40,20,left,0,3.2046202285888774,0
scenario168,c2,base,80,0.8,60,base_left_lane,100,100,40,left,80,100,right,0,2.901732602989493,0
scenario169,c1,right,20,0.2,0,left,100,0,40,right,60,100,base,1,0.0,1
scenario170,c1,right,80,0.4,40,base,100,0,60,right,40,0,left,0,4.114009639233328,0
scenario171,c1,left,20,0.6,0,left,100,40,60,right,40,0,base,0,3.882440450067487,0
scenario172,c4,base,0,0.6,60,right,100,100,80,base,20,60,left,0,2.87132940560873,0
scenario173,c1,right,40,0.2,0,left,80,0,40,right,80,100,base,0,2.7585814559903747,0
scenario174,c2,base,20,0.1,80,base_left_lane,60,40,100,left,20,0,right,0,3.410472325706469,0
scenario175,c2,left,80,0.6,20,right,40,100,100,base,0,60,base,0,1.9657336860815129,0
scenario176,c2,base,60,0.6,100,base_left_lane,20,100,80,left,80,60,right,0,4.106036182957097,0
scenario177,c1,left,60,0.1,40,left,20,40,20,right,0,20,base,0,2.5860394584497146,0
scenario178,c4,base,60,0.1,60,right,60,60,0,base,40,60,left,0,3.466086289068531,0
scenario179,c2,left,0,0.4,100,base_left_lane,100,80,100,left,40,40,right,0,4.870467456276605,0
scenario180,c1,right,100,0.6,40,left,20,40,40,right,100,40,base,0,3.614254343870847,0
scenario181,c2,base,20,0.8,60,base_left_lane,0,100,60,left,100,40,right,0,4.841899690361036,0
scenario182,c4,base,100,0.8,40,right,100,20,40,base,0,60,left,0,3.2451956099257595,0
scenario183,c2,base,60,0.4,0,base_left_lane,100,80,20,left,80,60,right,0,4.540704175828111,0
scenario184,c4,base,100,1.0,20,right,60,80,20,base,60,60,left,0,2.4406573363188104,0
scenario185,c4,base,100,0.6,80,left,40,20,100,right,60,0,right,0,1.1686548435988795,0
scenario186,c4,base,80,0.1,100,left,20,0,40,base,100,80,right,0,22.14328629593588,0
scenario187,c1,right,40,0.4,60,base_left_lane,0,80,40,left,40,100,left,0,0.801091146218061,0
scenario188,c1,right,100,0.4,40,left,60,20,60,right,80,100,base,0,2.7883547379840654,0
scenario189,c1,left,40,0.4,0,left,0,40,20,right,100,80,base,0,2.973755722951506,0
scenario190,c1,right,0,0.6,100,left,80,40,100,right,100,20,base,0,2.329067451243928,0
scenario191,c4,right,80,0.6,20,right,20,60,60,base,60,60,left,0,4.690851061361075,0
scenario192,c2,left,0,0.4,0,base_left_lane,80,100,0,left,20,20,right,1,0.0,1
scenario193,c4,base,100,0.2,60,right,20,0,80,base,40,0,left,0,1.9704903645721985,0
scenario194,c2,base,0,1.0,60,base_left_lane,20,40,80,left,20,20,right,0,4.3086112816184725,0
scenario195,c4,base,100,0.6,20,right,40,0,0,base,0,80,left,0,2.7037079813238125,0
scenario196,c1,right,100,0.8,20,left,100,0,80,right,40,0,base,0,3.1269820670074897,0
scenario197,c4,base,80,1.0,100,left,60,80,80,right,20,0,right,0,1.2255210615009486,0
scenario198,c4,base,40,0.4,80,right,40,60,100,base,0,100,left,0,3.5613955625113154,0
scenario199,c4,base,100,1.0,0,right,60,40,80,base,100,80,left,0,2.73469989166338,0
scenario200,c2,left,80,0.8,80,right,0,0,0,base,40,0,base,0,1.7584849324661185,0
scenario201,c4,base,20,0.2,40,right,80,80,40,base,20,20,left,0,2.6600944976789336,0
scenario202,c4,base,80,0.6,20,right,100,20,40,base,100,100,left,0,2.589900127160389,0
scenario203,c2,left,20,0.1,80,base_left_lane,100,100,0,left,80,0,right,0,5.372961410647055,0
scenario204,c2,left,60,0.4,60,base_left_lane,100,40,20,left,40,100,right,0,4.316828640178144,0
scenario205,c2,left,20,0.4,100,base_left_lane,80,40,80,left,80,80,right,0,5.393435566719152,0
scenario206,c2,base,0,0.2,80,base_left_lane,80,0,40,left,40,40,right,0,3.9551360271236353,0
scenario207,c4,right,80,0.6,20,right,100,100,80,base,60,100,left,0,4.869114861007694,0
scenario208,c2,left,20,0.6,0,base_left_lane,40,100,40,left,40,60,right,0,3.019198572132734,0
scenario209,c1,right,20,1.0,80,base,60,80,100,right,20,60,left,0,3.760390397326216,0
scenario210,c4,base,0,0.6,20,right,80,80,40,base,20,80,left,0,3.650647473511446,0
scenario211,c2,base,40,0.1,100,base_left_lane,60,20,80,left,0,60,right,0,4.082965528477261,0
scenario212,c2,left,100,0.6,100,base_left_lane,40,80,0,left,20,20,right,0,3.39735299822143,0
scenario213,c2,left,60,0.1,20,base_left_lane,80,80,80,left,100,100,right,0,3.1728418253992903,0
scenario214,c4,base,80,0.2,100,right,40,0,20,base,100,40,left,0,2.3778056982175286,0
scenario215,c4,right,60,0.1,80,right,0,40,20,base,40,20,left,0,3.0285455404186594,0
scenario216,c1,right,100,0.4,80,base,100,60,40,right,100,100,left,0,5.952165556795862,0
scenario217,c1,right,40,0.2,100,left,60,80,80,right,100,100,base,0,3.884817402280512,0
scenario218,c4,right,100,0.8,20,right,0,60,20,base,80,100,left,0,4.740287958950995,0
scenario219,c2,base,80,0.2,0,base_left_lane,100,0,80,left,60,60,right,0,4.97482876631702,0
scenario220,c2,left,80,0.8,40,base_left_lane,60,20,100,left,20,80,right,0,3.856777326317097,0
scenario221,c1,left,100,0.4,0,left,20,100,100,right,60,100,base,0,3.359571170411238,0
scenario222,c2,left,60,1.0,20,base_left_lane,40,0,60,left,20,80,right,0,5.298033506369778,0
scenario223,c4,right,0,0.1,80,right,60,40,60,base,40,20,left,0,4.664461452974753,0
scenario224,c1,right,80,0.4,0,left,0,20,80,right,60,100,base,0,2.1273051787729824,0
scenario225,c1,right,20,0.8,20,left,20,60,20,right,100,60,base,0,2.783909130269193,0
scenario226,c4,base,0,0.2,60,right,40,80,80,base,60,0,left,1,0.0,1
scenario227,c4,base,100,0.1,20,right,100,80,20,base,100,0,left,1,0.0,1
scenario228,c2,left,20,0.2,100,base_left_lane,80,60,80,left,40,0,right,0,3.7164592514736055,0
scenario229,c2,left,40,1.0,0,base_left_lane,80,20,100,left,60,0,right,0,5.246809976568769,0
scenario230,c2,base,0,0.1,0,base_left_lane,20,40,80,left,40,0,right,0,4.511509034090226,0
scenario231,c1,left,60,0.2,40,left,20,0,100,right,40,0,base,0,2.267046817375452,0
scenario232,c1,right,20,0.1,80,left,0,80,80,right,0,60,base,0,3.660199279767156,0
scenario233,c4,base,100,0.6,100,right,100,0,0,base,20,100,left,1,0.0,1
scenario234,c1,right,0,0.8,40,left,80,40,80,right,80,0,base,0,2.199691924329545,0
scenario235,c1,right,100,0.4,60,left,80,80,100,right,40,40,base,0,2.7101093729549874,0
scenario236,c2,left,80,0.4,40,base_left_lane,100,40,60,left,20,0,right,0,3.76794211369416,0
scenario237,c1,left,80,0.2,40,left,80,60,60,right,100,80,base,0,3.2081822996363507,0
scenario238,c2,left,40,0.2,0,base_left_lane,40,80,40,left,40,20,right,0,2.830698415405251,0
scenario239,c2,base,40,0.8,80,base_left_lane,20,0,100,left,40,60,right,0,2.712840540391605,0
scenario240,c1,left,80,0.2,100,left,20,80,60,right,80,40,base,0,3.00189722160387,0
scenario241,c4,base,100,0.6,20,right,20,40,80,base,80,100,left,0,2.5406927147167173,0
scenario242,c1,left,0,1.0,0,left,60,60,60,right,100,100,base,0,2.9267317602246004,0
scenario243,c4,base,80,0.6,100,left,100,100,60,base,20,80,right,0,5.969819765063446,0
scenario244,c1,left,20,1.0,0,left,40,40,20,right,80,40,base,0,2.365533905780345,0
scenario245,c2,left,0,0.4,80,right,100,80,100,left,60,0,base,0,2.955322317392907,0
scenario246,c1,left,20,0.4,0,left,60,20,60,right,0,20,base,0,2.261658718760967,0
scenario247,c4,base,0,0.8,80,right,100,100,100,base,80,40,left,0,2.532034013739769,0
scenario248,c2,left,40,0.4,100,base_left_lane,20,100,100,left,80,100,right,0,3.5009307439087056,0
scenario249,c1,right,60,0.1,80,base,20,0,0,right,40,40,left,0,6.046602969611529,0
scenario250,c4,base,40,0.2,60,left,60,20,0,right,0,80,right,0,1.203076217990403,0
scenario251,c1,right,0,0.4,40,base_left_lane,60,20,100,left,80,60,left,0,0.7447218902215497,0
scenario252,c2,left,80,0.2,40,base_left_lane,80,100,80,left,80,60,right,0,3.50551061091936,0
scenario253,c4,right,20,1.0,40,right,60,40,40,base,80,100,left,0,3.090926391386835,0
scenario254,c2,base,40,0.6,100,base_left_lane,0,0,20,left,80,80,right,0,3.912204335119968,0
scenario255,c4,base,60,0.8,0,right,60,60,20,base,60,0,left,0,3.4356212813379337,0
scenario256,c1,left,80,0.2,60,left,80,0,40,right,40,60,base,0,2.601976153934061,0
scenario257,c1,left,20,0.6,20,left,40,60,0,right,20,80,base,0,2.84085350328963,0
scenario258,c4,base,0,0.2,40,right,80,0,0,base,40,60,left,0,3.1710266103565186,0
scenario259,c2,left,60,0.8,60,right,60,80,0,left,60,80,base,0,3.472148875603414,0
scenario260,c1,left,40,1.0,0,left,100,40,60,right,80,20,base,0,1.9970887534023625,0
scenario261,c4,base,60,0.2,40,right,80,60,20,base,60,0,left,0,2.8301452499079134,0
scenario262,c2,left,60,0.4,80,base_left_lane,100,20,60,left,80,100,right,0,2.70334878842168,0
scenario263,c2,left,80,0.8,60,base_left_lane,0,60,40,left,80,100,right,0,3.4290983725303805,0
scenario264,c1,right,100,0.6,20,base_left_lane,0,0,20,left,100,20,left,0,0.7037800010992146,0
scenario265,c2,left,0,0.4,40,right,40,20,100,left,0,60,base,0,3.635079096440911,0
scenario266,c4,base,100,0.6,40,right,20,100,20,base,80,20,left,0,3.472226238277149,0
scenario267,c2,left,20,0.2,100,base_left_lane,80,40,20,left,60,100,right,0,3.2425959441001684,0
scenario268,c4,base,20,1.0,60,left,40,40,0,base,60,20,right,0,10.326438411373612,0
scenario269,c1,left,0,0.1,80,left,40,20,0,right,60,0,base,0,2.752297341155901,0
scenario270,c4,base,0,1.0,100,right,60,100,100,base,20,60,left,0,3.500229430103814,0
scenario271,c2,left,0,1.0,20,base_left_lane,20,0,80,left,40,60,right,0,3.464391575137344,0
scenario272,c4,base,0,0.6,20,right,20,40,0,base,60,80,left,1,0.0,1
scenario273,c1,right,20,0.8,80,base,20,60,60,right,40,40,left,0,7.18670707598424,0
scenario274,c4,base,20,0.2,80,left,0,40,0,right,60,100,right,0,0.7784556500137212,0
scenario275,c2,left,100,1.0,20,base_left_lane,40,20,60,left,60,0,right,0,3.5323124339253247,0
scenario276,c4,right,80,0.1,40,right,20,60,40,base,0,0,left,0,5.017059417847644,0
scenario277,c1,left,80,0.1,100,left,0,20,20,right,20,0,base,0,3.617968318804575,0
scenario278,c1,right,0,0.8,40,left,60,100,100,right,0,60,base,0,2.918608207613456,0
scenario279,c2,left,100,0.1,0,base_left_lane,20,80,20,left,100,100,right,0,3.4671264783032094,0
scenario280,c1,left,80,0.1,80,left,80,60,40,right,20,40,base,0,2.6003466187750885,0
scenario281,c2,base,20,1.0,60,base_left_lane,60,0,80,left,80,40,right,0,2.423388799428612,0
scenario282,c1,right,100,0.8,0,left,0,0,60,right,20,0,base,1,0.0,1
scenario283,c2,left,60,0.4,0,right,60,80,100,left,40,80,base,0,3.150142329255165,0
scenario284,c1,right,80,0.2,40,left,60,60,20,right,100,40,base,0,4.657984437688991,0
scenario285,c2,base,100,0.6,80,base_left_lane,40,20,100,left,0,0,right,0,4.598017630210376,0
scenario286,c1,right,40,0.8,60,left,40,0,60,right,100,80,base,1,0.0,1
scenario287,c4,base,80,0.1,40,right,80,0,20,base,40,40,left,0,2.917055132782887,0
scenario288,c4,base,20,0.2,20,right,0,80,20,base,60,100,left,0,1.772139189423385,0
scenario289,c4,base,40,0.1,100,right,0,40,60,base,60,40,left,0,3.236376181030933,0
scenario290,c1,right,40,1.0,40,base,0,60,80,right,80,20,left,0,5.495633829155072,0
