instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario219,1,60,20,20,100,90,20,40,20,0.1,False,0.784,0
scenario220,0,100,100,0,100,90,20,0,0,0.1,False,1.219,0
scenario221,1,0,20,0,0,0,60,40,80,0.8,False,0.862,0
scenario222,1,60,20,20,60,90,0,20,40,0.1,False,0.783,0
scenario223,1,0,60,0,80,-90,0,20,40,0.1,False,0.819,0
scenario224,0,40,80,60,20,30,60,60,80,1.0,False,1.09,0
scenario225,1,80,0,0,40,90,0,20,20,0.2,False,0.825,0
scenario226,1,0,60,20,80,-90,0,0,20,0.1,False,0.925,0
scenario227,0,20,20,100,40,90,0,20,60,0.1,False,1.188,0
scenario228,1,20,20,0,60,60,40,60,60,0.2,False,0.968,0
scenario229,1,60,20,20,60,90,0,20,40,0.1,False,1.047,0
scenario230,1,40,20,0,60,-60,60,0,60,0.1,False,0.878,0
scenario231,0,60,20,40,60,90,0,20,40,0.1,False,1.161,0
scenario232,0,80,0,0,80,90,40,40,60,0.2,False,1.165,0
scenario233,1,80,20,20,60,90,60,20,100,0.1,False,0.906,0
scenario234,1,60,40,0,40,90,20,20,40,0.1,False,0.914,0
scenario235,1,60,0,40,40,90,0,20,40,0.1,False,0.814,0
scenario236,1,80,20,20,60,60,0,40,20,0.1,False,0.798,0
scenario237,1,80,20,0,20,90,20,20,60,0.2,False,0.773,0
scenario238,0,100,0,20,60,60,0,20,60,0.1,False,1.096,0
scenario239,1,60,20,40,40,60,0,20,20,0.8,False,0.81,0
scenario240,1,60,0,60,40,60,0,20,40,0.1,False,0.938,0
scenario241,1,80,20,0,20,90,20,20,60,0.2,False,0.888,0
scenario242,1,60,40,20,20,30,0,20,0,0.2,False,0.95,0
scenario243,1,60,20,0,40,-60,40,0,60,0.2,False,0.994,0
scenario244,1,60,0,0,40,60,60,0,40,1.0,False,0.966,0
scenario245,0,100,0,0,80,90,60,40,80,0.4,False,1.172,0
scenario246,0,60,20,20,80,-90,60,0,80,0.1,False,1.042,0
scenario247,0,60,0,20,60,90,20,20,20,0.1,False,1.198,0
scenario248,1,60,40,20,60,60,80,20,100,0.8,False,0.873,0
scenario249,1,100,0,20,60,90,0,40,80,0.1,False,0.765,0
scenario250,1,60,20,20,20,90,20,40,60,0.4,False,0.914,0
scenario251,1,40,40,60,40,30,0,20,0,0.6,False,0.861,0
scenario252,1,60,60,0,20,-90,40,40,60,0.1,False,0.908,0
scenario253,1,100,0,20,60,90,0,40,80,0.1,False,0.968,0
scenario254,1,60,0,0,60,90,0,0,40,0.1,False,0.841,0
scenario255,0,100,0,40,60,-60,0,60,60,0.2,False,1.011,0
scenario256,0,60,40,0,60,60,80,20,100,1.0,False,1.202,0
scenario257,0,100,40,20,0,-60,40,20,40,0.2,False,1.065,0
scenario258,0,100,40,20,0,-90,20,20,60,0.1,False,1.05,0
scenario259,1,60,0,0,40,90,0,20,20,0.1,False,0.955,0
scenario260,0,60,20,40,80,-90,60,0,100,0.1,False,1.018,0
scenario261,1,60,0,20,20,90,0,100,40,0.4,False,0.959,0
scenario262,1,0,20,40,20,-90,20,40,40,0.2,False,0.867,0
scenario263,1,80,40,20,20,-90,80,60,80,0.1,False,0.933,0
scenario264,1,80,40,20,80,-90,40,0,40,0.4,False,0.861,0
scenario265,1,60,0,0,60,90,0,0,40,0.1,False,0.888,0
scenario266,0,80,40,80,0,-60,20,20,40,0.2,False,1.093,0
scenario267,1,60,20,0,60,60,0,20,0,0.1,False,0.79,0
scenario268,1,100,100,0,60,90,0,20,80,0.1,False,0.945,0
scenario269,1,60,20,40,40,-60,100,40,60,0.1,False,0.877,0
scenario270,1,100,60,40,60,90,60,20,60,0.1,False,0.849,0
scenario271,1,80,0,0,20,90,0,80,40,0.6,False,0.744,0
scenario272,1,40,40,20,20,60,0,40,40,0.4,False,0.882,0
scenario273,1,80,60,20,0,-60,80,60,40,0.1,False,0.939,0
scenario274,1,20,40,20,20,-90,40,40,0,0.2,False,0.863,0
scenario275,0,60,0,0,60,90,0,60,60,0.1,False,2.538,0
scenario276,0,100,0,0,40,90,0,60,60,0.2,False,1.181,0
scenario277,1,80,0,0,20,90,0,80,40,0.6,False,0.898,0
scenario278,1,100,100,0,60,90,80,20,60,0.1,False,0.843,0
scenario279,1,80,40,0,20,-30,100,80,40,0.4,False,0.785,0
scenario280,1,100,0,0,20,90,20,80,20,0.6,False,0.847,0
scenario281,1,80,20,40,20,-90,80,20,60,0.1,False,0.844,0
scenario282,1,60,40,40,20,-90,80,20,0,0.1,False,0.838,0
scenario283,1,20,40,0,80,-90,40,20,0,0.4,False,0.768,0
scenario284,1,100,80,20,20,-60,80,40,60,0.2,False,0.775,0
scenario285,1,40,20,0,40,30,0,40,60,0.4,False,0.757,0
scenario286,0,100,0,60,20,90,0,60,40,0.6,False,1.144,0
scenario287,1,100,0,0,40,60,0,80,40,0.8,False,0.808,0
scenario288,0,100,40,0,100,-60,20,20,20,0.2,False,1.048,0
scenario289,1,0,20,0,80,90,20,40,60,0.2,False,0.912,0
scenario290,0,100,100,60,100,90,20,0,40,0.4,False,1.106,0
scenario291,1,80,20,0,20,90,40,100,0,0.1,False,0.837,0
scenario292,0,20,20,0,60,60,40,60,60,0.6,False,1.186,0
scenario293,1,0,20,0,0,0,60,40,60,0.8,False,0.921,0
scenario294,0,60,0,0,100,90,20,0,0,0.1,False,1.193,0
scenario295,0,100,20,20,100,90,20,40,20,0.1,False,1.178,0
scenario296,1,20,60,20,80,0,20,0,0,0.1,False,0.853,0
scenario297,0,100,100,0,100,-90,80,0,0,0.2,False,1.093,0
scenario298,1,0,0,20,60,-90,80,0,20,0.1,False,0.859,0
scenario299,1,100,60,20,0,90,0,0,20,0.2,False,0.866,0
scenario300,1,40,20,0,80,60,40,60,60,0.1,False,0.772,0
scenario301,1,40,20,0,80,60,40,60,60,0.1,False,0.76,0
scenario302,1,40,0,0,100,90,60,80,80,0.1,False,0.924,0
scenario303,1,60,0,0,60,90,60,60,60,0.1,False,0.835,0
scenario304,1,80,0,0,100,90,100,60,40,0.2,False,0.77,0
scenario305,1,20,20,0,60,-30,40,60,40,0.1,False,0.898,0
scenario306,1,20,40,20,100,-90,20,40,40,0.2,False,0.863,0
scenario307,1,40,20,0,100,90,20,60,60,0.1,False,0.917,0
scenario308,1,40,20,20,80,90,40,80,40,0.1,False,0.817,0
scenario309,1,20,20,100,80,30,20,60,40,0.2,False,0.825,0
scenario310,0,40,40,40,60,30,40,40,80,0.1,False,1.148,0
scenario311,1,40,20,0,100,60,20,80,60,0.1,False,0.715,0
scenario312,1,20,20,0,80,60,40,80,60,0.1,False,0.815,0
scenario313,1,40,20,0,100,60,20,80,60,0.1,False,0.837,0
scenario314,0,40,20,60,40,-90,80,20,80,0.1,False,1.035,0
scenario315,0,40,20,0,60,60,20,40,80,0.1,False,1.211,0
scenario316,0,0,80,80,60,0,0,80,40,0.1,False,1.09,0
scenario317,1,80,0,0,80,90,60,60,80,0.1,False,0.8,0
scenario318,0,60,20,40,60,30,40,60,80,0.1,False,1.175,0
scenario319,0,20,20,20,100,90,60,60,40,0.1,False,1.209,0
scenario320,1,80,20,0,80,60,0,80,40,0.1,False,0.734,0
scenario321,0,80,0,0,20,90,60,60,40,0.1,False,1.19,0
scenario322,1,40,100,20,60,90,20,80,20,0.1,False,0.796,0
scenario323,1,20,40,20,100,0,20,100,40,0.1,False,0.974,0
scenario324,1,60,20,0,100,90,0,60,40,0.4,False,0.757,0
scenario325,1,80,20,0,80,60,0,80,40,0.1,False,0.989,0
scenario326,0,60,40,40,40,90,20,0,40,0.1,False,1.177,0
scenario327,1,100,0,20,20,90,80,60,0,0.2,False,1.043,0
scenario328,0,100,0,0,100,60,60,80,80,0.1,False,1.154,0
scenario329,1,0,80,0,100,0,40,80,40,0.2,False,0.847,0
scenario330,1,40,80,0,40,-60,20,80,0,0.4,False,0.784,0
scenario331,1,20,20,40,100,60,0,80,40,0.2,False,0.817,0
scenario332,1,100,40,80,60,90,0,100,60,0.2,False,0.772,0
scenario333,0,20,60,0,80,60,20,80,60,0.1,False,1.103,0
scenario334,1,40,80,20,60,-90,20,80,20,0.2,False,0.825,0
scenario335,1,80,0,40,60,0,40,0,80,0.1,False,0.954,0
scenario336,0,60,0,0,0,90,60,60,40,0.2,False,1.208,0
scenario337,1,100,40,80,60,90,0,100,60,0.2,False,0.742,0
scenario338,1,40,20,0,20,90,80,60,100,0.4,False,0.715,0
scenario339,0,40,40,20,80,90,0,0,20,0.6,False,1.214,0
scenario340,1,100,20,20,80,60,0,60,40,0.2,False,0.847,0
scenario341,0,100,100,0,100,-90,0,80,20,0.6,False,1.018,0
scenario342,1,100,0,20,0,90,20,80,20,0.1,False,0.87,0
scenario343,0,0,60,20,20,-30,60,80,20,0.1,False,1.152,0
scenario344,0,80,80,20,40,60,20,0,60,0.1,False,1.23,0
scenario345,1,60,20,60,100,60,0,100,40,0.1,False,0.802,0
scenario346,1,60,20,40,80,-30,40,0,100,0.1,False,0.866,0
scenario347,0,100,0,20,0,90,40,60,0,0.8,False,1.2,0
scenario348,0,80,40,20,60,90,60,0,60,0.1,False,1.181,0
scenario349,1,40,20,0,20,90,80,60,100,0.4,False,0.844,0
scenario350,1,20,60,60,100,90,20,40,80,0.2,False,0.98,0
scenario351,0,80,100,0,100,-90,0,80,0,0.6,False,1.048,0
scenario352,1,60,60,20,60,30,40,0,40,0.2,False,0.801,0
scenario353,0,100,20,20,60,60,20,80,20,0.1,False,1.096,0
scenario354,0,100,20,60,80,30,0,60,40,0.1,False,1.125,0
scenario355,0,100,20,0,100,-90,0,60,60,0.4,False,1.036,0
scenario356,1,40,40,40,80,0,20,20,100,0.1,False,0.855,0
scenario357,1,20,20,20,20,90,60,40,100,0.2,False,0.924,0
scenario358,0,80,20,20,60,60,60,40,20,0.6,False,1.142,0
scenario359,1,40,0,0,20,60,60,60,100,0.6,False,0.683,0
scenario360,1,20,20,0,20,90,60,80,80,0.8,False,0.95,0
scenario361,1,0,20,0,80,90,20,40,60,0.2,False,0.775,0
scenario362,1,0,20,0,80,90,40,40,60,0.4,False,0.782,0
scenario363,0,100,80,60,100,60,20,20,40,0.4,False,1.088,0
scenario364,0,20,20,0,100,60,40,60,60,0.4,False,1.08,0
scenario365,1,40,0,0,0,60,60,60,60,0.6,False,0.74,0
scenario366,0,40,0,20,20,60,60,60,100,0.6,False,1.201,0
scenario367,1,80,20,0,20,90,40,100,0,0.1,False,0.982,0
scenario368,1,0,0,40,60,-90,60,20,0,0.1,False,0.855,0
scenario369,0,60,0,0,80,90,20,0,20,0.1,False,1.179,0
scenario370,0,80,20,0,20,90,60,100,0,0.1,False,1.08,0
scenario371,1,80,80,60,100,90,20,0,40,0.8,False,0.881,0
scenario372,0,80,20,0,20,30,20,100,0,0.1,False,1.1,0
scenario373,1,40,0,0,0,60,60,60,60,0.6,False,0.911,0
scenario374,0,40,20,0,20,60,60,0,60,0.4,False,1.216,0
scenario375,1,60,0,60,0,90,60,60,40,0.4,False,0.912,0
scenario376,0,80,0,20,0,60,60,40,40,0.4,False,1.21,0
scenario377,1,60,80,100,0,30,60,40,60,0.6,False,0.794,0
scenario378,1,40,0,80,0,60,20,60,60,0.2,False,0.746,0
scenario379,0,40,100,0,0,90,80,60,60,0.4,False,1.235,0
scenario380,1,60,20,20,0,60,60,40,80,0.6,False,0.94,0
scenario381,0,40,0,0,0,60,60,60,60,0.4,False,1.207,0
scenario382,1,60,0,0,0,30,40,60,60,0.4,False,0.993,0
scenario383,1,40,100,0,100,90,80,60,80,0.4,False,0.931,0
