Row,z_1,z_2
bnd_pnt_1,2.62147684621486,-1.6126132320631
bnd_pnt_2,2.84079808308387,-1.49105410315477
bnd_pnt_3,3.43093559269363,-1.10355329617906
bnd_pnt_4,3.52793004018648,-0.81676055865397
bnd_pnt_5,3.97687952946577,0.517214627223239
bnd_pnt_6,3.85484634259295,0.7546012047377
bnd_pnt_7,2.74556862607437,1.77842709108527
bnd_pnt_8,2.65825631936371,1.8450640952856
bnd_pnt_9,0.702822520579951,2.44526820338844
bnd_pnt_10,0.562229814892757,2.46404106372068
bnd_pnt_11,0.297419081851754,2.43467410259584
bnd_pnt_12,-2.77243943020919,1.55241497175353
bnd_pnt_13,-3.18449300740915,1.39486955367862
bnd_pnt_14,-3.26960051406755,1.34864098791085
bnd_pnt_15,-3.48892175093655,1.22708185900253
bnd_pnt_16,-4.07905926054631,0.839581052026815
bnd_pnt_17,-4.17605370803916,0.552788314501726
bnd_pnt_18,-4.62500319731845,-0.781186871375483
bnd_pnt_19,-4.50297001044563,-1.01857344888994
bnd_pnt_20,-3.39369229392706,-2.04239933523752
bnd_pnt_21,-3.3063799872164,-2.10903633943784
bnd_pnt_22,-1.35094618843263,-2.70924044754068
bnd_pnt_23,-1.21035348274544,-2.72801330787292
bnd_pnt_24,-0.945542749704437,-2.69864634674808
bnd_pnt_25,2.12431576235651,-1.81638721590578
bnd_pnt_26,2.53636933955647,-1.65884179783086
bnd_pnt_27,2.62147684621486,-1.6126132320631
