instances,feature_timeofday,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario24,-30,80,100,40,100,40,0.6,20,80,0,20,20,c4,1e-05,1,0,2,0,0,3.1368224199533987,0
scenario25,-90,40,100,20,0,80,0.8,20,80,0,20,40,c1,1e-05,0,1,1,2,1,9999.0,1
scenario26,90,20,100,0,0,100,0.1,40,60,0,20,40,c2,1e-05,0,1,2,0,0,4.250098353833954,0
scenario27,60,20,100,20,80,0,0.6,40,60,0,20,40,c4,1e-05,2,0,1,0,0,2.9086972594875693,0
scenario28,-90,0,80,0,0,0,0.8,80,20,0,20,60,c1,1e-05,0,2,1,2,0,2.1966069014240617,0
scenario29,0,40,40,0,0,100,0.8,80,20,0,20,60,c2,1e-05,2,1,0,1,0,0.7408072380582917,0
scenario30,0,0,40,0,20,40,0.8,40,60,0,20,60,c4,1e-05,1,2,2,0,0,1.811072502664964,0
scenario31,90,0,100,0,40,40,0.6,0,100,0,20,80,c1,1e-05,1,2,0,2,0,2220.714520143586,0
scenario32,90,60,20,60,20,60,0.2,40,60,0,20,80,c2,1e-05,2,0,0,1,0,0.7571527099372414,0
scenario33,0,40,80,80,0,80,0.4,100,0,0,20,80,c4,1e-05,2,0,1,2,0,2.745373463826259,0
scenario34,30,20,20,40,100,40,0.6,40,60,0,20,100,c1,1e-05,1,2,0,1,0,3.682822371912344,0
scenario35,-60,80,20,0,60,40,0.6,0,100,0,20,100,c2,1e-05,0,1,2,1,0,3.88241078121236,0
scenario36,-90,20,100,40,100,0,0.6,40,60,0,20,100,c4,1e-05,1,0,2,0,0,3.15261104055724,0
scenario37,30,20,100,40,100,0,0.6,100,0,0,40,0,c1,1e-05,0,1,1,2,0,2.32540789035844,0
scenario38,-30,40,40,100,0,20,0.8,80,20,0,40,0,c2,1e-05,0,1,2,0,0,3.857670587928309,0
scenario39,-90,60,80,20,0,0,0.6,0,100,0,40,0,c4,1e-05,2,0,1,0,0,1.188776825755158,0
scenario40,60,60,20,80,0,80,0.6,100,0,0,40,20,c1,1e-05,0,2,1,2,0,2.0421580991777764,0
scenario41,90,80,80,0,0,80,0.4,80,20,0,40,20,c2,1e-05,2,1,0,1,0,1.1028576059929227,0
scenario42,90,20,100,60,100,40,0.6,0,100,0,40,20,c4,1e-05,1,2,2,0,0,9999.0,0
scenario43,90,20,60,20,60,60,0.6,40,60,0,40,40,c1,1e-05,1,2,0,2,0,1.6680067883263303,0
scenario44,0,80,20,20,0,0,0.8,0,100,0,40,40,c2,1e-05,2,0,0,1,1,1.1227210090904676,1
scenario45,0,20,100,20,60,0,0.6,0,100,0,40,40,c4,1e-05,2,0,1,2,0,9999.0,0
scenario46,30,20,100,80,0,0,0.8,100,0,0,40,60,c1,1e-05,1,2,0,1,0,1.5003685083138685,0
scenario47,90,20,20,0,0,0,0.6,80,20,0,40,60,c2,1e-05,0,1,2,1,0,4.334783198948136,0
scenario48,90,0,20,0,0,80,0.4,0,100,0,40,60,c4,1e-05,1,0,2,0,0,9999.0,0
scenario49,30,20,40,40,0,100,0.2,20,80,0,40,80,c1,1e-05,0,1,1,2,1,2.763575580700396,1
scenario50,-90,20,40,60,0,100,0.4,40,60,0,40,80,c2,1e-05,0,1,2,0,0,3.4309094379354024,0
scenario51,-30,20,80,20,100,100,0.6,20,80,0,40,80,c4,1e-05,2,0,1,0,0,3.9908577364875306,0
scenario52,90,20,60,40,40,40,0.8,100,0,0,40,100,c1,1e-05,0,2,1,2,0,3.4340061792370267,0
scenario53,90,80,100,0,40,40,0.6,0,100,0,40,100,c2,1e-05,2,1,0,1,0,1.2591973414822153,0
scenario54,-60,0,20,0,20,40,0.8,0,100,0,40,100,c4,1e-05,1,2,2,0,0,9999.0,0
scenario55,-90,60,40,20,20,40,0.8,100,0,0,60,0,c1,1e-05,1,2,0,2,1,9999.0,1
scenario56,-30,20,20,20,80,40,0.6,100,0,0,60,0,c2,1e-05,2,0,0,1,0,0.7305055251884902,0
scenario57,-30,40,20,100,0,100,0.4,0,100,0,60,0,c4,1e-05,2,0,1,2,0,1.5540307719532684,0
scenario58,-90,60,40,20,40,0,0.8,40,60,0,60,20,c1,1e-05,1,2,0,1,0,0.8327941028801136,0
scenario59,30,60,80,20,40,40,0.8,100,0,0,60,20,c2,1e-05,0,1,2,1,0,3.989943570646569,0
scenario60,30,80,60,0,100,0,0.6,0,100,0,60,20,c4,1e-05,1,0,2,0,0,9999.0,0
scenario61,30,0,100,0,0,100,0.1,0,100,0,60,40,c1,1e-05,0,1,1,2,1,9999.0,1
scenario62,0,20,100,0,0,60,0.2,80,20,0,60,40,c2,1e-05,0,1,2,0,0,4.338541071883903,0
scenario63,-90,80,100,40,60,40,0.6,40,60,0,60,40,c4,1e-05,2,0,1,0,0,2.9139092746821604,0
scenario64,90,60,100,0,100,40,0.6,80,20,0,60,60,c1,1e-05,0,2,1,2,0,2.6488772775308367,0
scenario65,90,20,20,20,80,0,0.6,20,80,0,60,60,c2,1e-05,2,1,0,1,0,1.2759610072633,0
scenario66,30,20,60,0,0,0,0.0,0,100,0,60,60,c4,1e-05,1,2,2,0,0,9999.0,0
scenario67,-90,20,60,100,100,40,0.6,40,60,0,60,80,c1,1e-05,1,2,0,2,0,2.0231271523205714,0
scenario68,60,60,20,0,40,40,0.8,80,20,0,60,80,c2,1e-05,2,0,0,1,0,1.2013030696945428,0
scenario69,0,60,20,0,0,0,0.8,0,0,0,60,80,c4,1e-05,2,0,1,2,0,1.147633503667746,0
scenario70,30,60,100,20,60,100,0.6,40,60,0,60,100,c1,1e-05,1,2,0,1,0,0.6928928493403699,0
scenario71,-90,20,100,40,100,40,0.6,100,0,0,60,100,c2,1e-05,0,1,2,1,0,3.783485711862175,0
scenario72,-30,60,80,20,0,80,0.2,40,60,0,60,100,c4,1e-05,1,0,2,0,0,2.642118739432252,0
scenario73,-90,40,60,40,60,40,0.6,0,100,0,80,0,c1,1e-05,0,1,1,2,0,2.434808322350123,0
scenario74,30,60,100,0,80,60,0.6,0,100,0,80,0,c2,1e-05,0,1,2,0,0,4.37549214622212,0
scenario75,90,40,100,80,100,60,0.6,100,0,0,80,0,c4,1e-05,2,0,1,0,0,2.794030908930942,0
scenario76,-60,80,100,0,40,40,0.8,0,100,0,80,20,c1,1e-05,0,2,1,2,0,3.70282927970522,0
scenario77,60,20,60,20,40,60,0.8,100,100,0,80,20,c2,1e-05,2,1,0,1,0,0.7354055774843523,0
scenario78,0,20,60,40,60,0,0.6,40,60,0,80,20,c4,1e-05,1,2,2,0,0,3.416581058435632,0
scenario79,30,60,40,0,40,40,0.8,20,80,0,80,40,c1,1e-05,1,2,0,2,0,2.3075152962762773,0
scenario80,90,20,20,100,0,0,0.8,0,100,0,80,40,c2,1e-05,2,0,0,1,0,0.9743759972090204,0
scenario81,-60,20,100,20,0,0,0.6,40,60,0,80,40,c4,1e-05,2,0,1,2,0,2.29168054942347,0
scenario82,0,40,20,20,100,60,0.6,0,100,0,80,60,c1,1e-05,1,2,0,1,0,9999.0,0
scenario83,30,20,20,60,0,0,0.8,0,100,0,80,60,c2,1e-05,0,1,2,1,0,4.244735758294171,0
scenario84,-30,60,40,100,0,0,0.8,0,100,0,80,60,c4,1e-05,1,0,2,0,0,9999.0,0
scenario85,-90,60,40,0,0,60,0.8,0,100,0,80,80,c1,1e-05,0,1,1,2,0,1.7633584255491814,0
scenario86,-90,80,80,0,100,40,0.4,0,100,0,80,80,c2,1e-05,0,1,2,0,0,3.602578351245271,0
scenario87,60,60,80,40,0,80,0.2,40,60,0,80,80,c4,1e-05,2,0,1,0,0,3.86371576419979,0
scenario88,-30,60,20,20,80,40,0.6,40,60,0,80,100,c1,1e-05,0,2,1,2,0,51.20635334373364,0
scenario89,60,40,20,80,0,0,0.8,100,0,0,80,100,c2,1e-05,2,1,0,1,0,1.244158038459981,0
scenario90,-90,20,100,0,0,60,0.4,80,20,0,80,100,c4,1e-05,1,2,2,0,0,3.3534381232261525,0
scenario91,90,60,100,60,40,40,0.8,40,60,0,100,0,c1,1e-05,1,2,0,2,1,9999.0,1
scenario92,-60,20,80,60,40,40,0.8,40,60,0,100,0,c2,1e-05,2,0,0,1,0,1.2174301556604663,0
scenario93,0,0,60,0,0,0,0.8,80,20,0,100,0,c4,1e-05,2,0,1,2,0,2.158161793936014,0
scenario94,-60,40,20,60,0,80,0.4,100,0,0,100,20,c1,1e-05,1,2,0,1,0,2.065215454338869,0
scenario95,90,60,60,0,100,40,0.4,0,100,0,100,20,c2,1e-05,0,1,2,1,0,4.0570803013888375,0
scenario96,30,80,20,20,0,80,0.2,40,60,0,100,20,c4,1e-05,1,0,2,0,0,2.8627608462852296,0
scenario97,0,20,100,60,100,60,0.6,100,0,0,100,40,c1,1e-05,0,1,1,2,1,0.5431855485251493,1
scenario98,-60,0,80,0,20,0,0.8,0,100,0,100,40,c2,1e-05,0,1,2,0,0,4.364735482408518,0
scenario99,-90,0,20,0,0,100,0.2,0,100,0,100,40,c4,1e-05,2,0,1,0,1,3.0086130175728263,1
scenario100,90,20,80,40,0,0,0.8,40,60,0,100,60,c1,1e-05,0,2,1,2,0,1.9356654375965168,0
scenario101,-60,60,100,0,20,0,0.8,80,20,0,100,60,c2,1e-05,2,1,0,1,0,1.902670496707361,0
scenario102,0,60,60,0,0,0,0.8,40,60,0,100,60,c4,1e-05,1,2,2,0,0,1.6061613793999177,0
scenario103,90,40,20,60,0,100,0.1,0,100,0,100,80,c1,1e-05,1,2,0,2,0,1597.723510359982,0
scenario104,0,20,40,80,0,0,0.8,40,60,0,100,80,c2,1e-05,2,0,0,1,0,0.8543920666914067,0
scenario105,30,60,100,40,80,40,0.6,40,60,0,100,80,c4,1e-05,2,0,1,2,0,1.433010051985392,0
scenario106,90,60,80,100,0,80,0.8,20,80,0,100,100,c1,1e-05,1,2,0,1,0,2.632108070053352,0
scenario107,60,40,20,80,100,0,0.6,100,0,0,100,100,c2,1e-05,0,1,2,1,0,4.272096205711585,0
scenario108,60,60,100,0,0,80,0.1,0,100,0,100,100,c4,1e-05,1,0,2,0,0,2.067559948846685,0
scenario109,-30,60,20,60,40,40,0.8,0,100,20,0,0,c1,1e-05,0,1,1,2,0,0.3777549334973978,1
scenario110,-30,20,20,60,0,80,0.4,40,60,20,0,0,c2,1e-05,0,1,2,0,0,3.615388129244619,0
scenario111,-30,0,60,0,0,100,0.6,0,100,20,0,0,c4,1e-05,2,0,1,0,0,1.4133995614978685,0
scenario112,60,20,60,40,40,40,0.8,0,100,20,0,20,c1,1e-05,0,2,1,2,0,3.41129859728168,0
scenario113,-90,80,40,60,100,40,0.6,40,60,20,0,20,c2,1e-05,2,1,0,1,0,1.4258810267544129,0
scenario114,30,40,40,100,100,60,0.6,0,100,20,0,20,c4,1e-05,1,2,2,0,0,9999.0,0
scenario115,30,20,100,0,20,40,0.8,40,60,20,0,40,c1,1e-05,1,2,0,2,0,1.42903513443442,0
scenario116,-90,40,20,0,40,0,0.8,0,100,20,0,40,c2,1e-05,2,0,0,1,0,2.6415639258644714,0
scenario117,60,60,100,60,0,0,0.8,0,100,20,0,40,c4,1e-05,2,0,1,2,0,2.616253313160518,0
scenario118,-60,80,20,0,0,80,0.4,80,20,20,0,60,c1,1e-05,1,2,0,1,1,0.6125577746114046,1
scenario119,-90,40,40,40,100,40,0.6,100,100,20,0,60,c2,1e-05,0,1,2,1,0,3.2637262994062044,0
scenario120,-30,40,100,40,0,0,0.8,20,0,20,0,60,c4,1e-05,1,0,2,0,0,1.5695401042928665,0
scenario121,90,20,20,20,0,80,0.8,40,60,20,0,80,c1,1e-05,0,1,1,2,0,1.9776798746262696,0
scenario122,30,20,20,0,0,60,0.8,0,100,20,0,80,c2,1e-05,0,1,2,0,0,4.150748594700109,0
scenario123,-30,80,20,0,20,40,0.8,40,60,20,0,80,c4,1e-05,2,0,1,0,1,1.0685448741464767,1
scenario124,0,20,20,40,20,60,0.8,100,0,20,0,100,c1,1e-05,0,2,1,2,0,3.211224530008291,0
scenario125,-90,60,40,0,0,100,0.6,40,60,20,0,100,c2,1e-05,2,1,0,1,0,1.646637503141667,0
scenario126,-90,20,60,0,100,0,0.6,0,100,20,0,100,c4,1e-05,1,2,2,0,0,9999.0,0
scenario127,-30,20,60,60,100,40,0.6,0,100,20,20,0,c1,1e-05,1,2,0,2,0,9999.0,0
scenario128,30,20,20,100,0,80,0.4,20,80,20,20,0,c2,1e-05,2,0,0,1,0,1.0645982883182656,0
scenario129,90,60,20,20,40,40,0.8,0,100,20,20,0,c4,1e-05,2,0,1,2,0,2.9811578865830723,0
scenario130,90,20,20,0,100,100,0.4,40,60,20,20,20,c1,1e-05,1,2,0,1,0,3.103533480972289,0
scenario131,-90,60,80,0,80,40,0.6,80,20,20,20,20,c2,1e-05,0,1,2,1,0,3.975999651471979,0
scenario132,0,60,80,0,0,100,0.4,0,100,20,20,20,c4,1e-05,1,0,2,0,0,9999.0,0
scenario133,-30,20,80,40,20,40,0.8,0,100,20,20,40,c1,1e-05,0,1,1,2,0,1.9238051810405348,0
scenario134,0,20,100,60,0,80,0.4,40,60,20,20,40,c2,1e-05,0,1,2,0,0,3.821902629218791,0
scenario135,90,40,100,0,20,40,0.8,40,60,20,20,40,c4,1e-05,2,0,1,0,0,2.5122193476044674,0
scenario136,-60,60,100,60,60,40,0.6,100,0,20,20,60,c1,1e-05,0,2,1,2,0,4.225945219598929,0
scenario137,-60,40,40,0,100,60,0.6,0,100,20,20,60,c2,1e-05,2,1,0,1,0,1.4012415325641856,0
scenario138,-60,40,80,40,0,100,0.2,100,0,20,20,60,c4,1e-05,1,2,2,0,1,1.5910790692837196,1
scenario139,90,40,100,0,40,60,0.8,80,20,20,20,80,c1,1e-05,1,2,0,2,0,0.770266950668357,0
scenario140,60,0,80,0,100,40,0.6,0,100,20,20,80,c2,1e-05,2,0,0,1,0,0.9877181776464394,0
scenario141,-60,20,60,60,40,0,0.8,100,0,20,20,80,c4,1e-05,2,0,1,2,0,1.3181233571393305,0
scenario142,-60,80,60,0,0,0,0.8,0,20,20,20,100,c1,1e-05,1,2,0,1,0,1942.288649523168,0
scenario143,-60,20,20,0,0,20,0.8,40,60,20,20,100,c2,1e-05,0,1,2,1,0,4.322651127046695,0
scenario144,0,20,80,0,100,40,0.6,40,60,20,20,100,c4,1e-05,1,0,2,0,0,2.535273488560015,0
scenario145,-60,80,80,0,0,100,0.6,0,100,20,40,0,c1,1e-05,0,1,1,2,1,0.48890219986199,1
scenario146,-30,20,20,20,0,0,0.4,0,100,20,40,0,c2,1e-05,0,1,2,0,0,4.055390724176448,0
scenario147,90,60,20,0,40,40,0.8,40,60,20,40,0,c4,1e-05,2,0,1,0,0,3.834179549585796,0
scenario148,90,80,60,0,0,0,0.8,80,20,20,40,20,c1,1e-05,0,2,1,2,0,1.830127591946028,0
scenario149,60,20,60,20,0,80,0.2,100,0,20,40,20,c2,1e-05,2,1,0,1,0,1.0272990725675395,0
scenario150,0,60,20,0,20,40,0.8,80,20,20,40,20,c4,1e-05,1,2,2,0,0,3.316860927074313,0
scenario151,-60,20,60,0,40,60,0.8,80,20,20,40,40,c1,1e-05,1,2,0,2,0,0.710560826557071,0
scenario152,60,20,40,60,0,40,0.8,40,60,20,40,40,c2,1e-05,2,0,0,1,0,1.2928235277911135,0
scenario153,30,20,20,0,80,0,0.6,0,100,20,40,40,c4,1e-05,2,0,1,2,0,1.883659401202776,0
scenario154,-30,40,80,0,100,0,0.6,0,100,20,40,60,c1,1e-05,1,2,0,1,0,9999.0,0
scenario155,30,20,60,0,80,40,0.6,80,20,20,40,60,c2,1e-05,0,1,2,1,0,4.306765149345007,0
scenario156,0,20,40,60,100,40,0.6,100,0,20,40,60,c4,1e-05,1,0,2,0,0,2.354279283624996,0
scenario157,-30,60,60,0,40,0,0.8,0,100,20,40,80,c1,1e-05,0,1,1,2,0,2.703366965525852,0
scenario158,-90,40,80,100,100,60,0.6,100,0,20,40,80,c2,1e-05,0,1,2,0,0,4.049063121785296,0
scenario159,-30,40,40,40,100,100,0.1,100,0,20,40,80,c4,1e-05,2,0,1,0,0,3.925785878816028,0
scenario160,30,40,40,20,20,60,0.2,60,40,20,40,100,c1,1e-05,0,2,1,2,0,1.9165788849612428,0
scenario161,30,60,20,40,0,0,0.8,40,60,20,40,100,c2,1e-05,2,1,0,1,0,1.4785308959791386,0
scenario162,-60,20,100,0,40,60,0.6,0,100,20,40,100,c4,1e-05,1,2,2,0,0,9999.0,0
scenario163,-60,40,100,20,80,60,0.6,40,60,20,60,0,c1,1e-05,1,2,0,2,0,2.5323505819400984,0
scenario164,-30,20,60,40,100,60,0.6,60,40,20,60,0,c2,1e-05,2,0,0,1,0,0.8534333840342535,0
scenario165,-30,60,80,60,0,0,0.8,40,60,20,60,0,c4,1e-05,2,0,1,2,0,2.690092333160546,0
scenario166,30,80,40,0,0,0,0.8,80,20,20,60,20,c1,1e-05,1,2,0,1,0,1.1445450506704635,0
scenario167,-30,20,100,40,100,0,0.6,60,40,20,60,20,c2,1e-05,0,1,2,1,0,4.475368564631024,0
scenario168,30,60,100,0,0,100,0.2,80,20,20,60,20,c4,1e-05,1,0,2,0,0,2.805696166833764,0
scenario169,-90,0,40,0,0,80,0.4,40,60,20,60,40,c1,1e-05,0,1,1,2,1,9999.0,1
scenario170,-90,60,60,40,100,100,0.1,40,60,20,60,40,c2,1e-05,0,1,2,0,0,4.113690539854369,0
scenario171,-60,20,20,40,100,0,0.6,40,60,20,60,40,c4,1e-05,2,0,1,0,0,3.2912004695819506,0
scenario172,-60,40,20,60,40,40,0.6,40,60,20,60,60,c1,1e-05,0,2,1,2,0,3.26865656763302,0
scenario173,60,40,20,60,80,40,0.6,0,100,20,60,60,c2,1e-05,2,1,0,1,0,1.4310360349154327,0
scenario174,30,60,20,20,0,80,0.6,100,0,20,60,60,c4,1e-05,1,2,2,0,1,0.3247000802792083,1
scenario175,-90,20,20,0,100,40,0.2,80,20,20,60,80,c1,1e-05,1,2,0,2,0,1.8379284294590623,0
scenario176,-30,60,100,80,0,0,0.8,100,0,20,60,80,c2,1e-05,2,0,0,1,1,2.296720248449066,1
scenario177,-90,60,40,80,0,0,0.8,80,20,20,60,80,c4,1e-05,2,0,1,2,0,1.30750609216211,0
scenario178,30,20,80,0,0,100,0.6,40,60,20,60,100,c1,1e-05,1,2,0,1,1,1.0157169691695278,1
scenario179,-60,0,20,0,20,0,0.8,80,20,20,60,100,c2,1e-05,0,1,2,1,0,4.497316103428371,0
scenario180,30,80,80,0,100,40,0.6,80,20,20,60,100,c4,1e-05,1,0,2,0,0,2.277266067792576,0
scenario181,90,20,100,40,0,80,0.8,0,100,20,80,0,c1,1e-05,0,1,1,2,0,0.4231934628241353,1
scenario182,-90,40,80,60,100,60,0.6,60,40,20,80,0,c2,1e-05,0,1,2,0,0,3.516227302530364,0
scenario183,0,40,40,0,40,80,0.6,0,100,20,80,0,c4,1e-05,2,0,1,0,1,3.15353247767129,1
scenario184,-30,80,60,20,80,40,0.6,100,0,20,80,20,c1,1e-05,0,2,1,2,0,3.4593571111844805,0
scenario185,-90,20,80,20,60,100,0.6,20,80,20,80,20,c2,1e-05,2,1,0,1,0,0.9563942483420692,0
scenario186,-90,40,100,80,0,80,0.4,40,60,20,80,20,c4,1e-05,1,2,2,0,0,2.52632790063083,0
scenario187,-60,60,60,40,60,40,0.6,60,40,20,80,40,c1,1e-05,1,2,0,2,0,2.5251207482653704,0
scenario188,60,20,60,40,0,80,0.4,60,100,20,80,40,c2,1e-05,2,0,0,1,0,1.3201462824709431,0
scenario189,60,20,80,20,60,40,0.6,40,0,20,80,40,c4,1e-05,2,0,1,2,0,2.099832186235919,0
scenario190,-90,60,20,20,100,0,0.6,20,80,20,80,60,c1,1e-05,1,2,0,1,0,9999.0,0
scenario191,30,60,80,20,60,0,0.6,20,80,20,80,60,c2,1e-05,0,1,2,1,0,3.583242612911799,0
scenario192,60,20,100,20,60,0,0.6,0,100,20,80,60,c4,1e-05,1,0,2,0,0,9999.0,0
scenario193,90,20,60,0,40,0,0.8,0,100,20,80,80,c1,1e-05,0,1,1,2,0,2.032121829159498,0
scenario194,0,80,80,20,40,40,0.8,40,60,20,80,80,c2,1e-05,0,1,2,0,0,4.177258558761893,0
scenario195,60,40,20,20,40,0,0.8,100,0,20,80,80,c4,1e-05,2,0,1,0,0,3.6014282966754587,0
scenario196,-90,20,20,60,0,80,0.8,0,100,20,80,100,c1,1e-05,0,2,1,2,1,0.4612063116521597,1
scenario197,-60,40,20,20,40,80,0.8,0,100,20,80,100,c2,1e-05,2,1,0,1,0,0.9049249405366409,0
scenario198,90,60,100,0,0,0,0.6,0,100,20,80,100,c4,1e-05,1,2,2,0,0,9999.0,0
scenario199,-60,80,40,60,0,80,0.6,40,60,20,100,0,c1,1e-05,1,2,0,2,0,2.383633611903765,0
scenario200,60,20,40,40,40,0,0.8,40,60,20,100,0,c2,1e-05,2,0,0,1,0,0.857140835992729,0
scenario201,-30,60,80,20,0,60,0.4,100,0,20,100,0,c4,1e-05,2,0,1,2,0,2.681484341992644,0
scenario202,0,60,60,60,0,80,0.4,100,80,20,100,20,c1,1e-05,1,2,0,1,1,9999.0,1
scenario203,90,20,60,100,100,40,0.6,40,60,20,100,20,c2,1e-05,0,1,2,1,0,4.478481498515104,0
scenario204,30,20,100,40,80,40,0.6,0,100,20,100,20,c4,1e-05,1,0,2,0,0,9999.0,0
scenario205,-60,60,20,60,100,60,0.6,0,100,20,100,40,c1,1e-05,0,1,1,2,0,2.4544274562403454,0
scenario206,90,80,80,20,60,100,0.6,40,60,20,100,40,c2,1e-05,0,1,2,0,0,3.9707960192944025,0
scenario207,-90,40,80,0,40,40,0.6,40,60,20,100,40,c4,1e-05,2,0,1,0,0,3.192785592481268,0
scenario208,30,0,60,0,40,40,0.6,0,100,20,100,60,c1,1e-05,0,2,1,2,0,1.9516308984590087,0
scenario209,90,80,100,20,100,40,0.6,40,60,20,100,60,c2,1e-05,2,1,0,1,0,3.283521601958719,0
scenario210,0,20,100,20,0,0,0.8,40,60,20,100,60,c4,1e-05,1,2,2,0,1,0.3675365376633758,1
scenario211,-90,80,20,0,0,0,0.8,80,20,20,100,80,c1,1e-05,1,2,0,2,0,1.7050916991637055,0
scenario212,30,60,60,40,100,40,0.6,0,100,20,100,80,c2,1e-05,2,0,0,1,0,1.9595693936284184,0
scenario213,60,20,100,0,0,60,0.4,80,20,20,100,80,c4,1e-05,2,0,1,2,0,2.099423788492766,0
scenario214,90,0,20,0,80,40,0.6,0,100,20,100,100,c1,1e-05,1,2,0,1,0,9999.0,0
scenario215,30,60,100,20,0,0,0.8,20,80,20,100,100,c2,1e-05,0,1,2,1,0,4.179619812382581,0
scenario216,-60,20,100,20,60,0,0.6,20,80,20,100,100,c4,1e-05,1,0,2,0,0,1.714686178508052,0
scenario217,-90,40,40,40,100,0,0.6,100,0,40,0,0,c1,1e-05,0,1,1,2,1,2.0571680161028207,1
scenario218,60,20,100,40,40,0,0.8,100,0,40,0,0,c2,1e-05,0,1,2,0,0,3.943235805726609,0
scenario219,60,20,60,0,0,60,0.1,20,80,40,0,0,c4,1e-05,2,0,1,0,1,3.8273399407336623,1
scenario220,-90,20,60,40,100,100,0.1,100,0,40,0,20,c1,1e-05,0,2,1,2,0,1.936279019672259,0
scenario221,-60,60,20,0,60,40,0.6,80,20,40,0,20,c2,1e-05,2,1,0,1,0,1.4156362810528231,0
scenario222,-30,60,80,20,80,0,0.6,40,60,40,0,20,c4,1e-05,1,2,2,0,0,1.8693491108363365,0
scenario223,30,40,40,100,0,80,0.4,60,40,40,0,40,c1,1e-05,1,2,0,2,0,1.186454402145392,0
scenario224,-90,60,80,40,0,0,0.6,40,60,40,0,40,c2,1e-05,2,0,0,1,0,0.7250874020456888,0
scenario225,0,40,20,20,40,0,0.8,100,0,40,0,40,c4,1e-05,2,0,1,2,0,1.987364802385451,0
scenario226,90,40,20,20,0,60,0.4,100,0,40,0,60,c1,1e-05,1,2,0,1,0,1.004183771807844,0
scenario227,90,60,100,40,0,40,0.8,100,0,40,0,60,c2,1e-05,0,1,2,1,1,3.6705999752109215,1
scenario228,90,20,60,0,0,40,0.8,80,20,40,0,60,c4,1e-05,1,0,2,0,0,2.563827780504388,0
scenario229,90,60,60,20,80,60,0.6,100,0,40,0,80,c1,1e-05,0,1,1,2,1,9999.0,1
scenario230,0,0,100,0,0,20,0.8,0,100,40,0,80,c2,1e-05,0,1,2,0,0,4.135719363944705,0
