Row,startego,goalego,startother,goalother,roadfriction,fogdensity,precipitation,precipitationdeposits,cloudiness,windintensity,wetness,fogdistance
Z_{1},0.6273,-0.3128,-0.5195,-0.1367,0.0085,0.2061,-0.0274,-0.0426,-0.1637,0.1143,-0.1979,-0.1726
Z_{2},-0.2794,-0.2937,0.4913,-0.4797,-0.128,0.0997,-0.2411,-0.2162,-0.1974,0.3712,0.0381,-0.2065
