Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario1,-1.17883439357442,0.0532534708695237,0.170752912677055,1.32634970356543,-2.00481042527529,0.225589575386156,0.52735792362663,-1.59472483272287,1.34820062939407,-2.0850124145829,0.763772817080498,0.953486664130023,0.759870660258099
scenario2,-1.17883439357442,0.0532534708695237,1.13286140184413,0.251698996831683,-2.00481042527529,-1.02157572453656,-0.0105002980415279,0.116050626207126,1.03445201879016,-0.801672996229735,1.51667195844778,-0.585317156503645,-0.968708462195478
scenario3,-1.17883439357442,1.20246737177881,0.170752912677055,1.32634970356543,-2.00481042527529,0.769008452818668,0.907698376104769,-1.59472483272287,-1.27277342159846,-0.801672996229735,1.51667195844778,0.521722364774704,-1.30315601356834
scenario4,0.175246257816898,1.20246737177881,-1.17390237001636,0.251698996831683,1.30868093336212,-1.02157572453656,-0.0105002980415279,-1.59472483272287,0.55558141322945,-0.145564322151275,1.16467376641253,0.521722364774704,-0.345942495141341
scenario5,1.14409865180069,0.0532534708695237,-1.17390237001636,0.251698996831683,-0.462999719986978,-0.361320708594222,1.21133804380151,0.541565643079501,0.142585161231054,0.514941135386684,1.51667195844778,0.953486664130023,0.759870660258099
scenario6,1.14409865180069,0.0532534708695237,-1.17390237001636,0.251698996831683,0.160454179811393,1.28208712250099,1.21133804380151,0.541565643079501,1.20388341442644,0.514941135386684,1.51667195844778,1.34318369550597,0.759870660258099
scenario7,-1.17883439357442,0.0532534708695237,1.13286140184413,-1.2421663975286,-0.462999719986978,0.769008452818668,-1.39041478247373,1.20965386474307,0.142585161231054,1.17875021426222,-1.60342097401667,0.521722364774704,1.25990804444853
scenario8,1.14409865180069,-1.31447023169339,-1.17390237001636,0.251698996831683,-0.462999719986978,-0.361320708594222,1.21133804380151,0.541565643079501,-1.27277342159846,1.17875021426222,0.763772817080498,0.521722364774704,0.759870660258099
scenario9,1.14409865180069,0.0532534708695237,-1.17390237001636,0.251698996831683,-1.14656627534195,0.769008452818668,-1.39041478247373,1.20965386474307,0.55558141322945,-2.0850124145829,0.286415436888681,-0.585317156503645,0.226935570043633
scenario10,0.175246257816898,1.20246737177881,1.13286140184413,-1.2421663975286,1.30868093336212,-0.361320708594222,0.907698376104769,1.20965386474307,1.20388341442644,-1.45113592234741,1.16467376641253,0.521722364774704,-0.968708462195478
scenario11,-1.17883439357442,1.20246737177881,0.170752912677055,1.32634970356543,0.160454179811393,0.225589575386156,-1.39041478247373,-1.59472483272287,0.142585161231054,-0.145564322151275,-0.337666578167892,-1.63937206674054,-0.345942495141341
scenario12,-1.17883439357442,0.0532534708695237,1.13286140184413,0.251698996831683,0.160454179811393,1.28208712250099,0.907698376104769,-1.59472483272287,-1.27277342159846,0.514941135386684,-1.60342097401667,0.953486664130023,-0.345942495141341
scenario13,-1.17883439357442,0.0532534708695237,1.13286140184413,-1.2421663975286,-0.462999719986978,0.769008452818668,-1.39041478247373,1.20965386474307,0.142585161231054,1.17875021426222,-1.60342097401667,0.521722364774704,1.25990804444853
