Row,z_1,z_2
bnd_pnt_1,-2.55868699445716,2.55657089104679
bnd_pnt_2,-2.8586691423606,1.62823688704696
bnd_pnt_3,-3.02236679779765,1.10159730742097
bnd_pnt_4,-3.43283726783312,-0.308495654701458
bnd_pnt_5,-3.38980491087391,-0.702604013351264
bnd_pnt_6,-2.97083570899611,-1.96630567894995
bnd_pnt_7,-2.38119572469093,-2.25583801823756
bnd_pnt_8,-0.853774166896672,-2.83659651386895
bnd_pnt_9,0.42962343537856,-3.21122592107413
bnd_pnt_10,1.54351396812319,-3.46755952599432
bnd_pnt_11,2.73650792839469,-3.7163912062248
bnd_pnt_12,3.02150191711009,-3.39269027249802
bnd_pnt_13,3.57851251004996,-2.59566266497864
bnd_pnt_14,3.8784946579534,-1.66732866097881
bnd_pnt_15,4.04219231339045,-1.14068908135282
bnd_pnt_16,4.45266278342593,0.269403880769605
bnd_pnt_17,4.40963042646671,0.663512239419411
bnd_pnt_18,3.99066122458892,1.9272139050181
bnd_pnt_19,3.40102124028373,2.21674624430571
bnd_pnt_20,1.87359968248948,2.7975047399371
bnd_pnt_21,0.590202080214245,3.17213414714228
bnd_pnt_22,-0.523688452530385,3.42846775206247
bnd_pnt_23,-1.71668241280188,3.67729943229295
bnd_pnt_24,-2.00167640151729,3.35359849856617
bnd_pnt_25,-2.55868699445716,2.55657089104679
